G	c	dx1dt	d2x1dt2	d1	m1	Fc	d2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	7.223014200396903561e+00	5.059539192361229176e+00	8.239353134663153000e+00	7.066384077678486086e+00	3.090088908886853947e+00	5.959827761774299404e+01	6.262618612157264231e+00	2.449747824236104421e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.873010425626732811e+00	2.467778411103002334e+00	1.166059943307220292e+00	2.611192480361256063e+00	7.725543490411776126e+00	7.971768896061696807e+00	5.899523833180639443e+00	2.812989418185568624e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.017248609533249137e+00	8.153225484424156733e+00	9.667769590396579460e+00	7.234333167671335829e+00	1.129942804231681031e+00	2.916007232041919650e+01	3.109417441575279106e+00	7.188645694735223302e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.412462769221296988e+00	7.243904143235105231e+00	7.539163540107316486e+00	3.072704875448104556e+00	1.507346237958142599e+00	5.587815026247915995e+01	6.733991194499143518e+00	1.837704569593329040e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.132657895747762655e+00	3.003160773982029408e+00	3.737690878639160275e+00	2.053766090640147812e+00	8.581165646729076446e-01	1.175166130083164973e+01	8.377215859326851088e+00	5.389434832155456156e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925080216112228904e+00	1.740404978147293669e+00	8.465062052453355079e+00	2.482934716083811999e+00	5.788843435580054431e-01	3.329572975977780658e+01	1.376947983223339556e+00	3.637815673674592576e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.718878194468057785e+00	7.118206359706529263e+00	3.525051491828932626e+00	1.015747273133342787e+00	1.108874251403499711e+00	2.731023589617047165e+01	5.489771685001993973e+00	1.090781725865594431e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.846765522582651364e+00	6.892119731141876926e+00	8.855576511523045369e+00	7.470130279600001089e+00	2.886931590276928361e+00	6.060978292626638364e+01	7.195660382883443340e+00	3.586946355998432523e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.645607662172324126e+00	3.447794194353267283e+00	2.018035763964214802e+00	7.591299413765195681e+00	1.629910169792434971e+01	1.739725377830643893e+01	3.269887978328455347e+00	4.606882656799015763e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.917062036176944595e+00	9.557260490096428640e+00	7.326265114366640852e+00	5.637367042024145292e+00	2.660832773053475986e+00	5.075480072801271092e+01	3.771480348838939456e+00	2.388792642067678429e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.104838483451935360e+00	2.359610181141289065e+00	5.857824258104358250e+00	2.445014051174635217e+00	1.277988889466181277e+00	3.590305853000788261e+01	6.522185234157065636e+00	4.983845207637933150e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.840730604023579797e+00	4.895433695686528530e+00	1.877531335659082590e+00	1.747970223862824968e+00	8.573730157517043260e-01	3.472508172467750232e+00	9.067926682644884551e+00	9.657118429614346411e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.313738620818148739e+00	9.497959692211795257e+00	3.173666526447490810e+00	1.171532764298755414e+00	8.060767830448720694e-01	1.368937414611206194e+01	8.292049191175474121e+00	1.564384239683816702e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.385211818775899495e+00	4.774744413780825703e+00	1.117908638167212976e+00	2.502007566438778863e+00	3.802255827272793098e+00	3.727312180909409634e+00	6.256447715951691357e+00	2.829120250545351212e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.194573286898067188e+00	6.745895640779012936e+00	5.218061368555576784e+00	9.017083700000936730e+00	2.763766115520546407e+00	1.664920255133528926e+01	7.572630910480905975e+00	3.529043492505018520e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.762433564420497589e+00	4.574087530498697873e+00	3.710493091936438503e+00	3.179706295538075267e+00	4.169147415058246153e+00	3.622053371806266142e+01	4.277785849045124600e+00	2.045085764502595183e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.534026100908643997e+00	3.461661232315843773e+00	6.387638122155130382e+00	4.188650653603391838e+00	1.487910603104871443e+00	2.898560861115415221e+01	6.765894772621387609e+00	8.730873739563374869e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.020068872287653861e+00	9.857522822922712535e+00	3.670259136355725538e+00	1.945491134215641349e+00	2.390865795757804779e+00	3.314776269336821457e+01	5.205274944272553661e+00	3.065827196282433320e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.679378244749337945e+00	4.676920905236703341e+00	3.700003603055763257e+00	2.999916128064544996e+00	2.714558805056654478e+00	2.471338940378386084e+01	2.714381748553849061e+00	8.607115513606540702e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.150681230975813207e+00	9.044586195975442777e+00	7.686632338387058283e+00	5.672109420868993723e+00	3.008869495919888060e+00	6.270753433576025770e+01	7.319130651646942987e+00	4.973521924459451782e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.518504216366785009e+00	3.064055142266249199e+00	1.425994215351291672e+00	6.473041911011647720e+00	1.246401135678893901e+01	7.882568631917600044e+00	6.010123100774524829e+00	5.747167571499681316e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.191185757608255180e+00	2.921000313176548957e+00	9.127918418415941204e+00	3.215612116861548575e+00	1.086644861766068670e+00	5.654289694444761949e+01	4.223993060593083548e+00	3.375138657966306077e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.435319420428275095e+00	1.290228386208598366e+00	8.668920976043979820e+00	1.521536517463466964e+00	4.802280775170955640e-01	4.709187206402857129e+01	9.200960209228103537e+00	1.416425158118794991e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.757136617434815751e+00	6.857760493333931784e+00	7.009375113614987995e+00	4.525721917139471806e+00	8.946725378481124036e-01	1.936625687774930427e+01	1.187982618918291378e+00	1.820035975023839958e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.503730516416365681e+00	4.306428459578553358e+00	6.332312042969223675e+00	3.102607570939305504e+00	1.844694567038848820e+00	4.753957621990086579e+01	3.844951862668490428e+00	7.651162238771310520e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.536765982770931238e+00	8.778529484806107064e+00	9.039509638283425019e+00	2.973740759391103161e+00	5.839434814802459961e-01	3.182013510341198170e+01	1.520151582607090157e+00	1.918278242634267050e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.216987933658567389e+00	5.258976489283789135e+00	2.672812530232997474e+00	9.634844298457512224e+00	2.200763497626091691e+00	3.238103316811904442e+00	7.904837379569173095e+00	2.286892361555063147e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810757168814835616e+00	9.714957285778906382e+00	1.716046192817798133e+00	6.548406576622303632e+00	1.301702095024279515e+01	1.164588501768378315e+01	7.311235777359489596e+00	2.314786374385327008e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.591240089944909286e+00	2.667246689460906595e+00	3.153904970789911388e+00	6.009962813497316425e+00	2.472090545059362654e+00	8.173943739443741308e+00	3.983390058926163046e+00	6.554832495795114511e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.459546499687812471e+00	8.816492322331770382e+00	8.141656564643911409e+00	4.745926464886739637e+00	2.752878607880981932e+00	7.713756007490974298e+01	7.084979231558050650e+00	4.299206732938345255e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.582191489054983080e+00	7.991416197652285724e+00	1.322815729262712514e+00	4.855459138209063497e+00	1.775527083637532044e+01	1.258631302513330752e+01	4.566805939977599316e+00	1.618190596746942163e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.231188320684140081e+00	7.944084679099222335e+00	6.244924160851135220e+00	5.868377972813701327e+00	4.338301443228738563e+00	5.766223504804300148e+01	7.802856716471950449e+00	6.719341971123606072e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.333373894087127809e+00	8.592172809198773464e+00	9.954803038456912390e+00	7.271586479739299946e+00	1.575583865772332226e+00	4.313444204359898038e+01	5.103525961082262974e+00	1.726512216511618192e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.151823473974873169e+00	7.847163452439652076e+00	8.703566273053526814e+00	7.308134610702311740e+00	4.811642974876432777e-01	9.860443329961784187e+00	4.703561336921115554e+00	4.456708430154942668e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.350991611679830839e+00	6.637172341620659388e+00	5.699455634290585770e+00	2.556730356790386516e+00	2.093542891880151746e+00	5.326910792440661879e+01	9.406669168961759198e+00	3.267033194646665351e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.851402425117155026e+00	2.176097055958512438e+00	1.572640902861608403e+00	5.499481962543464775e+00	8.490761955625702129e+00	7.631003101139024913e+00	3.259184280238054399e+00	1.510289463066344418e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699551728749298718e+00	1.302366386285080502e+00	8.489421476538639766e+00	4.696660558686758691e+00	2.695180647177670696e+00	8.232628735699091749e+01	2.095556175961532208e+00	1.764404766443345762e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.674721975663114648e+00	9.284095745873441885e+00	6.396786518272894462e+00	8.835598521626170765e+00	6.687996720635183578e+00	6.178741397572508731e+01	6.256333310211365628e+00	9.718769767681435212e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.678511518426207161e+00	6.549623112350988485e+00	2.028453568164357623e+00	6.682951332047815995e+00	1.425011446851872243e+01	1.759841461367848225e+01	9.722448356741152153e+00	2.269141091429361268e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.656989953196662757e+00	8.171928857523212741e+00	1.840995125828831069e+00	5.792093274977776041e+00	5.730428485086780377e+00	6.751818211929361269e+00	4.406420882513266690e+00	5.149296989937452196e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.452747176407836349e+00	5.330411750629377110e+00	9.191928556547424023e+00	2.043917469617042570e+00	4.958360458838868556e-01	4.103682438825519085e+01	1.558233575772889346e+00	1.012296722003743765e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.647311238029100622e+00	2.045500926537830111e+00	7.007824268673229717e+00	6.454787200243518264e+00	3.977793203232853347e+00	6.078884649786528627e+01	4.051924840236193148e+00	8.276765629599905694e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.849614204116682981e+00	2.124287458105333926e+00	8.462755947742422791e+00	2.056447665653637902e+00	4.713431162484682524e-01	3.255836832670107128e+01	5.556465862948861911e+00	1.404608399671083641e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.531373647658710535e+00	7.175814528144354831e+00	8.902909548699252440e+00	4.037296041448432682e+00	5.741518122949992309e-01	2.254976748910746664e+01	2.458791451295441188e+00	2.464753366782487465e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.002737589099147009e+00	4.870878849939467514e+00	6.143319805970813619e+00	2.285012748533910454e+00	1.125439107669804040e+00	3.698701309245495850e+01	6.928532706382707573e+00	9.476263244023739318e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.409114734479578246e+00	2.800013694151829213e+00	5.655367189596728572e+00	7.238274218539270777e+00	6.030171661516688708e+00	5.324502430198471359e+01	9.986779063757227348e+00	4.215308395529780938e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.267359569429426180e+00	5.429500578671643041e+00	4.871868589380828674e+00	2.848261576618230873e+00	2.128871177743866472e+00	3.539118974695093556e+01	5.067327509673944519e+00	1.462100456449060815e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.131869278179868488e+00	1.576040277736401318e+00	3.849469895809562558e+00	4.527490346941942967e+00	3.587489102865462076e+00	2.366796440138629620e+01	4.194146062956767729e+00	5.982137033079784061e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868687895249895092e+00	6.234904515937917502e+00	4.905305605082933340e+00	9.061425002740815415e+00	1.733819756041691473e+00	9.192510975091879644e+00	4.607503751365996436e+00	1.238078578601017554e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.529730995168951502e+00	3.421772087504055371e+00	7.977572035364468128e+00	2.843250042167800640e+00	1.162606525046221861e+00	5.203653916827229864e+01	2.038979878659887834e+00	2.009527619882449656e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.905236097358001146e+00	8.182319713457733457e+00	6.427622354441793640e+00	5.565677482153530420e+00	4.298193203753379876e+00	6.359018256305998307e+01	8.949762921590266984e+00	7.869608852594758730e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.261354391291362287e+00	3.806507473320503099e+00	9.026293087479833943e+00	4.764005795576414570e+00	5.958843303459826490e-01	2.038714400659740278e+01	4.733427585628490419e+00	2.719793122834770482e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.661577058206453295e+00	5.101583383306001807e+00	4.999156027388353074e+00	1.163965311862187324e+00	6.585100155118976950e-01	2.821944761125359591e+01	4.491987665586594680e+00	3.771933545596173776e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.899031676585325457e+00	1.111037230373998819e+00	6.461600500761359278e+00	8.136345426236712086e+00	5.600388288450543151e+00	5.753589205329125633e+01	6.945470665849455827e+00	1.073687430819552269e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.651467438478043448e+00	1.649207221232581011e+00	6.682481308210422632e+00	1.629476920843482501e+00	9.244525981396910508e-01	5.117330439840460343e+01	4.970089227649401309e+00	1.896061527012296910e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.268504122955907754e+00	4.526734945951154998e+00	6.324925083242210810e+00	5.261418243311358545e+00	3.024888124289557556e+00	4.601203154573121168e+01	6.834155804691460112e+00	2.346873266829951277e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316262208035486658e+00	5.319796269005818701e+00	7.320061057902318424e+00	6.052355440865791358e+00	3.023768864805936651e+00	5.365335696784482167e+01	1.549265327299861994e+00	6.289479404479614288e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.234032965044526087e+00	6.400781132929925121e+00	3.142333709803266650e+00	6.668653812750593879e+00	4.495641454770405332e+00	1.324258080035791352e+01	8.321816244622695535e+00	5.987015921393080475e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.639414519285097960e+00	3.618963275645236788e+00	5.611969101554791450e+00	7.195639676839610921e+00	2.338418975720595760e+00	2.041037864372247412e+01	9.466728064824584621e+00	2.003427095380555656e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.288568577054503450e+00	7.253861789228640333e+00	1.935391879102484447e+00	3.272463095107587705e+00	7.006232754155181652e+00	1.609144644248256384e+01	6.842534875934133787e+00	8.695877854886865066e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.280957244894048941e+00	8.743323036010670180e+00	4.453398461695120325e+00	1.087605884964479408e+00	1.009198182588698645e+00	3.699892096694483001e+01	9.590482613103088028e+00	2.124423182398109233e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.803897083925855682e+00	8.020663824586485191e+00	5.384069499720848029e+00	7.511068774146265170e+00	6.133221798496621524e+00	4.742439730965937628e+01	2.352468964875845892e+00	2.907500173075733585e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.222186859237163858e+00	1.359374861869429685e+00	6.860955210965199669e+00	5.823961385430232340e+00	3.906550489986376551e+00	6.337188140480791532e+01	5.291489156998474996e+00	7.047178048685725393e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.612130339593449868e+00	5.326181212110483898e+00	9.554846964174869228e+00	8.521857888300127470e+00	2.504681198349851812e+00	5.356283174057115559e+01	6.421143796998736164e+00	2.137632334641065768e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.511039183708430933e+00	1.941551041863671667e+00	6.399252029595505320e+00	8.400914143533354306e+00	3.604197992400874906e+00	3.532771374842124601e+01	6.220702870046869393e+00	1.094411081643791483e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186412680217948434e+00	3.175546230775744050e+00	7.690878917388421776e+00	8.583902128150116440e+00	4.569027807266873076e+00	6.293221341868765251e+01	4.619623863833949962e+00	1.676935290915156429e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.839912317209271286e+00	9.873293386640511926e+00	5.563959765003066771e+00	5.356436969561689132e+00	3.302449120415996919e+00	3.804710168903745426e+01	4.045598792604579330e+00	3.301545685904194016e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.304755893955821477e+00	2.292388871515398829e+00	6.713558394327723278e+00	4.008646599018840462e+00	2.177450747290479605e+00	4.908794750371645677e+01	2.148585342547413735e+00	2.642232795270655021e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.166706199940049871e+00	5.490068206473223356e+00	1.638211728238133880e+00	8.111710442397356502e+00	2.023972444693849582e+01	1.336710335174578645e+01	4.524600463983897036e+00	1.256890224398745062e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.010017985972758936e+00	6.562150717430543345e+00	3.289043378488218483e+00	5.060541988924675216e+00	6.933977089922758630e+00	2.966692569394242085e+01	2.452718972048158808e+00	2.802354522766554012e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.048334884813945322e+00	7.317017714994792144e+00	4.267057852191380007e+00	2.667856948423086738e+00	1.260294395197466333e+00	1.715943657333380656e+01	7.611635252887730907e+00	1.748494116172527413e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.372813289210980336e+00	6.053169672129005363e+00	5.255315633831328270e+00	8.694700983726319166e+00	3.628894378355428607e+00	2.296217824446000932e+01	2.886421389161172968e+00	1.577954566803470193e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.848651331018451138e+00	1.081966538989691973e+00	1.409028676957646331e+00	8.936971753937106300e+00	5.848427628704713221e+00	2.609602295352521750e+00	1.532124661499501439e+00	2.352099205921442948e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.214635889580209849e+00	3.935766022198302849e+00	2.252342904874692575e+00	5.196477095979799010e+00	7.131246534299466866e+00	1.400882491719619871e+01	5.967685594013605765e+00	4.201006792232003306e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.325752036433034853e+00	5.661718155085378790e+00	3.493503600659666919e+00	1.681022546259067996e+00	3.267761214048601204e-01	4.601903592372912577e+00	6.357540173058062294e+00	2.908412375797083005e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.191879104566390346e+00	1.794137568209486000e+00	9.748373456881877175e+00	4.491304468439921038e+00	1.195081308749637694e+00	5.052100115393508872e+01	8.844315218603068018e+00	4.729881531024752839e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.883848018153078563e+00	4.160971505217700539e+00	3.978635300390096941e+00	8.235424018155747206e+00	6.084219424510236784e+00	2.343060857514011985e+01	6.188372008250794920e+00	3.912738373825418137e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.570369174183207761e+00	1.308883987657364578e+00	5.339977440139898057e+00	9.110341161132234689e+00	3.055719756526875663e+00	1.910375545702350664e+01	4.114531631774442921e+00	4.085811294376814118e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.324836129572881660e+00	1.710022303869596083e+00	2.762871884958054469e+00	2.840390011178977492e+00	3.227725974617356552e+00	1.748671823270178649e+01	8.220584033888247433e+00	1.134116714800925507e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.271196099710630412e+00	4.566434626186716805e+00	6.496004477220476581e+00	1.604089405644537836e+00	1.496220117999099986e-01	8.282533545667169150e+00	5.857641468467678081e+00	1.058888020054626677e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.338864119258741159e+00	2.193012364250651380e+00	3.512412053517103949e+00	8.900088489033382899e+00	1.683324874197360099e+00	4.707430344313361381e+00	1.707508989890777817e+00	1.580393039528376287e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.394945425386621807e+00	6.109580149432100704e+00	2.861708610371740846e+00	4.501244041473062119e+00	6.615030007844062254e+00	2.409367924159941055e+01	6.084537739377851473e+00	6.150240746146347703e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235332169866331320e+00	7.216690583587801910e+00	5.654506179496603835e+00	5.882812349453860890e+00	2.208889291527562637e+00	2.392275033902779668e+01	9.172964421019937475e+00	3.645160093817250413e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.151311746417780668e+00	8.197504080420255690e+00	1.046065805109865687e+00	9.711200788805937734e+00	9.921607958558356088e+00	2.265845388185508735e+00	4.573140276594385156e+00	9.287692708796815566e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.698309632702726724e+00	2.808042320395613523e+00	1.069266322301682948e+00	1.600585045957050090e+00	4.259798499193334642e+00	6.043258532136609240e+00	3.665925205940236076e+00	1.095006753093656648e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937807555909282442e+00	2.508344131658814646e+00	2.967445183620025517e+00	6.829810816488274483e+00	9.125609640551980206e+00	2.353963051996555933e+01	2.283023380175104755e+00	1.310238634514139378e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.941965841501472667e+00	1.945771541756629919e+00	1.332482493335172657e+00	1.661552034828354341e+00	1.839653755165272742e+00	3.878465041172250771e+00	2.367584834149476514e+00	2.117283473729801191e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.596045360143325986e+00	6.727304837506037138e+00	1.971036224353965638e+00	4.382945873696671768e+00	7.334915118699268710e+00	1.305203766624036277e+01	4.904125289634409413e+00	6.037680912836241731e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.772955325480723765e+00	7.353594956072699418e+00	4.044559675505175811e+00	8.231929499684824236e+00	1.797524327588397197e+00	7.158504417625222160e+00	6.357598371727589459e+00	2.106655337601817735e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.461942810511425384e+00	1.288452522217594431e+00	8.230629004856872655e+00	4.896628025076630308e+00	4.359816300741753969e-01	1.204780151005798849e+01	1.722931989840377653e+00	2.319622908593036714e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.785973199739568251e+00	9.429550921729111579e+00	6.153567028878412337e+00	9.971159397099356170e+00	4.695203441069859984e+00	3.551826090863448826e+01	9.458926076587749421e+00	1.045195868335913758e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.865852539004778876e+00	1.473149254294850996e+00	5.610669445638436059e+00	6.035317255385081125e+00	3.148365033305976723e+00	3.292119989810207414e+01	7.805036821809607339e+00	9.050464924739237915e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728517277357826565e+00	5.871593004241239200e+00	3.644148023582791662e+00	3.887054151897689547e+00	3.593819475779431283e+00	2.450873896693287435e+01	6.276783750489976832e+00	3.317156398815520646e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.535711214033969263e+00	7.378207776664108763e+00	9.388750871810289667e+00	2.980365019684059646e+00	1.196634835084862791e+00	7.073170556097583983e+01	8.448690255459393228e+00	1.867774415138791966e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.794555358234182663e+00	8.830050335171112152e+00	4.576681933600219132e+00	4.154766160854170387e+00	4.442285186078143155e+00	4.470775078806797609e+01	1.725120114253420267e+00	1.690300552605408768e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.649371325036396385e+00	7.431340691105153162e+00	1.774479809331229951e+00	4.342420130649944809e+00	6.901886662687258145e+00	1.011265950669927172e+01	5.295902382165444067e+00	6.772134381528523761e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.906296956148903821e+00	8.217910913210127788e+00	6.559156780552413579e+00	1.610459340462888633e+00	4.848808946967980149e-01	2.555210092168238489e+01	6.670871537691090758e+00	6.601813031194119219e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.162495840750908727e+00	4.049678930796141607e+00	2.021399860846884611e+00	4.327988188463268493e+00	8.713313783131061641e+00	1.648937829233119245e+01	8.454836037211652666e+00	7.475947668048836192e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.438630462826004930e+00	8.330429850774502043e+00	4.105032488842055294e+00	5.174156863365229064e+00	2.163089993892484575e+00	1.416809125524543411e+01	8.056642369143673932e+00	3.634553684695472953e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951876853996051153e+00	1.718436968033076884e+00	5.581272913826463622e+00	7.510360218670878218e+00	3.330146748883346941e+00	2.754628922083924536e+01	3.496499434607739154e+00	4.992080864722789890e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.700199217278016706e+00	9.045099826635292217e+00	8.869669559616028209e+00	6.915799049823593059e+00	6.609567504857997156e-01	1.509033923523511511e+01	9.463735901772526660e+00	1.426427272465885032e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.229422347769917767e+00	5.923782495476539012e+00	5.439786081910449766e+00	7.382784029988394892e+00	8.330768360471557665e-01	6.690098282165024557e+00	2.119379986443739039e+00	2.606546166784897700e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.669439869700873658e+00	8.349372255135010690e+00	7.308152022941589721e+00	1.085124247881444903e+00	7.150472105252090316e-01	7.072820143426342554e+01	8.868839889492820205e+00	1.317745947912435156e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.519296053306417704e+00	5.068569875014717674e+00	9.943025343263464322e+00	2.958556806274708961e+00	1.273467906520628912e+00	8.466209573042827685e+01	9.742198259583457087e+00	1.559369243619803846e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.271477661525192815e+00	6.788089770767265385e+00	2.175974300956309726e+00	6.958671241474587710e+00	1.157010151908437656e+01	1.582686650711068310e+01	2.592953337409125147e+00	5.096720584440296875e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.680080158662006440e+00	5.728572668224944486e+00	3.467043090038233633e+00	5.352740728112091340e+00	3.608321363227893208e+00	1.633670248883260001e+01	7.496221285795179767e+00	3.881118726220734061e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.554843997100600728e+00	7.595557684463946302e+00	4.549355068069123043e+00	1.061096879031325102e+00	2.956514671485561130e-01	1.164189210656974893e+01	1.362390604392033300e+00	7.313779322319069465e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.413332873048571248e+00	1.741637919165512915e+00	4.804274542343805798e+00	8.251189933676000621e+00	2.066527623668957148e+00	1.149180335389978858e+01	4.649024983938346622e+00	4.154527440897839874e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.250633860982524492e+00	1.538834953628559266e+00	4.703459241759280651e+00	7.955350473252314814e+00	2.759195289651351857e+00	1.532742765094350368e+01	5.651424327422274629e+00	5.980615836902713589e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.947150709245923927e+00	3.225444632658254651e+00	9.167627496271514076e+00	5.937865206398502238e+00	1.923088350952181891e+00	5.450707904174045382e+01	6.229026669330150590e+00	9.652018555401316036e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.429784212134658006e+00	2.438224543313390225e+00	7.427996081346413426e+00	1.605528318226310036e+00	7.993102631757518228e-01	5.516450497919574758e+01	9.422583276806854258e+00	4.550376777970736697e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941452592426139212e+00	8.852678296117522549e+00	6.467831809417377897e+00	7.897838928619872689e+00	4.228323610378672548e+00	4.489327575907706347e+01	7.054415850626783779e+00	6.606390666801240741e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.522076370326049588e+00	2.968371862741846723e+00	3.785125579009354091e+00	6.249867737388457911e+00	2.907079752041385579e+00	1.333887014004381122e+01	5.333684354943693862e+00	1.156067557894094477e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.595361954757027689e+00	9.788862860131072097e+00	8.414518399949374228e+00	8.042371024644076272e+00	4.585367957741359746e+00	8.071581294258373873e+01	8.284751664005664651e+00	9.287976112482650137e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630271815424944926e+00	4.029014047458379544e+00	9.600893809781531729e+00	7.766147551087488665e+00	3.088019523410550082e+00	7.326249984646062785e+01	9.554116056689514025e+00	2.980276293440378055e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.983117952436807663e+00	2.631629629389756531e+00	8.396124960564364414e+00	8.228009267657515835e+00	2.933362595148384155e+00	5.030756304879314200e+01	1.197787977646423085e+00	2.352632502588195340e+00
