G	c	dx1dt	d2x1dt2	d1	m1	Fc	d2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.879713256351362993e+00	2.044199652545479751e+00	8.451138251315786221e+00	2.025881477504560380e+00	4.360590749511750186e-01	3.261552572940642136e+01	5.533598896284215307e+00	1.617860157468852922e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.489796094473272881e+00	7.244960712579583628e+00	8.918416639093857512e+00	4.060004426083012596e+00	5.640425788442972044e-01	2.285185427074249276e+01	2.503448766150630611e+00	2.771086027549952924e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.020624637856823114e+00	4.907159076121900831e+00	6.121579842314275766e+00	2.281066595126215013e+00	1.097844208260880361e+00	3.742678765673120012e+01	6.910806266451126945e+00	1.009978497480905801e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.379476141936839539e+00	2.848447503246799961e+00	5.662580941957434888e+00	7.319918481899116536e+00	6.001441528539753989e+00	5.355811744186043200e+01	9.944067836132031601e+00	4.227492166103697713e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.265211478786057775e+00	5.457108558549257360e+00	4.863482885154585489e+00	2.923001233186814929e+00	2.135185973517801816e+00	3.541367724714223897e+01	4.985692905585265677e+00	1.482563174131400707e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.148457886603214462e+00	1.587169098932258882e+00	3.775252443122295354e+00	4.578676133406715643e+00	3.653666793271557633e+00	2.369895794281738688e+01	4.246110229654604495e+00	5.824376961058183255e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.965449406760641615e+00	6.319002541834398912e+00	4.921384226250424376e+00	9.102091992362533190e+00	1.746142854107358922e+00	9.210261917101533413e+00	4.607012380995443301e+00	1.257367900773134117e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.464178298738417539e+00	3.386962962220366968e+00	7.891569942913996272e+00	2.769005844181637421e+00	1.134810881202783950e+00	5.174362457230513002e+01	2.047801717510127073e+00	1.921470409256328393e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.936545330751142657e+00	8.183966109062291494e+00	6.426455570097061809e+00	5.606135918168633658e+00	4.403271608286996930e+00	6.360605142788249822e+01	9.006426749987358704e+00	7.873204185224392404e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.340925241062304707e+00	3.834817676109608886e+00	9.108584601826894556e+00	4.793816886927538157e+00	6.002759605847629576e-01	2.002051067022454944e+01	4.707426831278666235e+00	2.730458066759424707e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.706038055774414808e+00	5.023480412695104036e+00	4.974903008313956931e+00	1.195944417247504443e+00	6.387596662113370627e-01	2.823336058913913860e+01	4.410606888954879068e+00	3.674258096373559823e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.941439230999854715e+00	1.276852923120306071e+00	6.399120993771926003e+00	8.161489820924446192e+00	5.650486512365615610e+00	5.799491204446887593e+01	6.941013378496086794e+00	1.074191453565661192e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.698725423948323154e+00	1.653611147873484288e+00	6.674756155462929996e+00	1.645922898686301261e+00	9.128399961821007658e-01	5.147529558422591833e+01	4.995075295303422536e+00	1.807185009098457806e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.343411544179513584e+00	4.540341104279076667e+00	6.279335914540191688e+00	5.414503231856735432e+00	3.090555620036311790e+00	4.572782322622431650e+01	6.819783968302433053e+00	2.334836726554923914e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263499081452584605e+00	5.389371592445242776e+00	7.356530675469394431e+00	6.041980433661725769e+00	2.990207647775564137e+00	5.360505560345828968e+01	1.633290328106363987e+00	6.544850779729720180e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.160409726602586566e+00	6.451085320185992344e+00	3.128729797050806560e+00	6.706525567714691327e+00	4.546365191645748816e+00	1.303591055798762000e+01	8.188089892271678494e+00	5.989147272875292316e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.641983776746798185e+00	3.627081549524196369e+00	5.705681168830060379e+00	7.172188213333883233e+00	2.343495796053526092e+00	2.041934797101074039e+01	9.525544481551726506e+00	2.013406948276875497e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.167281629397759701e+00	7.262076283313400715e+00	2.002239462861375330e+00	3.322251847240668354e+00	7.057031399927167215e+00	1.636724214163666247e+01	6.881982207168891641e+00	8.653036332990282631e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.357626903370535487e+00	8.657423444565123916e+00	4.452149377974547129e+00	1.140657902145913560e+00	1.083354886362360547e+00	3.717874448627269857e+01	9.615973426297975024e+00	2.134697890909758300e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.869719748145048044e+00	7.987701842102400640e+00	5.428517059086193086e+00	7.530720711719757432e+00	6.093096925309133383e+00	4.818776808555745816e+01	2.181186010501379169e+00	2.920979399109995711e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.195710698992627385e+00	1.385342639861577130e+00	6.848305195777359522e+00	5.911271993842799333e+00	3.952974061909302783e+00	6.369339246863920323e+01	5.366678463158604195e+00	6.904021967211019017e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.582014339702040751e+00	5.349256979983382898e+00	9.556654450870952999e+00	8.477190148315258966e+00	2.446921683306301887e+00	5.358782298198880767e+01	6.360351278733912928e+00	2.193109188210532778e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.509730981105675163e+00	2.012306962595275639e+00	6.385902463149280450e+00	8.366120171254452842e+00	3.572955312798415495e+00	3.552268728905438167e+01	6.207976112429188120e+00	1.030451369736885781e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.187472128335155475e+00	3.171701478454892253e+00	7.734666277271986523e+00	8.601432441394775807e+00	4.540051227201756134e+00	6.289850254090872994e+01	4.603863916422358038e+00	1.697169081950433878e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.856558425448668004e+00	9.802786430608067647e+00	5.635519159177018622e+00	5.413533321791302200e+00	3.326069304140037985e+00	3.772142069878694315e+01	4.064951528095367195e+00	3.322648612933207346e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.347915146449371271e+00	2.341247449684394688e+00	6.751034850991460168e+00	4.012368753619749207e+00	2.184802663917803756e+00	4.947089271979944414e+01	2.176245512336104415e+00	2.820327368739754537e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.152790948394413206e+00	5.569885266986568162e+00	1.689296076496415333e+00	8.193626783770053379e+00	2.022994000583404173e+01	1.367530077249415577e+01	4.574314619851611141e+00	1.257461018296762347e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.061096615862133774e+00	6.613372354572206291e+00	3.340490919955505511e+00	5.025827263103038511e+00	6.937380568738702458e+00	2.956649215903933836e+01	2.508386455659670666e+00	2.818040437459825398e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.066092481587106455e+00	7.313081534036531828e+00	4.287116271097263009e+00	2.589235974291416387e+00	1.280556143875544395e+00	1.728744494740239901e+01	7.623067903046282012e+00	1.777554228748351051e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.347395832914203062e+00	6.094938972660303378e+00	5.189532788302151367e+00	8.711446323662595859e+00	3.650261261345239205e+00	2.337907436087679613e+01	2.902133510556096585e+00	1.555143249934789651e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.918097882811610644e+00	1.278693260298626067e+00	1.504760430011433670e+00	8.938860831896139558e+00	5.890784885349943600e+00	2.857954377094867215e+00	1.467674963347925798e+00	2.513909067290542421e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.131008205169702130e+00	3.944557872597988624e+00	2.359850158109739304e+00	5.226175061255658782e+00	7.200348661520354909e+00	1.358485804174361888e+01	5.930387201094177385e+00	4.188229002813074686e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.318492161544493335e+00	5.586430834826809466e+00	3.478414753293642026e+00	1.679814161119005611e+00	3.178778969282807232e-01	4.693754008948193501e+00	6.405842841876640215e+00	2.558916707618975828e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.242714717326816931e+00	1.758182539575144920e+00	9.723325572874326639e+00	4.472028262197626169e+00	1.176670680429554361e+00	5.052375198881043872e+01	8.892819914582005936e+00	4.938707145300059942e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.844666759411453860e+00	4.190438584053705284e+00	4.015938297433597981e+00	8.227782287904551239e+00	6.104246667103816471e+00	2.376375176442266834e+01	6.232259487136741605e+00	3.896855905222962235e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.595625378067828226e+00	1.209550216758676022e+00	5.368783485368776809e+00	9.117527958982529768e+00	3.013260356190448519e+00	1.941449176420523415e+01	4.081307666987703087e+00	3.656468359840440385e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.346906567799840637e+00	1.716630626896667788e+00	2.753728651794867144e+00	2.814744897248250943e+00	3.209410048052342201e+00	1.786250372402021824e+01	8.276700962088888502e+00	1.120625409808786621e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.227928039418896500e+00	4.593468210217979575e+00	6.427998579200602691e+00	1.591766209714094771e+00	1.942676591712628187e-01	7.945270815314962043e+00	5.799257659645640217e+00	8.290217001224648996e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.332210981873970690e+00	2.279843003283697822e+00	3.543028694491487496e+00	8.874306057458877461e+00	1.680868675972718940e+00	4.476293401150668316e+00	1.772205787572242786e+00	1.873395045611845111e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.394934579143667364e+00	6.180755810424539476e+00	2.893381614074610475e+00	4.551018949115447576e+00	6.566306440400604849e+00	2.439244091937815639e+01	6.078445543361711501e+00	6.154809646921077615e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.211854012699663308e+00	7.253282918525444600e+00	5.689230974561893639e+00	5.886351765386742763e+00	2.150715134115384952e+00	2.378470132603434450e+01	9.263902794632969062e+00	3.683488995773464580e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.268118364706104728e+00	8.084967088348859576e+00	1.068838919726270209e+00	9.834758793841819724e+00	9.920024722501448622e+00	1.793565731990568013e+00	4.483941471869206552e+00	9.272655903580131564e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.658887666306130271e+00	2.852591820021039837e+00	1.054006256248911200e+00	1.607782090693623323e+00	4.305807324870286834e+00	6.253064425009063676e+00	3.762983919702516111e+00	1.119455814160812857e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.984331912547772525e+00	2.546592048478725445e+00	3.026504608872131019e+00	6.805042087047514343e+00	9.161470179776152634e+00	2.340068701497504833e+01	2.271536336302140136e+00	1.389560027818007093e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.921129645290124976e+00	1.955349144321200994e+00	1.334128184576609755e+00	1.811522484554959789e+00	1.847344254610395975e+00	4.451488467865322818e+00	2.342339662621931051e+00	2.213692459502865528e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.547202171969901840e+00	6.631617298362641577e+00	1.946560361240855075e+00	4.401611508702731435e+00	7.408628078613736179e+00	1.311740127533288991e+01	4.905556128965180562e+00	6.062495750214765167e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.773691804514918591e+00	7.315068397633980091e+00	4.039770789757278990e+00	8.287930081938906568e+00	1.793675361097382348e+00	7.208518891834675202e+00	6.323148894776180917e+00	2.122943191191641077e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.500266429531271317e+00	1.219363132045545139e+00	8.126864794118070279e+00	4.933302847412329051e+00	4.314875502656499440e-01	1.193748994453249423e+01	1.721598926980223654e+00	-1.576407505502407380e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.832012502392303510e+00	9.313812162205707068e+00	6.138375031517870006e+00	1.000836711598550899e+01	4.595023446915231347e+00	3.602845216443441956e+01	9.415939181611040709e+00	1.046777882621193640e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.950270704874141892e+00	1.467579375586549606e+00	5.652022595667022031e+00	6.060530524805124664e+00	3.134389136883658278e+00	3.303769736773514154e+01	7.758015994699860585e+00	9.100117126374286158e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.896274939430917961e+00	5.827282932804347837e+00	3.660161044457552304e+00	3.830799394953802395e+00	3.630422364896188636e+00	2.440914408582587214e+01	6.306135684060434343e+00	3.310081679016569467e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.548380602745839774e+00	7.527594518251127909e+00	9.469749246649305618e+00	3.000897657158398513e+00	1.254561613040478418e+00	7.048210465100777355e+01	8.406840237158402118e+00	1.842334431585377530e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.746780122730902107e+00	8.829333064152731225e+00	4.558614811623639795e+00	4.082965093697250580e+00	4.412977971154952606e+00	4.471543766832692768e+01	1.679837670224556989e+00	1.710069151782088781e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.671214087856871977e+00	7.498755893035693454e+00	1.810742634747892987e+00	4.343360545054784971e+00	6.906504379362694124e+00	9.779642205228583407e+00	5.216774675807860362e+00	6.741337766824078415e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.892199992579439716e+00	8.128261327439973982e+00	6.597371000113390060e+00	1.579142702891410233e+00	5.211964690223550578e-01	2.591084780764121120e+01	6.643389298394717812e+00	7.208512197230020568e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.206791897997009144e+00	4.025562020734731128e+00	2.153909939960488185e+00	4.345518993209917191e+00	8.715247524586906991e+00	1.597133662630395357e+01	8.529318439255195727e+00	7.475549656770083118e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.367283720303482220e+00	8.338816599758809289e+00	4.115001735962418472e+00	5.196234188178221913e+00	2.082329141106626924e+00	1.407596821940222398e+01	8.005148475328708102e+00	3.600475304500667306e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.078924373112886137e+00	1.670511601421238224e+00	5.509051072610190225e+00	7.530686003432608189e+00	3.346290945246539916e+00	2.774228305336650280e+01	3.453771567203428372e+00	4.871818017814609547e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.752439397905969143e+00	9.029862218341650149e+00	8.914822391025179371e+00	6.926117802080114849e+00	6.929972183762079796e-01	1.523234868005208220e+01	9.478484357397546134e+00	1.416704218440574969e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.137013189322604756e+00	5.916206441634829005e+00	5.544938183189374037e+00	7.346041166045389481e+00	7.975145215673147270e-01	6.468454775291675674e+00	2.098915481424350027e+00	3.292875091712454072e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.625460895049778642e+00	8.342667264466271604e+00	7.302518874190713660e+00	1.061144041236280477e+00	7.003282793474142620e-01	7.094043210314916337e+01	8.997568981185391834e+00	1.291149656785225375e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.567989907634002478e+00	5.174067695499648956e+00	9.981793141686894799e+00	3.008831099651001040e+00	1.226455395073466903e+00	8.442148326990891860e+01	9.729609436436099656e+00	1.563772458608206684e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.327435224986922790e+00	6.813240577332643433e+00	2.251248161522277691e+00	7.012965690995094370e+00	1.147393563331486455e+01	1.585301384110112721e+01	2.612640878680127177e+00	5.081595406402956172e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.611719068655403042e+00	5.764299869437199852e+00	3.528742545220380666e+00	5.293824635504818410e+00	3.647607255587398178e+00	1.644914615551556025e+01	7.550001174033833529e+00	3.896436923654729867e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.598240042132133443e+00	7.614327535590077467e+00	4.558117584083460905e+00	9.649464196921636594e-01	2.945155342040244872e-01	1.178823753526480544e+01	1.412930944677235789e+00	6.146249881888298239e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.302537329202355654e+00	1.768751199515220529e+00	4.757886323008191809e+00	8.201102528727117758e+00	2.127702274874129440e+00	1.134713277553787592e+01	4.661512483031856391e+00	3.850047425705522386e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.247350946930821269e+00	1.538557627993489607e+00	4.694701706589483159e+00	8.011867170437081853e+00	2.784617155655374710e+00	1.564170373227975830e+01	5.637773159742622830e+00	5.941865333564947171e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.003227391096068288e+00	3.206085489803480293e+00	9.193821339000960435e+00	6.001538703591585922e+00	1.910653787829231343e+00	5.451475135606213485e+01	6.336054809920658393e+00	9.569250561498067853e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.401513564613964924e+00	2.445182357201125978e+00	7.476442682942544771e+00	1.548111804269089342e+00	7.965456243310616857e-01	5.541027170692262160e+01	9.418001339775633696e+00	4.422398507977787219e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.860217099083336656e+00	8.910406905359371521e+00	6.489586211868828336e+00	7.915271259048916264e+00	4.257538395082467453e+00	4.537975044800819546e+01	7.026197560118588648e+00	6.590363936936255129e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.527318666554314142e+00	3.035580274498938191e+00	3.763377265934000793e+00	6.352726945066408781e+00	2.943662293635906924e+00	1.365376082511160227e+01	5.296322502074862548e+00	1.185513723369440697e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.561058276477817586e+00	9.769413558385315000e+00	8.444779589308760492e+00	8.060122159466441616e+00	4.594232314726092170e+00	8.105908348168516397e+01	8.193017259159327992e+00	9.278203570812627277e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.675145893980418244e+00	4.074778470623836135e+00	9.643035500345154887e+00	7.842674239577887008e+00	3.132981200468885952e+00	7.337802398532377879e+01	9.599548371988104734e+00	2.946139523362046475e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.941269868007456267e+00	2.628236192136359506e+00	8.411745284506949361e+00	8.281083468756660793e+00	2.925144479237947071e+00	5.049203189610495457e+01	1.070697277680527915e+00	2.192046468333618048e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.463669224239130706e+00	8.109170831417268133e+00	9.679146113547895114e-01	5.612800126873882078e+00	1.812446782183443617e+01	6.661168826159387990e+00	9.842379729837331226e+00	3.623248908718019834e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.667017669902823407e+00	6.902027136788189132e+00	6.717595720899492306e+00	2.252636252299053510e+00	8.008989837036711856e-01	3.177115969931336181e+01	1.764030597977256809e+00	2.094556517955258990e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.238776842857138405e+00	5.473656248016754766e+00	1.512553790449638447e+00	7.042298650388636894e+00	7.793288158871144233e+00	4.806667289457122294e+00	8.451490747068644893e+00	8.936321773591619433e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.195045437576521152e+00	6.072892240843283496e+00	3.242099555934413679e+00	6.589901201241459283e+00	4.125836103678405919e+00	1.402687972074364176e+01	3.423243681805294258e+00	2.227594183776498582e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.756295939749542789e+00	7.477957532369155835e+00	1.420144303596774460e+00	7.729883006422411995e+00	1.950620894196563526e+01	1.218532205370434696e+01	2.140534293404750432e+00	8.039769709360957961e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.140030385188185669e+00	3.063618646648496924e+00	6.517430159843747184e+00	2.551052690506721010e+00	2.385733449727160393e-01	7.229269606438682771e+00	4.951287656797632941e+00	9.511615059368270231e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.100241978111854202e+00	9.886494260949275414e+00	7.207547788279037526e+00	2.595829219537317378e+00	3.772075114316947309e-01	1.445088188461616596e+01	6.784849899894696001e+00	6.054189914030067676e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.402356576840507296e+00	9.755934739781920939e+00	2.063890256497335596e+00	8.942616677222696708e+00	3.132550508710386428e+00	3.067868952453668197e+00	4.398633202434218070e+00	3.439288348819795260e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.381073243906392412e+00	6.839506456065236328e+00	4.395091869046796162e+00	7.631389048990584456e+00	1.175395699330811894e+00	5.693626328773988554e+00	1.486677300767045962e+00	2.794097845584271766e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.713937709304429902e+00	2.749755516543073597e+00	5.146852309637308664e+00	9.183549578850202622e+00	7.871163681745505514e+00	4.485637588132675546e+01	6.326542534351474956e+00	3.471243407232840639e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.267738678615737413e+00	7.123259460596183423e+00	4.336675473382131329e+00	7.841456389328207877e+00	6.688656043787256422e+00	3.161965982504320394e+01	9.141085590032473007e+00	1.079156363210291261e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.378873239053918454e+00	1.625909600758368656e+00	2.001743951978622427e+00	6.389729780320748453e+00	7.989998359518778237e+00	1.107874814104603622e+01	4.322488192838699561e+00	1.513266018025063708e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.855023602362353641e+00	1.280322814017921251e+00	4.849174077006717987e+00	6.835284242765267138e+00	1.337681297604845554e+00	9.138499057267777559e+00	2.945591356610398392e+00	1.571916800750664311e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.460053916111993644e+00	3.325905401672875961e+00	7.769364370174350221e+00	9.038645265935240758e+00	3.177706503769758051e+00	4.227483628991975451e+01	4.950494993630629281e+00	1.326405715535732632e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.302878247524384747e+00	5.110436506520652955e+00	1.617198603607174379e+00	6.248034767997344474e+00	9.987873454522922856e+00	8.201066135332748530e+00	1.490621074787542355e+00	1.837641424988981953e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.551261510399583265e+00	8.792272148876508098e+00	1.700748853388740267e+00	6.623575988787422375e+00	4.971214213643280644e+00	4.652409953044815083e+00	8.479999139554918131e+00	9.178425984802534288e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.937506461631009813e+00	7.548826081857699322e+00	4.081668098725439897e+00	2.328928288209965558e+00	1.366351708521784891e+00	2.065587298724124921e+01	8.419035060836053574e+00	2.251187838157037291e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.599847105816738058e+00	7.750243111859806966e+00	9.508293379461143502e+00	5.265283851330146092e+00	1.248994879680442649e+00	4.326944765416680383e+01	6.367756286835376756e+00	1.536665325493371448e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.465923836116664880e+00	4.843721697413676530e+00	7.031612662503339273e+00	7.544569911356910019e+00	3.452818143290302455e+00	4.568600265575443586e+01	4.160707310880813026e+00	1.776344545695442179e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.697859234752419511e+00	4.076590445000517704e+00	7.097313181393938741e+00	3.530497735977519813e+00	1.634655247482303064e+00	4.763624528245821921e+01	8.145425871607031354e+00	1.392757655643675818e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.374582942505310212e+00	4.361546126192563655e+00	4.327873418081747303e+00	2.850786813219424065e+00	5.294703489088000703e-01	5.603703547217547154e+00	6.087281681283656098e+00	3.197253103853495482e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.346522461662887693e+00	9.983839674160087441e+00	6.266535247235656136e+00	3.784923809541669293e+00	1.292415129825205788e+00	2.824469489495692898e+01	8.461757201636329384e+00	2.676714620628517594e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.562162558907505883e+00	1.411980528808098434e+00	1.058228963398309519e+00	3.221513772630538064e+00	9.607022146752367320e+00	7.683133900173120701e+00	6.683370894014224461e+00	2.196794796270084760e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.589192403204291892e+00	8.833743223641377540e+00	6.677929926153566953e+00	2.909722306009967063e+00	1.202019411439150032e+00	3.731201318384496801e+01	8.097079459070529950e+00	2.136208096475642293e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.795113362303300875e+00	6.248444391543165999e+00	9.204188442719997809e+00	4.782109552654023155e+00	2.316369441388149042e+00	8.022090628676812685e+01	6.402003290106035749e+00	2.262974332241865838e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.981175222893846843e+00	5.027645656002264651e+00	6.516886679685266692e+00	9.054485646311983160e+00	4.823832195129814870e+00	4.506565937735345528e+01	4.723499264910583584e+00	2.830718606842166452e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535174807291023402e+00	7.587157733801964454e+00	8.887031188338150756e+00	5.569079152769933039e+00	8.279992236924311744e-01	2.208780238085262582e+01	9.549262525987826322e+00	1.364350385751708750e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.616466027768674873e+00	5.411550232710862218e+00	7.496598835000648720e+00	2.657186345680897954e+00	2.863761749850069482e-01	1.281623388594113955e+01	5.855288424868052566e+00	2.441492892634339107e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.747337314184695956e+00	8.920259371048331332e+00	2.036581223582584421e+00	1.697965158472345859e+00	2.725685922765378244e+00	1.396914098512126579e+01	6.479754068219090613e+00	3.920817238559226325e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.196462253348915761e+00	9.046142844881430278e+00	9.215175198621867736e+00	7.140932445426618536e+00	4.339061983852148252e-01	1.096352023679295584e+01	2.977701454402934100e+00	3.512705284053245780e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.306839013661727833e+00	4.711914984287210117e+00	1.731156967668088242e+00	4.454382235367044807e+00	8.749678507468811262e+00	1.048664503056963859e+01	6.680006314125113143e+00	6.915921169303793192e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.474361524015401770e+00	3.500189822610919155e+00	5.813619040717395769e+00	8.264872804238704518e+00	6.835892040058298313e+00	5.439815390960421126e+01	6.165366339277688290e+00	3.709463398531904232e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.175088122368710408e+00	6.334973774845639838e+00	2.237447335247964908e+00	6.994491210362323130e+00	9.407933938569232879e+00	1.378159315735563162e+01	2.615713952235599660e+00	3.991680181014628914e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.563626780960787777e+00	9.181011546602348972e+00	1.186828935674622665e+00	8.194424981839418365e+00	1.656523687473884365e+01	4.892945867048774211e+00	1.464429270704448172e+00	5.880577064169078483e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.811510647255957451e+00	2.941903170258896250e+00	4.718423454030982178e+00	3.432429179731942170e+00	2.427278002446020544e+00	3.211067502599207302e+01	6.430672448993913548e+00	1.131107036717572001e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.078885267373688173e+00	6.503065247341440980e+00	3.636881353577732234e+00	7.261692438644794301e+00	5.050505450551851183e+00	1.906458010432551475e+01	7.844675969538460691e+00	6.615100568287417104e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.873698210295621003e+00	6.654291766506593042e+00	5.335567282149079382e+00	3.323611028178893534e+00	1.853108012912028535e+00	3.202026786942398928e+01	5.728931613756889973e+00	1.782915784684417559e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.510094864577984808e+00	7.571038367737315866e+00	6.130773467479911254e+00	9.455534278379552404e+00	7.201948631117604194e+00	5.851211641409041420e+01	3.001837045854580222e+00	4.181111080557715809e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.531305540731001891e+00	2.093079153212648258e+00	1.378189687644559180e+00	6.770392632521155640e+00	1.074367229937968027e+01	6.620172560347833191e+00	6.965177690616394024e+00	4.156715598582661642e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.680573708750833006e+00	7.525578893925171542e+00	2.059313089125422103e+00	3.753100706059958824e+00	9.079860192371253191e+00	2.076890803229403204e+01	1.778311698900822524e+00	2.915061507591524759e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.250821260040172689e+00	9.105678206516262918e+00	6.028480305413907558e+00	3.401396826396734241e+00	2.548899409600521082e+00	5.510915098734623285e+01	4.984575878492023548e+00	2.934096609410322998e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.850611849653216900e+00	2.584417706293102412e+00	4.090006808495950885e+00	2.717113458222885303e+00	9.249597898246062488e-01	1.115781436466935972e+01	2.432023652845121564e+00	1.189011768906646394e+00
