G	c	dx1dt	d2x1dt2	d1	m1	Fc	d2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.191277944892961571e+00	8.792852189948579422e+00	4.095588221960128728e+00	1.540902680157283600e+00	6.865252884180497173e-01	3.480364902641153435e+01	9.257232555069904834e+00	2.099460209868673388e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.348053807393378989e+00	8.551735593440469074e+00	5.534123644308642120e+00	7.745222940173461801e+00	6.120131910070745640e+00	4.954597561590772870e+01	2.799227094066467636e+00	2.917355116811870985e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.996474545247480137e+00	1.610757430670679113e+00	7.234110433639560078e+00	5.662109623795075208e+00	3.845669047918993666e+00	6.436648906609211451e+01	5.821631783070363220e+00	6.444400272820477227e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.853163868704071682e+00	5.725567642461834694e+00	1.026297381225635874e+01	8.708509573828203898e+00	2.610268972955569478e+00	5.450332599811765277e+01	6.292726531767008247e+00	2.302996713619298674e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.514164320040221945e+00	2.024650632005395856e+00	6.512550658120479063e+00	8.464224215647247362e+00	3.347551752503350908e+00	3.292832287627172150e+01	5.857994291828532596e+00	1.122806789079487366e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.168165436656435574e+00	2.906663946279531618e+00	7.678298264670037732e+00	8.655254164970163089e+00	4.572160691747907180e+00	6.206642671657938592e+01	4.704825975025054952e+00	1.782026063269393035e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.168091678524472599e+00	9.915597467109829921e+00	5.302450855800220353e+00	4.944087781182073371e+00	3.370990916086592737e+00	3.755793667054847873e+01	3.911460315033255419e+00	3.352345153524422727e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.713485216182337290e+00	2.447246406578812206e+00	6.188216621911117876e+00	4.290050399837835648e+00	1.830384764983074231e+00	4.618425101664476529e+01	2.461337546582322400e+00	2.358541447715566175e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.097308236168361262e+00	5.685762884149042407e+00	1.687245315647743160e+00	8.153204167780877754e+00	2.003692623487517821e+01	1.470700000877070046e+01	4.311304735101911589e+00	1.270022879071296842e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.226324682706536606e+00	6.431996493290072614e+00	3.938411910526177451e+00	5.034352416344259673e+00	6.914936748937418720e+00	3.181848162522349810e+01	2.612244097756113437e+00	2.851077974909630797e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.140431034354002726e+00	7.458144494020968018e+00	4.607526954927822160e+00	2.488536148791515856e+00	1.353965665729656598e+00	2.029662527530251381e+01	7.640336947135253354e+00	1.618166504073602852e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.382259174658289957e+00	5.777309154119858903e+00	5.560704140522800820e+00	8.479958977001055942e+00	3.659319437269334063e+00	2.143896064305474169e+01	2.695300359140514246e+00	1.436575508808804358e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.901112003016783403e+00	7.977418428579785559e-01	1.478645368590162601e+00	9.028910880440870201e+00	5.954131496474786012e+00	2.780074086913644660e+00	1.592464695497304739e+00	2.638916601669222040e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.018335455657558342e+00	3.627787563551623684e+00	2.359474960491135143e+00	4.723344063277195026e+00	6.932703438075018987e+00	1.600677524816018149e+01	6.210561293859922394e+00	4.320856769064941716e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.240645235236305322e+00	5.666254700487612261e+00	2.822174364981337114e+00	1.894990209370908563e+00	2.406885900657407262e-02	4.240472467368149090e+00	6.380720557937849868e+00	5.169232827631406124e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.033253283066803974e+00	1.463174135642799190e+00	9.954310105935700648e+00	4.205121386342704604e+00	1.211665614522195122e+00	4.972396924643670246e+01	8.873712775135711439e+00	2.240630221674473344e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.127728174830952668e+00	4.037496420335410008e+00	3.822177222736275581e+00	7.674618367765358329e+00	5.853534687869179187e+00	2.063242899411259756e+01	5.955134216889163667e+00	3.916316520648208410e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.553108377372935500e+00	1.549981250079071726e+00	5.144634825976568848e+00	9.609096426953280812e+00	2.895239750355742103e+00	2.080340119157381196e+01	4.420948876233616431e+00	4.765143791295091802e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.966317886560395856e+00	1.420946035876792912e+00	2.675633797450309714e+00	2.598997312518291469e+00	3.407452376713530295e+00	1.743824755714791408e+01	8.511586469675886946e+00	1.177306841652129066e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.078728961033301514e+00	4.432031170639824325e+00	6.398457920641402730e+00	1.407296576927424603e+00	1.922693529280650182e-01	7.187014728133918950e+00	5.750695314404077330e+00	2.471353457895476780e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.703632615788777560e-01	2.214366587451216617e+00	3.328022256601669504e+00	9.203238176267376502e+00	1.580121229239033864e+00	5.136974377122170310e+00	1.679672921811916186e+00	2.505316326540534710e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.269587712516461409e+00	6.176541144249370063e+00	2.866763047431191591e+00	5.006580983664278506e+00	6.481677684044869991e+00	2.428777785960678059e+01	6.477814356382269878e+00	6.012065038822760243e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.251903106193748449e+00	7.066303154030082467e+00	5.495022942697642243e+00	5.460913026020279837e+00	2.321103052141161527e+00	2.421436363930076396e+01	8.863441849663443506e+00	3.502094902330900794e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.106704146134412703e+00	8.424151545652588169e+00	1.077249610132232638e+00	9.453787475789672712e+00	9.957523697689731890e+00	1.924281576519837333e+00	4.731389999309271843e+00	9.335275997270298376e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.236049698921050322e+00	2.965591105506348857e+00	6.583924068750803826e-01	1.360168957581579186e+00	4.038244344159909183e+00	8.525658631538272303e+00	3.514795213989752032e+00	1.234039274740904979e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.085520436392735988e+00	2.824403230935329301e+00	2.912521659110766326e+00	7.087883687632848151e+00	8.758432928911261683e+00	2.336438154382325294e+01	2.775479988116931640e+00	1.329926354803685484e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.085937716394481001e+00	1.918412349282282214e+00	1.027824148720855257e+00	2.110610679383852162e+00	2.192173839023997317e+00	6.342565689431438614e+00	2.380289251283142615e+00	-1.029770536613598964e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.161320292388540842e+00	6.585227704663751958e+00	1.795138809295218962e+00	4.086829726253874639e+00	7.107442053067675403e+00	1.387433357716846594e+01	5.238204166325389544e+00	5.891183310297855513e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.669449406802268498e+00	7.168402127200941720e+00	4.089335762087522141e+00	8.617258292605429304e+00	1.895413251315118508e+00	7.686951253754698676e+00	6.153772899785968420e+00	2.200600866986991377e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.333437015886444366e+00	1.369677395034657685e+00	7.780435325419201575e+00	4.709336698084831241e+00	7.167535852997533041e-01	1.187838125919625831e+01	1.385505115592057024e+00	-2.478694644123246027e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.569465963437257194e+00	9.321001401976953815e+00	5.921385442145321143e+00	1.006561916321144246e+01	4.717608102496033240e+00	3.701163299228193182e+01	9.392317347040735953e+00	1.046789034336681965e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.649256024558886757e+00	1.309422544028903124e+00	5.771090683444024094e+00	5.687390749163735215e+00	3.039641290256864803e+00	3.309958697957178941e+01	7.867743715522260040e+00	1.051068900230586678e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.247563104979113824e+00	5.746972426492216179e+00	3.251245630013098964e+00	3.857456614747944101e+00	3.334392961242268694e+00	2.313415020557662416e+01	6.140518816779442446e+00	3.148496126161033715e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.189556412162176890e+00	7.191370847443708136e+00	9.876621611205548490e+00	2.950927188184518268e+00	9.295401574134691813e-01	6.927271096124259486e+01	8.662471092273060336e+00	1.808980110277848397e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.001921189865367801e+01	8.894081382356743504e+00	4.905651421985545824e+00	4.069381298403357938e+00	4.513618340682963748e+00	4.537087078670610651e+01	1.664500502703226026e+00	1.617119500733410931e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.608028206458139486e+00	7.033861377533155768e+00	1.647304588252244351e+00	4.456999082574834681e+00	7.158415233594968008e+00	8.712414591996372693e+00	4.724675910813007640e+00	6.818583978695400560e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.769567942206030864e+00	8.299839091437807070e+00	6.336263770954523977e+00	1.345851292953323064e+00	4.090421980296341520e-01	2.550904380475328637e+01	6.821395042543970000e+00	7.694787678596385128e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.155211359243288882e+00	4.243239036210141535e+00	2.080297628861303760e+00	4.086971490538700458e+00	8.611784858278497268e+00	1.809852644513753006e+01	8.217519490813076644e+00	7.264397794679172193e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.753404212670457429e+00	8.171849964222220208e+00	3.707389180333017897e+00	5.296664995545103949e+00	2.296340292959923701e+00	1.457352283356941314e+01	7.952745935005350653e+00	3.634066986278595834e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951882221997307099e+00	2.255663162274988753e+00	5.013950727508998284e+00	7.867886824337414708e+00	3.209925071362303317e+00	2.647668895649330878e+01	3.916614487618670370e+00	6.237439329899675755e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.852341018067726219e+00	9.058251404871061396e+00	8.741188295360245775e+00	6.904390405458796565e+00	7.156561142544075604e-01	1.724366387041853343e+01	9.950742185165509568e+00	1.163962834348920694e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.990523404549139785e-01	5.494031680567862175e+00	5.404910691134049650e+00	7.515218849490691078e+00	8.404017885675872934e-01	7.504921615832151005e+00	1.962378432023381913e+00	2.524649088241645689e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.496424908116303243e+00	8.277450025472962380e+00	7.346398601414778184e+00	1.280461725081718960e+00	6.338263493696191242e-01	7.226836376877774626e+01	9.033561253808255032e+00	1.145212299293063651e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.619612693685711591e+00	5.088292854637562534e+00	9.765632376669906023e+00	3.183798419127235046e+00	1.266426786035933949e+00	8.128756285194566544e+01	9.588051731122561705e+00	1.476911945397762871e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.775949183075592686e+00	6.917083081837451353e+00	2.535116575714404519e+00	6.697069233868166549e+00	1.189619242382180175e+01	1.635575103960765020e+01	2.516252601456466564e+00	4.744805041903121179e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.067495665570810104e+00	5.666017645023798011e+00	3.059801720486149623e+00	5.145591905551779810e+00	3.721618138855048663e+00	1.751628382119381655e+01	7.333613223703136619e+00	4.078057773552909993e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.717371159703345196e+00	7.302929550387843527e+00	4.236930336764950233e+00	8.610396374177373691e-01	4.972364972850198406e-01	1.419856203028587949e+01	8.929491602911695525e-01	2.613909589822546731e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.448913694999045099e+00	1.430092454103769173e+00	4.930805318711173335e+00	8.762472721550738086e+00	1.898097947322589407e+00	9.354937060240402502e+00	4.674693472579799725e+00	3.036148321977053754e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631337092747583206e+00	1.361365029037644891e+00	4.378479076499559142e+00	8.092838118527838631e+00	2.956041539496979453e+00	1.709088495057702062e+01	5.725030782508764737e+00	6.457875545982813215e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.158092211198244570e+00	3.068779549338217727e+00	8.837111456632840145e+00	6.061177566850701304e+00	2.042283266680577469e+00	5.695406393009805868e+01	6.043061452519717491e+00	8.189155709283930662e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.810662921971090356e+00	2.120200217622285610e+00	7.460349908886890979e+00	1.697298511391605480e+00	5.215610080949161231e-01	5.216310290699702534e+01	9.719692469081641306e+00	2.991220163077320304e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.656566420396924144e+00	8.642214412585854433e+00	6.180287690319791416e+00	7.541137922044270248e+00	4.336634349096222252e+00	4.563877413174745357e+01	6.931490878795272259e+00	6.817669298655431476e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610911065970390244e+00	3.156359413989671125e+00	3.747612168214490058e+00	6.778029923647567401e+00	2.812628341784595865e+00	1.424463322087867034e+01	5.157958579337365457e+00	1.406305513922156791e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.110206499907134159e+00	1.024130610355246063e+01	8.220895257654996513e+00	8.167340890273589338e+00	4.295628081831857514e+00	8.023295633088319789e+01	8.430467082757990838e+00	9.204015224017850016e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.398170798463848286e+00	4.242199688737966490e+00	9.357654264481768180e+00	7.961459789286140065e+00	3.116043527164205518e+00	7.258548427693182248e+01	9.134649968477679849e+00	3.127942687837247604e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.799805734807886637e+00	3.002296670285586444e+00	7.810374650444174449e+00	7.749147171681773472e+00	3.036101141395873615e+00	5.125524129289446762e+01	1.445527012526370170e+00	2.822036833206664319e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.436164268263817156e+00	8.378245197714843329e+00	1.052616904850129265e+00	5.873097843721931888e+00	1.818956041771824417e+01	5.675122303855029138e+00	9.733161727571763677e+00	3.603235105899393034e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.698617505145850970e+00	7.160111668699384424e+00	6.383284903281897904e+00	2.166505073732909015e+00	7.830649740479991294e-01	3.180806414354718470e+01	2.044618735969535361e+00	1.166171879468538952e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.151338455788333714e+00	5.389800788901826678e+00	1.413769688931364454e+00	6.682381217277009178e+00	7.724378395586757762e+00	5.933919093527004307e+00	8.680300003329854519e+00	9.108533693467849446e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.427095074337761282e+00	6.037467418141924114e+00	3.177081740098143481e+00	6.326110030262389827e+00	4.627774473455247950e+00	1.657972836174224796e+01	3.697356892525793803e+00	2.002786555457583972e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.748841314566648819e+00	7.355817454396967214e+00	1.478709023034702419e+00	7.337911318527418736e+00	1.933649917661077566e+01	1.281685616489890656e+01	1.968478108789610381e+00	8.320017313083229737e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.025454544112152089e+00	2.995146306538547520e+00	6.392836317066548091e+00	2.181990096587261618e+00	3.838471565827453746e-01	7.467773273978425053e+00	4.618040002961063983e+00	3.835605125982388675e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.679546945264324354e+00	9.985966449811792600e+00	7.232766606444916313e+00	2.771165204154650397e+00	3.951375007319846144e-01	1.390500193939366902e+01	6.405043265676938269e+00	8.863113314944191856e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.691227687377741207e+00	9.971622441832167283e+00	1.829467076791189806e+00	8.909001041114215980e+00	2.980257520259534498e+00	1.355893987243302901e+00	4.728941466697476059e+00	3.353227561607017293e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.184841618763403437e+00	6.970681875124548732e+00	4.797636796114701951e+00	7.840222333850173975e+00	1.179760615255470935e+00	7.750921573926039976e+00	1.454376210575610839e+00	4.160405957255300713e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.404978059715665140e+00	2.750867990275733810e+00	4.596093610912733496e+00	9.627690730076400527e+00	7.556479921540773859e+00	4.418889726480681901e+01	6.231953765139119028e+00	3.689190054254809326e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.390586331594981573e+00	7.137502713277159572e+00	4.258919340128564990e+00	7.793385278928512960e+00	6.531440954872010707e+00	3.341422093179019015e+01	9.085657250081847991e+00	1.098242879389585198e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.060018305926648807e+00	1.770356976498785873e+00	2.320093802724844334e+00	5.766776322663116794e+00	8.027183738531835644e+00	1.051105266169280128e+01	4.743242661408454630e+00	1.392453779447869522e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.738176513169890747e+00	1.461513480162178080e+00	4.902158704956158353e+00	6.821704098127345794e+00	1.069817463685759584e+00	7.997583027848764736e+00	3.159082752046626474e+00	7.155348046163245712e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.494486196120939248e+00	2.896625666433277679e+00	7.491467312125387856e+00	9.325165926008182282e+00	3.240081612162026836e+00	4.272859578160123561e+01	5.102622119266958300e+00	1.289534842443399043e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.172894698176503603e+00	4.863922479715114378e+00	1.415926481650100488e+00	6.185999658556397662e+00	9.786840312604706327e+00	8.508799886714335514e+00	1.608991006146093250e+00	1.663714274761681011e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.184374039000344325e+00	9.122459598000570935e+00	1.443662245969390856e+00	7.105463969243612787e+00	4.703559739051571320e+00	2.597943426293018554e+00	8.433457731698624116e+00	9.221241505736597333e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.884415080151958577e+00	7.527590285112643720e+00	4.358377938333022783e+00	2.530887584573374927e+00	1.208199262797446494e+00	2.328963025040678403e+01	8.519347004197145523e+00	2.126164943983539857e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.753739177008889705e+00	7.566398483133353281e+00	9.271251350433709959e+00	4.767728769315137782e+00	1.677793726498359561e+00	4.251993433024033209e+01	6.352199815967630059e+00	1.692416058307017224e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.017198473524835833e+00	4.756145579649984079e+00	7.087588859557284238e+00	7.477234503103753482e+00	3.105191373167942803e+00	4.730146253976300841e+01	4.177909319912870956e+00	1.671270770904208547e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.482937908738878541e+00	4.040063245695358241e+00	7.180998625436494365e+00	3.518873255450910786e+00	1.705252773195810923e+00	4.899854834202997722e+01	8.403229694839632558e+00	1.124686960174999228e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.113600452430212551e+00	4.494543608773001964e+00	4.911152091465922354e+00	3.112706197507693506e+00	3.269104887105551693e-01	4.104899634464917568e+00	6.090577460539970289e+00	4.999082455986394002e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.113243632665780858e+00	9.580642681532145488e+00	6.429430334975924310e+00	4.316960065404567004e+00	1.252964596618298954e+00	2.622546751460253844e+01	8.193530335403725218e+00	2.773441822945747148e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.745190240777097834e+00	1.367874843140401753e+00	8.672379302931632061e-01	3.419198601273760296e+00	9.757060247399468977e+00	6.785484293926272947e+00	6.827166691261560949e+00	2.197291695656605270e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.808466235781156506e+00	8.871743033045008886e+00	6.321742373207981380e+00	3.053437855626944586e+00	1.308926231112966576e+00	3.587876745461363726e+01	8.126986354488243691e+00	2.293004209130498694e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.801670908749386513e+00	6.318303686859153778e+00	9.143424401739604690e+00	5.006680638767099900e+00	2.151885221347224597e+00	8.287625022920288131e+01	6.553583805622015923e+00	2.380690430807526425e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.866909143431073836e+00	5.009530126059928534e+00	6.480283693768340569e+00	9.125072424095581169e+00	4.625710459590544055e+00	4.482465176927024686e+01	4.698889128519752489e+00	2.744888472629283171e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.295690720447449706e+00	7.670822275490557729e+00	8.252951718060218766e+00	5.167581473064801756e+00	8.894532030660371458e-01	2.319443938327610866e+01	9.842588099997193751e+00	1.338386718524703767e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936476026669171180e+00	5.220720575812934250e+00	7.318674804003311607e+00	2.702515124679771397e+00	3.951831757902387054e-01	1.305921743672525892e+01	5.853299961131328111e+00	7.479204871280658029e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.342287224711531834e+00	8.598839375881263791e+00	2.167119606226697748e+00	1.791617704172125736e+00	2.700077078888862836e+00	1.453600331799857770e+01	6.642952417051638747e+00	3.725105182286603167e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.275149950189509607e+00	9.789751699378571814e+00	8.975105644805973171e+00	6.939612779094433748e+00	5.752002313833157743e-01	1.135907525151863595e+01	2.860069921668196180e+00	4.164034597045231934e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.526186387353986262e+00	4.711689221940118522e+00	1.865414750658038745e+00	4.804263929401468403e+00	8.640806574751835001e+00	1.187733650970386989e+01	6.525389467102743701e+00	6.989863899132338076e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.554993491381816639e+00	3.440142732580798057e+00	5.375472187248148792e+00	8.668611884407667389e+00	6.688882866809997552e+00	5.369701516844706646e+01	6.308436286443073193e+00	3.776562051735724168e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.383718899481866771e+00	6.519699461740351865e+00	2.466109663145029884e+00	6.564303942940475700e+00	9.402337875508637310e+00	1.667217473003860206e+01	2.573187960431718935e+00	4.143591458273323269e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.178384990764885565e+00	9.655234775887480581e+00	1.357668534704962848e+00	8.535861197674275758e+00	1.669488831368614257e+01	3.037119069634289126e+00	2.137023051193740919e+00	5.981033818750919551e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.657496751378102040e+00	2.744494963858012948e+00	5.062380351701669667e+00	3.364063278451868921e+00	2.496456111937281008e+00	3.375023282811346803e+01	6.593503696648159718e+00	1.258396081542799472e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.231296150082132002e+00	6.328871005055473731e+00	3.223060704505745555e+00	7.020516944450585939e+00	5.162964572598254698e+00	1.662443950278263216e+01	7.880018266532290205e+00	6.299244982428018602e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.238669881236329040e+00	6.338527352427334449e+00	5.460846986403908865e+00	3.668684627197120740e+00	1.715804792891242769e+00	3.129001201708819835e+01	5.933910180836243775e+00	1.728762450290951946e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.251783520272528705e+00	8.041152101544556174e+00	6.010167619747074141e+00	9.437797484818862159e+00	7.520107113618093031e+00	5.882435934991669058e+01	2.910041572440618118e+00	4.309909204323576404e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.924681588122708842e+00	1.895351627640932346e+00	1.005440221341229456e+00	7.241418687631303364e+00	1.073708126806167584e+01	5.506815593446513724e+00	7.250078471708036432e+00	3.963308773843052535e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.515877018519868002e+00	7.434759781671202994e+00	1.992767992056011961e+00	3.689756040938825699e+00	8.956620812867976511e+00	2.006197805834650083e+01	1.964766519309782744e+00	2.887860033811834626e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.421512756808001043e+00	8.909453303534109025e+00	5.777932914094889405e+00	2.956901145337113679e+00	2.354944712726727563e+00	5.306369424920283251e+01	5.317900075374963897e+00	3.042256769688870577e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.333493593454976534e+00	2.214276502603821584e+00	4.342709341793529632e+00	2.642433384956731413e+00	8.822837403354081287e-01	9.812528207468474761e+00	2.350247502377498243e+00	2.106231748124111292e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.305759004958487512e+00	3.056563438715533376e+00	7.704209239774642448e+00	7.465386514256517003e+00	8.774431542621098368e-01	1.303051771943810877e+01	2.327123243265577290e+00	2.143172298020827871e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.949195988171043004e+00	9.481703185909061915e+00	6.552455001684372782e+00	2.717491867105351844e+00	5.533503216996651375e-01	1.314678035104928355e+01	2.654471513371142066e+00	3.671521597343297749e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.132612817363328084e+00	2.436410737534214999e+00	8.410494383541012198e+00	5.997712753423193099e+00	7.193626682906802960e-01	8.987258850843026892e+00	4.403662172578522771e+00	1.519246568396500852e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.010858463818598896e+00	9.247479595036020683e+00	7.127331513774051608e+00	3.443678738850981080e+00	5.289718637115490285e-01	1.536530866831366104e+01	1.914412586665006355e+00	-6.829974744109168494e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.814548516028619218e+00	5.548688870178970944e+00	4.849389900358583638e+00	6.561546080971745631e+00	5.157465682524801309e+00	3.297279399343687345e+01	5.177946778467931388e+00	3.246258440348956498e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.552753611824957192e+00	3.484175170518421183e+00	7.334543107292041064e+00	8.417469696230694964e+00	8.861333480851157907e-01	1.103580378385747096e+01	5.699234900878080268e+00	4.778842270431393757e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.194216304304778653e+00	9.066134589297313084e+00	3.669143534667442363e+00	7.910031167181360345e+00	4.329713576145241660e+00	1.270614570042972069e+01	5.352206067632792497e+00	5.058379947394898579e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.281061660953362491e+00	4.979692048808932903e+00	3.771009917218778540e+00	7.981498616947535929e+00	9.166275946810495512e+00	3.324531712476199630e+01	4.349760413825836558e+00	5.194670299907983946e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.609122704193716835e+00	5.511045104109999926e+00	8.028905833894347310e+00	2.314942407683024506e+00	3.771258754644024602e-01	9.869780579498375062e+00	8.776921738689807739e+00	3.168100857488327371e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.041356813097774392e+00	4.302343420823522280e+00	4.528183498637333493e+00	2.146836745400749979e+00	1.290652366941270834e+00	4.163699189547641311e+01	2.903994671194687793e+00	1.701035759665181946e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.766548746930972857e+00	6.383413553437362609e+00	8.542121093774472484e+00	7.240997740805629412e+00	1.709102713418591213e+00	2.618441940661871215e+01	6.037642528351254256e+00	1.270268217620112949e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.962555115301795938e+00	2.313497193743677904e+00	8.278365779205538288e+00	4.521786662530001166e+00	6.504979688293446305e-01	1.863386551950027581e+01	1.868297716191078317e+00	-2.820940983069188945e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.960804627799800137e+00	4.555852015211418582e+00	9.147325340009915706e+00	5.150924351893697128e+00	1.832998216639414757e+00	6.305926385663828171e+01	1.946329628320438765e+00	2.986995847118668834e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.526017061249115514e+00	9.528239791664502079e+00	9.303859478696178797e+00	9.670576366705965210e-01	5.611874344273344306e-01	6.178101060477536066e+01	6.391470079483478450e+00	7.320564067226591476e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.044714376930084399e+00	3.275508531393877654e+00	5.438012662965267197e+00	3.574987596267415135e+00	2.847369330039366542e+00	4.228622012744239100e+01	6.081286335826058931e+00	1.403012667465890573e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.613784593092316477e+00	6.817368270602123026e+00	4.037196171270177381e+00	9.173665566740565325e-01	8.317536697746725771e-01	2.811296418510724138e+01	8.701704630184600830e+00	2.130543044565384392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.534003471966032706e+00	3.573763787245343604e+00	5.844433050257387130e+00	8.541818450388932504e+00	5.848967219602712930e+00	5.360953016276719296e+01	6.015194416989000814e+00	3.621518271589438598e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926844591231437587e+00	7.307265163793244866e+00	4.170922401015010550e+00	3.722163410421126528e+00	1.348243647794052480e+00	1.269972678752057149e+01	9.753142270511483858e+00	2.581614297964896210e+01
