G c dx1dt d2x1dt2 Fg p d1 m2 d2 Fc W m1
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 8.24265044e-01 5.79253660e+00 4.40055292e+00 3.09249604e+01 4.47445842e+00 3.99859983e+00 1.16971667e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 7.69192586e+00 2.03855178e+00 1.55833087e+00 4.12996463e-01 9.70035526e+00 1.62441115e+01 1.47381692e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 2.95845229e+01 6.45074100e+00 4.05374741e+00 8.83897122e-01 7.27449629e+00 6.12896364e+01 1.93945509e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 1.53311067e+01 2.05483515e+00 5.55338489e+00 7.44322684e-01 1.74900760e+00 6.33637734e+00 1.19161350e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 3.13854872e+00 4.03485918e+00 2.45730706e+00 3.15906772e+00 8.76663661e+00 6.17553641e+00 3.82912099e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 7.58187642e+00 2.28557768e+00 6.92291996e+00 2.08693343e+00 5.32503947e+00 1.31383378e+01 3.99136118e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 1.90106540e+01 7.22866282e+00 9.97974450e+00 3.79472521e+00 1.61878516e+00 1.08799969e+01 1.21194152e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 6.52703520e+00 2.85626902e+00 5.06565528e+00 2.21676057e+00 5.94745530e+00 1.59296147e+01 3.40379251e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 1.49682217e+01 4.52673436e+00 4.19255701e+00 1.26792562e+00 4.75447851e+00 3.69452211e+01 3.37596207e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 1.47598035e+00 9.06107300e+00 4.60633750e+00 2.82783984e+01 8.89974464e+00 5.34916539e+00 1.78108754e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 1.52154789e+01 2.83884745e+00 2.03631561e+00 3.79928191e-01 2.83595143e+00 1.08351059e+01 4.43785089e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 7.77676851e+00 5.57024558e+00 8.94946241e+00 6.41020796e+00 8.43818149e+00 2.04514898e+01 4.74960868e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 5.38343442e+00 4.77344495e+00 4.73343090e+00 4.19709243e+00 6.01919822e+00 7.17480364e+00 5.58088292e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 5.54653094e+00 1.16311637e+00 4.48546970e+00 9.40610139e-01 1.49149273e+00 3.31539644e+00 9.46574010e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 5.20596777e+01 8.13482302e+00 6.93721246e+00 1.08400586e+00 9.74660771e+00 1.56998907e+02 4.70324835e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 3.10096140e+01 1.62141316e+00 4.97830079e+00 2.60302576e-01 5.61353720e+00 5.21040606e+01 2.18205426e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 1.01500730e+01 5.26829519e+00 6.83410122e+00 3.54717277e+00 3.61789169e+00 1.16111530e+01 2.14978752e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 1.00812637e+01 6.04610465e+00 1.55301661e+00 9.31401188e-01 5.22466158e+00 1.43837575e+01 6.05219053e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 2.07589240e+00 6.65583811e+00 8.32351009e+00 2.66872867e+01 8.72072005e+00 1.15421400e+01 2.18535243e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 5.63815172e+00 7.19768466e+00 9.46453558e+00 1.20824600e+01 3.74412812e+00 7.52412461e+00 6.93537007e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 2.21301591e+00 3.27945145e+00 6.83888848e+00 1.01344968e+01 2.73408757e+00 6.24407305e+00 4.65849612e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 4.23092469e+00 1.08980899e+00 9.59109336e+00 2.47049062e+00 2.16164122e+00 4.10067579e+00 2.24238543e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 5.91656373e+00 7.51099296e+00 2.36289083e+00 2.99965609e+00 3.68073459e+00 8.08212511e+00 7.33274975e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 4.66882351e+01 5.82090939e+00 5.29674571e+00 6.60377861e-01 8.02043278e+00 1.09012766e+02 2.68298000e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 1.00527797e+01 8.52505933e+00 6.41626061e+00 5.44118183e+00 5.24463729e+00 1.10359812e+01 2.51470675e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 1.81650700e+01 8.39249527e+00 6.23562983e+00 2.88094094e+00 3.04733443e+00 1.72826277e+01 2.15200903e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 1.98084264e+01 8.58993551e+00 4.61315601e+00 2.00049776e+00 2.49566500e+00 1.28530883e+01 7.31450920e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 3.85219029e+00 5.36585194e+00 4.04275968e+00 5.63130278e+00 3.99456529e+00 5.53878077e+00 1.69724437e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 2.15028359e+01 4.00265556e+00 2.14141620e+00 3.98614933e-01 9.45931936e+00 6.06542788e+01 1.65090495e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 2.43584234e+00 8.12402382e+00 4.52568206e+00 1.50940594e+01 4.08724041e+00 1.21532402e+01 5.53290508e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 4.51576381e+00 5.06164702e+00 2.46394734e+00 2.76179894e+00 9.89311668e+00 2.71619694e+01 3.28976099e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.34975037e+00 2.65097977e+00 7.60929109e+00 8.58477436e+00 5.36707410e+00 5.92541171e+00 9.49465902e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 3.81109823e+00 8.69476618e+00 2.87947842e+00 6.56933778e+00 2.61247526e+00 3.79115210e+00 1.30787528e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 2.39368404e+00 8.94303889e+00 1.52708775e+00 5.70534994e+00 9.02026083e+00 3.06082535e+01 2.11578853e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 3.56095054e+00 5.19678781e+00 5.97129524e+00 8.71440193e+00 5.14319836e+00 1.62061218e+01 8.75998614e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 8.16464910e-01 1.68129755e+00 6.35706759e+00 1.30907306e+01 7.38704209e+00 3.45499439e+00 4.06517374e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 2.82410422e+01 4.49043481e+00 8.84721755e+00 1.40674177e+00 9.85340425e+00 5.71174634e+01 6.89486170e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 5.63812291e+00 8.23183894e+00 6.19283451e+00 9.04173554e+00 1.45157815e+00 4.11045862e+00 1.53467770e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 1.47096749e+01 9.11596626e+00 4.10932768e+00 2.54665673e+00 1.87025104e+00 1.03068117e+01 1.60907379e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 1.02314068e+01 2.83125468e+00 8.22710693e+00 2.27662095e+00 7.48411067e+00 5.53897434e+01 1.41002215e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.81100327e+00 1.60276251e+00 5.86251004e+00 5.18840107e+00 3.53642503e+00 1.97151206e+00 1.00150517e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 2.14697262e+00 8.89615408e+00 1.71352256e+00 7.10011884e+00 2.65871257e+00 3.23763017e+00 3.86785904e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 3.93891760e+00 4.50464445e+00 6.09265504e+00 6.96771232e+00 1.35425692e+00 3.72646236e+00 1.37183264e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 3.32567520e+00 5.87584868e+00 9.17216691e+00 1.62055106e+01 1.19662041e+00 1.40890868e+00 1.83215999e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 2.74184655e-01 9.71259231e+00 4.56681363e+00 1.61772725e+02 7.97037043e+00 4.16435368e+00 6.47165294e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 2.17515216e+00 1.59908255e+00 3.66693222e+00 2.69577800e+00 2.20990085e+00 8.99340915e+00 5.31959177e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 9.39830180e+00 6.83486207e+00 2.29122511e+00 1.66628056e+00 5.20948554e+00 3.29519449e+01 2.02609317e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 2.01679709e+00 1.66694880e+00 2.36300970e+00 1.95310486e+00 6.45307134e+00 1.95634891e+01 1.55804316e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 1.93650992e+00 4.37922036e+00 4.89494336e+00 1.10694169e+01 4.85516621e+00 9.53445491e+00 7.29649520e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 9.73116574e-01 8.23433091e+00 6.36111842e+00 5.38265973e+01 1.24395987e+00 5.97824167e-01 4.42036949e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 9.38132683e+00 4.90125009e+00 1.72553865e+00 9.01503232e-01 8.05151352e+00 1.83707624e+01 4.61253645e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 3.77167245e+00 9.97464119e+00 9.45611730e+00 2.50078389e+01 1.09461902e+00 1.34295720e+00 1.16460477e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 2.24359568e+01 6.03153356e+00 7.79620256e+00 2.09587930e+00 7.85700905e+00 6.27998633e+01 7.44056944e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 4.17796703e+00 3.89045937e+00 6.27961526e+00 5.84748226e+00 9.03974044e+00 2.07435292e+01 9.25598328e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 9.58067870e+00 2.98100193e+00 8.45594804e+00 2.63104507e+00 4.89555929e+00 9.99443056e+00 2.34142949e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 5.06153127e+00 4.15468481e+00 1.72168081e+00 1.41321682e+00 5.81988226e+00 1.28828533e+01 8.95891518e-01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 1.35627861e+00 4.35279946e+00 5.29154990e+00 1.69825398e+01 5.29285053e+00 8.04848025e+00 1.11220003e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 3.11632624e+00 1.61842310e+00 6.67083814e+00 3.46441217e+00 4.50287757e+00 4.28236035e+00 4.69300297e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.07234300e+00 4.32616779e+00 8.45787616e+00 8.98504656e+00 8.98682082e+00 3.61537106e+01 1.84113929e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 1.69411727e+00 5.17814668e+00 8.05122604e+00 2.46089394e+01 9.04540160e+00 7.46235217e+00 2.06339707e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 1.60132472e+01 7.50463977e+00 3.49362325e+00 1.63729340e+00 4.02234728e+00 2.31414501e+01 2.03960873e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 1.67117868e+00 6.91056536e+00 9.46792153e+00 3.91512238e+01 6.53562779e+00 2.46328337e+00 1.63594899e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 1.12738797e+00 7.37889090e+00 2.11911257e+00 1.38698486e+01 9.34216806e+00 3.87078436e+00 1.18482941e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 8.46639131e+00 1.07527314e+00 8.87620257e+00 1.12732117e+00 9.65852649e+00 2.23413090e+01 4.84750135e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 1.67007338e+01 2.95900660e+00 9.73846225e+00 1.72544359e+00 5.58063136e+00 1.87614174e+01 2.56694254e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 2.33499125e+00 6.95515860e+00 2.59438171e+00 7.72779608e+00 5.07542325e+00 1.08555991e+01 3.32101207e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 2.83282661e+00 5.35590431e+00 7.49859458e+00 1.41772726e+01 3.50824884e+00 5.72384222e+00 6.47408179e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.53599225e+00 1.04782128e+00 1.36256967e+00 9.29516080e-01 9.62984686e+00 6.50000876e+00 4.50539876e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 6.65806283e+00 8.24045178e+00 4.64880543e+00 5.75366409e+00 2.28532874e+00 6.34463025e+00 3.67947051e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 9.90341414e+00 7.95528616e+00 5.64654969e+00 4.53580129e+00 6.21846618e+00 2.62104959e+01 9.19026555e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 1.69013506e+01 5.93577247e+00 6.22580703e+00 2.18651011e+00 3.54295241e+00 1.30622648e+01 1.61925061e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 2.26558722e+01 1.59816993e+00 9.42343523e+00 6.64739397e-01 3.51107461e+00 2.14229224e+01 2.39810768e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 5.07811332e+00 7.89863545e+00 7.05025619e+00 1.09661601e+01 4.64471729e+00 7.28971262e+00 2.91589777e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 4.47998934e+00 6.25342229e+00 5.33150156e+00 7.44201116e+00 9.98913642e+00 2.36506517e+01 1.59947116e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.25155595e+00 8.03763979e+00 8.28707533e+00 8.07223836e+00 1.49469676e+00 2.93163956e+00 6.13784492e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 1.81843055e+01 7.76572293e+00 9.55479539e+00 4.08043593e+00 6.20687636e+00 2.35250298e+01 3.23541908e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 1.90423672e+01 8.22701865e+00 1.19859534e+00 5.17838254e-01 1.74314942e+00 7.91193988e+00 1.66301738e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 8.13727577e-01 5.66207260e+00 9.84269145e+00 6.84873354e+01 2.39068747e+00 3.83669319e+00 1.42673104e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 4.63799875e+00 2.26292066e+00 1.77518925e+00 8.66130556e-01 4.95606648e+00 6.83339913e+00 1.09516631e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 8.59973705e-01 7.04041726e+00 8.32948101e+00 6.81916454e+01 5.59414118e+00 6.58917078e+00 3.95227932e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 2.32567161e+00 6.58426407e+00 3.52301277e+00 9.97408503e+00 3.32913168e+00 4.66629424e+00 3.36302920e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 1.60719772e+00 7.68027868e+00 2.18961692e+00 1.04634719e+01 3.84811418e+00 8.05442538e+00 2.80622496e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.37808529e+00 2.52892905e+00 4.95870076e+00 5.27323492e+00 1.78270318e+00 1.31778533e+00 4.86533765e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 1.47277956e+00 2.75477680e+00 6.79560922e+00 1.27109223e+01 3.72897805e+00 1.52994181e+00 6.90519233e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 2.93766222e-01 9.01368565e+00 4.42856661e+00 1.35882563e+02 9.69902595e+00 2.80660166e+00 5.98432793e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 8.88292345e-01 7.74980019e+00 1.49108867e+00 1.30088246e+01 9.50236644e+00 3.78977875e+00 9.31028439e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 1.58872775e+01 9.17405640e+00 6.39515026e+00 3.69285858e+00 4.01390461e+00 2.49778342e+01 2.31158284e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 4.44942553e+00 7.82843789e+00 9.12162948e+00 1.60488381e+01 6.13768543e+00 1.26388145e+01 7.06688182e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.67064063e+00 6.37439775e+00 4.44893829e+00 4.25136113e+00 9.18635852e+00 5.86618447e+01 1.48547275e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 7.03128036e+00 6.88719463e+00 2.94699500e+00 2.88660487e+00 1.05565440e+00 3.11185630e+00 1.38713732e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 1.26832989e+01 9.00215132e+00 4.98319611e+00 3.53689414e+00 8.29615213e+00 2.71171157e+01 3.92813221e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 1.67006235e+00 6.20926079e+00 1.43526440e+00 5.33628636e+00 9.53532598e+00 1.94312615e+01 6.34806863e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 4.99782661e-01 6.69152192e+00 8.38438826e+00 1.12257431e+02 1.82193161e+00 1.05780574e+00 1.38703338e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.72581542e+00 2.40829044e+00 8.43706730e+00 7.45424962e+00 2.45302917e+00 3.18940989e+00 4.02555780e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.65563507e+00 5.26529098e+00 6.29200417e+00 5.85773876e+00 9.64671672e+00 1.15156200e+01 5.58649624e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 9.50644123e+00 7.44757401e+00 4.17792600e+00 3.27308741e+00 5.83786129e+00 1.58176055e+01 2.12500406e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 1.16050558e+01 3.43848428e+00 8.19805028e+00 2.42901607e+00 1.12776971e+00 3.68254809e+00 7.74713709e-01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 1.38111195e+00 2.82028762e+00 5.99218322e+00 1.22362855e+01 3.31868799e+00 2.15324326e+00 1.32726624e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 2.80399543e+00 3.82444127e+00 8.43339078e+00 1.15025180e+01 5.04949307e+00 4.46440912e+00 6.14309283e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 5.31786086e+00 3.17350565e+00 6.68312913e+00 3.98824802e+00 7.23618020e+00 7.05309415e+01 2.67275798e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 4.22303481e+00 2.93421373e+00 8.05964926e+00 5.59993810e+00 7.59844340e+00 9.54323805e+00 6.58918072e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 1.29328083e+01 4.82365759e+00 6.38706694e+00 2.38223773e+00 9.95879362e+00 2.79394796e+01 3.16897008e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.12064839e+00 9.17054662e+00 4.72726961e+00 4.75313207e+00 3.58760079e+00 1.00477308e+01 1.50334811e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 2.90415476e+00 5.56353682e+00 9.62151274e+00 1.84320895e+01 5.84398092e+00 3.82969080e+00 1.02885001e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.28422102e+00 2.69128343e+00 5.87002442e+00 6.91609933e+00 5.79991193e+00 3.52546785e+00 1.10815178e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.59581051e+00 1.69274502e+00 6.44580567e+00 6.83734403e+00 4.65080734e+00 7.11915164e+00 8.48029274e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 1.24074581e+00 7.26540531e+00 2.98438875e+00 1.74756133e+01 2.52245704e+00 6.86187380e-01 2.66510053e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 2.09000415e+00 4.44518888e+00 6.63085710e+00 1.41030401e+01 9.79710907e+00 2.56271187e+01 2.59267223e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 1.57338694e+01 8.39647852e+00 6.14446885e+00 3.27903451e+00 8.67985468e+00 4.70460166e+01 3.88342930e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 2.22455493e+00 6.93559692e+00 2.66354558e+00 8.30425821e+00 5.48499725e+00 1.07068226e+01 4.14925952e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 5.39226976e-01 8.16617305e+00 1.53628388e+00 2.32658241e+01 6.42920880e+00 6.27271549e+00 7.95422491e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 1.12496612e+01 3.44751435e+00 6.43923388e+00 1.97333510e+00 3.04534948e+00 1.42796783e+01 2.40768338e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 2.83516859e+00 7.23123030e+00 7.87323042e+00 2.00810430e+01 5.89408363e+00 9.14311678e+00 9.90982125e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 4.75211376e+00 3.37655786e+00 5.71061234e+00 4.05760761e+00 7.25473120e+00 1.28303980e+01 5.21720616e+00
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 7.72365534e+00 9.45161632e+00 3.04095363e+00 3.72128554e+00 5.63650326e+00 1.40551481e+01 1.16830542e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 2.85539063e+00 6.72736853e+00 6.99869779e+00 1.64890992e+01 9.91256654e+00 4.06188299e+01 4.44962565e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 2.73222017e+00 3.92060620e+00 1.72095154e+00 2.46948373e+00 6.50207491e+00 1.68626960e+01 2.20115415e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 6.00602624e+00 3.42560676e+00 4.97650334e+00 2.83840643e+00 4.33876341e+00 8.64620810e+00 1.56624322e+00
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 4.31498167e+00 2.71833927e+00 2.47030083e+00 1.55623274e+00 7.94936825e+00 1.67794186e+01 6.95560989e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 3.91457430e+00 7.25176863e+00 2.66013146e+00 4.92790694e+00 2.53416260e+00 2.62349416e+00 2.19520621e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 1.34485197e+00 2.96844052e+00 2.82064554e+00 6.22590346e+00 4.46064232e+00 1.74624688e+00 3.84112570e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 3.81259468e+00 6.35772939e+00 4.48036351e+00 7.47127382e+00 4.12263055e+00 3.65089836e+00 7.37175180e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 1.53978498e+00 3.38171524e+00 1.46035185e+00 3.20726217e+00 4.88626386e+00 2.08057044e+00 2.13324753e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.40857177e+00 6.95772050e+00 4.58014097e+00 4.97261197e+00 8.03601843e+00 2.11523455e+01 4.23037273e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 3.58996147e+00 8.33445756e+00 5.60536702e+00 1.30134248e+01 5.35755729e+00 5.45111039e+00 1.03752993e+01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 1.52366460e+00 8.00222719e+00 5.34964856e+00 2.80961461e+01 8.14613005e+00 7.13653457e+00 1.29465687e+01
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 6.45464539e+00 7.84766198e+00 4.44505690e+00 5.40437188e+00 6.18840013e+00 2.12647465e+01 3.40408903e+00
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 1.73920691e+00 2.68950165e+00 8.55231947e+00 1.32252679e+01 4.07862491e+00 1.75131209e+00 1.42409581e+01
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 9.87436004e+00 1.79546452e+00 2.30794023e+00 4.19655025e-01 8.28980869e+00 3.26266304e+01 1.83088698e+00
