G	c	dx1dt	d2x1dt2	Fg	p	d1	m2	d2	Fc	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	8.351737219607194618e+00	7.158337152997510167e+00	8.813115695583036313e+00	1.027820600911254267e+01	4.109336079270266673e+00	2.158269163221483655e+00	8.789797048089770248e-01	7.138546930642802657e+00	1.644892068474180391e+01	7.122555582438279131e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.942095269983731498e+00	1.574461204294445471e+00	7.911709818322777643e+00	2.945853105201505784e+01	4.131750440975932470e+00	6.113920141081440107e+00	8.143906709284267631e-01	4.265761898497729909e+00	3.176935140663352541e+01	2.186464246168136061e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.759343119927819110e+00	3.716053552013983463e+00	8.157550227910187246e+00	1.245039027477525373e+01	8.457313549984617040e+00	7.135208603104085334e+00	4.954007232328716981e+00	9.464969516978598563e+00	2.919621064083755968e+01	5.958350331028321456e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.056151406023336570e+00	7.342926305012938748e+00	7.022247393328038712e+00	3.011333048571937177e+00	8.108513645835763839e+00	7.337985449641900360e+00	1.975165895909032443e+01	3.516416189738542641e+00	2.897556017684204122e+00	4.624051874644220739e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.835874364678399262e+00	1.683045899284457914e+00	3.391228207007126016e+00	3.897669044110835923e+00	3.694067927068089396e+00	7.684019572488820948e+00	7.562327041323587906e+00	3.946599030221210391e+00	9.069275104278863964e+00	2.022746759203488409e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.119375098203228447e+00	6.305627872540280343e+00	9.224715910637590000e+00	1.328166854562753230e+01	9.140921657918074317e+00	8.843303899793587775e+00	6.127972455094315762e+00	7.328389356259005005e+00	2.127246521712241645e+01	3.058693537895572412e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.101827195802563608e+00	4.178694458647844279e+00	7.052207595444549781e+00	1.548392829907992407e+01	9.578379921284646770e+00	5.554715666197608037e+00	3.455502152146867623e+00	7.961881229039625474e+00	3.483672273391301388e+01	2.711268864661747990e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682534609366064693e+00	6.560707035019715860e+00	6.035206075350383337e+00	6.130771856215439186e+00	3.864697098936862307e+00	7.612914245111888967e+00	4.835853375523753606e+00	9.312157837002562388e+00	1.891332115578147821e+01	6.962277224263088371e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.079821736523525644e+00	1.358132990755478886e+00	1.956264096457647872e+00	5.731996549929371909e+00	4.099495364609891723e+00	6.536354994699810739e+00	4.715597908751136380e+00	2.867904493288749190e+00	1.643074483682721265e+01	9.159438740211550467e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.175577861032398808e+00	8.848394712730581091e+00	5.001900394923101345e+00	2.285734702648321459e+00	5.526610252860728600e+00	2.593234521720578556e+00	6.193548022253823504e+00	8.136476223699316890e+00	7.720151470489974521e+00	4.124886254956628306e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.443761892182340745e+00	9.753036606221220595e+00	5.114308349746478299e+00	4.125171415031328337e+00	9.443645889303216023e+00	1.258958719683399119e+00	3.036920339105817934e+00	7.702950199563769473e+00	1.172414500962947592e+01	1.036707039977138978e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.078799713163645535e+00	9.686030919253804328e+00	8.821472886253886259e+00	8.161980343771311652e+00	8.839323784383678273e+00	3.633984497688354409e+00	3.965495702199332229e+00	1.629665975828798574e+00	3.013491852397083726e+00	2.764056356382740276e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.115620861628174865e+00	7.681458551567019732e+00	5.938982104248792915e+00	6.779304249841763941e+00	1.885015736493595329e+00	4.951231596860527162e+00	1.372868951133896509e+00	4.465569507207113986e+00	1.033562856168679289e+01	1.708345472760284034e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946624705853402304e+00	2.168466450706845627e+00	4.462077481221657926e+00	1.633390659180456694e+01	4.535325669641468771e+00	6.510197467103581381e+00	1.907994914927272356e+00	3.666113324087392655e+00	2.619901566336616128e+01	2.632375658477774216e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.773661688840032724e+00	7.801889747158549326e+00	9.727133202174206517e+00	8.549623121894086353e+00	5.941355588317014380e+00	8.621042833540123240e+00	5.752880855835250884e+00	3.801125280840433440e+00	6.623963433860517114e+00	1.986361878828071914e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.862352979731052738e+00	1.259576067746636552e+00	2.075541557373665746e+00	2.873965917125060887e+00	5.532019345200468230e+00	2.797346678687302468e+00	5.478018842607627725e+00	9.885305319443052241e+00	2.824689776864830648e+01	3.103357455212395521e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.514419801151658973e+00	1.236112845525336956e+00	4.779359481762633699e+00	9.867998548207060239e+00	2.724171419747361877e+00	2.196864824001954375e+00	5.763270814869283498e-01	6.820690407479549577e+00	2.760634491310286265e+01	4.863427674790680832e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.059201085343746129e+00	3.973731177632504608e+00	1.317482994197848978e+00	3.136239895272033174e+00	8.738426472319872573e+00	9.603798792780699145e+00	2.639088561933645138e+01	7.513065425269075170e+00	3.462698142065794116e+01	2.297317022182140178e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.469018223662105882e+00	5.327732137140545277e+00	7.634885015546811537e+00	9.273863657085966494e+00	7.140007614303273797e+00	1.890790400404312344e+00	1.489301397106933988e+00	9.734936001373498016e+00	2.322389322942230194e+01	1.444731438238990417e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.082659169354554196e+00	7.955978258291153793e+00	9.399833873055019495e+00	1.305895774371021556e+00	8.586607006658255159e+00	5.433878010590349916e+00	3.601506376043928270e+01	4.405492563928797622e+00	1.158821099778974073e+00	9.208274144111097570e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.872755932558448855e+00	7.109188339760063258e+00	3.498927595689992120e+00	1.019892145664787142e+00	8.798614179125960888e+00	6.260414880123287062e+00	5.797449296850160039e+01	8.237584035827334006e+00	4.356251207519849622e+00	3.056607221362461146e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.967497166518372254e+00	4.945230816700526333e+00	8.707124395692860119e+00	1.216068533762598847e+01	7.780574718183016714e+00	5.886144728831968820e+00	3.915485507607309401e+00	4.888826483711239845e+00	1.329632095388279822e+01	1.763974614054315104e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.030401617853377472e+00	3.438796190025688926e+00	3.619356718953243401e+00	1.157373690941438937e+00	4.965809424798636407e+00	1.736600297586005981e+00	8.063734501212232786e+00	8.851302556984585124e+00	5.407934674933978059e+00	1.638984220216211440e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.453374780900292595e+00	1.003357422251517050e+01	9.188725150316962242e+00	2.191704874990008101e+00	6.471457518222618610e+00	1.539930221740763994e+00	4.427995166616254252e+00	2.693490841330720809e+00	1.261754554107449966e+00	7.922771658838029252e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.898099289907248632e+00	4.814919070118181210e+00	7.742506744817183595e+00	9.524993129857300289e+00	2.422297705477551855e+00	2.001644865683134267e+00	4.597628228828087305e-01	9.506036576962635820e+00	2.357911055363516795e+01	1.625553934223690655e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.157962258508865361e+00	5.149571900873898045e+00	8.252068717407142984e+00	1.186918351131792271e+01	7.015291378964254143e+00	6.286618891281095856e+00	3.610435957259486628e+00	2.965959564698760875e+00	8.508437617247501805e+00	1.212481232204285053e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.865417096994704593e+00	2.503149356677308646e+00	1.221449602758699848e+00	3.343503584948983143e+00	2.613524487528933182e+00	5.993927622522059018e+00	4.884735247891859089e+00	3.890965770311997751e+00	2.197238541328641404e+01	1.182522519368250080e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.111251287338733906e+00	8.131362072872301283e+00	9.682647170812407111e+00	3.492947128006843815e+00	7.283298512423721505e+00	3.085869522409678378e+00	6.320976067929977127e+00	7.707692669146608111e+00	5.954395463723714421e+00	3.185497984248761405e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.414062066359878855e+00	7.307675330834541683e+00	7.478684254217123240e+00	7.731893044974598617e+00	3.027100338282858960e+00	6.725648208647355908e+00	2.838097499965777981e+00	4.586529894637494387e+00	9.277100769609708308e+00	2.273228243910206281e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.117294910126031660e+00	3.011704636122467527e+00	3.723746279054587216e+00	3.896583340085649105e+00	2.055946957583564050e+00	8.393212103398568047e+00	4.367518379906750958e+00	6.472490587590676192e+00	1.359060462642752931e+01	1.848512419334005585e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.969410733742400499e+00	1.689549678792381604e+00	8.434098558846452320e+00	1.904390632117798887e+01	2.450892249539020185e+00	1.399536858600160194e+00	1.301627631557885634e-01	5.003771802659522372e+00	2.233360961360196484e+01	8.915363605866654106e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.709853903390525787e+00	7.227901805636833821e+00	3.536613922960397005e+00	3.849440543533194425e+00	1.029262355871787271e+00	5.495585658611116031e+00	1.619715729969960494e+00	7.627193249141440923e+00	1.682551625951801100e+01	6.185905230575752256e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.947799803745423830e+00	6.905036141057407484e+00	8.928247465144988126e+00	8.883147145299156833e+00	7.438916374877355686e+00	7.133832292622040328e+00	6.337868232574974670e+00	3.044804211743829203e+00	6.049620410662874370e+00	1.297362920442213907e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.642798932908082321e+00	3.460381401434558857e+00	2.005002720808191974e+00	5.063519781994410884e+00	7.551576956432128895e+00	3.287829878291990138e+00	4.937650036244760621e+00	1.586283003558567328e+00	7.478108443100393465e+00	1.155370512943701966e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.956429095453385614e+00	9.510177445111217764e+00	7.328306195329858497e+00	5.284469695191738481e+00	5.597591000005114559e+00	3.749557109768558050e+00	3.913880976378039112e+00	3.699409640017434331e+00	5.464372683097770356e+00	1.127271180422778407e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.073935909248858955e+00	2.425140580916232302e+00	5.964441642424834988e+00	1.524093487826011462e+01	2.479512286174922586e+00	6.491095614714310180e+00	1.146600800958977207e+00	5.270379053615187104e+00	2.698809304830432154e+01	3.651208139640111483e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.870301654835352823e+00	4.919790047662327304e+00	1.917191271588724932e+00	6.774717658807122289e-01	1.746751631463281829e+00	9.083186920600269332e+00	2.256351588932511021e+01	2.523565845710058930e+00	1.830237170292600579e+00	2.665514472061520124e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.324331138955801457e+00	9.527548779986076966e+00	3.208743217925468461e+00	1.472943838408373285e+00	1.148968623331868333e+00	8.236946140144594253e+00	6.806486683122887626e+00	4.125345455969744890e+00	3.940734013645732947e+00	1.018065142862485573e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.383763023940864922e+00	4.749311090897509580e+00	1.219757534393239196e+00	8.918119269396305171e-01	2.505884397113516737e+00	6.186327796092193410e+00	1.972603287672870920e+01	4.634131424033608226e+00	6.457373599943886155e+00	3.059074854263082344e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.168750109634765888e+00	6.793135843897553983e+00	5.245957360668837666e+00	2.317832836135559127e+00	8.995260490930697017e+00	7.429532228326577226e+00	2.780237851720967868e+01	1.447664157005306595e+00	1.331244073674777484e+00	2.657613355173156666e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.722562826049799156e+00	4.629075190327829326e+00	3.601698243572203584e+00	7.968720973077197733e+00	3.234814222870096234e+00	4.378573337027624746e+00	1.637286624225807063e+00	6.198216224119812878e+00	2.657706803503667814e+01	3.014076347425833191e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.553161318587613415e+00	3.430731644978107120e+00	6.431194261601254070e+00	8.240847915501065657e+00	4.135722908915954399e+00	6.798960145432806357e+00	3.449119390410826380e+00	8.901529034961230380e+00	2.315100212064170293e+01	8.461429793590637516e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.062459127912330104e+00	9.776969461617422752e+00	3.587235110590496490e+00	3.457892152773595296e+00	1.937987890064255536e+00	5.189274239142921630e+00	2.949530160761553610e+00	2.356073062220200409e+00	4.439325413465952330e+00	1.502678649318107906e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.673365186557055573e+00	4.716348748759041420e+00	3.724230161372525050e+00	5.228501063520090142e+00	2.925206524642638417e+00	2.673081927889339848e+00	1.508499726937125196e+00	6.360935928849966281e+00	1.818080630508801221e+01	2.797353621759800291e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.168849557924236393e+00	8.959365088761098050e+00	7.594111841633472082e+00	6.838814327470046806e+00	5.654243526896841843e+00	7.158988479920306069e+00	5.941307294122935012e+00	6.982585632188407665e+00	1.254588682394262911e+01	3.185638611630918771e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.521681780470713008e+00	3.078048324480323394e+00	1.407507391065515812e+00	2.630863210212971648e+00	6.378849174655439214e+00	5.968499151653102963e+00	1.515725148078376350e+01	4.724348133968743646e+00	1.714219929870956705e+01	1.447390020470935212e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.197467492893512286e+00	2.893061398252219529e+00	9.105968045936776889e+00	1.939336663045060760e+01	3.248571745261425114e+00	4.266587106441229515e+00	8.073488704493749779e-01	7.365041577212010360e+00	3.102650192847661970e+01	2.145164505633943897e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.421810538202761265e+00	1.348002993704234598e+00	8.627851576494363073e+00	3.671917847065201812e+01	1.561083156592261156e+00	9.253372453473247106e+00	4.450433067790376951e-01	4.742340147027995556e+00	3.995668265967757549e+01	3.717335688155596340e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.758159621527073835e+00	6.843146912516128388e+00	6.990979758342283468e+00	2.722411998046092574e+00	4.561745895512926197e+00	1.223392370277418539e+00	1.894973149128664103e+00	5.532199867118611891e+00	4.443797555109392228e+00	1.292723140988680131e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.648095325926204779e+00	4.378336409971138821e+00	6.396008590081904366e+00	1.100262363520383246e+01	3.109393315747764674e+00	3.850585887312553801e+00	1.100172615756188632e+00	1.039933338941847918e+00	3.505722796053904133e+00	3.911820473826065903e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.543817871138865261e+00	8.750617977747026544e+00	8.991300488066707786e+00	3.538514518410031506e+00	2.928354621696550364e+00	1.582953925451002775e+00	1.344827663518217475e+00	7.193696432738927449e+00	5.890082247113276992e+00	1.302644885265468844e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.253769165228314053e+00	5.314520217062156604e+00	2.698072399741297200e+00	5.394753145467886535e-01	9.595439776869939763e+00	7.880850598670512852e+00	1.232327526576690957e+02	6.935068996063987079e+00	3.295813591208887949e+00	6.752499678894305646e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.832957850925342136e+00	9.828360858992867932e+00	1.657402651852094566e+00	1.207793603788861247e+00	6.629538328072349884e+00	7.378076764912163021e+00	3.964233234317433840e+01	1.268787920671491376e+00	1.916723322658808515e+00	3.432698207984774097e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.579771651471952865e+00	2.610312514246969862e+00	3.145128023731363687e+00	2.994303379937365062e+00	6.089624581589654362e+00	3.961221964646052918e+00	7.776446046647135901e+00	4.261605181695228950e+00	8.541747506604618678e+00	8.337143166213365930e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.534161954390180327e+00	8.833854912035217666e+00	8.169085785820037415e+00	8.780556889776164553e+00	4.748610300754435798e+00	7.032970811952647061e+00	3.811825978243160495e+00	9.858474326384103037e+00	2.106579056677387385e+01	3.656004259213445629e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.569598507106940488e+00	8.142290726928656852e+00	1.257007573387269428e+00	1.684858204208117938e+00	4.832585793890944892e+00	4.508654377901570420e+00	1.416868558575067105e+01	4.803187037463784392e+00	1.164897127483598460e+01	6.993181880435217046e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.290882322095471935e+00	7.942001040150357127e+00	6.172832888581540445e+00	7.253412291817604718e+00	5.942233754092081099e+00	7.748301554508238986e+00	6.298051048163274324e+00	5.607167896574826393e+00	1.304266646325663892e+01	2.965183118234154147e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.313339984632128754e+00	8.606486427705924314e+00	9.986097447451669495e+00	5.023756858466060571e+00	7.230272196501785764e+00	5.123552052174924931e+00	7.458309862675160495e+00	9.172957034305792234e+00	9.338830130863357226e+00	4.431265242681822869e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.087152871141602750e+00	7.893081344500413543e+00	8.763277426109251422e+00	1.412722918941519357e+00	7.331703336802561921e+00	4.670060585689684629e+00	2.717774898540944406e+01	7.435523612181548003e+00	2.053988041017865918e+00	1.417901353195106040e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.374643431790655512e+00	6.638268282451586622e+00	5.688645505137842839e+00	7.937294326831199065e+00	2.618431694593042813e+00	9.356300696986847854e+00	3.015435216645494965e+00	6.216253109139147526e+00	1.757020619034223685e+01	4.501448560185328240e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.793869265364350873e+00	2.086228258977818495e+00	1.547516954875450157e+00	3.588272594036590490e+00	5.455740627148444766e+00	3.296788685581101941e+00	5.225780783884520275e+00	8.162732190669530041e+00	3.658772667711765081e+01	1.411284515304725318e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.728883873998636744e+00	1.355726530159906629e+00	8.490957482433881154e+00	6.372600053168752510e+01	4.752511845843732097e+00	2.101890436306648624e+00	-1.766432751125796008e-02	8.743090132264381253e+00	1.315287997258205053e+02	8.695540588491011968e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.607948233821877793e+00	9.176203490215229408e+00	6.393869977786113878e+00	6.719172159201795225e+00	8.862922610219850839e+00	6.313319903825124868e+00	8.603599064957640152e+00	5.126859552327606373e+00	1.059014356641533539e+01	2.124312896478120827e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.659819399720051436e+00	6.526666061308890043e+00	2.047809201867688333e+00	2.791106573311271433e+00	6.680631111212094631e+00	9.751817338330626583e+00	2.424997451009227589e+01	5.277571981628264020e+00	1.392856533045507383e+01	1.157235019837014534e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.572550395066810047e+00	8.236006594948566573e+00	1.705114675610471142e+00	8.451139942390121229e-01	5.738758309632255639e+00	4.359531324574364319e+00	3.092511810030488206e+01	4.446483590529981100e+00	3.871450858658537442e+00	1.161185430044280054e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.618732204657842288e+00	5.313866149392355354e+00	9.127609156496298226e+00	7.648609564816365669e+00	1.999335136022215353e+00	1.562476128978051770e+00	3.164620855076517025e-01	9.768995546473760783e+00	1.637238739091304751e+01	1.457671587174710570e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.570712638230640223e+00	2.017182283716405511e+00	6.976131708909032447e+00	2.966585839621449594e+01	6.466410073259249991e+00	4.060563338816827184e+00	8.634944535058891590e-01	7.378546250613070789e+00	6.134501210696568307e+01	1.826901761509847288e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.852829199952740424e+00	2.175586950466910086e+00	8.471911574725496052e+00	1.541528588120370635e+01	1.977784585661307437e+00	5.503318796725996442e+00	7.540881710187539166e-01	1.813008130033716636e+00	6.231882158631973034e+00	1.114165345918474381e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.587313879907372272e+00	7.122738748827166511e+00	8.921073629014218298e+00	3.220682328934022731e+00	4.041936835940183492e+00	2.397138713136357957e+00	3.210418117508575531e+00	8.797256300228154302e+00	6.264520924187038098e+00	3.877974427519775169e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.067303767597080899e+00	4.804758729645685733e+00	6.181078839718665563e+00	7.585183278459863843e+00	2.314866801034372035e+00	6.885841408586146351e+00	2.261805403926745672e+00	5.366831531435451552e+00	1.311505738564352264e+01	3.948932811810404342e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.471470236128219256e+00	2.819994180670096551e+00	5.671239936609105747e+00	1.895743505466479917e+01	7.281996486765168086e+00	1.009067607997185867e+01	3.739245466415745067e+00	1.720631464330370619e+00	1.074917635268736049e+01	1.270631310860318886e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.247098789457433909e+00	5.414174612012727650e+00	4.802024632019934458e+00	6.541254936603965398e+00	2.780570701709041970e+00	5.043173324214588860e+00	2.282333134300400967e+00	5.989167789298603495e+00	1.582484617026202578e+01	3.428524495391747973e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.203675638369303691e+00	1.508692957680701108e+00	3.932417842678117115e+00	1.503823688001742553e+01	4.597987767781119395e+00	4.259710621841578337e+00	1.117318879705751833e+00	4.722374158435735048e+00	3.700930196723328436e+01	3.528870853540413854e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.924023988029275767e+00	6.273177281831010532e+00	4.981594546524612532e+00	1.552097830478223361e+00	9.152849390841261368e+00	4.580809806206185719e+00	2.823020151836775327e+01	8.921265418482002829e+00	5.487159700384904859e+00	1.785418663926814986e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.546555351270973766e+00	3.446780808921310779e+00	7.895443630022151993e+00	1.518355054829669548e+01	2.861050494191916371e+00	2.084730197442961064e+00	4.238269965309634513e-01	2.870308320197359819e+00	1.076357177862354142e+01	5.358215830016527237e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.923505623954396171e+00	8.158018178120489239e+00	6.435681706993771733e+00	7.800203223056556112e+00	5.514052113142835942e+00	8.998620660308151997e+00	6.490760762019006869e+00	8.383609505850266430e+00	2.053149940171256205e+01	4.782805103908312816e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.244306907251102157e+00	3.777050376759953476e+00	8.999832350292583882e+00	5.286181788601122200e+00	4.755683162400719866e+00	4.785318008698118852e+00	4.109318266992103119e+00	6.003566401266544617e+00	7.407253882714123883e+00	5.606604604882512000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.615733691719814402e+00	5.123150020858060039e+00	4.998087715591227109e+00	5.619720561944060222e+00	1.160539752427450333e+00	4.506594453273244483e+00	8.892446929034638625e-01	1.551862210603473846e+00	3.130396283703843263e+00	1.042783135038796161e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.963316083341002383e+00	1.170806519726698802e+00	6.521966333223947920e+00	5.200147163291577357e+01	8.149464225128438599e+00	7.012236899981057370e+00	1.254204490815352457e+00	9.646567608926327253e+00	1.570511752667665917e+02	4.758492270016481562e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.737938311072923625e+00	1.636289763281176146e+00	6.799384914917985689e+00	3.106796471514911673e+01	1.622603103969916916e+00	4.998909533599991128e+00	3.956997604537471069e-01	5.544936434213091125e+00	5.222613147689859403e+01	2.199405906836131130e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225290951567743924e+00	4.568863350520260269e+00	6.366757396937969382e+00	1.006467053416842639e+01	5.283515714762872406e+00	6.927436291661466683e+00	3.571464284660584187e+00	3.608213680794985834e+00	1.159717004452196498e+01	2.166774979575581295e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.314033431697008147e+00	5.350892478355802950e+00	7.339989228328397175e+00	1.015790610049177900e+01	6.041192187334782027e+00	1.464780422248163960e+00	6.707649802531727712e-01	5.244065080656735489e+00	1.456573219659447993e+01	6.496777995875291367e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.227657852376303538e+00	6.449102164183469377e+00	3.118137479243917820e+00	2.099807312861246889e+00	6.670189352317221321e+00	8.342481060464107756e+00	2.697990891744790432e+01	8.646237884865467294e+00	1.186527504648246989e+01	2.179806759314444875e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.640559161589389081e+00	3.627150041948788761e+00	5.621330852900922714e+00	5.580090632264932182e+00	7.172754798269965093e+00	9.479968068482637733e+00	1.208013737558309764e+01	3.737172232922461923e+00	7.574583168106037157e+00	6.876408900695692772e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.287730237487423324e+00	7.204082890737705469e+00	2.013105095620189466e+00	2.264389184651656617e+00	3.261144133355719177e+00	6.787876731896688831e+00	1.009807336798980870e+01	2.797385393483187155e+00	6.209745345088696133e+00	4.776237312719908701e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.342267617916078848e+00	8.715372021781380596e+00	4.458133288246114212e+00	4.187056123560314091e+00	1.058626584951434246e+00	9.622663010614116885e+00	2.409620029974808286e+00	2.165407562784129158e+00	4.244250497662764410e+00	2.396389481421850043e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.763209160513255824e+00	8.037732372283603155e+00	5.340075567185211369e+00	5.972261627436078690e+00	7.614781416568066952e+00	2.281726802948074173e+00	3.043514132101685643e+00	3.732254703588756328e+00	8.205873234851861042e+00	6.565475487518540598e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.173358055777077524e+00	1.457733435563445479e+00	6.780584709678785238e+00	4.666786643848870142e+01	5.900155835476726729e+00	5.261112630585523142e+00	7.054263211356511798e-01	7.987948331114114175e+00	1.086426055271972615e+02	2.627719810176529780e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.669011271351467762e+00	5.297635764518113355e+00	9.583108185446040039e+00	9.924892218097784991e+00	8.555119489245802455e+00	6.307371338294035290e+00	5.551958473972042896e+00	5.200203790125234704e+00	1.103557919019696598e+01	2.609081269161841021e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.488606887090030639e+00	1.989143188911463467e+00	6.419513988584547803e+00	1.809206866418301374e+01	8.464239221628213627e+00	6.320527404383022407e+00	2.773026937501129829e+00	3.093905179720152887e+00	1.722463844713225356e+01	2.196078778066734127e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116297234138784233e+00	3.160154848712510400e+00	7.656680451436501222e+00	1.977644316581194417e+01	8.633159219941399343e+00	4.600543629694884729e+00	1.964082739109554776e+00	2.515923573395974611e+00	1.291138707787058415e+01	7.873251450898083315e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.823418648579448131e+00	9.886108888941132378e+00	5.613047464721229396e+00	3.953857610091214614e+00	5.375664828410610774e+00	4.160788724497251678e+00	5.867922225957089566e+00	3.929521354167114122e+00	5.510321281499691359e+00	1.771305311836036678e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.299838426171917583e+00	2.366763771338477262e+00	6.683647231293349478e+00	2.156979803486800407e+01	3.921153330945775117e+00	2.185152464185577070e+00	4.247864742753092449e-01	9.415383782601235652e+00	6.064176155563115600e+01	1.631020023744218284e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.246293407347110360e+00	5.532512166663134501e+00	1.630955372436996509e+00	2.556508150881892760e+00	8.109831902761909461e+00	4.550089736235997329e+00	1.507395513878403115e+01	4.173076159430117116e+00	1.202638482586400670e+01	5.560161212199033365e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.060102532141121046e+00	6.494346198177621154e+00	3.288604094627963104e+00	4.638642051166995017e+00	5.043510161072656928e+00	2.432015822898911050e+00	2.652072243650613004e+00	9.842393912737982475e+00	2.726991379469966859e+01	3.310592532751025718e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.104063771380420000e+00	7.290337052815719865e+00	4.237299452526677612e+00	2.310014134526904073e+00	2.589642156977645548e+00	7.552296948671933130e+00	8.643730872904276552e+00	5.418333060599020534e+00	6.168632165112780896e+00	9.423746010128732919e+00
