G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.846917498451037254e+00	6.247370642836733268e+00	4.853037995899467383e+00	9.548614431749149034e+00	9.043480642612164999e+00	4.830745174607906200e+00	1.615654972289350511e+01	2.238772989864642238e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.518700947270677837e+00	3.492376025693749941e+00	7.973965307769375066e+00	5.234229102255746113e+01	2.821797460418294268e+00	4.135453879296220325e-01	3.984392002803764399e+02	1.006928696319209449e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.956036388156677575e+00	8.168564947040463764e+00	6.435512095024090051e+00	6.321687992323833072e+01	5.551084862545913268e+00	5.597452554977125905e-01	4.240448472961645052e+02	7.416215813927393707e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.270726545656416739e+00	3.740136775816589765e+00	8.982364169317268221e+00	2.046162615267336093e+01	4.812556358465018391e+00	2.111935012370614206e+00	4.903701114969740615e+01	1.802278842347137644e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.697979323709715160e+00	5.011266583447518741e+00	5.004744397929627553e+00	2.800003181357949344e+01	1.145974496366907625e+00	2.213274268413763513e-01	3.985327316713190271e+02	2.659658183504971518e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.883808209994286997e+00	1.036642184366846520e+00	6.429359925332537529e+00	5.742590180703411562e+01	8.210281388047521389e+00	8.928207740512851265e-01	2.728705539653389565e+02	8.216675421844454874e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.648406524480123814e+00	1.700109435259976820e+00	6.666475263922339245e+00	5.112518717859489925e+01	1.577106030787658320e+00	2.244845921385058563e-01	7.338572263046892203e+02	1.103042855785933529e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.210711631398905475e+00	4.514605171021747410e+00	6.381858898294492377e+00	4.587633264616560069e+01	5.277464228341647967e+00	7.257531690397693858e-01	2.498439351250599429e+02	1.324356675826810603e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.302329235188979695e+00	5.285652175588738899e+00	7.373892321248957771e+00	5.422734969340525879e+01	6.004108441866022439e+00	8.404309534723698460e-01	2.628042967570602286e+02	1.293528719763596291e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.055671378674419181e+00	6.360354558280600479e+00	3.081847023129469676e+00	1.315406522403768186e+01	6.678626947176082851e+00	1.565290709732743979e+00	4.155189661965660264e+01	1.286174878601084703e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.610381963516180015e+00	3.629694443658861402e+00	5.552896258418768660e+00	2.019573749338789170e+01	7.196821241398705382e+00	1.957054005363056515e+00	5.927889164558705914e+01	2.519250371130889565e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.279819116555664493e+00	7.241515720190965233e+00	1.915319667893000899e+00	1.582641239571853475e+01	3.271057359371207340e+00	3.784393826839430597e-01	1.399068888777715927e+02	5.041862925662268236e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.321528309807508350e+00	8.725906803451225713e+00	4.459125112450735173e+00	3.729591517364772102e+01	1.154145601827095247e+00	1.129544768218374989e-01	8.208458375731714796e+02	1.365444890566936964e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.789109193107657703e+00	8.093723891628497924e+00	5.352676758007002711e+00	4.694752944620874047e+01	7.475570977924820504e+00	8.600070660804572942e-01	2.360337585312740032e+02	1.042954138153775023e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.237982136347731910e+00	1.442131671166029694e+00	6.927478989416500532e+00	6.310716265600895269e+01	5.852659657435073548e+00	6.525318738916100481e-01	3.889039533852554769e+02	4.772941089907214440e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.484104692536297954e+00	5.234994516784150065e+00	9.573961126527064991e+00	5.396047883510939869e+01	8.483432643021558306e+00	1.513680044320307116e+00	1.840185696555288075e+02	1.917866141326397100e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.510570463944099551e+00	1.962596103847597417e+00	6.428282204702706615e+00	3.539280468266117907e+01	8.398595342938603991e+00	1.531136496688954685e+00	1.184744711864467064e+02	5.084352064005130067e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.093756729521139448e+00	3.135187091518396585e+00	7.622411389310442154e+00	6.301675152428912696e+01	8.525214528936125191e+00	1.027711440290518308e+00	2.707401163217768385e+02	3.025897129809704378e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.784278260317281095e+00	9.866152743893559673e+00	5.620848265814101019e+00	3.869881526254653181e+01	5.329987399583022700e+00	7.859541645377847718e-01	1.930931267298422540e+02	6.078750684608281718e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.307571922245648111e+00	2.299665528254765334e+00	6.551216384937719184e+00	4.915322684940392151e+01	3.998208848553595374e+00	5.565519253714024117e-01	3.290570221413804006e+02	1.996597347259415622e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.231209370423165694e+00	5.478159439717370738e+00	1.684443585659625153e+00	1.316041122161294652e+01	8.222257592162570461e+00	9.746034214877747903e-01	5.675387478592877244e+01	1.651612839884674777e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.030138936993360232e+00	6.576222452092443937e+00	3.341113668404596559e+00	2.955419160703607417e+01	5.067103911955847195e+00	5.588597815503311139e-01	1.949271526471875404e+02	8.610050638796608036e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.042943127895180844e+00	7.359623110688895409e+00	4.232802153205394546e+00	1.686485099787148911e+01	2.740553178057302919e+00	6.661126314622252131e-01	8.799361544599096874e+01	4.710415024107645898e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.379189524977058490e+00	6.053225916207026991e+00	5.322725866549559370e+00	2.338357141315205467e+01	8.706693106938720561e+00	1.943002776595024628e+00	6.600703709872324509e+01	1.724649179488264128e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.807213659329790945e+00	1.051953118974444878e+00	1.407354682998761541e+00	2.776459208563480274e+00	8.922084566616618417e+00	4.864091108472843317e+00	2.140529365387003669e+00	1.268218897522924316e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.175079206868755222e+00	3.903148415908063829e+00	2.263664141105094174e+00	1.436071524668511934e+01	5.280118957772875099e+00	8.426431028765215547e-01	6.720462183603940787e+01	1.524186111260028786e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.346611372087042957e+00	5.579311742058960633e+00	3.510076366501403644e+00	4.984414296862853533e+00	1.704954954577611925e+00	1.280619411488202797e+00	7.776941354668325701e+00	5.296516810932813124e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.115402168255962501e+00	1.743293573898202498e+00	9.919745782531302680e+00	5.044981608418496677e+01	4.455641877154155495e+00	8.592379437987519575e-01	2.330231966354618862e+02	2.974834193457748022e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.915899627619247703e+00	4.264795298824627601e+00	4.056358015522456562e+00	2.314674174859872835e+01	8.257312739763250420e+00	1.374410211571928553e+00	8.531586753172889814e+01	2.338601147242060030e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.557844067118702380e+00	1.254767587655472694e+00	5.377083541706388026e+00	1.908983130920304916e+01	9.100127007699354564e+00	2.554806578579614573e+00	4.672429931485487486e+01	8.995804917393485312e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.362181049697531066e+00	1.640816948018376298e+00	2.714477527054218520e+00	1.720542962577681223e+01	2.723580791532352663e+00	4.469785216271577322e-01	1.308501470321782847e+02	1.930926633368192258e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326519597491195634e+00	4.590107575230776504e+00	6.504949169802663356e+00	8.329929146964159870e+00	1.653430251034050169e+00	1.258019257863621787e+00	2.003838064643317551e+01	6.395339856809041379e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.245581223749546051e+00	2.188302026551376844e+00	3.481251060990838919e+00	5.050861615956790729e+00	8.955426971141619674e+00	6.673698895422526256e+00	6.946948034844213637e+00	7.074916203008154270e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.371928102126366511e+00	6.096986473604515844e+00	2.908327306218228436e+00	2.400797123068423033e+01	4.604139152267222812e+00	5.469575440921036202e-01	1.632514715116070647e+02	8.143748569200086607e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.195411968119887369e+00	7.283572141650857645e+00	5.656909756921803201e+00	2.400707968928824343e+01	5.898700902912128896e+00	1.412752040495407924e+00	8.223359081680641225e+01	1.021001899340248542e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.045434171564825210e+00	8.235829062206724061e+00	9.874600214164164225e-01	2.221622678842530618e+00	9.699127977272334888e+00	4.533291570370629131e+00	6.425044426152197730e+00	1.722406137559135297e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.644305448771055111e+00	2.771867867764053361e+00	1.073455706805573895e+00	6.334062261134102201e+00	1.644283662503891685e+00	2.706379551399102357e-01	6.425913093870428838e+01	6.964067848103762115e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.062070289336118023e+00	2.483728983598111562e+00	2.924717407245021494e+00	2.336453634613638997e+01	6.880866036854374812e+00	8.592088188149517025e-01	1.141005128528807546e+02	3.063995998589894132e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.975377808846207284e+00	1.913150889470672578e+00	1.338841892806623468e+00	3.256229602783679677e+00	1.755635111040418250e+00	5.724784988664149976e-01	2.302774283482268203e+01	1.159450798821308748e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.709783828895774960e+00	6.776535377524592008e+00	1.924796534174252782e+00	1.316977973725845352e+01	4.376804499217977096e+00	6.774544021104567104e-01	7.114070364070082064e+01	7.863819988946983974e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.813000549321489130e+00	7.341138807444466785e+00	4.051263611329396497e+00	7.456664325310518926e+00	8.225367498581961812e+00	4.636093885944196025e+00	8.351907094641616069e+00	1.739533058015638511e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.424984645979815889e+00	1.184519377885193903e+00	8.264709450651100298e+00	1.218205011499116885e+01	4.862514984190842604e+00	3.345376021371680775e+00	2.117295756901641113e+01	6.422344139885812986e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.761529043239662862e+00	9.423222121015815134e+00	6.145508443873530346e+00	3.535947508409768147e+01	1.000373603054775629e+01	1.748100188335414140e+00	1.142719205473615460e+02	1.259779351135190906e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.897564074224244557e+00	1.382234399693513582e+00	5.592426041995619101e+00	3.258985679658482582e+01	5.947720343261586606e+00	1.024830740495487502e+00	1.369775416462130408e+02	4.826717019369285211e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.760548297538277573e+00	5.993179170237683984e+00	3.652623614580268629e+00	2.467990450986187412e+01	3.932471893157020837e+00	5.908135917313730445e-01	1.525910938562659283e+02	7.551644790105168648e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.503574466238966956e+00	7.327823069958991020e+00	9.424279464882621582e+00	7.076262975618629980e+01	3.012823652055346635e+00	4.026881747321355287e-01	5.968530049573980705e+02	4.483491114412928025e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.700943224032563705e+00	8.829717321004492803e+00	4.512000567983531774e+00	4.469974983214036968e+01	4.186356856587488906e+00	4.383800191482313813e-01	3.662409854642132814e+02	5.140019887484937877e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.824646923983364921e+00	7.441146610273068340e+00	1.798227424567299559e+00	1.061924519150396051e+01	4.360282110990698179e+00	7.592664536162747613e-01	5.173458908178039195e+01	7.153683079239849807e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.898968803608662714e+00	8.199494246946519738e+00	6.626348662857261651e+00	2.531844799038207938e+01	1.701408967797406024e+00	4.027503694135776136e-01	1.861413068128357224e+02	2.425094723171801192e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.139045754633185581e+00	4.038916887054322835e+00	2.056220878518288497e+00	1.704579997913330303e+01	4.373372070007664369e+00	5.306738484938580136e-01	1.121206604830197051e+02	1.199029299271294757e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443624271367291101e+00	8.356892928910236051e+00	4.110197272725964801e+00	1.412733128978433506e+01	5.145283312481601534e+00	1.484443073471732877e+00	4.193375774194893069e+01	7.946230550625361655e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.937605568763885344e+00	1.805939390815317402e+00	5.602031525858482297e+00	2.700894748145220703e+01	7.472745296085608224e+00	1.512000504165913028e+00	8.846940017740699602e+01	5.253743827135052946e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.712749897692701806e+00	9.096047625589799068e+00	8.892987997514124388e+00	1.507603212736612086e+01	6.862945313921435364e+00	4.054106137220944817e+00	2.779472107516909318e+01	1.213454718337956262e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.297810253533315805e+00	6.010583419798220639e+00	5.483530447211548697e+00	6.971230954372643396e+00	7.408733936485552007e+00	6.033646189016942607e+00	8.220404399433515863e+00	2.240480169052639248e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.657094781449577781e+00	8.297454878944444445e+00	7.208574439135214895e+00	7.063299545881062613e+01	1.021131865372829184e+00	1.170319596894582870e-01	1.857070350655504626e+03	1.249548737614988858e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.460891598481795839e+00	5.088519937569094154e+00	9.849575115550340598e+00	8.424495194825716737e+01	3.017654684110099517e+00	3.560946311311732337e-01	8.037402425300916775e+02	6.168186476183590283e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.255019188395950280e+00	6.800835839666247828e+00	2.238885244156367804e+00	1.581039670818032405e+01	7.026776112017980580e+00	9.741813688216232059e-01	7.014964802696854917e+01	1.150335239554231892e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.655441640681843296e+00	5.757155705368269594e+00	3.389467459263747706e+00	1.599667374058432578e+01	5.308319859271899865e+00	1.130475615081972585e+00	6.333171005182737900e+01	1.146877529652704286e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.636714690045597109e+00	7.660867627959169646e+00	4.573356244242727797e+00	1.179690358275510320e+01	1.037776841217829427e+00	4.069984577917007962e-01	8.305532040238082914e+01	2.154266698777915212e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.471317962306346594e+00	1.722386995725761150e+00	4.777014654763801715e+00	1.178144195866109811e+01	8.241351536121280574e+00	3.456924836555484326e+00	1.972254756633810402e+01	6.735338572302021376e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.258005665253975280e+00	1.520609976161416910e+00	4.644183581229242463e+00	1.496592040981241567e+01	8.003139487213230652e+00	2.445002490595550082e+00	3.733045558957972077e+01	6.750060851601691780e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873830844500160353e+00	3.253635293416642593e+00	9.187805461182588118e+00	5.427712348761940575e+01	6.022892268877827249e+00	1.014756936342377847e+00	2.341580520226519866e+02	2.148735601887218571e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.365014222941695721e+00	2.336977932777534406e+00	7.437394169543789957e+00	5.541436372712752956e+01	1.506927898931787357e+00	2.288516958163883674e-01	7.746583263561412878e+02	7.580129593409447031e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.942594907644798141e+00	8.832875651618627089e+00	6.587672697442816805e+00	4.466373362604925745e+01	7.881411133214762721e+00	1.116683988071371481e+00	1.836677080290527897e+02	1.026564325011322554e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.537607908270109291e+00	2.965460263536886298e+00	3.749854562534016722e+00	1.299419506747394237e+01	6.239021807563130295e+00	1.781284710284002371e+00	3.660913199383709582e+01	2.732885696188072089e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.573511785508786787e+00	9.731586316748790821e+00	8.493631322550200480e+00	8.036979039514655199e+01	7.961816272221695634e+00	8.398967502933919471e-01	4.082689581236735421e+02	9.055178108269273940e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.615083988475107368e+00	4.090867969133862303e+00	9.615004165261723301e+00	7.342580711442187180e+01	7.739462103407059423e+00	1.021036036193796015e+00	3.200624725299649640e+02	2.201684882554670875e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.957102343869775218e+00	2.579967156744396029e+00	8.354285215131243447e+00	5.034667313244843712e+01	8.250175388930175657e+00	1.362851598526192864e+00	1.824926583986012929e+02	3.653291330046424701e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.504220566588958086e+00	8.099727730702046102e+00	1.058217554289774043e+00	6.392013913234334765e+00	5.646986664745396567e+00	8.543666238486458120e-01	2.986183690314216577e+01	8.186897473532536162e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.647438099248596188e+00	6.944678773026747187e+00	6.758850438815154682e+00	3.213529613777457428e+01	2.179304517173726197e+00	4.669578542852544922e-01	2.207246192036776335e+02	3.595999787957000482e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.169971709972846607e+00	5.559056068317946853e+00	1.462197571840716970e+00	5.173795813612683148e+00	7.196002146608788230e+00	2.178580181734925070e+00	1.395282983982134972e+01	1.697751880805229208e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.169816180783189274e+00	5.997684689086304033e+00	3.333168881636483949e+00	1.365794235842281878e+01	6.598673277154768257e+00	1.583242947392126121e+00	4.217128856316668362e+01	1.356571812028293467e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.885968793853203707e+00	7.524895682467528601e+00	1.502758756436642917e+00	1.142506988464026030e+01	7.686325102595824355e+00	1.008067290850388487e+00	5.395764584116773932e+01	1.151367232273273755e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.085495291178066424e+00	3.095067883103126860e+00	6.388561992522716615e+00	7.404101817845882394e+00	2.469494174023443733e+00	2.258888861575249152e+00	9.414618521120917904e+00	1.534009729141121881e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.054421253446225393e+00	9.973873376130475421e+00	7.221242970448160214e+00	1.464609820729881307e+01	2.768889803316362475e+00	1.359619311354247184e+00	3.960036077421656131e+01	4.114680343806622065e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.426284973651996024e+00	9.712527132219074488e+00	2.018023585339980386e+00	2.658119486416094190e+00	9.004796141362204409e+00	6.360118275424412104e+00	4.880427118518182894e+00	1.575128586411463250e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.436806471587741330e+00	6.773123212398840742e+00	4.450128045897920437e+00	6.282930228471409251e+00	7.647567327588344455e+00	5.665178700002291734e+00	7.008784809758529022e+00	1.935477410410590959e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.767479850375561767e+00	2.801807121359352060e+00	5.121579353447662797e+00	4.467059284715634249e+01	9.116119454973198089e+00	1.057597582705571027e+00	1.919753558920934609e+02	3.632542917039558894e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.329808491656192082e+00	7.091863107673574085e+00	4.336125497961878850e+00	3.102690546254745740e+01	7.871470219726564466e+00	1.058522035921181548e+00	1.350717597773162026e+02	1.257643013049209557e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.241829756654454719e+00	1.700925606246930455e+00	2.010302572975585012e+00	1.080944825944464149e+01	6.479634723817849107e+00	1.218384112550947140e+00	4.032846848802007855e+01	4.612616167660519295e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.844578751364083669e+00	1.317365679747022122e+00	4.841552468075446924e+00	9.665916322995691701e+00	6.907070671823656305e+00	3.672725377428097460e+00	1.807294045112097436e+01	8.271892112621030080e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.411495793563199541e+00	3.308875802854359893e+00	7.767293686150544829e+00	4.227265246981874469e+01	9.061865359158357336e+00	1.667198645799744305e+00	1.357562153335386768e+02	3.232426050748607338e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.237754713788095984e+00	5.099201236944136184e+00	1.627879173002693802e+00	8.826272269009825422e+00	6.200829170394407619e+00	1.194861330050343229e+00	3.373948821034418444e+01	1.429543328861523799e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.588780855991994034e+00	8.842865564077243334e+00	1.745409945057855294e+00	4.756998689240304223e+00	6.686836851402202520e+00	2.602136702597537266e+00	1.232479397370235041e+01	1.054878393707526341e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.927413305995236747e+00	7.487891516891172827e+00	4.206002665664610340e+00	2.057009142596608697e+01	2.467349230626405099e+00	5.043722388232563247e-01	1.391387071576252197e+02	3.681557941855958527e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.618572719011615924e+00	7.642164160686570007e+00	9.517885928768466286e+00	4.369881138563548717e+01	5.355303357226231853e+00	1.138029954143827238e+00	1.675257400615830363e+02	8.071316430961937849e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.610807205396729280e+00	4.774953587077652273e+00	7.046859403691263957e+00	4.612609592629761579e+01	7.518007258723179653e+00	1.124843499767911981e+00	1.863335071570782020e+02	1.810460230542312976e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.816667092741698575e+00	4.105709902439028447e+00	7.147666577322168813e+00	4.789803955786437228e+01	3.380758043283698555e+00	5.196122741476665308e-01	3.255619833303568953e+02	9.802978769419277150e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.414483258036070223e+00	4.404448492077597699e+00	4.331877095733089433e+00	5.896572446500709219e+00	2.816662883883547686e+00	2.020823852282362054e+00	1.471037074598566718e+01	1.087115064317868862e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.431019906430213595e+00	9.888565638538487690e+00	6.391737788471715476e+00	2.777987045025086132e+01	3.839464723081319253e+00	8.818402631096140531e-01	1.230159356784828901e+02	4.779527127695415434e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.613706304291538274e+00	1.336325773842779396e+00	1.082319170151796461e+00	7.061098656918282757e+00	3.159448306926644801e+00	4.787585630490916455e-01	5.126377453715499399e+01	2.681569888701999194e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.592362569385142201e+00	8.718411135350184082e+00	6.662861731079175343e+00	3.718041482322618663e+01	2.955209914958234929e+00	5.352087880104562378e-01	2.414329241438333042e+02	3.887795479352468275e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.765860725436500189e+00	6.238794230563072141e+00	9.311672520168109202e+00	7.993752370040503763e+01	4.868078493506261317e+00	5.558607651973133112e-01	5.362015728413689430e+02	8.590227588615240162e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.982821268096172318e+00	4.904123646319565211e+00	6.500034963706572633e+00	4.488769573423127213e+01	9.224832476720880692e+00	1.307530787016882412e+00	1.691040158522081924e+02	2.127803252296568193e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.471501190462205066e+00	7.533856628183308146e+00	8.837163997248074665e+00	2.177584884761275319e+01	5.654799300600209300e+00	2.237936776091856927e+00	5.525462029208106429e+01	1.053182290983377678e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.598945121072292697e+00	5.360314736713566397e+00	7.419861497008501061e+00	1.200618911389947741e+01	2.673449546180867387e+00	1.644797132237912685e+00	3.121305074207684527e+01	8.132507997516150722e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.706297312129868793e+00	8.907438244157749097e+00	2.103715055414960400e+00	1.398874478417104505e+01	1.618904783799037572e+00	2.507451311396999283e-01	1.737522204973519990e+02	2.170856551327410011e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.236434852622026348e+00	9.097569474621321817e+00	9.130300769452592391e+00	1.124947178429659367e+01	7.284797893493744958e+00	5.865974233630859125e+00	1.375192529099359007e+01	1.439223105742354569e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.354951605487451971e+00	4.792210175122165516e+00	1.514335232865869241e+00	1.014320742009148724e+01	4.547166643507715378e+00	7.184149452348264075e-01	5.353787327657094153e+01	1.091230820207367946e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.445302406579648036e+00	3.518473050346982767e+00	5.830735463105112260e+00	5.521865239451788199e+01	8.370658025990740825e+00	8.842984520281484961e-01	2.674681225024140190e+02	2.667182890628803538e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.221761076688594017e+00	6.448365323824259754e+00	2.251725688163442651e+00	1.394493342103713474e+01	6.972778525497309587e+00	1.130455974935057117e+00	5.796807848982129485e+01	1.274032319227693444e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.539206597436447055e+00	9.260695796460577611e+00	1.253909319895753605e+00	5.367291647012350175e+00	8.203836381784206822e+00	1.815248777504600453e+00	1.604256986918993988e+01	1.083202603875580428e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.774239995189963004e+00	2.891030404302944223e+00	4.766870198997334107e+00	3.286000456269869829e+01	3.457877826753431361e+00	5.338627046721259317e-01	2.248865659043653125e+02	1.371868093200444338e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.195520659847781886e+00	6.606877159198686122e+00	3.631336510692569686e+00	1.888225692601917061e+01	7.231605161147569127e+00	1.412326399069442573e+00	6.489201224890643971e+01	1.299885023841651721e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.753125393331074200e+00	6.654843230772069518e+00	5.325702345185819198e+00	3.180939903988250350e+01	3.326569170265049724e+00	6.047797602113176296e-01	1.983665144987377289e+02	6.050930827330738282e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.407004256861856817e+00	7.545167459428426149e+00	6.265358868539262716e+00	5.878015333892190597e+01	9.328101385978465387e+00	1.002761811387121504e+00	2.641389637263117152e+02	1.356339108189735576e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.425366891001143443e+00	2.153358782825661955e+00	1.373068269622903070e+00	6.592417886502629720e+00	6.667179877028391211e+00	1.500289776447895074e+00	2.358610576053692043e+01	3.761214074622072356e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.606349560207595673e+00	7.399468830553950660e+00	2.067002426501320045e+00	2.070122886883183000e+01	3.899477571090145922e+00	3.933762712525981642e-01	1.690258199406789856e+02	5.921314304777135495e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.166355369903177674e+00	9.217640590788757748e+00	6.066817162156895371e+00	5.554336378459694146e+01	3.485014370122979432e+00	3.538062417602803045e-01	5.004310259275135309e+02	3.939558892115932465e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.777817952059848938e+00	2.557555741708570363e+00	4.012287900953617203e+00	1.130533730219201516e+01	2.712756560811349082e+00	9.699587119372312660e-01	4.177079076311308370e+01	1.387022050829908482e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.645575697117866110e+00	3.212058499957958890e+00	7.597077816072276946e+00	1.244990821232130251e+01	7.223671819257274862e+00	4.452092718810396477e+00	2.221766009912602513e+01	3.734973132304145071e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939263782234573963e+00	9.784393361606412043e+00	6.968987524795820399e+00	1.350515299723207008e+01	2.920208133001396256e+00	1.562251793899144259e+00	3.444633471855303242e+01	4.346073624475198516e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.112573835085499896e+00	2.629933113135443090e+00	8.641725380099055442e+00	9.835501585813975822e+00	6.393284755342618197e+00	5.454452421857450162e+00	1.440011327158410914e+01	4.473395492712211485e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.784055197344951216e+00	8.689483564852027442e+00	7.267657962171377051e+00	1.328443284939791447e+01	3.455248213097704468e+00	1.830642921324721062e+00	3.267656102890138214e+01	6.128544708069993963e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.168511005738501751e+00	5.399498282800173854e+00	4.917421393322122469e+00	3.480656203583957620e+01	7.015288268080245970e+00	9.918572565329036861e-01	1.566788891238231827e+02	1.456892927048138109e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.606587732883697939e+00	3.240104886450212884e+00	7.151103719609038123e+00	1.184765325239420086e+01	8.367270718915078120e+00	5.078567973498730126e+00	1.801092122602393530e+01	4.181986473506070112e+00
