G c dx1dt d2x1dt2 d2 d1 Fc Fg W m1
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 1.88112549e+01 4.98290963e+00 5.04810383e-01 1.35670009e+02 8.35587059e-01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 1.00404507e+01 6.84390092e+00 2.15318749e+00 2.59164221e+01 1.15726369e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 1.60563459e+01 9.42652559e+00 1.33724379e+00 5.96691763e+01 4.43419529e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 3.24509686e+01 1.57605712e+00 2.00654626e-01 4.87954791e+02 1.99008089e-01
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 1.58605411e+01 8.42268914e+00 2.68346368e+00 3.75038111e+01 1.25541600e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 5.84632982e+01 3.63144799e+00 4.80735161e-01 4.25442832e+02 3.25530398e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 2.95683454e+01 4.99527509e+00 1.15898358e+00 1.10123259e+02 7.29839027e-01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 4.40810666e+01 1.19721996e+00 1.78936519e-01 7.19653614e+02 6.37159979e-01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 2.79555818e+01 3.70941470e+00 5.53497978e-01 1.80499384e+02 1.06146382e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 4.99119302e+01 5.52368118e+00 9.48764617e-01 2.19878671e+02 8.41498183e-01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 9.50093764e+00 1.50558470e+00 8.30617957e-01 3.43606139e+01 9.54783944e-01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 8.35754196e+01 5.41986156e+00 6.36304081e-01 5.02223894e+02 7.24274169e-01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 2.60713325e+01 9.34399566e+00 2.40389662e+00 6.73516776e+01 1.38386206e+00
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 5.72265690e+00 1.94853896e+00 7.27428702e-01 2.55193328e+01 4.80665873e-01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 9.68584443e+00 7.87996655e+00 5.76452328e+00 1.40986744e+01 1.29029222e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 2.48042078e+01 4.68703948e+00 7.41850651e-01 1.29429451e+02 1.51503494e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 5.09425228e+01 6.89656343e+00 9.71609809e-01 2.27173299e+02 1.20081841e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 1.86963163e+00 3.34212938e+00 2.90799367e+00 3.03087648e+00 6.35777570e-01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 1.44367716e+01 2.43543036e+00 4.34213035e-01 1.09156428e+02 4.29181171e-01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.64395881e+01 2.44416353e+00 8.04408134e-01 1.13973907e+02 9.73141303e-01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 2.07233467e+01 1.63442751e+00 2.40125509e-01 2.61878653e+02 2.79531565e-01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.19247696e+01 2.67082034e+00 1.03951371e+00 7.71111249e+01 6.33177025e-01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 2.53618779e+01 6.97797446e+00 9.66687374e-01 1.13682451e+02 9.90778111e-01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 3.04051931e+01 8.93521551e+00 1.99419260e+00 8.71095739e+01 5.56820090e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 6.83466894e+01 8.32713117e+00 8.82993420e-01 3.33536030e+02 1.17337622e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 1.25621433e+01 7.16620879e+00 3.20250508e+00 2.54975089e+01 1.76596983e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.52520203e+01 1.99388677e+00 4.89946963e-01 9.94552636e+01 2.56941370e-01
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 5.88955108e+00 3.60268702e+00 1.78239514e+00 1.45122002e+01 1.32089305e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 1.21068355e+01 3.78826188e+00 4.06368087e-01 1.02587428e+02 6.26663054e-01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.32313671e+01 3.24961252e+00 3.65286952e-01 3.05087947e+02 3.85044959e-01
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 2.28466475e+01 5.63505094e+00 1.69655094e+00 6.61707679e+01 3.81340338e+00
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 6.55451628e+01 5.81998433e+00 8.38631808e-01 3.19520701e+02 7.05731463e-01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 7.38652193e+01 4.21197378e+00 5.04126137e-01 5.24515692e+02 6.55836268e-01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.73422929e+01 4.18410243e+00 6.97721674e-01 2.55617123e+02 3.03118439e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 4.66886102e+01 8.45700038e+00 1.46648391e+00 1.60974765e+02 2.67575133e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 2.21886127e+01 8.10363563e+00 2.55098391e+00 5.35987797e+01 1.44497851e+00
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 6.14341420e+00 3.77016249e+00 2.05131475e+00 1.37760122e+01 3.62447942e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 8.31696209e+01 9.22409599e+00 1.01643583e+00 3.70938503e+02 1.64123340e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 6.40594516e+01 9.57533515e+00 1.05179975e+00 2.80068670e+02 2.58382459e+00
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 4.04819570e+01 3.94068288e+00 5.88344879e-01 2.50050797e+02 6.87441258e-01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 8.09810100e+00 4.18982454e+00 1.03420075e+00 3.18302402e+01 3.70057773e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 2.08117882e+01 5.55070738e+00 1.33981653e+00 7.10690375e+01 7.79133354e-01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 3.87470014e+01 9.47008731e+00 1.25704655e+00 1.50048312e+02 1.09893387e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 7.96793845e+01 8.88687490e+00 9.79378708e-01 3.63383302e+02 1.01505704e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 5.31824732e+01 1.92311166e+00 2.14064918e-01 7.66380398e+02 2.75876264e-01
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 3.54723568e+01 4.53457669e+00 5.65487542e-01 2.30399050e+02 2.34941968e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 6.63675623e+01 5.98034071e+00 8.82279348e-01 3.12326192e+02 8.77082901e-01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 3.50834320e+00 5.52819225e+00 3.14591651e+00 6.60411382e+00 7.10246036e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 1.17895670e+01 2.74476761e+00 1.11818719e+00 3.92283448e+01 3.22151302e+00
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 1.25238871e+01 8.72935094e+00 9.60642980e-01 5.77981821e+01 2.47668084e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 4.94616468e+01 7.09246705e+00 1.09826868e+00 2.02650855e+02 1.51742429e+00
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 1.00293938e+01 8.54117537e+00 7.88823854e+00 1.24109301e+01 2.07084749e+00
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 6.73526126e+00 8.72887851e+00 4.56234492e+00 1.17552118e+01 1.85900119e+00
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 6.08269999e+01 7.73520268e+00 1.10954386e+00 2.50226225e+02 1.76431820e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 3.79532438e+00 4.95289541e+00 4.73710034e+00 5.10839668e+00 2.79844158e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 2.25073971e+01 6.49492080e+00 2.65394266e+00 5.00185323e+01 9.17260169e-01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 4.62359354e+01 2.44328866e+00 4.11424741e-01 3.67695833e+02 5.90349630e-01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 5.95810196e+01 7.06280876e+00 9.77273180e-01 2.65346167e+02 1.58816960e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 7.98061605e+00 2.61327930e+00 3.80520090e-01 6.88541201e+01 1.21078297e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 2.91739509e+01 7.24554631e+00 2.40044037e+00 7.12151581e+01 1.18307965e+00
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 5.58687704e+01 3.06638345e+00 4.13838543e-01 4.55295108e+02 4.80485256e-01
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 1.17344571e+01 2.05796170e+00 6.56396489e-01 5.84555156e+01 9.08746223e-01
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 3.32538159e+01 2.48756041e+00 6.33193028e-01 1.78599276e+02 1.79206428e+00
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 2.72745190e+01 1.01792922e+00 1.31883063e-01 5.97554807e+02 1.61388630e-01
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 6.06260188e+01 7.46865656e+00 1.09084096e+00 2.51282695e+02 1.24219899e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 1.74003124e+01 7.59160944e+00 8.78352429e-01 8.44591770e+01 2.44843591e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.07346805e+01 5.63440015e+00 8.14394319e-01 2.51945552e+02 6.74717332e-01
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 3.58710350e+01 2.45226521e+00 4.01039161e-01 2.92278937e+02 1.20927270e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 3.44435351e+00 1.75198904e+00 9.50580429e-01 1.15125711e+01 5.52558202e-01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.36912895e+01 1.17216070e+00 2.71998239e-01 1.44791713e+02 1.52136145e-01
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 3.76491360e+00 2.49173359e+00 7.35714514e-01 1.76658432e+01 6.75545187e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 1.66791553e+01 9.01769981e+00 2.82164043e+00 3.89152013e+01 1.75482553e+00
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.62123589e+01 3.17383158e+00 3.25284480e-01 3.68620564e+02 7.64274548e-01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 2.89753471e+01 4.18844194e+00 9.22995404e-01 1.24658286e+02 1.47391305e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 3.31807062e+01 1.94810936e+00 2.15775249e-01 4.75065648e+02 2.19554462e-01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 2.47120530e+01 3.00125174e+00 4.49272528e-01 1.86517189e+02 7.36660933e-01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 6.26886073e+01 5.67302114e+00 6.95794333e-01 3.52439946e+02 7.03978215e-01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 7.91708775e+00 6.46977415e+00 1.17126826e+00 3.05768746e+01 2.48927016e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 5.65097640e+01 3.20817083e+00 5.18104151e-01 3.79020393e+02 1.27702146e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 4.71031922e+01 1.51958943e+00 2.79713740e-01 5.06219195e+02 1.40547859e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 1.93285478e+01 4.51929582e+00 1.63909666e+00 5.43291300e+01 8.97070823e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 4.75555716e+01 3.10783034e+00 4.14263095e-01 3.87804829e+02 8.15915669e-01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 3.18509181e+01 2.97598531e+00 8.43784075e-01 1.37857965e+02 4.35091903e-01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 3.25184039e+00 9.63876522e+00 7.90812246e+00 4.25020716e+00 3.33661485e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 1.16487380e+01 6.54670437e+00 9.61442705e-01 5.20074016e+01 7.72940847e-01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 8.18559217e+00 6.01190599e+00 2.31762336e+00 1.94635492e+01 3.11998984e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 7.71440368e+01 4.74197593e+00 5.01047355e-01 5.57299313e+02 5.94608309e-01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 1.25762992e+01 4.86049900e+00 5.07075418e-01 9.01522926e+01 6.71839368e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.76673678e+01 5.86814503e+00 6.35508464e-01 3.49690253e+02 8.19275699e-01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 4.31364244e+01 7.26786826e+00 1.67793803e+00 1.32748983e+02 1.03984137e+00
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 9.91169387e+00 7.31931487e+00 6.42547056e+00 1.30205839e+01 1.75110298e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 5.32573630e+01 2.54524517e+00 2.72077107e-01 6.26748583e+02 4.24552372e-01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 7.63367783e+00 5.50101477e+00 1.13337518e+00 2.94133627e+01 3.04161842e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 8.22780033e+01 4.70762286e+00 4.85327279e-01 6.10237170e+02 4.01702411e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 6.18155865e+01 8.83474270e+00 9.13380182e-01 2.96056812e+02 1.04958124e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 1.76526357e+01 6.68277029e+00 7.70163046e-01 9.33132302e+01 1.13787798e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 6.73328565e+00 5.79253660e+00 1.58697892e+00 2.05617690e+01 9.03374222e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 4.10264339e+01 2.03855178e+00 4.56472628e-01 2.87342422e+02 4.67784814e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.08190840e+01 6.45074100e+00 7.44869475e-01 3.28641760e+02 3.50019580e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 3.26042373e+01 2.05483515e+00 5.33405029e-01 1.97352776e+02 1.21703771e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 2.25036692e+01 4.03485918e+00 1.59768896e+00 6.25104138e+01 7.85561972e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 3.69446115e+01 2.28557768e+00 3.80219151e-01 3.13274123e+02 5.47082277e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 5.33196098e+01 7.22866282e+00 7.66934901e-01 2.84973540e+02 2.85076246e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 3.54049294e+01 2.85626902e+00 3.93194326e-01 2.99687858e+02 5.99051093e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 2.36180642e+01 4.52673436e+00 7.38389535e-01 1.23112129e+02 3.33683325e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.20678554e+00 9.06107300e+00 4.83363323e+00 1.57343026e+01 2.22752157e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 5.20512500e+01 2.83884745e+00 4.34402325e-01 4.02048765e+02 9.56827411e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 6.35986610e+01 5.57024558e+00 5.62055820e-01 4.23886696e+02 7.49850510e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 2.04207537e+01 4.77344495e+00 2.11143735e+00 4.84327408e+01 1.81503156e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 2.82705647e+01 1.16311637e+00 2.05317418e-01 3.99156580e+02 2.68479262e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 5.75043318e+01 8.13482302e+00 9.14399279e-01 2.72986158e+02 8.19241928e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 5.12285642e+01 1.62141316e+00 2.11481752e-01 7.33495885e+02 1.10948578e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 4.60046172e+01 5.26829519e+00 7.24349315e-01 2.48392192e+02 1.32216684e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 5.36267732e+01 6.04610465e+00 8.25704736e-01 2.65794517e+02 1.29182717e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 1.32860953e+01 6.65583811e+00 1.57147049e+00 4.20157807e+01 1.28547982e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 2.04380925e+01 7.19768466e+00 1.97612281e+00 5.64150181e+01 2.53073119e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 1.60550697e+01 3.27945145e+00 3.95865805e-01 1.37217078e+02 5.06602322e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 3.69829424e+01 1.08980899e+00 1.31444493e-01 8.19230166e+02 1.39713910e-01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 4.74429064e+01 7.51099296e+00 8.53167973e-01 2.35014491e+02 1.04308726e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 6.33358324e+01 5.82090939e+00 6.31392259e-01 3.85762303e+02 4.75633721e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 5.35266542e+01 8.52505933e+00 1.52176636e+00 1.80377157e+02 1.88688285e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 3.53196463e+01 8.39249527e+00 1.52213150e+00 1.18719555e+02 5.09914192e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 6.29592044e+01 8.58993551e+00 1.04951691e+00 2.72580775e+02 3.03279538e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 3.80594988e+01 5.36585194e+00 7.83373174e-01 1.93606330e+02 6.22393515e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.90793603e+01 4.00265556e+00 5.46982594e-01 3.23177335e+02 1.99330476e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 1.33727583e+01 8.12402382e+00 9.95330853e-01 5.97336073e+01 1.66108664e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 2.96387714e+01 5.06164702e+00 5.61778025e-01 1.95820564e+02 8.56785152e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 1.72053063e+01 2.65097977e+00 6.55865501e-01 9.06758882e+01 4.51620027e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 2.30069832e+01 8.69476618e+00 1.98499469e+00 6.57701483e+01 1.76909842e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 2.60417894e+00 8.94303889e+00 4.84497638e+00 4.42407547e+00 1.26735347e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 1.40235637e+01 5.19678781e+00 8.37580787e-01 6.74111071e+01 1.53228442e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 4.62070542e+00 1.68129755e+00 1.27036068e+00 1.14795816e+01 5.21549233e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 5.05740157e+01 4.49043481e+00 8.65145315e-01 2.31850522e+02 2.99061014e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 2.34300225e+01 8.23183894e+00 1.39906804e+00 8.29950040e+01 2.31754951e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 1.91053373e+01 9.11596626e+00 2.54716238e+00 4.74532920e+01 8.97973313e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 1.74671239e+01 2.83125468e+00 4.48160661e-01 1.31106718e+02 1.92092485e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 8.28046742e+00 1.60276251e+00 1.25755958e+00 2.03486415e+01 6.25574908e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 4.71140643e+00 8.89615408e+00 6.65813166e+00 6.60345344e+00 7.08803753e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 2.40583873e+01 4.50464445e+00 5.36049902e-01 1.63323944e+02 8.25278911e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 2.39621042e+01 5.87584868e+00 1.38525281e+00 8.07751693e+01 1.00776063e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 2.24976195e+00 9.71259231e+00 4.53108941e+00 4.08387646e+00 1.73591653e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 6.09336728e+00 1.59908255e+00 2.80531480e-01 6.58048057e+01 6.70966697e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 2.35647685e+01 6.83486207e+00 8.61905684e-01 1.14687834e+02 3.06969051e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 3.91482613e+00 1.66694880e+00 5.66528988e-01 2.13158405e+01 1.15061853e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 1.30285914e+01 4.37922036e+00 6.62914152e-01 7.38400227e+01 7.49439693e-01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 7.16046572e+00 8.23433091e+00 4.65709197e+00 1.20937101e+01 1.75196108e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 1.20482064e+01 4.90125009e+00 3.34525382e+00 2.07432521e+01 6.42113408e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 3.55514459e+01 9.97464119e+00 1.72506235e+00 1.13329509e+02 1.24122798e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 3.29301861e+01 6.03153356e+00 1.02826892e+00 1.38348971e+02 4.80997657e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 2.45316312e+01 3.89045937e+00 5.77487748e-01 1.53689777e+02 7.60933328e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 7.07202078e+01 2.98100193e+00 3.95630040e-01 5.98296380e+02 4.57442463e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.47374683e+01 4.15468481e+00 4.24698508e-01 3.67887014e+02 5.18104683e-01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 1.00727861e+01 4.35279946e+00 7.70856792e-01 5.04178505e+01 6.89889105e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 2.56023426e+01 1.61842310e+00 4.14278318e-01 1.88382716e+02 2.47421139e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 1.65135615e+01 4.32616779e+00 5.30383691e-01 1.12624808e+02 1.19765463e+00
