G	c	dx1dt	d2x1dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	5.732140527140109576e+00	5.208652225229000621e+00	4.103379618234010096e+00	1.514028267537440575e+00	1.571745506722531882e+00	-1.689086478190327811e-01	-9.980733979334959205e-01	5.049949247348946457e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.889078134340659076e+00	1.237843873714628895e+00	6.683300636225552260e+00	1.951294792268090550e+00	7.927870253689455637e+00	-8.691329965250689238e-01	-1.247781222945683943e+01	5.302480117931584402e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.712568422878961272e+00	1.325972928878881074e+00	6.990475073306190446e+00	1.882642412210465244e+00	1.659039686938775127e+00	-1.645255364330404924e-01	-4.198067806425440196e+00	8.586839102373918564e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.361805909154074179e+00	4.801706983601372158e+00	6.314163716943586913e+00	1.705862778710643735e+00	5.357258126073326743e+00	-9.030385879281803696e-01	-2.427744828295232082e+00	3.284284708113172258e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.337883471254870393e+00	5.970011324356936377e+00	7.346889810314197078e+00	2.047488997365934704e+00	6.101229166421345163e+00	-8.249749240425133801e-01	-2.219767102187256036e+00	4.544663110864931355e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.399979618466003828e+00	6.632400991545131852e+00	3.157231635311885221e+00	8.557636107837722772e-01	7.147013542756109672e+00	-1.700036673464653036e+00	-1.377298332992639374e+00	1.873822186732577677e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.668694364549232922e+00	3.579669653857517453e+00	5.394703253763986517e+00	1.820343221802010358e+00	7.221295067818761737e+00	-1.939685502275137363e+00	-2.723523626487590388e+00	3.966528111435436443e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.741042953917945724e+00	7.166787327608417080e+00	2.057209675609005028e+00	6.356935408373048935e-01	3.343663522342697814e+00	-5.456621364761841120e-01	-1.231525025913064120e+00	5.427054713001212782e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818015975622390812e+00	8.682948795448934831e+00	4.396714232623232022e+00	1.239110082018102466e+00	1.276208367401863164e+00	-1.443578394446556057e-01	-6.696201700268209489e-01	4.264270890863385510e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.325383703052681383e+00	7.807054856438412571e+00	5.645840952228909693e+00	1.359116112958844269e+00	7.833067067719706955e+00	-8.139660315970494997e-01	-1.686731284763346883e+00	4.269758756924797183e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.219184418336402231e+00	1.426775956686753499e+00	6.838647923129840933e+00	1.992776460226775903e+00	6.074498743936478817e+00	-7.113862336785361506e-01	-8.798142443960328407e+00	3.749982218568790415e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.859231661234122868e+00	5.007890294693940092e+00	9.317065992120292961e+00	2.660392702576603430e+00	8.670702078070851471e+00	-1.452939757327103454e+00	-2.241176895245422518e+00	8.178491106096248586e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.420093832359057728e+00	1.418737454969812628e+00	5.981834124129695063e+00	1.757283806643120450e+00	7.970603908545314198e+00	-1.485874346923387268e+00	-6.256107735058350272e+00	5.255560296857963465e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.168956829182040025e+00	3.239489057905776015e+00	7.177709429871445224e+00	2.142517345364908454e+00	8.457811871908985424e+00	-1.022262636280267811e+00	-4.438369496733182373e+00	6.504567267217257154e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.726987900525578823e+00	9.885869482594296542e+00	5.918755501686080223e+00	1.613824127459849711e+00	5.587643671490790886e+00	-7.334196743169946187e-01	-9.775771615659945013e-01	2.804363644130482669e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.985019931994925990e+00	2.123584502042302979e+00	6.580548615854424632e+00	1.942641206417917710e+00	4.070430667776412825e+00	-5.726892711644218092e-01	-3.791566153751255275e+00	2.778087449994519531e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.230665331832906162e+00	5.133201325647373636e+00	1.731864384818447400e+00	4.540200970936573155e-01	8.347631042413286906e+00	-9.844585583687163188e-01	-2.561720447089529618e+00	1.298061822819519051e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.865307267752381648e+00	6.643996167416608145e+00	3.781842933448666955e+00	1.066935503542650432e+00	5.572443939518670675e+00	-5.610586696011023999e-01	-2.032434246582190518e+00	1.613930242458367559e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.595024248915363874e+00	7.046759832208282504e+00	4.101297370009779897e+00	1.333125703990560407e+00	2.332412585192363608e+00	-6.567635844888074503e-01	-6.521993287506245851e-01	1.122599235164024911e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.914369331804382846e+00	5.998189696802199045e+00	5.079204599260070729e+00	1.702998332630694778e+00	9.002762929085449173e+00	-2.033089572268090617e+00	-1.817722528701896767e+00	4.469438338450840575e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.801651806470100814e+00	1.578878295632067053e+00	1.374351152862078873e+00	6.123286866710652143e-01	8.853619817460179675e+00	-4.933899999529717029e+00	-9.328351327611120070e+00	8.329637606671965955e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.405921167346058986e+00	4.119285275432789106e+00	2.268342735772633123e+00	5.435303381986278382e-01	5.449957796500694229e+00	-8.616885451276928842e-01	-2.339190014736936885e+00	1.095560931355838186e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.555126551055665329e+00	5.278569878079574451e+00	4.012448810524688270e+00	1.517548109887036922e+00	1.670140382032461623e+00	-1.298411002532379621e+00	-5.176354200937246519e-01	5.679261141721882566e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.065133070092836753e+00	1.436188597841330239e+00	1.017609000434415201e+01	3.090186381719108422e+00	5.066148515505392247e+00	-9.178705405723986965e-01	-4.382440584522143467e+00	4.111575025105114634e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.065777819739730958e+00	4.197872042911065193e+00	4.153535944663642177e+00	1.120805843982968897e+00	8.267049411225446676e+00	-1.338089570779959159e+00	-2.827042628144927683e+00	3.094506283853007034e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.415382116275036850e+00	9.162718222182159034e-01	5.738527408120134510e+00	1.648749006881365275e+00	8.942599061768815361e+00	-2.631053052974412942e+00	-8.849111466052470121e+00	4.683898706514177945e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.049474675339229002e+00	1.150410939310802627e+00	2.715676245784603537e+00	8.154886546290802674e-01	2.944901628332764254e+00	-4.604349636199447926e-01	-3.839989683608034721e+00	6.733926815182905479e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.589624385604181400e+00	4.720392910695258237e+00	6.579614764581394049e+00	2.857875307964632405e+00	1.690443704491526367e+00	-1.174088780714930280e+00	-7.155202947004244418e-01	7.513171343464189356e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.293325209953016808e+00	2.283712569294890748e+00	3.442906276090775375e+00	1.472181430373890931e+00	9.204201422304336688e+00	-6.593068494472159813e+00	-4.441192902953820187e+00	2.212597212231479205e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.543722633275571354e+00	6.233205064800265482e+00	2.506684981981973870e+00	7.588163916699730560e-01	4.625918350563067882e+00	-4.490040595681134561e-01	-1.789280075269218617e+00	1.229092828609120147e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.352917339261197505e+00	7.278350004162702724e+00	5.981522500797412434e+00	1.869953043400445880e+00	6.545771385253432939e+00	-1.427532882012219950e+00	-1.107169640727593718e+00	3.255500090891078457e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.316178853799260473e+00	8.187113606952681977e+00	1.196344946534101839e+00	3.728985303066127965e-01	9.682438689531259968e+00	-4.474960688603169423e+00	-1.539046247815517798e+00	1.030820605107140508e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.278966398672169547e+00	2.617159298787298027e+00	1.073966061113609705e+00	1.984665446333422345e-01	1.572118540576575407e+00	-3.566045038134164069e-01	-2.080182583262326634e+00	3.473478059609103497e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.771553320074712445e+00	2.650910200127311711e+00	2.970937949802866296e+00	7.049316454167746659e-01	6.671408974709473583e+00	-8.816490052345280493e-01	-4.906938831701104675e+00	1.984577015145565326e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.854581259566057128e+00	2.366659565997534020e+00	9.146525773024687389e-01	6.378570109419613443e-01	1.690136543898300037e+00	-5.795366071783099038e-01	-1.838856371822830571e+00	4.831232431531308436e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.381003305602164666e+00	6.588451498347174251e+00	1.702367881314611031e+00	5.482456865395390899e-01	4.441760848446121734e+00	-7.041249950298678062e-01	-1.373720782291264486e+00	8.316958481903927947e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.884223060798313476e+00	7.074354701696335290e+00	4.142551873387424699e+00	1.622887392646062299e+00	8.310445818674475404e+00	-4.682985714745694139e+00	-1.346322842387910557e+00	3.035705361649388578e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.786327093103857955e+00	9.685329939486337913e-01	8.077192331428317829e+00	3.391798020088774290e+00	4.919435695585531398e+00	-3.380562986452962271e+00	-4.597630029156354325e+00	3.516793155715268426e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.146219429489068631e+00	9.184822456089513310e+00	6.088331012588813707e+00	1.830898928126735603e+00	9.809581630437140376e+00	-1.795368793150767805e+00	-1.494925362399411650e+00	6.098972520765703109e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.773922040161144409e+00	1.524095907283270712e+00	5.585115813963374976e+00	1.769866256652728120e+00	5.792894342912407346e+00	-9.669784407714892005e-01	-6.603265692697886990e+00	3.160950646870937675e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.815879582960550742e+00	5.276512951225570625e+00	3.452981673699038190e+00	9.886743381771434525e-01	3.788911558801744128e+00	-5.905450480460499030e-01	-1.348899742847628369e+00	1.420705404957949725e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.655420017059738846e+00	7.503703353518018204e+00	9.118558086125196027e+00	2.697797372724693332e+00	3.289980526110544368e+00	-3.812139405057191621e-01	-1.121541286814706329e+00	2.696507546715829307e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.950790216874390026e+00	9.017831528172793654e+00	4.127991520613210064e+00	1.137726922807017260e+00	4.521928114036103175e+00	-4.129775778049917245e-01	-9.676692695585991100e-01	1.855289938081200063e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.409066212921310957e+00	6.926632891964020544e+00	1.743383755989664996e+00	7.011052030739483021e-01	4.331967563473023475e+00	-7.669402157223791372e-01	-1.036643849937712414e+00	1.053074587332482004e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.399285406729782189e+00	7.943186086454564254e+00	6.724385691823203004e+00	2.081178069970424538e+00	1.363565995206115211e+00	-4.076366255669704453e-01	-6.250160901771513178e-01	8.640207992702782391e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.407406425690769680e+00	4.077215615045568065e+00	1.570766790783283851e+00	5.322383260996197407e-01	4.304196628617781073e+00	-5.522413189438244441e-01	-2.378460614228127490e+00	9.151126245814683813e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.695291889879074532e+00	8.293518797270628795e+00	4.100369104481230487e+00	1.299502832383901074e+00	5.744295193742061656e+00	-1.404864573360865787e+00	-8.350143350834698941e-01	1.943106194068753467e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.276417673646852435e+00	1.865574828383976591e+00	5.644326203638681427e+00	1.628362740194177594e+00	7.775029166747669862e+00	-1.461417573726240704e+00	-6.357062020537727953e+00	4.082411816934077819e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.850652867841211080e+00	9.014091594017136444e+00	8.594796812238142181e+00	3.476484669475181644e+00	7.059634207726688260e+00	-4.049171103066229627e+00	-1.009533114161647260e+00	5.399930254151946230e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.501498067614434495e-01	6.280136883041914864e+00	5.834547795834686745e+00	2.255070822553298271e+00	7.639459643834904057e+00	-6.040096281481868168e+00	-1.372888728586155516e+00	2.853572055719509493e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.626227561852015668e+00	8.266344160605992641e+00	7.213839597024184869e+00	2.010924779829210252e+00	1.492256412097197948e+00	-1.197713235760290845e-01	-9.409967661732631106e-01	7.526394229690071214e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.077020524178948335e+00	4.797426279548021810e+00	9.907395514290126215e+00	2.763055557696532993e+00	2.646961721529710321e+00	-3.172578622540590532e-01	-1.534697428983869294e+00	2.835678762920169049e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.376092883578113657e+00	6.496394623533456425e+00	2.138878380723885808e+00	6.635546481102987393e-01	6.849045650362884707e+00	-8.501684908322454381e-01	-1.652031486251118508e+00	1.555591425803852168e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.634784669919274513e+00	5.942200243187907738e+00	2.983703764569838768e+00	1.008064217364622150e+00	5.212795875177492988e+00	-1.242547186263337267e+00	-1.550729110702929958e+00	2.078255795709469211e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.548682896987471302e+00	7.592545051304730563e+00	4.829683551251423346e+00	1.515159889834834406e+00	1.206734812581937044e+00	-3.621435929713384128e-01	-3.143529375744839038e-01	3.227194913097596984e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.733754686409819890e+00	1.910942852737439024e+00	4.532651526282786669e+00	1.696420746868246621e+00	8.283788798072309945e+00	-3.341573582775409168e+00	-5.530686452470553682e+00	3.984591390394236043e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.128516433067548341e+00	1.713713557743844262e+00	4.633890486652783025e+00	1.395610836768097940e+00	8.159996007918321581e+00	-2.552534161497598486e+00	-6.719829788284713779e+00	3.794287847183583295e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.874811558186604721e+00	2.662092144229512680e+00	9.333502809255216803e+00	2.690297560320679793e+00	5.798573893725335715e+00	-1.011741464192503548e+00	-3.187281956463396515e+00	5.592972992922423714e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.437309613353007443e+00	2.118779266333298494e+00	7.829623782271425192e+00	1.944258694411270083e+00	1.969514506106687435e+00	-2.912412133501526834e-01	-2.691212004385833634e+00	1.224845817306317564e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.443846061275769976e+00	8.562157297046498527e+00	6.172996442899492564e+00	1.948448678642404897e+00	7.879868980392069844e+00	-1.107029181623371494e+00	-1.411975039347061145e+00	5.248410811998500947e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.447404134334448145e+00	2.745931281015183689e+00	3.661088121212957791e+00	1.274501693675480718e+00	6.441414081295490313e+00	-1.802486636121320540e+00	-2.898649755586674814e+00	2.160956621148330470e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.921093023699702584e+00	9.665862192469827363e+00	8.795775157518196607e+00	2.242127069764078495e+00	8.361198998500013246e+00	-8.471099027632061906e-01	-1.511002390883330992e+00	6.647173272420353385e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.482621069630744692e+00	4.309983370443887907e+00	9.723567922664640761e+00	2.770410352992338510e+00	8.067552258538668752e+00	-1.045731047217054233e+00	-3.226734237680132455e+00	7.525032685869082627e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.220613839660364519e+00	2.972428439285368817e+00	8.576083258247097163e+00	2.457655066536891919e+00	8.324683632022429336e+00	-1.322105885600383779e+00	-4.586338654287192895e+00	6.889263607749542473e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.626523960482009201e+00	8.025816694743392432e+00	7.238867918842664118e-01	2.046180759491393886e-01	5.883844220578382966e+00	-8.539623407741702144e-01	-1.103429478069060554e+00	5.490572826791666472e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.615432994614529605e+00	6.858474251617166395e+00	6.622919185850099311e+00	1.857860289650289376e+00	2.734333812277673914e+00	-4.572445139740903830e-01	-8.413166156025155829e-01	1.144455694684104330e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.240619538142873512e+00	5.287539566212848818e+00	1.413881991358628243e+00	5.056474547008764642e-01	7.179433075037990442e+00	-2.168484815272718080e+00	-1.397127597781018027e+00	9.335279057169710626e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.912845325624989989e+00	6.023080212520351751e+00	3.081615184813293329e+00	9.577942066391951226e-01	6.386771574728610013e+00	-1.525310776772109023e+00	-1.340279652327145188e+00	1.978857821005385631e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.819980828904514070e+00	7.529148760628073589e+00	1.073402802798339328e+00	5.283826418839671080e-01	7.838092305068965260e+00	-1.000803989142183159e+00	-1.573166960339313469e+00	1.244595819769370060e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.922531339760642499e+00	3.280420125909921492e+00	6.293219322469894905e+00	3.033826425644721603e+00	2.518838188518818910e+00	-2.117180526531504015e+00	-1.002589557344262028e+00	9.987217740221781881e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544156113069859781e+00	1.018909718933270270e+01	7.553204595802033516e+00	2.611716043079556293e+00	2.119246217483083949e+00	-1.435677113847348974e+00	-1.831002478024611746e-01	1.711805850975610710e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.428264141341746951e+00	9.132786396757143876e+00	2.046725502847109635e+00	1.023142978340295439e+00	9.138734087508602499e+00	-6.498011556142725631e+00	-1.051986191454714836e+00	1.817305551923870155e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.409896705092663627e+00	6.810499614897879361e+00	4.833967726622074856e+00	1.978760472312384611e+00	7.781373878133759803e+00	-5.800472207767795041e+00	-1.359205051168217215e+00	2.800280134661270637e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.434059752559262435e+00	3.180880262026779093e+00	5.155553135292447742e+00	1.104956093060293743e+00	9.487062577545618325e+00	-1.203421600989465157e+00	-5.415809634080472890e+00	4.818084820497545451e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.115944210551723437e+00	7.000189101227467958e+00	4.110354719555478376e+00	1.185341235046217356e+00	7.625410961221823491e+00	-1.019397942276898172e+00	-1.900492603137690972e+00	3.679997554765577661e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.365577132945674066e+00	1.966674663422332880e+00	2.441953349276528407e+00	5.009223177722778031e-01	5.966849165456394211e+00	-1.170662967981273672e+00	-5.978404075284446506e+00	1.432159916103162445e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.738463412675620212e+00	1.190630565387583939e+00	4.829149658026764769e+00	1.757186645120796475e+00	6.932851270991278625e+00	-3.575976567219850466e+00	-6.346275770598121646e+00	2.819551759539408664e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.669219728570311645e+00	3.367802324654610935e+00	8.026149373273804954e+00	2.285207571601676424e+00	9.105053466453153277e+00	-1.735142421971392901e+00	-3.778725132986896718e+00	6.788981051440842407e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.686027135340387950e+00	4.847371610573571132e+00	1.344122185703485961e+00	5.184850908413963788e-01	6.234658438053222618e+00	-1.126838245831546015e+00	-1.883201603199281982e+00	1.144744728000746115e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.648829153018922966e+00	8.508688003508749986e+00	2.008402643051002467e+00	6.213718515393340525e-01	6.697127113972396018e+00	-2.611017683274156731e+00	-9.374301219833924836e-01	7.964423966077234240e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.932196499637970355e+00	7.746322760462527768e+00	4.488043335451614269e+00	1.355828556207295366e+00	2.119019428241915026e+00	-4.790983846898764775e-01	-5.536810842750495842e-01	9.860288881266848549e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.131697677141476177e+00	7.929643311642030845e+00	9.555531059871151811e+00	2.940809167509376376e+00	5.227690449195463884e+00	-1.103213316782313935e+00	-1.012069435263769801e+00	4.606538904823221259e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.744965762198305903e+00	4.836791416070108873e+00	6.794376691313957828e+00	2.072473808811346352e+00	7.353271432146518016e+00	-1.192435794425355855e+00	-2.339591857451904122e+00	5.205021250943643452e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.406347737230168704e+00	3.771969502781750361e+00	7.095327374015818478e+00	2.059154500696927403e+00	3.728833037034934961e+00	-3.268356903962235105e-01	-1.902506878576090577e+00	2.550618464453061662e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.294616361970440277e+00	4.351533448540550353e+00	4.426046755073387295e+00	1.932436959845580171e+00	2.922959150278870766e+00	-1.908102747221825046e+00	-1.051302430610081995e+00	9.815545463369415913e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.631189590963540326e+00	1.023855576480690388e+01	6.407707815532142526e+00	1.920935721683447506e+00	3.749196130578221098e+00	-9.129074945958673970e-01	-8.892655812567406004e-01	2.520941171915976753e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911407707991785720e+00	1.845774600909916741e+00	1.257129131176135894e+00	2.886414885040793354e-01	3.640107451699297947e+00	-5.565210458757094969e-01	-5.342147143008029175e+00	6.249147840280214083e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.401982186026134336e+00	8.715188692316422348e+00	7.004327878488444625e+00	1.819376298571299566e+00	2.861428819633442977e+00	-5.370604553006214088e-01	-8.128875626861734593e-01	1.933637312588168555e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.597749708916188283e+00	5.746373511522878452e+00	9.040557707052814251e+00	2.661550765477485481e+00	4.974633037310209893e+00	-5.408644561735489464e-01	-1.782826200881065803e+00	4.832249856946400257e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.738996189122269165e+00	5.181292449399369282e+00	6.194264966225373037e+00	1.856613033017402659e+00	9.125366227701164235e+00	-1.247384542735202384e+00	-2.758973032444848261e+00	5.967729499418305039e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.142252110877088445e+00	7.450557655707135574e+00	8.852923530989082579e+00	3.369706682504955531e+00	6.005038867362793908e+00	-2.339363973329860791e+00	-8.944949452469936890e-01	4.781995930127570205e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.463333265589728427e+00	5.642334568212752366e+00	7.424721159033852658e+00	2.992736841546098425e+00	2.714793658811757826e+00	-1.625494101329920005e+00	-6.253061882308506014e-01	1.630538868591682444e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.345235595642475523e+00	8.938991568188994208e+00	2.301984252673109133e+00	6.058320040404685525e-01	1.724254716047649350e+00	-3.590283029916788715e-01	-4.979908549308902366e-01	5.822381637223921658e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.423449077187225909e+00	8.860579922317295853e+00	8.825429485870344593e+00	4.169319679793851208e+00	7.227546771822495053e+00	-5.834583463626846545e+00	-7.165833494226232503e-01	4.824503612994303836e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.378744412550401144e+00	4.811689462485085222e+00	1.879704257090947683e+00	3.672309183373954622e-01	4.498378521594767143e+00	-7.164314020297269936e-01	-1.891787069988158265e+00	9.154639741081652460e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.613760054100641383e+00	3.855374685250273270e+00	6.179415969122320718e+00	1.636046597706418249e+00	8.721155953147997408e+00	-7.487813266097548270e-01	-4.100595579932403645e+00	4.867491085839253628e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.920991119330007102e+00	6.289664616458397361e+00	2.279318305319349314e+00	6.650401178890587017e-01	7.164540434316989170e+00	-1.233039812575051242e+00	-1.790149087837332065e+00	1.389284959049755130e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.170124782872470348e+00	8.923430995425100321e+00	1.122127686052237339e+00	3.113892244124797370e-01	8.173772395450971118e+00	-1.719228705999938711e+00	-1.227515230179357708e+00	9.548111621828265783e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.804075759371059462e+00	2.454065953218772744e+00	4.586402124165699590e+00	1.478376906119843959e+00	3.908009926477371998e+00	-6.297016067486805868e-01	-2.878796373084230531e+00	1.401324569500785167e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.141623154395800199e+00	6.391915629252385322e+00	3.505547150710310866e+00	1.013470652331194266e+00	7.467520251074531323e+00	-1.506154855292502148e+00	-1.805580454120833567e+00	2.565140931316395978e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.870697609504021308e+00	6.569959384924652035e+00	5.261269797026206341e+00	1.594747655281703258e+00	3.257955914774768313e+00	-6.913000294041549143e-01	-1.098301667323043018e+00	1.826698222316487730e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.394844635131901711e+00	7.826106345253927010e+00	6.593169592023072845e+00	1.838867694500211369e+00	9.077999126860378354e+00	-9.798065181408122104e-01	-2.184680895632918229e+00	6.176902488645740874e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.937886095212247639e+00	1.872336217742354370e+00	1.373809378260386183e+00	3.647328015301525839e-01	6.615037254114460197e+00	-1.587345663931334805e+00	-4.339748938570009429e+00	9.687800940911076353e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.766004019849884088e+00	7.874612866584270954e+00	1.742000743222982484e+00	5.554840886864472749e-01	4.032486806088948939e+00	-5.027456389259332692e-01	-1.423471727944091381e+00	8.435845212610564303e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.681451797733419795e+00	8.809353389717687222e+00	6.098280454754327451e+00	1.875922609054305967e+00	3.587250250654868466e+00	-3.599473674233771847e-01	-1.002013274387000497e+00	2.049027177248875020e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.105521750117401947e+00	3.265668992681122429e+00	4.316630486747970785e+00	1.433492284140236883e+00	3.086215397031238261e+00	-9.518175508656890882e-01	-1.585585714760603393e+00	8.699251806169701950e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.085183136406016491e+00	3.617856343732463120e+00	7.555545753678973853e+00	3.010563043222290069e+00	6.955509215570290671e+00	-4.461830906540312114e+00	-2.826284174506857205e+00	4.656814129411518621e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.616235786053086265e+00	9.781822341574521573e+00	7.276249072234088899e+00	2.688266320373058349e+00	2.849574885265360180e+00	-1.568210069540260987e+00	-5.181988508706790730e-01	1.840486702121313201e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.324517664060334221e+00	2.170473782181253863e+00	8.825095866303451331e+00	3.952461868035612280e+00	6.038978295285562403e+00	-5.331094999832096448e+00	-2.692966133383281058e+00	3.457926778269174406e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.733144238335080800e+00	8.674049205554489106e+00	6.942789276911155660e+00	2.649184896953663326e+00	3.019344102123986406e+00	-1.817530395314232328e+00	-4.953021131119651477e-01	2.000914220878823002e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.696922818251460185e+00	5.322897885080370095e+00	4.717138708249652979e+00	1.507190949132108715e+00	6.787789571311597214e+00	-9.158474438330216350e-01	-2.032202102034645463e+00	3.300231115769894785e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.045539409428707600e+00	2.870626755621547677e+00	7.119156734704050749e+00	2.743369300682849232e+00	8.433688045777904208e+00	-5.069596370024917142e+00	-2.824070186856913356e+00	5.011531666854289568e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.791302935289401876e+00	8.917695704004984236e+00	3.018424751814161588e+00	1.307784654332348140e+00	8.211019574029455370e+00	-2.145913044734724107e+00	-1.186478333630774040e+00	2.659663405252181789e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.318350998588968537e+00	4.778644549455152379e+00	3.849683724787774430e+00	1.005750550175761759e+00	7.590972139018947296e+00	-8.727540465795622371e-01	-2.677752751474129500e+00	2.786879048721457508e+01
