G c dx1dt d2x1dt2 dx2dt d2x2dt2 m1 d1 d2 m2 p W Fg Fc
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 6.52274113e+00 5.26877798e+00 7.36505496e+00 4.66620752e+00 1.43075049e+00 1.37663979e+00 3.20244037e+00 1.33443941e-01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 9.08141764e+00 2.51218047e+00 2.71343608e+00 8.40784872e+00 1.85165996e+00 5.16926370e+00 2.18408776e+00 2.33131402e-01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 8.28931978e+00 4.19317561e+00 4.30049718e+00 8.08245467e+00 1.95008876e+00 1.57924609e+01 3.72049030e+00 9.58332409e-02
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 6.24817197e+00 4.59984716e+00 1.95224522e+00 1.47218371e+01 4.71236616e+00 9.03529393e+00 9.05576655e+00 8.84853523e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.57199546e+00 1.51652659e+00 6.65385937e+00 1.72578527e+00 4.55833677e-01 3.41039114e-01 9.74848127e+00 1.51915234e-01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 6.24976523e+00 2.09234732e+00 1.27943664e+01 5.97392715e+00 8.61757350e+00 8.73392456e+00 7.05361009e-01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 8.95909085e+00 9.87340752e+00 6.14188226e+00 1.81479207e+00 1.50260749e+00 1.99015949e+00 5.22504223e-02
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 5.19563432e+00 2.36568622e+00 8.02613867e+00 1.53140146e+00 5.89495476e-01 2.98235250e+00 9.52685198e+00 8.30013644e-02
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 6.38027212e+00 4.51214695e+00 3.83118512e+00 2.82804270e+00 4.41368145e+00 4.81022225e+00 1.83005003e-01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 7.31564446e+00 6.98265284e+00 6.20707539e+00 8.22973823e+00 2.24990109e+00 3.58796725e+00 1.08379262e+00 2.76858316e-02
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 4.77401212e+00 9.20207635e+00 3.11702831e+00 1.03759455e+00 4.92287873e-01 4.98154367e+00 1.24377010e-01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 7.30987829e+00 5.98689352e+00 5.16180874e+00 2.44196034e+00 2.22104740e+00 1.41462253e+00 7.59418686e-02
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 4.69658389e+00 2.57048638e+00 1.68132432e+01 3.65423753e+00 3.07858125e+00 5.89490129e+00 1.28146154e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 5.54173559e+00 4.40833020e+00 1.49395290e+00 2.51421075e+00 3.81919243e+00 4.04698625e+00 1.58101823e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.06617740e+00 8.58830379e+00 4.76952060e-01 2.48285908e-01 3.44865991e-01 5.26091440e+00 9.58879755e-02
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 7.22548103e+00 6.79791714e+00 1.60702756e+00 2.12579261e+00 6.27113649e+00 6.51853325e+00 1.02370514e-01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 6.95208411e+00 6.85651946e+00 8.00883682e+00 2.02787556e+00 1.10640446e+00 8.81920986e+00 2.43942527e-01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.34560790e+00 8.80139337e+00 1.11896600e+00 3.05771561e-01 4.53691741e-01 6.95711419e+00 5.59507128e-02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 4.31425097e+00 9.04575752e+00 1.89924178e+00 9.53872787e-01 4.23589866e-01 4.90643982e+00 1.48995493e-01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 9.81128657e+00 9.27813315e+00 7.48786277e+00 2.11492687e+00 3.93266383e+00 8.37485068e+00 7.62740323e-02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 4.78662906e+00 1.85364274e+00 1.17840781e+01 5.16456484e+00 8.48917530e+00 9.15023924e+00 5.08800004e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 5.89713402e+00 7.30375807e+00 1.87125089e+00 2.53138675e+00 2.07783970e+00 4.10453835e-02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 7.66458569e+00 6.09978604e+00 2.39787819e+00 2.83839262e+00 5.78739680e+00 8.25888999e-02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 7.81234161e+00 4.49527059e+00 1.90861006e+00 2.04678890e+00 3.56060764e+00 1.10200843e-01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 6.46044582e+00 9.08939562e+00 1.93133148e+00 5.03538237e+00 1.42355078e+00 3.27888604e-02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 2.50108602e+00 1.06555744e+01 6.54135210e+00 2.59370740e+00 7.01692026e+00 1.03711007e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 8.17678499e+00 2.23758880e+00 2.14737123e+00 5.89678347e-01 8.76493700e+00 5.61821227e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 7.48100200e+00 4.27825223e+00 1.36665988e+00 1.43671781e+00 2.46612389e+00 2.99580069e-02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.77522194e+00 2.88995057e+01 5.94401765e+00 5.82579367e+00 8.31172292e+00 6.05184871e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.17428842e+00 3.80537177e+00 1.72949710e+00 2.43899668e+00 8.68056160e+00 1.67437967e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 2.56579660e+00 5.89148926e+00 7.56128157e+00 1.97834643e+01 9.22906398e+00 6.69549426e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 4.03729341e+00 7.30414351e+00 3.60365004e+00 1.14844000e+00 3.38756580e+00 3.06457376e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.16272983e+00 8.35354190e+00 3.00845055e+00 3.11362589e+00 9.13557759e+00 2.68688952e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 4.60296882e+00 4.68009211e+00 3.80912275e+00 6.76894595e+00 3.88596479e+00 1.87722444e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.94889229e+00 6.19692209e+00 1.79026253e+00 3.81676250e+00 5.97104212e+00 1.54012342e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 6.57624334e+00 2.45657915e+00 4.92313035e-01 1.91017551e-01 1.45456724e+00 5.52219943e-02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 6.97141311e+00 4.32161427e+00 1.70624096e+00 3.24032843e+00 1.39492980e+00 3.58226128e-02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.52662182e+00 2.33778660e+00 1.11520802e+00 3.88727231e-01 7.48335891e+00 3.77923829e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 2.93916617e+00 1.39479108e+01 6.05596563e+00 4.16899355e+00 5.00031980e+00 5.48205824e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 2.08433640e+00 2.77061426e+00 2.72120319e+00 3.27917394e+00 3.30663138e+00 3.75750475e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 8.66383455e+00 8.71637006e+00 1.94790919e+00 2.85984941e+00 2.71372146e+00 3.30958768e-02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.40951533e+00 1.18245601e+01 4.99619001e+00 3.97026384e+00 7.02958142e+00 8.18466128e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 9.77284073e+00 6.84554842e-01 3.05232178e-01 1.33758131e+00 1.00361390e+00 1.52697953e-02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 8.58284406e+00 7.87784188e+00 2.27118369e+00 3.08392095e-01 8.25302052e+00 5.90266711e-01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 5.50788945e+00 5.07379040e+00 2.03836233e+00 2.07684228e+00 1.71324646e+00 1.41614152e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.83279282e+00 2.51454886e+00 7.35882827e-01 6.33097827e-01 2.72340653e+00 4.41691156e-02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.87639056e+00 4.32425231e+00 5.56884231e+00 4.89954726e+00 4.47612756e+00 4.34070046e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 3.72759185e+00 1.94728941e+01 4.67901015e+00 4.49928766e+00 5.36372866e+00 2.48672623e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 6.74401974e+00 5.25449734e+00 1.11035503e+00 5.59207068e-01 4.19495604e+00 1.29464317e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.15006182e+00 4.50550396e+00 1.31761294e+00 2.91483719e+00 3.88640948e+00 9.88297334e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 9.35535297e+00 2.21611123e+00 4.62118582e-01 3.70654445e+00 9.67524411e+00 8.08618303e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.59063479e+00 5.46773781e+00 4.62800713e+00 4.94081286e+00 6.77421713e+00 4.64239247e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 5.94470649e+00 7.14622210e+00 2.69834442e+00 6.28852177e-01 1.21089660e+00 1.16513860e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 6.31779641e+00 5.32637607e+00 1.66027423e+00 1.03697037e+00 4.87158318e+00 1.12181536e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 6.87455311e+00 2.76411414e+00 8.86554917e-01 2.05396864e-01 8.87507830e+00 4.50443184e-01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 3.30099601e+00 3.48770248e+00 1.51206787e+00 5.59487819e-01 3.71310568e+00 2.54590088e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 4.28109785e+00 3.77217903e+00 1.86614062e+00 3.43606217e+00 1.85100710e+00 5.03874945e-02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 8.59312477e+00 2.35727285e+00 2.20160177e+00 1.25543346e+00 7.82546294e+00 2.77660069e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.75448492e+00 6.71542997e+00 2.96769852e+00 2.00548959e+00 6.45412449e+00 3.28533972e-01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 8.44181062e+00 2.88754624e+00 2.34383763e+00 3.03923754e+00 6.13281257e+00 8.40628059e-02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 6.06389881e+00 6.73487973e+00 1.77017271e+00 4.88933630e+00 1.48218904e+00 4.63287377e-02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 7.85968760e+00 9.57107525e-01 6.64778398e-01 4.61560381e-01 2.26449109e+00 3.82539192e-02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 7.42246630e+00 1.85581574e+00 2.43052928e+00 2.95678492e-01 6.60294457e+00 6.04256655e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 2.86760346e+00 1.07098336e+01 3.58710570e+00 2.71832663e+00 2.87041457e+00 2.36654163e-01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 6.11931463e+00 7.67404991e+00 2.41433642e+00 8.12688221e+00 5.53663072e+00 2.05951448e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 8.80950838e+00 9.89558183e+00 2.23699299e+00 8.92119326e-01 5.90393517e+00 2.65796989e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 4.88904613e+00 1.83867835e+00 5.93808327e-01 2.99769598e-01 3.55156471e+00 1.23418490e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 9.69931693e+00 7.92372743e-01 3.85645928e-01 5.49462017e-02 9.53582640e+00 5.08334650e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 5.06993590e+00 1.21446464e+01 2.95234923e+00 1.78022477e+00 8.58217696e+00 6.91750190e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.28507073e+00 9.07294771e+00 3.09524338e+00 8.83001107e+00 7.50136157e+00 8.32914170e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.50491212e+00 1.01128809e+00 1.18036157e+00 2.91163432e-01 1.70194480e+00 1.80140932e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 9.56532166e+00 8.62597259e-01 2.83159724e-01 3.83937540e-01 1.95517017e+00 2.34844690e-02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 3.87748764e+00 2.83059628e+00 6.17214298e-01 7.56851185e-01 5.43503211e+00 1.42201639e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 8.81288344e+00 4.13022554e+00 1.80879969e+00 1.52808931e+00 2.44642014e+00 5.44709977e-02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 8.93125614e+00 9.07325519e-01 4.94868989e-01 8.66936062e-01 9.80438917e+00 2.64485789e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 4.15167872e+00 2.87500669e+00 2.50958029e+00 9.20630017e-01 2.42668211e+00 1.80820753e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.74931892e+00 8.71691831e+00 7.37781002e+00 8.59123264e+00 5.38721052e+00 1.53546792e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 7.52102118e+00 3.15991180e+00 1.29109228e+00 1.98352748e+00 4.27708951e+00 6.50131480e-02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 3.80361069e+00 2.08038537e+00 6.54094213e-01 5.84505217e-01 6.75447779e+00 1.93309370e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 8.04631253e+00 1.72665400e+00 2.00129276e+00 5.24399046e-01 2.16132768e+00 1.96022553e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 4.98389363e+00 2.07685930e+00 4.39262593e-01 4.15097615e-01 4.87284785e+00 7.42320819e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.36740068e+00 1.14123833e+01 2.92767748e+00 7.12434714e-01 3.47234530e+00 3.24841625e-01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 8.00118466e+00 7.09471091e+00 2.25960050e+00 3.41029695e+00 8.98976372e+00 1.41541139e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 4.44126998e+00 9.32089136e+00 2.20457631e+00 5.45896275e+00 1.36527141e+00 4.97230060e-02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.98814611e+00 2.00875824e+00 2.33348508e+00 4.96428180e+00 9.22354745e+00 1.55409088e-01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.38571422e+00 6.38604827e+00 2.41367780e+00 4.11823700e+00 8.49694725e+00 2.06400418e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 4.30606464e+00 6.97573538e+00 2.09141197e+00 1.06165720e+01 3.67813645e+00 1.10755461e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 5.73351919e+00 1.32570268e+01 3.13483587e+00 2.93837924e+00 8.10361589e+00 2.54708480e-01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 8.27919500e+00 8.79633501e+00 2.18509205e+00 3.51656763e+00 1.28092204e+00 3.79699884e-02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 4.25591481e+00 3.30189081e+00 1.89023863e+00 4.33487059e-01 9.70178995e+00 9.12940030e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.71829248e+00 1.08212043e+01 2.28586691e+00 2.99465411e+00 5.73935448e+00 1.52009858e-01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 7.03654593e+00 2.81346928e+00 2.65532781e+00 2.13333730e+00 3.72952923e+00 1.62023082e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.42495502e+00 2.50312886e+01 5.64008954e+00 4.38277321e+01 4.26324891e+00 1.56116093e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 3.49770524e+00 1.55378353e+01 3.19102439e+00 5.46847462e+00 1.59764818e+00 9.57288591e-02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.40071814e+00 1.40069993e+00 1.07979479e+00 1.05449520e+00 9.90414563e+00 1.08679089e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 7.51181116e+00 3.50207629e+00 9.34062044e-01 1.00063340e+00 1.35362751e+00 2.97932523e-02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 6.19468009e+00 2.11816221e+00 3.10906995e+00 2.25039684e+01 6.89416411e+00 1.63185991e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 6.82948049e+00 1.55561593e+00 6.69254050e-01 1.40882423e-01 4.98462335e+00 2.94067964e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 1.26369499e+00 2.77858808e+01 9.84172010e+00 1.90909977e+00 9.54024596e+00 4.05970175e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 6.56292669e+00 3.36096060e+00 1.07968672e+00 5.86416254e-01 3.21399766e+00 1.10494981e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 5.58557986e+00 5.92353615e+00 1.25719252e+00 1.91619043e+00 5.78878142e+00 2.93736077e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 5.91174712e+00 5.53921643e+00 1.57135182e+00 1.75983056e+00 5.34120588e+00 8.08532837e-02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 4.23481444e+00 1.25760165e+01 4.71762650e+00 2.24279655e+00 7.32579800e+00 4.93433940e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.73326508e+00 7.14643409e+00 1.72471802e+00 2.09919205e+00 1.61209209e+00 9.79561110e-02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 2.74005310e+00 2.16438994e+01 4.53047889e+00 2.35228227e+00 2.74410217e+00 2.37714642e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 9.55670242e+00 2.18624655e-01 3.64801444e-01 1.17020927e-01 2.93108338e+00 7.96026881e-02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 4.67829606e+00 5.02977982e+00 1.02203342e+00 1.46340721e+00 7.64335679e+00 1.45541287e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 5.20014840e+00 1.69186632e+00 1.90612502e+00 5.83597098e+00 2.70224827e+00 7.55827494e-02
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.47438811e+00 3.16038175e+01 7.58842417e+00 5.91060251e+00 6.16142588e+00 1.03925978e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 1.33809607e+00 8.76512062e+00 4.97592327e+00 4.53307169e+00 2.93719438e+00 5.38833378e-01
