G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	d1	d2	m2	p	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	4.748680257085656109e+00	7.513347148446558599e+00	2.456584212645079646e+00	8.244287138017233119e+00	3.449309667021428716e+00	6.021004476164005581e+00	4.374982837023066118e+00	4.747224181217618799e+00	2.756536724444907716e+00	2.503970180907427956e+00	3.540988644321774181e+00	1.163873762738955459e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.991720665708664573e+00	5.457739276187622224e+00	1.117559317386793261e+00	8.403406598542655814e+00	2.960761734914376664e+00	5.632367922775275204e+00	7.808572902240737079e+00	2.139451040059734854e+00	1.443713603824260838e+00	9.381482878567706241e-01	5.151179042739773450e+00	1.009733070266848609e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.079520001896524750e+00	1.726906990042539780e+00	6.036210084661189690e+00	9.402744957173498008e+00	6.957878473223034987e+00	1.887003364691355989e+00	5.852730141440053657e+00	2.242712920832377055e+00	6.480547008852549640e-01	1.143720502826557073e-01	7.033602594763367577e+00	4.808743321262033965e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.036770862391898973e+00	2.983284106226707699e+00	5.747427467747129981e+00	5.890599371845473442e+00	6.704381659642782765e+00	1.137624438931960746e+00	1.696002208666692379e+00	4.527780450460698880e+00	1.354336753423159401e+00	6.788950988766203620e-01	2.460613506300207476e+00	3.894812080644919905e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.478905968660457759e+00	7.145031097911114237e+00	7.475053003101581162e+00	2.803157861884120194e+00	6.332891258123782841e+00	9.672139876039262063e+00	1.163943486235742286e+00	5.275446616432266467e+01	1.664612798271823735e+01	4.246247658085486165e+01	5.381552497275811753e+00	9.357389743599501264e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.907304643328138649e+00	1.684855277242157001e+00	9.013398954085269921e+00	6.550464968043600678e+00	1.144288578705967785e+00	4.399877324478853602e+00	1.919832470545263403e+00	2.627333505558881566e+00	4.571542967062911522e+00	1.183818847265598162e+00	7.639116439644481282e+00	1.777297918571575819e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.671850640782098552e+00	8.652440555147817847e+00	1.714526027460218538e+00	7.690409427927964892e+00	7.567807599236386018e+00	6.430954067271073882e+00	4.695742070946533175e+00	1.035875829894834510e+01	2.738120194214063385e+00	3.086749377355148205e+00	8.800607909977321341e+00	1.784700164989316828e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.330027459653503996e+00	5.459828399239453844e+00	7.586287769085966026e+00	7.640693499002153111e+00	3.908182405786605695e+00	1.717535678539214183e+00	9.402397059566867554e+00	7.115601502748460927e-01	3.622356349958494315e-01	2.676432768711003440e-01	6.640157423679508675e+00	8.757662640666048770e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.262384817480020516e+00	5.335097690379373425e+00	2.682314169608995602e+00	5.683523375266498867e+00	6.983770130958666833e+00	7.147921422760050270e+00	6.738224762856505734e+00	7.421647832715395410e+00	2.125707859031685132e+00	1.985942833920433470e+00	7.005811386521088480e+00	1.550996906546033005e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.745344538412780366e+00	6.347203552808858618e+00	8.731320578142787170e+00	1.614769074883939393e+00	6.006255679919012103e+00	9.389185283151350703e+00	8.212914453098147050e+00	6.869305482948072417e+00	2.288050145695216475e+00	8.956168103528895585e+00	2.143684352925348868e+00	3.650174533776830155e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.654538582290507875e+00	8.422635872599022022e+00	8.370265542994042463e+00	4.334753770935518169e+00	4.084104362611808980e+00	6.178002888858198816e+00	5.193948642842951102e+00	4.858063137554825772e+00	2.381699201520828701e+00	4.621884740015118176e+00	9.513877600226800624e+00	1.606210836029616784e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.270921094324983791e+00	4.134667772395267171e+00	5.859901872689520452e+00	9.287330273962052019e+00	2.208010160316662418e+00	2.137382562085215376e+00	4.247163070564434761e+00	1.112056014962982786e+00	1.006989955251019309e+00	4.480840519673522926e-01	2.196994982870605906e+00	1.066264934824596028e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.479480592690801899e+00	7.092239472055452687e+00	7.393223665540322287e+00	6.267803928731611407e+00	1.852421335604536479e+00	6.227893412273131979e+00	1.970958211825253770e+00	5.862211123803811930e+00	6.311318991551457813e+00	7.159061620469056919e+00	7.969851957838304912e+00	5.735110057755971047e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.703044389178751672e+00	6.099947625102804416e+00	3.824451097982548564e+00	5.835571328120742862e+00	8.484739755877329870e+00	7.900378521508363505e+00	8.894070419357564816e+00	7.551847090435790832e+00	1.775267859265304171e+00	1.854863693789808865e+00	3.374145261151563435e+00	6.007559556979922416e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.559418376672023765e+00	3.407572710066629984e+00	5.244184835453745919e+00	3.415349723905746870e+00	9.269791353560062674e+00	4.655617410142089518e+00	8.044131935151360935e+00	5.367377857081026882e+00	1.157282042324714100e+00	1.150687381471907633e+00	9.405190899459121567e+00	2.421690495248686181e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.329486010200446877e+00	8.904977682874811507e+00	8.406932752020654931e+00	4.313048345543715634e+00	6.842367998218535696e+00	8.923068885045402965e+00	2.506571162336523884e+00	2.429616676411693277e+01	7.095265801083768586e+00	1.464066536179529265e+01	7.479194707358054472e+00	9.295088473361140524e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.473886196079790878e+00	8.183716819478549453e+00	5.129043593003277834e+00	9.056048887604807973e+00	1.929053213120417443e+00	6.843419312090162521e+00	5.612085407041448981e+00	2.354554270205114541e+00	2.438160551002130028e+00	2.204304200484039189e+00	7.784494959424081983e+00	1.354002127300131253e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.525929573562080144e+00	6.924650819951871483e+00	4.222019634203930671e+00	7.002174008085098045e+00	4.617015450585055802e+00	9.084061419278636862e+00	5.385772910038980399e+00	7.790397952092421363e+00	3.379602835295790086e+00	3.346022323982958291e+00	2.977341833863857534e+00	9.098523110862478946e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.461832041011721151e+00	8.652687494571084770e+00	5.438218739871463647e+00	8.085543778913978130e+00	7.562934684981465594e+00	6.608357143014236712e+00	6.624759985909390636e+00	7.550323279509071561e+00	1.995213127932728536e+00	2.143477251083643509e+00	4.991430228867409724e+00	1.265764969636348214e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.513069067311476612e+00	8.808292172221889871e+00	8.456749576506879862e+00	5.091359706259096285e+00	8.014067325463170022e+00	2.176898170764512752e+00	9.523346949437987874e+00	1.839370519351345434e+00	4.589516461459125507e-01	7.950881864162198109e-01	6.570580723732471817e+00	5.702660238131825737e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.168448039925994664e+00	7.369351183303734842e+00	4.011981827037783610e+00	6.668837435580375228e+00	2.068955118569079321e+00	3.777280447362716398e+00	6.220930108061967445e+00	1.248695096299965446e+00	1.217893639581412168e+00	1.345511417519225539e+00	7.930584347063527773e+00	1.228003953991785857e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.152706135307512536e+00	8.538803417678808572e+00	2.560404220970012190e+00	3.236697146802219205e+00	1.006738813912986918e+00	2.810489866174996632e+00	5.859072355286635947e+00	4.811528603301603590e-01	9.631045278495296014e-01	2.537431366792553877e+00	1.931942382427458860e+00	4.284194646696815045e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.295900069817438549e+00	7.271368524209565365e+00	7.402045259762923379e+00	7.353357980584419806e+00	7.403847073839602722e+00	9.192831649976101360e+00	1.450597344582543968e+00	4.680504855024636157e+01	1.263406987910631507e+01	1.251576783872888043e+01	9.660281452395762969e+00	1.867290543460001562e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.399639309164751211e+00	7.115425331661886510e+00	8.437846593941182860e+00	4.844447787610133282e+00	4.206691820914466362e+00	7.846944491247810127e+00	1.563433320157806117e+00	2.108226712806327185e+01	1.001006061480589437e+01	1.471839068853660315e+01	9.014206227552159945e+00	9.333882196072278425e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.864456838228576885e+00	6.562441654026111237e+00	1.911299293651634201e+00	4.987139414847705510e+00	3.287434576786310014e+00	7.098103907679562674e+00	2.690879510708082289e+00	8.675415544868469553e+00	5.278527232932438196e+00	6.955184899789391473e+00	3.438563340547363456e+00	1.956171317670955812e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.183887957285784776e+00	7.778674976998152246e+00	3.158996135006414629e+00	6.844184433459425065e+00	1.130415700517743760e+00	3.713245463613479735e+00	1.290560694825850563e+00	3.203327626637153092e+00	5.742770229416187533e+00	6.519744700652760017e+00	8.397006269389462929e+00	1.022912239326615014e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.045440721125666883e+00	2.424014732603280819e+00	2.272974846955605255e+00	9.432185058778754794e+00	5.860353016523390579e+00	2.652333064588250355e+00	7.680421700241116589e+00	2.030763102850543067e+00	6.921241938616744527e-01	1.750143562674452979e-01	5.664960912267542170e+00	2.066318780835499080e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.855248617173630876e+00	8.920337719505980090e+00	4.140249492312189084e+00	1.574966758461832317e+00	8.669494558384355898e+00	7.805965324342517775e+00	7.509709891599590570e+00	9.003707358649402082e+00	2.077565663782023009e+00	1.178118763893015775e+01	5.164855432085834863e+00	6.318284873028622017e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.136677090810053858e+00	8.843222257827834554e+00	5.049015306766219346e+00	8.424752960449030326e+00	9.611785541510242226e+00	5.270649777040232742e+00	2.216145027385912680e+00	2.277321300640660340e+01	4.732587983658242514e+00	4.967906828239427419e+00	3.828623913815815794e+00	3.555985078166451485e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.547076401741062313e+00	1.263047293301418295e+00	7.727499041032429794e+00	3.631228173223131073e+00	6.086313982745040541e+00	3.034506207959522861e+00	8.536591842967489185e+00	2.168247205990418980e+00	7.127733821841226725e-01	2.505888479917695588e-01	6.233690126725917935e+00	3.891010049707075424e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.309137296108343840e+00	8.425780826141080482e+00	6.862859324380447212e+00	4.994754256904615275e+00	5.626412050884983529e+00	6.546430397547806201e+00	2.387821289426811600e+00	1.541436998867656882e+01	5.474195798974813343e+00	9.242495650900188764e+00	7.571635966182702404e+00	4.267098098896818237e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.693995012342944584e+00	2.153421828620174505e+00	6.582256929227479958e+00	1.198621647618207886e+00	1.760901044378333724e+00	1.354720575059463306e+00	3.709699771358979437e+00	6.402259334474295072e-01	7.343011680288632492e-01	1.327713625296384370e+00	4.703501712246725752e+00	4.004175791931428030e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.695230632994154440e+00	4.027815160333547695e+00	4.176833273262118951e+00	3.712320640364483282e+00	5.938395979551729376e+00	3.953569540994779530e+00	3.242196655956877116e+00	7.215156438466321376e+00	2.433924089109011923e+00	2.630088356460445365e+00	6.658647537225176549e+00	3.787936064750868081e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.826351328423043263e+00	7.686786850628559264e+00	8.570923470452125770e+00	5.516916816007737978e+00	4.415951032054916681e+00	5.216238577433755630e+00	4.349193653239594504e+00	5.309681288974277713e+00	2.395515993813317923e+00	3.345625922558247645e+00	7.289514369420698081e+00	1.764775577708354026e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.808008977826260244e+00	2.445041924989807214e+00	5.244918004141339019e+00	1.513345496953439229e+00	6.459754619029523859e+00	2.329837947667847242e+00	3.290396188552219492e+00	4.582746647895507230e+00	1.421593558604805185e+00	2.305665630597721893e+00	7.400204628978233501e+00	6.915138692469449122e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.515108401759759360e+00	8.359660223368686971e+00	9.819683036539814225e+00	5.409794505788413588e+00	4.504847266612001633e+00	9.862512073314819716e+00	5.402852987446353339e+00	8.215153716614706170e+00	3.652264626227591293e+00	5.632083113643383321e+00	1.459510769284105836e+00	4.783509140573858481e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.889892801032159397e+00	8.486863526453538142e+00	6.700604342594592922e+00	9.340288514951048171e+00	3.169358050105987701e+00	2.880544627170163796e+00	4.674973208366839827e+00	1.957896477775601607e+00	1.229874538408789908e+00	1.119723591901580662e+00	8.736289474906298480e+00	1.692574717367557324e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.675075868528677514e+00	5.570666248687009769e+00	2.133257762372505972e+00	1.948028646128522778e+00	1.859858248571254924e+00	2.173851482928289780e+00	9.883300500210371098e+00	4.113789242013122793e-01	4.394445060495159039e-01	1.253447693770326721e+00	5.125630529082735976e+00	6.794094529789268533e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.367179636748602878e+00	1.062747516903393530e+00	7.085180230705509175e+00	7.882198787671418572e+00	3.837120195012351687e+00	2.838874284980309692e+00	1.511379939566185993e+00	7.228196976630234971e+00	3.770095870740825639e+00	5.077984234168567701e-01	3.371277077626597674e+00	2.020680261054685456e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.316333286001452052e+00	3.581641127846066919e+00	3.934425962600856419e+00	4.695571893634943095e+00	1.870308676647675750e+00	7.920866904571567169e+00	2.273939012775522350e+00	6.482259641569508624e+00	6.948811804711086282e+00	5.309271058228688389e+00	3.178031622984454074e+00	4.200975844964359163e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.098779439624396836e+00	6.545463548714558044e+00	7.173309410054880431e+00	6.886503800516067919e+00	2.589365259721696066e+00	4.823172090773826248e+00	1.477159432763417879e+00	8.473018406295153682e+00	6.542432323827530816e+00	6.224241814155252683e+00	5.350466575063742347e+00	5.766089737013189165e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.136405164360328568e+00	9.837765509477089054e+00	1.623487687754711972e+00	3.339381041079475754e+00	9.880833630728140804e+00	6.087856652982524430e+00	6.633415254299743324e+00	9.082965806188024516e+00	1.835545795531208668e+00	5.405866407351805236e+00	8.987703716249015429e+00	1.718743987221874048e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.598934716681152501e+00	6.685791342660635017e+00	2.576573055642953580e+00	2.423917011853680137e+00	4.998909228685651129e+00	1.186534618047882406e+00	1.492493359229864591e+00	3.974920326919977764e+00	1.593024072761605403e+00	4.376683109139213990e+00	4.399975680118532573e+00	3.585214393039253267e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.041795783758161953e+00	3.347858279747565113e+00	8.698448074120646467e+00	2.444334711616610534e+00	5.780453196394291560e+00	1.317693546444849373e+00	8.535444038534695466e+00	8.918599383770985378e-01	3.085941264098525094e-01	4.188196543554771889e-01	7.746649958105364497e+00	1.862320149237168265e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.812168656235599862e+00	6.693558785909768716e+00	3.045458204775425948e+00	1.635898235241036947e+00	8.857152924478970846e+00	5.018854920462109348e+00	5.606246635697333502e+00	7.919503640793205790e+00	1.789972850624399925e+00	7.335306500687947207e+00	1.884323522520950922e+00	4.814143056325373426e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.564370024638378265e+00	5.860955478553361075e+00	8.524803081017932271e+00	2.679431914584643692e+00	9.966399958443352247e+00	8.350487091550157004e+00	5.740862771077755333e+00	1.447363992632089413e+01	2.904816839453042476e+00	6.383417428712272468e+00	5.284087701660099334e+00	1.703064837100884965e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.217118883158188503e+00	8.029282065851518269e+00	3.525711558326269923e+00	6.978627501250612042e+00	6.254782776312356241e+00	8.960134534413150220e+00	6.057255307823743884e+00	9.251298305734177774e+00	2.960212013738917847e+00	3.410475098676975847e+00	9.931138491257218703e+00	1.590240787025884728e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.482213231659038399e+00	1.960860486594915297e+00	6.778495609259755916e+00	8.940867209983911934e+00	8.314406648128137789e+00	1.773633643888580025e+00	2.527650329160662679e+00	5.833958010346590228e+00	1.405485739235935672e+00	3.014685979269473015e-01	7.939087877392543291e+00	1.102981716526393763e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.434321807850496455e+00	7.847996664966184532e+00	7.245578553688128309e+00	8.330291699312262210e+00	3.948496034465572180e+00	5.845350888941329259e+00	2.777924307065987364e+00	8.307654273457623972e+00	4.203980283504318294e+00	3.963735667383459838e+00	2.886861298657642294e+00	1.422410879690722552e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.226714084094155943e+00	5.873043187565219370e+00	5.613713431038584112e+00	7.163852628104428355e+00	3.750356497022815372e+00	9.220912308483244502e+00	3.868625904153701889e+00	8.934049621414335007e+00	4.762094872066155560e+00	3.903111291914868719e+00	5.514631634002489236e+00	3.449419064283800740e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.064801636414708597e+00	9.663819361829066423e+00	3.758357287373009115e+00	1.986259536511636448e+00	4.617047248397044612e+00	4.489699541630235657e+00	6.336461192017153188e+00	3.286274723365790518e+00	1.413281167803323246e+00	6.862564349847959377e+00	3.103406697491428723e+00	5.208922272141365550e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.019461667635902735e+00	4.075113385237888686e+00	2.906484053260100620e+00	3.604175710684736078e+00	7.055899826914378004e+00	8.463458183037182891e+00	2.896810147996788931e+00	2.065515965619186289e+01	5.857739430491466059e+00	6.625606744987236674e+00	4.687810770606374966e+00	5.989656522945943085e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.326048172003643444e+00	6.691717722017505032e+00	1.309657512984612415e+00	3.780184571601495680e+00	7.142826089285648550e+00	2.200008686464241414e+00	2.041207186840844567e+00	7.679848039266357951e+00	2.153566471855294484e+00	3.805378933932550112e+00	8.016728242196485610e+00	4.282597418205710271e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.909576457742751643e+00	9.384762510735821905e+00	3.739698476556489126e+00	3.256623962143809337e+00	3.837545284879277041e+00	9.418422066513770119e+00	9.730312860569643618e+00	3.719918176820926181e+00	1.933829170177783885e+00	5.591393667986914728e+00	7.935057498094895578e+00	6.517995576541439628e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.320240612557314286e+00	1.929423870378835559e+00	6.880768165038333883e+00	5.634173636998717427e+00	2.197569113506709026e+00	7.749737595879931717e+00	1.199431040680263738e+00	1.425456652148417014e+01	1.296140094571502743e+01	4.415976209708243339e+00	3.050360870860624907e+00	1.969582172536453069e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.932241413247309580e+00	9.437621438904940874e+00	9.439306565890683842e+00	5.826454274033834757e+00	6.696807420893352791e+00	9.465967463432349405e+00	8.231639128130730398e+00	7.707035099195818972e+00	2.307764793927448377e+00	3.745802319096496635e+00	9.299487504104616775e+00	9.366368517180649611e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.357176999126570749e+00	7.192365783889653308e+00	8.843993982915788976e+00	4.209374198981189252e+00	2.149563523520545694e+00	7.086114985940254130e+00	8.092258925321377916e+00	1.889899235425821500e+00	1.749402598135151976e+00	2.992499328938238445e+00	6.339443039566390325e+00	8.085556895924149445e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.003956937374168135e+00	1.615031736443409915e+00	7.890588148980778094e+00	4.185557820241410099e+00	6.202217827498343716e+00	4.277259970364258201e+00	3.680019489180246239e+00	7.208026359891154478e+00	2.318657296679777158e+00	8.950764766079046808e-01	4.429025486902483877e+00	5.329666089768462234e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.767439815796935321e+00	3.707201447327400867e+00	8.103020152053023395e+00	8.458133663960571980e+00	7.235308046376889735e+00	9.439165821546255941e+00	2.224450624517363195e+00	3.078648712256186926e+01	8.506617730099872432e+00	3.725430282149757133e+00	5.524879927737138097e+00	6.674191565938526471e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.171763557937429923e+00	7.369241783578990734e+00	6.979502263856416810e+00	8.103391789278298063e+00	7.305966313300650050e+00	3.481091070783013386e+00	2.311329401889770097e+00	1.100857042623531079e+01	3.011903051440859347e+00	2.741887602500174825e+00	6.450235817853356757e+00	3.886438400502800206e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.843109869212181229e+00	1.602802917136820993e+00	3.341956898225390660e+00	3.767820341620670810e+00	7.775323303438883116e+00	3.990795554400515588e+00	7.270957847238443073e+00	4.264392475756917378e+00	1.094483283361076253e+00	4.664651927082796856e-01	6.033650271644015461e+00	3.719162523412921639e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.078533133909585828e+00	6.239544059335367265e+00	9.161689255501238804e+00	9.226220501767700810e+00	8.852007758489623512e+00	7.314396364097605741e+00	6.777455516365052723e+00	9.536440883714664807e+00	2.155720106918172174e+00	1.449332765574038673e+00	5.375461268320741226e+00	9.601465915533990980e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.098209043432834875e+00	4.107054950297836626e+00	7.031138052318686604e+00	9.570321480545393555e+00	5.495786716220218970e+00	7.894773427426890144e+00	8.045290435904973947e+00	5.394490073345206582e+00	1.963385785849265597e+00	8.379981249361750928e-01	5.545516525488435988e+00	1.204583924618307100e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.699977513294952836e+00	6.585456630050841476e+00	6.048058989704941268e+00	3.934135752506172423e+00	7.570823189990660396e+00	9.364315878339503740e+00	9.434378398641612762e+00	7.515898879455168213e+00	1.978320375190544711e+00	3.321156948293893851e+00	2.584329120877258301e+00	3.837377241643246534e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.056665629387204319e+00	1.408807062737924110e+00	2.001861836614552637e+00	4.196552428567941639e+00	6.564452968878020656e+00	2.840613084931137067e+00	7.232346847690828362e+00	2.574917573146275895e+00	7.849416905686832369e-01	2.729456834017389144e-01	8.317679189076491397e+00	5.520614632601278382e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.149282924090619495e+00	8.855650497198672255e+00	5.030175623020568310e+00	5.554643813324471324e+00	2.680234461048518035e+00	8.178340411840659741e+00	2.406721125036974662e+00	9.135236549069002621e+00	6.817342339853745159e+00	1.085292932800741639e+01	5.879691238069518100e+00	4.126964858837137706e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.533241467614226750e+00	9.745969555477261181e+00	5.133396589876690008e+00	9.470444006015043215e+00	1.238000798004529557e+00	7.645591963673114222e+00	3.189979306887115396e+00	2.951388069887423526e+00	4.794483245925537318e+00	4.944714773076511527e+00	2.182583265180920939e+00	1.131804388229373098e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.072054303397919739e+00	9.718901447514683767e+00	8.786948469792061900e+00	8.895888940860931626e+00	3.561610484446330549e+00	1.571769824717422104e+00	8.573445876907557661e+00	6.518052681030729323e-01	3.688664914465122346e-01	4.007132236607713338e-01	7.900889497915705384e+00	6.483135246328729229e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.990420205128071274e+00	7.756466793340145216e+00	5.933668195794077782e+00	1.921662144719963106e+00	4.995698855977694919e+00	4.488045569843579941e+00	2.886532968799984111e+00	7.759816454077981263e+00	3.113865605497374567e+00	1.252980719970772405e+01	9.387164084784169304e+00	3.207029172726194033e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.012330147442572326e+00	2.171453999730813766e+00	4.421111135286685645e+00	4.541736979112124040e+00	6.561219718621315700e+00	3.547195005483720465e+00	1.647163429416447888e+00	1.405939121220380095e+01	4.289861866170688209e+00	2.058009662350722468e+00	9.530744641127279593e+00	1.878107582721381785e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.780658546634658279e+00	7.828560138746753161e+00	9.801667310243066922e+00	5.981291158437462840e+00	8.653870252284781017e+00	3.743660548097112795e+00	7.325394613459995874e+00	4.419844390030673864e+00	1.022906612767488399e+00	1.342072061425315654e+00	4.317443914221073875e+00	5.758565203986214937e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.749844672581986060e+00	1.221837599338496227e+00	1.995032255158183609e+00	5.522644889467775542e+00	2.766618259893943055e+00	9.853430577619032960e+00	4.617409394292910640e+00	5.896116592610636253e+00	4.262079416638377971e+00	9.463775837824519588e-01	2.214626005337755110e+00	4.372124420976995496e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.460424575565343996e+00	1.195399480465474173e+00	4.795357881665973210e+00	2.754771745367581293e+00	2.130070668442572757e+00	6.795216756066490227e+00	9.279607054972716540e+00	1.562612919963678682e+00	1.463758195986674115e+00	6.344996375141570555e-01	5.668438850828851017e+00	3.606384039610336933e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.085591077938628857e+00	3.900019842485834332e+00	1.376534484155244931e+00	8.734714029755240361e+00	9.675479907568469429e+00	7.459769345865837842e+00	6.858661228332504578e+00	1.053786527731433331e+01	2.176190834008225217e+00	9.755075271924827929e-01	2.019977448692571453e+00	6.214816882758174288e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.464727504438070760e+00	5.398931691985981551e+00	7.664924907047086400e+00	7.091811917724232472e+00	1.970267620594852387e+00	9.795590596596033706e+00	1.813743378777226356e+00	1.065236327808351824e+01	1.079519195527053910e+01	8.216531070920645163e+00	9.408493413787871518e+00	9.477714246837813938e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.085433137674070236e+00	7.929351939660606696e+00	9.258060851539749336e+00	8.545111821029681920e+00	5.296165637540233284e+00	4.392886768791063545e+00	9.528298098019215345e+00	2.445702237854695760e+00	9.205719280834364637e-01	8.555981416847490140e-01	2.652327771271938861e+00	5.304375963479859846e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.906623444164415870e+00	7.145205999486088366e+00	3.517021109121988953e+00	8.726693111749433740e+00	6.272753480450817598e+00	8.223062682090313658e+00	3.318716361097071132e+00	1.547646901957851462e+01	4.939335200663268033e+00	4.047251999292540425e+00	3.276549375660001040e+00	3.505289736192406802e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.979226445467364925e+00	5.010348416179484232e+00	8.728352407917393307e+00	7.739691175014108637e+00	5.866208918097902014e+00	4.916602300735310571e+00	4.037915846026980837e+00	7.159594005893993085e+00	2.430824632882581771e+00	1.580863354171393231e+00	4.660457441948627100e+00	1.827870201839881803e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.053950068685545194e+00	3.472346935761051245e+00	3.629980966898286976e+00	4.939951604043755218e+00	1.769048676854612756e+00	8.831335401931999840e+00	4.616098490981236147e+00	3.387474896709387728e+00	3.818163851913445761e+00	2.674952717415738146e+00	4.442466138441201196e+00	4.491327496040668499e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.452047667106757256e+00	9.987498985792516493e+00	9.200159534222981605e+00	6.489400232516808309e+00	1.513243449833066023e+00	2.626433954119223202e+00	1.461657939941868767e+00	2.716235113047715810e+00	3.593837786709121129e+00	5.527024697582714197e+00	8.145328778833937022e+00	7.086566099370639193e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.934482151159066632e+00	4.836840081585839890e+00	7.786970341848791222e+00	2.448589760639203305e+00	1.948832709747676528e+00	9.525508856538774438e+00	5.466711928815677801e+00	3.383755650381482294e+00	3.482345794596785726e+00	6.896055524440628304e+00	5.106430344527028709e+00	1.648717222685817940e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.225400537926850220e+00	5.059897647547524357e+00	8.246809313881916736e+00	7.061457280843470130e+00	6.262597647737146112e+00	2.961294745413272089e+00	2.114425919301361478e+00	8.825912924283864314e+00	2.812909834158279221e+00	2.011758650187740471e+00	2.537340882156494448e+00	2.200370350225352156e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.868438437034690480e+00	2.466065296090859782e+00	1.159671983493800962e+00	2.614402804359813537e+00	5.900005413928237630e+00	3.935764908656721683e+00	4.607877608689581628e+00	5.039112561240117749e+00	1.707589297396719275e+00	1.617562192617107764e+00	3.404949590035539320e+00	2.168442522523230664e-01
