G	c	dx1dt	d2x1dt2	W	d2	m1	Fg	Fc	m2	d1
1.000000000000000000e+00	1.000000000000000000e+00	8.140840353272054131e+00	3.108140516147529731e+00	7.674231115955605809e+00	8.554970075648967054e+00	2.801677899587259324e-01	4.656647783160599907e+00	2.482961777040784135e+00	3.467515067950966423e-01	2.499506855690035945e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.952612796135339224e+00	9.852974805748223375e+00	5.562494239755060299e+00	5.421393936588239093e+00	1.098296991888251528e-01	4.052633425622093277e+00	4.113444457265810428e+00	1.120404421747821233e-01	6.848615121827584806e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.289447791252633202e+00	2.264098542292892091e+00	6.790611207866749766e+00	3.979823194854279489e+00	7.374364774874517803e-01	2.059408513410503350e+00	9.503370641511644124e+00	8.417203426808257394e-01	1.949030729077243229e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.266011454157643712e+00	5.576498378342941820e+00	1.680591523053739600e+00	8.116735029815357549e+00	4.269328675379701482e-02	4.511402127850033139e+00	4.111823886365399083e+00	3.355357313234551275e-02	2.165628745742900485e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.942753472712286822e+00	6.614851132578697168e+00	3.220984009653003355e+00	5.060744927902444346e+00	1.050855986217224813e-01	2.445698000566082442e+00	9.860955171121567275e+00	9.681326008881016576e-02	5.769070493139297900e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.984939410868175713e+00	7.386023089126104502e+00	4.225067764060329800e+00	2.631981380486571709e+00	2.173301806202705411e-01	7.547573075618596583e+00	5.309669449399204488e+00	1.412778784521138142e-01	3.197633209976865620e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.361778081982258470e+00	6.082454560803754795e+00	5.321804365148092408e+00	8.707534441516981971e+00	9.937598959918708674e-02	2.798527935146502887e+00	2.641166423998460022e+00	1.500285127163145660e-01	1.537682797750872243e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.842387117264265850e+00	1.140578639193076116e+00	1.418672721118595881e+00	9.005374727981399374e+00	1.434975642396526252e-01	1.553925916116049910e+00	9.016337442438130623e+00	2.253868238712426753e-01	4.518359553568653680e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.254481606421778750e+00	3.899872689634714007e+00	2.196781931900764651e+00	5.134940975636316018e+00	1.079749401755326355e-01	5.988970821382878285e+00	5.069723574413604439e+00	7.895243705723212213e-02	1.808512357086635436e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.347877547768195239e+00	5.648356242781839676e+00	3.446109069751352116e+00	1.707742979146216644e+00	3.601660179048816190e-01	6.293480084673237940e+00	7.303824500817876597e+00	2.161528278538009662e-01	1.352003844975687152e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.167849891941992624e+00	1.735727959378343899e+00	9.782638680895265892e+00	4.499754405120900635e+00	1.211639963102507211e+00	8.806589936333924840e+00	9.800808033892442594e+00	5.262103950468640656e-01	2.838392762165730110e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.876586246632167665e+00	4.143932603033547046e+00	4.037030930556852582e+00	8.240162753368631243e+00	1.116897513069440018e-01	6.256085682258016867e+00	1.551479697050871298e+00	2.020495804611885937e-01	3.794893282496340614e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.561602598940897924e+00	1.336885806115074127e+00	5.339355427528365006e+00	9.163162479732394061e+00	4.507476669418809534e-01	4.061520008161339845e+00	1.991675459393673631e+00	6.986121619592952081e-01	3.166744619857867704e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.267995463747792151e+00	1.714693547742820678e+00	2.901557612484960025e+00	2.833923334704274044e+00	5.797838349644643952e-01	8.236410257316356009e+00	7.495356744427179585e+00	2.822473015387607642e-01	2.260940804630393597e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.226442952243949058e+00	4.645269210543841787e+00	6.542527461627321905e+00	1.628759122871145548e+00	8.846936481186398193e-01	5.852172914891124123e+00	3.544596300498518815e+00	8.049682718965681660e-01	1.233551413451885459e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.391765952159201625e+00	2.130943051763595442e+00	3.512704763781229200e+00	8.934906519968478733e+00	1.813382411449198373e-01	1.741103914469130043e+00	2.640261427670636429e+00	3.497280669480559712e-01	1.025586799894384171e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.304459115438051597e+00	6.135696668552916400e+00	2.817892764474197786e+00	4.477341268165680788e+00	1.073815062415339472e-01	6.046023302165266955e+00	1.302989367955595501e+00	1.836895971647459214e-01	3.121929141463588131e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.329252220019335518e+00	7.135739690944460811e+00	5.595323945828618584e+00	5.892044603957988791e+00	1.344628876750770252e-01	9.177073710090919434e+00	1.272065213959520547e+00	2.520807874757979850e-01	7.901916973049123882e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.124980702727123472e+00	8.210519473656654910e+00	1.068072986490954612e+00	9.699016235290050858e+00	1.424296082776016145e-02	4.576003860888814501e+00	8.073158210950285962e+00	8.070395227297884680e-03	2.010374883747356733e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.658378787325581527e+00	2.842538101339989076e+00	1.041987724796908932e+00	1.591899987136702554e+00	2.373025976762063449e-01	3.679470048598264320e+00	2.160886267199328969e+00	3.465165641413729403e-01	6.163782991147548351e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.969980038520200871e+00	2.495410128127392824e+00	3.064037577683457858e+00	6.817427677493880900e+00	1.725493324713434362e-01	2.295532221848202603e+00	5.204940877117013365e+00	2.158618397991172166e-01	2.143459480783417304e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.022773760555055755e+00	1.971770591345588519e+00	1.411456888173406865e+00	1.692450150850407287e+00	4.076646518699165722e-01	2.381780390162022698e+00	6.428390863172402270e+00	4.803621951406040202e-01	2.291073725428434960e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.666504000999430524e+00	6.674480845464010770e+00	2.007187518737325593e+00	4.383640094617798688e+00	7.004421774901804787e-02	5.014327948142629054e+00	4.832111136230563986e+00	5.548728849495931231e-02	1.489562837439775966e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.795288963533417936e+00	7.265727875374522249e+00	3.984645779718570147e+00	8.255689059813796860e+00	6.044751849841944330e-02	6.500630975544237522e+00	1.309020936302564442e+00	1.251349868753887096e-01	5.259090286250843960e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.523959900253686772e+00	1.315263725452970434e+00	8.186153536305283751e+00	4.900301809381036655e+00	1.309973768286449847e+00	1.690720879823077061e+00	7.979536942808082678e+00	1.842204396636683228e+00	4.342411817308217126e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.689289527492134013e+00	9.522932225556010266e+00	6.217771927374482033e+00	9.887804097245227908e+00	6.024406345890706560e-02	9.329843812592695684e+00	1.120210388768356546e+00	1.285128368453802850e-01	1.026836322999764484e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.837473008743072178e+00	1.412330018673514820e+00	5.582918976536060285e+00	6.033231650129886603e+00	6.376878609368873407e-01	7.828638878795794120e+00	7.896961506327498270e+00	3.289873182275959151e-01	2.583357406471358253e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.687553771018932558e+00	5.939659585763633842e+00	3.703360166275618592e+00	3.893898918053113611e+00	1.581081590793121938e-01	6.289760334459082891e+00	9.031941770171748374e+00	8.980260872675951966e-02	9.561685611407004515e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.601103232021137579e+00	7.383960391862883554e+00	9.411989444801324822e+00	2.994134558855777062e+00	4.220208796343903890e-01	8.513742437299919530e+00	4.944554602106341790e+00	2.804218109653051072e-01	8.098543892636366204e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.761913704745763809e+00	8.764415510355819450e+00	4.575991051380646546e+00	4.122544019708931806e+00	1.266593281221137235e-01	1.737198396540799550e+00	5.827982706339687624e+00	1.868598406927626243e-01	2.751552414586704853e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.692459144989546971e+00	7.363834987806214372e+00	1.745026921196207059e+00	4.288084196086253463e+00	5.858857937908817926e-02	5.294742026055136108e+00	5.359624473209012585e+00	3.982220672864199285e-02	1.362111359637943053e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.935610493417837308e+00	8.216430881526280317e+00	6.548394833367391143e+00	1.652235402648167151e+00	4.912835750570467841e-01	6.732329094152204263e+00	4.419366640873363394e+00	3.670167994685312185e-01	6.906318068130754551e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.110005034259540224e+00	4.032550862987045903e+00	2.035017239211407869e+00	4.311356439894011849e+00	1.180501285535393574e-01	8.526985977655673565e+00	8.967686379981419265e+00	5.265212149654855539e-02	5.198307695344920459e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.405722268093076099e+00	8.260386626287322898e+00	4.164021489927309361e+00	5.187416763202528536e+00	8.679090308922003671e-02	7.975700835952867607e+00	9.041461801430394019e+00	4.220686455938183618e-02	1.118055315312488363e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.020768201063758873e+00	1.626791576379049920e+00	5.517800216611742137e+00	7.489403279190377738e+00	4.261559678204974166e-01	3.449143136412934130e+00	3.875745162155501244e+00	4.589367338761914938e-01	7.421098832552509572e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.664135912967532160e+00	9.006245585051985358e+00	8.853490889780470496e+00	6.910237210612969250e+00	1.464859353851427071e-01	9.462169936518193936e+00	6.476050463948589631e+00	7.192554046582050331e-02	4.159028570082631271e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.234914910879621353e+00	5.939113286984149198e+00	5.444394197152365500e+00	7.354569397364747019e+00	1.235815773805541695e-01	2.124474416092231532e+00	9.297532537151424137e+00	1.395972796225860568e-01	1.093490036812422433e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.621482177688573501e+00	8.355323846163742019e+00	7.356919679709157833e+00	1.022867140843949363e+00	8.079271577339537380e-01	8.863893382643624363e+00	9.710546781464561406e+00	3.548720326712057616e-01	2.361555263566041674e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.506829017594897735e+00	5.042979911763845635e+00	9.885189314962428142e+00	2.984651473327660121e+00	6.595838436213108391e-01	9.762113288769700858e+00	5.541852658857194136e+00	3.730898414529717488e-01	6.781492684937917570e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.261269422961207809e+00	6.803430559050614335e+00	2.110705683821960221e+00	6.922509445331236577e+00	4.283011721015831524e-02	2.648639018934486167e+00	5.030541960920385414e+00	5.267083446159077226e-02	1.827944428100293506e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.638205345562382398e+00	5.795482256230863882e+00	3.509797737144628282e+00	5.364779619183700277e+00	1.123934457807784920e-01	7.592429680464774400e+00	3.553097584692646471e+00	9.034225163630212052e-02	5.727511706167265348e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.507666523262162439e+00	7.606231571613578879e+00	4.467368819394330615e+00	1.070041032801918979e+00	5.713319185887630880e-01	1.394102760809228680e+00	9.541085363218602566e+00	9.551391179229820061e-01	1.317453430514768653e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.423427377513521996e+00	1.727921249676624083e+00	4.867405712144346808e+00	8.208685404634072924e+00	3.362028487535232979e-01	4.602379258573998655e+00	2.171696553881274472e+00	4.453653492885815690e-01	1.914220508802127130e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.206466281367251536e+00	1.594798851169923370e+00	4.690579984244900302e+00	7.890115310864877607e+00	3.825290676348220287e-01	5.638522183791904396e+00	6.198628574096176180e+00	2.563105392814465922e-01	2.770816784943803679e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.899164688316520966e+00	3.170531142754744458e+00	9.083049746241300682e+00	6.067105592528417191e+00	4.840998846787550325e-01	6.221702632674766420e+00	3.463528605002136995e+00	4.266887688366699516e-01	1.519885051374415097e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.380538842377196929e+00	2.423389495710292607e+00	7.399766669580952083e+00	1.569599656941700783e+00	1.909166775296252228e+00	9.451467415760214763e+00	3.433737060796449470e+00	1.492106679253454971e+00	2.169281929086633198e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937559765812330248e+00	8.834865264955189090e+00	6.492080815904839319e+00	7.932383361289432777e+00	9.429408221528476353e-02	7.071399500557673079e+00	4.676176902301643956e+00	5.560897236012232736e-02	6.102735703921731147e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.570481118302274215e+00	2.904112253721788939e+00	3.754940562222165212e+00	6.358412733264101391e+00	2.078343956191625042e-01	5.443185597393155994e+00	1.003719392502772578e+01	1.239265860486361698e-01	6.092301750741810351e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.675325514668195126e+00	9.759429046412936515e+00	8.415219432933412236e+00	8.080400461886986463e+00	1.055816472154900987e-01	8.261936949956655951e+00	1.537975274013440252e+00	1.716081319560389673e-01	7.531703574259995371e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.601783320244894782e+00	3.916628891275337310e+00	9.636409148440021610e+00	7.749458832806057629e+00	3.018201602095411107e-01	9.575752551131216705e+00	6.267705847846710476e+00	1.599749804203639547e-01	4.920190840024034618e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.105567934163653732e+00	2.745438682941299557e+00	8.379620294242489109e+00	8.223385387967743654e+00	3.908943905738653801e-01	1.326855243103713944e+00	1.811240287834967155e+00	1.088166602003917793e+00	5.579670455637472770e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.451108988602273442e+00	8.055136770960404036e+00	9.623448904237597024e-01	5.617000445339167314e+00	2.258990154161179265e-02	9.810815535200253734e+00	2.273909171111036187e+00	1.860423999049878874e-02	3.618611976344586201e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.835045554029864689e+00	7.016607979447737620e+00	6.711103475519773376e+00	2.310650197743148393e+00	4.296133706391119800e-01	1.783095423862442575e+00	4.980776892676751721e+00	6.635440683093909442e-01	5.739524169791363484e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.190518468011557918e+00	5.485880150368449115e+00	1.538340972112316019e+00	7.071071619376713357e+00	3.549767457320755770e-02	8.278013861357131020e+00	5.565085918744493654e+00	1.915498571130888616e-02	1.049769862043898883e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.156617051656612993e+00	6.029696231427782216e+00	3.411508361289490310e+00	6.556416269149208276e+00	8.176053883879177975e-02	3.527484000657984176e+00	3.288126637491967763e+00	9.619095826812290584e-02	5.921586183647719048e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.780306485647851211e+00	7.445623305929306213e+00	1.424189015411053472e+00	7.623861845056029374e+00	2.986491881773399928e-02	2.147118898409812182e+00	3.878859537725705131e+00	3.557598379858601528e-02	2.190105550060122142e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.126702768442129132e+00	3.067660122606983286e+00	6.494401839294931200e+00	2.457405707473896417e+00	8.361216122145496144e-01	5.015719459862458152e+00	1.687776048474366464e+00	1.270066521672013060e+00	4.434978606435803883e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.076043645893889344e+00	1.000319299178720911e+01	7.193121505202183741e+00	2.808180506694360812e+00	2.643520807593319200e-01	6.803633601502895978e+00	3.632909072835865061e+00	2.224002975015038908e-01	1.060414994814229850e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.450279107969136616e+00	9.810108545829674398e+00	2.081407843784587097e+00	9.020201899387069844e+00	2.595828417373587799e-02	4.377616008561646233e+00	9.733784893722216225e+00	2.195982260825969992e-02	3.910471753442289894e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.315467834245227063e+00	6.896033030372041850e+00	4.424153906527047653e+00	7.761438110067900631e+00	8.596391402914609070e-02	1.536873954589083269e+00	9.529127260899452168e+00	1.286406783678344656e-01	7.357947159712699414e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.645581841511415178e+00	2.775391137675326636e+00	5.008491230785120152e+00	9.129507101286948867e+00	1.995552259621259372e-01	6.404936575536916976e+00	4.021406010170418099e+00	1.628859164888842026e-01	6.526455924577758694e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.283309411685663370e+00	7.095331023276072457e+00	4.353750634170139300e+00	7.749212972590041382e+00	7.686539040941953171e-02	9.173529022406411215e+00	6.089411793229965397e+00	4.256244428922937445e-02	2.292551851565584886e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.261537615680152769e+00	1.561099168152010996e+00	2.037267514608569918e+00	6.426507636738225671e+00	2.031049983682395310e-01	4.386425704552222804e+00	9.227166355641399420e+00	1.288309992448039010e-01	5.052747988988304240e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.869133179362572283e+00	1.304980008486913423e+00	4.693873439646905510e+00	6.889470360899769830e+00	5.415250775601329059e-01	2.967084673589135857e+00	1.092977043942747084e+00	1.406193889982507494e+00	8.909090536331875754e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.373116448141399992e+00	3.379360413477558112e+00	7.687804899827455962e+00	9.051263338179005302e+00	2.610880343938376535e-01	5.025319629220325268e+00	8.300832089587091289e+00	1.720344557233962068e-01	2.494442215923446393e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.275837724943981399e+00	5.253506187688257612e+00	1.672249345090642603e+00	6.188368780953400261e+00	4.817123623187389431e-02	1.412203248673364886e+00	9.470736023757817534e+00	8.267748861882819045e-02	2.310464938463556439e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.681274044790401323e+00	8.831429778957319954e+00	1.729320209231068661e+00	6.678702081071446806e+00	2.676955214704514197e-02	8.315811037363310732e+00	1.798601718594079468e+00	4.501407868699522363e-02	1.044675211152320538e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.877348079736051112e+00	7.501881166467907036e+00	4.236146677107539560e+00	2.446903948235034765e+00	2.299028414716743074e-01	8.434800961403386310e+00	2.498994237022980514e+00	2.474592181854599338e-01	1.427511885001283121e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.563079610771986871e+00	7.589946588381471848e+00	9.512475404060069195e+00	5.304935731005071986e+00	2.312427561552065913e-01	6.358898970242373494e+00	9.719528824770778286e+00	1.233062977558518902e-01	2.028732355480064864e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.572941493427826742e+00	4.887389552720592611e+00	6.993911335369914717e+00	7.490749231455731127e+00	1.980241871846349644e-01	4.239254838534951553e+00	5.819946902858154303e+00	1.614706406305297937e-01	4.252995325641840685e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.685597995661074044e+00	4.013485266952821817e+00	7.104138304826240535e+00	3.422503927895811149e+00	4.976038229476190122e-01	8.174714006356754936e+00	1.114072200569438342e+00	1.019576041558193813e+00	1.138711585234384494e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.443942514716508363e+00	4.320400534676286597e+00	4.229040121841515010e+00	2.853555369168060185e+00	3.482319290869009820e-01	5.922294224728183565e+00	3.309817433842341838e+00	3.221544059425934248e-01	8.216055966643289743e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.332623778556436989e+00	9.876367531811528266e+00	6.331333553301083050e+00	3.884480987957157794e+00	1.682033907752368829e-01	8.409904645263782896e+00	5.064574196383073712e+00	1.125624160672239055e-01	4.998343749985340034e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.731899214043781221e+00	1.357118822507422440e+00	1.037772223913101755e+00	3.167833947662230365e+00	2.459967989925030962e-01	6.657611396426919015e+00	7.204301799658015426e+00	1.445778564497684215e-01	1.103570697498044428e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.546886616802129133e+00	8.805275224401279743e+00	6.746425602006568489e+00	2.906416677080111199e+00	2.587253757176486424e-01	8.083966983701722953e+00	7.439663186555661945e+00	1.389222119024263458e-01	2.522398554761229872e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.674851012249556348e+00	6.215764043720670706e+00	9.278946951339040794e+00	4.896345558843386847e+00	3.088155239902380389e-01	6.381347562839330578e+00	1.002423107921700840e+01	1.582168214844996701e-01	1.905934171870633242e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.896380866285580780e+00	4.813168349887553710e+00	6.468070694104042673e+00	9.135119015457970448e+00	1.451246106224141352e-01	4.686239700813905174e+00	3.686060663307398677e+00	1.420423294294100858e-01	1.013626666000050136e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.438601409845376100e+00	7.528134271092136842e+00	8.934034585042535781e+00	5.597612746031727760e+00	2.108931146722482775e-01	9.681661373986973018e+00	5.810383558916577762e+00	1.162943721439611278e-01	4.970297156635239411e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.709416183458209559e+00	5.255985708326903705e+00	7.522025761452806769e+00	2.688120810996743604e+00	5.215579879779782546e-01	5.877673343842210407e+00	5.741393401910386274e+00	3.538291297226908161e-01	4.750698099698474342e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.713104775282769943e+00	8.901543571809854782e+00	2.098337291001225235e+00	1.593054159391922520e+00	1.386090069101548750e-01	6.469522533766241423e+00	4.643285758008724784e+00	1.018849257336275071e-01	1.909281248623725391e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.202450722989092613e+00	9.075434302994811020e+00	9.028243193844687653e+00	7.326500343952082162e+00	1.379269214962338952e-01	2.890429692066633915e+00	2.512170238676701750e+00	2.069575834684611870e-01	2.880682488820686338e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.241581425240855907e+00	4.675489027467269132e+00	1.498203872942748704e+00	4.295895909225753151e+00	7.588735946750198302e-02	6.498808655459721528e+00	9.851725015084854320e+00	2.912209110604493251e-02	3.248844647369258931e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.461223088766448797e+00	3.446154705702008325e+00	5.813664853357582096e+00	8.289070218736592111e+00	2.014412633292380905e-01	6.066166480201367506e+00	8.682852298339636121e+00	1.053861301398067440e-01	1.553479163702363441e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.164594305759444559e+00	6.299438781008940502e+00	2.322840365981973410e+00	6.964143276957026174e+00	4.942701059010300851e-02	2.637370629955378742e+00	5.441512531613405201e+00	5.514612253619608634e-02	1.527030495578607650e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.412819482170587726e+00	9.277510584197207422e+00	1.068288211427923073e+00	8.194705392767266616e+00	1.290846221174687947e-02	1.567677692015863711e+00	6.356878479097062495e+00	1.960490704120188346e-02	4.298573525207077112e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.767954330992005829e+00	2.906898963829907867e+00	4.890525105497153469e+00	3.412999758627730085e+00	4.781518836912046488e-01	6.311652913206689419e+00	3.092839733006043090e+00	4.706440186073942988e-01	1.150608484820716759e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.118888019434407965e+00	6.625861258715064928e+00	3.695946973503533517e+00	7.239232464716425675e+00	7.529381228673465154e-02	7.959992242119954042e+00	5.926973898224316528e+00	5.017685207954603044e-02	2.280064336138020731e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.876556504469293785e+00	6.749755179222690415e+00	5.323849001332209951e+00	3.239522047877000599e+00	2.433474297517467799e-01	5.719902982618573439e+00	7.312915428190030376e+00	1.512864019337184229e-01	2.328822267119291523e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.510353691465617487e+00	7.592668543521425839e+00	6.196502335897880798e+00	9.489887556089001919e+00	8.836388723809746049e-02	3.115048189594595840e+00	5.583386788221078589e+00	8.491902717502705644e-02	3.996432983973390862e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.524684964951575239e+00	2.226065820893359248e+00	1.530419045532605660e+00	6.740887108158331920e+00	9.069887346486400770e-02	6.950439461170493161e+00	1.001342650489664265e+01	5.131411672710169125e-02	3.203204293899544752e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.646472539611483654e+00	7.480468938857582017e+00	2.038419605666300871e+00	3.918135380992127548e+00	7.000759040608370287e-02	1.748396528119019910e+00	6.406412683672090047e+00	1.000979282995877323e-01	1.217909764379344340e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.160633403007571118e+00	9.109724388441909682e+00	6.056950795190943815e+00	3.426734987673270894e+00	1.930211140256288260e-01	4.981143917921079023e+00	4.377693402172990744e+00	1.735055593444055910e-01	6.404998423647951800e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.645157182194365575e+00	2.699092350543473184e+00	4.070685350450487405e+00	2.745040970380939971e+00	5.713623437094546009e-01	2.514839777482942296e+00	7.844605094454044192e+00	6.072646674097036401e-01	1.860603402234754511e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.601460326847593096e+00	3.058876319904781482e+00	7.601593739898218516e+00	7.250204082028102626e+00	3.296819185281733011e-01	2.647396966004875285e+00	2.490803594621423755e+00	5.111651585146167465e-01	2.382521718901933205e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.961386064655197492e+00	9.793590385476626636e+00	6.940599274744335467e+00	2.866990859872646791e+00	2.425071928308767666e-01	2.846421325904236355e+00	4.546282854090796022e+00	2.733401015313209337e-01	7.081140593080734735e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.141078733784321564e+00	2.544395434169237191e+00	8.589112603862506745e+00	6.476625099542396846e+00	5.129386480494357858e-01	4.540399514803984182e+00	4.168240692803532710e+00	4.758321320146301492e-01	1.049176803194500573e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.810083770083129151e+00	8.722913578929951228e+00	7.294217876625798347e+00	3.446719096520857839e+00	2.496274343473499080e-01	1.424882616514312472e+00	4.856297222610377773e+00	4.451303561795537100e-01	6.142605950848654128e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.270336522278215696e+00	5.534081934538190417e+00	4.992026811314845602e+00	6.888161621382053568e+00	1.334808598910504907e-01	4.593335887142000473e+00	8.007554093835132392e+00	9.134662939362017675e-02	1.337030488466748046e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.739151918116644158e+00	3.213231335629372243e+00	7.060359060051871971e+00	8.315773985965977388e+00	2.598415185838649499e-01	5.502536147456011939e+00	5.363077600525366861e+00	1.962944518055362297e-01	5.085945858213710702e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.896087268976124562e+00	8.822487646323214250e+00	3.521769388260906908e+00	7.989449773143951994e+00	4.592462637435391903e-02	5.387913533466156757e+00	8.174336752277001850e+00	2.581823496553891512e-02	8.672890391570292623e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.665519161298396611e+00	5.041707027900747207e+00	3.724219408148923272e+00	7.906064157358870581e+00	9.458232237068954495e-02	4.551526350424006218e+00	6.257064032816095356e+00	7.459458585949843568e-02	1.871215830224910726e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.088972917486635161e+00	5.615031352131451214e+00	8.101929871932748384e+00	2.572612315990152165e+00	5.306834297847783377e-01	8.484535686791607745e+00	4.053595089449035349e+00	3.892019509550494472e-01	1.041412408921410071e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.287591622657362933e+00	4.334253996194108893e+00	5.008020267031548123e+00	1.768451329220237067e+00	6.606446360172685273e-01	2.302962740351284676e+00	8.201383253714446653e+00	7.324209758314631502e-01	2.294054244345107019e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.511257397828408511e+00	6.347249614170031862e+00	8.229427084771934631e+00	7.195229599366678386e+00	1.764308162703272509e-01	5.599230047757417061e+00	3.153218612055426195e+00	1.721192291244725003e-01	1.667454406515308962e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.050711477918200298e+00	2.453903321604974153e+00	8.468319367298256850e+00	4.299691629394430059e+00	7.890591079436000133e-01	1.560084043412196309e+00	2.994351339037028215e+00	1.536833422806989757e+00	1.995836658419764209e+00
