G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	W	Fc	d2	d1
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	6.919574752180264632e+00	3.026412057251282040e+00	5.324059051792092490e+00	1.298746276096523999e+01	1.615274200181588071e+01	1.984209529928589077e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	9.988048465662934916e+00	1.379173106818926797e+00	1.622213023296052103e+00	2.309236093172445159e+00	7.372495482419560986e+00	4.937610147911819958e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	5.063231680189116624e+00	1.772416560314685086e+00	5.951871360172731329e+00	1.615684806522905248e+01	1.239909959198410405e+01	9.623043417714676195e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	4.201277978334685415e+00	9.282325113606970657e-01	4.753944452453185754e+00	3.742971934383289234e+00	5.215554611949615449e+00	3.897229579256238807e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	4.611195309174933143e+00	5.086400722841818434e-01	8.904017136346499939e+00	2.773486520444203052e+01	1.011438511625760039e+00	5.687305062327840055e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	2.035473241105131947e+00	7.182530712506891568e-01	2.832688946711857447e+00	4.844571133949058250e+00	1.834558102990081352e+01	2.639389824466731227e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	8.939585494924873643e+00	1.604506133174547600e+00	8.435863203420796097e+00	3.448931040933009484e+01	1.139942451565618242e+01	8.200535224728508155e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.733325674203054945e+00	9.933296552213152220e-01	6.011997670268403482e+00	1.142311875440539382e+01	4.287727608997302653e+00	3.064500030872071434e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	4.486023273606987161e+00	3.858289399005006892e+00	1.492817143963245607e+00	3.782908890051337014e+00	2.430159340383063338e+01	2.601142630924314503e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	6.943570234184894829e+00	8.499144926496096097e-01	9.748392099369993957e+00	5.381858894775428226e+00	7.068295117444868936e+00	5.793103921242805043e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	4.986952979015821796e+00	3.069335561232663157e+00	5.620006850430140588e+00	4.649717678015031552e+00	3.159085813890592576e+01	3.165925129296904572e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	6.830370130520905469e+00	1.297923879677946424e+00	3.622232026787633785e+00	8.197395161163614219e+00	8.744499531635760547e+00	8.807961982319898908e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	1.557380605329365508e+00	2.577862824614777226e-01	5.223099140198365298e+00	1.388162368615419062e+01	8.859949844457487345e+00	1.027613623336221949e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	8.327679195668732604e+00	1.249584929201930095e+00	8.714256343688569828e+00	2.792515891335386868e+01	1.996249009968739552e+00	1.931804871453198569e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	9.470382403068565935e+00	1.314503648091876586e+00	3.746502815395575503e+00	6.757296963609635831e+00	2.843689143975108635e+00	6.026717298620776653e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.841604817971208341e+00	2.084519191780813241e+00	2.740181362286659983e+00	9.912643945709891824e+00	4.882975082393062216e+00	1.338095077043558234e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	9.580512676275420247e+00	8.800868759845512201e+00	2.165784301003643719e+00	9.446922736103788409e+00	3.392801016235040379e+01	2.077425898897745782e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	3.163075471397420735e-01	3.686684229343964780e+00	1.475752200126575708e+01	6.315296152596671320e+00	4.401464376367922426e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	9.088460436482800331e-01	8.019270315806418026e+00	5.442909881729874222e+00	1.087376537718078851e+01	9.086801407771204708e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	7.540703006345134130e-01	5.242077334161299618e+00	1.397207765444567507e+01	6.272322293579193797e+00	1.303448850296764938e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	7.418799172400163400e-01	3.043291656242714360e+00	2.962031313199716465e+00	4.205725583368046472e+00	5.951561993066126099e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	5.358266372967485092e-01	2.495358341900288046e+00	3.960462830504563936e+00	7.334528824328894636e+00	7.834450088844146620e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	7.545973561256192896e-01	3.994134126715328748e+00	1.972681759337200091e+01	7.090210958683092812e+00	6.767562621667203793e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	5.363207628334293320e-01	9.460453230755353715e+00	1.078586391547290191e+01	1.227018918735901742e+01	1.300883722349450800e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	5.582947224572296641e-01	4.086531060825101314e+00	1.123156025714233053e+01	1.638221253082447371e+00	4.070937778809560759e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	4.849010464830142420e-01	9.892383574167926241e+00	3.245631652330949635e+01	5.845703472890176222e+00	2.384943961344389685e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	2.869701269149768308e+00	5.362813016307744540e+00	1.966236276074202038e+01	6.505333238875682156e+00	9.065074684949923522e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	3.323537803025404802e-01	2.617641151778890229e+00	7.885837048776693337e+00	2.640893152629032237e+00	4.106204402896866945e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	1.708167036126730931e-01	9.020680621893529150e+00	4.898732655549245862e+00	2.808765592402884259e-01	4.846945348073370408e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	1.147496315375518661e+00	5.142241329106366443e+00	1.013684835581996424e+01	2.684792483412540065e+00	1.186595224218010225e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	3.781705666429639123e+00	7.382941558278471206e+00	2.089195498326038347e+01	2.756760580386005355e+00	2.966958043472601503e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	1.969211363492908928e+00	9.846097134395767725e+00	8.832535022889308252e+00	1.125992311403575563e+01	2.618204935979298398e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	7.548757115420458019e-01	1.458753877520506004e+00	3.019387915224146735e+00	2.844271109591702373e+00	2.318650618579130906e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	4.529985839636087586e-01	1.873293888011092756e+00	1.205405983243616586e+00	2.094557196949419886e+00	4.333336433225619011e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	2.906682798292782088e+00	7.475201563756611378e+00	6.396582401919055805e+00	6.177367375678965544e+00	3.193273891316608104e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	3.659704861609422544e+00	3.540611766334571531e+00	8.093211989309414989e+00	5.164958771776681168e+00	1.222654715994027157e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	1.927067572753072555e-01	2.663773468117927923e+00	2.934977702445284997e+00	5.480530072572019629e-01	5.572032511576023417e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	1.353624901261897273e+00	1.354939269844722460e+00	4.150653706833456802e+00	5.341849037670969302e+00	2.036220054232614540e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	1.563113188145006438e+00	1.205387934677502715e+00	4.318482876141266580e+00	4.086425414246106058e+00	7.132352707728355945e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	4.705471344567399572e-01	7.971559393053479603e+00	3.268223876497884106e+01	2.379724550422795126e-01	2.071364897158157192e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	2.292781646971744802e+00	2.202127900526980042e+00	3.132972410393017437e+00	3.810252612762467628e+00	8.543477781949866401e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	3.327821152165847951e-01	5.211488923017199681e+00	6.509420728827415736e+00	3.443110691067175821e+00	1.490189144857258174e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	1.417446651306369487e+00	6.454414890777313119e+00	6.277645794093228204e+00	2.351111375862718234e+00	1.632302223613369074e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	1.118946582430993653e+00	4.851856414651265048e+00	1.633909471966153859e+01	2.979109362248850701e+00	1.064442285157827239e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	7.738677461888455733e-01	1.247106517250632374e+00	4.558665385598592579e+00	8.650793718503307916e-01	4.592650890912646666e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	3.527840958213775413e-01	8.042364407498476808e+00	5.168270381657584345e+00	2.459499927499792182e+00	4.347638916028892453e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	9.472396593480517657e-01	1.100053448316212101e+00	5.157680446503240645e+00	3.573914468968430125e+00	4.555135467770479174e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	1.289739439375475749e+00	7.852191515918556242e+00	5.786086713864676767e+00	5.475965381937687226e+00	6.291003575798592706e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	1.613396319605337137e+00	9.034336847870735099e+00	2.652821445947492407e+01	6.312312987471439207e+00	3.987885818008301886e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	2.836176353571502329e+00	4.894934826764832714e+00	1.806437059572579784e+01	2.373830084523248729e+01	3.409308941593593545e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	4.139463635040103173e-01	5.822257627592702711e+00	2.568427246974060196e+01	1.076300269830344192e+01	5.600772657879465655e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	1.216552809828302939e+00	5.293749846985205565e+00	1.968107538423180358e+01	2.319619062817361854e+00	9.018166401168954405e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	4.124660586893539538e+00	4.498803207838905749e+00	1.848036872874531866e+01	1.582985056999028473e+01	3.567670924021249590e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	1.955227538910293994e+00	8.984044322848681929e+00	1.822603396064589631e+01	3.810077817293514357e+00	1.066103420456579354e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	1.554536285152164021e+00	9.039185525278467637e+00	3.768803459352423602e+01	2.722597062245537103e+00	4.584494621138669679e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	4.651567620132617265e-01	4.021114645526813192e+00	3.459791882420037989e+00	3.685987383795325645e+00	5.194971659915444739e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	9.457977266008718686e+00	1.370243025638468559e+00	6.541525550319462035e+00	2.959710433387963491e+01	2.181691146599558095e+00	2.748392092943477039e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	2.117470171975526672e+00	2.859981590293826925e-01	9.342144672755040347e+00	2.771740934240249032e+01	8.952059066825395206e-01	2.160596185292862614e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	8.868116907730209775e+00	8.255007573360327200e+00	9.663241391642202416e+00	4.035564164266045850e+01	6.580224813580831267e+01	5.557563330337537622e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	9.745424979726349690e+00	3.291771944729829258e+00	5.588615954296995092e+00	1.415937672138934111e+01	2.862955294923107274e+01	3.778844279173585363e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	2.594050265834614954e+00	3.733161165301758233e-01	5.072197274324476091e+00	1.724169568928738983e+01	2.283684107183986178e+00	7.941182041768402033e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	7.497541461919556838e+00	1.400717373776279917e+00	3.507225265475432341e+00	1.008013841439382219e+01	3.034364610007494800e+00	2.850771407996086193e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	1.367454478347233104e+00	1.301005576945672537e+00	9.641758415724691389e+00	3.651073951614561253e+01	1.111431668777754744e+01	3.242728694112164334e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	4.651105811169901294e+00	5.616039002246161482e-01	2.293252668521472248e+00	1.998666411656194741e+00	1.403785981955324003e+00	4.779318717041711295e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	5.640402076598523884e+00	7.106990265630964698e-01	6.209291067065218606e+00	4.815131728383579279e+00	1.933503610820958674e+00	3.994867079220755457e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	6.225420812184262687e+00	1.047900024026745092e+00	3.545076375504484290e+00	5.727744471081835265e+00	9.181602578284934424e+00	1.701392858137931086e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	9.421609592957993939e+00	5.894820031495129342e+00	3.511077682218999740e+00	4.266175341610122018e+00	3.454873513715449462e+01	3.985877598676090372e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	7.040753810240500954e+00	8.910080804651806519e-01	4.649251360860485960e+00	2.054111946546568035e+01	5.680148453806145525e+00	6.192668467641227359e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	5.327741661318802002e+00	8.531950305799137491e-01	9.985049332085447205e+00	1.485215997936836452e+01	2.129667060978484905e+00	3.214185885961411415e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	8.286075595427856655e+00	1.030714297131162027e+00	1.490090517003426429e+00	7.290090301229228409e+00	1.004021254191721546e+01	9.857146628213024897e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	9.554169258264749942e+00	1.227969025840337958e+00	6.203167314090964446e+00	1.253775801295301839e+01	9.432980378691551593e+00	1.363030446407377028e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	8.228009367689473663e+00	1.190521702654877112e+00	1.463755422254607863e-01	1.740011716818141485e+00	2.299950438280630394e+00	6.107201298336873307e+00	1.030730049231084777e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	5.656705091877612723e+00	9.848964512432663909e+00	1.736290727922037869e+00	2.395160485465738454e+00	9.695356122506028740e+00	1.168427981290157680e+00	1.986259127715215289e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	2.263490572715964877e+00	1.774633099957470206e+00	7.846686579660051564e-01	4.949586197272306975e+00	1.715986670604082676e+01	1.420425839653807465e+01	2.531460710830888061e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	7.041232527834445420e+00	8.329685559652171278e+00	1.183436755051112454e+00	5.590725407823638804e+00	1.531808336807616122e+01	6.869171637322459834e-01	4.272080420748375351e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	6.576127513061580387e+00	3.525195044131853361e+00	5.363352950676867348e-01	3.319316835283169009e+00	9.975239009984127492e+00	2.122345788035094216e+00	2.180690186347496784e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	7.685668744105603523e+00	2.185324309701308643e+00	2.876506431763798943e-01	3.853639410065944571e+00	1.438149218635271964e+01	1.572837471011864441e+00	3.402482856261941913e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	2.524157518437047276e+00	4.961186507210927132e+00	1.958834066806383722e+00	1.789676280422652033e+00	2.734398810671474056e+00	2.874325331038063425e+00	1.427374643852025997e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	2.755265680848102416e+00	6.793609783526586732e+00	2.466770431820959786e+00	3.727183666153373931e+00	1.858585746831874985e+01	5.341845404739533620e+00	3.662990085808518614e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	9.019989047906488366e+00	4.423682955269413242e+00	4.909196313230224651e-01	9.697391346033784387e+00	4.740028844579934031e+01	3.373985005553503114e-01	1.572682755958526579e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	7.754811225816228948e+00	1.494212208621475746e+00	1.930254189231655204e-01	9.504852897118347244e+00	3.255435393696291868e+01	7.896727924521441677e-01	9.530539354518930750e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	9.174242259522102927e+00	6.403275329797324389e+00	6.974000246687233062e-01	4.021993884292909271e+00	5.618825699004269758e+00	4.833986551128035103e+00	3.195368477152545683e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	7.826475546804438466e+00	9.125577587836019688e+00	1.164686041375358583e+00	6.139927142275589667e+00	2.187924453945289116e+01	4.043620117647719781e+00	2.747658804128576548e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	6.379526987685411044e+00	4.453965700713059306e+00	6.973064326598452656e-01	9.182531679065181862e+00	7.588588897217985796e+00	1.728677007253958342e+00	8.434310054968242598e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	6.890847007215539222e+00	2.944159152209290475e+00	4.262940409935784825e-01	1.046773247330232914e+00	6.858770383047748664e-01	1.306158411787066154e+00	7.053864275557674368e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	8.998803877993788447e+00	4.974493958566238661e+00	5.549725558541531711e-01	8.290034346151317735e+00	1.377258701012142517e+01	4.681904768014021556e+00	8.187248544222553548e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	6.204957732261945580e+00	1.443381101451347348e+00	2.318074131437610208e-01	9.535727675113395918e+00	2.459524345495040976e+01	1.392442635799386874e+00	5.384935773917980395e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	6.680303483377401541e+00	8.395579095568750816e+00	1.254302656404162830e+00	1.818336364984911802e+00	8.013615874852058951e+00	6.583970800144000046e-01	7.631044252523516702e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	2.409124272187190829e+00	8.445470888121288766e+00	3.502897877132883586e+00	2.454098798007752436e+00	9.260453988187283159e+00	8.534233147228619032e+00	9.161651772810111893e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	5.264843306059010075e+00	6.290175161483780641e+00	1.194054694732034072e+00	9.643683279097981398e+00	3.706424774571923564e+01	8.257198973673236964e+00	2.180001540610068034e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	7.453724640471143026e+00	4.171636766909802674e+00	5.594319989333121912e-01	5.832056107785519750e+00	1.410355771078971010e+01	6.179131890620801038e+00	7.813375559860426200e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717652944577146457e+00	4.105979391266922462e+00	7.111114688331894307e+00	3.440427980021023568e+00	8.192245561863732206e+00	2.384719293994731260e+00	1.121312302130246463e+00	2.345246909072910668e+00	1.389100938802649132e+01	1.725551410129228103e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.415735871808442070e+00	4.346784903060878946e+00	4.256415906455940146e+00	2.827510303537576597e+00	5.983012016421437096e+00	2.123180081405185771e+00	3.327259348691284035e+00	7.211626413458039231e+00	2.129214697183087868e+00	2.219838721741821530e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.366135916542395634e+00	9.897461391593321167e+00	6.344840639957721073e+00	3.820666175622914107e+00	8.432805894259612245e+00	2.207780804123848917e+00	5.054370217167749146e+00	2.498616989551675616e+01	7.258387241908818233e+00	1.362877713052969497e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.633474905755748274e+00	1.362764134695730878e+00	1.098046663221231789e+00	3.179666885037181423e+00	6.691875174186847630e+00	2.104038803055073625e+00	7.245674133673717598e+00	4.925612679634276958e+00	2.277685173928768680e+00	4.709566616819815810e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.528683490346483431e+00	8.810077723995222598e+00	6.720560981038952164e+00	2.931350507068888778e+00	8.058877631024374821e+00	2.747175669950517207e+00	7.601405668050104758e+00	3.343322452076631635e+01	1.266602768193108020e+01	1.882173369980514721e+01
