G c dx1dt d2x1dt2 d1 d2 p W Fc Fg m2 m1
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 2.37591816e+01 5.79253660e+00 2.53715885e+02 4.40055292e+00 1.30991343e+01 4.47445842e+00 1.84387528e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 -2.55658823e+00 2.03855178e+00 1.09247121e+02 1.55833087e+00 2.36786156e+01 9.70035526e+00 -3.53751346e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 -2.79636818e+00 6.45074100e+00 6.70378813e+02 4.05374741e+00 4.38538855e+01 7.27449629e+00 -1.23008092e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 -2.61885198e+00 2.05483515e+00 9.49900493e+01 5.55338489e+00 1.20070185e+01 1.74900760e+00 -2.67782572e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 -2.57880334e+00 4.03485918e+00 1.22277282e+02 2.45730706e+00 1.02379942e+01 8.76663661e+00 -4.54323167e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 -2.96479670e+00 2.28557768e+00 1.64869086e+02 6.92291996e+00 2.22214282e+01 5.32503947e+00 -6.62930238e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 -3.09378759e+00 7.22866282e+00 8.17595853e+02 9.97974450e+00 3.65928688e+01 1.61878516e+00 -6.11308522e-02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 -3.39186269e+00 2.85626902e+00 2.48984450e+02 5.06565528e+00 3.34542985e+01 5.94745530e+00 -4.10424103e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 -4.15922178e+00 4.52673436e+00 3.33016485e+02 4.19255701e+00 2.83981892e+01 4.75447851e+00 -2.48959219e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 -3.37392661e+00 9.06107300e+00 2.03829393e+02 4.60633750e+00 2.03485566e+00 8.89974464e+00 -6.78581667e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 -2.67058772e+00 2.83884745e+00 2.22624633e+02 2.03631561e+00 3.51377590e+01 2.83595143e+00 -6.92751555e-02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 -2.90552830e+00 5.57024558e+00 6.62445999e+02 8.94946241e+00 4.15639831e+01 8.43818149e+00 -3.31222963e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 -2.56877082e+00 4.77344495e+00 1.29499140e+02 4.73343090e+00 4.09767502e+00 6.01919822e+00 -5.65162273e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 -3.33760469e+00 1.16311637e+00 7.90681884e+01 4.48546970e+00 2.50188618e+01 1.49149273e+00 -2.82398364e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 -2.89609625e+00 8.13482302e+00 8.68443540e+02 6.93721246e+00 3.95037210e+01 9.74660771e+00 -2.25480965e-01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 -2.85437809e+00 1.62141316e+00 1.49174892e+02 4.97830079e+00 3.60449038e+01 5.61353720e+00 -5.34728714e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 -2.92479680e+00 5.26829519e+00 4.59804687e+02 6.83410122e+00 2.99706476e+01 3.61789169e+00 -1.57274848e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 -2.75135658e+00 6.04610465e+00 5.31260823e+02 1.55301661e+00 4.08281073e+01 5.22466158e+00 -4.20216745e-02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 -5.51833558e+00 6.65583811e+00 3.38283267e+02 8.32351009e+00 8.76550198e+00 8.72072005e+00 -1.18409473e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 -3.10764235e+00 7.19768466e+00 3.14595820e+02 9.46453558e+00 2.92488844e+00 3.74412812e+00 -3.50048397e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 6.25403059e+01 3.27945145e+00 3.26013564e+02 6.83888848e+00 3.60277254e+01 2.73408757e+00 3.58692481e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 -3.62561848e+00 1.08980899e+00 1.08427545e+02 9.59109336e+00 3.05639366e+01 2.16164122e+00 -6.93256915e-01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 -3.18028791e+00 7.51099296e+00 7.93489916e+02 2.36289083e+00 4.80961235e+01 3.68073459e+00 -3.48580577e-02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 -2.82135214e+00 5.82090939e+00 6.43967088e+02 5.29674571e+00 4.47214984e+01 8.02043278e+00 -1.86123217e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 -2.52946615e+00 8.52505933e+00 5.73096935e+02 6.41626061e+00 2.07799683e+01 5.24463729e+00 -1.48524548e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 -2.90788186e+00 8.39249527e+00 5.55279041e+02 6.23562983e+00 2.06106203e+01 3.04733443e+00 -9.95098156e-02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 -2.70269807e+00 8.58993551e+00 8.43668069e+02 4.61315601e+00 3.98816276e+01 2.49566500e+00 -3.68816505e-02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 -3.12473460e+00 5.36585194e+00 4.41052127e+02 4.04275968e+00 3.30125329e+01 3.99456529e+00 -1.14411760e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 -2.84980968e+00 4.00265556e+00 3.51482882e+02 2.14141620e+00 3.96233790e+01 9.45931936e+00 -1.64237623e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 9.06163932e+00 8.12402382e+00 7.95712455e+02 4.52568206e+00 3.99214400e+01 4.08724041e+00 2.10651638e-01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 -5.10191923e+00 5.06164702e+00 5.47268196e+02 2.46394734e+00 4.91323938e+01 9.89311668e+00 -2.27246876e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 -3.77251707e+00 2.65097977e+00 1.28581736e+02 7.60929109e+00 9.03315629e+00 5.36707410e+00 -1.19821215e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 -3.22984583e+00 8.69476618e+00 4.57022637e+02 2.87947842e+00 2.05225226e+01 2.61247526e+00 -5.31630753e-02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 4.78931231e+00 8.94303889e+00 1.98088754e+02 1.52708775e+00 8.02084926e+00 9.02026083e+00 3.33040021e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 -1.73717931e+01 5.19678781e+00 3.86922966e+02 5.97129524e+00 2.52845371e+01 5.14319836e+00 -1.37886567e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 -4.68217182e+00 1.68129755e+00 2.67019735e+01 6.35706759e+00 -4.77325240e+00 7.38704209e+00 -8.23438919e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 -2.51654265e+00 4.49043481e+00 2.79684873e+02 8.84721755e+00 1.34478579e+01 9.85340425e+00 -7.84383276e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 -4.01803817e+00 8.23183894e+00 5.81214096e+02 6.19283451e+00 2.29171413e+01 1.45157815e+00 -6.21452325e-02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 -3.19818971e+00 9.11596626e+00 3.91498437e+02 4.10932768e+00 1.32545722e+01 1.87025104e+00 -6.27834053e-02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 -7.22958250e+00 2.83125468e+00 2.14637395e+02 8.22710693e+00 2.14507822e+01 7.48411067e+00 -2.07393515e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 -2.88947779e+00 1.60276251e+00 2.45126931e+01 5.86251004e+00 -4.07800658e+00 3.53642503e+00 -2.44386037e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 -4.62097617e+00 8.89615408e+00 1.42637415e+02 1.71352256e+00 4.58975707e+00 2.65871257e+00 -1.47591547e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 -6.63535297e+00 4.50464445e+00 4.54252223e+02 6.09265504e+00 3.82351202e+01 1.35425692e+00 -1.20524301e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 -3.09614458e+00 5.87584868e+00 2.99084160e+02 9.17216691e+00 7.10596082e+00 1.19662041e+00 -1.13620363e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 2.20854251e+00 9.71259231e+00 2.49832499e+02 4.56681363e+00 3.72764042e+00 7.97037043e+00 3.21772278e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 2.29634603e+00 1.59908255e+00 1.09380880e+02 3.66693222e+00 2.68672716e+01 2.20990085e+00 1.70126352e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 -6.11683884e+00 6.83486207e+00 6.50400715e+02 2.29122511e+00 4.29972016e+01 5.20948554e+00 -1.12255758e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 3.97453887e+00 1.66694880e+00 5.88577468e+01 2.36300970e+00 1.29283161e+01 6.45307134e+00 1.02971037e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 1.42049602e+02 4.37922036e+00 3.47150307e+02 4.89494336e+00 2.98461990e+01 4.85516621e+00 9.72465583e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 -3.95146145e+00 8.23433091e+00 1.74712132e+02 6.36111842e+00 -2.11347373e+00 1.24395987e+00 -1.78967651e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 -2.64274879e+00 4.90125009e+00 8.61719455e+01 1.72553865e+00 5.33973565e+00 8.05151352e+00 -4.26081033e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 -2.96421839e+00 9.97464119e+00 6.92103448e+02 9.45611730e+00 1.57809155e+01 1.09461902e+00 -4.43317653e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 -3.10680394e+00 6.03153356e+00 4.24551162e+02 7.79620256e+00 1.96018915e+01 7.85700905e+00 -4.48254008e-01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 -4.43694495e+00 3.89045937e+00 3.14514187e+02 6.27961526e+00 2.78619842e+01 9.03974044e+00 -8.00816103e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 -2.54158100e+00 2.98100193e+00 2.69535827e+02 8.45594804e+00 2.82970359e+01 4.89555929e+00 -3.90348104e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 -3.55452373e+00 4.15468481e+00 4.87726861e+02 1.72168081e+00 5.52526507e+01 5.81988226e+00 -7.30250026e-02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 1.65043748e+01 4.35279946e+00 2.94947597e+02 5.29154990e+00 2.32971190e+01 5.29285053e+00 1.56720836e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 -2.87842612e+00 1.61842310e+00 7.58705405e+01 6.67083814e+00 1.00979733e+01 4.50287757e+00 -1.13960003e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 -1.64962387e+02 4.32616779e+00 4.23445775e+02 8.45787616e+00 3.20243022e+01 8.98682082e+00 -2.96110994e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 -3.89842633e+00 5.17814668e+00 2.13597945e+02 8.05122604e+00 4.52248949e+00 9.04540160e+00 -1.32917491e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 -3.12148250e+00 7.50463977e+00 4.45842494e+02 3.49362325e+00 2.27172102e+01 4.02234728e+00 -9.83864018e-02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 -2.58241095e+00 6.91056536e+00 1.41482003e+02 9.46792153e+00 -8.69919846e+00 6.53562779e+00 -1.12944767e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 -3.16214232e+00 7.37889090e+00 1.08749211e+02 2.11911257e+00 3.13071500e+00 9.34216806e+00 -5.75648004e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 -2.75183322e+00 1.07527314e+00 1.24695156e+02 8.87620257e+00 4.02306093e+01 9.65852649e+00 -1.89195415e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 -2.50407345e+00 2.95900660e+00 3.02664514e+02 9.73846225e+00 3.16660020e+01 5.58063136e+00 -4.49634140e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 -2.38100036e+01 6.95515860e+00 6.06247889e+02 2.59438171e+00 3.83938437e+01 5.07542325e+00 -5.17148607e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 -4.71631414e+00 5.35590431e+00 3.00824638e+02 7.49859458e+00 1.30862698e+01 3.50824884e+00 -4.12438867e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 -3.56789904e+00 1.04782128e+00 3.21846548e+01 1.36256967e+00 1.26327539e+01 9.62984686e+00 -1.45459402e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 -3.43038311e+00 8.24045178e+00 2.38109507e+02 4.64880543e+00 5.14998945e+00 2.28532874e+00 -1.53057967e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 -3.48192624e+00 7.95528616e+00 3.10464851e+02 5.64654969e+00 8.22001712e+00 6.21846618e+00 -3.93798048e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 -2.55799687e+00 5.93577247e+00 4.23318397e+02 6.22580703e+00 2.32066258e+01 3.54295241e+00 -1.33288856e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 -2.73715139e+00 1.59816993e+00 1.42518977e+02 9.42343523e+00 2.57413094e+01 3.51107461e+00 -6.35441291e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 -2.89462504e+00 7.89863545e+00 6.57966733e+02 7.05025619e+00 2.75501460e+01 4.64471729e+00 -1.44063036e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 -4.24170706e+00 6.25342229e+00 2.64099914e+02 5.33150156e+00 1.04534273e+01 9.98913642e+00 -8.55361894e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 -2.62362477e+00 8.03763979e+00 9.25336901e+02 8.28707533e+00 4.09885745e+01 1.49469676e+00 -3.51201385e-02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 -2.52662452e+00 7.76572293e+00 7.12061400e+02 9.55479539e+00 2.67368427e+01 6.20687636e+00 -2.10434890e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 -2.62590124e+00 8.22701865e+00 5.91277786e+02 1.19859534e+00 3.35379282e+01 1.74314942e+00 -9.27884728e-03
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 2.05714878e+00 5.66207260e+00 4.42014457e+02 9.84269145e+00 1.93475374e+01 2.39068747e+00 1.09513058e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 -2.84609306e+00 2.26292066e+00 1.29703386e+02 1.77518925e+00 2.51080249e+01 4.95606648e+00 -1.93054338e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 5.41040496e+00 7.04041726e+00 2.72850997e+02 8.32948101e+00 2.71851141e+00 5.59414118e+00 9.23965154e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 -5.03383105e+00 6.58426407e+00 3.32143525e+02 3.52301277e+00 1.81764991e+01 3.32913168e+00 -1.77753448e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 6.61553339e+00 7.68027868e+00 7.20774032e+02 2.18961692e+00 4.25444561e+01 3.84811418e+00 7.73360212e-02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 -2.90208762e+00 2.52892905e+00 3.42783607e+01 4.95870076e+00 -3.14015313e+00 1.78270318e+00 -7.48406268e-01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 -2.77230376e+00 2.75477680e+00 6.75907770e+01 6.79560922e+00 -1.32329584e+00 3.72897805e+00 -1.03937340e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 -1.33627690e+02 9.01368565e+00 1.52946790e+02 4.42856661e+00 -3.72990541e-01 9.69902595e+00 -3.75273068e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 -3.62962665e+00 7.74980019e+00 1.27086731e+02 1.49108867e+00 5.21717798e+00 9.50236644e+00 -4.04666257e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 -3.28777670e+00 9.17405640e+00 9.57677390e+02 6.39515026e+00 3.94045710e+01 4.01390461e+00 -8.81253549e-02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 -3.72304083e+00 7.82843789e+00 6.88863774e+02 9.12162948e+00 2.57542654e+01 6.13768543e+00 -3.02580897e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 -4.68304825e+01 6.37439775e+00 4.02930613e+02 4.44893829e+00 2.27075102e+01 9.18635852e+00 -4.75004956e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 -3.44376702e+00 6.88719463e+00 1.55417049e+02 2.94699500e+00 5.38905468e+00 1.05565440e+00 -6.89344421e-02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 -2.69437182e+00 9.00215132e+00 5.85990669e+02 4.98319611e+00 2.25808650e+01 8.29615213e+00 -1.90086605e-01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 9.08245007e+00 6.20926079e+00 3.92021377e+02 1.43526440e+00 2.86969468e+01 9.53532598e+00 3.17074069e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 1.23688549e+01 6.69152192e+00 2.05468547e+02 8.38438826e+00 -1.41587555e+00 1.82193161e+00 9.19575933e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 -3.82403396e+00 2.40829044e+00 1.41742290e+02 8.43706730e+00 1.25538545e+01 2.45302917e+00 -5.58362860e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 -2.53507902e+00 5.26529098e+00 2.89793777e+02 6.29200417e+00 1.49352473e+01 9.64671672e+00 -5.30971209e-01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 -2.79726477e+00 7.44757401e+00 5.84722520e+02 4.17792600e+00 3.09000533e+01 5.83786129e+00 -1.16680497e-01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 -2.78308082e+00 3.43848428e+00 2.77107842e+02 8.19805028e+00 2.38989566e+01 1.12776971e+00 -9.28555798e-02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 -3.77204429e+00 2.82028762e+00 4.76426480e+01 5.99218322e+00 -3.53794992e+00 3.31868799e+00 -1.57446279e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 -2.92103355e+00 3.82444127e+00 2.00623161e+02 8.43339078e+00 9.36229964e+00 5.04949307e+00 -6.20019688e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 2.40131477e+00 3.17350565e+00 2.52588426e+02 6.68312913e+00 2.64301772e+01 7.23618020e+00 4.59753318e-01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 -2.84658514e+00 2.93421373e+00 1.94651971e+02 8.05964926e+00 1.70500594e+01 7.59844340e+00 -8.95583630e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 -2.55404866e+00 4.82365759e+00 5.04076573e+02 6.38706694e+00 3.94763175e+01 9.95879362e+00 -3.22285564e-01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 -2.88629672e+00 9.17054662e+00 7.62429271e+02 4.72726961e+00 3.21149169e+01 3.58760079e+00 -6.42030854e-02
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 -2.58281109e+00 5.56353682e+00 1.64663544e+02 9.62151274e+00 -4.44456642e+00 5.84398092e+00 -8.81956842e-01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 -2.72519504e+00 2.69128343e+00 5.28068152e+01 5.87002442e+00 -1.92933649e+00 5.79991193e+00 -1.75698851e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 -4.90445731e+01 1.69274502e+00 1.37757760e+02 6.44580567e+00 2.77990297e+01 4.65080734e+00 -1.06728509e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 -2.56163370e+00 7.26540531e+00 1.07987329e+02 2.98438875e+00 1.46283326e+00 2.52245704e+00 -1.78576129e-01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 7.95011508e+00 4.44518888e+00 3.34561641e+02 6.63085710e+00 2.43701672e+01 9.79710907e+00 1.54370703e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 -3.05105299e+00 8.39647852e+00 9.53377029e+02 6.14446885e+00 4.44834953e+01 8.67985468e+00 -1.70679699e-01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 -1.63248973e+01 6.93559692e+00 5.14282912e+02 2.66354558e+00 3.17485144e+01 5.48499725e+00 -4.63751055e-01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 2.47106965e+00 8.16617305e+00 4.40339258e+02 1.53628388e+00 2.38886083e+01 6.42920880e+00 5.54276649e-02
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 -3.42943504e+00 3.44751435e+00 2.80886672e+02 6.43923388e+00 2.78590960e+01 3.04534948e+00 -2.39421301e-01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 -4.41638351e+00 7.23123030e+00 4.44657840e+02 7.87323042e+00 1.49991952e+01 5.89408363e+00 -4.60903580e-01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 -3.18553489e+00 3.37655786e+00 2.39487814e+02 5.71061234e+00 2.40420819e+01 7.25473120e+00 -5.51065157e-01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 -2.95356178e+00 9.45161632e+00 1.07444272e+03 3.04095363e+00 5.07571924e+01 5.63650326e+00 -4.71175121e-02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 4.59686796e+00 6.72736853e+00 3.61253534e+02 6.99869779e+00 1.28521469e+01 9.91256654e+00 8.82781618e-01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 -3.93728193e+01 3.92060620e+00 4.54039840e+02 1.72095154e+00 5.44623874e+01 6.50207491e+00 -9.70338272e-01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 -2.99310251e+00 3.42560676e+00 3.76055811e+02 4.97650334e+00 4.49359280e+01 4.33876341e+00 -1.71853965e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 -3.91524451e+00 2.71833927e+00 9.01005580e+01 2.47030083e+00 1.16321196e+01 7.94936825e+00 -8.53323819e-01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 -2.71909319e+00 7.25176863e+00 1.41344371e+02 2.66013146e+00 4.42524733e+00 2.53416260e+00 -1.29683031e-01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 -2.82124987e+00 2.96844052e+00 6.79298645e+01 2.82064554e+00 5.80072099e+00 4.46064232e+00 -5.22548635e-01
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 -2.60510351e+00 6.35772939e+00 8.88044919e+01 4.48036351e+00 -1.97674844e+00 4.12263055e+00 -5.41848306e-01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 -2.76446237e+00 3.38171524e+00 7.50735365e+01 1.46035185e+00 8.17921618e+00 4.88626386e+00 -2.62759380e-01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 -3.39402952e+00 6.95772050e+00 5.96727031e+02 4.58014097e+00 3.37220838e+01 8.03601843e+00 -2.09343593e-01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 -2.79102979e+00 8.33445756e+00 1.64091918e+02 5.60536702e+00 -1.36654703e+00 5.35755729e+00 -5.10796789e-01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 -4.70557176e+00 8.00222719e+00 3.71698396e+02 5.34964856e+00 1.25253869e+01 8.14613005e+00 -5.51694058e-01
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 -4.27683918e+00 7.84766198e+00 8.10243896e+02 4.44505690e+00 4.27331530e+01 6.18840013e+00 -1.45198745e-01
