G	c	dx1dt	d2x1dt2	dx2dt	Fg	d1	Fc	d2	m2	m1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	6.385880635873182776e+00	4.975400937559037118e+00	3.846220374875332748e+00	3.084445527428744338e+00	2.440226331295557216e+00	6.233944642192707164e+00	1.749263445555004459e+00	4.605271868886837261e+00	2.453949927607103376e+01	3.002821735454229923e+01	-1.712558604968085163e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.134895146970796631e+00	8.599046943061015469e+00	7.869770890012141251e+00	5.692168850264966551e+00	7.630752220327548407e+00	7.405673956703276772e+00	5.864473813089645660e+00	6.171280650972659210e+00	7.285412939912129104e+01	1.941179636892526048e+02	-1.369551600251502634e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.825295729256298571e+00	3.053400983051668405e+00	1.459146459975221521e+00	5.565914584551114430e+00	5.455494062912948472e+00	5.092072867489262578e+00	7.947670479373618591e+00	9.754453747899429317e+00	5.437710737067247635e+01	2.096735765442805377e+00	-4.348369088460031406e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.032329888389734052e+00	3.477301206887586815e+00	9.160286655158015989e+00	2.986923574618703725e+00	4.588112892098547668e+00	6.902687243013000185e+00	2.059719165953886488e+00	5.910558745183275065e+00	3.767394332739419838e+01	1.933187067064528435e+02	-2.303495503874484740e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.324429641793789969e+00	1.313335500602293315e+00	8.732741377650802050e+00	1.107875729478575488e+00	9.351916621491398018e+00	4.673367365551261088e+00	2.752274703497260333e+00	2.638127720726256342e+00	5.576989189443094830e+01	2.946342972356362679e+02	-1.135094137782010648e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.239177900007558453e+00	6.633755470798280207e+00	7.464826308955336387e+00	4.689025035793790153e+00	1.019069208558358364e+00	5.940843057566290497e+00	9.633812017256243587e-01	4.470035882290390283e+00	1.357605938372051213e+01	7.970520360908736279e+01	-3.407274709221027109e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.421744315883280763e+00	4.294567601022444059e+00	5.861371882003142630e+00	3.133552895204530842e+00	4.077377039618467869e+00	1.006811168292692349e+00	1.188754098390227476e+01	8.560996431202209322e+00	4.331877762832228740e+01	-3.672597265713106651e+01	-1.298431985052533832e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.492098825176382260e+00	8.672504580970851862e+00	8.763010820509890664e+00	2.685832071738313953e+00	1.226567239828535882e+00	7.151707487516989481e+00	1.300690387729691366e+00	7.003397677781250330e+00	1.923685209549504549e+01	1.151331318437941178e+02	-6.105872172795489661e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.187656681560621985e+00	4.931648162133437374e+00	2.853962818890021680e+00	9.721146659789365430e+00	7.930048385023622970e+00	7.251831897652714076e+00	1.079665313987917941e+01	6.881922251478152397e+00	2.592251468521902069e+01	3.182279790296313422e+02	-4.355671500918513175e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.445136180679314819e+00	9.955488947945248412e+00	1.785205231998176156e+00	6.161409440007128424e+00	7.383923271113662423e+00	1.616369897199074757e+00	3.553931285338878610e+01	8.932451731621080526e+00	6.623537399607715770e+01	-4.167616486539364473e+02	-9.208133089362308965e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.748733515903051483e+00	2.832271854626701391e+00	3.228132102845294948e+00	5.729391914460619795e+00	4.046480671487266534e+00	4.570813114197066263e+00	5.314206446953928520e+00	9.103855101322340104e+00	3.011098679877244066e+01	6.587113211037276983e+01	-1.019715588841311842e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.287448896030532808e+00	8.446404419338152891e+00	8.335488387253141340e+00	4.549741194885597473e+00	6.852271230653295575e+00	9.739421790164646708e+00	2.691422458553034414e+00	9.113705552018901201e+00	8.562656338198662809e+01	2.279678205829000319e+02	-1.402965465828360720e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.577219616468203967e+00	7.963426628151969666e+00	1.371112109339581941e+00	5.006697034673307733e+00	4.428329714312307708e+00	4.968465222201322362e+00	5.027133825203115691e+00	1.780488024342381292e+00	4.608033197395987202e+01	5.839623277057179429e+00	-2.612378365964082505e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.354033699287604975e+00	7.780730324744305371e+00	6.090853372219171113e+00	6.246930190088320956e+00	7.840802754145506981e+00	5.927530827279011483e+00	9.221363176132729933e+00	6.048202913894057176e+00	8.367988151476185976e+01	8.949909426920213207e+01	-1.826931350709615742e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.857114394157399317e+00	8.157553619965854708e+00	1.013254089768441091e+01	7.109254073201348945e+00	4.889726194657494140e+00	9.175690614642752152e+00	3.855515685858965647e+00	7.814549614844443326e+00	3.629804187303412988e+01	4.606320223749003162e+02	-1.922960205824950890e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.825006177216393688e-01	7.455672870246244699e+00	8.707031421781762148e+00	7.677263125876398142e+00	4.784447011428915708e+00	7.344697982065827802e+00	4.314557814359945453e+00	8.150970348380550234e+00	1.918738043388774273e+01	1.103122970234790273e+03	-5.491274225681413554e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.588944602385238269e+00	6.283846306571251539e+00	5.569442939158124162e+00	2.558075830808481221e+00	9.245313632256142000e+00	6.576051200319245282e+00	3.736596953245336916e+00	6.966139735016077417e+00	1.004579574320791266e+02	1.232298889847149752e+02	-9.496942596580531415e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.088747264022785544e+00	2.164951209068493920e+00	1.763364720119518836e+00	5.564929995920601336e+00	3.530259302257569232e+00	8.741324718070679012e+00	2.223145082936929917e+00	2.359361028781739478e+00	2.095385160749392739e+01	2.696195932522088157e+01	-5.188149336527640116e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.527182592708456355e+00	1.165352426765275951e+00	8.662100735145337183e+00	4.690352958744163026e+00	2.509619235736695320e+00	9.359461317184278428e+00	6.865168224377676820e-01	8.213469274425053257e+00	3.623134360888070660e+01	7.264151180818331000e+01	-1.519830231530413522e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.834814793015416612e+00	9.020825028836064519e+00	6.450099856400488996e+00	8.781336028772024349e+00	6.179874426880014759e+00	5.009260767468755482e+00	1.064629796933438222e+01	7.428397751583888819e+00	7.498228817579409622e+01	4.326592789931424932e+01	2.283868378132081034e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.121824311978112831e+00	6.440847513591006823e+00	2.508463650619880525e+00	6.801675091261612849e+00	9.974526386419237056e+00	5.200803567683915496e+00	1.270188464599771372e+01	1.474046467733820975e+00	8.838424574232969633e+01	4.369879725976155527e+01	-6.067365803160402749e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443027002749961873e+00	8.376768293715471714e+00	2.211029303834842086e+00	5.992918425975244823e+00	4.342732331121930578e+00	4.192149908841065198e+00	5.745205950285312113e+00	5.327841195043735212e+00	2.748941810530897456e+01	-2.658581479100809730e+01	-2.062925380256902770e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.531225017570703173e+00	5.432918957164122986e+00	9.463236685668896087e+00	1.799115125194735487e+00	1.303296272825147595e+00	9.732738077434468948e+00	8.096466495099827743e-01	2.777359735034407251e+00	9.768628725992538619e+00	1.323894388270221327e+02	-7.064262031257236174e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.769775542856757866e+00	2.334451310716541883e+00	7.731331190220962490e+00	6.399503274458289148e+00	3.937804292288316521e+00	6.979855778407195288e+00	3.733149167228837939e+00	3.744363667426200859e+00	4.266865921207836010e+01	1.202086903409737175e+02	1.697117023995894058e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.996855100677423778e+00	2.063165128732204145e+00	8.423145196577046079e+00	2.506655789851783389e+00	5.576689585999086596e+00	1.604547296636738007e+00	6.111151790358288594e+00	1.060870137598303620e+00	1.971286356193139255e+01	1.280375689452786219e+02	-7.117435036952402427e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.733616955235087076e+00	7.615851352219370263e+00	8.782486827408629182e+00	4.082818615387157735e+00	1.970633794840131348e+00	8.958962837918921451e+00	9.123604564209999435e-01	4.474565673424072187e+00	1.508250670554362571e+01	3.342543551249531788e+02	-7.855719139876718771e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.056216015767664551e+00	4.969574180261393970e+00	6.383482431395426815e+00	2.363176753373360306e+00	7.093315949241106644e+00	5.432013791248758494e+00	3.065691055408449106e+00	5.538617397072333581e+00	5.381846329067953150e+01	1.426701643384402587e+02	-7.970104077703149414e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.564336734099359916e+00	2.668726351339452130e+00	5.587269242034563987e+00	7.544605961446493758e+00	1.000317205413688448e+01	1.122087973048401910e+00	4.413834623170421878e+01	6.566349107157897436e+00	1.083720384579107900e+02	-5.216952706232905079e+00	-2.482729096883524278e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.017609318923746287e+00	5.450206189711188642e+00	4.877139724470779925e+00	2.720597787160244696e+00	5.338150820555298992e+00	6.378200641659687697e+00	1.957481014326868163e+00	6.659919997236388944e+00	5.105390636284619887e+01	8.243137643162172878e+01	-6.185982174534243683e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.174932409068181194e+00	1.230718384615947070e+00	3.580323965387369967e+00	4.517542280190799175e+00	4.358181688665867526e+00	4.456305678446632612e+00	3.539243951759946771e+00	8.569866351541072902e+00	4.386861214984457291e+01	4.800254216849933897e+01	-1.888034286604420942e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.745683134512544754e+00	6.152574839989975786e+00	5.078851756294591624e+00	9.282167404663889343e+00	4.639005111732871001e+00	8.636151796929633306e+00	4.885605372351425224e+00	3.012364258443746667e+00	1.464571295208399704e+01	4.990826235700670850e+02	-1.174452246249121998e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.202254338643467868e+00	3.540541320485958376e+00	7.558797429235528220e+00	3.174179594941903826e+00	1.939404892252247992e+00	2.496103908530284521e+00	1.899393021032584228e+00	2.191234265033445983e+00	1.610496169432637359e+01	3.836032639951316980e+01	-1.271540524768284897e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.772702269150267185e+00	8.348172546945956896e+00	6.390685967405230983e+00	4.930075150338433687e+00	9.364209833087828727e+00	8.256785505369219180e+00	6.356535965705846003e+00	8.783869317945393718e+00	1.037560557748576286e+02	1.951144845293628123e+02	-1.673062525351957675e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.333675202559519768e+00	3.679167813653585917e+00	9.028470158418768321e+00	4.574051713370010930e+00	5.324390074078859669e+00	5.773196141020497940e+00	3.413558647073538399e+00	2.825914330386098960e+00	1.498632117130925678e+01	5.365853881913657233e+02	-4.612514640763541962e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.782900345616153182e+00	5.857434252104593675e+00	4.870037402822082306e+00	8.928900590277115690e-01	4.393103242963423583e+00	1.252176367617519492e+00	2.565243702686733851e+00	9.552897892859947504e+00	4.340033262168896044e+01	-4.044305700476842347e-01	2.014168074972076639e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.553093015458413717e+00	1.056683935203951208e+00	5.978669831527361644e+00	8.101307431384695334e+00	7.221078372550467250e+00	9.070635658152106373e+00	5.740406481342836820e+00	8.376545366277531102e+00	7.863860555350225923e+01	2.264535865520919913e+02	5.383283713877690957e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.413167754290403977e+00	1.185163616980515311e+00	6.194584080619343069e+00	1.371674453068026711e+00	4.785819361353761181e+00	5.649177455602522713e+00	2.063241438061240274e+00	5.686086808601525711e+00	4.818558953090487051e+01	9.284826975694771534e+01	-1.331854169526602938e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.469244854496952080e+00	4.869921727561279390e+00	6.119269259267047012e+00	5.448047809695088617e+00	6.674046481343308912e+00	3.681549258790138168e+00	9.964789969823412363e+00	9.796895299857590445e+00	7.022162189585802139e+01	5.802033662060353691e+01	-2.107407151735839079e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.459869484239702864e+00	5.488326697462508896e+00	7.472526363762026058e+00	6.092770745204654226e+00	1.447823803567421352e+00	5.840322593047748256e+00	1.276426737303176129e+00	2.182466993402569333e+00	1.522389162179769251e+01	3.631174351533684330e+01	1.280246028210552112e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.475484045195220695e+00	6.464630979784502962e+00	3.216668340233739709e+00	6.896514120764078548e+00	8.509981636477656153e+00	8.854127772519417405e+00	5.736204253945446752e+00	3.880365010406303217e+00	4.361707100988559915e+01	2.179377775033800901e+02	-1.242120015940796662e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.012482645200775799e+00	3.495641843653441327e+00	5.606736483784104053e+00	7.455634153046786672e+00	9.171785744268740714e+00	3.607909272593053274e+00	1.864920378162808134e+01	7.265724879246334034e+00	4.885892082651773194e+01	2.097869802176847998e+02	-2.600044267497592614e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.429810961671019953e+00	7.364249376549323323e+00	1.693803761417798093e+00	3.463258828343708906e+00	7.261017199808811107e+00	2.404720620797740516e+00	7.896577145332452474e+00	4.125221488313820295e+00	6.459048817460211467e+01	3.411546649338396797e+00	-4.783599696223990350e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.178767197726189764e+00	9.191443546627500183e+00	4.554782612657876761e+00	9.989209740515886393e-01	9.846520426284152805e+00	2.135231718650734578e+00	5.420597684497412416e+00	8.952254541943696964e+00	9.799045919700590446e+01	-6.910783901661117667e+00	-2.290064156480177804e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.834730907665784727e+00	8.074744671702072552e+00	4.892322981272123172e+00	7.539217633309725386e+00	2.543052773054311100e+00	3.803823326099848412e+00	5.070023575814564865e+00	1.683290941352930892e+00	2.500149140055460606e+01	2.356235368124770346e+01	-1.053861790185892744e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.668358769254622231e+00	9.476681402014445199e-01	6.208372783600261791e+00	5.696165216233216810e+00	5.216726051055684543e+00	7.882359713450049377e+00	3.552085604651942674e+00	5.925211909063340165e+00	6.568574800241724176e+01	1.429252655136693022e+02	1.939476205894688476e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.350184196762234556e+00	4.363985199375916224e+00	9.487671649806184604e+00	8.155668099152634909e+00	6.642169394411297390e+00	5.261374536399994639e+00	1.087248386645418030e+01	6.463171115036375980e+00	4.657227155265644569e+01	2.626541156971035207e+02	-1.387104775637105263e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.638967680943784089e+00	2.051339846481270435e+00	6.255104327945464782e+00	8.650655854837616232e+00	5.441093654000713542e+00	3.567795772383764774e+00	1.682254915667093442e+01	7.054774961302902270e+00	4.821491279625438864e+01	9.012498554400053763e+01	7.213118246780734921e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.329585833736087963e+00	2.904165610870812486e+00	7.972064192542638317e+00	8.567181840610876620e+00	4.733234347867690595e+00	2.390300127429300758e+00	1.532889836429173513e+01	3.155604705862172565e+00	4.193204321797630740e+01	4.898611037527961543e+01	-5.066688219507836877e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.046063275575159324e+00	9.852227471161169703e+00	5.600011108452065400e+00	4.959141805637453437e+00	4.086368508034861513e+00	3.477005736356804988e+00	5.101628025383365461e+00	4.006659432470966564e+00	3.621133934996559844e+01	3.556322789566327458e+01	-1.248625106331747503e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.324140611654299526e+00	2.057408648609636348e+00	7.162675537915317747e+00	4.147991040760779846e+00	1.627710304111147366e+00	9.698924664747156754e+00	1.197892545832524469e+00	8.553429787431884534e+00	3.148828727353797063e+01	8.570849473567623988e+01	-7.537519111858819620e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.477090866348195419e+00	5.244961686122481481e+00	1.487037321221927666e+00	8.063407841589526726e+00	4.636324001621258795e+00	4.173461617807843638e+00	9.427396335839080876e+00	2.106827068539914194e+00	4.220480747955880219e+01	6.142657232417359836e+00	-2.439974079512069238e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.282840709501204657e+00	6.350534650389182190e+00	3.423913578533453794e+00	4.504122409211215761e+00	2.624875162361286041e+00	9.424324755979281321e+00	1.110329856597504605e+00	8.463751225248987708e+00	3.939915384032877199e+01	3.754060594375663129e+01	-4.268088597784266369e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.137856151358784373e+00	7.134462893166457320e+00	4.187028520056092162e+00	2.279154155455952235e+00	7.104431805629956465e+00	5.484380618079091718e+00	3.049391448989008602e+00	5.953080144478456681e+00	4.189085528817555826e+01	1.535038595670976065e+02	-1.902283575133309057e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.294185470346624456e+00	6.252754234997255800e+00	5.633908941783041691e+00	8.505132618389863453e+00	2.556264315757455829e+00	2.338752287611083780e+00	8.992546370384491894e+00	8.094053714438331326e+00	2.471153050344044644e+01	-2.793434159973312703e+01	-1.965525772151657122e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.434313524343341140e+00	1.247501118210732063e+00	1.354503936771198402e+00	9.000017930243785713e+00	2.089318758093878348e+00	9.141319545754660325e+00	1.108802299171229411e+00	6.882337387547188712e+00	2.055723818860229812e+01	5.730499522301950321e+01	-1.556171438355061376e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.402723691038383791e+00	3.602140271935324822e+00	2.496103705454459476e+00	5.410080211266749650e+00	5.920542337141002420e+00	5.666377944342396056e+00	5.542391950601414763e+00	2.869329314325697045e+00	4.448779812472976403e+01	3.925146529612367630e+01	-5.437872953840086865e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.381083208547444263e+00	5.361293429915996001e+00	3.193816949520580373e+00	1.885319260462630542e+00	6.622776805950210566e+00	7.338497805302986343e+00	1.547615342909780534e+00	6.548030261784358430e+00	2.038707510876716356e+01	4.926192246662683374e+02	-3.409172832328837330e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.990730814314281005e+00	1.896254200073071994e+00	9.629161243585341978e+00	4.653610985390528754e+00	9.154099118936498414e+00	1.015055531114437493e+01	4.767479929033285657e+00	8.993210096708722290e+00	6.172332944747735439e+01	7.208243086584527646e+02	-6.098001043516397601e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.578027830158799993e+00	4.448404109122294336e+00	3.958920138276287304e+00	8.222538119068493856e+00	6.300122175147468084e+00	1.114592997595939883e+00	3.542133280583296795e+01	5.155778103540172630e+00	4.638808536252393111e+01	-4.325539751424496160e+01	-5.331061810588998640e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.757865217516552114e+00	1.587316925815398960e+00	5.687177089942812458e+00	9.582120763737753677e+00	4.386370712240861280e+00	1.453460662799070713e+00	1.960145354147744001e+01	9.791720703501535894e+00	3.483812307667938768e+01	2.511971331586519085e+01	1.265279973244921230e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.884180063876922162e+00	1.428239565961394453e+00	2.158274377727247284e+00	3.020687969817776430e+00	7.651667289399457950e+00	8.037493587525077032e+00	2.848789681366953097e+00	4.618016946958030111e+00	6.367758311763751777e+01	1.128264003452706703e+02	4.123996264368060771e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.355589784477799986e+00	4.847494168871210540e+00	6.405183304084004270e+00	1.662879497435142850e+00	5.799725955222043261e+00	3.620861464750403602e+00	2.467480378723008627e+00	2.330364829544956162e+00	1.379206071972937409e+01	4.409626798400304324e+02	-1.072071690343239254e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.564411472727999630e+00	1.700358558827946176e+00	3.424970162368651483e+00	9.049511786521433621e+00	8.745295211348321773e-01	2.833356877707146282e+00	5.881233704136795026e+00	4.616016723434310798e+00	1.343198040063535359e+01	3.845131998492589531e+01	-6.401810815539651855e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.552214560357340289e+00	6.051433749482069580e+00	2.289517008097912587e+00	4.396638135912568579e+00	5.617110978757589024e+00	1.670267029063149611e+00	2.086225799145599780e+01	9.272056468523075523e+00	6.679609749052642087e+01	-1.173501864040040488e+02	-2.475140193663015964e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.135975550521394872e+00	7.340654917644058308e+00	5.521041471469336770e+00	5.860354624831947135e+00	9.023461284029009377e+00	1.051836046713428230e+00	4.486133486161012485e+01	3.843066389524042670e+00	4.604233604461313689e+01	-1.648270002091079789e+02	-4.314773638285097945e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.805444572919675306e+00	7.627044487295334463e+00	6.242008385082179478e-01	9.149072367806567740e+00	4.385597911262387072e+00	8.196707290140967217e+00	6.149085724712541001e+00	8.023824205447727564e+00	2.943072988392903966e+01	-9.058403075181038844e+01	-1.859627413028625597e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.859045815146465941e+00	3.383496651188278470e+00	4.255207114486503350e-01	1.494402035318817878e+00	3.678210204380590653e+00	2.394660089178223483e+00	3.451903636663261832e+00	8.840385118683006027e+00	3.688993420849655536e+01	-4.887282678635878064e-01	-4.290338578343127551e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.254822075559040684e+00	2.876373836549521279e+00	2.899199278394692936e+00	7.311208797195485332e+00	2.285600996956297593e+00	4.854308898349647627e+00	2.873291862947782160e+00	4.032989273432083799e+00	2.894750676519791810e+01	1.800968105641540973e+01	-1.377740301786850452e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.787398756051227000e+00	2.121079753341336360e+00	1.248731751956826841e+00	1.707109354023454095e+00	2.399434102427155491e+00	6.868096858246966363e+00	4.678380871501625071e-01	2.130712568786822025e+00	1.412623347162041298e+01	2.680044342161190229e+01	-3.999447802750800918e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.743191470222006600e+00	6.459442139078977796e+00	1.904604373632687420e+00	4.408111484408063774e+00	4.942525077713098014e+00	5.213649837586892488e+00	4.278229430944060496e+00	7.356951145006984660e+00	4.979611400436792934e+01	-6.470191875941992521e+00	-6.049382997274096141e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.196109603949570666e+00	7.339337986478914111e+00	4.119555596079848669e+00	8.504621853643433482e+00	6.451789056833691305e+00	8.918246520336463590e-01	4.213082642862325145e+01	3.731164505936495512e+00	2.019738283468499418e+01	-4.794229879947126847e+02	-2.983878530704494551e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.556832749144537287e+00	1.504136825477147443e+00	7.980484979062277162e+00	4.998102255656017512e+00	1.464345330269105627e+00	8.106453897503010708e+00	9.144557365437684382e-01	8.024763175866159060e+00	1.771242565356934406e+01	3.515341305240029897e+02	-2.783847387936125273e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.674789781396300192e+00	9.113633162610199179e+00	6.642861932778591161e+00	9.761764584901547082e+00	9.258721999792555835e+00	1.031231763795165790e+00	8.650380310809549655e+01	4.823333090190979888e+00	6.521653192503082153e+01	-5.542483774594331862e+02	-6.004800454113346859e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.147387138083267644e+00	1.417541237169923418e+00	5.604817634444752450e+00	6.037936909761170590e+00	7.786158916612684777e+00	8.246063582320571683e+00	5.397014243573596382e+00	5.563176012962284034e+00	5.373281166998195602e+01	2.769143115997765676e+02	-1.807214091454506733e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.537273715816356301e+00	6.124897377278472277e+00	3.996560447050423903e+00	3.583191004146204506e+00	6.273802562979296837e+00	8.652796842815874356e+00	2.499666841250567373e+00	7.459275993026221130e+00	5.672181835869221089e+01	1.217523466069665972e+02	-1.025157688810234333e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.183511184963403906e+00	6.965811441362045997e+00	8.921992558731105305e+00	3.030700010653230692e+00	8.161287940314100098e+00	5.883734225398184137e+00	5.273926690431745001e+00	4.750406315807678581e+00	7.115381565215470516e+01	2.271810888263746051e+02	-9.284187507169077946e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000249538387093473e+01	8.931188632069105182e+00	4.342736273829194360e+00	3.927932059563249645e+00	2.016240690124899260e+00	5.772019678471142612e+00	1.559299925433151657e+00	4.984915392742581552e+00	2.694471702069750663e+01	9.093945563906217444e+00	-2.206861341314111868e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.536789346702163606e+00	6.938679552562094344e+00	1.973314459837598678e+00	4.604059822224137122e+00	5.488947476537908265e+00	5.495412699956005120e+00	5.184924088310167711e+00	4.739747893484648422e+00	3.785519908235121989e+01	1.578458511693362709e+01	-1.915011623027280763e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.820952783678723819e+00	7.953014424895777701e+00	6.491048200971564874e+00	1.480316897738564785e+00	6.436696540169631220e+00	4.883480877885779670e+00	1.908396781666520159e+00	3.558847778234559556e+00	3.520347572787235180e+01	1.911843082246606400e+02	-1.251637474765630884e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.987015928416509425e+00	3.914695367305338181e+00	1.728259409420158210e+00	4.102946196067841278e+00	8.401128219143203069e+00	8.933056432228580590e+00	3.824064079925323600e+00	5.070891667708779416e+00	8.223700303188203975e+01	8.271982811583417572e+01	8.963439203142364704e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.309538568209012599e+00	8.476275512901418452e+00	3.599394609894588815e+00	5.147606584338450197e+00	8.598518929356286478e+00	9.013872003990291759e+00	3.748831591151669418e+00	8.199780050075759164e+00	4.279379739252770065e+01	3.014994370209622616e+02	-3.457828194700916242e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.330425310946579565e+00	1.526103673866453070e+00	5.769132209113949195e+00	7.603539924797980021e+00	3.537355987975952853e+00	3.884416230224765787e+00	6.096942547914078858e+00	4.393518219171564709e+00	2.610948993482714542e+01	9.188372146604285717e+01	-1.410032527283898673e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.156005279957843079e+00	9.088272162734142512e+00	9.047898749561738896e+00	6.583778291629357682e+00	9.575685569198354230e+00	6.292736581735848489e+00	9.339705205102331931e+00	5.567356897896717172e+00	2.674554318239134076e+01	1.333968460431687390e+03	-6.469798362153978815e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.713905639558501282e+00	5.737173531800812576e+00	5.509095823463368902e+00	7.237800310481306454e+00	1.953270558831857961e+00	9.416741476444807191e+00	1.475924202272862029e+00	7.195345560443079158e+00	1.706168559227946346e+01	3.664814273287047968e+02	-1.631986605968529602e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.958839211359752142e+00	8.208084742751712071e+00	7.183417831022042677e+00	1.103737292089562505e+00	8.790927302850660041e+00	9.621421619504767264e+00	9.015044384916754971e-01	3.691860457707941912e+00	9.402086552258873553e+01	2.663112715669319641e+02	-5.087122136638757297e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.650001286317465343e+00	5.418745797696467470e+00	9.628046787018348596e+00	3.321261171109927801e+00	1.015006794545892710e+01	5.440905422777064793e+00	5.341780396599100200e+00	3.678849775925356003e+00	9.187424307399075474e+01	2.765255176863863653e+02	-3.845000000902386716e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.876169241448518932e+00	6.472254335022999072e+00	2.168774799945188736e+00	6.270714210619828144e+00	2.625237152158756526e+00	4.951719771300242989e+00	3.441907840268261243e+00	9.428806034932209812e+00	3.900700481222988003e+01	-1.242382601313630275e+01	-3.721457691471982798e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.629829418326780299e+00	5.948788539630990968e+00	3.109447180659681287e+00	5.522409778609562281e+00	7.479277464346951731e+00	3.666314874104417587e+00	1.162616581297936946e+01	7.537814081340079575e+00	5.096167519519474354e+01	-8.965376978126720076e-01	-7.842908466033705963e+02
