G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	m2	W
1.000000000000000000e+00	1.000000000000000000e+00	6.570207444229026805e+00	4.912493765691315240e+00	7.460521800864602149e+00	7.582389734558491412e+00	6.033792877544853717e+00	2.357137426437676542e+00	9.482761518569573056e+00	1.858871724694069805e+00	1.075777170401786886e+00	5.742862559313222093e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.556050364631475391e-01	7.935220722099077584e+00	9.316463084167144970e+00	8.119176684131268473e+00	9.686957883163533900e-01	5.246129839340005319e+00	4.362189335288715775e+00	9.222912610216237539e+00	6.200261771041216008e+00	1.061288650998375438e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.580016976416292573e+00	7.023442592340680690e+00	3.470597218263779649e+00	8.707308563465245399e+00	4.262220869325493489e+00	5.962101980459254769e+00	8.101523946336467219e+00	3.594448969291454077e+00	7.807592623797074083e+00	1.247947517690473074e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.709914642133261609e+00	4.988246801127710128e+00	8.614209447956017840e+00	7.602834779344086691e+00	6.212951599624306098e+00	6.011013239953167719e+00	4.948233084638672175e+00	4.127846991005030830e+00	5.966341310161046962e+00	3.585799957341556432e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.002423957229906071e-01	3.758993654277203333e+00	3.172187890134353427e+00	5.212897977889843659e+00	1.279030511042451579e+00	1.667786093656619562e+00	8.631067264497259472e+00	5.219602282349423028e+00	6.887673155711511175e-01	1.337995194217055372e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.449175373132305378e+00	1.003669046718474256e+01	9.054872170749208138e+00	6.590620038152818161e+00	1.647878789897619933e+00	1.456838783338790577e+00	2.567097323207312876e+00	1.397019207355685744e+00	6.803953904195344293e+00	2.115388196689599321e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.990308379469571953e+00	5.046620671574117090e+00	7.479073192639570600e+00	1.975763795981967386e+00	1.873246447638603929e+00	1.988815603760009765e+00	9.531582041365693314e+00	5.770194066705242264e+00	1.492752173805418803e+00	5.502211087018411995e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.186828540927595377e+00	5.186354716223599226e+00	8.396461310247554266e+00	7.398297138331538569e+00	6.016608033798160449e+00	6.049085099871982507e+00	2.990456061887458272e+00	1.715799422082121772e+00	1.294741977327794835e+01	2.343433258940941233e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.857039476138021783e+00	2.384623570753643840e+00	1.435676522828240875e+00	2.744678628151596023e+00	1.553561748861945269e+01	5.457591726763436846e+00	4.011223057293296534e+00	4.988437046173030964e+00	3.687762491085754935e+00	5.625622254540475708e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.734081860761977012e+00	7.874626587679903089e+00	9.869783158359993536e+00	6.965270999829940912e+00	2.230648779692289807e+00	3.089703983976476831e+00	7.757954348398181210e+00	4.413189218993004204e+00	4.549531349799273094e+00	1.364071687238315178e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.488940149002717206e+00	7.316773366459436545e+00	7.634562726959031487e+00	2.971736236290170474e+00	3.188672319743721228e+00	7.002487755456598961e+00	4.327999103274781767e+00	8.391925568350671938e+00	7.644540360504114673e+00	2.335057649580259742e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.481769915855389641e+00	3.010261905370081426e+00	3.507287079176307554e+00	1.706123446980273739e+00	1.527853253530552013e+00	8.135061489140415603e+00	6.496415828999491104e+00	8.530600205183510809e+00	3.581384877566325731e+00	3.356041580495394250e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.884543335950526366e+00	1.995987271895398596e+00	8.521259554566169570e+00	2.441319891481841697e+00	7.595999739654915039e-01	1.416141862169683296e+00	4.952099195117975583e+00	2.353775925183259510e+00	6.454475790893576814e-01	5.940405448563037538e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.669093051093585522e+00	7.082519690499029963e+00	3.752559433614130580e+00	1.058561465804534807e+00	1.960509588957503269e+00	5.893190440295358101e+00	7.962398972068440273e+00	3.980427173121336537e+00	6.581214076296071802e+00	3.970177284317637945e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.869157456968421727e+00	6.807893063731315308e+00	8.692935132037792556e+00	7.378078024688424108e+00	6.309936694622908959e+00	7.179346476774540520e+00	3.370640043539371966e+00	4.196426697124620020e+00	1.369682336681954737e+01	1.403854754248924808e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.945614200193297449e+00	3.395498699215203864e+00	2.046073587816875872e+00	7.469682767217530106e+00	3.294622130788191328e+01	3.294254917896151547e+00	1.149747850213668876e+00	1.883680506656694620e+00	6.197858320705515567e+00	1.774816812750755757e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.676390163779864828e+00	9.302221092051720319e+00	7.293014389616354620e+00	5.197881695569330773e+00	5.765793061433462263e+00	3.784975090683469823e+00	3.868655639446171968e+00	7.935607163967826949e+00	5.937683933038914397e+00	1.395891842520684545e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507399133183802142e+00	2.761990298707625691e+00	6.325236763647716032e+00	2.543545942082083400e+00	3.031847354063907929e+00	6.336906403009150424e+00	5.493092579546828169e+00	7.480884553001859061e+00	1.982910618087214250e+00	6.837417717768079939e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.957062155451867458e+00	5.208009822754156026e+00	2.103907833409635941e+00	1.231099278470161318e+00	1.554922274104258539e+00	8.810880124438723371e+00	2.143006805969201345e+00	2.700447823307371209e+00	1.693946941731277178e+01	5.100823661393510955e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.317203669344066519e+00	9.155129586819626297e+00	3.345222805262916044e+00	1.180572955019920656e+00	1.699659895048527547e+00	8.019896750590046253e+00	4.352130231148784389e+00	4.239683126367562060e+00	1.845767428915966590e+01	7.900482770443126856e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.715142482523299705e+00	5.001170286293923795e+00	6.376871004379605079e-01	2.004758293381958989e+00	7.619687886113593933e+00	6.348445704644954724e+00	4.845615675574473258e+00	1.736529968701568283e+00	9.203563299729493608e+00	1.903195445235948746e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.876022531136780191e+00	6.233531003815921068e+00	5.266629064532402538e+00	9.031369906662387592e+00	5.766767889430830074e+00	7.778400023632729088e+00	1.256029951292350511e+00	6.171786375007132897e+00	1.277358005552204645e+01	2.757804510262653608e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.898368577187220296e+00	4.852415452955830766e+00	3.668590843111806610e+00	3.172175356545464897e+00	8.236640808066651331e+00	4.502664280524507845e+00	6.184934590945379895e+00	2.141871919821007886e+00	4.084858619766868593e+00	6.877712432821219579e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.654327936006231070e+00	3.274241519318167537e+00	6.340034483210573946e+00	4.297614826890039375e+00	3.011144044395011043e+00	6.665594589824970662e+00	9.010200089025810044e+00	9.976534913124034176e+00	2.276716295042632066e+00	6.438238394448851487e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.775270407733490430e+00	9.955907972780275728e+00	3.243509049921385667e+00	2.181503175643941361e+00	4.812564786834828467e+00	5.493394053223721762e+00	2.522168011491949358e+00	7.756444311004597303e+00	9.544742294881244149e+00	9.231163379351384757e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.804903422467822871e+00	4.147297914137834773e+00	3.398958035849377612e+00	3.284801211282522893e+00	5.617137717036559508e+00	2.793134965608709663e+00	6.109134273860759912e+00	4.367057076268293869e+00	2.733229492626707557e+00	4.612611259578472733e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.229968488320944076e+00	8.713463913261145777e+00	7.669960346674978169e+00	5.237232887573106233e+00	6.258970683786472478e+00	7.334910919832296372e+00	7.300030213563383441e+00	6.626518691613886958e+00	9.968536335040329988e+00	3.122301593878376913e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.475364543487407865e+00	3.199964830282054695e+00	1.740939734657959814e+00	6.454019589104925458e+00	2.496857765693902920e+01	5.098716651444750170e+00	4.217343622936012615e+00	9.517447013007007683e+00	2.473941767419534532e+00	4.668486492976480662e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.425626720110287238e+00	2.722979270593312240e+00	8.963021415125137281e+00	3.752469728771932633e+00	2.222764523484840105e+00	4.004974861503932893e+00	7.672993634429189136e+00	5.583146401021909178e+00	2.028890157990844489e+00	7.704553027924416320e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.277933706282857962e+00	1.046564536543373336e+00	8.559958755679337727e+00	1.551826234559570805e+00	1.035916439946311884e+00	8.787785658549182699e+00	4.847527219899694373e+00	2.547466215563128245e+00	3.051122992251911636e+00	1.001084758984833911e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.830339995317061152e+00	7.253271231172901068e+00	7.501970617485634207e+00	4.294275840180405979e+00	2.388115476439018003e+00	1.359188896219934328e+00	5.371178056032735348e+00	4.804062108608678550e+00	1.634976607103018065e+00	1.154537100712818010e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.466436080239852835e+00	4.931732612070173438e+00	6.257046639961749257e+00	3.086257734019937082e+00	3.036467755676879321e+00	3.867840440404092472e+00	1.303291719708922658e+00	8.529439664195248127e+00	4.020079493627396694e+00	9.080133809581337756e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.360604803245365702e+00	9.039861973356989822e+00	8.995165936396226414e+00	2.872138921270910750e+00	8.026573708892027481e-01	1.219979880025858332e+00	6.938060301054776779e+00	6.724767557132884654e+00	2.468540426820472256e+00	1.590154425143255335e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.354932064856628537e+00	4.955174076144656325e+00	2.636154543614278367e+00	9.320334735894356015e+00	4.653240984571477945e+00	7.981638199981531123e+00	6.983612106458565449e+00	7.153732049963216433e+00	5.885096177420455987e+00	8.227928878280905689e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.753034157458589704e+00	1.020427748551878722e+01	1.339251932151602098e+00	6.781943732922715462e+00	2.615813690565288141e+01	6.931282652039962855e+00	1.411031938231022798e+00	9.069865324643370030e+00	1.395416799849670930e+01	5.601444195049085639e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.195377805802308124e+00	2.235405097600673407e+00	3.313455029292687648e+00	6.170071979068060486e+00	5.039420077835314871e+00	3.697903809027389244e+00	4.379024879436030915e+00	9.300149720724673941e+00	1.392085541792403403e+00	2.135171332885080986e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.976730947400266558e+00	8.732911840875491549e+00	7.970956788883349908e+00	4.380765998903145331e+00	5.753317585507524257e+00	6.887539190555060920e+00	9.580944469720472867e+00	9.206876185906081034e+00	5.921106706380810714e+00	5.154280047143438459e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.798888331008981822e+00	8.004608542459729748e+00	1.303730426563236788e+00	4.835252482986618361e+00	3.558886471675169361e+01	4.710539760283321442e+00	4.650550616940988036e+00	2.033940973858664236e+00	1.131499233294560902e+01	2.822004213855461963e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.903466263938245362e+00	8.473482709368864718e+00	6.367945153054057172e+00	5.714821009979583089e+00	8.468788100325056689e+00	8.187418416003222177e+00	5.552275910040528117e+00	6.303688324222730621e+00	1.163780432477796900e+01	3.310995929464496168e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.407034060124124686e+00	8.856912296281960195e+00	1.049524395466421467e+01	6.834367181658739909e+00	3.394204466468786929e+00	4.928055085554412962e+00	8.990019055980139839e+00	7.651020593740735620e+00	5.051089756609552950e+00	2.414596752835291404e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.153980381367362362e+00	7.720218105760318750e+00	8.337451490539029564e+00	6.936367425558460198e+00	9.659403889595640225e-01	5.070685716242894436e+00	7.529818830009974207e+00	7.702618639515240950e+00	4.580270378881906801e+00	7.696794610761026334e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.255136667705725628e+00	6.373135944602438485e+00	5.931817710495063345e+00	2.202589379730570229e+00	4.016408429795752077e+00	9.425479473530153030e+00	6.070170887418457895e+00	6.795012019570133788e+00	9.749293903108791071e+00	4.738893281088055076e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.383162043085639503e+00	2.459971591053779605e+00	1.812607535046290685e+00	5.485199660416911982e+00	1.723248943604144401e+01	3.322223513024794794e+00	8.454551157284722507e+00	3.057423100882673772e+00	1.357976678823187067e+00	9.005698377785584796e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.748515935178588165e+00	1.144377672610416674e+00	8.306161651011819913e+00	4.583669284032736435e+00	5.624782205967888693e+00	2.066649054903881844e+00	9.207954977565353971e+00	8.752043006055528096e+00	-4.805236890945641104e-02	3.296199751941158240e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.877065884192418821e+00	9.347918573264822228e+00	6.556319137141131570e+00	8.575120472667185467e+00	1.345116121280472754e+01	6.207150133236950751e+00	5.030395543725542318e+00	7.379139000049241837e+00	9.087400493324029327e+00	2.626408027380436216e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.754160767995523784e+00	6.168838832619932155e+00	2.488121057371124767e+00	6.576699791802954387e+00	2.914007940417552334e+01	9.843538530697562905e+00	5.528410558989137691e+00	1.700686012697949501e+00	1.839200501175648839e+01	3.291333012020831283e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.587381885052788100e+00	8.327179125425685058e+00	1.633520337421830781e+00	5.994870972478590687e+00	1.195344819972330797e+01	4.602177466635109404e+00	4.416221369230656002e+00	4.894367609150116039e+00	7.492241920741316008e+00	1.103356796032961107e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.460713849284128507e+00	5.469635520416854746e+00	9.253306973800132340e+00	2.135098274445510036e+00	1.362544083730624633e+00	1.317409285729664425e+00	9.443483736001313744e+00	2.597905531029561566e+00	1.764491868420233533e+00	4.203913894167263798e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.054934245409079097e+00	1.710407410952695439e+00	7.134560973628005343e+00	6.721915599357680016e+00	8.906547666583675138e+00	4.002191920211031650e+00	7.157718073735717113e+00	3.745144899933118054e+00	1.590948578243961409e+00	1.512456951258508653e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.146756152311989574e+00	2.413626132428157156e+00	8.611058664720404821e+00	1.993037987390051002e+00	8.809649821290608251e-01	6.008007614526700735e+00	1.772480151739743270e+00	1.019491338581302031e+00	7.761343687850730255e+00	1.515300088275349344e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.053672404645510152e+00	7.324394456547798526e+00	9.123198151570253600e+00	4.468621366051477750e+00	9.711539773268629272e-01	2.505563928454758393e+00	8.276458004054536133e+00	4.793668397018615579e+00	2.450125544285613355e+00	1.457162876958067566e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.071191134506269904e+00	5.078596558719038256e+00	6.191865035509660053e+00	2.379792034502619114e+00	2.554543684789174929e+00	7.001000284460868528e+00	5.496662763170761856e+00	6.054961847099573191e+00	6.064397353257221290e+00	3.007492005376164457e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188080252224157363e+00	2.699390112718068391e+00	5.798767955323135936e+00	7.096328141661929934e+00	1.195028576571216661e+01	1.029764704603474534e+01	1.642381454782613881e+00	6.083747103355994668e+00	6.469415297387182129e+00	2.713316829451093426e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.145057479311724080e+00	5.474129039390791540e+00	4.622204696035026039e+00	2.881428172137082910e+00	4.261575082168981510e+00	4.929142646283799500e+00	6.221913532571856642e+00	7.398515306856221052e+00	3.850465301091758441e+00	3.772026729400942635e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.809119401318767473e+00	1.595509755926644901e+00	3.897797797119847196e+00	4.188919175180686238e+00	6.837797955786988346e+00	4.183307923087332902e+00	4.921296126480188882e+00	8.230970865520506052e+00	6.121229104965943968e-01	9.265511874737923037e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.082162431335328634e+00	6.196527868066735500e+00	4.779854125959043465e+00	8.978198245321941329e+00	3.683450894672762654e+00	4.828803079834687040e+00	8.932647545347649043e+00	2.677802734432364939e+00	5.020191811770344792e+00	1.386728049360164361e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.376507033050673456e+00	3.468367454586014809e+00	7.625382566904658432e+00	2.955228046669728936e+00	1.783684672446208763e+00	2.373727405540993374e+00	2.738342697555733452e+00	1.747363230524534794e+00	2.713599395640743595e+00	2.780973414759617235e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	5.735805414317690420e+00	8.566566155841289998e+00	8.305321794844301664e+00	8.855916196676115959e+00	8.483972770791456952e+00	8.940045389099047668e+00	5.193941817545628226e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	4.662426845032826783e+00	1.189029184646177351e+00	4.532801073707293682e+00	6.614413870536097306e+00	2.165593879895607810e+00	3.971672426992507443e+00	2.074929458909177349e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.903095133418124973e+00	1.158623877144083325e+00	4.213567509402152744e+00	1.398460989019862044e+00	9.535548450242856688e+00	3.267563787729730329e+00	6.803035926608336226e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	8.088211761718318016e+00	1.054455617502663145e+01	6.903489015636314896e+00	1.003251821146080403e+01	7.912589223940185157e+00	7.940039418448175956e-01	3.911039639674798707e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.167124306529424560e+00	1.206042279488010127e+00	4.727013262713875896e+00	5.419669393570956117e+00	5.543228268536501524e+00	2.009775186543274028e+00	1.314636645658944403e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	5.596688730355522168e+00	5.781045055377395769e+00	7.014968622899965922e+00	3.456684131898507761e+00	9.895911987747783911e+00	4.616875432567240090e+00	2.878543697324015493e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	6.210435051473760737e+00	6.244904202378034341e+00	1.599972117282539630e+00	5.118711105823708252e+00	2.486844454122817183e+00	1.884714453327206884e+00	3.802658010787506981e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.076449359413500950e+00	6.537595340711127356e+00	3.381814808778654147e+00	6.718549038536966833e+00	9.093812830834705707e+00	8.565678716421484040e+00	8.908534687138299546e+00	3.859871240755765598e+00	8.035630520616031447e+00	2.988715301041779071e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.284087101381561791e+00	3.388538376607034941e+00	5.988908148890589977e+00	7.071845093566060392e+00	4.665984307231579642e+00	9.724084814753155115e+00	3.449269707503530569e+00	6.608953000202975936e+00	6.928274508181760716e+00	2.233381609853805738e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.745843977855795259e+00	7.148592864206822384e+00	2.086524489215844103e+00	3.385918068264518244e+00	1.369024538953068237e+01	7.023835788202076102e+00	3.159256738348409144e+00	3.823480580527756079e+00	1.415415165262913888e+01	1.544241537606215298e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.540824844796162552e+00	8.949945284738790363e+00	4.346080791435527502e+00	1.528026128333815903e+00	2.152164326530803251e+00	9.499641678087355601e+00	2.418908039928513443e+00	9.329166834125175001e+00	1.505549420721319009e+01	7.529233733181860400e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.052617349501300481e+00	7.880742083697175104e+00	5.420711554325482240e+00	7.565568699442684952e+00	1.160301497902610457e+01	2.391290546053593147e+00	3.862194177803284667e+00	1.712682469944581287e+00	7.399450822519182402e+00	2.083109612244631759e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.318658240870114184e+00	1.627912228939452977e+00	7.328287008762226051e+00	5.423017205002232721e+00	6.922539559850147128e+00	5.171227902391009046e+00	7.939836766868539009e+00	5.807801213618044578e+00	7.811221045533622842e-01	2.724002530348313655e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.764207747429553663e+00	5.687550776664916263e+00	1.031799567259978012e+01	7.590344222768051097e+00	4.908199037599755066e+00	6.044578502163604483e+00	5.472173217984842353e+00	6.334392096628246982e+00	6.285452775069780174e+00	2.857178814627968411e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.180205652898783875e+00	2.262492838989479171e+00	6.533712437937248652e+00	8.496583533844455971e+00	7.021074073861199416e+00	6.495391465685311339e+00	2.247075482147927072e+00	7.390612510327688511e+00	2.146321381817832386e+00	4.442375593293248492e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.214860232246092409e+00	3.729103207750496196e+00	7.840202416631616877e+00	8.323079502987335232e+00	9.515436619271106622e+00	4.590261227738488437e+00	2.616608220994269374e+00	3.196522289232579972e+00	4.592661262463972882e+00	3.115077354631348161e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.598337763622122765e+00	9.854725449119092318e+00	5.756749975928956431e+00	5.338862821280098814e+00	6.673372685331814935e+00	3.633527225641171921e+00	4.038488217481997822e+00	3.767915695752640293e+00	9.373725576800399750e+00	1.199344317747527366e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941833137805014431e+00	2.331749748646582354e+00	6.713505070182001155e+00	3.783663513735273209e+00	4.979346719985587200e+00	2.287653017015570889e+00	8.941913416548295857e+00	8.830703548313906026e+00	7.891581107025774644e-01	1.513676040810387491e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.273344340105955652e+00	5.579188303842065544e+00	1.959709734318130669e+00	7.885589267449038431e+00	4.026896614020434129e+01	4.464690155637550895e+00	4.198679267618760313e+00	2.839976888708092950e+00	7.629680570774934445e+00	2.600893337301700026e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.323461242009326355e+00	6.546601456825644760e+00	3.567827971897385542e+00	4.854511210486887052e+00	1.404443854531563929e+01	1.902965093525752716e+00	1.005520361032887600e+01	7.976983630005781478e+00	1.636465990523948033e+00	6.805310658244328792e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.938210883500453896e+00	7.472996033769438995e+00	4.354515002668001067e+00	2.468312085419474666e+00	2.423695984938140313e+00	7.235159500995385073e+00	4.858578487178860428e+00	6.180213176590916291e+00	9.146462186552479778e+00	1.406507955665821097e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.322872605947947200e+00	5.560853423630967463e+00	5.164640444892494742e+00	8.904869021392467943e+00	7.763380695636938000e+00	2.688668795921773658e+00	2.286933155303786602e+00	7.588279713412373617e+00	2.818306239465298901e+00	1.106074770722873746e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.537836312155766105e+00	1.144933659529372871e+00	9.910009329200244466e-01	9.098306350763724737e+00	1.162473943005591970e+01	1.584420160766014662e+00	9.586541395414332811e+00	7.542501129043508001e+00	-1.418753872286880324e-01	7.287269818305231794e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.206474341229045955e+00	3.555007039290279280e+00	2.462423499471218857e+00	4.869822959350612379e+00	1.458256654948786490e+01	6.185910430258996229e+00	5.092079901370602180e+00	3.386358112022447742e+00	5.454161752027050447e+00	4.052696051606162087e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.529168798425124987e+00	5.391643629074581057e+00	3.550095242150073549e+00	1.391212428246247690e+00	2.376954554876352099e-01	6.562354594824626020e+00	7.654665118395758583e+00	6.071180921672427289e+00	5.412961621652538469e+00	1.153295581766059730e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.404581793867373918e+00	1.994657498188018740e+00	9.540109403878753724e+00	4.593051270129380192e+00	2.238006083155120507e+00	9.011405705411014821e+00	1.016249618173418945e+01	9.104146205969080086e+00	2.322257262303861314e+00	1.440343470308145868e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.031334805550287115e+00	4.100256647692841483e+00	3.670171761719370540e+00	8.516718462247487409e+00	1.213181793392739749e+01	6.183476007578324385e+00	1.559638571440766786e+00	4.554911120332471697e+00	8.373931724710212521e+00	1.207760725751453990e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.411514242016530307e+00	1.492874878691794471e+00	5.520979605404161106e+00	9.396688037754092448e+00	6.579942091323286668e+00	4.578373163644061883e+00	2.149289518281974232e+00	9.286051669730072788e+00	5.591722533191126887e-01	2.639110810690092457e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.141564387007621306e+00	1.645795738449512324e+00	2.322805960343897524e+00	2.559798576145041249e+00	5.654314007173571355e+00	8.417715040247607305e+00	6.904526334824582001e+00	5.618638432375604452e+00	2.013882440698351317e+00	1.354221780084341376e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.489750988659522157e+00	4.880065022848108391e+00	6.579746351129615256e+00	1.870538219897898591e+00	1.910451811965874214e-01	5.922999858763188463e+00	3.473188732970387882e+00	2.368793020849742970e+00	9.048192781953869002e+00	5.234688528592738033e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.555873155626103399e+00	2.127939629932637189e+00	3.759038510581021342e+00	8.415373360235932410e+00	3.235031681579948248e+00	1.867831354721752657e+00	1.813676551730573960e+00	4.678079326411920036e+00	1.175201212957630359e+00	8.844456337629212905e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.356860549792287429e+00	5.564091828545323359e+00	3.014749055017846402e+00	4.449729974092514695e+00	1.245196212021817317e+01	5.983978896314705587e+00	8.752876778147382630e-01	9.878659028407986042e+00	7.322054644696445180e+00	7.335494463057206094e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.126387067884629722e+00	7.267879421891385583e+00	5.541277216256798255e+00	6.007671528906220360e+00	4.239839794556223396e+00	9.156576764368809407e+00	1.046843708354465274e+00	3.733927829482120764e+00	2.589819885246776110e+01	3.289796648484074604e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.459419706282083951e+00	7.601995034304589893e+00	7.046216630017121396e-01	9.149924710943407646e+00	1.926506553831849544e+01	3.999798870494661873e+00	7.787849476528209358e+00	9.037305995153527505e+00	4.961138687885097376e+00	5.081717143144358628e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.602781670456051799e+00	2.397266568152987887e+00	1.231042074323895230e+00	2.165553562555970313e+00	7.662570285660148528e+00	3.561602501541746513e+00	2.221260065838035480e+00	9.114452728124328829e+00	2.521841821911244619e+00	2.186979603131931071e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.131802763860088490e+00	2.261744787168793014e+00	3.303062788673177153e+00	7.193957025323951093e+00	1.814195299437502129e+01	2.770526026859462476e+00	5.203820918396970363e+00	3.799506080508685102e+00	1.114660459836563033e+00	8.157825448811385272e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.905357372793737625e+00	1.660808321398524967e+00	1.172370559632442077e+00	1.842072570350901994e+00	3.576636190107815416e+00	2.403419320274615689e+00	6.489758094918157916e+00	2.160834248086158649e+00	9.974023308999721005e-01	5.148458841149355258e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.322535726121643940e+00	6.576262124264672160e+00	2.112180312112050817e+00	4.118017360600862986e+00	1.457740842895689681e+01	4.924013660323913300e+00	4.903090642523400433e+00	7.876472835703135722e+00	5.205744089739993363e+00	2.272803718886188484e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.204443753694215857e+00	7.068422259965572607e+00	4.486374609146978720e+00	8.215897385601385494e+00	3.688900227411219035e+00	6.633085644105522150e+00	1.335283576365350333e+00	3.454453750532280321e+00	1.856644035311531482e+01	1.005271656114994222e-01
