G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	p	d2	m2	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	6.202254338643467868e+00	3.540541320485958376e+00	7.558797429235528220e+00	9.972405512657778193e-01	2.742534045194136016e+00	1.674944644833968965e+01	1.936571095797961606e+00	8.175209130717393080e+00	2.650650645599945676e+00	2.275647406003193041e+00	3.032678342202580257e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.772702269150267185e+00	8.348172546945956896e+00	6.390685967405230983e+00	5.255793428479552665e-01	5.982436691369346526e+00	5.424167964206708348e+01	9.271497308151586125e+00	1.384864226209623084e+01	8.132070407428740211e+00	9.000382754097362437e+00	2.210842393690945595e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.333675202559519768e+00	3.679167813653585917e+00	9.028470158418768321e+00	2.729726760782598127e-01	5.360761724445379350e+00	9.486760162387684048e+00	4.489293143740187730e+00	1.459630928622865476e+01	5.947054205071751198e+00	2.627716516307206707e+00	3.855738671265475648e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.782900345616153182e+00	5.857434252104593675e+00	4.870037402822082306e+00	5.218042652959620220e-01	1.071319217179370398e+00	5.319642985172929883e+00	3.816203138168342335e+00	1.577623384718544131e+00	1.281296255493351799e+00	9.850396659882900252e+00	-1.047132708125165266e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.553093015458413717e+00	1.056683935203951208e+00	5.978669831527361644e+00	4.022807892832158672e+00	8.416939314063805355e+00	6.878482984392339006e+01	6.901615261360453779e+00	2.145156727055974955e+01	9.713767676974567777e+00	8.409333656305582494e+00	2.334739608750777791e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.413167754290403977e+00	1.185163616980515311e+00	6.194584080619343069e+00	2.289122377315700341e+00	1.430118098053704712e+00	1.262028268340566939e+01	5.427008110903097204e+00	3.712329933029123730e+00	5.478610901148144308e+00	5.156186325032320106e+00	-6.910811639100329273e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.469244854496952080e+00	4.869921727561279390e+00	6.119269259267047012e+00	8.249015613092917087e-01	5.109226954890408123e+00	3.865470734661605690e+01	6.843516110657997586e+00	1.350282431192833066e+01	3.732849391912160808e+00	9.892362795510491580e+00	1.732309725226677033e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.459869484239702864e+00	5.488326697462508896e+00	7.472526363762026058e+00	6.941192659047706881e-01	5.941560203481948577e+00	4.753730094609899481e+01	1.179330589322300948e+00	1.846718280577096039e+01	5.238090384789377829e+00	1.766552138245995218e+00	1.238684294485408621e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.475484045195220695e+00	6.464630979784502962e+00	3.216668340233739709e+00	3.610876436917725973e-01	6.841160331917963688e+00	2.889788834971699316e+01	7.881142590011050331e+00	1.824195737984986820e+01	8.843471782893121969e+00	3.644037587381158794e+00	4.087251457691126189e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.012482645200775799e+00	3.495641843653441327e+00	5.606736483784104053e+00	5.347677964365498138e-01	6.906739199158141496e+00	2.549379148895305036e+01	9.790781045908850899e+00	2.075417740898060259e+01	3.865478239962589768e+00	7.049134388734614731e+00	2.901682252715157562e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.429810961671019953e+00	7.364249376549323323e+00	1.693803761417798093e+00	5.940146360356952648e-01	3.698978363183658136e+00	2.542078139972532114e+01	6.618985178545027992e+00	7.464904473947850505e+00	2.684801633434101831e+00	4.522394063027760147e+00	9.854297585699889339e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.178767197726189764e+00	9.191443546627500183e+00	4.554782612657876761e+00	4.628484006019257246e-01	1.343661721721931546e+00	8.895548460973648375e+00	1.001099730135017651e+01	-1.059933955473090661e+00	2.129180493178689293e+00	9.019346866993293688e+00	-3.037020082348320660e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.834730907665784727e+00	8.074744671702072552e+00	4.892322981272123172e+00	5.524900480139464110e-01	7.690044467978367493e+00	6.677704227581813257e+01	2.541031476982924531e+00	2.197220714972064570e+01	3.818329225684995443e+00	1.533399984625912982e+00	4.001924406608687312e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.668358769254622231e+00	9.476681402014445199e-01	6.208372783600261791e+00	3.382314728787775060e+00	5.741382935305985313e+00	5.293156211054885318e+01	5.087155675238716590e+00	1.556279788873658987e+01	8.691375891374708118e+00	5.826879458608162032e+00	1.392214818594755457e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.350184196762234556e+00	4.363985199375916224e+00	9.487671649806184604e+00	4.797014403192237375e-01	8.749575716916456969e+00	4.784685496350699196e+01	6.734127289338285749e+00	2.409819601201012418e+01	4.973309694302553652e+00	6.403448089598856363e+00	4.834487299862547660e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.638967680943784089e+00	2.051339846481270435e+00	6.255104327945464782e+00	1.450247283587282610e+00	7.602856248327420019e+00	4.903386458666153658e+01	5.984008846917166835e+00	2.385988505590955100e+01	3.058787239759420462e+00	6.258150558251111661e+00	2.571709322524159624e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.329585833736087963e+00	2.904165610870812486e+00	7.972064192542638317e+00	1.284685830372879423e+00	8.709273740406764830e+00	6.974680016460690979e+01	4.218977517513721409e+00	2.382567371859912342e+01	2.167671414909918326e+00	2.903664179901598530e+00	1.489395614969249548e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.046063275575159324e+00	9.852227471161169703e+00	5.600011108452065400e+00	2.956024027714690972e-01	5.409191983343434096e+00	3.400912427041714636e+01	3.806703829859610533e+00	1.407626030192277433e+01	3.988828843884121955e+00	4.249140523281067949e+00	2.605067837392666119e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.324140611654299526e+00	2.057408648609636348e+00	7.162675537915317747e+00	1.621269373016998694e+00	3.492115910188668515e+00	3.056114551188907313e+01	2.350779624621157193e+00	1.120789885393734409e+01	9.274418374009615107e+00	8.806939440752596937e+00	5.713980041052499814e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.477090866348195419e+00	5.244961686122481481e+00	1.487037321221927666e+00	7.357573080969145307e-01	8.233983815752091928e+00	6.676670253945695777e+01	4.835604405227461378e+00	2.109495390116608249e+01	4.054348999876796533e+00	2.774963170708281357e+00	7.729398177690991467e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.282840709501204657e+00	6.350534650389182190e+00	3.423913578533453794e+00	6.164158673987062409e-01	5.221582957529141034e+00	4.311913477003764683e+01	2.356090346547361492e+00	1.439131588434290876e+01	9.935719705521533385e+00	8.624453142301488739e+00	3.060562099186324492e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.137856151358784373e+00	7.134462893166457320e+00	4.187028520056092162e+00	2.293431956547404837e-01	2.149232205276605523e+00	1.133735745569525477e+01	7.100461371071697059e+00	5.739800177421852112e+00	5.232829703489918494e+00	6.117564513933500869e+00	5.097327132426003882e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.294185470346624456e+00	6.252754234997255800e+00	5.633908941783041691e+00	3.389939803491870407e-01	8.373544218339326051e+00	3.663334885765071647e+01	2.455497129446328142e+00	2.596810946245883756e+01	2.123174165383977741e+00	8.206824296378009365e+00	8.259159512656634450e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.434313524343341140e+00	1.247501118210732063e+00	1.354503936771198402e+00	8.554704289064247735e-01	9.501804565618069631e+00	1.714951121938749168e+01	1.236317259554798209e+00	2.512148370532682407e+01	9.411298124762280892e+00	7.826611335344647813e+00	4.536670986604372402e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.402723691038383791e+00	3.602140271935324822e+00	2.496103705454459476e+00	8.145136497081670868e-01	5.146347724612802210e+00	3.501860968190528922e+01	5.618878560596882288e+00	1.377972518876963370e+01	5.373419605947673539e+00	2.660765936761219308e+00	2.155009119313448185e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.381083208547444263e+00	5.361293429915996001e+00	3.193816949520580373e+00	1.425323832597318874e-01	1.945369056962448440e+00	1.967677718008235210e+00	6.429356861516328792e+00	5.417707430583361017e+00	7.351228515848336365e+00	6.359656422594768266e+00	3.848931320362438679e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.990730814314281005e+00	1.896254200073071994e+00	9.629161243585341978e+00	1.469659671263288336e+00	4.795424902565125436e+00	2.488321001649379127e+01	9.375058351820305447e+00	1.147179808383808997e+01	9.607970917981543124e+00	8.947711296523475966e+00	3.000645644953477813e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.578027830158799993e+00	4.448404109122294336e+00	3.958920138276287304e+00	7.067620062018818983e-01	8.338465333490555409e+00	4.664708421708330377e+01	6.409562187061636607e+00	2.357645038862194653e+01	1.474901162047619563e+00	5.570288258192634956e+00	1.129664208265576397e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.757865217516552114e+00	1.587316925815398960e+00	5.687177089942812458e+00	1.436233729470700382e+00	9.391301726839808239e+00	3.041414608981999734e+01	3.802056948232683364e+00	2.662854370082117228e+01	1.969273530875530254e+00	9.482314598826233620e+00	1.656738160846712660e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.884180063876922162e+00	1.428239565961394453e+00	2.158274377727247284e+00	1.874018665416601781e+00	2.259361783790524214e+00	2.082168214893480140e+01	8.037995498961606700e+00	4.747960565804650201e+00	7.695331856670694748e+00	5.038185122256482629e+00	-1.487024414405769051e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.355589784477799986e+00	4.847494168871210540e+00	6.405183304084004270e+00	1.469165462260548505e-01	1.540365397347046583e+00	2.490588934329106330e+00	5.726529524067549559e+00	4.222976093360037098e+00	3.772940347052440746e+00	2.004303679795107929e+00	1.636364564572703184e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.564411472727999630e+00	1.700358558827946176e+00	3.424970162368651483e+00	3.236823823277990009e-01	8.062332207048312327e+00	1.281279297090090807e+01	1.819524024538184737e+00	2.677560264276657520e+01	2.946922557785477181e+00	4.240284188889069661e+00	-4.556727884400624262e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.552214560357340289e+00	6.051433749482069580e+00	2.289517008097912587e+00	6.743615745634740088e-01	4.032031422897253137e+00	3.953052065862915754e+01	6.520582174435038070e+00	1.065375740050162001e+01	8.767234043882049521e-01	9.670190824074934355e+00	4.488322051744335628e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.135975550521394872e+00	7.340654917644058308e+00	5.521041471469336770e+00	2.924071194622570591e-01	5.728059606882896837e+00	2.415572030656351643e+01	9.044871634161866680e+00	1.517379363579144602e+01	1.113054028472149071e+00	3.933393184819947042e+00	6.077234601478573306e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.805444572919675306e+00	7.627044487295334463e+00	6.242008385082179478e-01	5.989772658728445553e-02	9.532493521325346109e+00	2.201990223445528727e+01	4.985895616946858233e+00	2.619864293572543446e+01	8.242786942993763688e+00	8.960152169492284102e+00	6.546312845035383299e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.859045815146465941e+00	3.383496651188278470e+00	4.255207114486503350e-01	1.004262150452636337e+00	1.610291022089427093e+00	1.009506621433061824e+01	4.239926889165404944e+00	3.473104972709389227e+00	1.956540342686990730e+00	9.072623424970862160e+00	-7.115596790302308250e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.254822075559040684e+00	2.876373836549521279e+00	2.899199278394692936e+00	1.641125329838980296e+00	6.829272621393685405e+00	5.231614521417832009e+01	2.195928886419241888e+00	1.942082491483432349e+01	5.543941634374813354e+00	4.087587576519029042e+00	6.626389662626268162e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.787398756051227000e+00	2.121079753341336360e+00	1.248731751956826841e+00	7.629540464498035801e-01	1.703148699219709128e+00	7.106174742679703726e+00	2.260703865949778013e+00	5.535638607875223549e+00	6.949674249676582427e+00	1.683350966658903936e+00	1.079944279791466641e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.743191470222006600e+00	6.459442139078977796e+00	1.904604373632687420e+00	4.945696500403247153e-01	4.426508805963101700e+00	3.083064737440115621e+01	4.796729614648405082e+00	1.116776177941748216e+01	5.181938015098259243e+00	7.256974625228234110e+00	1.066780506162413600e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.196109603949570666e+00	7.339337986478914111e+00	4.119555596079848669e+00	1.540670691443716267e-01	8.324442694870889170e+00	1.269156211759417374e+01	6.378137404825400480e+00	2.353133935747102967e+01	1.425440086300883147e+00	3.612904447586259060e+00	2.459113447831075272e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.556832749144537287e+00	1.504136825477147443e+00	7.980484979062277162e+00	5.825683308871688615e-01	4.641666645356564480e+00	7.472408113319375822e+00	1.627989505992319952e+00	1.441394232914693063e+01	7.928758525269353541e+00	8.030863072863967389e+00	1.082392081911457460e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.674789781396300192e+00	9.113633162610199179e+00	6.642861932778591161e+00	2.800018019689581861e-01	9.778462543329149881e+00	5.733907103508128955e+01	9.696920728464581529e+00	2.669324875724593937e+01	1.171873987051006205e+00	5.037483520856003594e+00	1.100398130304468536e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.147387138083267644e+00	1.417541237169923418e+00	5.604817634444752450e+00	1.999015124368343166e+00	6.021551820995588500e+00	3.744287170042154145e+01	7.374382395249668321e+00	1.630852641063843578e+01	7.487763145905190321e+00	5.560727151975883409e+00	3.703563847189785463e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537273715816356301e+00	6.124897377278472277e+00	3.996560447050423903e+00	5.351136484235198276e-01	3.884682499761292096e+00	2.415710414115641669e+01	6.134012324953528328e+00	8.229925368336509450e+00	8.825474738981569089e+00	8.166788048402485956e+00	3.472632148683681752e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.183511184963403906e+00	6.965811441362045997e+00	8.921992558731105305e+00	5.166196099599319469e-01	2.688157979188969815e+00	2.770275877445933688e+01	8.545597904762386676e+00	7.020549772544694811e+00	4.700579483206220210e+00	4.864777697625384256e+00	1.971561611195794095e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000249538387093473e+01	8.931188632069105182e+00	4.342736273829194360e+00	5.249407531187719744e-01	4.447429158957154627e+00	4.039003422193267312e+01	1.958646059090322300e+00	1.184427475177661293e+01	5.836881896039625595e+00	4.723585670126398739e+00	1.420495086466181833e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.536789346702163606e+00	6.938679552562094344e+00	1.973314459837598678e+00	4.116914423676623080e-01	4.548980368971062838e+00	2.565338893023790590e+01	5.889430068717225630e+00	1.247095428978129839e+01	5.185272768602514404e+00	4.322453551937147864e+00	6.279574873114149858e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.820952783678723819e+00	7.953014424895777701e+00	6.491048200971564874e+00	2.204244589204787941e-01	1.385724640939438368e+00	8.341326578351274890e+00	6.319775476964987426e+00	1.178437322383344199e+00	4.574636797766892471e+00	4.065271558830076515e+00	1.046689972918473766e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.987015928416509425e+00	3.914695367305338181e+00	1.728259409420158210e+00	9.777280514512016740e-01	4.269769617262634043e+00	3.500197298652830113e+01	8.280294106965197187e+00	8.341897092381451273e+00	9.227616636177227605e+00	6.080927194191370511e+00	1.118667598380575257e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.309538568209012599e+00	8.476275512901418452e+00	3.599394609894588815e+00	2.024143210441664842e-01	5.722066308550742164e+00	1.763259072030581720e+01	7.433976113418231613e+00	1.345824026991508404e+01	8.850716933154647137e+00	8.142527640841825232e+00	3.588436450527404675e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.330425310946579565e+00	1.526103673866453070e+00	5.769132209113949195e+00	1.450717110795274323e+00	7.548102959560830882e+00	3.642193259050463183e+01	3.191353316883627222e+00	2.192135751865374615e+01	4.063109900194032065e+00	4.570069545975243841e+00	3.913933110529140169e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.156005279957843079e+00	9.088272162734142512e+00	9.047898749561738896e+00	5.321322134618583499e-02	7.017665191391628809e+00	1.050183262409649387e+01	8.986159333155343987e+00	1.890644145856825631e+01	6.421523743997952671e+00	6.113434295290387510e+00	1.094082506885818845e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.713905639558501282e+00	5.737173531800812576e+00	5.509095823463368902e+00	8.587671746786304516e-02	7.214071062456010708e+00	9.457983699096404351e+00	1.977138582352882423e+00	2.231893827357292892e+01	9.394331347300864721e+00	7.148996227024134065e+00	8.256174711190431004e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.958839211359752142e+00	8.208084742751712071e+00	7.183417831022042677e+00	5.818517037494139732e-01	9.905234702445812056e-01	1.019445276218364782e+01	8.814007795700909753e+00	8.116374972148108213e-01	9.846749823056569539e+00	3.504663790951125346e+00	-1.747187498275160422e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.650001286317465343e+00	5.418745797696467470e+00	9.628046787018348596e+00	8.859333714553887518e-01	3.368075347899707861e+00	2.448091381701401303e+01	9.866316889364464160e+00	6.054817221986437126e+00	5.833334647095994363e+00	3.508216293612394843e+00	8.420903412784573661e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.876169241448518932e+00	6.472254335022999072e+00	2.168774799945188736e+00	4.488157884310178258e-01	6.985823863452443661e+00	4.986451412994769328e+01	2.513058905722713732e+00	2.010520802400702678e+01	5.259293716153381482e+00	9.314468793408998692e+00	8.456896664467745683e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.629829418326780299e+00	5.948788539630990968e+00	3.109447180659681287e+00	4.287811046281230776e-01	5.336706256133384230e+00	2.590712772483731285e+01	7.626580719737230396e+00	1.411669006519561265e+01	3.621808832220034802e+00	7.392847325236439282e+00	4.545001660349452521e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.143299964313037709e+00	7.584009771970313452e+00	4.343685410394200197e+00	1.557170444563359402e-01	1.049889483343307006e+00	1.521616037154317258e+00	1.393637472262568622e+00	2.423594840477426793e+00	9.240269548700263513e+00	6.154584366024969277e+00	2.850253198847222169e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.290047450873503809e+00	1.574575099407475198e+00	5.144662920438962672e+00	6.772595372715968232e-01	8.929407412323584481e+00	1.948313024096387025e+01	4.367382546560206968e+00	2.380701195808704895e+01	1.988727742364691853e+00	7.325691303316035352e+00	4.275050177942214535e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.661936966885311673e+00	1.204505302920960919e+00	4.188206173375475849e+00	1.030599101013428998e+00	7.966060807973301294e+00	2.717961347343386791e+01	5.187297438695024354e+00	2.184339212455180856e+01	5.992386643654262102e+00	9.803218551975441120e-01	3.125071157709226277e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.957933522877813637e+00	2.905094555067456952e+00	9.355552648269803484e+00	9.093464049760601187e-01	5.711096629577644634e+00	3.563624107461478729e+01	6.384771302270846327e+00	1.536718847318959824e+01	3.641325167528727924e+00	6.618578143597400043e+00	1.871300028511928559e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.706616595777131984e+00	2.230442254295817772e+00	7.838815268444008666e+00	1.546470770818455520e+00	1.420786906561990470e+00	1.034949425224695396e+01	9.871856029084456807e+00	2.111346725997600426e+00	3.156940317497197945e+00	5.779047242012394392e+00	-3.251137856830154504e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.115101678387732775e+00	8.804313298109226693e+00	6.696502016623578690e+00	3.741316343407125045e-01	8.109961718003344089e+00	5.479582918589561302e+01	7.740761693647893793e+00	2.111762802702946829e+01	4.737302709112227284e+00	5.834400025638251108e+00	2.699149718196538483e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.862073153149587323e+00	3.140796795021675081e+00	3.894294097570619950e+00	6.482501950111480005e-01	5.866777058347437013e+00	2.264418357115837921e+01	5.586270211167216004e+00	1.696789395860413308e+01	1.006168272277896136e+01	4.347984258781962374e+00	2.312164110079587331e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.580528463947345585e+00	9.699273411792351141e+00	8.286129074118207427e+00	5.115323804175244682e-01	8.159598532049251673e+00	7.855077909328888097e+01	8.684025801372481368e+00	2.152038170901307979e+01	9.637197781856756684e-01	1.324029971162536290e+00	2.765383341363308878e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.974754901213788827e+00	3.967164899681880907e+00	9.417226161640460447e+00	9.542639376738413226e-01	7.569808129004939268e+00	5.823938957468921274e+01	9.680472738364231944e+00	2.044189184846111473e+01	5.908537095668688011e+00	3.100450230739543400e+00	2.603117473165927898e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.537846578338137427e+00	2.615698705323861173e+00	7.770114777628277736e+00	1.129078343331839429e+00	7.723907777663757912e+00	4.846049953995949977e+01	1.280846809478006998e+00	2.416273882019802244e+01	2.029493906078161380e+00	9.864362401621558973e+00	8.230786353757681972e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.130531624612060249e+00	8.239905987695802736e+00	1.024302849645126301e+00	4.416306079766446624e-01	5.396797657072106347e+00	3.582309461278290996e+01	9.872922289689215702e+00	1.382870301295181292e+01	2.581993090126952328e+00	4.651525300252766115e+00	3.078873410342430894e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.831840006715863112e+00	7.107726905447655952e+00	6.616560750442197936e+00	3.900821067036687739e-01	2.270373202440286065e+00	9.869396885384508877e+00	1.746372269068586780e+00	6.612880380566903860e+00	4.722795735903747349e+00	4.960842742475194633e+00	9.002073983025898896e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.358693526290945641e+00	5.097966202220849397e+00	1.267503291791634679e+00	2.550163821254152197e-01	7.418045504425884396e+00	2.332685663218100203e+01	8.494816728531098704e+00	1.997636099182954439e+01	5.310269477118644055e+00	1.690047666561374839e+00	2.682671999558524645e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.570865309622585748e+00	5.919810682877882257e+00	3.312920957803310973e+00	3.265709179283271535e-01	6.831473819901390243e+00	2.854359655796486805e+01	3.381229510964761431e+00	1.899866504567539138e+01	2.656979481833625645e+00	1.025820230113457576e+00	9.947824903996940749e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.993517821443691496e+00	7.814227985617472783e+00	1.552941426805396929e+00	5.448287621659740898e-01	7.600785907282419984e+00	6.159354556970134809e+01	2.149461352374887557e+00	2.143618908745791884e+01	4.251704407040575617e+00	7.181386347367053169e+00	4.929103797059877223e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.065269280467921575e-01	2.690003655820950357e+00	6.258692783671272686e+00	2.166197695216596775e-01	2.792069729850500615e+00	2.723872442359962065e+00	4.637884711253642323e+00	6.877302872392636601e+00	1.793964763576437527e+00	5.828270789330631807e+00	1.786948638893161023e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.102307196674292111e+00	9.987675949176896495e+00	7.624652719206567397e+00	9.236882124860759657e-02	2.658207641925847575e+00	3.587848752082435588e+00	6.924954261209705919e+00	6.814316379676578883e+00	4.245700549819876990e+00	5.991244433870948072e+00	-6.953375149246904252e-05
1.000000000000000000e+00	1.000000000000000000e+00	1.576589907330872453e+00	9.725616869926399843e+00	2.232095437837338547e+00	4.712217602608460842e-02	8.616746760974377750e+00	1.371963112124104001e+01	4.167358892968705320e+00	2.568510839726320327e+01	9.646448841945099772e+00	3.362351974112040676e+00	6.508210853270894602e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.593625449190080978e-01	6.695305951772993147e+00	4.701996843880573707e+00	1.023765831563508838e-01	7.755507954430420625e+00	1.082211167920042705e+01	1.500279030256832957e+00	2.342727418034109022e+01	9.579883233678049947e+00	7.526781025154921423e+00	1.169730326210437765e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.687337368995592612e+00	3.238370642326831916e+00	5.077608481307487764e+00	1.605868705008111963e+00	8.766447095619708918e+00	7.989370355909744603e+01	6.531457705652029766e+00	2.575629868985555149e+01	4.258395820342282256e+00	2.056617110540499560e+00	3.301273613150089048e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.242106909196937004e+00	7.132300347088959214e+00	4.462620478288818582e+00	5.161976698328343272e-01	8.042647404337524009e+00	5.553798881844878110e+01	9.281195485177494930e+00	2.107055924227269017e+01	6.587234761395960980e+00	2.720705784856298326e+00	5.870039092927454849e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.090394399893724220e+00	2.070122449536841547e+00	1.841936565860814667e+00	1.553504091145166521e+00	6.592524323663369934e+00	3.329261394593303436e+01	4.659056630614261785e+00	1.712704789994687005e+01	9.323793280203522826e+00	5.214793494512220740e+00	2.033200527805180258e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.015484225808950480e+00	1.277437770959600316e+00	4.954472484573331670e+00	7.406720274815647986e-01	6.649014247515253828e+00	1.121467763439425269e+01	2.888905608717183160e+00	2.030665615827352966e+01	1.056314721593896166e+00	3.556723380013667501e+00	1.742945667071505167e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113421297488120132e+00	3.447169759775229991e+00	7.704170431478608805e+00	8.437486725468626991e-01	9.041560018305164093e+00	4.953380494629736575e+01	5.115574314196218886e+00	2.556771506281405948e+01	8.303821168625724169e+00	3.718485456384129417e+00	1.914201095224718818e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.374059976318100951e+00	5.003047952281339583e+00	1.356917132258193215e+00	5.060108710973049151e-01	6.246085069081365404e+00	3.204296112925745632e+01	1.302733277174531468e+00	1.844711689352566353e+01	9.248443840739978938e+00	6.771256140167754012e+00	1.393355174387789441e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.710223773140143955e+00	8.656989185861348801e+00	1.715334648745797885e+00	1.878877297275919622e-01	6.927535177331128224e+00	1.636646703781757850e+01	7.847625938081217001e+00	1.853485125360005981e+01	1.717177694985075220e+00	6.238034122500066836e+00	6.481290403423523028e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.197947934811664616e+00	7.658384833260362790e+00	4.112310600778680048e+00	3.544602114109743352e-01	2.071289345267389947e+00	9.575327884604899253e+00	8.581495649330319608e+00	4.892049494202162840e+00	2.467079136636405767e+00	8.309916157801163550e+00	4.556882107586280872e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.282528001788624472e+00	7.803326068459245590e+00	1.011689036582571610e+01	2.963357670207748540e-01	5.427553531530478814e+00	2.564388476756441193e+01	6.373296628389345742e+00	1.401740497463606161e+01	1.002578267480488705e+01	4.883035414123914286e+00	5.183287890810117648e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.135311246155841225e+00	4.995774769291260853e+00	7.137358586022028106e+00	6.788371494646796567e-01	7.091165694488606341e+00	4.835067047909380022e+01	4.453902016464426517e+00	2.186373286256509019e+01	5.719896562981912069e+00	1.762997623472077668e+00	1.001229967823626721e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.791318484926651244e+00	4.218190928832091124e+00	7.544162078948509986e+00	7.537713166564278255e-01	3.648845000845277298e+00	2.321887533203113918e+01	8.191162964922584777e+00	7.110061473839164314e+00	1.419265464538100652e+00	3.414942913549828152e+00	9.797064335306193694e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.330266671512252863e+00	3.967612982011723410e+00	4.569608579366437162e+00	2.033162241576270679e-01	3.107926620089240366e+00	2.900097713825206203e+00	5.555565853338139348e+00	7.553037426486105765e+00	3.296239085320700202e+00	9.726969595428775150e+00	1.120621869810768945e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.157015534063095430e+00	9.664548343118696039e+00	6.353377685343216008e+00	2.098391326352304354e-01	3.643203790080200122e+00	1.431704403278773796e+01	8.408435374562348130e+00	1.006999963988478441e+01	5.390612399955197809e+00	5.822451795831192989e+00	1.124101182488795037e-01
