G c dx1dt d2x1dt2 dx2dt d1 m1 p d2 m2 Fc Fg W
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 1.06104478e+00 3.20817083e+00 1.98654267e+01 4.22759424e+00 8.34029508e+00 7.30987829e+00 5.98689352e+00 1.74014676e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 2.12178981e+00 1.51958943e+00 8.25541158e+00 9.20205271e+00 1.90884661e+00 4.69658389e+00 2.57048638e+00 -4.48960306e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 2.00814735e-01 4.51929582e+00 1.24605432e+01 1.18840706e+00 1.33154300e+01 5.54173559e+00 4.40833020e+00 1.50668041e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 8.68951349e-01 3.10783034e+00 2.33151578e+01 3.84195836e+00 8.07055831e+00 1.06617740e+00 8.58830379e+00 1.10392945e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.00869186e-01 2.97598531e+00 1.04961551e+01 1.51193258e+00 8.57372801e+00 7.22548103e+00 6.79791714e+00 3.34312573e-01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 1.15884140e-01 9.63876522e+00 1.17481482e+01 7.89874585e+00 2.79939327e+01 6.95208411e+00 6.85651946e+00 2.94417689e-02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 3.50495796e-01 6.54670437e+00 4.45781511e+01 7.31896709e+00 1.73348339e+01 1.34560790e+00 8.80139337e+00 8.11795978e-02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 4.85816255e-01 6.01190599e+00 1.55948608e+01 3.98216997e+00 1.72524499e+01 4.31425097e+00 9.04575752e+00 6.65070059e-01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 5.36660663e-01 4.74197593e+00 4.48786637e+01 7.08096612e+00 1.17372717e+01 9.81128657e+00 9.27813315e+00 2.36154834e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 5.99881792e-01 4.86049900e+00 4.65896191e+01 4.56343504e+00 1.29715962e+01 4.78662906e+00 1.85364274e+00 1.13505276e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.81597034e-01 5.86814503e+00 5.41851574e+01 7.80628412e+00 1.48810443e+01 5.51750865e+00 5.89713402e+00 1.11064992e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 2.51737975e-01 7.26786826e+00 3.14802503e+01 5.08765296e+00 2.04810942e+01 9.18937142e+00 7.66458569e+00 2.51527090e-01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.25619960e-02 7.31931487e+00 8.33750145e+00 4.71051755e+00 2.14358896e+01 7.45535688e+00 7.81234161e+00 1.61119449e-02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 7.04859191e-01 2.54524517e+00 2.38104302e+01 9.41256924e+00 4.33905971e+00 6.23863118e+00 6.46044582e+00 1.02235655e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 1.11260972e+00 5.50101477e+00 2.67000407e+01 3.25791190e+00 1.56100355e+01 8.18024213e+00 2.50108602e+00 7.56186284e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 3.75169263e+00 4.70762286e+00 4.56634397e+01 2.08402606e+00 1.33850953e+01 8.77929640e+00 8.17678499e+00 3.67958736e+03
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 5.20723755e-01 8.83474270e+00 8.54547537e+01 6.26088802e+00 2.42896153e+01 5.11199265e+00 7.48100200e+00 4.83526587e-01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.62387791e-01 6.68277029e+00 5.79869665e+01 9.72389631e+00 1.67204530e+01 5.27597528e+00 1.77522194e+00 1.18378291e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 2.23412503e-01 5.79253660e+00 2.11429904e+01 4.40055292e+00 1.63277987e+01 4.47445842e+00 5.17428842e+00 1.17958518e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 4.18647335e-01 2.03855178e+00 9.10392672e+00 1.55833087e+00 5.70463378e+00 9.70035526e+00 2.56579660e+00 3.99458200e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 2.10631891e+00 6.45074100e+00 5.58649010e+01 4.05374741e+00 1.79657401e+01 7.27449629e+00 4.03729341e+00 2.07161203e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 9.05710380e-01 2.05483515e+00 7.91583744e+00 5.55338489e+00 4.80227406e+00 1.74900760e+00 1.16272983e+00 3.34326752e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 1.76109057e-01 4.03485918e+00 1.01897735e+01 2.45730706e+00 1.16290714e+01 8.76663661e+00 4.60296882e+00 2.22761046e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 6.16818798e-01 2.28557768e+00 1.37390905e+01 6.92291996e+00 4.77830649e+00 5.32503947e+00 5.94889229e+00 6.57619608e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 1.68027190e+00 7.22866282e+00 6.81329877e+01 9.97974450e+00 1.81828130e+01 1.61878516e+00 6.57624334e+00 2.39583496e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 6.69597918e-01 2.85626902e+00 2.07487042e+01 5.06565528e+00 6.93539965e+00 5.94745530e+00 6.97141311e+00 4.68467602e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 1.94265370e+00 4.52673436e+00 2.77513737e+01 4.19255701e+00 1.23116302e+01 4.75447851e+00 8.52662182e+00 3.68572671e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 1.50261766e-01 9.06107300e+00 1.69857827e+01 4.60633750e+00 2.64482750e+01 8.89974464e+00 2.93916617e+00 6.54797826e-02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 9.55156159e-01 2.83884745e+00 1.85520527e+01 2.03631561e+00 7.88496320e+00 2.83595143e+00 2.08433640e+00 3.21071346e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 6.05921129e-01 5.57024558e+00 5.52038333e+01 8.94946241e+00 1.35227274e+01 8.43818149e+00 8.66383455e+00 2.16804014e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 2.97996651e-01 4.77344495e+00 1.07915950e+01 4.73343090e+00 1.34657150e+01 6.01919822e+00 2.40951533e+00 3.80314197e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 5.55717835e-01 1.16311637e+00 6.58901570e+00 4.48546970e+00 2.17480569e+00 1.49149273e+00 9.77284073e+00 -1.04697404e+02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 4.02701412e+00 8.13482302e+00 7.23702950e+01 6.93721246e+00 2.20117034e+01 9.74660771e+00 8.58284406e+00 2.33395468e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 2.32046474e+00 1.62141316e+00 1.24312410e+01 4.97830079e+00 3.22849372e+00 5.61353720e+00 5.50788945e+00 -6.90196166e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 8.02342496e-01 5.26829519e+00 3.83170573e+01 6.83410122e+00 1.36002922e+01 3.61789169e+00 9.83279282e+00 1.75236183e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.88262642e-01 6.04610465e+00 4.42717353e+01 1.55301661e+00 1.76361331e+01 5.22466158e+00 1.87639056e+00 1.21460953e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 3.30882655e-01 6.65583811e+00 2.81902722e+01 8.32351009e+00 1.78271522e+01 8.72072005e+00 3.72759185e+00 4.80928792e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 5.02394975e-01 7.19768466e+00 2.62163183e+01 9.46453558e+00 1.93376590e+01 3.74412812e+00 6.74401974e+00 4.59742460e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 5.70946696e-01 3.27945145e+00 2.71677970e+01 6.83888848e+00 7.53235021e+00 2.73408757e+00 4.15006182e+00 1.08302952e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 4.74254903e-01 1.08980899e+00 9.03562873e+00 9.59109336e+00 3.45470090e-02 2.16164122e+00 9.35535297e+00 -3.03154177e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 5.48947834e-01 7.51099296e+00 6.61241597e+01 2.36289083e+00 2.17206299e+01 3.68073459e+00 1.59063479e+00 4.21270864e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 3.39797020e+00 5.82090939e+00 5.36639240e+01 5.29674571e+00 1.56157290e+01 8.02043278e+00 5.94470649e+00 1.39223028e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 5.26060269e-01 8.52505933e+00 4.77580779e+01 6.41626061e+00 2.37034789e+01 5.24463729e+00 6.31779641e+00 5.39253608e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 1.41784797e+00 8.39249527e+00 4.62732534e+01 6.23562983e+00 2.33705520e+01 3.04733443e+00 6.87455311e+00 2.68278667e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 1.28754143e+00 8.58993551e+00 7.03056725e+01 4.61315601e+00 2.42204359e+01 2.49566500e+00 3.30099601e+00 1.47779847e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 3.46644777e-01 5.36585194e+00 3.67543439e+01 4.04275968e+00 1.48214074e+01 3.99456529e+00 4.28109785e+00 2.74602221e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 1.60302968e+00 4.00265556e+00 2.92902402e+01 2.14141620e+00 1.13156775e+01 9.45931936e+00 8.59312477e+00 5.70858105e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 7.43364651e-01 8.12402382e+00 6.63093713e+01 4.52568206e+00 2.28534554e+01 4.08724041e+00 2.75448492e+00 8.36228038e-01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 6.86385552e-01 5.06164702e+00 4.56056830e+01 2.46394734e+00 1.43317434e+01 9.89311668e+00 8.44181062e+00 3.23161831e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.76007541e-01 2.65097977e+00 1.07151447e+01 7.60929109e+00 6.04069175e+00 5.36707410e+00 6.06389881e+00 7.30188767e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 3.62793110e-01 8.69476618e+00 3.80852198e+01 2.87947842e+00 2.53317655e+01 2.61247526e+00 7.85968760e+00 1.16574194e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.48319524e-01 8.94303889e+00 1.65073962e+01 1.52708775e+00 2.65880258e+01 9.02026083e+00 7.42246630e+00 4.52584404e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 7.87745321e-01 5.19678781e+00 3.22435805e+01 5.97129524e+00 1.37750392e+01 5.14319836e+00 2.86760346e+00 2.17467335e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.16927532e-01 1.68129755e+00 2.22516446e+00 6.35706759e+00 4.25367139e+00 7.38704209e+00 6.11931463e+00 4.32730626e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 1.44918096e+00 4.49043481e+00 2.33070727e+01 8.84721755e+00 1.09730166e+01 9.85340425e+00 8.80950838e+00 3.00199268e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 7.07929265e-01 8.23183894e+00 4.84345080e+01 6.19283451e+00 2.28522276e+01 1.45157815e+00 4.88904613e+00 2.72892601e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 1.37773105e+00 9.11596626e+00 3.26248697e+01 4.10932768e+00 2.63776517e+01 1.87025104e+00 9.69931693e+00 1.62564997e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 1.85024467e+00 2.83125468e+00 1.78864496e+01 8.22710693e+00 5.97499758e+00 7.48411067e+00 5.06993590e+00 -1.48683176e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.39371827e-01 1.60276251e+00 2.04272442e+00 5.86251004e+00 4.09999489e+00 3.53642503e+00 2.28507073e+00 1.94406679e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 3.04435895e-01 8.89615408e+00 1.18864513e+01 1.71352256e+00 2.64739347e+01 2.65871257e+00 4.50491212e+00 8.49351417e-02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 6.87916434e-01 4.50464445e+00 3.78543519e+01 6.09265504e+00 1.14500224e+01 1.35425692e+00 9.56532166e+00 5.30621566e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 2.94351633e-01 5.87584868e+00 2.49236800e+01 9.17216691e+00 1.52672532e+01 1.19662041e+00 3.87748764e+00 5.69544617e-02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 1.30619829e-01 9.71259231e+00 2.08193749e+01 4.56681363e+00 2.83410733e+01 7.97037043e+00 8.81288344e+00 4.13716429e-02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.01739962e+00 1.59908255e+00 9.11507331e+00 3.66693222e+00 3.71983529e+00 2.20990085e+00 8.93125614e+00 -7.11420657e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 1.58134352e+00 6.83486207e+00 5.42000596e+01 2.29122511e+00 1.97430870e+01 5.20948554e+00 4.15167872e+00 6.50964228e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 7.57913872e-01 1.66694880e+00 4.90481223e+00 2.36300970e+00 4.50008982e+00 6.45307134e+00 1.74931892e+00 1.08043141e+02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.90943796e-01 4.37922036e+00 2.89291922e+01 4.89494336e+00 1.16132399e+01 4.85516621e+00 7.52102118e+00 9.57852472e-01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 1.20145388e-01 8.23433091e+00 1.45593443e+01 6.36111842e+00 2.37280431e+01 1.24395987e+00 3.80361069e+00 6.23431933e-03
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 5.70413324e-01 4.90125009e+00 7.18099546e+00 1.72553865e+00 1.44724525e+01 8.05151352e+00 8.04631253e+00 1.08147678e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 3.06717948e-01 9.97464119e+00 5.76752873e+01 9.45611730e+00 2.71291980e+01 1.09461902e+00 4.98389363e+00 3.11058767e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 1.99821150e+00 6.03153356e+00 3.53792635e+01 7.79620256e+00 1.57769630e+01 7.85700905e+00 5.36740068e+00 3.70884681e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 5.73676019e-01 3.89045937e+00 2.62095156e+01 6.27961526e+00 9.70129980e+00 9.03974044e+00 8.00118466e+00 3.50049777e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 5.10382470e-01 2.98100193e+00 2.24613190e+01 8.45594804e+00 6.18119191e+00 4.89555929e+00 4.44126998e+00 2.07512901e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 5.53398364e-01 4.15468481e+00 4.06439051e+01 1.72168081e+00 1.18530467e+01 5.81988226e+00 4.98814611e+00 1.34133347e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 3.80158111e-01 4.35279946e+00 2.45789664e+01 5.29154990e+00 1.15096925e+01 5.29285053e+00 4.38571422e+00 5.99558431e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 2.37756873e-01 1.61842310e+00 6.32254504e+00 6.67083814e+00 3.20725851e+00 4.50287757e+00 4.30606464e+00 9.53766606e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 1.00574250e+00 4.32616779e+00 3.52871480e+01 8.45787616e+00 1.01410438e+01 8.98682082e+00 5.73351919e+00 1.11693352e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 2.06247122e-01 5.17814668e+00 1.77998288e+01 8.05122604e+00 1.36738654e+01 9.04540160e+00 8.27919500e+00 2.65475985e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 1.43830508e+00 7.50463977e+00 3.71535412e+01 3.49362325e+00 2.15477408e+01 4.02234728e+00 4.25591481e+00 3.97718784e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 9.42252012e-02 6.91056536e+00 1.17901669e+01 9.46792153e+00 1.93162573e+01 6.53562779e+00 5.71829248e+00 2.58427666e-02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 1.03583674e-01 7.37889090e+00 9.06243423e+00 2.11911257e+00 2.18877702e+01 9.34216806e+00 7.03654593e+00 4.19294543e-02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 5.78279435e-01 1.07527314e+00 1.03912630e+01 8.87620257e+00 8.69437238e-02 9.65852649e+00 3.42495502e+00 -1.74720893e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 8.40470198e-01 2.95900660e+00 2.52220428e+01 9.73846225e+00 5.56297892e+00 5.58063136e+00 3.49770524e+00 8.35925133e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 5.34713984e-01 6.95515860e+00 5.05206574e+01 2.59438171e+00 2.00289446e+01 5.07542325e+00 9.40071814e+00 6.48648169e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 4.07884565e-01 5.35590431e+00 2.50687199e+01 7.49859458e+00 1.40460877e+01 3.50824884e+00 7.51181116e+00 3.85086306e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.68746421e-01 1.04782128e+00 2.68205457e+00 1.36256967e+00 2.87761883e+00 9.62984686e+00 6.19468009e+00 2.77285783e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 6.94061005e-01 8.24045178e+00 1.98424589e+01 4.64880543e+00 2.38479057e+01 2.28532874e+00 6.82948049e+00 4.73668857e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 1.05373637e+00 7.95528616e+00 2.58720709e+01 5.64654969e+00 2.25997830e+01 6.21846618e+00 1.26369499e+00 3.11178197e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 9.21707610e-01 5.93577247e+00 3.52765331e+01 6.22580703e+00 1.59467084e+01 3.54295241e+00 6.56292669e+00 1.87941477e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.52538217e+00 1.59816993e+00 1.18765814e+01 9.42343523e+00 1.73149059e+00 3.51107461e+00 5.58557986e+00 -3.26305313e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 3.92365787e-01 7.89863545e+00 5.48305611e+01 7.05025619e+00 2.14594641e+01 4.64471729e+00 5.91174712e+00 2.82267658e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 5.91909319e-01 6.25342229e+00 2.20083261e+01 5.33150156e+00 1.75125808e+01 9.98913642e+00 4.23481444e+00 2.19970890e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 4.90340188e-01 8.03763979e+00 7.71114084e+01 8.28707533e+00 2.11886262e+01 1.49469676e+00 1.73326508e+00 1.37832488e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 9.47539003e-01 7.76572293e+00 5.93384500e+01 9.55479539e+00 2.01613373e+01 6.20687636e+00 2.74005310e+00 2.48471714e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 1.13471912e+00 8.22701865e+00 4.92731488e+01 1.19859534e+00 2.43217368e+01 1.74314942e+00 9.55670242e+00 8.95992419e-01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 4.01212333e-01 5.66207260e+00 3.68345381e+01 9.84269145e+00 1.39386913e+01 2.39068747e+00 4.67829606e+00 2.35609812e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 3.44698722e-01 2.26292066e+00 1.08086155e+01 1.77518925e+00 6.30570434e+00 4.95606648e+00 5.20014840e+00 9.73369161e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 2.94467487e-01 7.04041726e+00 2.27375831e+01 8.32948101e+00 1.92607896e+01 5.59414118e+00 1.47438811e+00 2.15926831e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 3.50413764e-01 6.58426407e+00 2.76786271e+01 3.52301277e+00 1.88501640e+01 3.32913168e+00 1.33809607e+00 1.80957008e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 5.23270946e-01 7.68027868e+00 6.00645026e+01 2.18961692e+00 2.23165019e+01 3.84811418e+00 7.45463302e+00 4.05176838e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 1.84801562e-01 2.52892905e+00 2.85653006e+00 4.95870076e+00 7.04082629e+00 1.78270318e+00 5.84285198e+00 1.07148562e-01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 1.02571119e-01 2.75477680e+00 5.63256475e+00 6.79560922e+00 7.11499509e+00 3.72897805e+00 5.57835386e+00 5.07760082e-02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 7.23423588e-02 9.01368565e+00 1.27455658e+01 4.42856661e+00 2.64627349e+01 9.69902595e+00 3.18812077e+00 1.61498037e-02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 9.97061831e-02 7.74980019e+00 1.05905609e+01 1.49108867e+00 2.30595526e+01 9.50236644e+00 7.70275658e+00 3.67770363e-02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 1.55570676e+00 9.17405640e+00 7.98064492e+01 6.39515026e+00 2.53317721e+01 4.01390461e+00 2.51412921e+00 3.37942850e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 5.14803773e-01 7.82843789e+00 5.74053145e+01 9.12162948e+00 2.05342569e+01 6.13768543e+00 2.70941269e+00 6.74527691e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 1.59643902e+00 6.37439775e+00 3.35775511e+01 4.44893829e+00 1.78588336e+01 9.18635852e+00 5.14640954e+00 2.04226865e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 7.36949584e-01 6.88719463e+00 1.29514208e+01 2.94699500e+00 2.01903792e+01 1.05565440e+00 3.57651876e+00 2.76969897e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 8.17159426e-01 9.00215132e+00 4.88325558e+01 4.98319611e+00 2.55723493e+01 8.29615213e+00 3.22716683e+00 2.00528761e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 5.09454567e-01 6.20926079e+00 3.26684481e+01 1.43526440e+00 1.82201008e+01 9.53532598e+00 6.80713880e+00 1.31507593e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 1.45148937e-01 6.69152192e+00 1.71223789e+01 8.38438826e+00 1.84390487e+01 1.82193161e+00 6.85874571e+00 1.75933763e-02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 3.25048100e-01 2.40829044e+00 1.18118575e+01 8.43706730e+00 4.90131463e+00 2.45302917e+00 8.42065363e+00 5.99247318e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 2.98433662e-01 5.26529098e+00 2.41494814e+01 6.29200417e+00 1.41154210e+01 9.64671672e+00 4.75937710e+00 5.61512175e-01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 6.77371586e-01 7.44757401e+00 4.87268767e+01 4.17792600e+00 2.10463350e+01 5.83786129e+00 1.65776582e+00 1.09923573e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 8.16334234e-01 3.43848428e+00 2.30923201e+01 8.19805028e+00 7.74650806e+00 1.12776971e+00 3.46299746e+00 9.06781701e-01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 1.62205913e-01 2.82028762e+00 3.97022067e+00 5.99218322e+00 7.68092350e+00 3.31868799e+00 9.82004917e+00 1.50122716e-01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 2.21032540e-01 3.82444127e+00 1.67185968e+01 8.43339078e+00 9.27141124e+00 5.04949307e+00 6.36632718e+00 2.43139090e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 2.43674630e+00 3.17350565e+00 2.10490355e+01 6.68312913e+00 7.43603751e+00 7.23618020e+00 7.38763376e+00 -1.03877833e+02
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 3.13986614e-01 2.93421373e+00 1.62209976e+01 8.05964926e+00 6.46455835e+00 7.59844340e+00 1.06622047e+00 1.09353372e+00
