G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	d1	Fg	d2	m2	p	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.738118878751975238e+00	8.300280895001089121e+00	9.334988376551036637e+00	3.260777919739195951e+00	1.648395850373880922e+00	6.746645686016987220e+00	7.269270923819536101e+00	3.277397648868510061e+01	6.299411000919201697e+00	3.586554246829897608e+01	3.687010045455714931e+02	1.575749200952179081e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.256162143068543680e+00	5.853793594319889770e+00	3.067976726042429547e+00	9.206419132403677708e+00	7.714267958600116160e+00	6.943725500656549698e+00	6.764158211811487575e+00	6.189115285662720289e+00	9.056848029300800462e+00	1.280622644240220254e+01	1.092789335949393461e+02	2.070110323904562790e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.785886686986073890e+00	9.742721023199337083e+00	1.719868557193765302e+00	6.304319821414003933e+00	7.005148690304935144e+00	1.909053789813483615e+00	8.788127347891846242e+00	1.246585538535385673e+00	6.099504382476530928e+00	-3.547827572834421517e+01	-3.650386859647143467e+01	1.156738296435700022e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.630091748037759025e+00	2.718179408720680534e+00	1.922716108616657982e+00	6.360069158370480480e+00	4.625412490590079528e+00	4.645704274127086641e+00	8.551392573896409388e+00	1.001991751174054635e+01	4.791632716465210606e+00	2.748763579888744868e+00	1.882822045331527505e+01	1.639656226334458609e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.233231128122236342e+00	8.600092074160389899e+00	7.945929063094968825e+00	4.624059485936468761e+00	6.834496170290042194e+00	9.589522422031834026e+00	9.884116830925432140e+00	1.293978156380525846e+01	8.018519996891082968e+00	-1.101193536237078874e+01	-3.458774945522394972e+01	2.548277455906366868e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.450169827846877979e+00	8.239073603989158556e+00	1.404656351968336381e+00	4.279689287326816860e+00	4.976760768656870226e+00	4.928196491731923423e+00	1.495730431371943947e+00	2.775018838275578492e+00	8.918277204693410454e+00	-7.570864591783167441e+01	-4.428616412445509098e+01	1.107156661831051224e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.188767222882090024e+00	7.789903520468129727e+00	5.996949265104105642e+00	6.261329659763282152e+00	7.912638861999700346e+00	5.343050999522355404e+00	5.704877331562236087e+00	4.171118199379646896e+00	2.142937206713986686e+00	-6.204875000160995135e+00	-2.317462135876032647e+01	5.194601466619851635e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.519959744084997233e+00	7.828060374010480160e+00	1.001004775643100331e+01	7.559361223413070263e+00	5.644829650947013278e+00	9.306341363700566305e+00	7.853814418273131537e+00	1.398908948766135651e+01	5.732585978764131340e+00	3.256387174368595083e+01	3.004811103324634587e+02	9.373180956160498454e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.512249927791150750e+00	7.691491180665465777e+00	9.225422920425430107e+00	7.511752085857501093e+00	4.623840223268445904e+00	7.593716669953379572e+00	7.879303239581907370e+00	1.232865975059902119e+01	3.481671790202665484e+00	2.692254449737116673e+01	8.200360968314503225e+02	2.096760735848208412e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.292856113587408373e+00	6.557705650920639506e+00	6.086741623620104846e+00	2.570797927923318404e+00	8.974748762951268333e+00	6.492772759825860440e+00	6.907374373785775568e+00	4.300516360351038792e+00	1.741229083625896790e+00	-5.190370271371218536e+00	-1.350458882669108718e+01	6.476226435450784038e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.570922222647207711e+00	2.133893820958306264e+00	1.796089235414072283e+00	5.950527125168168396e+00	3.258503124579095189e+00	7.750766455377235076e+00	2.696921798132283943e+00	6.272879247069669262e+00	7.013283301955167026e+00	-2.301568628466389299e+01	-3.652228559778266970e+01	7.753647066501133622e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.709539942287712222e+00	1.237378976239396300e+00	8.464568307028747185e+00	5.048291563974684593e+00	1.679195917782775549e+00	8.432134198887029086e+00	8.154676624002654250e+00	3.428117296262333724e+01	9.247274789995236333e+00	-1.069703853703608942e+01	-3.254641086023593743e+01	9.121601720118603680e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.021692036058471409e+01	9.108242607129296786e+00	6.254237337939436259e+00	9.253699000590239976e+00	6.989978482347988020e+00	5.091262964310300454e+00	7.764981304092369641e+00	6.175482322989075179e+00	2.656326653419970540e+00	-8.095144811821565867e+00	-2.183489538809280006e+01	8.743543262341871696e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.417887881505025760e+00	6.343592972779133810e+00	2.243598905656749132e+00	6.871020550616486311e+00	9.895338511583441132e+00	4.992772246432961580e+00	2.091084900960850756e+00	1.199033265076911992e+00	8.053546869475308512e+00	-5.522408764738329268e+01	-5.152822294211279086e+01	3.360477293047676994e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.889762221524298180e+00	8.085950533375521943e+00	1.851726581097908220e+00	5.825773602202751533e+00	4.612474720972865150e+00	4.170051646364136388e+00	4.994732513389468664e+00	5.102067854716882067e+00	9.197093310727163740e+00	-1.565970874349603648e+01	-3.550777290949275056e+01	8.072076496813035646e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.827411125735523889e+00	4.875999172536359616e+00	9.203124725465277933e+00	1.930510314738663968e+00	1.770426928006657352e+00	9.774928191310161552e+00	2.827729978212349948e+00	1.628860133756235840e+01	9.303336678278743221e+00	4.357048920983856988e+01	3.572175210428002288e+02	8.383407809417499266e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.562804457063094787e+00	1.511253046440975467e+00	6.594538766502526350e+00	6.107282942439681506e+00	3.864850067175501724e+00	7.023219471911111178e+00	3.976840823581136330e+00	7.515910300871456506e+00	3.887447469867377325e+00	-5.521899416431244489e+00	-1.742980756740224280e+01	2.046866254184773197e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.662671153778029431e+00	2.153947028110968720e+00	8.266311800909626584e+00	2.190723219972475988e+00	5.517426729281882380e+00	2.368303249395587340e+00	1.134584979704026164e+00	3.230812703722418799e-02	9.064512310700308717e+00	4.211037045361484132e+01	3.673956170284198492e+02	4.907473373558924123e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.681026880878171426e+00	7.202001988754389572e+00	9.118385675172534732e+00	4.193297130694420893e+00	2.487364579868131198e+00	8.620384370457966128e+00	4.641845097526549502e+00	1.605592246284732383e+01	3.958668845630897160e+00	2.480908890944126810e+01	3.492163936674101024e+02	5.992658596237430402e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.106797275565317484e+00	5.117365169518822476e+00	5.841965799433249451e+00	2.190902796600934455e+00	7.452332919485115781e+00	5.250912371772894716e+00	5.845324089814415203e+00	4.745813766082852325e+00	6.086445457831926475e+00	7.810062832972450853e-01	9.659877683304536333e+00	1.968735116134283487e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.613409594322826379e+00	2.733635058750622626e+00	5.730374270442666784e+00	7.394767109969810903e+00	9.664613562700310467e+00	1.700403214118652695e+00	6.458039337996850371e+00	8.438584132948975247e-01	1.409669635993769932e+00	-5.482280369025620992e+00	-2.120031887183699837e+01	-1.046260595226367229e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.825445978889853826e+00	5.092334215512893891e+00	4.987731745388316540e+00	2.766358854403352829e+00	4.867227355473017880e+00	5.533809536995887512e+00	7.239246326808943977e+00	7.788314014757730774e+00	1.734617375008037365e+00	-3.368448584053181261e+00	-8.100835643261053320e+00	8.101721199341615147e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.175755908045233333e+00	1.038352563695459807e+00	3.982523211533077756e+00	4.761519947577191658e+00	4.093713668598440769e+00	4.893965884464522631e+00	8.110767290208592328e+00	1.032065724083570579e+01	7.999487360099632127e+00	-1.704021640593065001e+01	-4.646004400977688675e+01	1.314250832835624578e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.551953977195556167e+00	5.990127649227775741e+00	5.066042838512290203e+00	8.822314102638721067e+00	4.422871587136012472e+00	8.993412296432540032e+00	2.650415342433915189e+00	5.312128749620568691e+00	4.387821833346460032e+00	1.518362082117785405e+01	1.652760897205547792e+02	2.356815834138977266e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.553098854107902937e+00	3.538467797107530899e+00	8.138221126243388781e+00	2.553261707029518490e+00	1.638980790388695929e+00	2.740133776350214490e+00	2.267856606267791619e+00	2.324923284204024831e+00	3.524242298008363417e+00	4.731424632943422637e+00	2.221946467817981485e+01	2.027741249656290279e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.975853650321925059e+00	8.578982147512110856e+00	6.245092475790672282e+00	5.505128431456018490e+00	8.212843179196966048e+00	8.513322221333996964e+00	8.644006700630351148e+00	7.871613305184228970e+00	2.474829209655592610e+00	-9.462072604246388963e+00	-2.936431041868042513e+01	1.711162098634041513e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.603671549679285491e+00	3.808301908743002340e+00	8.627515756286992854e+00	4.997771274833187505e+00	4.235894568420198070e+00	6.136679976432199091e+00	2.679195842574017661e+00	3.151890087207553037e+00	6.337128420431445974e+00	4.760896936154676951e+01	7.598045162106947146e+02	1.691796000912776066e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.611719384784905174e+00	4.759411861385938636e+00	4.749252222467704954e+00	8.494693318550587957e-01	4.784787639336493648e+00	1.885178487992924756e+00	9.870194364403145570e+00	3.277529500075460067e+00	1.141692299885653794e+00	-7.052178889537604745e-01	-7.790295297986893353e-01	-2.486774642937291446e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.785657574514702972e+00	8.598280921868286519e-01	6.665324734865222922e+00	8.418940515888943210e+00	6.934974063727268323e+00	1.043245198335416291e+01	8.220091093268331761e+00	1.277450633478559183e+01	8.391701219842513382e+00	-2.008818892482607055e+01	-4.559283689943018203e+01	3.990306161365670050e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.295851281066758176e+00	1.415947828073922832e+00	6.350235158104625022e+00	1.176815847594511855e+00	5.205857637392845128e+00	5.322357904213313340e+00	5.524979719462018934e+00	5.919247276214524511e+00	1.894885833227430538e+00	-1.689577086551754759e+00	-1.557767584749894496e+01	4.792710329040174599e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.421280028510588878e+00	4.419513118910169958e+00	6.037979982104956456e+00	5.201508786981558607e+00	6.675455159511693992e+00	3.262017593208795585e+00	9.978183929935873664e+00	5.294938371324735549e+00	2.822495749874456283e+00	-2.588683019565655830e+00	-1.448960062721756259e+01	2.029985672794389586e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.228433350846263039e+00	5.631235301237607516e+00	7.034881828620313193e+00	5.663629070648922514e+00	1.526235149077539655e+00	5.252846725196794075e+00	1.940046767459532751e+00	6.740597417768642075e+00	4.709817726991162523e+00	1.475893608541967508e-03	6.021216731510016906e+00	3.172596881823617423e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.175183800921312915e+00	6.733670929856844012e+00	2.627259835921650577e+00	5.949419855372248378e+00	8.762849333361707238e+00	8.150453958631574736e+00	3.600226436244167161e+00	3.655510466713791207e+00	5.202674359689538619e+00	-5.856303411107774082e+00	-2.438897861355835417e+01	6.671681859350366040e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.764632592943923939e+00	3.577048891455988144e+00	5.294606079055979464e+00	7.296871719810460455e+00	9.887415537049857761e+00	3.922268575900524912e+00	6.669510992386954662e+00	2.934829700768737837e+00	4.265283906830164007e+00	8.261866951810057813e+00	5.094265341151243831e+01	4.790623236346881697e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.135998366425411632e+00	7.305759356754268019e+00	2.214215387602144869e+00	3.231323535668741087e+00	7.095432136620576813e+00	2.765106643314237722e+00	3.997724831074529472e+00	9.641838505687436722e-01	4.072866495769677186e+00	-2.465558458612586890e+01	-2.530060479246036920e+01	1.972810150439562165e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.944285056083522534e+00	8.519254631255924082e+00	4.262715717755686029e+00	7.116579381944947436e-01	9.646221317101685955e+00	2.262391247150819407e+00	8.994913970559389682e+00	2.775612981097242304e+00	1.003657374233462818e+01	-3.710465566411725291e+01	-8.269677130479550442e+01	1.697551478306995705e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.921161823656952095e+00	7.543034550592805587e+00	4.906152267163830238e+00	7.371161721722225835e+00	2.503958454363221175e+00	3.597462069937824136e+00	1.192785751154484153e+00	2.855087672900924467e+00	6.785926799134795573e+00	-2.311506548551613349e+01	-5.742952638977870805e+01	1.956782269468724849e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.226793154978782496e+00	1.854009669384948600e+00	6.728762386157390196e+00	5.940497681388236195e+00	5.397688085180938344e+00	8.090385904880875501e+00	6.050787891119347783e+00	8.743404421160555273e+00	1.153798907239950600e+00	-2.781508184930212124e+00	-1.000755541764445233e+01	3.018531640517750816e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.956513784469974482e+00	4.678544670919419168e+00	9.695732660915950873e+00	8.425412711909931573e+00	6.370798532566641192e+00	5.374176865810802894e+00	6.080769340074773766e+00	5.478906218328597255e+00	4.856830706424669408e+00	1.928565297446386140e+01	1.362265117106229866e+02	1.935625473936756578e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.949345293806465484e+00	1.433718329359156662e+00	5.900415137629027917e+00	8.338718496529944346e+00	6.125500765719381846e+00	3.102202654411768012e+00	7.031109537833160061e+00	3.857670167422655449e+00	8.556309235167260496e+00	7.908725826432950079e+00	4.290238674328011825e+01	9.257079755363500340e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.297222996468809342e+00	3.678089417806186923e+00	7.955537616761587216e+00	8.482085759616747822e+00	4.918829996308792474e+00	2.126692316812232697e+00	3.139144212441320025e+00	1.297003964868967296e+00	3.918646758205417413e+00	-1.777563055578717410e+00	-4.913455377826973169e+00	3.754903655957095765e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.869672657470093036e+00	9.884585044198615833e+00	5.158564843449791049e+00	5.208240937447223828e+00	3.689898891966432171e+00	4.041748039916557289e+00	3.923935908365999925e+00	4.002525987917511685e+00	1.461806169276258505e+00	-2.393263992343868551e+00	-8.852231961893133771e+00	4.440352105209926208e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.203508441457736389e+00	1.969277890729846048e+00	6.597750137886484012e+00	3.841516351220407799e+00	2.546494352471639466e+00	9.967878596388734636e+00	8.482168597706863267e+00	3.846915185991581154e+01	7.929876463285068233e+00	-4.772745006595090267e+00	-1.633482766603995628e+01	1.790046747798137176e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.271812867686522353e+00	5.679892711421521412e+00	1.525675066435696170e+00	7.954937751308882810e+00	4.450665929067913140e+00	4.153319274519071236e+00	3.324131827612951007e+00	2.513227088721381897e+00	6.476711455034894982e+00	-4.211097022191844275e+01	-3.010823832485053586e+01	5.328207900838018531e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.132202798338042271e+00	6.778432407092865652e+00	3.134520398636700733e+00	4.857794762973465907e+00	2.106068290900630302e+00	9.930712270841958400e+00	8.415805541915441168e+00	3.406057054801519257e+01	5.718599324293868413e+00	-3.508938676548351765e+01	-4.663187276945129867e+01	1.209875679833755567e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.150560173742745995e+00	6.951487839747912290e+00	4.238787220105509235e+00	2.375629890995039073e+00	7.460724262961655917e+00	5.795006501304272639e+00	6.239567424833073694e+00	4.303686061943606589e+00	1.083205668207164241e+00	2.685455749912205037e-01	3.040913237082298881e+00	2.704904553118794865e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.669261987262916413e+00	5.888623059095666079e+00	5.467387148680500353e+00	8.591989913441986815e+00	2.641335709647266938e+00	2.407946186954716072e+00	7.905600375688641712e+00	7.469033901127957620e+00	2.036498458963698521e+00	1.992488549893019822e+00	1.649255327700948470e+01	1.861365730882651803e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.196357866515413537e+00	1.331672240599752532e+00	1.399574104298376254e+00	8.769830404365261955e+00	1.370304339746686306e+00	9.264307431685107730e+00	7.040267922714273929e+00	4.403786741318651110e+01	6.511089094274949751e+00	-2.878840156779850723e+00	-1.161420625252544525e+01	1.103318226262105554e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.747265737414355868e+00	3.710923075137732230e+00	2.093000935252454120e+00	4.906712458265979571e+00	5.809533546342106725e+00	4.997771415968748521e+00	3.261705491972318072e+00	2.510213991753194929e+00	3.265801401544984550e+00	-1.132594738942166224e+01	-1.125969306175446683e+01	3.080021353573931151e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.097018037057846618e+00	5.737890831195749719e+00	3.617594773361553884e+00	1.888633795712249208e+00	6.184482469692297535e+00	7.685101702204213403e+00	6.051909829300790911e+00	6.313587502325338718e+00	5.507057035924858290e+00	1.200861982031121578e+01	1.298870394020407844e+02	1.878980811112254798e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.035205439587919329e+00	2.187121095111201008e+00	9.801016124264707585e+00	4.824070874218626237e+00	8.763346244672391094e+00	1.007231605726975054e+01	8.453063407293885945e+00	1.005416514474402234e+01	6.049883675091557222e+00	2.687388202394193115e+01	1.990651432812017845e+02	1.682576766733470492e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.981543184303321326e+00	3.490154093053485784e+00	3.797284792032773471e+00	8.231811122124355506e+00	6.175193661737624851e+00	1.338486338979781642e+00	4.749724261708387019e+00	1.422578987649266047e+00	3.889832927020375752e+00	-6.748100773662831564e+00	-1.721497419805654872e+01	2.216670439345623578e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.368037247453995242e+00	1.203907102567648435e+00	5.350048205609198249e+00	9.133958421980809206e+00	4.317362861905967186e+00	1.797295504042540681e+00	9.643220809456771292e+00	3.944223479432316992e+00	9.822433730629599680e+00	1.680487319899228638e+01	1.014931949715267336e+02	7.328050402577244427e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.150254923703696086e+00	1.779982560445707129e+00	2.557170753116655870e+00	2.643799242176716913e+00	8.160394718741828868e+00	7.752333195799705479e+00	5.273786069384319930e+00	4.167673791682533491e+00	8.580291545230513961e+00	-3.048026125492490479e+01	-5.402751138370895490e+01	2.482066460412225695e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.403106716575597934e+00	4.073836998031545420e+00	6.258005261072769443e+00	1.891574576488728843e+00	5.951300957451520546e+00	3.027458111383323214e+00	2.099910648468049867e+00	1.574743938752634964e+00	7.312939207910504003e+00	3.917260441501277057e+01	7.981260970107773574e+02	-7.127816363039340075e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.579915558367486206e+00	2.047126257546050709e+00	3.748616615549978714e+00	9.366625427052653663e+00	1.715573693218522378e+00	2.537487428897199582e+00	5.217617240890883856e+00	7.063558789816062777e+00	1.835172279914007776e+00	3.724554200514974323e+00	3.234012071144437783e+01	-2.247281141335620092e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.748690865827798646e+00	6.398403061716883222e+00	2.986330749018270225e+00	4.460310575519243592e+00	6.239880804714911022e+00	1.524443032005492249e+00	9.310422026540170037e+00	1.377103287931286779e+00	1.772076713382732427e+00	-1.082812957052651193e+01	-1.792904597975031322e+01	6.432326108620898708e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.189591333937885409e+00	7.009273976646977822e+00	5.861842054771060795e+00	5.734709388759924309e+00	9.184878817173270704e+00	1.112103943442761311e+00	4.043943524118549959e+00	1.940690219765638935e-01	5.919706141124274623e+00	7.631068735287279914e+00	3.965527217821771444e+01	2.290074528387978958e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.268880957181655944e+00	7.792403332928239834e+00	1.224900103164639376e+00	9.805019000731755696e+00	4.390653404362567791e+00	8.007364671676183931e+00	8.275984612108100436e+00	1.549999489797589014e+01	2.678180289137960024e+00	-2.671768694633790631e+00	-7.872537637182629666e+00	4.110056915345103334e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.765883333696145030e+00	3.115901877765814287e+00	8.240305108190185690e-01	1.633980157297374225e+00	3.416862936370651305e+00	1.649994734155409537e+00	8.897611466224557120e+00	5.639146682178242997e+00	9.860125019497839816e+00	-4.539107707136639647e+01	-3.799226158081287252e+01	3.572691222371294089e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.934720357455503859e+00	2.630984847533973436e+00	3.248055775305052073e+00	6.699485601901727705e+00	2.348480593537209504e+00	4.975094490853057216e+00	4.251562396199486393e+00	9.217904919889461368e+00	2.563599706698599157e+00	-1.203033775497018354e+01	-1.316021144153173239e+01	7.270004013473451323e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.721564563372381507e+00	1.921957646311772905e+00	1.248328122134543250e+00	1.794486797260193667e+00	2.709811014771482895e+00	6.639451336723691810e+00	1.444804615372415224e+00	4.721230998156090486e+00	5.434824918303114316e+00	-8.693007248509275087e+00	-1.618378886389877280e+01	1.984600307751409218e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.350766787597453167e+00	6.700503797080916257e+00	2.228772641008709865e+00	4.633150327060442386e+00	4.832541864667923015e+00	4.649158112285933342e+00	7.928745027874604112e+00	7.126362144265736553e+00	4.178720902522266911e+00	-1.982545122537150561e+01	-1.371251520790935885e+01	1.724168732637321682e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.948539674912090680e+00	7.644306316906091858e+00	4.015203323925025103e+00	8.021634408695650365e+00	6.170240029520723368e+00	8.866834229636568754e-01	3.921783550178588929e+00	1.245991659118857342e+00	6.887639936979602417e+00	1.542556402146300698e+01	1.422151352946688689e+02	5.259616006646572828e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.239761699580066434e+00	1.366200647188663853e+00	8.309729992244395902e+00	5.589299304386896594e+00	1.655771233874562709e+00	8.342722316438013763e+00	7.959917824698684363e+00	3.761101666272043786e+01	2.096459322796629721e+00	1.458221738351800134e+01	3.327040537482174614e+02	1.254412642052829767e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.301329994389989864e+00	9.605492266075234653e+00	6.243197041035915440e+00	9.559721619566202477e+00	9.303222967301111979e+00	1.236075807569299689e+00	5.099129240531055096e+00	3.236674431608820290e-01	5.390072989508306378e+00	1.766607218283850811e+00	6.634551932959111831e+00	2.668591942791228888e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.857120985237118660e+00	1.275098814045847684e+00	5.838519987782593290e+00	5.801007477408049340e+00	7.614552153000406776e+00	7.558414532608288106e+00	5.206025767655605208e+00	4.970673768232385825e+00	3.287347234828099207e+00	-9.095455234317373350e-01	-6.386225878473481110e+00	1.033179513651607380e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.130679617763329148e+00	5.338339793236686504e+00	3.190129705096788282e+00	3.953787209330928309e+00	5.886456036067812647e+00	9.077733293850613450e+00	8.341546200337001338e+00	1.103746813068033639e+01	9.125646608984895991e+00	-2.782678948614127634e+01	-5.895744053151423003e+01	2.274752739660340922e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.778492293735109975e+00	7.554534818756154735e+00	8.950567527493952014e+00	3.589160316654997018e+00	8.389384079882155731e+00	4.605903285118888135e+00	4.717420008742948312e+00	3.258397309796897012e+00	1.156231167503739776e+00	2.546123717896711547e+00	1.854390628823734843e+01	2.343042618129313723e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.704642093671422387e+00	9.144953784693326426e+00	4.758583036467708638e+00	4.002409078628564210e+00	1.785894103686424206e+00	5.778061365498277091e+00	5.089704092626004872e+00	1.679586163293700096e+01	9.011719660486409822e+00	-4.802093491808189896e+01	-9.025831556342292572e+01	3.685298425777775265e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.829426703949032174e+00	7.364318729955209974e+00	1.882220367591993071e+00	4.064335214844959410e+00	4.996896120979203992e+00	5.341125677823446161e+00	4.552087714649969641e+00	4.235252182154427558e+00	8.019941984876670205e+00	-3.278834192395778757e+01	-3.942277135548438594e+01	1.082525297014700300e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.413141953982972154e+00	8.462489157029873255e+00	6.339456952969090509e+00	1.767085616220131605e+00	6.431624596953017914e+00	4.281099714955493241e+00	3.904283552991400619e+00	2.825749270673505897e+00	3.788027780430777813e+00	9.720723362697702541e+00	6.651454323147819991e+01	9.823152510170865526e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.098944567096618030e+00	3.961809681167378638e+00	2.125124882333959242e+00	4.258881047062547331e+00	8.199673945355206328e+00	9.190449439606650728e+00	6.132512089886570372e+00	5.853044886455475826e+00	7.961411934778782395e+00	-4.968689886069842743e+01	-4.978635579620625151e+01	1.765290458023860310e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.129135526153668856e+00	8.308197341975555261e+00	3.718295007234451166e+00	5.358210621683036301e+00	7.673567907755442619e+00	9.291553266177187353e+00	8.252170767770184767e+00	9.260930923115308744e+00	1.570259388035032622e+00	8.487040548601865186e-01	3.883394502949177429e+00	1.157740550215291933e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.678184832459082010e+00	2.208485334219805640e+00	6.467920909415449060e+00	7.485481685512747951e+00	3.233370229742681179e+00	4.094645680875724558e+00	4.534715928256074058e+00	4.913252339343210373e+00	9.812167418840116895e+00	6.012394150772813362e+00	2.229022910652599521e+01	1.698536320091587726e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.597206846038552230e+00	8.972261326900591527e+00	9.230104728065716913e+00	6.678557145075496138e+00	9.414035846994480039e+00	6.649186828340978295e+00	5.922241299792905700e+00	3.952980832394062283e+00	5.778940361829883798e+00	4.113347893181245496e+01	8.545639324971562019e+02	7.943114694981241541e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.242155194229727533e-01	5.830817783464004478e+00	5.613726146696567554e+00	8.014658273304970493e+00	1.753606622375583068e+00	8.943644004928286151e+00	7.311177217366092940e+00	3.054190428254041478e+01	3.352831867155696255e+00	1.571906716679615990e+01	2.815383598315281688e+02	7.776172080279370675e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.337392123592382021e+00	7.835530563484400801e+00	7.341209117617122359e+00	2.756118660319216707e-01	8.838743237262692176e+00	1.003218673343109302e+01	3.139975046314896989e+00	4.065323867392017121e+00	4.419457685166120697e+00	-1.000464880491460917e+01	-2.891376825189981048e+01	7.781473169840016908e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.507792052961640650e+00	5.262813783271648838e+00	9.764531517083282708e+00	3.451688386383856333e+00	9.546874901495010945e+00	5.555580092012708526e+00	3.247339564934366152e+00	1.794622167933000556e+00	1.420810940687130985e+00	2.178882444136290619e+00	1.136055326858639170e+01	6.297450859052148076e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.866466086843393768e+00	6.594751356434538359e+00	1.821682487020309216e+00	7.207763453101614814e+00	2.341375866134099315e+00	4.818873992910699400e+00	1.001222409590063123e+01	1.814091544192224958e+01	9.521482016123281156e+00	-5.034838371891729025e+01	-5.716716993399211333e+01	4.212218082241490265e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.885633548074870269e+00	5.778575733301968498e+00	3.441159285710378324e+00	5.154096572422873557e+00	7.601326418568911336e+00	3.548252918814865708e+00	7.098566862694477564e+00	3.247468132855892531e+00	1.468603357833839995e+00	-1.676132023559458117e+00	-3.956958861735774047e+00	1.888299640372451051e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.833114658477254633e+00	7.496675124519300404e+00	4.313819748309931867e+00	1.554626929496958132e+00	1.188233128820421092e+00	9.834336003149632077e+00	5.896142172065317766e+00	4.338117509182929865e+01	6.558115954141642057e+00	1.369799403279871086e+01	9.771428638677741674e+01	3.671799380838067009e+03
