G c dx1dt d2x1dt2 dx2dt d2x2dt2 Fc d1 Fg d2 m2 p W m1
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 5.48316949e+00 7.68132943e+00 4.29896069e+00 6.02238054e+00 7.43232085e+00 -3.11022698e+01 -5.69576502e+01 1.43975502e+03
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 7.20379371e+00 3.05498127e+00 4.36017845e+00 1.84906232e+00 9.43934154e+00 1.89550329e+01 9.80576500e+01 6.01935901e+01
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 3.27080734e+00 1.52612189e+00 2.36269400e+00 1.10240642e+00 9.21029105e+00 -6.10622695e+01 -5.68931365e+01 4.99719987e+01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 3.76993815e+00 3.69936458e+00 8.18608155e+00 8.03283739e+00 9.51468056e+00 3.94533619e+00 1.67271917e+01 5.35924668e+02
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 6.52274113e+00 5.26877798e+00 7.36505496e+00 5.94916135e+00 3.20244037e+00 -7.95778060e-01 -3.05375754e+00 1.54183143e+02
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 9.08141764e+00 2.51218047e+00 2.71343608e+00 7.50614209e-01 2.18408776e+00 5.62125684e-02 2.27990162e-01 1.81917199e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 8.28931978e+00 4.19317561e+00 4.30049718e+00 2.17541853e+00 3.72049030e+00 -4.21307494e+00 -1.24239989e+01 2.34907145e+02
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 6.24817197e+00 4.59984716e+00 1.95224522e+00 1.43722511e+00 9.05576655e+00 -2.06035441e+01 -2.70503176e+01 1.92456512e+02
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.57199546e+00 1.51652659e+00 6.65385937e+00 1.33264141e+00 9.74848127e+00 1.97212254e+01 1.28818943e+02 1.66994068e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 6.24976523e+00 2.09234732e+00 3.05287219e+00 8.73392456e+00 -5.28027545e+01 -8.03400910e+01 4.59299024e+02
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 8.95909085e+00 9.87340752e+00 1.30685196e+01 1.99015949e+00 3.67649693e+00 2.06926886e+01 5.77123533e+02
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 5.19563432e+00 2.36568622e+00 8.02613867e+00 3.65447690e+00 9.52685198e+00 -5.09998941e+01 -8.30407913e+01 4.18641207e+02
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 6.38027212e+00 4.51214695e+00 1.06253995e+01 4.81022225e+00 -1.43391553e+01 -3.17619577e+01 1.14685420e+03
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 7.31564446e+00 6.98265284e+00 6.20707539e+00 5.92454333e+00 1.08379262e+00 -5.03489888e-01 -1.89920715e+00 7.93748980e+02
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 4.77401212e+00 9.20207635e+00 7.31183342e+00 4.98154367e+00 -2.03767469e+01 -2.11492423e+01 8.25886578e+02
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 7.30987829e+00 5.98689352e+00 1.03518598e+01 1.41462253e+00 4.15038932e+00 2.44676069e+01 2.99635015e+02
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 4.69658389e+00 2.57048638e+00 1.31193607e+00 5.89490129e+00 1.90860140e+01 1.21843016e+02 9.88506333e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 5.54173559e+00 4.40833020e+00 2.05567614e+01 4.04698625e+00 1.72120561e+01 1.75048970e+02 6.15182976e+02
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.06617740e+00 8.58830379e+00 2.38333020e+00 5.26091440e+00 -6.11883753e+00 -2.06808415e+01 2.59633060e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 7.22548103e+00 6.79791714e+00 3.24870447e+01 6.51853325e+00 3.58765157e+01 3.67445800e+02 1.60968194e+03
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 6.95208411e+00 6.85651946e+00 6.03476817e+00 8.81920986e+00 1.27801632e+01 1.11899870e+02 2.01588815e+02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.34560790e+00 8.80139337e+00 1.61815517e+00 6.95711419e+00 -3.54710429e+01 -3.56462776e+01 1.68373975e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 4.31425097e+00 9.04575752e+00 9.80010106e+00 4.90643982e+00 2.75543410e+00 1.34079222e+01 1.85575986e+02
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 9.81128657e+00 9.27813315e+00 1.28556501e+01 8.37485068e+00 -1.09955320e+01 -3.78806529e+01 2.58261457e+03
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 4.78662906e+00 1.85364274e+00 1.94430295e+00 9.15023924e+00 -7.57029011e+01 -4.14484957e+01 1.08642580e+03
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 5.89713402e+00 4.16811474e+00 2.07783970e+00 -6.20966133e+00 -1.67996036e+01 5.39844743e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 7.66458569e+00 1.38438540e+01 5.78739680e+00 3.25686296e+01 2.99530712e+02 9.52013982e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 7.81234161e+00 1.23646275e+01 3.56060764e+00 2.69258679e+01 8.22709661e+02 1.89447488e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 6.46044582e+00 4.28196996e+00 1.42355078e+00 -5.21283777e+00 -1.26893279e+01 5.82590989e+02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 2.50108602e+00 6.27993937e+00 7.01692026e+00 -2.30217375e+01 -2.98396478e+01 6.91595674e+02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 8.17678499e+00 3.44460275e+01 8.76493700e+00 -1.06715890e+01 -3.73283597e+01 8.94105449e+02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 7.48100200e+00 6.10821134e+00 2.46612389e+00 -8.09325934e+00 -2.13893113e+01 8.77861200e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.77522194e+00 9.63196933e-01 8.31172292e+00 -5.52121831e+01 -5.17793692e+01 2.83934089e+02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.17428842e+00 5.26118849e+00 8.68056160e+00 -1.56712302e+01 -3.16807071e+01 7.60996582e+02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 2.56579660e+00 1.59716649e+01 9.22906398e+00 4.35682129e+01 3.58492021e+02 8.03427602e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 4.03729341e+00 7.24496941e+00 3.38756580e+00 -5.54689400e+00 -1.79924737e+01 2.67216804e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.16272983e+00 3.66195275e-01 9.13557759e+00 4.21267350e+01 3.70213351e+02 1.23994003e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 4.60296882e+00 1.64214540e+01 3.88596479e+00 2.48133439e+01 3.50208214e+02 5.85083740e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.94889229e+00 4.57582731e+00 5.97104212e+00 8.04537059e-01 3.29028223e+00 2.32257501e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 6.57624334e+00 1.06671319e+00 1.45456724e+00 -5.48135598e+00 -1.31593982e+01 1.61387075e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 6.97141311e+00 8.18495643e+00 1.39492980e+00 -3.33447014e+00 -8.94884159e+00 7.87127954e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.52662182e+00 9.66943087e+00 7.48335891e+00 -1.70473254e+01 -4.28510618e+01 2.30867363e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 2.93916617e+00 5.67866083e+00 5.00031980e+00 1.51848472e+01 1.59135317e+02 2.40649391e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 2.08433640e+00 2.90282940e+00 3.30663138e+00 4.72799303e+00 2.30498527e+01 4.62130360e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 8.66383455e+00 8.16887148e+00 2.71372146e+00 -9.47950064e+00 -2.45529476e+01 1.74113135e+03
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.40951533e+00 3.06402496e+00 7.02958142e+00 4.76039983e+01 7.60795180e+02 3.50194201e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 9.77284073e+00 3.24963089e+00 1.00361390e+00 -6.76984484e-01 -2.38549462e+00 5.60865181e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 8.58284406e+00 1.20586784e+01 8.25302052e+00 -2.00758969e+01 -5.83459939e+01 3.57360205e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 5.50788945e+00 6.21070193e+00 1.71324646e+00 -1.68780403e+00 -5.88372828e+00 1.32175972e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 9.83279282e+00 5.20536326e+00 2.72340653e+00 -2.58142775e+00 -8.98001978e+00 1.96296035e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 1.87639056e+00 6.31255687e+00 4.47612756e+00 6.03024749e-03 2.41254278e-02 3.50816700e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 3.72759185e+00 3.90547793e+00 5.36372866e+00 -5.89215862e+00 -1.74557593e+01 5.88633168e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 6.74401974e+00 2.66790417e+00 4.19495604e+00 8.25964779e+00 5.08983976e+01 4.70080175e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 4.15006182e+00 1.65913400e+00 3.88640948e+00 -2.46640375e+01 -2.30796874e+01 2.81349261e+02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 9.35535297e+00 2.10851004e+00 9.67524411e+00 -3.70602350e+01 -7.97542139e+01 1.48105085e+02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.59063479e+00 2.47777190e+00 6.77421713e+00 -2.31315619e+01 -5.66383527e+01 2.38936169e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 5.94470649e+00 9.00158729e+00 1.21089660e+00 -2.84457367e+00 -8.47897758e+00 2.62858855e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 6.31779641e+00 5.16415287e+00 4.87158318e+00 1.92558965e+01 1.31369629e+02 1.69105307e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 6.87455311e+00 3.35957441e+00 8.87507830e+00 7.91845976e+00 3.67992689e+01 3.42669274e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 3.30099601e+00 1.78580134e+00 3.71310568e+00 -1.82800412e+00 -6.87219489e+00 3.01439651e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 4.28109785e+00 4.23006218e+00 1.85100710e+00 -2.39387202e+00 -7.76754909e+00 4.11602988e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 8.59312477e+00 3.79585768e+01 7.82546294e+00 -4.77952367e+00 -1.75224196e+01 1.78835400e+03
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.75448492e+00 2.48763434e+00 6.45412449e+00 -4.21050564e+01 -3.38070906e+01 5.56166711e+02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 8.44181062e+00 3.38951309e+01 6.13281257e+00 -3.50829006e+01 -5.12343776e+01 1.20565608e+04
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 6.06389881e+00 4.27705996e+00 1.48218904e+00 3.18257745e-01 1.34065839e+00 3.19208503e+02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 7.85968760e+00 7.13088846e+00 2.26449109e+00 1.97507468e+00 9.47340427e+00 1.87574070e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 7.42246630e+00 4.38433103e+01 6.60294457e+00 -2.87227263e+00 -8.78151732e+00 1.12582921e+03
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 2.86760346e+00 2.46992534e+00 2.87041457e+00 -1.13217888e+01 -1.64974521e+01 2.74661450e+02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 6.11931463e+00 7.11076830e+00 5.53663072e+00 1.20025755e+01 1.26650716e+02 2.25379620e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 8.80950838e+00 9.81140644e+00 5.90393517e+00 2.68830496e+01 2.01867913e+02 1.84444418e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 4.88904613e+00 1.14597484e+00 3.55156471e+00 -6.75393478e+00 -1.82840964e+01 2.04280551e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 9.69931693e+00 4.41438575e+00 9.53582640e+00 1.67782699e+01 1.00108216e+02 1.43776948e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 5.06993590e+00 4.61206615e+00 8.58217696e+00 -3.04892129e+01 -5.33749147e+01 2.69290346e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.28507073e+00 1.37841663e+00 7.50136157e+00 3.91759987e+01 7.98828790e+02 8.74453930e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.50491212e+00 6.98985048e+00 1.70194480e+00 3.72728505e+00 3.93462487e+01 3.09059858e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 9.56532166e+00 2.12615074e+00 1.95517017e+00 -1.08325653e+01 -1.47620688e+01 1.03242570e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 3.87748764e+00 5.05865287e-01 5.43503211e+00 7.64947009e+00 4.07505210e+01 6.54974777e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 8.81288344e+00 1.53809529e+01 2.44642014e+00 -2.67636510e+00 -5.24175673e+00 4.10878724e+03
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 8.93125614e+00 5.38248032e+00 9.80438917e+00 -4.54062150e+01 -3.40607405e+01 3.55364594e+02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 4.15167872e+00 9.43953964e+00 2.42668211e+00 -1.20322730e+01 -1.80356096e+01 6.58061192e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.74931892e+00 4.77716186e+00 5.38721052e+00 -8.68362839e+00 -1.57062841e+01 2.64669845e+02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 7.52102118e+00 7.45990407e+00 4.27708951e+00 -1.98191025e+01 -2.36680469e+01 1.63240017e+03
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 3.80361069e+00 7.43821881e-01 6.75447779e+00 1.54111426e+01 1.41191677e+02 5.94521342e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 8.04631253e+00 3.75447946e+01 2.16132768e+00 1.46065456e+01 3.27924851e+02 1.38340253e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 4.98389363e+00 5.76924397e-01 4.87284785e+00 1.78466155e+00 7.59081063e+00 1.11960000e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 5.36740068e+00 5.40926373e+00 3.47234530e+00 -8.74012092e-01 -3.34602776e+00 1.30353557e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 8.00118466e+00 1.15180038e+01 8.98976372e+00 -2.78275413e+01 -6.01651542e+01 2.26211347e+03
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 4.44126998e+00 2.57126704e+00 1.36527141e+00 2.52706478e+00 1.25913965e+01 1.49186393e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.98814611e+00 1.68616754e+01 9.22354745e+00 -4.80503780e+01 -8.98490543e+01 3.71088665e+03
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.38571422e+00 4.38679220e+00 8.49694725e+00 -3.28225876e+01 -4.14755838e+01 1.09171100e+03
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 4.30606464e+00 2.90663354e+00 3.67813645e+00 9.73599183e+00 6.53311299e+01 1.28193860e+02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 5.73351919e+00 6.09208609e+00 8.10361589e+00 -4.96924278e+01 -4.93360708e+01 1.78889214e+03
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 8.27919500e+00 9.30152045e+00 1.28092204e+00 8.57600395e-01 4.09853895e+00 1.17368425e+03
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 4.25591481e+00 4.90000385e+00 9.70178995e+00 5.97595977e+00 2.68779221e+01 6.03347197e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 5.71829248e+00 3.94728993e+00 5.73935448e+00 4.11046558e+01 8.54614881e+02 8.98682315e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 7.03654593e+00 3.10208129e+01 3.72952923e+00 1.57153506e+01 2.78536669e+02 7.75470007e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.42495502e+00 3.72682107e+00 4.26324891e+00 -9.99095298e+00 -3.02724772e+01 7.94109066e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 3.49770524e+00 2.00436199e+00 1.59764818e+00 2.25512908e+00 1.05142987e+01 9.73245910e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 9.40071814e+00 1.83907492e+01 9.90414563e+00 -5.03166825e+01 -6.04983812e+01 4.21832792e+03
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 7.51181116e+00 3.51443228e+00 1.35362751e+00 -1.63517224e+00 -4.85262661e+00 1.90701570e+02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 6.19468009e+00 4.37803820e+01 6.89416411e+00 1.37299746e+01 9.76503468e+01 3.59667079e+03
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 6.82948049e+00 3.35733734e+00 4.98462335e+00 1.19058737e+01 9.48630408e+01 1.33633304e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 1.26369499e+00 1.39168961e+00 9.54024596e+00 1.38047702e+01 7.97878497e+01 1.84850867e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 6.56292669e+00 3.73479885e+00 3.21399766e+00 1.03666178e+01 6.39715200e+01 5.53042392e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 5.58557986e+00 2.08112935e+00 5.78878142e+00 -2.93462511e-02 -1.17304927e-01 3.56225766e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 5.91174712e+00 3.89466614e+00 5.34120588e+00 -2.51372886e+00 -9.37322544e+00 3.43319418e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 4.23481444e+00 7.93437622e+00 7.32579800e+00 1.94096570e+00 8.34834530e+00 4.38260429e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.73326508e+00 3.12620026e-01 1.61209209e+00 -1.90174323e+00 -6.67160213e+00 1.04242358e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 2.74005310e+00 1.77996180e+00 2.74410217e+00 5.36327183e+00 2.69404672e+01 7.09456327e+01
