G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	d1	Fg	d2	m2	p	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	9.369552314944971982e+00	6.741172538967005856e+00	1.364880209206869921e+00	3.824594905443358339e+00	7.145799321699666251e+00	2.223056587428861253e+00	2.086160843167295997e+00	6.608331651803144302e-01	8.036558287133118483e+00	-6.435623934969390803e+01	-3.713984457127051542e+01	1.331685850667518309e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.935858643021447278e+00	9.413135085237383848e+00	3.719345198978280642e+00	3.192710812879716364e+00	3.782194648375758028e+00	9.463501259407514965e+00	9.743510868161324723e+00	2.397153222915433446e+01	7.933097905904227254e+00	-4.098194091208335266e+01	-6.969330169220505411e+01	1.006514089041672742e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.212606524361718119e+00	1.889496769717803337e+00	6.864590256463550588e+00	5.614522904479154697e+00	2.088704309571298268e+00	7.858360506027162629e+00	1.210398236893718948e+00	4.192274754248347612e+00	2.919230661432549834e+00	1.087300133706290062e+01	8.870498255602501558e+01	6.333499142354776978e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.990147020080126339e+00	9.437326058421575681e+00	9.405791777947323240e+00	5.810898767940868126e+00	6.708802396823088543e+00	9.500186630245986308e+00	8.233014123199192014e+00	1.182656231080362730e+01	9.276749729823531965e+00	2.329070206980222579e+01	1.272681380186655673e+02	1.523490751285667329e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.348098674207385272e+00	7.131168156122231316e+00	8.845764973853585289e+00	4.165532715991680845e+00	2.111668641582694850e+00	7.049525382081602842e+00	8.123458591860316602e+00	2.677180828982672978e+01	6.270403487955488409e+00	3.076639992656222233e+00	1.193486339812298525e+01	2.564203550512823313e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.972780626477456778e+00	1.610403162833024648e+00	7.905765487430133298e+00	4.093451689327368470e+00	6.266074992016252843e+00	4.302622604939531747e+00	3.660676328603679863e+00	2.629549292214913958e+00	4.445679943664121225e+00	8.386974702674194759e+00	4.434091042431591490e+01	3.378641448416284732e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.686595374307922945e+00	3.871690381352352439e+00	8.140556859862021710e+00	8.429365176449948649e+00	7.241563560173405634e+00	9.441585235123147513e+00	2.313157939143224429e+00	2.943435495639501909e+00	5.507209277406728276e+00	1.285100416040459592e+01	7.384901549542084354e+01	1.499151202594979679e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.176368227046519888e+00	7.476233602222690067e+00	7.028951134169090231e+00	8.176948334646201744e+00	7.267397564982618796e+00	3.351285411910778667e+00	2.243487707595893887e+00	1.253048854769076126e+00	6.412081639619368723e+00	2.453855966720106707e+01	2.172012315961388822e+02	2.131440997114193436e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.839740826087500114e+00	1.609082861049970115e+00	3.215466783296093922e+00	3.773365771845666572e+00	7.879176339173370458e+00	4.014898745036936667e+00	7.182998401146901024e+00	3.708949766115376523e+00	6.180181507391171891e+00	9.088840985628893421e+00	6.441401205137749741e+01	2.140139050168075840e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.004419329977086051e+00	6.248443209313125912e+00	9.156332279557259923e+00	9.298491516650592814e+00	8.887133530141390736e+00	7.313675425100695904e+00	6.686871084241245988e+00	5.535668763939852077e+00	5.433097702484290359e+00	4.786934311454725810e-01	7.760094163132600364e-01	4.919508481867140404e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.024024034903092684e+00	4.058452765908480586e+00	7.113015990601302185e+00	9.585026224185266841e+00	5.300540271708681139e+00	7.951289865152422642e+00	7.931586060690338336e+00	1.149822772029731333e+01	5.600792914139919532e+00	-1.145486618926022260e+01	-3.614854495432827264e+01	9.651799596028916994e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.724250469821013709e+00	6.543634883166451033e+00	6.019774500391491756e+00	3.899286379656015988e+00	7.545749203748946421e+00	9.323479858761505312e+00	9.473949503946723638e+00	1.159511102132943527e+01	2.705334890600444187e+00	-1.698663646308780084e+00	-7.182282947586043242e+00	1.582218484018231948e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.098447495086857906e+00	1.431827177927980532e+00	2.061810183350790471e+00	4.258986853749888724e+00	6.497164013672403371e+00	2.760615731582040322e+00	7.257339457370014735e+00	3.135717980035552355e+00	8.357443894936862350e+00	-1.706430560577262767e+01	-3.519854991952127676e+01	6.723448423624867587e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.153184869020983605e+00	8.814630669072000657e+00	5.006578689480708277e+00	5.562201391130150441e+00	2.636194883002226597e+00	8.191236456251965947e+00	2.468364208651225855e+00	7.358684779418262600e+00	5.834663639351342468e+00	5.164546846741243868e+00	2.508687657470199994e+01	8.687794674374555370e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.595887837088898031e+00	9.811699970142671035e+00	5.152883104325049146e+00	9.522155257029766062e+00	1.223323301631985993e+00	7.667771697334041292e+00	3.133504760442298309e+00	1.983414707789783904e+01	2.132293236443310924e+00	-5.219876845239960872e+00	-1.358057207275635925e+01	4.342645774923161298e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.069316917734640882e+00	9.807224759162831873e+00	8.718297347632097072e+00	8.829042285273965618e+00	3.580157307814501699e+00	1.579298854660953655e+00	8.620295039794246605e+00	3.791894827241191201e+00	7.946952604159542410e+00	-2.316435611033132336e+00	-8.075563151470459999e+00	1.343337508293521125e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.980836161094936543e+00	7.765370702302500483e+00	5.859137305147882557e+00	1.979343437758428470e+00	5.001539815809503686e+00	4.486144385745991059e+00	2.886845783714249158e+00	2.603419223713820507e+00	9.281998787576199561e+00	-2.877963560645757113e+01	-7.628490118601317249e+01	2.751913617564995889e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.969247519652079781e+00	2.176435959212982052e+00	4.463664056536011060e+00	4.592439679415038611e+00	6.612664684942133775e+00	3.486256821280708351e+00	1.661762788319921968e+00	1.025628469265619902e+00	9.521607618911515303e+00	-3.424125167301819062e+01	-7.582073957443017775e+01	2.414701140524907430e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.693839703340378477e+00	7.730864371711286154e+00	9.839893892604434811e+00	5.996026893396490642e+00	8.684309151974940022e+00	3.732792575255387213e+00	7.363552996343055490e+00	3.216586772528073457e+00	4.205192551599492568e+00	1.301912057839684955e+01	7.555213596282906963e+01	1.179628848473493150e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.857639725218058091e+00	1.262872972321050558e+00	1.997944652104898022e+00	5.484510528068417656e+00	2.797517615804190783e+00	9.827407747660108939e+00	4.581597139939081131e+00	1.652493668776249081e+01	2.224931423461006030e+00	5.367134744753359055e-01	2.313449732668026115e+00	3.443379358272092645e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.515887830086416699e+00	1.135487744267701604e+00	4.735156238814105301e+00	2.742276979370890988e+00	2.140923291869835321e+00	6.843847456713281652e+00	9.421101119465062013e+00	2.957726668393917180e+01	5.711215397996958210e+00	1.330271305442072638e+01	1.048736762533588376e+02	2.585504071878330592e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.011620617282249057e+00	3.889237471139660673e+00	1.380640814972293517e+00	8.762442424769687932e+00	9.741410793125796275e+00	7.479895893783652383e+00	6.924746992468665319e+00	5.162329952042335357e+00	2.028407581306119756e+00	-1.551878852545888243e+01	-9.021075993563444584e+00	2.036569560288806088e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.466291314493949116e+00	5.451171411398965105e+00	7.728557223504376239e+00	7.105165205825132446e+00	1.955173611462633687e+00	9.774307316386940059e+00	1.784847168229977576e+00	8.864631420889216074e+00	9.455994338769531993e+00	1.129585331021648820e+01	5.325774079118130544e+01	8.023977337925313122e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.077358644520057585e+00	7.990953810492502640e+00	9.358923983196264729e+00	8.573714235258035998e+00	5.290606962190968154e+00	4.489391474254208703e+00	9.471375364154049237e+00	8.051407575358490831e+00	2.757164650100423664e+00	2.169139888310960629e+01	7.406585110264554714e+02	7.473428511953696329e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.898414570770691645e+00	7.123705849684506930e+00	3.502848461593322860e+00	8.783675181254949393e+00	6.166277972208040303e+00	8.201808759766326062e+00	3.322233577379499092e+00	4.319512898038731841e+00	3.267225870410222388e+00	5.255001291532225061e+00	4.011323868903696166e+01	2.839101732780370071e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.949378610293236669e+00	4.990375751920890224e+00	8.633422971367602727e+00	7.700099828190420936e+00	5.929898495237711842e+00	4.941379855934314946e+00	4.044826867548447780e+00	3.327414717940161637e+00	4.809694789649428870e+00	8.172594966838209629e+00	4.027515341873474597e+01	1.315739998097611192e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.066189714279012213e+00	3.423735801916272248e+00	3.676366019594230039e+00	4.890366830138294318e+00	1.770099304158635700e+00	8.816645444508814933e+00	4.678310841016268817e+00	2.300149541866154834e+01	4.459839635991439621e+00	1.149785509106606796e+01	1.599858790577108323e+02	4.063254617388346901e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.491554647436600600e+00	9.907482030532595019e+00	9.181693729448612729e+00	6.492888683749839629e+00	1.673034204497811261e+00	2.715405839616472417e+00	1.397442828815378180e+00	2.577048749616389411e+00	8.202664121003573783e+00	5.502642854681135276e+01	8.253516976312156430e+02	2.925700743526938652e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.960382753375718323e+00	4.800317058658985836e+00	7.837728548060240108e+00	2.425438424855995478e+00	1.927261695549619347e+00	9.533940873998453469e+00	5.484168660363974546e+00	2.678415402703341996e+01	5.074212469941406844e+00	9.433575808400844309e+00	4.945522283519831319e+01	1.874753919513337678e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.220533953201020871e+00	4.972742284654715128e+00	8.259680818827087379e+00	7.105349576646466936e+00	6.275113954562878682e+00	2.975332074556411133e+00	2.026691373332399682e+00	1.133618326846130842e+00	2.623407333399880415e+00	2.589267321721341997e+00	1.186592365878681576e+01	2.469214927991886555e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.859141744282868380e+00	2.510614225255163312e+00	1.113278294973510496e+00	2.555112668179646107e+00	5.928871830110965746e+00	3.928311019787923186e+00	4.632469831146392103e+00	3.188873715359051619e+00	3.460530297252632614e+00	-1.942613039953179310e+01	-1.301216836332490523e+01	3.581417526713968300e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.069127075399981752e+00	8.175233902611743986e+00	9.668509260634387203e+00	7.300783411667785217e+00	3.043647212526921386e+00	7.816511108773108951e+00	4.150540097396405947e+00	1.039180772831146449e+01	5.660615621651988505e+00	3.710734765644552624e+01	4.779989861753060723e+02	4.056464987821869954e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.434696062002640993e+00	7.274323147121921629e+00	7.612280815527187272e+00	3.139659555354220366e+00	6.759497187182793354e+00	4.609605079826033069e+00	8.060911859725012008e+00	5.436786163798227989e+00	2.329996524061237917e+00	3.020788679870117233e-01	6.554589771842840307e-01	3.475238604328143310e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.139175968335321976e+00	2.933831536215886437e+00	3.734524096478706312e+00	2.057978208860444802e+00	8.382495510146625861e+00	6.520306909243943849e+00	8.144435469703411812e+00	6.327290732163159070e+00	6.437845015224308298e+00	3.947827157111733154e+00	1.962452875051027945e+01	2.028396844473830640e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.926654190846081693e+00	1.674945773271440785e+00	8.407413644808565678e+00	2.490848284499285636e+00	1.357668902520404730e+00	5.002701819946202555e+00	2.455274014494444934e+00	8.653702341804248022e+00	6.116317132153733738e+00	2.763496618127818749e+01	2.386225513990939646e+02	6.290908871915568312e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.737109756796761495e+00	7.127470802426656427e+00	3.445971394879312477e+00	9.763790462894266220e-01	5.547040616742537011e+00	7.774667194575449081e+00	4.206276021404013576e+00	5.939389605169115960e+00	7.341677327273954390e+00	-3.110266406621618884e+01	-5.758127893571456468e+01	1.436710416724148217e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.821347611871759753e+00	6.894167055525662668e+00	8.812148316715164853e+00	7.439280288227317683e+00	7.154566988160381946e+00	3.102874837173109857e+00	4.287981136861282572e+00	1.720624399303999796e+00	9.421384728128073149e+00	1.895871269661064673e+01	9.879801210229335595e+01	4.181151645338670875e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.687474909182700600e+00	3.451142890127897545e+00	1.990577214806412920e+00	7.569504642458698029e+00	3.285781114884137377e+00	1.502082483310570149e+00	2.271463753115873008e+00	1.100012122120306302e+00	9.220497297307424844e+00	-6.106070860156234659e+01	-5.704413763500224377e+01	4.397301910800461400e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.860287240446410806e+00	9.541667654875107374e+00	7.378451294875198130e+00	5.712511913100376759e+00	3.849172956116887701e+00	3.623636179129423152e+00	8.199700180006100680e+00	7.960315803435991100e+00	9.641656086444267970e+00	3.941829006367617794e+00	1.753148798582728674e+01	5.272183612753125317e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.092508132373443352e+00	2.454694150986021839e+00	5.804396899199066873e+00	2.448374574539650794e+00	6.484251811081019667e+00	5.246009574137627141e+00	7.301208332073297669e+00	6.019546070539004923e+00	3.219455120281177418e+00	-7.910266893824487999e-01	-1.251749911730692277e+00	1.519666227633587710e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.876147860080663810e+00	4.914713644924960434e+00	1.954602994848171127e+00	1.680414854024599558e+00	9.065246415191113627e+00	2.534857529683334665e+00	2.640089818462755034e+00	7.292913786983317159e-01	2.191540924453744932e+00	5.235964053184327671e-02	3.665653433989357057e-01	1.391630299548580751e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.248127111760856778e+00	9.602175188179309373e+00	3.103211564425068403e+00	1.185983989215048551e+00	8.417067297741571252e+00	4.225939099698014623e+00	4.311527290534169943e+00	2.198828441734956840e+00	3.717123526721536120e+00	-4.210309369786438438e+00	-1.268233620904893577e+01	2.364187326356546919e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.301685227391272459e+00	4.848140350732994541e+00	1.240372867617509867e+00	2.536463776585909713e+00	6.274011804176058860e+00	4.674411905226075525e+00	1.976820805068421727e+00	1.540966755809069166e+00	8.984080971274646998e+00	-2.059787604202218958e+01	-2.608400021987897333e+01	1.996577967903604929e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.199320748691581340e+00	6.841489144398686939e+00	5.314188811875397711e+00	9.016324197176745159e+00	7.544423147160419063e+00	1.456477823215245992e+00	6.656027084299370067e+00	1.219965677035423246e+00	9.753065516111107058e+00	1.971952448946442615e+01	1.301023839126414430e+02	1.577059335895336112e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.665277432966309590e+00	4.518575542869785799e+00	3.719182058376205635e+00	3.253365619358822514e+00	4.327120782538936616e+00	6.225672376131906383e+00	2.083522955899712592e+00	2.997902109725619102e+00	8.739419868964164451e+00	-5.279764199471152608e+01	-8.115175196931188850e+01	4.632487164542114897e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.467584258612530945e+00	3.500935846072099622e+00	6.294237464645629387e+00	4.230531403159036863e+00	6.737745990203909408e+00	8.894483248632337080e+00	9.972896172236762169e+00	1.308224158282821570e+01	1.938422860008419457e+00	3.678255431660994113e+00	2.027644806543947098e+01	5.730634668328435737e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.069368211417469183e+00	9.831779043387790296e+00	3.672079946430799158e+00	1.891316083108333768e+00	5.110394164883528489e+00	2.292237280023763812e+00	8.034071841392574242e+00	3.678185293539831147e+00	9.463463914506055730e+00	-5.099612629033733668e+01	-8.242011761982305984e+01	4.063309115659013742e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.669164019113052788e+00	4.591469266580983977e+00	3.677911990305406942e+00	2.971400611621381582e+00	2.784177179139658787e+00	6.345828850995471448e+00	4.555974790062473190e+00	1.070911174205497929e+01	4.784499943881389328e+00	-1.434285593877238441e+01	-3.188328723841205914e+01	1.146867592758133696e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.222876255614799845e+00	9.130117816294502475e+00	7.618377089988355166e+00	5.685267617934593787e+00	7.255561396542354657e+00	7.002765849100100581e+00	6.214850038570666868e+00	5.990326290589654157e+00	1.087260908273780968e+00	-5.025421230118417570e-01	-2.776181319096114208e+00	7.991365684609863820e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.458525565234078059e+00	3.053252877379254215e+00	1.449354057549848029e+00	6.379577071173196501e+00	6.141725249417573806e+00	4.816332210313930773e+00	9.142354300149126090e+00	7.319186885804030318e+00	4.957104165809873564e+00	-2.038297428553912027e+01	-2.065237601973754167e+01	8.153993867182784925e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.187049967678036388e+00	2.859245393024720361e+00	9.080576256477568720e+00	3.226379082983013458e+00	4.200940560435522997e+00	7.257849872854984952e+00	6.016806197687155411e+00	1.037487633170611012e+01	1.358491745930850314e+00	4.157957723902716118e+00	2.508466587682873339e+01	2.959511044137261706e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.454285990655636240e+00	1.257143916618892243e+00	8.630900260322725615e+00	1.424228359705736802e+00	9.318250525840120702e+00	4.652185553107373472e+00	2.534812451938460498e+00	1.337051763595326292e+00	5.910352291657555490e+00	1.907710688367485830e+01	1.215357354451776359e+02	7.928267648261211775e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.693835005325328602e+00	6.820706241959128668e+00	6.998995725547708879e+00	4.574698115224803630e+00	1.113856259932773485e+00	5.444091279753938473e+00	4.403380754666449626e+00	2.044526779255556903e+01	4.075768935293011097e+00	1.721048717330819500e+01	1.751053458542826604e+02	6.377618989154755127e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.557911182208626677e+00	4.278145591651387747e+00	6.307249667835035822e+00	3.156944470734372121e+00	3.897816461393657228e+00	1.077937148843097104e+00	8.604917022645386382e+00	2.371467425687681096e+00	5.267393317674490483e+00	-6.122958107828059049e+00	-2.121067774271359241e+01	2.773207483789587968e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.554590779052150928e+00	8.766896108264681686e+00	9.145471046747944754e+00	3.003311020166441025e+00	1.539152409747627237e+00	7.185314569040050614e+00	6.692308276950128310e+00	3.250589408583473983e+01	6.488462454114751310e+00	3.587949963251792695e+01	3.664393421651150220e+02	1.594592621214564588e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.131744110494523170e+00	5.355177104872644200e+00	2.638391324743867727e+00	9.602177386688209637e+00	7.944377450466259205e+00	7.043321011561046063e+00	6.768966092551872649e+00	6.069554221115547321e+00	8.850982314984397803e+00	1.278867205036001309e+01	1.114430972893994749e+02	1.845414262684777498e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.807207957374618701e+00	9.676672585478080180e+00	1.735066373133098416e+00	6.555918087888607637e+00	7.371694782522931533e+00	1.368090750054629323e+00	8.850865944112680239e+00	1.548032187435739671e+00	6.946936953991363239e+00	-3.546814647009507837e+01	-3.557833818218468735e+01	1.741584431750938791e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.614885281095132186e+00	2.762037451306000868e+00	3.163626774924874763e+00	5.984114939228295071e+00	3.955058051409683806e+00	4.304845147221330492e+00	9.009651176511027870e+00	9.703848990693085597e+00	4.842926869117698097e+00	2.768530684082421978e+00	1.205240323308195194e+01	2.052537565640577100e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.432191569672022879e+00	8.864830622993686404e+00	8.170682148227651709e+00	4.686174029042965650e+00	7.009674077793033753e+00	9.776113985641231352e+00	9.244606592452916161e+00	1.283785826165689770e+01	8.430199968207984895e+00	-1.100162608325228319e+01	-3.827029548037105400e+01	2.580389668471274490e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.505262328828461449e+00	8.011416884261265636e+00	1.335725166424404309e+00	4.842161569030296597e+00	4.560661577754976825e+00	4.704628755295757969e+00	1.862696621909301076e+00	2.093548986273362278e+00	9.169121289535688391e+00	-7.570865572169191182e+01	-4.136778505134733308e+01	1.083727013907489663e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.248850560066639304e+00	7.979915682564713286e+00	6.293927230053909305e+00	5.905944764987852480e+00	7.818432461938834344e+00	5.442464736640112655e+00	5.876154280918427730e+00	4.105965939473121828e+00	2.071468004483875358e+00	-6.213611220259282142e+00	-1.570178243527218598e+01	5.432558360909603152e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.451107600765991101e+00	8.603808735847492173e+00	9.973649873824289358e+00	7.270240086749559794e+00	5.061951829302032912e+00	9.155239644873528704e+00	7.687301577402270603e+00	1.393290917727447109e+01	5.703481629938521813e+00	3.256916581723177728e+01	2.992434582802395084e+02	9.456926574789234792e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.118164774850425758e+00	7.920760890255561293e+00	8.713682802110445991e+00	7.397847244592068883e+00	4.725635770157620819e+00	7.417013807052966534e+00	7.809560697389131612e+00	1.248484717284905976e+01	3.520822153048440484e+00	2.692132622935633179e+01	8.215647510908769391e+02	1.693015537086689051e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.439799241371275684e+00	6.667524885097294352e+00	5.696240099948682634e+00	2.586699745571104270e+00	9.430523770958437524e+00	6.183814810169185883e+00	6.471249382676504958e+00	4.285419088652346886e+00	1.531369148169822170e+00	-5.216162076439641915e+00	-1.288199293997159423e+01	5.908045857921497372e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.812941134544869826e+00	2.088595938594521417e+00	1.565125228531583312e+00	5.536672176678909096e+00	3.208343233552232387e+00	8.200930227036293374e+00	2.462906470793288172e+00	6.228365537888310932e+00	6.936354649102993264e+00	-2.301899334730323687e+01	-3.036029117979684955e+01	6.867401802465109313e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.711559365759468321e+00	1.309216576372965068e+00	8.432015328271367238e+00	4.620525625487334587e+00	2.105539939945925365e+00	8.807509938148532669e+00	8.187316121613411823e+00	3.448493042039083889e+01	8.751511591550137581e+00	-1.067706936609139667e+01	-3.682094055978005542e+01	9.024208262782196925e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.714336973220714100e+00	9.331244276955175110e+00	6.387445630303859367e+00	8.819305998192337626e+00	6.246333120278507067e+00	5.086831249299121005e+00	7.541116410193303032e+00	6.123003466408790452e+00	2.465251342116632660e+00	-8.098271016821442458e+00	-2.169982613004559724e+01	8.718353123628772892e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.676629726401090537e+00	6.533775242100017699e+00	2.047718913729755119e+00	6.625151815451026494e+00	9.685768715034202003e+00	5.382141224502621668e+00	1.744337688624629124e+00	8.980245875645398446e-01	8.328840660709994737e+00	-5.521394567894304828e+01	-5.427021816911243945e+01	2.848983992192673327e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.633925656739178223e+00	8.175859430838141151e+00	1.866921685411147225e+00	5.782629967078448452e+00	4.443440833581100868e+00	4.378629695807211064e+00	5.224079717747373230e+00	5.211211157378810910e+00	8.600592676431231709e+00	-1.567257663103585941e+01	-2.828832448525308507e+01	7.677655842084177493e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.505179825043716946e+00	5.299606915251570349e+00	9.196596066935150304e+00	2.001022140646250058e+00	1.516008563487309502e+00	9.703546236426822347e+00	2.562991832346180665e+00	1.600607384640021635e+01	9.238367318318028154e+00	4.357267979919603818e+01	3.586228443692821770e+02	8.119031953290424326e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.762601435054872212e+00	1.979134239149854979e+00	7.009939405924106026e+00	6.430299826249113337e+00	4.028872964287501190e+00	7.262504585679299574e+00	4.077247592945876242e+00	7.315780978945475077e+00	3.297505249376997405e+00	-5.550877172635404477e+00	-1.791051202463034642e+01	2.690617289695817362e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.868566743114708828e+00	2.040422250012847272e+00	8.460429436649018697e+00	2.112279872625475452e+00	5.557309462273415157e+00	1.718795156136401880e+00	1.169734705846506184e+00	3.417081407433898987e-01	9.140781588935537272e+00	4.212354948711427483e+01	3.687968872211125131e+02	2.690922118088490578e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.497503948723856837e+00	7.084578103950227579e+00	8.880239670387439332e+00	4.060586242887371355e+00	2.532165098003423154e+00	8.728361567665601228e+00	4.601151339599886647e+00	1.641620947002928688e+01	3.851118027968178925e+00	2.481591639637848701e+01	3.488623622444033003e+02	5.899908945752658838e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.000941419426895962e+00	4.909973051037204606e+00	6.163246307307339578e+00	2.340096565049368582e+00	6.933420808279133318e+00	5.324657638267616733e+00	5.967916813738005644e+00	4.626550790386120049e+00	5.924793136954869865e+00	8.080813084602628260e-01	3.205786625056191053e+00	2.359330358377241055e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.561767333172996430e+00	2.666184290037171056e+00	5.644807239809105148e+00	7.142011833866129145e+00	1.000852009024810485e+01	1.606412296534998063e+00	6.642260372055528883e+00	1.053628190910623541e+00	1.499157625745456413e+00	-5.475037297958964544e+00	-1.285047680700884243e+01	5.914471130561809176e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271569759972120295e+00	5.387273603644062270e+00	4.883816635815554363e+00	2.859407407982145433e+00	5.049442846126774853e+00	5.925956246767043467e+00	6.984256282337008237e+00	8.162249235816743109e+00	1.382345279944852789e+00	-3.332395406606983190e+00	-8.303640595549349968e+00	7.770549469126207214e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.098379024013989458e+00	1.535285945263835439e+00	3.907780146607059191e+00	4.579065729942445984e+00	4.188281721050874040e+00	4.683228407900105417e+00	8.552652842296806668e+00	9.612130084577190203e+00	7.508661393667599881e+00	-1.704674885143277763e+01	-4.263287076228439076e+01	2.141667404180151095e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.812613826330032651e+00	6.222045645559499683e+00	4.872195322877211687e+00	9.142614452957937843e+00	4.603675182553706335e+00	8.810972106558640604e+00	2.919121403013633209e+00	5.620044329147512840e+00	5.027391126038128988e+00	1.518739036695571087e+01	1.580455068877264182e+02	2.467189984423704630e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.436241631118885920e+00	3.317664461550442034e+00	7.997864339659199295e+00	2.755043613479406517e+00	2.052291847872420139e+00	2.820122895679462172e+00	2.169789161220607276e+00	3.105293075010723491e+00	3.374463857283620971e+00	4.726810369149018420e+00	2.074839734312374517e+01	4.307944264278422253e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.930162954302955924e+00	8.200500833751870999e+00	6.419144630407410013e+00	5.551218451199967596e+00	8.933341210485963302e+00	8.416121772315372951e+00	8.698667477233634315e+00	8.153987458204579042e+00	2.649184359606896244e+00	-9.480715828165378056e+00	-2.464504595819688504e+01	1.747626096694482612e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.296187387363967769e+00	3.722429678738955694e+00	9.144312877416167495e+00	4.829431522659942466e+00	4.806419995663622657e+00	6.008388422385534611e+00	2.413742498919756674e+00	3.167579424326234960e+00	7.078669130371546991e+00	4.759615211326005380e+01	7.603044891432506347e+02	3.821620956406150071e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.643496447028743646e+00	5.159978823911312240e+00	4.978476779593227874e+00	1.152707623057258157e+00	4.465143529396793376e+00	1.485533542211201485e+00	9.766168640615109808e+00	3.377380031005603023e+00	1.004493170492810838e+00	-6.730332593303052224e-01	-3.545722689068190547e+00	4.814878432523314444e+01
