G	c	dx1dt	d2x1dt2	p	m2	d1	d2	Fc	m1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	2.977157466873308955e+00	5.161153912745708006e+00	1.668650377229056403e+00	2.706095539049115928e+00	6.482075929100449940e+00	4.319849390651828713e+01	3.834539165765000757e+00	1.711200857799566544e+00	-4.305841285679635462e+02	7.606172348014007412e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.935830239845416134e+00	6.723162144023777209e+00	5.615212806503319776e+00	8.688440185710179620e+00	7.049509524218892764e+00	4.601002122490599078e+01	8.467371269577486093e-01	7.310165846264726319e+00	-5.318619271078768307e-01	3.188149903737203772e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.316772558498360723e+00	5.141723944046260542e+00	3.508285451417693324e+00	3.704347430194784074e+00	3.820638310896975920e+00	3.465719286099746910e+01	5.355871226449387734e+00	1.636608233380753452e+00	2.560602078888278044e+01	1.482007554533890072e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.952853656393541470e+00	2.802136584541888631e+00	6.584082569057387424e+00	4.078295016479791535e+00	6.480281725467149201e+00	1.931292421772842616e+01	9.076548066180668783e+00	8.870804050235662430e+00	-1.091217984030381771e+01	-9.952475245869225091e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.416952952120706044e+00	9.251858744753150177e+00	3.209367296544103354e+00	2.213852668527519718e+00	5.179017497828957595e+00	2.648788805176723216e+01	2.834108309759048261e+00	7.488942527678442040e+00	-1.653880521106497525e+00	-5.751262479654430848e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.991129246742803893e+00	4.049378239168246019e+00	3.740323135580309710e+00	3.928700218293650348e+00	1.986054993600728791e+00	8.946363896639802249e+00	6.399000519583432300e+00	4.841820807751346045e+00	-1.378039156065903015e+01	1.735468730302752363e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.364835230401974187e+00	9.281473582536378331e+00	7.654270822820283371e+00	5.972276036503446406e+00	7.782253697776065238e+00	4.077347286789566283e+01	6.222657256431991968e+00	6.042330445751989743e+00	-8.474211294628396729e+00	1.339609819446021447e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.266429208561164366e+00	3.351319501672183954e+00	2.208692309420464017e+00	6.594662435056126704e+00	6.104820530686731139e+00	1.447865936705665035e+02	4.516337482639093182e+00	9.530907573179009162e+00	-6.120322297395770050e+00	2.266549384256318717e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.064765664616318830e+00	2.655037592677877978e+00	9.398578878620201138e+00	2.928089575170466752e+00	5.276120289404230057e+00	7.664392676237055113e+00	7.771532662953717363e+00	4.898686791715683775e+00	-2.540344292686914685e+01	1.503553891976893624e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.602591276992622049e+00	1.150897676423572769e+00	8.244774226759954416e+00	1.477325011533387578e+00	9.365504970795850426e+00	5.083922675714698691e+00	4.508995593704608673e+00	9.480493287540774361e-01	4.196635271104081966e+00	4.882194871351619980e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.152548322909980438e+00	7.570448854974366704e+00	6.590290277861496016e+00	3.904308980621804537e+00	1.499321666686304955e+00	7.440248369115101568e+00	5.103729171037467260e+00	4.551999439738561470e+00	-8.708251846668726870e+00	3.430933079711789446e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.787342118239496180e+00	3.930411418592678618e+00	6.155072592610258297e+00	3.396471597366567785e+00	3.376862941722424960e+00	1.177128604409857182e+01	2.356880073478071491e-01	9.134834572277778619e+00	-3.719343169465731069e+00	-7.251390343897452340e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.609211947774905394e+00	8.943578113035639987e+00	8.166878868514285017e+00	1.820575338455239889e+00	8.682066712946687748e-01	-7.863807815497963816e+00	6.993556187600656671e+00	5.867173457203192832e+00	-6.016536488221615464e+00	-2.824288857560056343e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.907352287723937945e+00	4.877414741169013190e+00	2.540962382592909741e+00	1.016300005079338753e+01	8.235996964269791221e+00	3.342855317115790115e+01	6.566645581730001346e+00	7.142675374880631978e+00	-1.360642101369228030e+01	7.758213531505823823e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.488187719405968501e+00	1.032344843637744880e+01	1.631398850453110283e+00	6.942792150245712612e+00	6.723457741489178296e+00	1.939844465793635209e+02	1.298222029057924720e+00	9.448870515079359933e+00	-4.234548468442697056e-01	-6.746095136458069419e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.044552507722681600e+00	3.019332913826870524e+00	3.413191415735409517e+00	6.065055552323245003e+00	4.331782040944140988e+00	2.627427552649765374e+01	4.575601304319872220e+00	9.043372969834146957e+00	-8.085053424618720008e-01	1.267826742778633388e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.478827961022810555e+00	8.039366733006257704e+00	8.489198799029287201e+00	4.453433874114658408e+00	8.010501109551832144e+00	3.805786967390828579e+01	9.656317712190215730e+00	9.768306702364020211e+00	-4.011029721063242626e+00	-5.526559457124427581e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.220294436838218033e+00	7.844284005322873732e+00	1.366650594373217675e+00	4.851696893585708992e+00	5.078590316236238245e+00	1.599544362465571794e+02	4.888017621907604138e+00	1.957220295508127261e+00	-3.668670444146221143e+01	2.016691925246470021e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.181546100378806585e+00	6.781712742334816468e+00	5.345236357981049125e+00	4.907795974135647832e+00	8.117003420013945814e+00	6.767044799655077725e+01	5.776459190117088305e+00	5.754103516148250996e+00	-2.799294766790098699e+00	1.252774828327938167e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.046671611188141782e+00	9.103986513994136942e+00	9.284718304700609437e+00	7.713822454484033919e+00	5.234446631717062814e+00	1.776100981151868297e+01	8.514676043148686091e+00	8.111200045306119932e+00	-7.445124342062436895e+00	3.727070031008781825e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.583265434777809677e-01	8.988165775511804512e+00	8.367146986978331924e+00	7.230630496435456855e+00	4.501376560529354087e+00	-5.277795086808634295e-02	8.490073160278285513e+00	8.852861329597837781e+00	-1.468218826835875390e+01	1.155941420943335487e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.217207810405632529e+00	5.422969535342946124e+00	6.053183807860916588e+00	3.365496691315901678e+00	9.350168384407442801e+00	3.837828800434686372e+01	5.831870618967005981e+00	6.156992536047877884e+00	-3.369775238967650743e+00	-4.314297264055994674e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.890691764499021765e+00	1.387286671673374716e+00	1.914295563430631120e+00	5.713213827824878521e+00	2.949925847127851330e+00	5.510745165452818384e+01	8.463634207399227449e+00	2.453361927157325706e+00	7.321302109518261325e+00	3.193149150112611778e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.610019607417568110e+00	1.385818388441146798e+00	8.344630507648350459e+00	4.832906648594889276e+00	1.367532235501748072e+00	1.140429709732895702e+01	8.156074937734569374e+00	7.637873941909553821e+00	6.849955693866189854e+00	4.435645232661958204e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.528951408382285493e+00	9.277361706346523462e+00	7.693767473922823896e+00	9.051790979949435823e+00	6.280185108938760585e+00	8.313286543846548682e+01	5.172418874863818239e+00	7.565434746549969169e+00	-9.571432300817273031e+00	8.626707265543591348e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.799401054679965029e+00	6.321293262156288506e+00	2.896640175305297937e+00	6.154689786052317757e+00	1.032735771007171621e+01	2.733775776715747838e+02	5.356475077361676718e+00	1.690144130788802102e+00	-2.176009173835680315e+02	3.490537402608047159e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.937653363037306953e+00	7.202170541584805186e+00	2.529355844640044815e+00	5.548396688109821895e+00	3.698551083624922242e+00	5.180664356913792545e+01	5.384670235000585947e+00	5.804460739522273371e+00	-3.601983883094951544e+00	2.212706753547384437e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.846659869741781534e+00	5.513639669085364403e+00	9.573520387480266791e+00	2.110522029063806038e+00	2.320084591216488690e+00	1.364001849748094131e+00	9.572736277371724611e+00	3.338108305897969252e+00	1.488603871101239662e+01	2.662311663677168028e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.523625596965661799e+00	2.549511478553056154e+00	7.275993147895252200e+00	6.286951603257575627e+00	4.716741320488392120e+00	3.205656473281076302e+01	7.987408727460453939e+00	4.465940125722283049e+00	1.572207510597045399e+01	1.006210083957252408e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.784156731060080325e+00	3.710494475935357528e+00	8.676482841164419924e+00	1.742747304928612184e+00	5.769628081198873382e+00	8.151247114141257910e-01	1.908358246534917146e+00	1.732146557786730101e+00	3.334034403150544890e+00	7.080616033486802507e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.437656074950559137e+00	7.897352221632627511e+00	7.914135914269378347e+00	3.881987449820788694e+00	2.677933151044769033e+00	5.399581192722734180e+00	9.782735932689226033e+00	4.219553455996577718e+00	-1.251680405235996218e+01	5.103246645099717682e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.092682330779222610e+00	4.150257116639962440e+00	5.565468581760403488e+00	2.309466859971087693e+00	6.821472516472605108e+00	1.164155538553999492e+01	4.348444880406677093e+00	5.429430377696264465e+00	-3.142381677528536255e+00	-2.598738575601604452e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	1.000263072494329464e+01	1.267343571479099040e+02	1.883311871892762390e+00	6.813862362906665027e+00	1.181373310798381482e-01	1.503015329523735545e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.347674452804878520e+00	5.753732977843428742e+00	4.944453426056735879e+00	2.680122463369093655e+00	4.813142687649192730e+00	1.679514349369086901e+01	4.481056985947985183e+00	6.982303688610515202e+00	-2.959049568214874526e+00	-2.281984986782369731e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.427240126088823224e+00	1.194989867313701382e+00	3.783798734960792221e+00	4.160016350423326514e+00	4.209790106032830437e+00	3.328399907830252857e+01	4.722620551211153206e+00	9.614136500011630559e+00	-9.381666210257854743e+00	2.423963829539810035e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.909890215400374736e+00	6.671675444869888949e+00	5.061705400691312917e+00	8.978395062768882440e+00	4.682500081520787560e+00	8.212203660959627172e+00	9.459879528223961387e+00	1.893833933272574210e+00	-9.412939222792556393e+02	4.216938944917330900e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.169453621566200141e+00	3.812240659402702736e+00	6.803547629098927629e+00	3.651717142918326608e+00	3.061019416295235551e+00	-4.391886799789625151e+00	3.629042928963812642e+00	2.421374700131072366e+00	-1.427968269681910485e+01	6.449693800186801695e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.306506056711590702e+00	8.866394391304627476e+00	6.696521087384695647e+00	6.421819186677014457e+00	9.257550522689394157e+00	7.474219032787954120e+01	8.843404245087949533e+00	8.991880883075724640e+00	-9.862414455587192208e+00	-1.912723834243776082e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.118410948559901641e+00	4.239557768290411310e+00	9.067019803042921211e+00	5.828564913337547893e+00	4.619370139516138174e+00	-3.485410796444258885e+00	5.859790550021225286e+00	1.995027085935357380e+00	2.981559659889492764e+01	4.240248487085551687e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.250234512320152369e+00	5.255611193566640971e+00	4.886916794749026849e+00	1.196124699099190503e+00	4.431595742989267173e+00	8.874064349317563938e+00	1.790560244570260640e+00	9.246500082141134058e+00	-2.592143991638563794e+00	-2.199051954897920069e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.831561966081473258e+00	7.496934935771871755e-01	6.975835601885103543e+00	8.482141002824635123e+00	6.548704397101531072e+00	7.758246707609480097e+01	1.112713690085810114e+01	8.398293098907537058e+00	5.053850075234382899e+00	1.214129215117627609e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.400698527700884100e+00	9.326622286408041695e-01	6.104460878884465203e+00	1.052995490789280231e+00	4.679574303237736821e+00	1.492919779819026438e+01	5.654891309510576392e+00	4.614943535450433565e+00	1.002289340770417247e+01	9.436363379909053606e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.499961262761436487e+00	4.654284098754081889e+00	6.194469377335779292e+00	5.076964430303741338e+00	7.330152418851038298e+00	4.072311056021767683e+01	4.145133615933429105e+00	1.062554973905352718e+01	-2.850877747014255004e+00	-3.578631530769799269e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.348852731848209530e+00	5.094790315208106435e+00	7.480749895787502268e+00	5.442467396415513470e+00	1.283955303592519970e+00	1.037152351758637892e+01	4.989111168343829839e+00	3.345527570361736203e+00	3.616090666319159936e+02	3.362401318983405218e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.477618121458844413e+00	6.229286322193894776e+00	2.665898099846027769e+00	6.912030842777527440e+00	7.987141476994779943e+00	7.371572058691533869e+01	9.307976053912156544e+00	3.541940698861193226e+00	-5.780469001768096149e+01	1.575245896617720689e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.881758881035833220e+00	4.249032731478085800e+00	4.505097264832970794e+00	7.218478930670877425e+00	9.141797055748755341e+00	4.068398842569371965e+01	4.241206764235952775e+00	6.396257255555822141e+00	-5.733971304785445255e+00	3.932373873919555081e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.187005797204401247e+00	8.016390729388485070e+00	1.301354660481782499e+00	3.401896404764483517e+00	6.441708449075461473e+00	9.422419756359833798e+01	2.399148758634793932e+00	3.436983774766083855e+00	-2.139257862678691335e+00	-6.367371505901759519e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.226973263773142975e+00	8.053847880979322582e+00	4.424865497009996318e+00	6.317233046872364755e-01	1.020506519825592662e+01	1.455819774841410208e+01	2.588085381118594874e+00	8.759078738953244070e+00	4.254582404102108306e+00	-4.586522612191129156e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.075134717650987781e+00	7.901593076546975958e+00	5.251503595016357551e+00	7.971501946199384570e+00	2.440620451983378736e+00	3.056026572403336772e+01	4.133225912627718657e+00	1.269990018709383328e+00	-4.053389412514349033e+01	8.660658176268754005e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.054298269388234743e+01	1.115570646746413930e+00	6.859932464158061904e+00	4.517894444055105652e+00	5.142970404805422113e+00	4.012933347933465456e+01	8.426378702906019313e+00	6.602249602951299146e+00	1.132774626798930839e+01	9.716513569812380524e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.066733251112197856e+00	5.499751112137022169e+00	9.190749770166892318e+00	8.388627013101308094e+00	6.432210166681710639e+00	3.166517549398139764e+01	5.222063884059713779e+00	8.054721984528837808e+00	-7.091262588445579773e+00	2.897010461754368293e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.536243845337037506e+00	6.836060351475514718e-01	5.681273239468429104e+00	8.334764550102928382e+00	6.353986838631052514e+00	5.646565548280885594e+01	3.721636615779256196e+00	6.481351719963493352e+00	-7.336845148925275062e+00	2.478146537562552680e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.537502307495402398e+00	2.365718216884760139e+00	7.767996435923874010e+00	7.495566177877488023e+00	4.206109122236438402e+00	4.053248072489307674e+01	1.982748110711133993e+00	2.810298847323876803e+00	-1.261314381165136567e+01	1.935369371296163763e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.838356970269648727e+00	9.814599078808628363e+00	5.464446345188476606e+00	5.573795063364566538e+00	3.285854192029662002e+00	2.801114130519814793e+01	3.999913244376467780e+00	3.645735291812650658e+00	-7.326532744017844934e+00	3.069107674892301247e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.952879311813844332e+00	2.719788021621855734e+00	7.059126475946472468e+00	3.908861184769211405e+00	2.870491657387204576e+00	9.132920463168543890e+00	9.520436785957691939e+00	8.838344281920711865e+00	-1.204567678267624444e+02	6.989698968126387513e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.097236965471241277e+00	5.531878789872081370e+00	1.225544467066558951e+00	8.427777461708478413e+00	5.063853445655364993e+00	1.878471593117514544e+02	4.729876738090966093e+00	2.941733507809288106e+00	-2.911266759737258880e+01	1.687908633627702955e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.094106831510037736e+00	6.936971453227620543e+00	2.173680180278155571e+00	6.144229318305854726e+00	2.669734444643505178e+00	3.512452626792623533e+01	9.362890935081715327e+00	8.496712031584600311e+00	-1.143503183064714612e+01	-1.229699495562514812e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.777082818753475735e+00	7.431950453515603350e+00	2.818585796219693407e+00	2.826710860482214649e+00	8.109971238585305997e+00	1.805661526819705642e+01	5.499343244819353771e+00	5.822207382435800049e+00	-3.938176058255053125e+00	-1.681115179545590195e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.414821259886081428e+00	6.746857917633432677e+00	5.030762889561332329e+00	9.221304260732910762e+00	3.922222543939001049e+00	3.015227117135668422e+01	2.342372470211877111e+00	8.599064993149099223e+00	-6.754491760369966791e+00	2.605462698350294772e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.617381414665047146e+00	1.914560015589396702e+00	1.481465692134573464e+00	9.690600642679294552e+00	1.235456142177612460e+00	1.439010869886489274e+01	9.080308538255678741e+00	7.838207452074239967e+00	7.000761657522943437e+00	6.919530421819779065e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.658763903440793719e+00	3.515094421928811830e+00	2.131942000651438907e+00	5.463140549383245670e+00	5.361218523925710855e+00	8.440063342734042351e+01	5.358417569494731580e+00	3.259737486804960671e+00	-1.010929750851418305e+02	1.649182429172139450e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.252817771295429594e+00	6.150990454988055411e+00	3.179272383744573549e+00	1.212566589737483547e+00	6.717392247314069031e+00	7.758813240160160163e+00	6.685674336356534297e+00	6.320716281303671025e+00	-1.550048653867591275e+00	-3.115230578113409265e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.706125015915423759e+00	2.073473308594823816e+00	8.865088305564542637e+00	3.602550656814802910e+00	8.048245085881582384e+00	1.785309331852864645e+01	1.054689062226935548e+01	8.706485035614429435e+00	1.887284168086218017e+01	1.187880729354085503e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.929819645350285384e+00	5.549028278432146521e+00	2.938883088224519824e+00	8.434503860534425357e+00	6.213518016739003613e+00	7.842028399705243658e+01	1.686294142959209319e+00	4.500010359946416294e+00	-3.994420205905293564e-01	3.036701833366309984e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.774249575942238533e+00	8.549799329236613676e-01	5.541165855823827258e+00	8.899291673804315295e+00	3.946773642243162517e+00	2.317423696096004804e+01	1.399209774497020220e+00	9.982133797330019931e+00	3.858695861784595227e+00	2.359278353409997351e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.734253536508023608e+00	1.642264675972311183e+00	2.639205942016954687e+00	3.526116128105779346e+00	8.594170095421675981e+00	5.728059764715099789e+01	7.296933604363031733e+00	5.300127057262949748e+00	6.686721833785103541e+00	9.661677502343223978e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.741163526307243359e+00	3.998039590488936756e+00	6.296298493931177020e+00	1.345560505418579300e+00	5.599817470163347188e+00	5.795268240812985638e+00	4.356168170873571555e+00	2.593610204788846296e+00	-3.340167401271694203e+00	5.452801304600325949e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.904792180222847353e+00	1.653182210943288322e+00	2.674847787322501169e+00	8.888409130696045324e+00	2.367030907487673197e+00	5.411798428920126192e+00	2.886855895699711905e+00	3.653894519656327944e+00	-8.760576422171318711e+00	2.389773162338569179e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.461197996976557612e+00	6.322362900264702823e+00	2.329399986192233207e+00	3.877228447163174607e+00	5.685831485567922172e+00	7.651152291621892232e+01	8.249064860222240503e-01	9.749881490507288362e+00	-1.568071944679174212e+00	-1.834005599007101068e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.076833449708167301e+00	7.319531726112125547e+00	5.674058710070473133e+00	5.689719146334065947e+00	9.556612853247406392e+00	3.888344344480703541e+01	7.667753808863099207e-01	3.709579679499850347e+00	-1.380607641507535899e+00	3.879614846317132333e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.681041458936223698e+00	8.506497966450774939e+00	1.206707201633012039e+00	9.202200327601314456e+00	4.203821553610904260e+00	9.052937406766496053e+01	8.313142582991771334e+00	8.334945928159518402e+00	-9.660601281120321460e+00	1.253117275088772971e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.200291324167373830e+00	3.090499293560747152e+00	9.782886122621863301e-01	1.138118990899198657e+00	3.965672526271637466e+00	3.486071349077862180e+01	2.618509065310258066e+00	9.327504339736453431e+00	-2.755927321255533080e+00	-1.799296625991122767e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.589847265690567113e+00	2.376253731813385173e+00	3.733192751108985075e+00	6.806271734851948807e+00	1.738552835976570510e+00	4.308694680340060756e+01	5.408560064544708723e+00	4.248109904458350350e+00	9.604585503586962659e+03	6.572917084972291946e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.922221552345904527e+00	1.806182298622833304e+00	1.012724584657343829e+00	1.338401318677672869e+00	2.349875015250152188e+00	1.088700249435079925e+01	6.293169353868421467e+00	3.029910146365042856e+00	-3.520165539265303067e-01	4.191897768922197010e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.250757925057730091e+00	6.187801795278307537e+00	2.682797622072726540e+00	5.802525708273010174e+00	5.615079761474588871e+00	7.321330666135899889e+01	5.299373196503249339e+00	7.784568795396920926e+00	-1.008994929953278330e+01	-3.325757262857183605e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.126200350139365813e+00	6.968218480295698569e+00	4.169492108537411035e+00	8.686831795977193238e+00	6.423761153375880717e+00	2.629199913675201117e+01	1.072850869078079583e+00	3.641929220539243950e+00	-5.250927545484965542e+00	7.663492163347129349e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.222931292707393425e+00	1.252675587033198479e+00	8.282978638758924816e+00	5.488406395411679739e+00	2.369954627090606003e+00	6.961634183844015444e-01	7.582614403521529489e+00	7.987407603786845556e+00	3.569416823189277999e+00	2.620049814234883367e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.934621137738261609e+00	9.535520878423870528e+00	6.663344338885218932e+00	9.914610647339985761e+00	9.441805727665405712e+00	8.936988786854507794e+01	1.965064390412153417e+00	4.346405173476588502e+00	3.902964089655345248e-01	4.292984007809631066e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.137168074490711334e+00	1.863163924361235235e+00	5.269388157374097048e+00	6.088781184573690552e+00	7.521104859058640457e+00	4.924613454828361370e+01	8.125171432735969645e+00	6.036954955493730957e+00	5.264382434264465616e+00	9.621759812832551972e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.314107883571876023e+00	6.210385687832235213e+00	3.459624731432584088e+00	3.657904580312901555e+00	6.373293228812856093e+00	4.342692466355251923e+01	8.609189987983224768e+00	8.172529711682715359e+00	-5.483225549265874577e+00	-6.447383140397247416e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.150113192864476552e+00	8.247770735605193693e+00	8.710186453375314386e+00	4.401677838525170472e+00	8.792785476805379474e+00	2.432849527665988987e+01	4.969214134841424269e+00	4.621941204395918490e+00	-2.343772798028720850e+00	-5.669417449404147192e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.816210191858464995e+00	8.297600574869921530e+00	5.089527135490282461e+00	4.095752737918241237e+00	6.837431604573469546e-01	1.930867559078298257e+01	5.834856483828883000e+00	4.409234725807575472e+00	-4.443645917258587374e+00	5.736957520078757398e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.434444676460199020e+00	7.297391503623035902e+00	1.969089313459009505e+00	4.025966377497050885e+00	5.576035842719521796e+00	7.778824915230404713e+01	5.100879480546216982e+00	4.809473690609932461e+00	-1.348884262122100886e+01	3.728262437993012099e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.048194239436146091e+00	7.723044037081230329e+00	7.159761884663496723e+00	1.210252307790725457e+00	6.158914817609550063e+00	3.346464720985915964e+00	4.631007246058750582e+00	3.797228765695827235e+00	1.158548156902850845e+00	-1.126200288162269203e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.631782750709785290e+00	4.765626419981342288e+00	2.137663972444625582e+00	4.507705349628863267e+00	7.810540291012551428e+00	1.488369701815201154e+02	8.477413794315506124e+00	5.432204626664579372e+00	-2.859713898937729937e+01	3.961885092404361899e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.053363784642131762e+00	8.053891970142894152e+00	4.716069764065887071e+00	5.947399261150735583e+00	8.344585944604510530e+00	3.931277754823286585e+01	9.524696337424707338e+00	8.347430452508232790e+00	-5.211492332863777222e+00	-6.159815515268190893e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.031170292972912073e+00	2.363593380939798205e+00	5.154080435984668362e+00	8.093051757890910025e+00	4.222698821414090808e+00	2.939653938155615975e+01	4.018967149395876071e+00	3.939893282169898203e+00	7.773174248433267053e+01	6.531840065014581853e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.480972160104013335e+00	9.861557452823006997e+00	9.413122056730419018e+00	6.501138032994798088e+00	9.585796851458621148e+00	6.485311135640677627e+00	5.652652113352640839e+00	5.287282257720841372e+00	-8.140012999313427144e+00	1.704822249556397082e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.331078507206474582e+00	6.158332811907995641e+00	5.222259679518765019e+00	6.956136946808684662e+00	1.380829246696388957e+00	3.517285877702505115e+00	9.216999643906808259e+00	7.009273432868210918e+00	-2.135674400033894216e+01	2.796291506981037500e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.003521354150768730e+01	8.518713120151227614e+00	7.321726937023479209e+00	1.749925072538583759e+00	8.510951753457280944e+00	1.183445249166380719e+01	9.320651029860750114e+00	3.974376455981814438e+00	-7.334901458568809041e+00	-9.746156992570557122e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.022422354339900252e+00	5.092363456317571035e+00	1.033752408381732479e+01	4.096563229668038097e+00	9.510634298896139427e+00	3.115721270111825092e+01	3.940040513597333760e+00	3.984606995602003821e+00	-1.732774789262317228e+01	5.834275636749648584e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.626557150412708097e+00	6.615788233266044038e+00	3.468754897231280054e+00	6.876663298777306643e+00	2.701194691738519893e+00	5.109322716547363541e+01	4.989940761060087659e+00	9.785536603532701605e+00	-4.657195789899437166e+00	-5.561815647024974396e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.904638313701021879e+00	5.494299993769146795e+00	3.925388350889137179e+00	6.009094861197294080e+00	7.459442001082876139e+00	4.989622599417760540e+01	4.077043869371824947e+00	7.776314910467039709e+00	-4.524785691966795476e+00	-7.991480660960272644e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.790985574903482869e+00	7.502295480634296965e+00	5.056054753956390257e+00	2.541727470932112487e-01	1.632318763942418149e+00	6.599633185336230667e+00	9.570697613138205995e+00	5.935983725417363743e+00	-2.729496323596749985e+00	-1.132834286063931017e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.822718849983723466e+00	2.749599952672949321e+00	4.495314908019786948e+00	7.783820299192356629e+00	5.193485421303750016e+00	1.733162227233438557e+01	2.673829343746012555e+00	7.439210465792041482e+00	-9.100226760678339133e+00	9.479373265717194386e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.806115329518078294e+00	9.635684773871154851e-01	4.785878499777078687e+00	7.408752727949461381e+00	5.834330265728575604e+00	2.582345607418407596e+01	6.223126699785190397e+00	3.194022772663631660e-01	3.020745616933572464e+00	4.575075728765625627e+01
