G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fg	Fc	d1	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	2.255801295454543887e+00	3.784872698016103154e+00	9.034502940787650260e+00	4.774208855749267677e+00	4.726125128141202225e+00	6.015645080140249235e+00	2.404225412904351433e+00	5.489118465528282975e+00	7.027491527841420726e+00	3.105767466354069306e+00	7.818318511451234798e+00	4.346329359046171135e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.665651306366915385e+00	5.093884231627373360e+00	4.993070190008409348e+00	1.154861053994071796e+00	4.488402898639873406e+00	1.489682252784616967e+00	9.775376030367839419e+00	1.303395710788050188e+01	9.988658543084205643e-01	1.751561121741710414e-01	1.200047138738209895e+00	-1.852722970404495015e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.893635968928785829e+00	1.106970125661206117e+00	6.458244830251097746e+00	8.134098822031768705e+00	6.945678555486173522e+00	9.733610815248448844e+00	8.587790382988762516e+00	2.064877423213333074e+01	8.250260603260333170e+00	9.282744205391281200e-01	8.354171661668035043e+00	-6.517471407734402646e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.673297946697147154e+00	1.656308198979793200e+00	6.682696890425957825e+00	1.616755283538034771e+00	4.985761916301052921e+00	5.612454474014444195e+00	5.512995069700071582e+00	1.172657474399777833e+01	1.712073894859110545e+00	2.205733173150185855e-01	1.124375574763217145e+00	-1.394508577136830922e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.280238085472040765e+00	4.544644511470278481e+00	6.313340493078640314e+00	5.272053839372038198e+00	6.838101599358951788e+00	3.622962881277490776e+00	9.836910476016930360e+00	1.503014110562582495e+01	2.727252363880291686e+00	3.736976699779108180e-01	6.924112397887582482e+00	-6.561913280846526959e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.327033373723609522e+00	5.324766240038826481e+00	7.326368342999513672e+00	6.060031924571126716e+00	1.560764473733629698e+00	5.227773439756812301e+00	1.875664209434423357e+00	8.213147531678950841e+00	4.473950108055854358e+00	6.112192708601322799e-01	4.277433733009455175e+00	1.235692496553428005e+06
1.000000000000000000e+00	1.000000000000000000e+00	4.237077254790821534e+00	6.399869006196460930e+00	3.140547404240839224e+00	6.658543832163508647e+00	8.323800871351037856e+00	8.717997775048837994e+00	3.724752526787104223e+00	7.633631525958513464e+00	5.359328140286189424e+00	1.265228512797221372e+00	6.491528075576550982e+00	-2.535624147374558561e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.641076034393859739e+00	3.620009577224154729e+00	5.615401689212917269e+00	7.186905870840181620e+00	9.467956824154471818e+00	3.744385621000537512e+00	6.739955665716260036e+00	9.415856830787445730e+00	4.193078489101383255e+00	1.150747536944208393e+00	7.260351886250122178e+00	5.428373173082665062e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.277799605835566510e+00	7.251697747663171434e+00	1.935841918942328821e+00	3.277495975349142832e+00	6.835180330956515782e+00	2.731036350838599525e+00	4.141861358216591960e+00	5.800741040555704942e+00	3.882301216967216639e+00	4.695158883791292204e-01	4.086097967206113957e+00	-2.630506273709921743e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.301539528816032742e+00	8.737804271884517249e+00	4.462308398930991515e+00	1.090472079365806701e+00	9.592685314713559563e+00	2.162457348219906983e+00	9.360748435480056528e+00	1.145173376881574434e+01	9.670255273199876100e+00	1.168380070721296127e+00	1.965983201051777929e+00	-3.479691452532467792e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.799539284904215108e+00	8.022304066725746807e+00	5.396866196936973559e+00	7.511465858539522422e+00	2.370132733762308153e+00	3.689183899360561902e+00	1.589684400468102998e+00	4.074623882455549406e+00	6.765601465936973646e+00	7.681244506954038043e-01	1.621536687119810916e+00	-1.715267103607533272e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.222756829083536445e+00	1.357999146816238900e+00	6.877824683348594981e+00	5.816953224181988347e+00	5.293535151384757498e+00	8.025746139150930603e+00	5.937926673554095203e+00	1.494912710101440290e+01	1.211267705932718375e+00	1.305333693646264226e-01	6.305539239943178664e+00	-3.021685914955236640e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607816286263523686e+00	5.317198861283656264e+00	9.554618388520536243e+00	8.526387186292744502e+00	6.411568372518232195e+00	5.247494461513692698e+00	6.313300479113292063e+00	1.147166730416621760e+01	4.868545531986957720e+00	8.685694901712981419e-01	5.688385980231961625e+00	5.486471364468086449e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.510641300380225260e+00	1.941946622237334719e+00	6.406628874452871436e+00	8.385769146497802140e+00	6.236160847171991151e+00	3.044630374452928390e+00	6.869836965518296701e+00	1.021539075052216816e+01	8.880239518989421654e+00	1.606236737178964979e+00	7.681837090876718399e+00	3.036193254046076163e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.190274654522861297e+00	3.183287073714784032e+00	7.698479314227548720e+00	8.584820364337128140e+00	4.611921392784711138e+00	2.499779297314553617e+00	3.301230053713883894e+00	5.070255505752538028e+00	3.705374651786063289e+00	4.538667960872770912e-01	5.591822482178932852e+00	-1.481736992298510131e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.853811537983004243e+00	9.881919692450891191e+00	5.548107634248727216e+00	5.369347885085738348e+00	4.046295553818092472e+00	3.985310778727729097e+00	4.286904639790241056e+00	8.526740704014594385e+00	1.848111649831674086e+00	2.715530186833318704e-01	4.799725222359509047e+00	-3.849778324113948997e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.327054174183214030e+00	2.285623348563270874e+00	6.705152368329532209e+00	3.997157393620912380e+00	2.138947318975578327e+00	9.457934903272565919e+00	8.591231783563287649e+00	4.654371343978200315e+01	7.835146285802202293e+00	1.070823959410154291e+00	4.580746245440651343e+00	-4.265981963095894571e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.159593771905065296e+00	5.492123633111752667e+00	1.645764504655888638e+00	8.126937361481253674e+00	4.535042311060828446e+00	4.090442756152229187e+00	2.742231634242773719e+00	5.237704683690106222e+00	6.449105720275097653e+00	7.895099593908291302e-01	1.242377493709022618e+00	-5.586030858978994047e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.003088586632321366e+00	6.572449697487474651e+00	3.294908947567907198e+00	5.054233598450152520e+00	2.456922541482519762e+00	9.897178764354199743e+00	8.440781520680884498e+00	4.235583343361836484e+01	6.131549166529779882e+00	6.788957885439058648e-01	4.012781386489040258e+00	-6.919709545689671586e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.039220543257350471e+00	7.323497874326928780e+00	4.258716785904673507e+00	2.660533435077352404e+00	7.616120118064856115e+00	5.370749207162247352e+00	6.063049149615874711e+00	1.032634182043994286e+01	1.475694809300788446e+00	3.667314117294862008e-01	9.772656865098406698e+00	8.823264831213670050e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.381376949903746265e+00	6.034690645053757407e+00	5.244125518187683355e+00	8.690574766225955372e+00	2.875312326099671800e+00	2.614092754349236269e+00	7.858464083526595090e+00	1.498110636494617864e+01	2.257288686177747916e+00	5.181492622301572260e-01	8.859669783971718005e+00	5.360789170628962665e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.846152525265548183e+00	1.082843142080559096e+00	1.410563123085116999e+00	8.941828098875712172e+00	1.517305125609835770e+00	9.019187047455444528e+00	7.419053049576008974e+00	5.125576274855689718e+01	6.611209277174224574e+00	3.577426731160705753e+00	3.969409274271624710e+00	-1.838194725784444472e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.202391862540951983e+00	3.939540386291812801e+00	2.256959572746788378e+00	5.198577543704382187e+00	5.972590933584076112e+00	5.146149793222748237e+00	2.868786280665458044e+00	5.358605528476739543e+00	2.871328149323952861e+00	4.630413385916906099e-01	6.291533170232572303e+00	-1.182602113292769985e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.313147293448337027e+00	5.645826773434771795e+00	3.493156651465878948e+00	1.678237098457841192e+00	6.355680753564466379e+00	7.381814522432705417e+00	6.119674423085831094e+00	1.325604844052850950e+01	5.537344743532115032e+00	4.184999534859757730e+00	8.630281626831960651e+00	1.210189979916614220e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.192928559344849759e+00	1.789773261580443142e+00	9.739325289635571536e+00	4.491211120306163096e+00	8.841173565580229265e+00	9.848770198151573396e+00	8.809373308564907745e+00	1.863070455966401795e+01	5.894874575774691650e+00	1.136432051674059363e+00	4.960624451079756803e+00	3.191534520741192864e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.894476647735632291e+00	4.154497260800425806e+00	3.976459372841673723e+00	8.234953561955938639e+00	6.183676137665333528e+00	1.451916837572159169e+00	4.891290808040893445e+00	6.045225232149506134e+00	3.553480868132655068e+00	6.033066496991096317e-01	1.163317660190713809e+00	-4.685050998752514602e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.581383941145032335e+00	1.291237216129808241e+00	5.326968053469951059e+00	9.121166420070462522e+00	4.109282139227302899e+00	1.871201233513210438e+00	9.696978734197230665e+00	1.410614307519970723e+01	9.542008578996474810e+00	2.666787460915398533e+00	1.674110950771606987e+00	1.342729730503549945e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.320796179639762258e+00	1.702042382565429168e+00	2.771625789714247112e+00	2.835539352772716626e+00	8.232422262710606731e+00	7.474095015784614660e+00	5.067288981222950461e+00	9.707367684226561266e+00	8.588316702698833183e+00	1.358198933477218651e+00	5.586269266277929191e+00	-5.771362735239191579e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.277600500871016287e+00	4.576813740941517494e+00	6.494813246541850660e+00	1.601832435456652659e+00	5.865696251202583866e+00	3.538922045155493468e+00	2.292578296451954767e+00	3.666974334754155240e+00	7.504931362044310106e+00	5.883928590097768030e+00	9.729590931085894567e+00	7.457112005833101875e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.338282639256851869e+00	2.195725275392644615e+00	3.527016644257797040e+00	8.895360307157151425e+00	1.713831438161987242e+00	2.662951897283497349e+00	4.507954890120893232e+00	1.150587509749001391e+01	1.695911838521429793e+00	1.272837899774597936e+00	7.238286078935242784e+00	4.653049499595181260e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.408447514078766005e+00	6.108433894353587412e+00	2.862920851900734753e+00	4.517361056550156739e+00	6.095263297784848433e+00	1.353832919244799982e+00	9.569820064274139781e+00	1.169009784659689188e+01	1.956842667242492562e+00	2.313389534303475215e-01	1.654764813010888069e+00	-7.355548867730361451e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.243855654525105159e+00	7.206888979043810650e+00	5.643259661785578807e+00	5.880990786143181381e+00	9.172018676038709017e+00	1.209647160390058263e+00	3.884157378653716020e+00	4.379861574218645082e+00	5.438597905287799961e+00	1.281833147329840994e+00	2.692537680623305452e+00	2.428908510793829464e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.141852304546869590e+00	8.205795591698178626e+00	1.042600072299062708e+00	9.707602132468185374e+00	4.559025996532400704e+00	7.966623724803465478e+00	8.815744460400029681e+00	2.421549896075639552e+01	2.436835414671008948e+00	1.140031142210030879e+00	7.949272030865771832e+00	-5.931450839582918206e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.695881202074442484e+00	2.808266438008637955e+00	1.063425290191398753e+00	1.599623823469008332e+00	3.659192684486645586e+00	2.207919860680585433e+00	8.936306369754438705e+00	1.432076686674897026e+01	9.798400039446852006e+00	1.720393949457002192e+00	8.570837872412564451e+00	-8.997531841557466805e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.928594457649760230e+00	2.508029895761476613e+00	2.967626195879688566e+00	6.833047814367041894e+00	2.290118461607069111e+00	5.207318131681877738e+00	4.143087430479497790e+00	1.361012381802192017e+01	2.431426056284285764e+00	3.049754946433358427e-01	6.550553477649126322e+00	-4.562516766450490735e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.944089415894497908e+00	1.932998293336281259e+00	1.332516531946557059e+00	1.666216184983257520e+00	2.362134629918700490e+00	6.452653361020011857e+00	1.750429472058645741e+00	6.529806649803567176e+00	5.391889774457925277e+00	1.827897554838628702e+00	6.796974317448649217e+00	-5.229394496385177717e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.604303541351114859e+00	6.736940916881583696e+00	1.967838114341810662e+00	4.372564641122093754e+00	4.899578618316275502e+00	4.853362766373246373e+00	7.520027231847381088e+00	1.496987449366171141e+01	4.268818008377026629e+00	6.478869405544468441e-01	1.256529463838524263e+00	-4.308624136560459306e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.769828478077448475e+00	7.360341800586339467e+00	4.059389352676772589e+00	8.232101014883975054e+00	6.365243416653706632e+00	1.236241853559975512e+00	3.812736921614858776e+00	4.539834024832322790e+00	6.758724266390268909e+00	3.820340870475346318e+00	8.462352323595181858e+00	2.215539743933708451e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.467512306212159778e+00	1.280997189721398533e+00	8.228942690093996148e+00	4.911056721512482959e+00	1.728834778011290929e+00	8.048515057448096144e+00	8.051358717196771764e+00	4.559244841114951896e+01	2.161836727434757410e+00	1.475903852434591990e+00	8.103738403658034883e+00	3.198439315753149259e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.786701104517748995e+00	9.418937351028231930e+00	6.152901269748227264e+00	9.977775947419191382e+00	9.454590614663727521e+00	1.094083455251953163e+00	4.980464147141539399e+00	5.552657323971260439e+00	4.877019480900852244e+00	8.417831811675058340e-01	3.338963909645521699e+00	9.767615899024982355e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.872658972729243310e+00	1.469944082473432001e+00	5.613348815237484857e+00	6.018047968041222440e+00	7.788682219557094832e+00	7.863749218079827408e+00	5.369428598041220191e+00	1.076223875933372476e+01	3.468956108692433649e+00	5.908719254321985748e-01	7.372898201542636976e+00	-1.391203027721006720e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.737291310251532828e+00	5.871015173887201399e+00	3.649760740548781524e+00	3.897045951059258329e+00	6.281859790015974276e+00	9.051822343888201061e+00	8.002096809489195550e+00	1.953483799374838981e+01	8.993209861551592965e+00	1.334979732795586793e+00	2.939770017150508341e+00	-2.487246648642785203e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.527743909152722956e+00	7.390301903738503597e+00	9.384579718872284815e+00	2.986900503686999553e+00	8.458808609889651109e+00	4.902885940726611658e+00	4.443741442840560829e+00	7.005439617065437830e+00	1.369778582638555342e+00	1.833403790455770954e-01	1.365075964492683758e+00	1.421498642772990877e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.780800909997777737e+00	8.836797773923812827e+00	4.572962755364549992e+00	4.152739863761347294e+00	1.708670603558944956e+00	5.815628390762800137e+00	4.982603831566888353e+00	2.185162157981027065e+01	9.221670852216261594e+00	9.428615057245746112e-01	2.806708117140532366e+00	-2.305855384113613127e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.646941610229252895e+00	7.422123910247893974e+00	1.784773440178313964e+00	4.356682276844671797e+00	5.287005303364108677e+00	5.289033192950221007e+00	4.387672630206514768e+00	8.776363815592860718e+00	8.497042072306131288e+00	1.505362205052177993e+00	2.606520135181904951e+00	-2.195600515534924853e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.896672512275886291e+00	8.220536203879145631e+00	6.557473872269100390e+00	1.613770849427695220e+00	6.667074002808119459e+00	4.502003464680488953e+00	4.304823546955044655e+00	7.205036967924223212e+00	3.674672478359785721e+00	9.410623697497465523e-01	4.035914102389349445e+00	6.649870459173713471e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.164191631452247577e+00	4.060199217278571915e+00	2.028062324472068134e+00	4.323622119259798779e+00	8.458520807379841244e+00	8.996611232003367320e+00	5.735055654451391760e+00	1.184450321519302385e+01	8.112437847846633687e+00	9.913146883879825344e-01	4.766244970056805919e+00	-6.845523605308175092e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.438260853254422766e+00	8.334364253824869451e+00	4.104384813776968066e+00	5.186258874049401335e+00	8.046850177575304741e+00	9.044494053806795719e+00	8.275254504389931043e+00	1.756616376438656957e+01	1.280279627213773974e+00	3.739993227325975611e-01	5.572925576803185344e+00	3.029327421478295150e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.952806789371116736e+00	1.724796299596438098e+00	5.563764444410996823e+00	7.503168793278605975e+00	3.493415532990304939e+00	4.015064334421069248e+00	4.252732195322749043e+00	9.159326554859569924e+00	9.696865108686010259e+00	1.960946546544584557e+00	5.285255844482259491e+00	4.437507508236023568e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.713498081135449436e+00	9.053140240677675976e+00	8.871536041145596130e+00	6.900443800560685403e+00	9.466774757148112229e+00	6.532878241813002695e+00	5.724677921821394122e+00	9.668788305542848960e+00	5.735531013592432004e+00	3.365009219011863895e+00	3.438648377964622416e+00	6.820043330664080941e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.224746162301788344e+00	5.929632417980578829e+00	5.445868507181316431e+00	7.378548215889162876e+00	2.118245691119726271e+00	9.346321405800875226e+00	7.030825743092639968e+00	3.805665208697207191e+01	3.730206354319669071e+00	3.036431469807568284e+00	1.265917628535481176e+00	3.402672597822932516e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.666942622297375109e+00	8.362160955722922395e+00	7.318156942157835410e+00	1.074847711524722804e+00	8.872300407604127415e+00	9.662311626826092237e+00	3.419636251600896237e+00	7.134882683883208898e+00	4.267272704575242770e+00	4.419982275293988239e-01	6.444905615120076092e+00	-9.846010488439754909e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.523226461419962874e+00	5.074343303283285422e+00	9.926587650558758469e+00	2.965493818969398454e+00	9.734981731699631879e+00	5.579532935248013636e+00	3.497424649331656532e+00	5.513410390191241461e+00	1.590513080571825055e+00	1.886956823992623211e-01	4.569059341821011699e+00	1.597782213808421545e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.262771514996564370e+00	6.791257559935659494e+00	2.182257352760250235e+00	6.955236208435558787e+00	2.588497551603928581e+00	5.079172586188954952e+00	9.396519226519544077e+00	2.780115226818432461e+01	9.914014602073974558e+00	1.365788066181066851e+00	3.686648701843979303e+00	-2.089491023924746969e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.676397156205259975e+00	5.745147353468679441e+00	3.476026622184186454e+00	5.353622126673572623e+00	7.500664787548473988e+00	3.495777807210584065e+00	7.506996799341981053e+00	1.101744353685083944e+01	1.355276248324209787e+00	2.905972187439826993e-01	8.800840926123134622e+00	-1.118366953880341441e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.568663639230419182e+00	7.571149641243284378e+00	4.561153562701313113e+00	1.053478561259450164e+00	1.365680436265266362e+00	9.630416485914457425e+00	6.195251680119739923e+00	4.998427773148623032e+01	6.896655607874957461e+00	2.693492411257949470e+00	7.724242190327712976e+00	2.790769302704558868e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.405901057761138606e+00	1.746085843434614704e+00	4.789838903578400142e+00	8.241105662876792692e+00	4.644607914172466323e+00	2.290050615491542096e+00	6.821293263524989214e+00	1.019170129618638221e+01	4.984104228033648276e+00	2.068235799828145094e+00	8.719177692933907764e+00	3.256027996022948514e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.255971796624606451e+00	1.533678243858015655e+00	4.696834302187030019e+00	7.951226005643752259e+00	5.654832537382384672e+00	6.213896941821777098e+00	1.258211897643846999e+00	2.638703521546224451e+00	9.540348828607134735e+00	2.933706962169165600e+00	5.455301232061000150e+00	1.536703113878864542e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.932891860679369245e+00	3.220440494948297872e+00	9.166348869226776941e+00	5.942024905415818736e+00	6.224093412305540696e+00	3.538364105911109725e+00	6.574100517152861478e+00	1.028660233888559716e+01	3.213205630002643254e+00	5.411626665559804428e-01	2.164825166723336913e+00	2.180505760881102333e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.437749762515442953e+00	2.435674489378948149e+00	7.433780084633605512e+00	1.599218293837744387e+00	9.431770071374907971e+00	3.500834938721784084e+00	5.588079303031109113e+00	7.681536308238495536e+00	5.794217809800842112e+00	7.799677134290008418e-01	7.266082790171407346e+00	-2.847803900522616459e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.947471281888158323e+00	8.845237205214891318e+00	6.470953995210357412e+00	7.898651289356131144e+00	7.046758556736968160e+00	4.653439744054478133e+00	5.907685979940952237e+00	9.810443672859911146e+00	5.341163530753905597e+00	7.713415012502119472e-01	2.844836501048912059e+00	-8.727138586255359769e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.519932413510112656e+00	2.978524711360634569e+00	3.779344518910713990e+00	6.254385374914838813e+00	5.320462896429262400e+00	9.985185525364387971e+00	4.237089437831705219e+00	1.216184016709676108e+01	7.329895072607289563e+00	2.081410029178657695e+00	4.964500173703570773e+00	9.669516856902608197e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.592559247252596677e+00	9.776902390136353205e+00	8.417198380666530255e+00	8.031843860144613600e+00	8.289266080599041686e+00	1.496019166907192943e+00	1.736351232728772231e+00	2.034702720590997771e+00	1.609774764796493285e+00	1.710024395645956541e-01	1.577825107480032019e+00	-3.434907266094024294e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.643237173622350333e+00	4.033512816419169589e+00	9.593310327094703993e+00	7.762866542012547555e+00	9.556149202239156537e+00	6.210189557837800578e+00	2.745462495230082567e+00	4.513301460957606537e+00	2.745147151710583877e+00	3.566404536102930067e-01	8.422168117548118005e+00	2.376630512216453042e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.001574112247038961e+00	2.635844556043110298e+00	8.384023900132653750e+00	8.227038043968736503e+00	1.198782681211230550e+00	1.751444897550024749e+00	9.556010719230862094e+00	2.344948197050551997e+01	2.926789371679007878e+00	4.899881925100644797e-01	2.130513775856242020e+00	2.420189708308830916e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.495943538180800836e+00	8.108928475235220645e+00	1.009156366897489443e+00	5.661018812336261696e+00	9.839193243148230295e+00	2.389843159048351762e+00	4.683607992237554640e+00	5.803586161373023522e+00	7.649854675506594148e+00	1.173781457799788486e+00	9.125260973950966914e+00	-1.283669732520821753e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.780633133852310479e+00	6.928009641830693788e+00	6.737187105419358168e+00	2.269808792543833942e+00	1.775000936888884162e+00	4.953107070836777481e+00	5.189059700273103815e+00	1.969550751916842302e+01	2.697794946216237388e+00	5.630561618748317620e-01	8.781648204409542302e+00	3.791974305313290188e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.224644955489301967e+00	5.484278465510275424e+00	1.462339899438474200e+00	7.041594159501466166e+00	8.326696206368012554e+00	5.595090660341917044e+00	1.468642026629673802e+00	2.479447746968883148e+00	6.159690055738543890e+00	1.907525923365976261e+00	5.182440986237476288e+00	-1.791053815452609797e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.203646305484841861e+00	5.995212642508149337e+00	3.319059993475598880e+00	6.588891985889715919e+00	3.521365887663662875e+00	3.336176376048570091e+00	1.338987494300564407e+00	2.615196361312480455e+00	2.935512070749394908e+00	6.966493526341871467e-01	7.689088967782687689e+00	-7.965599097852791601e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.819273386205567000e+00	7.469978434804955825e+00	1.534342473870071499e+00	7.680329540581615433e+00	2.194201247050729719e+00	3.847180582793163328e+00	7.456426153751905872e+00	2.053909694882912262e+01	8.752733976866991839e+00	1.119201168832846482e+00	6.575453657728228762e+00	-1.405617933518455857e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.127223209247057545e+00	3.057690811737214354e+00	6.435772224102527694e+00	2.534647136124787092e+00	4.959704181652106136e+00	1.777464595957536142e+00	5.837892085354323690e+00	7.945192052271174532e+00	9.483528182344285185e+00	8.392542828173017000e+00	8.229392506368771620e+00	8.505570708443628973e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.044597119488051895e+00	9.972255276338879426e+00	7.180856585241401469e+00	2.756928766990132562e+00	6.798931593430227238e+00	3.720525174706820870e+00	5.579765047564234415e+00	8.627630758713136672e+00	5.664745394621295560e+00	2.772922770685686711e+00	4.884478724774294456e+00	9.876672308673129237e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.407885295325646879e+00	9.769810138883963546e+00	2.032001994458743965e+00	9.013758300125857659e+00	4.427303634324037063e+00	9.692325692222794942e+00	3.184727216570559349e+00	1.016703296116613586e+01	4.178225378661025502e+00	2.947453302982939949e+00	8.071948886585882832e+00	3.923228776297421518e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.372129462516413545e+00	6.848098090842062113e+00	4.455184084569016711e+00	7.749728283652596694e+00	1.489225719335441234e+00	9.507108647693272019e+00	7.701249983582075131e+00	5.678616831773877749e+01	3.102148229918599842e+00	2.274525210225334604e+00	5.163134927343605796e+00	3.415692885835051129e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.689434800963073968e+00	2.799294834445887670e+00	5.110925781678292701e+00	9.168889665391098731e+00	6.388867300747102185e+00	4.012145606281482202e+00	2.519703753567789306e+00	4.086545000088555035e+00	1.448933711903035659e+00	1.665949990734207076e-01	9.472804466172506821e+00	-2.060163860453395301e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.335842102319822366e+00	7.121873355780553361e+00	4.321604774147560057e+00	7.831182015104411143e+00	9.119613909849096700e+00	6.134352460689805220e+00	2.714357109610956886e+00	4.558589664457579183e+00	3.412356956709397426e+00	4.673658201192449901e-01	5.368878464874176082e+00	-4.115137672019292268e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.265797147073061346e+00	1.654405870466516548e+00	2.083825162527554120e+00	6.374180106677895807e+00	4.430848352035445359e+00	9.182430594651243894e+00	5.140985751617632715e+00	1.576720097792433606e+01	6.890370576892550503e+00	1.307038553559932037e+00	5.162259398081393336e+00	-3.988849196107195212e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.874170042682434145e+00	1.270833429027297790e+00	4.767148524204400495e+00	6.884477159056752171e+00	2.943780091698261714e+00	1.056120976931555155e+00	3.570767545114026831e+00	4.847148956088651595e+00	5.802467187156148398e+00	3.083749504411724018e+00	8.073759290797779542e+00	2.513787802681225969e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.425638241334077350e+00	3.309246704116538318e+00	7.749674978393337632e+00	9.008141012964225425e+00	4.982750145622230953e+00	8.294838436157272454e+00	3.224930137369938166e+00	8.589903298718144953e+00	9.495543261586858463e+00	1.748911140904870543e+00	8.401818700670364848e+00	2.038652950856425832e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.252819239652122718e+00	5.160641425279296257e+00	1.650260357839919312e+00	6.202492901283366500e+00	1.438334701029165386e+00	9.533827527785799560e+00	6.806993306017748324e+00	5.204465839571177099e+01	4.572843403599127221e+00	8.661248689197027506e-01	5.994978768932263336e+00	-4.507126226741261235e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.559031773473920079e+00	8.810189211077945615e+00	1.726383960216966607e+00	6.689234791100436617e+00	8.382924785598403261e+00	1.829334244489555061e+00	6.855166887253592023e+00	8.327634391246485634e+00	7.241275020496633630e+00	2.831971735905311149e+00	2.621067615580509713e+00	-8.744202820642431107e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.896963790534530681e+00	7.544083317859338500e+00	4.188358269976427906e+00	2.413853867423480626e+00	8.438961059671898468e+00	2.461467004784475332e+00	8.426314495482815303e+00	1.085897677831496466e+01	5.407037504267059980e+00	1.103874798360161558e+00	5.218723483733106683e+00	-4.922435531865166922e+03
