G	c	dx1dt	d2x1dt2	d1	d2	Fc	m1	p	m2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	9.072749375656693260e+00	3.913178907409927021e+00	1.377006688677946622e+00	1.892274958695050247e+00	1.469860309484252241e+02	1.711325190329681334e+01	8.735402735488193571e+00	1.579610604869216672e+01	9.675137689723291246e+00	2.216138274981612085e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.459963549446895215e+00	5.397097288864574516e+00	7.659488537938112351e+00	8.033215884771658821e+00	8.012693239680521629e+02	5.184631855962178548e+01	7.086137107474185015e+00	5.844200486969668873e+01	1.978247458025690797e+00	1.534180396542822418e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.082260241961524594e+00	7.932490796607175376e+00	9.260636135850347728e+00	9.498783433923385644e+00	2.395549919379545827e+02	1.028665450059727426e+01	8.540362563415305530e+00	9.673069202370154329e+00	5.310857173687415056e+00	5.597965619789424636e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.910457727105851600e+00	7.153811905303366636e+00	3.512177109185227852e+00	3.808311649909735142e+00	1.445984000501325966e+02	7.253586252514812038e+00	8.719499866327186766e+00	6.575766735898491255e+00	6.268378424661855242e+00	2.360119543370070687e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.972833980710999136e+00	5.014935600102382374e+00	8.726497472169665315e+00	9.119577873547783042e+00	9.145161591110944528e+02	6.362193835332070080e+01	7.733074135347659528e+00	6.584825869918887520e+01	5.866426915371584450e+00	7.139940879057816346e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.045227326354046804e+00	3.475300771305780412e+00	3.640412093540680516e+00	4.211699416085234127e+00	3.966281964133077054e+01	4.420768913391564858e+00	4.953080572798865155e+00	7.100637175849287885e+00	1.762265013416150827e+00	2.440355786152771316e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.453376355177882662e+00	9.969379441580025869e+00	9.192051860850311229e+00	9.401920535643291998e+00	6.731980516635641152e+02	2.300571486391850229e+01	6.490294395962544982e+00	2.829944693401978029e+01	1.511810551492600796e+00	3.087857126985932337e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.939070158625546547e+00	4.838514000460904185e+00	7.781388729317386677e+00	8.193965336667959676e+00	6.704836973679515495e+02	4.872467303572673103e+01	2.440814791635109948e+00	1.593474968996480925e+02	1.955767830521870199e+00	3.256881520365634933e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.223014200396903561e+00	5.059539192361229176e+00	8.239353134663153000e+00	8.643207914271084036e+00	9.041118587303221830e+02	6.245498472333579798e+01	7.055185499812731464e+00	7.055116242789728176e+01	6.264165876446553760e+00	7.388929015278846782e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.873010425626732811e+00	2.467778411103002334e+00	1.166059943307220292e+00	1.968594160701819140e+00	5.966935728153958252e+01	1.352593862263323032e+01	2.613696555461022530e+00	4.136511123258842559e+01	5.902917996560679725e+00	2.686451300194692067e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.017248609533249137e+00	8.153225484424156733e+00	9.667769590396579460e+00	9.898098574723386278e+00	7.133946609192204278e+02	2.989923349554813470e+01	7.251261179308380100e+00	3.310555975211626389e+01	3.098491698668798922e+00	2.300019210597352139e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.412462769221296988e+00	7.243904143235105231e+00	7.539163540107316486e+00	7.823206071328502098e+00	1.214088458439749502e+03	5.792496746563595167e+01	3.060444198332330057e+00	1.510682537643039609e+02	6.740545051797528053e+00	2.015282528255256475e+05
1.000000000000000000e+00	1.000000000000000000e+00	3.132657895747762655e+00	3.003160773982029408e+00	3.737690878639160275e+00	4.407669400707532326e+00	1.046237706128753189e+02	1.385253012896207991e+01	2.054590943958058968e+00	5.376496430164418427e+01	8.384462824048560137e+00	2.303377051564557405e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.925080216112228904e+00	1.740404978147293669e+00	8.465062052453355079e+00	9.607879498579563915e+00	1.739489146341421133e+02	3.781145094068487111e+01	2.490280881502938470e+00	1.214996565316372852e+02	1.370618402713202455e+00	6.016686150845128577e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.718878194468057785e+00	7.118206359706529263e+00	3.525051491828932626e+00	3.811981202885368347e+00	5.825644667882087333e+02	2.948020164215625272e+01	1.024490722118779562e+00	2.315053164445114078e+02	5.484098111174033896e+00	1.899855055373422510e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.846765522582651364e+00	6.892119731141876926e+00	8.855576511523045369e+00	9.146677127738678692e+00	1.253177133345828452e+03	6.259556805826300518e+01	7.460573362958426102e+00	6.715864037494868910e+01	7.201532729113824693e+00	7.987794296523397497e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.645607662172324126e+00	3.447794194353267283e+00	2.018035763964214802e+00	2.591023735763054336e+00	1.810263702057187345e+02	2.239389577339401072e+01	7.590695744849532467e+00	2.353541278801709069e+01	3.274648248009184304e+00	1.122587754890606811e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.917062036176944595e+00	9.557260490096428640e+00	7.326265114366640852e+00	7.545733511257555648e+00	1.455133116446289023e+03	5.220434993762033571e+01	5.635932843436989081e+00	7.395794964452382203e+01	3.771219910357443528e+00	1.978192491170736903e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.104838483451935360e+00	2.359610181141289065e+00	5.857824258104358250e+00	6.705836170749798875e+00	2.539041960463499947e+02	4.108902754376907751e+01	2.451712740442506533e+00	1.340921911573445016e+02	6.523048924358741729e+00	3.194300355362655682e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.840730604023579797e+00	4.895433695686528530e+00	1.877531335659082590e+00	2.273245396835539722e+00	4.964119175411202178e+01	4.228716748198118935e+00	1.738581234680221188e+00	1.932471292429264054e+01	9.089905891047706632e+00	1.064761655290968463e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.313738620818148739e+00	9.497959692211795257e+00	3.173666526447490810e+00	3.387036457444428272e+00	3.914153713106147734e+02	1.459716425631902226e+01	1.174873288344555622e+00	9.965286657418950256e+01	8.292927327053389419e+00	2.011555115529305112e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.385211818775899495e+00	4.774744413780825703e+00	1.117908638167212976e+00	1.541709326949391334e+00	5.484777499786397925e+01	5.141712319361645633e+00	2.499958328072732883e+00	1.655260587880195899e+01	6.244411659350395105e+00	5.514508286170907922e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.194573286898067188e+00	6.745895640779012936e+00	5.218061368555576784e+00	5.514664924519349753e+00	3.379564587971150900e+02	1.759388171386047617e+01	9.018331343857388660e+00	1.570334370016527714e+01	7.571527763805597111e+00	2.057929713792163056e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.762433564420497589e+00	4.574087530498697873e+00	3.710493091936438503e+00	4.154772033997731207e+00	4.969960010981067740e+02	4.048355070724485927e+01	3.168249815825485705e+00	1.020134720366010299e+02	4.282988813271761508e+00	1.155284400449177920e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.534026100908643997e+00	3.461661232315843773e+00	6.387638122155130382e+00	6.962161694184916705e+00	3.013963313169863341e+02	3.160358711871502990e+01	4.185664189572124272e+00	6.033430043817929089e+01	6.769127246527689934e+00	1.249827473846654902e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.020068872287653861e+00	9.857522822922712535e+00	3.670259136355725538e+00	3.875149068540301833e+00	9.807911213954654386e+02	3.497688000151550369e+01	1.957690563913487836e+00	1.438430363671492387e+02	5.209385190510598562e+00	2.450216590675712796e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.679378244749337945e+00	4.676920905236703341e+00	3.700003603055763257e+00	4.124768692069718412e+00	3.478960661671368371e+02	2.756587562294503613e+01	3.006177708860814590e+00	7.349738759293389023e+01	2.711445240939366563e+00	6.302144822794572974e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.150681230975813207e+00	9.044586195975442777e+00	7.686632338387058283e+00	7.908793254888261792e+00	1.701544651870561665e+03	6.451170320556276749e+01	5.676485844370438016e+00	9.086290363870799069e+01	7.304555004764830883e+00	1.723924544489329564e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.518504216366785009e+00	3.064055142266249199e+00	1.425994215351291672e+00	2.088479211810025493e+00	7.250843764936854541e+01	1.147844279135425083e+01	6.471703545122609036e+00	1.421759777554064819e+01	6.005225142279196682e+00	1.005206886049601053e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.191185757608255180e+00	2.921000313176548957e+00	9.127918418415941204e+00	9.819761094016953962e+00	4.944376254220291003e+02	6.079007890517520707e+01	3.204591846601076988e+00	1.515433634526741571e+02	4.217068709909986168e+00	1.098331653339712357e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.435319420428275095e+00	1.290228386208598366e+00	8.668920976043979820e+00	1.023479208933937734e+01	1.814748674476286965e+02	5.557800531259847077e+01	1.518503662898693873e+00	2.926948374617139734e+02	9.200256316075334340e+00	3.136918287886199687e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.757136617434815751e+00	6.857760493333931784e+00	7.009375113614987995e+00	7.308735374294398568e+00	3.988841323348989931e+02	2.017293337647270235e+01	4.518873994977248287e+00	3.565503594322765224e+01	1.177582284711362615e+00	3.289278279822260083e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.503730516416365681e+00	4.306428459578553358e+00	6.332312042969223675e+00	6.796487443146379981e+00	6.166308618887532020e+02	5.101393194799505437e+01	3.110805392099481814e+00	1.314260763246386432e+02	3.837210852111243131e+00	1.581689621876121091e+05
1.000000000000000000e+00	1.000000000000000000e+00	3.536765982770931238e+00	8.778529484806107064e+00	9.039509638283425019e+00	9.256031995150127756e+00	8.392635140924041934e+02	3.262082192001729197e+01	2.984153654467921246e+00	8.775625981741802661e+01	1.503649289052945370e+00	1.717191379933731223e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.216987933658567389e+00	5.258976489283789135e+00	2.672812530232997474e+00	3.043911088257408970e+00	5.117490917456117927e+01	3.700394876759053098e+00	9.644819204192025097e+00	3.095947610269044858e+00	7.900838350475838823e+00	4.775642322030502385e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810757168814835616e+00	9.714957285778906382e+00	1.716046192817798133e+00	1.918513084934272861e+00	3.378122679520548672e+02	1.304760965000449424e+01	6.539020709602763048e+00	1.571635652180236242e+01	7.318970027880140172e+00	5.061051865403808733e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.591240089944909286e+00	2.667246689460906595e+00	3.153904970789911388e+00	3.902565828543348658e+00	6.571086656615023003e+01	1.011615306445770912e+01	6.013118558861068053e+00	1.344756261236616979e+01	3.983820189905551867e+00	4.637831355585908568e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.459546499687812471e+00	8.816492322331770382e+00	8.141656564643911409e+00	8.382425359128276909e+00	2.040676821266371462e+03	7.928361568501973977e+01	4.745964306590375159e+00	1.338205535155435086e+02	7.080396634033269798e+00	3.648222756792847067e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.582191489054983080e+00	7.991416197652285724e+00	1.322815729262712514e+00	1.556749191999350579e+00	3.015012757889359705e+02	1.498674778474586233e+01	4.863849123305738154e+00	2.462226396402063600e+01	4.555840372793213078e+00	1.562251073015742440e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.231188320684140081e+00	7.944084679099222335e+00	6.244924160851135220e+00	6.497464292169021327e+00	1.373369381721995069e+03	5.998815806332932254e+01	5.864738751405621286e+00	8.175708533376516129e+01	7.809081244145463785e+00	1.328214603526086721e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.333373894087127809e+00	8.592172809198773464e+00	9.954803038456912390e+00	1.019555651635158000e+01	1.112640778885497184e+03	4.414121428132374092e+01	7.283643427228656542e+00	4.851876023617359124e+01	5.098123217037866084e+00	4.629861585082542297e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.151823473974873169e+00	7.847163452439652076e+00	8.703566273053526814e+00	8.943609495436650292e+00	2.336801554630099247e+02	1.014604648953104693e+01	7.312401531808385258e+00	1.121951255005506631e+01	4.712746509596966504e+00	5.457695796009179503e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.350991611679830839e+00	6.637172341620659388e+00	5.699455634290585770e+00	6.007196007403478255e+00	1.060565920519070005e+03	5.608960907469430168e+01	2.539381464276877054e+00	1.762934797782223200e+02	9.410249250896864481e+00	1.858463258977188380e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.851402425117155026e+00	2.176097055958512438e+00	1.572640902861608403e+00	2.487985042186835027e+00	5.029834867196264270e+01	1.208119955868859385e+01	5.502279307873444658e+00	1.763025736945458988e+01	3.250133292489612025e+00	1.393167311055534583e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.699551728749298718e+00	1.302366386285080502e+00	8.489421476538639766e+00	1.001725339039693807e+01	3.195718343287296648e+02	9.733743397309585532e+01	4.719081909647656836e+00	1.652045951632157994e+02	2.079079866517735464e+00	2.455326673885451746e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.674721975663114648e+00	9.284095745873441885e+00	6.396786518272894462e+00	6.607100369963863074e+00	1.722667767115741299e+03	6.386775568116728863e+01	8.830216063340596833e+00	5.785008826483463196e+01	6.263355703407390784e+00	1.538770583294749376e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.678511518426207161e+00	6.549623112350988485e+00	2.028453568164357623e+00	2.339949080484270194e+00	3.466582639109846014e+02	2.024305162066815811e+01	6.681331261256838516e+00	2.428470843399682622e+01	9.729741527985865446e+00	7.446102195811447018e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.656989953196662757e+00	8.171928857523212741e+00	1.840995125828831069e+00	2.089054514362403747e+00	1.649733365668433294e+02	7.647147840306987909e+00	5.798368395100279571e+00	1.051422554164952672e+01	4.401973844463394236e+00	1.390059336513731978e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.452747176407836349e+00	5.330411750629377110e+00	9.191928556547424023e+00	9.567594359543212690e+00	6.565144926865763182e+02	4.271235548509626767e+01	2.038455085449605964e+00	1.675317120131309139e+02	1.562687814395388397e+00	3.150810647078894544e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.647311238029100622e+00	2.045500926537830111e+00	7.007824268673229717e+00	8.000180666567841214e+00	3.751455150739181477e+02	6.921138175299466866e+01	6.448929663715139426e+00	8.585087745683665617e+01	4.057602096527380908e+00	6.871353699107137800e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.849614204116682981e+00	2.124287458105333926e+00	8.462755947742422791e+00	9.405814434601284191e+00	2.085225119902677307e+02	3.617705269123272416e+01	2.057897133253411059e+00	1.410995692503733210e+02	5.556143956441013110e+00	2.020411180574365790e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.531373647658710535e+00	7.175814528144354831e+00	8.902909548699252440e+00	9.192462051858100835e+00	4.843867246305017034e+02	2.325838160761960793e+01	4.036334422192511262e+00	4.588402443498632977e+01	2.453720388631038585e+00	2.302578889244328093e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.002737589099147009e+00	4.870878849939467514e+00	6.143319805970813619e+00	6.555767271438595500e+00	5.411208821045544255e+02	3.945813117689800009e+01	2.291155832004171611e+00	1.380717256946076930e+02	6.923867312308854771e+00	6.475216572012200777e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.409114734479578246e+00	2.800013694151829213e+00	5.655367189596728572e+00	6.380809913485818718e+00	4.497606874007268516e+02	5.995935216883781038e+01	7.235654025952533708e+00	6.648054192508178062e+01	9.975123430300099514e+00	2.823336117969935367e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.267359569429426180e+00	5.429500578671643041e+00	4.871868589380828674e+00	5.233631912375422246e+00	5.761867339730013100e+02	3.806833621308357607e+01	2.857930942821933940e+00	1.066630190972602605e+02	5.065750214598768508e+00	8.818684551284559711e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.131869278179868488e+00	1.576040277736401318e+00	3.849469895809562558e+00	5.120884826750260466e+00	1.098510017325413628e+02	3.144310168972952368e+01	4.528313618767657367e+00	5.553472140152293690e+01	4.194359206416760522e+00	9.085197751889494612e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.868687895249895092e+00	6.234904515937917502e+00	4.905305605082933340e+00	5.232384687574894500e+00	1.729168003193007621e+02	9.792264321808001881e+00	9.062232063130776893e+00	8.559752962602360071e+00	4.615481747939421453e+00	7.527251658992958028e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.529730995168951502e+00	3.421772087504055371e+00	7.977572035364468128e+00	8.554457114896663938e+00	5.339182793343919684e+02	5.585583051583724057e+01	2.841495297337373493e+00	1.574038782454251759e+02	2.029181568168581862e+00	2.698646524973605410e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.905236097358001146e+00	8.182319713457733457e+00	6.427622354441793640e+00	6.656778386394478275e+00	1.559928607069819236e+03	6.601309865669759347e+01	5.570544239375504247e+00	9.481314757225959511e+01	8.952085156980960079e+00	1.638516225530044467e+05
1.000000000000000000e+00	1.000000000000000000e+00	2.261354391291362287e+00	3.806507473320503099e+00	9.026293087479833943e+00	9.549443103689601031e+00	2.321811889049099875e+02	2.157608453779587876e+01	4.773441656056746751e+00	3.631526587642694182e+01	4.741499118546753877e+00	4.094688261810969834e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.661577058206453295e+00	5.101583383306001807e+00	4.999156027388353074e+00	5.383755194020305446e+00	4.320567947073519690e+02	3.043768613560193259e+01	1.169594161854626169e+00	2.097329095046435725e+02	4.489603104246915777e+00	1.143751526960674819e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.899031676585325457e+00	1.111037230373998819e+00	6.461600500761359278e+00	8.276137578002193962e+00	1.908661837039621219e+02	7.364680887997639047e+01	8.143030326079593095e+00	7.242323092460064515e+01	6.941749470433200564e+00	1.799916427415993530e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.651467438478043448e+00	1.649207221232581011e+00	6.682481308210422632e+00	7.901390860719571307e+00	2.531001858617050573e+02	6.045015516594017413e+01	1.613252209930263081e+00	2.985160377179182660e+02	4.981501933513396985e+00	1.167416960929247580e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.268504122955907754e+00	4.526734945951154998e+00	6.324925083242210810e+00	6.758874885681709799e+00	6.249924594329721685e+02	4.922207351280169974e+01	5.268349438256611172e+00	7.476570051431592390e+01	6.841173180326617143e+00	4.976540340694706538e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.316262208035486658e+00	5.319796269005818701e+00	7.320061057902318424e+00	7.706647805035306220e+00	8.559690097808095288e+02	5.640881677235376657e+01	6.042376488475285967e+00	7.471488122753552830e+01	1.547093173072522365e+00	3.011363185407913406e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.234032965044526087e+00	6.400781132929925121e+00	3.142333709803266650e+00	3.463672397019981641e+00	2.554167615976956256e+02	1.456216765239847533e+01	6.654154704703928225e+00	1.762834167813996444e+01	8.315961019652927888e+00	2.370628203512498658e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.639414519285097960e+00	3.618963275645236788e+00	5.611969101554791450e+00	6.160725068010561856e+00	2.225878063804633769e+02	2.241744681854944332e+01	7.199863631359914251e+00	2.494429566911761853e+01	9.464501078266874146e+00	2.137887880677365956e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.288568577054503450e+00	7.253861789228640333e+00	1.935391879102484447e+00	2.205914426393795313e+00	3.490310432930156139e+02	1.837853009077718980e+01	3.283075371232333506e+00	4.478272157306976453e+01	6.827116742611669231e+00	1.894903904302406227e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.280957244894048941e+00	8.743323036010670180e+00	4.453398461695120325e+00	4.686951196883535786e+00	9.693181576194217541e+02	3.889738871506331463e+01	1.089202007465113420e+00	2.854471371295936137e+02	9.597796623582539155e+00	2.391233574989300396e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.803897083925855682e+00	8.020663824586485191e+00	5.384069499720848029e+00	5.638506357747711029e+00	1.141028155929200466e+03	4.961851111852740814e+01	7.500635330442994686e+00	5.290518966575557869e+01	2.369540002074398188e+00	2.247601391594980669e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.222186859237163858e+00	1.359374861869429685e+00	6.860955210965199669e+00	8.347726239787888858e+00	2.578801811738767924e+02	7.696702935001974311e+01	5.815685235965384337e+00	1.058022930177129126e+02	5.294385272102670292e+00	4.748417831651936285e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.612130339593449868e+00	5.326181212110483898e+00	9.554846964174869228e+00	9.926829906088515898e+00	8.557724494225548142e+02	5.567035163506444206e+01	8.529912419287565939e+00	5.228032177576965012e+01	6.414241041875984983e+00	3.901612081894436415e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.511039183708430933e+00	1.941551041863671667e+00	6.399252029595505320e+00	7.443850493630485232e+00	2.049837627610822040e+02	4.099983680662163010e+01	8.377660312939534393e+00	3.906527362026174188e+01	6.235235757071932561e+00	7.239797908501387610e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.186412680217948434e+00	3.175546230775744050e+00	7.690878917388421776e+00	8.314868808223497609e+00	6.002174800879188297e+02	6.807993290815210230e+01	8.596363498967699357e+00	6.347580385042151363e+01	4.613439363772830148e+00	6.754944719850315596e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.839912317209271286e+00	9.873293386640511926e+00	5.563959765003066771e+00	5.748333581280617111e+00	1.127402560383608261e+03	3.943255723064970653e+01	5.368673553624677020e+00	5.878426432917672173e+01	4.043452389712485662e+00	1.122670469044566125e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.304755893955821477e+00	2.292388871515398829e+00	6.713558394327723278e+00	7.589859540252018810e+00	3.352259239571247349e+02	5.550084456768392727e+01	4.009780515261163636e+00	1.108460264631743684e+02	2.144456861204009357e+00	1.274746922263400775e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.166706199940049871e+00	5.490068206473223356e+00	1.638211728238133880e+00	1.988968630935923354e+00	2.207401321125248330e+02	1.634004944003540061e+01	8.122948890442605929e+00	1.607819011029891954e+01	4.524741773248459609e+00	6.537090627098499681e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.010017985972758936e+00	6.562150717430543345e+00	3.289043378488218483e+00	3.593012962374796171e+00	5.838700671284111650e+02	3.241501953627309263e+01	5.050487858526552465e+00	5.117860493836710845e+01	2.469084864786605493e+00	1.093187752551885351e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.048334884813945322e+00	7.317017714994792144e+00	4.267057852191380007e+00	4.548626164604331557e+00	3.781695374300311983e+02	1.825930946958728995e+01	2.653309484549474018e+00	5.513909755862859896e+01	7.611720144309509273e+00	1.107615295654200054e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.372813289210980336e+00	6.053169672129005363e+00	5.255315633831328270e+00	5.583666803473842144e+00	4.171360431918353129e+02	2.440928994162677057e+01	8.701666355903302730e+00	2.256279326289258691e+01	2.876172321731239379e+00	1.436775178657643301e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.848651331018451138e+00	1.081966538989691973e+00	1.409028676957646331e+00	3.242418936774559945e+00	8.255927924996738554e+00	6.003371907644647898e+00	8.948044756301451130e+00	5.175259367087143403e+00	1.534360039146311028e+00	3.968712273682406817e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.214635889580209849e+00	3.935766022198302849e+00	2.252342904874692575e+00	2.767723099381526275e+00	1.654610524041324879e+02	1.715847043153658547e+01	5.193200412205688288e+00	2.662487702237237386e+01	5.963896884957555322e+00	4.562951052811569753e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.325752036433034853e+00	5.661718155085378790e+00	3.493503600659666919e+00	3.844416390424641783e+00	7.956134864057753475e+01	5.067909700266535644e+00	1.681767220274180463e+00	2.431484131306635987e+01	6.356565567630007685e+00	2.647094373046729174e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.191879104566390346e+00	1.794137568209486000e+00	9.748373456881877175e+00	1.086158353796853326e+01	2.715783920991443097e+02	5.631292031046834268e+01	4.487550367234432791e+00	1.004102193699320793e+02	8.852484298710267652e+00	1.594979803182473734e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.883848018153078563e+00	4.160971505217700539e+00	3.978635300390096941e+00	4.467391190119146316e+00	2.924737192203484710e+02	2.626237879151872789e+01	8.227403943052223667e+00	2.552275851111577154e+01	6.188895968467403641e+00	7.145340792513674387e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.570369174183207761e+00	1.308883987657364578e+00	5.339977440139898057e+00	6.871951417419640329e+00	7.444688076016775824e+01	2.461453629354554096e+01	9.121138137017222647e+00	2.162354294609490424e+01	4.111013813481053880e+00	1.240646386961780991e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.324836129572881660e+00	1.710022303869596083e+00	2.762871884958054469e+00	3.946563143905434945e+00	8.852132447250619407e+01	2.488947278006863684e+01	2.824771988009697754e+00	7.022696842388900507e+01	8.230066472478549500e+00	4.843919278518304964e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.271196099710630412e+00	4.566434626186716805e+00	6.496004477220476581e+00	6.935914875592132489e+00	1.125442158939145543e+02	8.840208110006546605e+00	1.597923946095857639e+00	4.412681732617080144e+01	5.857822811321723222e+00	1.127191879657822710e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.338864119258741159e+00	2.193012364250651380e+00	3.512412053517103949e+00	4.441926460505812635e+00	3.072268475478292515e+01	5.924813569030817462e+00	8.890177574761791490e+00	5.322002305358489949e+00	1.713127777637234894e+00	2.819569223717895738e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.394945425386621807e+00	6.109580149432100704e+00	2.861708610371740846e+00	3.186590742485060357e+00	4.413726761252677306e+02	2.684854357367060729e+01	4.496577180672918672e+00	4.760671026401630712e+01	6.091802571790213783e+00	2.908089562293993731e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.235332169866331320e+00	7.216690583587801910e+00	5.654506179496603835e+00	5.934490987258738137e+00	5.183544942494863790e+02	2.509659017251015811e+01	5.876641275530045228e+00	3.424002446239967412e+01	9.169161622664894651e+00	8.284723261559533057e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.151311746417780668e+00	8.197504080420255690e+00	1.046065805109865687e+00	1.291747133824916904e+00	5.584399541287037749e+01	2.789782350854080661e+00	9.718879962064393752e+00	2.193345318592871962e+00	4.579350733009019514e+00	-1.561950614784644813e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.698309632702726724e+00	2.808042320395613523e+00	1.069266322301682948e+00	1.784591422491111690e+00	5.070773283487321237e+01	1.010831566308786300e+01	1.598081742710184328e+00	5.084669658728439856e+01	3.662775619448250364e+00	4.139163768650831116e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.937807555909282442e+00	2.508344131658814646e+00	2.967445183620025517e+00	3.763647848498701265e+00	1.780755084741256269e+02	2.986272634816464944e+01	6.826710891852814989e+00	3.499671920217665644e+01	2.296698912958044847e+00	2.153323132002279453e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.941965841501472667e+00	1.945771541756629919e+00	1.332482493335172657e+00	2.354816803767823874e+00	2.230731075556451870e+01	6.906825101578739634e+00	1.671495735133909699e+00	3.334630414146220545e+01	2.360870133324759923e+00	9.718582834775273795e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.596045360143325986e+00	6.727304837506037138e+00	1.971036224353965638e+00	2.273653833820147963e+00	2.630721776904259173e+02	1.501793771689824553e+01	4.388345696457415457e+00	2.737339244166203756e+01	4.889024509289508380e+00	9.547225562043204263e+03
