G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.191395408099345410e+00	5.190555682991865538e+00	8.440151514228846352e-01	2.973366161642649885e+00	1.478352478388632374e+00	7.830758747589509072e-01	3.631318832881905223e+01	5.558776968940276619e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.258232127889212126e+00	7.884554602710357685e+00	5.896671794350123896e+00	1.524098827000232248e+01	8.897497425158750417e+00	2.629598238379250219e+00	1.653959357304668387e+01	1.751551499347704599e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.019231520698408389e+00	4.918016008517359872e+00	3.976252658828151709e+00	3.230835065542012785e+01	2.427750053335013369e+00	4.831065936794823323e-01	3.565952018370629162e+02	5.950381429300445335e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.123535827532955444e+00	3.190661170151386283e+00	6.069431407387016364e+00	3.227326369048564203e+01	4.573894007429045061e+00	8.813400206466882603e-01	9.826860820174260880e+01	1.434580461615887925e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.847408173236976481e+00	9.352527217117202696e+00	2.948661607511316340e+00	3.548483845220275157e+01	1.964074050823777950e+00	1.510515897619688075e-02	4.788870497925877316e+02	3.512728857308471397e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.106088618190847583e+00	5.214144350319918075e+00	3.128838434538755209e+00	2.380922611946944656e+01	3.844850935269061853e+00	1.483067042561468374e-01	2.033080958850291324e+02	5.366170330081153628e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.868794730606936128e+00	8.593502933125254373e+00	8.313058013313655792e+00	5.998888046523366313e+01	5.793779618978246226e+00	5.557191000728178842e-01	3.471479822456995521e+02	6.182644061164180860e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.070178547911085687e+00	3.520060580075283774e+00	2.390960500962787005e+00	8.456537008495743635e+00	6.076407003437662269e+00	1.205531543819994056e+00	1.799123422129714811e+01	2.580473270005623654e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.617974668550457906e+00	2.495190349805334051e+00	9.176544888191916272e+00	5.501743799158386850e+01	2.190452133733222340e+00	5.784366265025575604e-01	3.726540260468004249e+02	9.114003732193954876e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.533780784616607384e+00	1.474448996919438759e+00	8.749821365543255069e+00	4.643740552837020630e+01	1.956201903510817131e+00	2.083708606138947039e-01	5.500091016335517224e+02	1.732021730571054574e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773884917797120764e+00	6.275445323918763307e+00	7.438972679102900720e+00	1.553980866270565997e+01	3.816126360171936405e+00	1.771608686170594638e+00	7.696023561371880817e+01	1.081013880958575202e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.306426724127556227e+00	4.750599459054031470e+00	6.379468956289516157e+00	4.820644694566928479e+01	2.886886386902706381e+00	2.517009081644193680e-01	4.016842519454241938e+02	5.452014777970833892e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.303444531292904607e+00	8.092913494039656541e+00	9.637938520267638864e+00	3.256156369372452986e+01	3.882232128136800409e+00	4.248254779676307602e-01	1.439350852130034468e+02	6.479840434529138271e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.112651547502003346e+00	5.410739573618631226e+00	2.828995264800869602e+00	6.534327662350312593e+00	9.969513444981227934e+00	7.948565186650918157e+00	4.008285326388020486e+00	3.341826912506729030e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.224515440267786914e+00	9.603679413302375067e+00	1.785563650258221502e+00	1.119674481745653871e+01	6.757753177254233634e+00	1.146097874624391499e+00	3.479320196853478819e+01	5.758018057274723045e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.532414780625090067e+00	2.726366146628290466e+00	2.769510560735636950e+00	7.185417055623284810e+00	6.523103181148009355e+00	2.503600771560545724e+00	-6.947372965849396564e-01	3.289192114033692604e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.817501530878784521e+00	8.597416672550883376e+00	7.629260967966028595e+00	7.247614522425028838e+01	5.232996050334935312e+00	3.150018741562595759e-01	5.465164088129492939e+02	6.639442705573771475e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.594686676548880300e+00	7.756130841451835956e+00	-4.323059179129007390e-01	1.587749108370215545e+01	5.716324657071297111e+00	4.291118962915566604e-01	7.204290060443889843e+01	6.935514385314525132e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.841199231903676292e+00	8.024403794453251137e+00	6.926697812274364097e+00	6.034446586632369502e+01	5.542162739978470753e+00	7.391109301657400321e-01	3.381497252301280696e+02	7.189227603868608707e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.816703278372895802e+00	8.045543862317130035e+00	9.877986342849274237e+00	4.322259558496662635e+01	7.063954985898898364e+00	1.588178507025687303e+00	1.308142935867408880e+02	1.321408525884960161e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.023369569686852998e+00	7.288437547507048642e+00	8.480179378683775582e+00	5.926042266910434009e+00	6.819993441212925944e+00	6.440554601913931698e+00	1.254018334312086047e+01	1.883694450078032601e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.179108628661939662e+00	6.436516219069263300e+00	4.615346441108171049e+00	4.961564729379998084e+01	2.527544711858352056e+00	1.695309788861830425e-01	6.149694210145580655e+02	5.306966660330918462e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.680311383547856252e+00	1.960085070817196851e+00	1.219320216431279968e+00	5.993200341449590240e+00	5.429432229288277512e+00	9.774477955233989990e-01	3.881589271225826820e+01	3.252802627162545868e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.646585154123320294e+00	7.334179084906077284e-01	8.056263258309897424e+00	8.517219794040950376e+01	3.757601327777711830e+00	3.570267085926979722e-01	6.066485112797045076e+02	3.837726368887995232e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.446086276742557075e+00	9.801785657986023637e+00	5.951960566293139188e+00	6.268615347734684917e+01	8.480761670795791574e+00	1.050175911343263824e+00	3.001332889264403434e+02	1.275667652869044488e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.216360296848337796e+00	6.363780058021075270e+00	2.218177490073553138e+00	1.317485777450994178e+01	7.461818098698113744e+00	7.721358132284381615e-01	7.917571331330852047e+01	1.091312573949688058e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.185417453034462554e+00	8.042739906289462226e+00	1.912216951140379706e+00	7.945300566385976815e+00	5.924735880732971083e+00	1.769027041831681801e+00	3.371732088183657083e+01	9.622794961491881738e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.128100035445628535e+00	4.595176476478082250e+00	8.434981191856673277e+00	3.851028300426193596e+01	2.425823910172787201e+00	5.309619572095636286e-01	2.771873140009054168e+02	4.402506675753445897e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.452653585031120187e+00	3.208256990917869977e+00	6.306179739853654098e+00	5.925324938407126751e+01	6.385485645685286649e+00	9.748075206074722221e-01	3.591833344618843284e+02	3.169731579222649476e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.084705347099605532e+00	3.476887522865129476e+00	7.745943982654444504e+00	3.551795884915427592e+01	1.033280578220287405e+00	6.504975111629416329e-01	1.930808714304731950e+02	1.385510547460236719e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.697947330884779227e+00	6.735939706401282479e+00	9.910519515053664463e+00	2.479900571677332977e+01	3.965223726136672067e+00	1.706375623760487237e+00	6.071265016328747066e+01	4.644918924482383527e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.527655075216214797e+00	5.554843999706947422e+00	6.970180589401452131e+00	4.022223226086871506e+01	2.849487134988506032e+00	3.629733672826020441e-01	3.245445710466229912e+02	3.769953038618002461e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.834012525578806674e+00	2.753645324665737082e+00	5.186407362335978100e+00	5.325024477342403628e+01	6.586807669686139732e+00	1.197651399228178759e+00	3.003881169965288223e+02	2.771075000931935595e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.555271970854403385e+00	6.316552922627208133e+00	3.782440183896282004e+00	3.805264683981731366e+01	3.260669237120540132e+00	4.093251503204874964e-01	3.171481575763362457e+02	2.552565014598647819e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.226876009327145134e+00	1.764932132676165333e+00	3.923220859097543478e+00	2.186055565298404701e+01	3.605468985564233897e+00	4.559277027979993235e-01	1.568251694964626779e+02	3.143147186322026165e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.641146433640697788e+00	6.293241868245866399e+00	4.937282346487587681e+00	8.434483330642166266e+00	9.072003275294596492e+00	4.871997650871576546e+00	2.830150458584883211e+01	2.270604674699820524e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.314929823128191622e+00	2.030558069869345506e+00	8.139907416766572368e+00	5.107287147920499137e+01	3.133615729914554393e+00	2.938039764025788259e-01	4.007768944032465583e+02	8.958242084792645832e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.801265822730256261e+00	7.689249723004847326e+00	6.826671709139155553e+00	6.367021940049028927e+01	5.401287352975912448e+00	7.076250713197023146e-01	4.138303237657166278e+02	7.033652486024846162e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.594050632328190664e+00	3.804673598086725228e+00	9.282124792762523668e+00	1.656325635742417290e+01	6.111886618819244887e+00	2.215325615724508701e+00	4.589174691673736106e+01	1.654009976343582267e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.643713572303115988e+00	5.207502470535979811e+00	4.373961124717927973e+00	2.759589557473382726e+01	8.961338705607848620e-01	1.779055117167422928e-01	4.273335597436192757e+02	2.766061881859420701e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.379190838451625822e+00	4.287539443303746145e-01	6.626165452028638825e+00	6.185707411008619516e+01	7.821704595070340993e+00	7.873125669947600436e-01	2.466518674598393375e+02	8.135182577415339011e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.141236726048186156e+00	1.246595038238083264e+00	7.153219605535422687e+00	4.795265772406930438e+01	1.732112379498591759e+00	2.324400925660123629e-01	7.179454007188865035e+02	8.207109333178963517e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.067012923830201743e+00	4.840333205438557052e+00	5.925505937485025854e+00	4.201869505333632304e+01	4.859599887623184955e+00	6.325676532081881964e-01	2.442342968037794435e+02	1.286809447354847258e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.898271505235507917e+00	4.549947838030490743e+00	7.489329469613296375e+00	4.988262607227242995e+01	5.265854498346342005e+00	9.384654150814181195e-01	2.499913663766927527e+02	1.073277225443939553e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.266954793535013835e+00	6.474580858100645209e+00	2.831674970288653448e+00	2.126758529326796676e+01	6.061628251030318992e+00	1.651054637953005111e+00	3.425443841644657539e+01	1.443455329847620261e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.471185311737862822e+00	4.313656040256616642e+00	6.713489360371573511e+00	2.183193447836843859e+01	7.608011350031851805e+00	2.396356256088608472e+00	9.070994293908084671e+01	2.461834370348934709e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.658519525536956252e+00	7.469279738228308929e+00	1.205395519202179688e+00	1.524468864646644128e+01	3.114376218438265731e+00	3.321552651867519801e-01	1.315571937645223670e+02	9.503367422611321835e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.066317881907619558e+00	8.927738070310830665e+00	5.098876671974164942e+00	3.718779870598348225e+01	2.011176829460515236e+00	8.801429940865757029e-02	8.270461258339329333e+02	3.098680958026013288e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.122702986500364375e+00	6.894817185676702209e+00	4.466439035121199552e+00	4.812547496732479146e+01	7.272135215214741599e+00	8.310144801791232716e-01	2.035303536237636592e+02	1.020162668721225740e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.268482486532136022e+00	8.993265514773668423e-01	7.860079551162629130e+00	6.141546613729156689e+01	6.205535319699024832e+00	6.155065763590703565e-01	3.648303572928334120e+02	4.858313102432535224e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.057206550534936618e+00	6.467347003495119928e+00	8.924455853960102658e+00	5.197579834494661810e+01	8.801597272017525952e+00	1.668775158604218323e+00	1.980859947016146236e+02	1.519122847295451439e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.617325803852253330e+00	1.611048503533836218e+00	6.510589617201074653e+00	3.484683908826716703e+01	8.145563712808717938e+00	1.482577343275957027e+00	1.503903644740086634e+02	5.268500131640482920e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.508247570046689745e+00	3.881852949141637588e+00	6.792761543989662698e+00	6.078605228365002944e+01	8.114203243528532283e+00	1.331829647377987591e+00	2.767846918399122274e+02	2.888441780341874043e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.372413309538117687e+00	9.540143039619874088e+00	4.810982009300305506e+00	3.686930462916438245e+01	4.428361580684165411e+00	8.667159056772852921e-01	1.877960078117682770e+02	6.381846121180266840e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.301991912128225515e+00	2.127904018054045387e+00	7.202640916354025258e+00	5.013809272009179807e+01	4.302080603848181362e+00	4.774577792908130669e-01	3.325979420574557821e+02	1.865258745464708046e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.619166842536419182e+00	5.776822372153276319e+00	2.206105350533399179e+00	1.038283028460100610e+01	8.772686799481352438e+00	8.892342000632261767e-01	1.041619053212988177e+01	1.551747882192962225e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.729251925091007891e+00	6.619418703055647057e+00	3.421689891631899183e+00	3.746461105227830046e+01	4.200957856629711884e+00	7.107610924137079955e-01	2.001708845636703700e+02	8.249097745663521719e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.179634985419810711e+00	7.534426048413651600e+00	4.665877311579972542e+00	1.946361936252219138e+01	2.450444019076180702e+00	6.599476733724677358e-01	7.081341539129438445e+01	4.651409536502069120e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.034987078550019923e+00	5.581554905156052016e+00	5.829385831324327860e+00	1.919867970238044919e+01	8.333738249759131023e+00	1.986291481871434561e+00	8.084756962178772710e+01	1.764361800115499035e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.209107304407551098e+00	4.558128265914331845e-01	1.033060086980471359e+00	-4.825725785508691246e+00	9.241515711114274723e+00	4.759314162790469815e+00	-3.720104279935341651e+01	1.267318544855885065e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.589561032627576864e+00	3.445327593776883024e+00	1.487759124882674033e+00	1.196210977805048259e+01	5.018875771406972497e+00	8.287858877983178552e-01	5.548014995850908093e+01	1.246199000822142411e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326176495604394656e+00	5.363267917237340754e+00	3.483762237653891702e+00	6.672736262118892370e+00	2.397476601412166453e+00	1.178905211966270405e+00	1.070157450385707065e+01	9.319401324720424373e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.202292042448086740e+00	1.663245686184873007e+00	9.425083838589840113e+00	5.204467207265967232e+01	4.282348344460303657e+00	1.060051040184769144e+00	2.173864140406509478e+02	3.031433720995860615e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.811896299511179365e+00	4.732694829447827267e+00	4.196706299267802365e+00	2.309764722072462106e+01	7.562538155822593033e+00	1.501702947224606399e+00	7.586569215853342030e+01	2.394552012960172949e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.463766148795408562e+00	1.347417392299080197e+00	5.640971822714825556e+00	1.730193366956947187e+01	8.862184337110219801e+00	2.522147207212936060e+00	6.462576180933507430e+01	8.919901959378004008e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.783843583360734897e+00	1.976795385554334539e+00	2.388495596593279924e+00	1.475611842967740728e+01	2.637123133470077541e+00	4.210415426596813560e-01	1.306416128550748965e+02	1.767092302561364070e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.627674730908533540e+00	4.651084338684113639e+00	6.885804841706319124e+00	7.073336532352156425e+00	1.887560161860727170e+00	1.270752737053814085e+00	2.679729691809907166e+00	6.521539693424052153e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.222499525282329635e+00	1.573908342267191340e+00	3.887341356766086609e+00	1.675821418749002145e+00	8.693954192308876117e+00	6.657338669480508564e+00	2.445880328395077541e+01	7.138944085048140487e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.645780086357477856e+00	6.117474936283714193e+00	3.262323971975057191e+00	2.286236666607743473e+01	4.742885215242186092e+00	3.990808406536873187e-01	1.680893107661134422e+02	1.054369456579506759e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.148816056289303056e+00	7.277940844784751562e+00	5.423984919552631290e+00	2.795291280540832091e+01	5.447929866375882391e+00	1.113189475134557904e+00	8.632862092313318669e+01	1.373376948082441817e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.698924584371071411e+00	8.628037413568087288e+00	1.480198031859062624e+00	-6.277290371726840235e-02	9.553072760183804135e+00	4.416912191205081939e+00	-1.286220550135424290e+01	1.995840912313976867e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.089497251080773665e+00	2.206880013975367483e+00	1.356103429128328042e+00	7.925072879109544388e+00	1.174114023482296876e+00	2.621363973982734352e-01	1.743346880901827944e+01	3.600953533973139664e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.799184270836802213e+00	1.372230897039007358e+00	3.325106932639068980e+00	2.585386739946278922e+01	6.376543192052418263e+00	7.562974703002414145e-01	9.748314552651515896e+01	2.988666755361727212e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.786834613521040893e+00	2.039168865626047822e+00	2.256908639474965117e+00	6.776803296105131658e-01	2.357064065620053661e+00	6.838032256922509378e-01	2.179467898554808158e+00	1.209715167423230264e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.549002033208751072e+00	6.924724516972481148e+00	2.153217275892847393e+00	1.049977110770977617e+01	3.992093874867462588e+00	6.301147965074015422e-01	6.219537046684973802e+01	6.789979714178686621e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.241827956910232178e+00	7.258486978390791045e+00	3.714602450418951207e+00	1.036565424513847944e+01	8.046159391300902186e+00	4.925262010472486018e+00	-3.890579967329960809e+00	1.744248496737452081e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.604954595277920948e+00	1.299863763489951252e+00	7.610116823438130673e+00	9.272336158223183133e+00	5.466733701744375118e+00	3.264885512098305131e+00	2.288305555032063765e+01	6.043635937982013928e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.989419315037481262e+00	9.914784980775204204e+00	6.771244832918933199e+00	3.537907694449301488e+01	1.038064510309594901e+01	1.745203555077776914e+00	1.300547049923249574e+02	1.402109933409805276e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.024920002332093460e+00	1.212500862042850791e+00	5.811302377784126172e+00	3.904700436375580352e+01	6.919980642203370280e+00	9.869232958540034018e-01	1.587820180280846216e+02	4.479936522410098654e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.829112432511286634e+00	5.716654779774426487e+00	4.563527357525871686e+00	2.746962305085639855e+01	4.151818145081199951e+00	6.404344617632196091e-01	1.695858952213091015e+02	4.842087724651586989e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.779146518822061651e+00	7.425513885103399936e+00	8.265135472813589956e+00	7.097576825010693824e+01	2.655983199575254528e+00	5.481741018964584322e-01	5.812531996014428159e+02	2.788820862944400569e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.960319950225827057e+00	8.160120205795061921e+00	5.075974002313177635e+00	4.725836874896731388e+01	5.268294439838755672e+00	5.117635325863070239e-01	3.690053617211743244e+02	5.009407912272635377e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.307167077375285480e+00	7.342279597960273740e+00	1.639643963103410318e+00	9.905105734558436126e+00	4.667901620078756864e+00	4.801830095381786068e-01	8.013561083738461832e+01	4.043241166351464466e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.678035054478082877e+00	8.180091349787316446e+00	6.358396675596671876e+00	2.865547420153190217e+01	1.534680705381255228e+00	4.858249655924774535e-01	1.582934093870452728e+02	6.081476410328923166e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.599557827259454612e+00	4.965763810180980009e+00	1.602245301547879475e+00	1.037790805660802640e+01	4.357276049481392022e+00	3.856937594481438802e-01	1.382236142777704515e+02	1.399844406964948940e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.771345107550327924e+00	8.167579636615153404e+00	4.603720056964241358e+00	1.370021690894536093e+01	5.275198529723037488e+00	1.462036045638478665e+00	2.473973071378152966e+01	7.823605637663239021e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.796760377957107302e+00	1.832302987885565226e+00	5.905480747506167916e+00	2.130352138109043381e+01	7.376444611550928343e+00	1.614527073409030233e+00	9.681026662799880000e+01	5.317622684285480794e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.361482107166149369e+00	9.564391181023246702e+00	8.237219173790741422e+00	1.561358313992650437e+01	6.165763068950508519e+00	3.890212001132625108e+00	3.398005571139884751e+01	9.931654958183426807e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.275764203359564863e+00	5.462425593780844579e+00	5.532983091087007921e+00	5.975358549843043932e+00	8.259496077551645499e+00	6.173556383711545692e+00	1.281326863238958502e+01	2.248664470037847529e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.492763603393106209e+00	9.121025733890101961e+00	7.710220617787319597e+00	7.482255550056036952e+01	1.063453534850114846e+00	6.068658435772265880e-02	1.899024512733762094e+03	1.180944884660144328e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.136566815015486398e+00	6.052133041749682363e+00	1.003364275937213890e+01	8.682154781306958569e+01	3.058340151333498902e+00	6.578781406024715173e-01	8.008917350900611609e+02	5.120392253379827396e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.788205527813331308e+00	6.776123805131562428e+00	2.795112889315645166e+00	1.428227075329213847e+01	8.080135999089794296e+00	9.673439441528898231e-01	4.042945581203062488e+01	1.155976241082987466e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.743534821353145858e+00	5.437532830639656645e+00	3.312434552893093631e+00	1.503566893613268363e+01	4.986016344449200055e+00	1.388373711651044839e+00	6.866397863680487035e+01	7.999321591063606185e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.825044939427502122e+00	8.489497577599033562e+00	3.306406929390874438e+00	1.279093968045665086e+01	1.402660095146079922e+00	5.807886483029893743e-01	7.491433084912145546e+01	2.693170798787488662e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.946007844454614943e+00	2.177291686190906184e+00	4.899552540602366335e+00	9.832738415795908793e+00	7.811550757322806682e+00	3.334739950448381673e+00	3.400877857791806491e+01	6.652972028009792815e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.727431688422223388e+00	1.588769505195919418e+00	4.798924935689250049e+00	1.518557066207563011e+01	8.129066967379820596e+00	2.259820206441628621e+00	5.446061617309698732e+01	6.695035393263601087e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.158365670273375336e+00	4.017704549441029727e+00	9.340325359719265919e+00	5.843682818241079957e+01	6.044855095573875126e+00	1.015040953025993398e+00	2.327355911422924635e+02	2.300854770771469937e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271815194900222323e+00	3.170790648477012752e+00	8.037529083548413666e+00	5.270137010704256397e+01	2.026151985410346690e+00	1.316620291522631048e-01	7.841123279864530105e+02	8.204047794074940114e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.387882739918671504e+00	8.658987119429681911e+00	5.393064758046096863e+00	4.357891948334551557e+01	8.552662535150655998e+00	1.363950408150460092e+00	1.847933645994135929e+02	9.655055449482347063e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.394507540193979711e+00	3.111298181269980478e+00	3.652672289656446303e+00	1.239685144772511194e+01	5.939705766379665519e+00	1.741507058058432200e+00	7.227731186000164598e+01	2.504635967915379346e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.108993835974093045e+01	1.010366594437260268e+01	7.904653969818694392e+00	9.019258650658969145e+01	8.804539067491818471e+00	7.947986178280923575e-01	4.009410023260111302e+02	1.141066254609402364e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.668391826965343938e+00	4.048045093086685142e+00	8.928512315314309333e+00	7.514404339012151013e+01	8.570952206523752892e+00	8.165142293283166319e-01	3.080083462993175658e+02	1.942217973182223556e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.818584981002806522e+00	1.865298267961473133e+00	8.350863551808604512e+00	5.364843957804457375e+01	8.091692176066855424e+00	1.433649181580793464e+00	1.968997411110379971e+02	3.748663916642309690e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.260777510330877149e+00	7.585318185032101646e+00	1.401607619078207190e+00	8.900320034518188095e+00	5.658509201556705115e+00	7.022835641814401120e-01	1.350373704271397202e+01	5.246403156885990349e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.471712255405888570e+00	6.172747237985059421e+00	6.893784558266760065e+00	3.463866981995811756e+01	1.995310380690253016e+00	5.370984074411803144e-01	2.288386103249953862e+02	5.565240163775104776e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.645671435400594795e+00	5.757982916894270886e+00	1.080592506049311563e+00	6.135883902351525698e+00	6.875070463770307505e+00	2.263010167679253559e+00	8.937268165803693876e+00	1.859244285743408831e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.173973665749445949e+00	5.339398320114798757e+00	3.238140631908343003e+00	1.504525738471744845e+01	5.932777515739850571e+00	1.458978738636380612e+00	4.219944968645173589e+01	1.022237039974123629e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.832765038971118976e+00	7.579861169639265484e+00	2.049178713086156289e+00	7.660287129333570810e+00	8.101187984578738011e+00	1.118973662491183907e+00	1.001041452673921839e+02	1.238252757950553784e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.128276057466404358e+00	4.075209299812302177e+00	6.811359244457539930e+00	8.340693066330775451e+00	1.419027991815287049e+00	2.199555228108267979e+00	3.630663003132997346e+01	1.624602640610214310e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.103609254148048002e+00	1.076129603088325482e+01	6.874088880797627255e+00	1.435433722729841577e+01	2.377413186257844036e+00	1.136723836460465487e+00	6.106271912729152263e+01	5.352880109749755810e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.682800348133900226e+00	8.750954962194960274e+00	1.689428758947040699e+00	4.506550903538135699e+00	8.988696398694667522e+00	6.595675165932811446e+00	1.422880549351288693e+01	1.638812634005018865e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.413757686691171189e-01	6.141569636486063466e+00	3.506767209985968581e+00	5.874937642380833935e+00	8.453429283237522185e+00	5.538852318161938015e+00	-4.239939940999763124e+00	1.789060460683121523e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.476346943180772087e+00	2.363893879259548303e+00	4.869022605078712651e+00	4.670727493729025070e+01	8.878895044526009528e+00	1.127171332844880913e+00	1.979740804984862450e+02	3.620241139526049423e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.544907462638148488e+00	6.471708094555971513e+00	3.363035038784287778e+00	3.450740377488309463e+01	8.060050062398406823e+00	1.128519522718535395e+00	1.452111002423442017e+02	1.542021770500378475e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.299749257273355774e+00	7.297429843207892119e-01	3.230588851226616764e+00	2.273120100649373754e+00	6.330558008462372044e+00	1.265827535442021867e+00	4.520629841624987932e+01	4.402324519821401161e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.810744821916179248e-01	1.269841870176384058e+00	4.298363661654766688e+00	7.670005359694341607e+00	7.398822973414158177e+00	3.715638528657235096e+00	1.830963432454894146e+01	8.325359641890445417e+00
