G c dx1dt d2x1dt2 d1 m2 Fc m1 W Fg d2
1.00000000e+00 1.00000000e+00 9.74603874e+00 6.33167006e+00 1.53925246e+00 8.72359348e+00 1.61612847e+00 6.00920586e+00 4.23602376e+01 6.53969666e-01 -4.91225810e+00
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 1.14721895e+00 8.37157162e+00 4.34001645e+00 4.08457833e+00 7.42019991e+01 3.20566944e+00 -4.57341274e+00
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 7.90754717e-01 5.86714379e+00 9.28689948e+00 2.21118640e+00 6.02410921e+01 7.94612885e+00 -1.35948936e+01
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.70927131e-01 7.39218519e+00 6.26004019e+00 1.84977008e+00 4.27994033e+01 3.02037419e+00 -7.86196868e+00
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 6.08692674e-01 3.82915102e+00 5.84498749e+00 8.48366500e+00 9.49378945e+01 1.20764543e+01 -4.29251022e+00
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 1.04710492e+00 5.24051109e+00 3.41968163e+00 9.26557788e+00 8.30236524e+01 4.51473870e+00 -8.78216325e+00
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 1.49532094e-01 8.39473208e+00 4.31604028e+00 6.84809242e+00 1.24060048e+02 5.31531919e+00 5.27467689e+01
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 7.93226187e-01 5.13338677e+00 9.05811480e+00 1.93090703e+00 4.48924365e+01 6.60124367e+00 -2.93704812e+00
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 7.97582755e-01 4.22018439e+00 6.99816743e+00 4.61824495e+00 6.81966001e+01 9.42398052e+00 -2.52687206e+00
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 1.69066313e-01 5.44791203e+00 8.08648324e+00 7.56045280e+00 1.66535792e+02 2.05994652e+01 2.76506707e+01
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 3.98360036e-01 8.45424327e+00 5.08910881e+00 8.01838796e+00 1.72493822e+02 8.65285241e+00 -2.37012096e+01
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 1.24394049e+00 4.01687243e+00 6.67222498e+00 2.06396760e+00 2.76586896e+01 3.82853831e+00 -1.12450378e+00
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 3.69859680e-01 2.56385434e+00 3.23545248e+00 1.00027647e+00 4.14876113e+00 4.36293619e-01 -2.84300384e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 3.16610810e-01 7.40812618e+00 7.34914747e+00 7.40923341e+00 2.01691973e+02 1.66738527e+01 -9.02477205e+01
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 7.59004666e-01 8.43380391e+00 4.84841200e+00 4.20936558e+00 8.60616498e+01 4.12291555e+00 -1.04445646e+01
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.50298447e+00 1.90573731e+00 4.98290963e+00 3.29033198e+00 1.56226884e+01 3.40403879e+00 -2.30714141e-01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 4.08838895e-01 3.15886701e+00 6.84390092e+00 1.11607723e+00 1.20642217e+01 2.17816328e+00 -4.23354368e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.90396576e+00 2.27774791e+00 9.42652559e+00 5.86269466e+00 6.29396883e+01 2.17064767e+01 -5.13756145e-01
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 8.79784956e-01 4.13147270e+00 1.57605712e+00 8.66035662e+00 2.81956831e+01 8.96331049e-01 -1.45775417e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 3.54796286e-01 5.05315881e+00 8.42268914e+00 9.61868482e+00 2.04691316e+02 2.84319074e+01 -1.12117170e+01
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 5.97988788e+00 7.73943703e+00 3.63144799e+00 6.09170456e+00 8.56047842e+01 3.34724305e+00 -5.39246090e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 5.11132461e-01 6.86032826e+00 4.99527509e+00 5.63015195e+00 9.64704773e+01 5.85366270e+00 -1.01868229e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 3.09781611e+00 6.58835711e+00 1.19721996e+00 1.76550747e+00 6.96290778e+00 1.05440198e-01 -4.62681090e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 1.66873783e+00 4.17137452e+00 3.70941470e+00 5.93985521e+00 4.59547530e+01 3.40545695e+00 -1.85040687e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 7.56928546e-01 8.57302798e+00 5.52368118e+00 4.41981171e+00 1.04649370e+02 5.61887971e+00 -9.61503717e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 7.40795730e-01 5.24158451e+00 1.50558470e+00 6.46421753e+00 2.55066692e+01 6.10541380e-01 7.33067526e+01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 1.01865879e+00 9.81194444e+00 5.41986156e+00 4.49853713e+00 1.19614709e+02 5.50600315e+00 -7.38557482e+00
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 4.57877904e-01 6.70727924e+00 9.34399566e+00 3.16269211e+00 9.91073663e+01 1.15056439e+01 -1.19202714e+01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 4.81150663e-01 2.13638267e+00 1.94853896e+00 1.85468748e+00 3.86036959e+00 2.93411875e-01 -3.36257227e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 1.29268215e+00 7.08559806e+00 7.87996655e+00 3.83426600e+00 1.07041733e+02 9.92018440e+00 3.96554645e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 1.76316812e+00 3.92593614e+00 4.68703948e+00 1.86980351e+00 1.72031437e+01 1.71151990e+00 -1.78472028e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 1.08328884e+00 7.17694477e+00 6.89656343e+00 2.59207256e+00 6.41489419e+01 5.13690321e+00 -5.05175907e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.16908594e-01 1.62677033e+00 3.34212938e+00 9.88602543e+00 2.68745518e+01 4.60105048e+00 1.55539676e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 8.38852472e-01 2.57393293e+00 2.43543036e+00 4.99693201e+00 1.56619700e+01 1.23493367e+00 -9.17903716e-01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 9.10200899e-01 8.70163533e+00 2.44416353e+00 5.78684590e+00 6.15379550e+01 1.44042680e+00 -3.64570197e+01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 1.01498703e+00 3.04461601e+00 1.63442751e+00 8.86256676e+00 2.20509708e+01 9.86460285e-01 -9.64275500e-01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 4.38456579e-01 8.53337013e+00 2.67082034e+00 9.96012010e+00 1.13501039e+02 2.96034744e+00 -6.39545752e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 9.00211002e-01 3.51348480e+00 6.97797446e+00 6.24443004e+00 7.65473681e+01 1.26689410e+01 -1.18278415e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 2.28273861e+00 6.78593719e+00 8.93521551e+00 8.31226439e+00 2.52002135e+02 2.76514666e+01 -9.28174781e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 1.20146110e+00 7.24735516e+00 8.32713117e+00 3.94246922e+00 1.18963372e+02 1.13906336e+01 -3.53432896e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 3.81116735e-01 5.61389278e+00 7.16620879e+00 3.75169562e+00 7.54659722e+01 8.02777642e+00 -6.62964184e+01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 4.20981427e-01 3.74779609e+00 1.99388677e+00 4.62433349e+00 1.72780846e+01 7.66017847e-01 -3.39340810e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 4.95790118e-01 2.91379939e+00 3.60268702e+00 7.05256536e+00 3.70171779e+01 3.81407253e+00 -1.99660196e+02
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.39271045e+00 1.29870419e+00 3.78826188e+00 7.13972520e+00 1.75631228e+01 4.26923678e+00 -1.15171859e-01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 9.47572911e-01 3.73551761e+00 3.24961252e+00 3.83715491e+00 2.32895826e+01 1.68834521e+00 -1.01174465e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 1.72760645e+00 6.87846511e+00 5.63505094e+00 2.19888932e+00 4.26150261e+01 2.90929540e+00 -1.79016988e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 7.35539474e-01 9.44474337e+00 5.81998433e+00 6.69156631e+00 1.83911873e+02 9.44409127e+00 -9.02892410e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 1.16187358e+00 8.84084034e+00 4.21197378e+00 2.15493276e+00 4.01220333e+01 1.59291939e+00 -6.14952481e+00
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 3.72349112e+00 7.89458299e+00 4.18410243e+00 6.20643257e+00 1.02504646e+02 4.52725978e+00 -7.79677826e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 1.55496497e+00 8.09602609e+00 8.45700038e+00 7.24079915e+00 2.47881865e+02 2.15778396e+01 -8.70031298e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 4.30819773e-01 6.98486413e+00 8.10363563e+00 7.30550347e+00 2.06755953e+02 1.99893522e+01 -2.07315141e+01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 1.14430079e+00 3.34258172e+00 3.77016249e+00 7.78124900e+00 4.90299464e+01 4.60848530e+00 3.44681362e+01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 1.45442618e+00 9.16475528e+00 9.22409599e+00 8.85573479e+00 3.74316777e+02 3.13950362e+01 -5.93593145e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 2.21343999e+00 7.03659081e+00 9.57533515e+00 5.49963093e+00 1.85276283e+02 2.10102041e+01 -3.48502713e+00
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 1.01664685e+00 6.04396568e+00 3.94068288e+00 7.57224271e+00 9.01753852e+01 4.89955072e+00 -3.88784554e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 2.86982389e+00 1.99890522e+00 4.18982454e+00 6.57255462e+00 2.75227767e+01 4.80744843e+00 -9.73939499e-01
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 4.68449256e-01 5.02349989e+00 5.55070738e+00 2.67975946e+00 3.73611768e+01 3.44018056e+00 -5.88821551e+00
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 7.71774597e-01 5.14322444e+00 9.47008731e+00 1.23120680e+00 2.99840622e+01 4.60074043e+00 -2.39019376e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 9.33547844e-01 8.78107249e+00 8.88687490e+00 3.56087247e+00 1.38938643e+02 1.17177253e+01 -5.45005071e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 1.15966602e+00 5.91983398e+00 1.92311166e+00 4.98730336e+00 2.83889820e+01 7.68534817e-01 -2.50898835e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 3.69401510e+00 4.42360494e+00 4.53457669e+00 6.55395350e+00 6.57334529e+01 5.61520500e+00 -1.62557494e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 8.66304365e-01 9.79120296e+00 5.98034071e+00 8.64963397e+00 2.53238489e+02 1.28895674e+01 -1.00315970e+01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.43886451e+00 1.99648534e+00 5.52819225e+00 2.76621145e+00 1.52652754e+01 3.52241408e+00 8.21032491e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 2.04706358e+00 4.80293585e+00 2.74476761e+00 2.12994811e+00 1.40394920e+01 6.68603956e-01 -2.53687070e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 2.32255753e+00 1.37822208e+00 8.72935094e+00 9.67131953e+00 5.81777461e+01 3.07070713e+01 -1.34012938e-01
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 1.19639020e+00 7.65913709e+00 7.09246705e+00 1.97240103e+00 5.35725594e+01 4.13407768e+00 -6.57965489e+00
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 1.36478314e-01 9.26268897e+00 8.54117537e+00 5.30641963e+00 2.09906707e+02 1.61296754e+01 4.67700201e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 2.67599343e-01 3.52033597e+00 8.72887851e+00 6.27007356e+00 9.63352441e+01 1.99057384e+01 7.14230082e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 1.39065290e+00 8.72507509e+00 7.73520268e+00 5.87236979e+00 1.98163777e+02 1.46401508e+01 -7.65631012e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.01952919e-01 3.62996407e+00 4.95289541e+00 1.77428941e+00 1.59498260e+01 1.81355835e+00 6.90277014e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 2.45362231e-01 9.19693145e+00 6.49492080e+00 1.51324223e+00 4.51955072e+01 2.65977518e+00 -9.45548354e+01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 1.22809272e+00 7.78565713e+00 2.44328866e+00 1.94935085e+00 1.85408683e+01 4.84873363e-01 -7.69517009e+00
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 1.42757150e+00 8.24416099e+00 7.06280876e+00 6.27028915e+00 1.82549852e+02 1.30326046e+01 -6.50138245e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 2.77748579e+00 1.16205900e+00 2.61327930e+00 5.89910399e+00 8.95715447e+00 1.67859710e+00 -1.38709721e-01
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 3.70209485e-01 9.66529321e+00 7.24554631e+00 3.10366713e+00 1.08675416e+02 6.78900563e+00 -4.58639587e+01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 1.02298353e+00 7.54003893e+00 3.06638345e+00 6.73996728e+00 7.79162141e+01 2.64058085e+00 -5.25473700e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 1.04965481e+00 3.74275986e+00 2.05796170e+00 8.38060752e+00 3.22756322e+01 1.47890010e+00 -6.16972151e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 2.25596126e+00 8.46455198e+00 2.48756041e+00 1.37421064e+00 1.44677476e+01 3.54314836e-01 -1.85753244e+01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 1.08336437e+00 3.53369079e+00 1.01792922e+00 5.48316949e+00 9.86160944e+00 2.36731249e-01 -1.09181949e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 9.93628301e-01 8.85478456e+00 7.46865656e+00 7.20379371e+00 2.38205486e+02 1.67430666e+01 -8.08872767e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.49845963e+00 2.01322351e+00 7.59160944e+00 3.27080734e+00 2.49948664e+01 7.85437146e+00 -3.05062652e-01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.23862840e-01 7.33317380e+00 5.63440015e+00 3.76993815e+00 7.78832192e+01 4.98675873e+00 -5.46663237e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 2.59153335e+00 5.86628629e+00 2.45226521e+00 6.52274113e+00 4.69170652e+01 1.63438277e+00 -4.18167391e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 3.76828447e-01 1.86881023e+00 1.75198904e+00 9.08141764e+00 1.48668939e+01 1.16146246e+00 1.11276252e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 4.53981836e-01 3.17704445e+00 1.17216070e+00 8.28931978e+00 1.54347410e+01 4.74549984e-01 -2.18529205e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 7.08903988e-01 1.11163633e+00 2.49173359e+00 6.24817197e+00 8.65341070e+00 1.61638550e+00 -4.45527955e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 4.73696905e-01 5.21891169e+00 9.01769981e+00 7.57199546e+00 1.78178817e+02 2.56561007e+01 -1.13876096e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 2.13113805e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 2.52277793e+01 1.79781653e+00 -8.87857893e-01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 1.30852428e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 9.05112991e+01 4.94764313e+00 -8.03249334e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 9.16051469e-01 3.67514027e+00 1.94810936e+00 5.19563432e+00 1.85992672e+01 8.21587837e-01 -9.60860188e-01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 1.42618254e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 1.50406244e+01 1.01688251e+00 -1.46195398e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 9.01226740e-01 7.68873879e+00 5.67302114e+00 7.31564446e+00 1.59548272e+02 9.81002587e+00 -4.80365719e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.79950131e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 2.78570356e+01 1.04787640e+01 -2.91495823e-01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 2.12208956e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 6.18876322e+01 1.81299675e+00 -9.93346825e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 4.24357961e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 6.06204088e+01 8.85372451e-01 -1.09500237e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 4.01629471e-01 7.01024215e+00 4.51929582e+00 1.18840706e+00 1.88251748e+01 1.01133613e+00 -3.24513641e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 1.73790270e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 3.78442855e+01 1.54616563e+00 -3.65161236e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 4.01738373e-01 9.03072248e+00 2.97598531e+00 1.51193258e+00 2.03168189e+01 5.57933900e-01 -2.67048303e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.31768280e-01 2.66797162e+00 9.63876522e+00 7.89874585e+00 1.01561885e+02 3.05766359e+01 4.55611286e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 7.00991592e-01 1.71072246e+00 6.54670437e+00 7.31896709e+00 4.09847307e+01 1.30702536e+01 -3.04264795e-01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 9.71632511e-01 3.15559153e+00 6.01190599e+00 3.98216997e+00 3.77731114e+01 5.99698431e+00 -8.38200592e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 1.07332133e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 1.36849639e+02 6.63437423e+00 -4.45076381e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.19976358e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 1.45508142e+01 4.49202689e+00 -1.13470531e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 1.16319407e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 1.43042742e+02 1.12004324e+01 -2.69591376e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 5.03475951e-01 9.95893765e+00 7.26786826e+00 5.08765296e+00 1.84122789e+02 1.11974809e+01 -2.12703172e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 1.45123992e-01 8.70126484e+00 7.31931487e+00 4.71051755e+00 1.50000065e+02 1.05147329e+01 4.39730803e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 1.40971838e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.81945783e+01 2.54071637e+00 -2.20332851e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 2.22521945e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 1.40934353e+01 4.10784186e+00 -4.33408687e-01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 7.50338527e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 4.16094137e+01 1.92439947e+00 -4.67217241e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 1.04144751e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 1.76748412e+02 2.03616283e+01 -2.66158253e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 1.32477558e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 6.61001672e+01 1.80943149e+01 -3.09923491e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 4.46825007e-01 1.84471556e+00 5.79253660e+00 4.40055292e+00 2.35112355e+01 6.15224440e+00 -1.03117968e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 8.37294670e-01 9.18664137e+00 2.03855178e+00 1.55833087e+00 1.45917772e+01 2.69831052e-01 -1.71124294e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 4.21263782e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 9.18219984e+01 7.02853243e+00 -3.70255627e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 1.81142076e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 4.82901917e+01 9.77013366e-01 -1.93360369e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 3.52218113e-01 8.91081010e+00 4.03485918e+00 2.45730706e+00 4.41748418e+01 1.66688236e+00 -7.55588978e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 1.23363760e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 4.86232974e+01 1.50685007e+00 -4.70839260e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 3.36054381e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 2.04049198e+02 2.17282183e+01 -2.15489223e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 1.33919584e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 3.52595375e+01 1.72195823e+00 -2.25619030e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.88530740e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 3.65576956e+01 3.57962683e+00 -1.79660130e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 3.00523532e-01 4.91136365e+00 9.06107300e+00 4.60633750e+00 1.02496133e+02 1.57580971e+01 9.61693389e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 1.91031232e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.30217535e+01 6.83782465e-01 -6.99437612e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 1.21184226e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 1.59953731e+02 1.15700275e+01 -2.60299342e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 5.95993301e-01 9.03270961e+00 4.77344495e+00 4.73343090e+00 1.02046006e+02 4.49395415e+00 -1.56448557e+02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 1.11143567e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.30178184e+01 2.52838393e-01 -3.39761503e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 8.05402824e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 1.82385974e+02 1.91280180e+01 -3.02919257e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 4.64092948e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 2.69672227e+01 5.45327347e-01 -3.93918059e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 1.60468499e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 1.13867789e+02 7.90333457e+00 -3.79366794e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 1.37652528e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 3.43836950e+01 2.36546311e+00 -5.03880538e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 6.61765309e-01 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.68920628e+01 1.53638751e+01 -2.20096171e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 1.00478995e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 1.91127687e+02 2.04302508e+01 -9.58591181e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.14189339e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.17328013e+01 3.06462043e+00 -2.98837075e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 9.48509805e-01 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.33121312e+01 4.74632693e-01 -1.58137854e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 1.09789567e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 4.78210922e+01 5.55427176e+00 -2.13424826e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.79594039e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 1.05907780e+02 7.47789840e+00 -3.26887889e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 1.05212054e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 2.61318452e+02 1.94296767e+01 -1.26723685e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 2.83569593e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 1.67617304e+02 1.83000086e+01 -5.83938017e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 2.57508286e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 1.52411177e+02 1.41829544e+01 -4.78378826e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 6.93289554e-01 5.55639454e+00 5.36585194e+00 4.04275968e+00 6.02670163e+01 4.85002586e+00 -3.18305019e+00
