G	c	dx1dt	d2x1dt2	d1	m2	Fc	m1	W	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.409114734479578246e+00	2.800013694151829213e+00	3.360137784035245101e+00	5.666820811773049194e+00	7.240607264962522827e+00	9.966195452624090123e+00	2.041528498815415844e+02	2.173209779546641229e+01	-2.184479838681629538e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.267359569429426180e+00	5.429500578671643041e+00	1.338709070453713901e+00	4.865679085034698481e+00	2.856700193093523410e+00	5.063159363031633831e+00	3.528417723006086959e+01	1.721618807845073817e+00	-2.255582456374795708e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.131869278179868488e+00	1.576040277736401318e+00	3.884557007319192401e+00	3.853290397881296681e+00	4.505965103121019055e+00	4.201621777423177662e+00	3.658110974969322626e+01	3.586897933628177437e+00	-1.785062265575202867e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868687895249895092e+00	6.234904515937917502e+00	2.990327727600088914e-01	4.911722693354615643e+00	9.067768438483023274e+00	4.603744412049163515e+00	1.025133173134283595e+02	1.574645611699849823e+01	9.622788734165739299e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.529730995168951502e+00	3.421772087504055371e+00	1.913426486407840743e+00	7.969407551002515966e+00	2.835922190003633325e+00	2.033643270720628227e+00	2.306101058388753344e+01	6.784528143881130013e-01	-7.040053690721535418e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.905236097358001146e+00	8.182319713457733457e+00	1.214379700050788102e+00	6.412651412942417473e+00	5.565906846630108262e+00	8.947922234673285402e+00	1.599581589350975150e+02	1.156905670283796184e+01	-2.586200595744347464e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.261354391291362287e+00	3.806507473320503099e+00	5.944143278549510745e-01	9.023081657498474684e+00	4.771288016138217181e+00	4.727325432579131181e+00	1.020459571638738510e+02	4.504903374842998076e+00	-1.563968981182643745e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.661577058206453295e+00	5.101583383306001807e+00	1.113585393207666252e+00	4.991286052047558819e+00	1.160698523504442692e+00	4.476183875334704965e+00	1.311385838487891675e+01	2.524655779035687719e-01	-3.371149827065852644e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.899031676585325457e+00	1.111037230373998819e+00	8.053485460691947040e+00	6.465359066779042152e+00	8.138137466346488935e+00	6.942945630367129972e+00	1.825076558276150536e+02	1.913162659167646140e+01	-3.000143172782534062e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.651467438478043448e+00	1.649207221232581011e+00	4.641105015281660862e+00	6.689993028865681701e+00	1.612971348668786664e+00	4.968262408682949882e+00	2.684622814832489723e+01	5.406000327567122010e-01	-3.918684430504685068e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.268504122955907754e+00	4.526734945951154998e+00	1.604599015624266212e+00	6.318259963456928752e+00	5.262461082994448702e+00	6.835448094717563094e+00	1.138685932866862061e+02	7.907238127390486149e+00	-3.748387862367659640e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.316262208035486658e+00	5.319796269005818701e+00	1.375628837329659016e+00	7.330079776609422559e+00	6.047962296085849232e+00	1.557845762309016724e+00	3.432842113747167190e+01	2.378911415777387628e+00	-5.076731735853122096e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.234032965044526087e+00	6.400781132929925121e+00	6.631021320974257449e-01	3.149973257157063777e+00	6.659210339908436360e+00	8.315605335954261434e+00	8.686710456997221286e+01	1.537185735096477757e+01	-2.249296609459321417e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.639414519285097960e+00	3.618963275645236788e+00	1.004961000079641842e+00	5.609188113928949448e+00	7.201157565777948300e+00	9.459501138162574208e+00	1.911599925110683103e+02	2.042959767623901612e+01	-9.586132716379873742e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.288568577054503450e+00	7.253861789228640333e+00	1.141245869105415700e+00	1.930895096912164766e+00	3.275190927145190223e+00	6.845496603836306093e+00	2.178652969204568279e+01	3.070036595646163047e+00	-3.742087058058078952e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.280957244894048941e+00	8.743323036010670180e+00	9.467371758931384385e-01	4.458354779365216736e+00	1.084513270770356863e+00	9.593995993438076297e+00	2.330313205418294942e+01	4.792632923667905498e-01	-1.538459139806962250e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.803897083925855682e+00	8.020663824586485191e+00	1.096681485308722337e+00	5.389080950549583804e+00	7.508250355438846668e+00	2.359528506913296297e+00	4.766752959589658900e+01	5.558333639972650175e+00	-2.091675194850531216e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.222186859237163858e+00	1.359374861869429685e+00	6.793710141869320651e+00	6.873131380185435013e+00	5.822207911263517666e+00	5.303294297687873637e+00	1.058303264964374790e+02	7.486814173792654792e+00	-3.283992211667699834e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.612130339593449868e+00	5.326181212110483898e+00	1.052137148916937770e+00	9.551513994382210271e+00	8.533100776692476686e+00	6.422832547228896516e+00	2.613904040837120988e+02	1.943853253308892448e+01	-1.268529931369461217e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.511039183708430933e+00	1.941551041863671667e+00	2.834069943932012503e+00	6.414446864373273272e+00	8.381411723844305328e+00	6.237095346002047513e+00	1.673973603704823176e+02	1.829898902730439048e+01	-5.841903325101497124e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186412680217948434e+00	3.175546230775744050e+00	2.574722025948827486e+00	7.686191190932050610e+00	8.588740622370410804e+00	4.608252884134320659e+00	1.525064786054103081e+02	1.418810106236536051e+01	-4.781974013279342905e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.839912317209271286e+00	9.873293386640511926e+00	6.951511990076429948e-01	5.546791255201860338e+00	5.358637651271410007e+00	4.040507646451580115e+00	6.030884964937732207e+01	4.846954159532694817e+00	-3.178614934694626193e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.304755893955821477e+00	2.292388871515398829e+00	3.207688935025924781e+00	6.713047149313044137e+00	3.993711350086198930e+00	2.142976133674466599e+00	2.884938895380537716e+01	1.422105686159859106e+00	-4.210083460509392417e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.166706199940049871e+00	5.490068206473223356e+00	1.486685443319848643e+00	1.625830285291542499e+00	8.129258319345678885e+00	4.524654793790838347e+00	3.010319885408464913e+01	1.244342016713689425e+01	-2.238282241206654699e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.010017985972758936e+00	6.562150717430543345e+00	1.372652772413449407e+00	3.288397096548369092e+00	5.064595277290108832e+00	2.469061790833096293e+00	2.034742115365525450e+01	2.629679942741844911e+00	-7.389241564030522014e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.048334884813945322e+00	7.317017714994792144e+00	5.545693887698247559e-01	4.273892588792669756e+00	2.653412722352598063e+00	7.600958490282116564e+00	4.296755643524783608e+01	2.214834216763098329e+00	-4.421198813787580839e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.372813289210980336e+00	6.053169672129005363e+00	7.262938046435143402e-01	5.252373699697312048e+00	8.699752038651093144e+00	2.871339244403658952e+00	6.585337696661909490e+01	9.077130358394409626e+00	-5.816392969796678969e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.848651331018451138e+00	1.081966538989691973e+00	1.696193638399472459e+00	1.404650221581177139e+00	8.940441991510992281e+00	1.528072945521422366e+00	9.707991811447350017e+00	5.066700396886265167e+00	6.502300445352234171e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.214635889580209849e+00	3.935766022198302849e+00	1.573553017989234748e+00	2.259899951205977864e+00	5.194445780699031623e+00	5.968617823185929261e+00	3.501583450581563284e+01	6.741117843874855353e+00	-6.548802502598793929e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.325752036433034853e+00	5.661718155085378790e+00	2.343902437300372787e-01	3.491048265747540569e+00	1.693129730416924383e+00	6.353652088863023906e+00	1.866483754909219428e+01	7.607886418388258853e-01	9.005673020332331191e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.191879104566390346e+00	1.794137568209486000e+00	2.899488775245746996e+00	9.744681272989744514e+00	4.489100028313148805e+00	8.837587037160913539e+00	1.935072501434244714e+02	7.431046241125028651e+00	-1.484561256239728699e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.883848018153078563e+00	4.160971505217700539e+00	1.415000264679007858e+00	3.985779845412002143e+00	8.235818486118530402e+00	6.192940975198338194e+00	1.014354105689912160e+02	1.748533028167584291e+01	-2.066684293385097071e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.570369174183207761e+00	1.308883987657364578e+00	2.755857775806062282e+00	5.332631910222167093e+00	9.116000805677055396e+00	4.109040325675096916e+00	1.000656541425428827e+02	1.423112036437881578e+01	-9.014065618909654631e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.324836129572881660e+00	1.710022303869596083e+00	3.699995319713387243e+00	2.774197462309550666e+00	2.821249362685188888e+00	8.230666395970468230e+00	3.210510386552585516e+01	2.743130812204829905e+00	-8.663500403883415135e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.271196099710630412e+00	4.566434626186716805e+00	2.784935964101847294e-01	6.498374075664551164e+00	1.591694165587581811e+00	5.862885368117314755e+00	3.045195267016703156e+01	6.290400761470491542e-01	2.906124179113700734e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.338864119258741159e+00	2.193012364250651380e+00	6.054914270721195590e-01	3.530162043461928967e+00	8.893019821049483298e+00	1.712800272494084064e+00	2.678727750928854690e+01	5.649297231117535567e+00	9.362103642557102035e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.394945425386621807e+00	6.109580149432100704e+00	1.375531521423667414e+00	2.859464787902642691e+00	4.510361522567266412e+00	6.099066101150524943e+00	3.916734556252745136e+01	5.150538670183722800e+00	-6.454603439136814558e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.235332169866331320e+00	7.216690583587801910e+00	5.900204090631474552e-01	5.656256613901311958e+00	5.880115998685620404e+00	9.165017968973579343e+00	1.522402430510416025e+02	1.319622767630666438e+01	-7.137213429033053558e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.151311746417780668e+00	8.197504080420255690e+00	2.603817309690379944e-01	1.048132836172307014e+00	9.717540552861834158e+00	4.569735314130853432e+00	2.336997906522089963e+01	1.793979497848479454e+01	-3.756722475413158957e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.698309632702726724e+00	2.808042320395613523e+00	2.034870620935598673e+00	1.070508838262169027e+00	1.593739298466779530e+00	3.657829568454929792e+00	3.119254743602498881e+00	3.910082767363615708e-01	-1.810261343493046460e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.937807555909282442e+00	2.508344131658814646e+00	3.161659881431146957e+00	2.966466993396600582e+00	6.843609394435863358e+00	2.286658596515682262e+00	2.314723782721498679e+01	4.461117163397821272e+00	-7.095231643631854102e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.941965841501472667e+00	1.945771541756629919e+00	1.516317495156121131e+00	1.324987550954806581e+00	1.661725470316305353e+00	2.356404419774265957e+00	2.687828310752792937e+00	2.746222285302555854e-01	-9.529127708378818395e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.596045360143325986e+00	6.727304837506037138e+00	9.815933890846706422e-01	1.976031819886756802e+00	4.380372458370640487e+00	4.899202560253832495e+00	2.127370798041215139e+01	3.909649583431082487e+00	-4.601382163980698436e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.772955325480723765e+00	7.353594956072699418e+00	2.390145694534049070e-01	4.047296397665057555e+00	8.234274869168171307e+00	6.360762133865276446e+00	1.060100742973664865e+02	1.798039767846217885e+01	3.536875219917724422e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.461942810511425384e+00	1.288452522217594431e+00	1.142637272896880996e+00	8.218556606438280454e+00	4.900308845733207797e+00	1.725465098530179153e+00	3.473491255758315077e+01	1.724302911913873748e+00	6.323695306289354789e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.785973199739568251e+00	9.429550921729111579e+00	6.146980963327539627e-01	6.144886355712222858e+00	9.981887491792093670e+00	9.450088983073184679e+00	2.900059463585856747e+02	3.920273492605469556e+01	-4.965433959002761632e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.865852539004778876e+00	1.473149254294850996e+00	3.995601074495565008e+00	5.617868905301326876e+00	6.027716532034776087e+00	7.794570145140752970e+00	1.321241158143905636e+02	1.182794978533204144e+01	-4.022004827329203280e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728517277357826565e+00	5.871593004241239200e+00	1.148028416809978358e+00	3.637926082128124516e+00	3.883153450068678403e+00	6.275456704267043051e+00	4.443904317961033712e+01	3.959622322704757558e+00	-1.296919513220743392e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.535711214033969263e+00	7.378207776664108763e+00	1.021495156056172471e+00	9.385133820466320387e+00	2.981110173073738601e+00	8.458036699489097643e+00	1.181877080368614514e+02	3.132665601888363849e+00	-7.949326829352676427e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.794555358234182663e+00	8.830050335171112152e+00	1.107669465763702732e+00	4.573218348000439804e+00	4.152520397780400607e+00	1.716282388218614674e+00	1.640658966723833956e+01	1.237503476566285343e+00	-1.366724377816203484e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.649371325036396385e+00	7.431340691105153162e+00	7.580141291650508428e-01	1.773247967580469098e+00	4.371082501711492263e+00	5.298793220629121059e+00	2.060771653021892291e+01	4.187349377609525192e+00	-4.204994418345091023e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.906296956148903821e+00	8.217910913210127788e+00	4.768814856806187774e-01	6.545475602625619338e+00	1.622085288951097048e+00	6.661711340583427621e+00	3.537759920351064125e+01	7.259702769297535774e-01	-1.127265081244495804e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.162495840750908727e+00	4.049678930796141607e+00	2.010710913586354565e+00	2.026402349323343621e+00	4.323951875787654942e+00	8.453483088489782915e+00	3.699445933458467550e+01	6.605927909053749936e+00	-3.005796528711036641e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.438630462826004930e+00	8.330429850774502043e+00	4.120080393034421529e-01	4.102938670696665291e+00	5.172429551580139950e+00	8.060361663800854615e+00	8.569127715015559943e+01	8.994134349987529475e+00	-5.912241466540242740e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951876853996051153e+00	1.718436968033076884e+00	2.880194418631507602e+00	5.572542316728423373e+00	7.494461062917119776e+00	3.491253071909226513e+00	7.301741629261466926e+01	8.191422380107800549e+00	-5.168323664708028176e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.700199217278016706e+00	9.045099826635292217e+00	1.888605766674370801e-01	8.873341091931214564e+00	6.905015464191014196e+00	9.460759454416077574e+00	2.900492292052653625e+02	1.884499909457443323e+01	1.338227451139892707e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.229422347769917767e+00	5.923782495476539012e+00	2.066424269469692987e-01	5.445890218770490954e+00	7.379513122963109240e+00	2.120305841388195667e+00	4.255077068947711894e+01	4.805119917211616354e+00	1.912552910084167124e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.669439869700873658e+00	8.349372255135010690e+00	1.153562395505344229e+00	7.330377035682727360e+00	1.082999805852921105e+00	8.873613133223114957e+00	3.482537533081157477e+01	4.325908647265050422e-01	-3.520837064655345738e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.519296053306417704e+00	5.068569875014717674e+00	1.682828761405354312e+00	9.934892759685926222e+00	2.965078724443376945e+00	9.733909308263887894e+00	1.432044588183982796e+02	3.530917352259292485e+00	-7.536983087290385797e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271477661525192815e+00	6.788089770767265385e+00	1.067600147593005477e+00	2.186984979882187652e+00	6.956398776332749279e+00	2.588412558785040396e+00	1.967797402032623921e+01	5.229259246406598116e+00	-4.118101609688907816e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.680080158662006440e+00	5.728572668224944486e+00	8.144056943910705781e-01	3.469356871450534729e+00	5.354154882098750790e+00	7.513673766806189036e+00	6.969755892479751935e+01	8.958919710260095925e+00	-2.293669246238706272e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.554843997100600728e+00	7.595557684463946302e+00	3.370426124409767743e-01	4.564725812093731072e+00	1.049276462205452454e+00	1.361199479904768639e+00	3.246291839751423769e+00	5.380822207550675640e-02	-1.848073765974013227e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.413332873048571248e+00	1.741637919165512915e+00	1.390046579282084416e+00	4.807406543801811871e+00	8.237644197807410862e+00	4.638316964904338313e+00	9.187512365189445518e+01	1.314878674809873615e+01	-2.826610577142865210e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.250633860982524492e+00	1.538834953628559266e+00	2.108523390619216897e+00	4.699255279619491077e+00	7.964588309434275537e+00	5.654685849239669437e+00	1.056154351086386072e+02	1.488501698021617514e+01	-8.820648393879972460e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.947150709245923927e+00	3.225444632658254651e+00	1.843200756081541325e+00	9.170633614449759108e+00	5.934748312521108460e+00	6.229135501385243856e+00	1.694582612800191441e+02	9.139461784211487583e+00	-1.062067939910856929e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.429784212134658006e+00	2.438224543313390225e+00	3.051183226142397231e+00	7.433799367676027003e+00	1.597702550759497964e+00	9.419260327280753131e+00	5.590837046222966222e+01	9.919049544312968925e-01	-5.096213832424435708e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941452592426139212e+00	8.852678296117522549e+00	7.839157915639363150e-01	6.470334476927386724e+00	7.886640371327393595e+00	7.045173538936529312e+00	1.802419761710548869e+02	1.832980672064253724e+01	-4.289466603887876595e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.522076370326049588e+00	2.968371862741846723e+00	1.184008396398980922e+00	3.780728810691563968e+00	6.252364327803689115e+00	5.335169931234836405e+00	6.311759893400050458e+01	8.698034322018187936e+00	-4.707711954389800724e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.595361954757027689e+00	9.788862860131072097e+00	9.807800233250753008e-01	8.418939326850203742e+00	8.042167992679951638e+00	8.285730378733841661e+00	2.801916105794384180e+02	2.230955841797320005e+01	-4.682617808950786831e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.630271815424944926e+00	4.029014047458379544e+00	1.896394339610895319e+00	9.595977714183540286e+00	7.759942946835520772e+00	9.544304689160384214e+00	3.559841852569290950e+02	2.401547886651852437e+01	-8.139123160835548987e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.983117952436807663e+00	2.631629629389756531e+00	2.270752396766795744e+00	8.391794971583776075e+00	8.222954718986537515e+00	1.208330342977557814e+00	4.135830559293980713e+01	3.389006751445879040e+00	-8.855390400942937390e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.510516974006710811e+00	8.111315044461179014e+00	8.030958646594633654e-01	1.009479394357958748e+00	5.666363842346402890e+00	9.840327526561862825e+00	2.829807362318408082e+01	1.315772661940912869e+01	-1.410703246612262096e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.775685395953312096e+00	6.935550670144461805e+00	6.889051002011372660e-01	6.718127942945397280e+00	2.254926960067837438e+00	1.783335551333983471e+00	1.348333076607522685e+01	3.937619416148258611e-01	-8.221462906886531030e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.226744314366944977e+00	5.498158390677438945e+00	5.899429353915348617e-01	1.461522326099982783e+00	7.046143533983940443e+00	8.336444578613553702e+00	4.278447698539064703e+01	1.719896993923190109e+01	-8.611332945105336645e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.196401087657336326e+00	5.991597701497328288e+00	7.007025645635107658e-01	3.323461865045514774e+00	6.581383375339770581e+00	3.517560323160686231e+00	3.864630790992644194e+01	6.358052800280321826e+00	-2.504123111802607937e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.814771123412413090e+00	7.476704199062377931e+00	1.045071823757914187e+00	1.534475473817355384e+00	7.678175214342356725e+00	2.195244651365207744e+00	1.298844184269285584e+01	5.387875010394012065e+00	-2.440394906063019509e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.118598801065343817e+00	3.053812881855679340e+00	3.690551510865440199e-01	6.442090543261562274e+00	2.522845074255509079e+00	4.955152386369023887e+00	4.028178362196224072e+01	1.327065722465258446e+00	2.378640952900248706e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.044105597456678858e+00	9.971363186511998933e+00	2.052570902184380208e-01	7.175422439341271996e+00	2.756823306337562229e+00	6.785441399152974284e+00	6.724554520017096593e+01	2.154989736455054761e+00	-5.770989573993398380e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.410784850908699539e+00	9.764957897602943859e+00	1.459214863943146534e-01	2.024565029527286786e+00	9.027001860564432434e+00	4.426253845909920770e+00	4.053373034692025811e+01	1.500705119056213377e+01	3.510097768008569652e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.361327747677738342e+00	6.845906195065853517e+00	1.991629945357122344e-01	4.454178727671073368e+00	7.754030727954623003e+00	1.493254580756498084e+00	2.576901166938540300e+01	3.731503475275864012e+00	1.567223355917134064e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.698776554974219977e+00	2.791565747518959917e+00	3.109770514381784867e+00	5.105672532579533573e+00	9.169377699398594928e+00	6.392629757585504890e+00	1.497979498646041066e+02	2.242995937378666937e+01	-1.936429000750228280e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334890651513791049e+00	7.122493469284423284e+00	1.029684648553772730e+00	4.325728699027264312e+00	7.834585430575176979e+00	9.119957003683243357e+00	1.543897384185215742e+02	2.328438713084228695e+01	-1.792933807070990593e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.278893493965250094e+00	1.646219245068102799e+00	3.193032189977232260e+00	2.084945925332954531e+00	6.372683444726891189e+00	4.455167234670491361e+00	2.965222081112028363e+01	7.549349287766886185e+00	-5.961829434051313381e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.872324669791705976e+00	1.279538941960578047e+00	1.474151679470859566e+00	4.778084249642706283e+00	6.894635233227212723e+00	2.947575067162634621e+00	4.840761612894038279e+01	5.821724032947587446e+00	9.521109207198637137e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.430817808431804394e+00	3.324858774696580532e+00	1.635568738255268828e+00	7.771463060065211259e+00	9.006518162215348511e+00	4.978602708031649726e+00	1.741519610766594894e+02	1.682385688817029390e+01	-8.770546732764637810e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.266512666317056279e+00	5.166942153244034053e+00	1.020293606167290923e+00	1.638852840323405058e+00	6.193328459762787119e+00	1.439088322599419545e+00	7.322358002431738733e+00	2.302907358290643636e+00	-3.850629098174823683e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.554600139370481138e+00	8.823458117759894748e+00	2.894904806874201153e-01	1.728520595459891229e+00	6.686086459985308039e+00	8.385464988514916840e+00	4.830491113800844971e+01	1.563746554859752536e+01	-2.656878651267894131e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.905764815782048593e+00	7.546834938303190299e+00	6.492590064806670336e-01	4.187108021328279861e+00	2.413402751761648535e+00	8.423332250014205158e+00	4.262320181086845139e+01	2.033061007317954250e+00	-3.005135143965088407e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.584065757455100254e+00	7.677588904073010312e+00	5.954539394898601401e-01	9.481468398673310816e+00	5.266111957750793771e+00	6.294337386005458335e+00	1.569510300420934072e+02	7.263927987010817766e+00	-1.734774172924279156e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543655883971268850e+00	4.837024685885892517e+00	1.355692695541048209e+00	7.022936515388870760e+00	7.442032034706475230e+00	4.180060270557873103e+00	1.091715605483732929e+02	9.644646456428105807e+00	-5.469233119694274947e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.724010743335725238e+00	4.110048351610376294e+00	1.634637074534438295e+00	7.112797209783519037e+00	3.435054422084189873e+00	8.198159878744579743e+00	1.001365635335264983e+02	4.032327247870126641e+00	-5.368433869953776139e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.411013818051165991e+00	4.344413669908218978e+00	3.239837040348012565e-01	4.257193986046450718e+00	2.809968445517252000e+00	5.997040266610259351e+00	3.591304663993182800e+01	2.001541967142562495e+00	1.527961337480827808e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374266275665713799e+00	9.897600998550244000e+00	4.417370328520245915e-01	6.326634786798877919e+00	3.823962872216645881e+00	8.429728287175787926e+00	1.022094168321559664e+02	5.145470820102826970e+00	-8.498656533860559747e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.630410273003466415e+00	1.363523346531238856e+00	4.875485621262011016e+00	1.087637266332214914e+00	3.185472943445923910e+00	6.684962026819115444e+00	1.145967784275242707e+01	2.811870529390997131e+00	-1.739843850201652220e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.520194156785719564e+00	8.794960105500910785e+00	6.286601607860045071e-01	6.721408329860183883e+00	2.938571136640088621e+00	8.051114113938961481e+00	7.944665824605138482e+01	2.900707279534308736e+00	-6.369572819516424289e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.707280275632063749e+00	6.202970522709402523e+00	1.403346961349746014e+00	9.214180947119656295e+00	4.835515139575446319e+00	6.389284340110230609e+00	1.420091825182766740e+02	6.206880548247039719e+00	-6.279514678967992758e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.934773216151815411e+00	4.954897403482063645e+00	1.398723085583241765e+00	6.513836203273697834e+00	9.175323366725274710e+00	4.737907824413269076e+00	1.411864071044660136e+02	1.655072542410272263e+01	-4.269785727316919299e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.458144335695934490e+00	7.526378084159507154e+00	3.285833632329492882e-01	8.860973969847936615e+00	5.569098951432025046e+00	9.616093809277030502e+00	2.372025180343519537e+02	1.239906055146392738e+01	-8.417117474519035625e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.629408260337999126e+00	5.380463149968179870e+00	3.026617800351147913e-01	7.511204279830518082e+00	2.701969859064908164e+00	5.865885817370390498e+00	5.917752441251911222e+01	1.765081688461013876e+00	7.739207748425553746e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.782456900002693523e+00	8.865030598411342666e+00	7.638264272518447973e-01	2.079179424536190091e+00	1.694787287658723551e+00	6.441938252872166260e+00	1.150134248014949634e+01	7.658052968377200287e-01	-4.767630026850406266e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.233272534065849912e+00	9.110190532531580843e+00	1.355444912823189907e-01	9.118128956625396242e+00	7.264391778217950346e+00	2.985096843563437741e+00	9.898328740720828023e+01	6.561518579014544272e+00	5.461727467957259563e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.267690848230381029e+00	4.797039346778387170e+00	1.307095915964722854e+00	1.604187127844590055e+00	4.450779042827972987e+00	6.625066796802649982e+00	2.358655099847101866e+01	5.455740031023282199e+00	-2.764141422639322943e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.459779523592231953e+00	3.490289325351538352e+00	2.709768268323755613e+00	5.802057299992456230e+00	8.404348703018621691e+00	6.146763362526051822e+00	1.499168291166109839e+02	1.805135364484941718e+01	-2.250584860193062031e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.171876456660166710e+00	6.329413536739384227e+00	9.740518891012081015e-01	2.276390797901202134e+00	6.932998691195925822e+00	2.668158273065243336e+00	2.097402112412867226e+01	5.338750232624826175e+00	-6.242025405840392338e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.488257091584187286e+00	9.216042734779808399e+00	4.891323100326904760e-01	1.102837774912985180e+00	8.162266925658691719e+00	1.539194441433854754e+00	7.085175669125124642e+00	4.262921474970116975e+00	-1.998290768449667576e-01
