G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	p	m1	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.069316917734640882e+00	9.807224759162831873e+00	8.718297347632097072e+00	8.829042285273965618e+00	3.580157307814501699e+00	1.762962888103431602e+00	1.615048370239408282e+00	8.579067341845794559e+00	2.463304068215979470e+00	7.850581305389658482e+00	4.940654886149854763e-02	6.181958378066172344e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.980836161094936543e+00	7.765370702302500483e+00	5.859137305147882557e+00	1.979343437758428470e+00	5.001539815809503686e+00	7.676925163871379354e+00	4.488125740561613064e+00	2.890997992797998961e+00	9.305540433052382809e+01	9.354702066598191479e+00	1.285098875513306371e-01	1.014007917582552487e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.969247519652079781e+00	2.176435959212982052e+00	4.463664056536011060e+00	4.592439679415038611e+00	6.612664684942133775e+00	3.154371077549931623e+00	3.554028345870116290e+00	1.747153037535847719e+00	2.016307371456093023e+01	9.604051456089237604e+00	4.236764349535038221e-01	1.405526926733231008e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.693839703340378477e+00	7.730864371711286154e+00	9.839893892604434811e+00	5.996026893396490642e+00	8.684309151974940022e+00	7.075214503359992690e+00	3.774736620679036481e+00	7.363249944716740103e+00	1.660637064755112746e+01	4.318991443815842324e+00	2.480723986179165508e-01	8.370375050469535338e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.857639725218058091e+00	1.262872972321050558e+00	1.997944652104898022e+00	5.484510528068417656e+00	2.797517615804190783e+00	4.856774976709549718e-01	9.805030938784545569e+00	4.672919644896671443e+00	3.937759909312354534e+00	2.288683649360576666e+00	1.074769403716155125e+01	-2.412373351609834599e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.515887830086416699e+00	1.135487744267701604e+00	4.735156238814105301e+00	2.742276979370890988e+00	2.140923291869835321e+00	1.906114861912422853e+00	6.926937875033774894e+00	9.290739021965965350e+00	2.323834869580946982e+00	5.645310963571625429e+00	2.442791655701264109e+00	6.139526245741979693e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.011620617282249057e+00	3.889237471139660673e+00	1.380640814972293517e+00	8.762442424769687932e+00	9.741410793125796275e+00	7.785245629745317641e-01	7.532154776239643468e+00	6.764411176312561835e+00	1.424814294117108204e+01	2.045856103388774994e+00	4.476849425336807187e+00	6.205228800380725718e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.466291314493949116e+00	5.451171411398965105e+00	7.728557223504376239e+00	7.105165205825132446e+00	1.955173611462633687e+00	1.053963644421668233e+00	9.760388392152290038e+00	1.715099592247423033e+00	2.461686225498680258e+01	9.367136698928327121e+00	4.095377326544762941e-01	1.090495179981153306e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.077358644520057585e+00	7.990953810492502640e+00	9.358923983196264729e+00	8.573714235258035998e+00	5.290606962190968154e+00	2.945748051504212484e+00	4.334976182433154968e+00	9.644009381984993468e+00	7.469414335113029324e+00	2.609834590812083910e+00	4.174574309297564567e-01	1.557194125172185695e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.898414570770691645e+00	7.123705849684506930e+00	3.502848461593322860e+00	8.783675181254949393e+00	6.166277972208040303e+00	1.253681801405115204e+00	8.211738939101975276e+00	3.298085410611172996e+00	3.800257527009409131e+01	3.177635024060614821e+00	7.408559221276220796e-01	3.353673664180826242e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.949378610293236669e+00	4.990375751920890224e+00	8.633422971367602727e+00	7.700099828190420936e+00	5.929898495237711842e+00	3.334062592258060231e+00	4.920777697013936525e+00	4.001362496485071141e+00	1.482592959878138039e+01	4.677662487463098984e+00	4.900158783786881522e-01	3.258985127518228886e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.066189714279012213e+00	3.423735801916272248e+00	3.676366019594230039e+00	4.890366830138294318e+00	1.770099304158635700e+00	6.435620832345136932e-01	8.884264625545551297e+00	4.633707258774831139e+00	7.178876681325940368e+00	4.462478974622650973e+00	1.188382887695323520e+00	1.488370118112969653e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.491554647436600600e+00	9.907482030532595019e+00	9.181693729448612729e+00	6.492888683749839629e+00	1.673034204497811261e+00	1.136119017937824438e+00	2.561799732388099660e+00	1.490959378676881331e+00	1.284453591223888225e+01	8.193484919650412479e+00	5.391703286577151366e-02	1.094820127470420168e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.960382753375718323e+00	4.800317058658985836e+00	7.837728548060240108e+00	2.425438424855995478e+00	1.927261695549619347e+00	3.109297101419084441e+00	9.544837918729859538e+00	5.505458608151897693e+00	1.996573106830638622e+01	5.118330886893081910e+00	8.771632880804134391e-01	2.751717971925752293e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.220533953201020871e+00	4.972742284654715128e+00	8.259680818827087379e+00	7.105349576646466936e+00	6.275113954562878682e+00	3.664160442420176356e+00	2.885060857377287569e+00	2.206390876544588764e+00	1.950964807564055548e+01	2.645140266217392178e+00	6.439659526696106528e-01	2.244003021253641705e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.859141744282868380e+00	2.510614225255163312e+00	1.113278294973510496e+00	2.555112668179646107e+00	5.928871830110965746e+00	1.306040446605227112e+00	3.959923924775108794e+00	4.690369690895312083e+00	1.464550317802898682e+01	3.414291286750871901e+00	1.579987205253454263e+00	2.972487967563362532e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.069127075399981752e+00	8.175233902611743986e+00	9.668509260634387203e+00	7.300783411667785217e+00	3.043647212526921386e+00	2.077887293925540835e+00	7.799832234525229779e+00	4.112275110253802879e+00	2.016423959786035525e+01	5.634997262972933463e+00	3.731219103303142215e-01	1.137293659546450009e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.434696062002640993e+00	7.274323147121921629e+00	7.612280815527187272e+00	3.139659555354220366e+00	6.759497187182793354e+00	8.334173528210190085e+00	4.650046015580222125e+00	8.008257775252394239e+00	2.729699557681211175e+01	2.309773506301019186e+00	6.872003194254417968e-01	8.726823275106457833e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.139175968335321976e+00	2.933831536215886437e+00	3.734524096478706312e+00	2.057978208860444802e+00	8.382495510146625861e+00	7.654358949350445585e+00	6.389085901394858880e+00	8.207640900764433312e+00	2.829379325226070563e+01	6.456376647018361226e+00	7.298714506328418672e-01	2.395206890080067819e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926654190846081693e+00	1.674945773271440785e+00	8.407413644808565678e+00	2.490848284499285636e+00	1.357668902520404730e+00	2.339163378690554129e+00	5.076355558422114278e+00	2.373235767436221444e+00	6.215256760023756932e+00	6.130060267327748669e+00	1.160322513150166879e+00	1.100589297465714544e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.737109756796761495e+00	7.127470802426656427e+00	3.445971394879312477e+00	9.763790462894266220e-01	5.547040616742537011e+00	9.584789240870776439e+00	7.587854169196242005e+00	4.239450088857489085e+00	2.051511373833162963e+02	7.427559156826749387e+00	3.088050399129422807e-01	1.371064362848972262e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.821347611871759753e+00	6.894167055525662668e+00	8.812148316715164853e+00	7.439280288227317683e+00	7.154566988160381946e+00	4.305025288809448902e+00	2.982168120023818592e+00	4.268079019071928215e+00	1.385880414975367181e+01	9.483783751075346657e+00	1.040584608550673557e-01	4.789391309074161995e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.687474909182700600e+00	3.451142890127897545e+00	1.990577214806412920e+00	7.569504642458698029e+00	3.285781114884137377e+00	4.163053257489347514e-01	1.434113456999525971e+00	2.360977112409503587e+00	2.951423435363062620e+00	9.229142575008950189e+00	1.098297578609096076e-01	1.721558810124251693e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.860287240446410806e+00	9.541667654875107374e+00	7.378451294875198130e+00	5.712511913100376759e+00	3.849172956116887701e+00	2.398511477845790107e+00	3.713099375742314745e+00	8.134078241192510106e+00	9.457353213556118021e+00	9.472323057191482931e+00	8.990161836556018193e-02	1.457307835490366266e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.092508132373443352e+00	2.454694150986021839e+00	5.804396899199066873e+00	2.448374574539650794e+00	6.484251811081019667e+00	7.785351663721742810e+00	5.204386745858527341e+00	7.415525978781259298e+00	1.357471246119118469e+01	3.259824361080194244e+00	2.354215779624970750e+00	6.792235831587977168e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.876147860080663810e+00	4.914713644924960434e+00	1.954602994848171127e+00	1.680414854024599558e+00	9.065246415191113627e+00	4.859882513066164478e+00	2.438208571194813157e+00	2.698146043179740161e+00	7.046258376152802327e+01	2.137554581215287630e+00	5.156629374374614994e-01	7.963705009753927477e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.248127111760856778e+00	9.602175188179309373e+00	3.103211564425068403e+00	1.185983989215048551e+00	8.417067297741571252e+00	1.125745593624137975e+01	4.204299806423144936e+00	4.317283807634443527e+00	1.963422593339823834e+02	3.753891074058854915e+00	2.511784520546662125e-01	1.637422804093579209e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.301685227391272459e+00	4.848140350732994541e+00	1.240372867617509867e+00	2.536463776585909713e+00	6.274011804176058860e+00	1.447682237914245551e+00	4.624632372683763926e+00	2.026635606349928231e+00	8.423655534191900074e+01	9.124221700023282366e+00	2.276991703655727450e-01	2.227513654787588671e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.199320748691581340e+00	6.841489144398686939e+00	5.314188811875397711e+00	9.016324197176745159e+00	7.544423147160419063e+00	2.147676799875986919e+00	1.518712794714879522e+00	6.573062586392741657e+00	3.901948616929603819e+00	9.727938769139074182e+00	5.576180998608334938e-02	1.327610449808787791e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.665277432966309590e+00	4.518575542869785799e+00	3.719182058376205635e+00	3.253365619358822514e+00	4.327120782538936616e+00	2.487016653929675858e+00	6.240865594837067043e+00	2.052929731456786033e+00	5.540287884079760516e+01	8.795670102809790336e+00	3.506526134907807513e-01	2.311051589845451559e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.467584258612530945e+00	3.500935846072099622e+00	6.294237464645629387e+00	4.230531403159036863e+00	6.737745990203909408e+00	5.112650889016354228e+00	9.059428131836581244e+00	9.883247190424709672e+00	1.493518700497217466e+01	2.011397539344381702e+00	3.864916355917236146e+00	7.872378772343321951e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.069368211417469183e+00	9.831779043387790296e+00	3.672079946430799158e+00	1.891316083108333768e+00	5.110394164883528489e+00	4.847697044814776923e+00	2.373687060658494552e+00	8.043139331030673134e+00	2.284972553747599733e+01	9.572357155975016241e+00	5.704466275427808042e-02	2.444201779639962524e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.669164019113052788e+00	4.591469266580983977e+00	3.677911990305406942e+00	2.971400611621381582e+00	2.784177179139658787e+00	1.644873003030948855e+00	6.424473807747983045e+00	4.572174781447264635e+00	1.777829581012463578e+01	4.765528320732276946e+00	6.641205086070918195e-01	4.045036984036840533e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.222876255614799845e+00	9.130117816294502475e+00	7.618377089988355166e+00	5.685267617934593787e+00	7.255561396542354657e+00	4.972054884521650564e+00	6.990493805650625170e+00	6.254246608610825930e+00	3.939394729984948640e+01	1.095239114496913579e+00	2.432140901362331409e+00	1.198122244344534543e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.458525565234078059e+00	3.053252877379254215e+00	1.449354057549848029e+00	6.379577071173196501e+00	6.141725249417573806e+00	6.961244671912744097e-01	4.713780646228650006e+00	9.207349325552938168e+00	4.285073672080637053e+00	4.906333322293237487e+00	7.653371221480710362e-01	5.354365596418708684e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.187049967678036388e+00	2.859245393024720361e+00	9.080576256477568720e+00	3.226379082983013458e+00	4.200940560435522997e+00	5.975334460100357070e+00	7.340046120240985239e+00	6.003398065235422187e+00	1.373644205241976302e+01	1.506028832939296125e+00	1.417436817046877451e+01	-6.719436168613729388e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.454285990655636240e+00	1.257143916618892243e+00	8.630900260322725615e+00	1.424228359705736802e+00	9.318250525840120702e+00	2.622012335770696367e+01	4.660605666417169779e+00	2.588496178624569488e+00	4.258971804988732401e+01	5.787326881498994879e+00	1.942574664001443407e+00	6.684743576686511979e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.693835005325328602e+00	6.820706241959128668e+00	6.998995725547708879e+00	4.574698115224803630e+00	1.113856259932773485e+00	8.510879208020334374e-01	5.536743926325781828e+00	4.328381087291656826e+00	6.986625467299291792e+00	4.028037764913277030e+00	4.201385506310001960e-01	5.775134299747766153e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.557911182208626677e+00	4.278145591651387747e+00	6.307249667835035822e+00	3.156944470734372121e+00	3.897816461393657228e+00	3.926698080860795859e+00	1.082932342083143595e+00	8.579797308756203833e+00	2.027619439644386734e+00	5.211148717555203369e+00	1.089641345025293001e-01	4.127040894284006356e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.554590779052150928e+00	8.766896108264681686e+00	9.145471046747944754e+00	3.003311020166441025e+00	1.539152409747627237e+00	2.264950350352118225e+00	7.118971332481346614e+00	6.811433535308454523e+00	1.403582273966320138e+01	6.554571263191421693e+00	2.538820131883497422e-01	7.467311709208031001e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.131744110494523170e+00	5.355177104872644200e+00	2.638391324743867727e+00	9.602177386688209637e+00	7.944377450466259205e+00	1.159164778676942786e+00	6.863783919899138830e+00	6.881463615858454119e+00	1.330584470795171725e+01	8.921974268938775765e+00	3.007602938699994177e-01	2.618602792353563746e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.807207957374618701e+00	9.676672585478080180e+00	1.735066373133098416e+00	6.555918087888607637e+00	7.371694782522931533e+00	9.725238658823037730e-01	1.395502470891482272e+00	8.751110036587636642e+00	4.917719394945119227e+00	6.992095403045033741e+00	4.238542231585024772e-02	2.654399139692737464e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.614885281095132186e+00	2.762037451306000868e+00	3.163626774924874763e+00	5.984114939228295071e+00	3.955058051409683806e+00	1.038297828820659685e+00	4.277836642523535460e+00	8.976737710579399732e+00	2.136341844778825383e+00	5.064611919097175452e+00	7.221381884319072464e-01	1.416925437590054182e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.432191569672022879e+00	8.864830622993686404e+00	8.170682148227651709e+00	4.686174029042965650e+00	7.009674077793033753e+00	6.060460839109005349e+00	9.777474033816410781e+00	9.265375093985978694e+00	4.211383138884745136e+01	8.301250271372813572e+00	2.813358269626008989e-01	3.257766803420211854e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.505262328828461449e+00	8.011416884261265636e+00	1.335725166424404309e+00	4.842161569030296597e+00	4.560661577754976825e+00	5.566087207231456002e-01	4.795760170739009176e+00	1.960663119453053049e+00	5.822679490760950216e+01	9.080738629245999505e+00	1.406746332109060638e-01	1.676805367828921423e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.248850560066639304e+00	7.979915682564713286e+00	6.293927230053909305e+00	5.905944764987852480e+00	7.818432461938834344e+00	4.099696246551421730e+00	5.496349955558385680e+00	5.852568761310274148e+00	2.960157294651756743e+01	2.030135471967541516e+00	9.363285008214897731e-01	4.489868773404489533e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.451107600765991101e+00	8.603808735847492173e+00	9.973649873824289358e+00	7.270240086749559794e+00	5.061951829302032912e+00	3.461039185148946817e+00	9.212281071957347578e+00	7.728444798772015290e+00	2.114074450601193078e+01	5.793872886022792379e+00	3.840152394223142474e-01	1.538709234264316494e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.118164774850425758e+00	7.920760890255561293e+00	8.713682802110445991e+00	7.397847244592068883e+00	4.725635770157620819e+00	2.772217407220161522e+00	7.452552246445053541e+00	7.898547953078101536e+00	1.421542737507213516e+01	3.505756270009467990e+00	5.370350098479856893e-01	5.618747195178930287e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.439799241371275684e+00	6.667524885097294352e+00	5.696240099948682634e+00	2.586699745571104270e+00	9.430523770958437524e+00	1.048701000698624597e+01	6.249526896131844644e+00	6.462919098797706319e+00	7.176245119002899742e+01	1.383401950023328109e+00	2.614927637594279375e+00	1.994650727633683063e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.812941134544869826e+00	2.088595938594521417e+00	1.565125228531583312e+00	5.536672176678909096e+00	3.208343233552232387e+00	4.806910864960521335e-01	8.141736912540315174e+00	2.464103791056033277e+00	1.217548672063671766e+01	7.050062367098968608e+00	1.266924170790301840e+00	2.158434079395347149e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.711559365759468321e+00	1.309216576372965068e+00	8.432015328271367238e+00	4.620525625487334587e+00	2.105539939945925365e+00	1.897943620724963143e+00	8.789917361255344730e+00	8.204681243770073351e+00	1.760101398687368146e+00	8.698748671574696445e+00	2.712684731026905105e+00	9.229204165033700891e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.714336973220714100e+00	9.331244276955175110e+00	6.387445630303859367e+00	8.819305998192337626e+00	6.246333120278507067e+00	2.246275994517853647e+00	5.172619830913569139e+00	7.491609042040879629e+00	1.348728299238694284e+01	2.405596088410250744e+00	5.638006087447252623e-01	5.519250199532794721e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.676629726401090537e+00	6.533775242100017699e+00	2.047718913729755119e+00	6.625151815451026494e+00	9.685768715034202003e+00	1.556887417419157593e+00	5.244827588631260973e+00	1.728488577342560673e+00	8.508027404475804190e+01	8.290435627871620028e+00	1.941172832004841309e-01	3.774975163193344585e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.633925656739178223e+00	8.175859430838141151e+00	1.866921685411147225e+00	5.782629967078448452e+00	4.443440833581100868e+00	6.313937342973635625e-01	4.524674433211217206e+00	5.138450998553345528e+00	1.560348271002742138e+01	8.664300274001474733e+00	1.519958526460957193e-01	2.548185665108093634e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.505179825043716946e+00	5.299606915251570349e+00	9.196596066935150304e+00	2.001022140646250058e+00	1.516008563487309502e+00	3.513581911307856576e+00	9.697526567920649043e+00	2.590470344055661123e+00	4.630146830676395808e+01	9.283012308651693800e+00	4.137163954007095912e-01	1.115594140152301073e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.762601435054872212e+00	1.979134239149854979e+00	7.009939405924106026e+00	6.430299826249113337e+00	4.028872964287501190e+00	2.197945969341199568e+00	7.314791278671173735e+00	4.088070510467379570e+00	6.424728109279726596e+00	3.339459608886088837e+00	5.524175371305395821e+00	2.130181767464642550e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.868566743114708828e+00	2.040422250012847272e+00	8.460429436649018697e+00	2.112279872625475452e+00	5.557309462273415157e+00	1.141495780560943452e+01	1.756072226831696836e+00	1.145170754628240806e+00	2.596901651440207814e+01	9.097105019086455968e+00	1.904826635618860620e-01	9.628121256764363523e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.497503948723856837e+00	7.084578103950227579e+00	8.880239670387439332e+00	4.060586242887371355e+00	2.532165098003423154e+00	2.685742215639655761e+00	8.764803626649250390e+00	4.599208106472635116e+00	2.473396972248547243e+01	3.917033742754735037e+00	6.502349093981342198e-01	3.913221701444080103e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.000941419426895962e+00	4.909973051037204606e+00	6.163246307307339578e+00	2.340096565049368582e+00	6.933420808279133318e+00	9.307639340570920794e+00	5.344226271280254181e+00	5.985264754245275931e+00	3.934790403062824282e+01	6.013847279981083815e+00	4.076489564525145326e-01	4.034319988728879203e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.561767333172996430e+00	2.666184290037171056e+00	5.644807239809105148e+00	7.142011833866129145e+00	1.000852009024810485e+01	3.896031646413640193e+00	1.685365311629821505e+00	6.566860433742289338e+00	3.135981784665574867e+00	1.530880207997479481e+00	-5.112284839950812732e+00	-6.915905925252153752e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.271569759972120295e+00	5.387273603644062270e+00	4.883816635815554363e+00	2.859407407982145433e+00	5.049442846126774853e+00	4.306385741507715359e+00	5.960408023486366780e+00	6.955130382508630582e+00	2.454353871354048167e+01	1.419987092327162470e+00	3.027539849815637396e+00	-4.181286599521612246e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.098379024013989458e+00	1.535285945263835439e+00	3.907780146607059191e+00	4.579065729942445984e+00	4.188281721050874040e+00	1.732520114929968269e+00	4.780731574665839645e+00	8.485532944529467159e+00	2.601552118138888314e+00	7.490322091890414313e+00	1.089106130987533838e+00	2.301974710747496822e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.812613826330032651e+00	6.222045645559499683e+00	4.872195322877211687e+00	9.142614452957937843e+00	4.603675182553706335e+00	1.184172456790845152e+00	8.879528892884707147e+00	2.897133829844892983e+00	2.897356678525900975e+01	5.031034530895311718e+00	5.811308006551921812e-01	6.379091472488681580e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.436241631118885920e+00	3.317664461550442034e+00	7.997864339659199295e+00	2.755043613479406517e+00	2.052291847872420139e+00	2.845182724320975520e+00	2.922133095883880483e+00	2.229517738587915243e+00	1.043680508262843531e+01	3.292347964710744535e+00	6.898491933613200011e-01	1.275378117944261813e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.930162954302955924e+00	8.200500833751870999e+00	6.419144630407410013e+00	5.551218451199967596e+00	8.933341210485963302e+00	5.139245617437699032e+00	8.473311539090589761e+00	8.653161612211450304e+00	3.799095262671521311e+01	2.699045200778030118e+00	9.784305553400510780e-01	4.493776616615983155e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.296187387363967769e+00	3.722429678738955694e+00	9.144312877416167495e+00	4.829431522659942466e+00	4.806419995663622657e+00	4.470676825077772421e+00	6.023461446305077516e+00	2.483771493466562674e+00	2.849386621777694018e+01	6.934820235040933589e+00	4.682047455610212072e-01	4.685474907042283199e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.643496447028743646e+00	5.159978823911312240e+00	4.978476779593227874e+00	1.152707623057258157e+00	4.465143529396793376e+00	9.618277145022334551e+00	1.484763728269658190e+00	9.864446255256160256e+00	9.004973337119814403e+00	1.051334244181121758e+00	1.298972826740443454e+00	2.976090161338327822e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.895547404720579365e+00	1.069995066421323138e+00	6.502190775876198536e+00	8.085538693317120718e+00	6.844219924784899156e+00	2.735367079877877750e+00	9.800257521824558893e+00	8.572857588152357877e+00	3.083823398501885027e+00	8.264315251823951769e+00	4.180978146211491442e+00	1.362404512737388718e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.603568555801646589e+00	1.646702888593686076e+00	6.682615744104555944e+00	1.537505885307800302e+00	5.127699492128305003e+00	1.024924372413138762e+01	5.580279750725198440e+00	5.527931219388123374e+00	1.512804409734968658e+01	1.754750734639047849e+00	-1.120154084166267516e+01	-1.275044453558328850e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.280336169238728949e+00	4.532651955517813747e+00	6.248617122806511937e+00	5.216938414219554510e+00	6.816269617953200743e+00	4.068743647651065665e+00	3.520079950253935497e+00	9.838367423512339727e+00	6.690907238870426710e+00	2.573004642794849417e+00	8.347738130235321519e-01	1.391658460821447951e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.348416774472949164e+00	5.333037020167451736e+00	7.294953322564793119e+00	5.954678062038968989e+00	1.624544284182246168e+00	1.001066709137386157e+00	5.228633552635207238e+00	1.788691394124217293e+00	1.110814258971173274e+01	4.473611699727560342e+00	5.100136447760853509e-01	6.611460212661258717e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.206455616310762480e+00	6.402244097468696715e+00	3.185517766307942367e+00	6.659002794006455339e+00	8.400028315309207017e+00	1.929701966258806856e+00	8.786005847680600667e+00	3.643167939404352129e+00	5.634631605919062025e+01	5.318013156760112992e+00	5.422880559000196055e-01	9.710109144495988609e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.733819121637291794e+00	3.601202384964401038e+00	5.587382119674050074e+00	7.246205295372543986e+00	9.516020911161017892e+00	3.674527381426734962e+00	3.831430192144538172e+00	6.746676988914841466e+00	8.577521508131670913e+00	4.275148849333901602e+00	5.651173245626482933e-01	4.978603073194105555e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.238943619105997485e+00	7.273921304048486469e+00	1.815428413111167982e+00	3.211190152224126848e+00	6.828102040514552051e+00	1.992031148355079662e+00	2.728201230702121283e+00	4.126947460206843665e+00	3.022597427683085414e+01	3.919216866513858477e+00	2.252811484487253768e-01	1.901709840564454357e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.306363179695292587e+00	8.767034060877135104e+00	4.458867984833958076e+00	1.103760868486238333e+00	9.606708932784680854e+00	1.959884456065935154e+01	2.164032517877138240e+00	9.458250770485394199e+00	5.378561522068748957e+01	9.687755409288527630e+00	6.403630785452033014e-02	6.802152818445277660e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.849564419060280684e+00	7.976093266798456760e+00	5.328688616037045023e+00	7.556750654224001273e+00	2.293468922879342564e+00	8.486438866890558819e-01	3.709236966774389188e+00	1.577765743651847075e+00	1.727374117189813774e+01	6.751146140719141542e+00	1.591393858643907755e-01	3.438627552788260822e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.214981823442879971e+00	1.380288935822326257e+00	6.877296855855302482e+00	5.820762778099830115e+00	5.405148022434784316e+00	3.121635054040146517e+00	8.005930093987830176e+00	6.050832726685229090e+00	5.248950445225437633e+00	1.232112828710895114e+00	-5.405133737108278602e+00	-2.350245130013350614e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.591880642205905971e+00	5.390859786484909044e+00	9.640428406629810709e+00	8.437866400788308852e+00	6.369863181043424305e+00	3.577399377221671006e+00	5.272968251938650930e+00	6.291881768238527961e+00	9.601201992078960856e+00	4.822005670927933529e+00	4.566292106433071929e-01	4.028828317150013660e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.436311999028175634e+00	1.983641603534588516e+00	6.448346351412964417e+00	8.413402351407496482e+00	6.221799976834009094e+00	2.368529876119717326e+00	3.042649135869389454e+00	6.978572597501652375e+00	1.843830062404305137e+00	8.869751634543092678e+00	4.267865173805673873e-01	2.378480308195098303e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.258120125660832755e+00	3.230274626834359175e+00	7.777194030154980453e+00	8.586977265718934049e+00	4.618547752380201210e+00	2.036991777955297511e+00	2.551150487124388189e+00	3.328544386238704966e+00	4.448280483337603286e+00	3.682213350752744141e+00	6.507446011270354713e-01	4.370171938970385916e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.840480234989870567e+00	9.889527564585375075e+00	5.525389802848813758e+00	5.357379755806005228e+00	4.036907492526800922e+00	2.109101191308401457e+00	4.034229305224406481e+00	4.311739687372515561e+00	2.063542061950406392e+01	1.972067917874207321e+00	5.401767585728428633e-01	3.910294089881483637e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.346785777148733487e+00	2.230380382663581074e+00	6.699031133941239169e+00	3.973053206896515643e+00	2.105636654524030149e+00	1.875658000382650625e+00	9.503769920552430861e+00	8.565285938919572573e+00	4.400730539821726239e+00	7.903977782194705703e+00	1.328879654559602663e+00	6.332992831616903739e-01
