G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	p	m1	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.581739375735958575e+00	7.303183722198463457e+00	7.340079340251589812e+00	2.936833619095381653e+00	6.142986343968799723e+00	8.444874594896392139e+00	9.846557178630499507e+00	1.023146042778978693e+00	4.006649651400753100e+02	5.062598136383274827e+00	5.194569121811436485e-01	1.565474663129808430e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.638981334579317828e+00	2.018483015844997119e+00	8.807677461286457898e+00	5.848008060457660306e+00	9.769765489402228997e-01	7.792077438817784918e-01	4.356517807343688986e+00	2.206376955577919574e+00	-3.893923936048504508e-01	8.059765693899837657e+00	7.989886709114949470e-01	1.676425640595023081e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.375408234406652497e+00	8.218610632347076006e+00	2.002025937222589924e+00	7.747949432573197903e+00	7.509671637115031828e+00	9.601890157172398022e-01	6.415083063081624459e+00	4.749203461456247055e+00	3.766911848776084781e+01	8.841228461028665109e+00	1.918865274125957365e-01	2.634809827294338547e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.530986444419275117e+00	5.353276596556127309e+00	7.591342327022183589e+00	7.358107069021528446e+00	3.932698916135620948e+00	1.808580127812075888e+00	1.844497156714299591e+00	9.464501961128256369e+00	1.516534425153355459e+00	6.897861984812553082e+00	1.283045772880893609e-01	3.334759122519367480e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.928961868224431608e+00	5.139770672948101193e+00	2.689208822986649317e+00	5.907977391950985258e+00	6.978173429978720144e+00	1.662353951813109187e+00	7.007360203734924298e+00	6.419463075017351805e+00	1.754985646211713757e+01	7.277490021339268367e+00	4.302605417994807002e-01	1.837842467574433813e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.075479769315974110e+00	6.485037682851507945e+00	8.558363516955504124e+00	1.022741617773930134e+00	6.008665352785644842e+00	1.623591998357333921e+01	9.453560615810957302e+00	8.445839716989672397e+00	8.270434169800208224e+01	2.691497758285315012e+00	2.178224661067917900e+00	-1.687143427517824867e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.475976639806216184e+00	8.330711385521164303e+00	8.354607538081369356e+00	4.169934696563977639e+00	3.641827879268088708e+00	3.964861033571572158e+00	6.202955083761628963e+00	5.210602833676145629e+00	3.032470130168809774e+01	9.560562854036135150e+00	1.526762362573979848e-01	6.930601178071070123e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.451239224468659383e+00	4.498280218139401931e+00	5.690739488364098264e+00	9.275808600238352852e+00	2.846314035094744455e+00	7.017326640645857871e-01	2.400301755052054897e+00	4.382867563289004842e+00	3.516180899152739681e+00	2.088994298817324680e+00	5.903206600924962855e-01	8.290812323171783405e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.607965280705635713e+00	6.995223410538440767e+00	7.768129997623506533e+00	6.053847106373970277e+00	1.912949318348988292e+00	8.136096538799562072e-01	6.067804712909167897e+00	1.950930054069012654e+00	1.917133875154319256e+01	7.873032023616092445e+00	2.223361223505717355e-01	1.649032691904985137e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.677907470601472717e+00	5.747677992612119091e+00	4.027118834518700119e+00	5.743355588685727042e+00	8.602835326789380233e+00	2.330236526108128814e+00	7.348525558733616236e+00	8.918767479736223081e+00	2.313468080408812710e+01	3.782906211877427261e+00	8.695020975772329574e-01	6.430523403724441867e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.400804828332504748e+00	3.272852578053886852e+00	5.192260458510410182e+00	3.664483764595036330e+00	9.172982186598940046e+00	6.912684170640819303e+00	4.572538869437035913e+00	7.807139365063931358e+00	1.623703464862297352e+01	9.049747271358487666e+00	3.212884533279469768e-01	1.541537758963724869e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.087310612275803612e+00	8.807918436317939026e+00	8.342423243419109014e+00	4.309409973844102737e+00	6.610018665974280339e+00	6.554413714536239333e+00	9.027518869605566820e+00	2.471478192317411171e+00	1.527938446526514156e+02	7.245117948279489184e+00	2.685444239498715469e-01	2.734152291478967989e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.377133811453512102e+00	8.323172986749808544e+00	5.158834451877179816e+00	8.806235636743876327e+00	1.972041217905133870e+00	3.133159655973817292e-01	7.102609951875097138e+00	5.496139833493086435e+00	5.454493686779138706e+00	7.847616045934864282e+00	2.030042674872371833e-01	1.068005554580212069e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.250145548828085040e+00	6.822169276036373020e+00	4.218654826576377026e+00	7.252704360579675047e+00	4.697028763091714687e+00	1.381449803490028660e+00	8.903187174804697790e+00	5.194465681246447808e+00	2.189904780109032600e+01	2.930725436278075691e+00	1.054680635438938641e+00	2.424649677632501055e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.355366276909133472e+00	8.777651832376236030e+00	5.183718623831982342e+00	8.154415923500113905e+00	7.914997056765102457e+00	2.763054973917790313e+00	6.760250681312065524e+00	6.662413488410390272e+00	2.537648461705506264e+01	5.245785477502550087e+00	3.286145912630376587e-01	1.616192369782631033e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.867994065089339628e+00	8.585768453961691193e+00	7.929472650817638524e+00	5.168276036776793703e+00	8.584221724234259554e+00	6.804299056788583933e+00	2.492974831730677021e+00	9.614519296612963117e+00	1.154523337960089790e+01	6.202798260427682564e+00	1.418704833534555620e-01	5.002369335689750329e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.965683565442537528e+00	7.293300176772483212e+00	3.796641174534566510e+00	6.430650117256212717e+00	2.466230804313049418e+00	7.138117502974714590e-01	3.993300233269606814e+00	6.286150202555550237e+00	4.081316475131322896e+00	7.911883505446024145e+00	1.565443596146676997e-01	3.737906926401894481e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.321370932696366296e+00	8.314756562616540947e+00	2.528372900019882685e+00	2.545894911659371651e+00	5.191669192397245780e-01	5.918228911441866247e-01	2.599276189492229605e+00	5.834141590956350321e+00	4.912512261592588914e+00	1.885689756490186442e+00	3.955759009172972740e-01	-2.723480890314982084e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.510648127924958395e+00	7.041743208759634776e+00	7.204423289563200328e+00	7.103886042254634603e+00	7.283839728668114688e+00	3.550887815968475358e+00	8.992023322590364742e+00	1.564723531589997663e+00	1.392464595991579586e+02	9.374927107597802234e+00	2.208963975142181069e-01	5.061949411390274101e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.112918044447729571e+00	7.475871831499866893e+00	8.660008864660058592e+00	4.575613450155226580e+00	4.300824497868194207e+00	3.570456548374787875e+00	7.962925980034074591e+00	1.632033276446031689e+00	9.247475015213730387e+01	9.246646957314334614e+00	2.646288687169866538e-01	3.583321377646956574e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.642624631495481324e+00	6.368583540753287586e+00	1.842472121770405868e+00	4.816909296038579313e+00	3.181315225247353773e+00	7.511965130152385983e-01	7.533430828399262147e+00	2.712647444645943651e+00	3.295475271723393007e+01	3.408624775504295989e+00	7.952425604246098345e-01	1.001207386269640898e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.467770048151507467e+00	7.677760782934710981e+00	3.676128030322737050e+00	6.616036881110178847e+00	1.104141110621341237e+00	1.634139784134251983e-01	3.712582510990198870e+00	1.337428196060766128e+00	9.004922298832100935e+00	8.369035315678598153e+00	1.414858533448325184e-01	1.666764584902629354e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.798693878745575070e+00	2.718010815207793307e+00	2.122729128358328055e+00	9.457029556993004960e+00	5.278472391667569319e+00	6.250066026815352949e-01	2.611052065310128789e+00	8.011939833771673847e+00	5.463286949159174011e-01	5.444664414918349848e+00	5.296868535642450526e-01	4.130435491286843508e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.839020008166446729e+00	9.136455558876424021e+00	4.170322156377396006e+00	1.814483142925122472e+00	8.909340149435095668e+00	1.172065241919764667e+01	7.432361365189886548e+00	7.182206014012729511e+00	1.513992008061246679e+02	5.057479520537750517e+00	4.008417038279221134e-01	1.656975475606240922e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.690789037980712006e+00	9.303106317925932345e+00	4.973409112032404877e+00	8.713972431471370683e+00	9.107909470980324329e+00	2.904282996994896227e+00	5.167494332948662006e+00	2.137851463480538783e+00	7.223680360607258422e+01	3.557064161581057427e+00	3.909095856417066361e-01	2.093614934365181313e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.819104886185424874e+00	1.397520648346142425e+00	7.860852089377100782e+00	3.858055095183910321e+00	5.663441134189162618e+00	6.841330503569208688e+00	2.835909692838148644e+00	8.616689876074470789e+00	4.277612541726031559e+00	6.459400585424815766e+00	1.457933308990640331e+00	8.547249353413103989e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.333112866964551557e+00	8.265344994254546052e+00	7.154563577866659863e+00	4.752316040534265262e+00	5.353809004957781781e+00	3.504352543926591235e+00	6.557058833680303955e+00	1.962587589956595213e+00	7.837281174632072123e+01	7.844832900449549840e+00	2.412101940027787939e-01	4.754492207280665461e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.918267161911439977e+00	2.732039613757951013e+00	6.756292884527945297e+00	1.213162565367932322e+00	1.738944351751850581e+00	4.732661332939379406e+00	9.480234028665308621e-01	4.086628020167101916e+00	1.985020756179001200e+00	5.147084758155619610e+00	4.215409927880288121e-01	8.028548830029185623e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.686634019773953774e+00	4.177979981949109245e+00	3.610707053073553663e+00	4.133056217309334812e+00	5.497910186464254778e+00	3.420909287997201620e+00	3.845396964430697118e+00	3.310099743511234482e+00	2.484520495014768215e+01	6.778893976824698520e+00	3.964676785593216901e-01	4.842560250040132352e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.097521424724377859e+00	7.648544596849669475e+00	8.711031061437255474e+00	5.094743084949065803e+00	4.131016647209322379e+00	3.448481796445642455e+00	4.940253158237233322e+00	4.611030622639581189e+00	2.263120336233716046e+01	7.203222273269409115e+00	2.176243771136424365e-01	5.565154657168132957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.258856891531181077e+00	2.462823550152025032e+00	4.962498667699808408e+00	1.870508469816525299e+00	6.777129719449829892e+00	1.084450170419519566e+01	2.589538389583575295e+00	3.596536778585900596e+00	2.314186503596860689e+01	7.274851853039463911e+00	2.894065819270481565e-01	2.686387598910396335e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.480034929861119508e+00	8.411571787447874371e+00	9.726422567025412746e+00	5.150247493657833076e+00	4.467936080534773424e+00	4.026452021661993896e+00	9.626211572386832671e+00	5.512740990472849489e+00	3.716057639434266235e+01	1.598730672140120879e+00	2.487200926718674765e+00	5.118600375146968862e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.322424769419110913e+00	8.423336532896671613e+00	6.897591018130344587e+00	9.423508749498111570e+00	3.280767500325954433e+00	1.625801619031668643e+00	2.724875721447288068e+00	4.059430050495982378e+00	7.200379706876062436e+00	8.791374232320452009e+00	1.078204845882443641e-01	1.640777972854825606e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.722331796711190854e+00	5.184504650094078571e+00	1.827236193061974934e+00	2.060267000501220469e+00	1.517999977929799238e+00	1.065733107772011801e+00	2.250568020887712795e+00	9.919296620376682583e+00	5.365629765825499220e+00	5.077754621667055268e+00	2.041038727283614740e-01	2.601049953360888178e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.303062882016002177e+00	1.509957978485464647e+00	7.404735164494344879e+00	7.931370078299048387e+00	3.819603898946311027e+00	1.843798820663514748e+00	2.707355584516500713e+00	1.560968054993036480e+00	2.602898099358165407e+00	3.291752258908905215e+00	1.947455329929421941e+00	2.296785451670075417e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.686271008411372563e+00	3.577269881682972663e+00	3.828372450265132620e+00	5.290217500582604870e+00	1.832800593682480939e+00	6.553198783881631906e-01	8.568769336920922797e+00	1.984016612284820180e+00	1.609215718532723116e+01	3.488666622019946928e+00	1.915155401110273603e+00	1.265063980613553851e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.290710742960698099e+00	6.603383253954945076e+00	7.776302753875937945e+00	6.815137629073078962e+00	2.375482718804557081e+00	1.396998223224074964e+00	5.084799631010826992e+00	9.886615961284024312e-01	2.600778817247886465e+01	5.231794941328506532e+00	3.595534693558211647e-01	1.549503271073194410e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.006923004225077634e+00	1.040872755330064336e+01	1.645731081110660909e+00	2.898371211014289184e+00	9.872114713741414249e+00	2.403548857044626619e+00	6.093463379637189092e+00	6.758139711692177976e+00	7.931383158514481124e+01	9.341136260698018390e+00	7.923575604051605326e-02	2.825007576774431151e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.498909125335894821e+00	6.496260623072641849e+00	3.044748348631507007e+00	2.531909449870307860e+00	4.481616615191841291e+00	2.862543293335110928e+00	1.290055940351015451e+00	1.150817497260478994e+00	3.269704240273329532e+01	4.453770766476341514e+00	8.666039885182105773e-02	1.367733332690253079e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.141484342459351264e+00	3.520560577545501335e+00	9.032293696427956320e+00	2.398139016229686948e+00	5.906299849012370373e+00	1.051675238977364302e+01	6.637679534046680985e-01	9.088640399225436539e+00	3.774120567138544935e+00	7.649282975652470284e+00	1.121649656255854777e-01	1.381579872709415326e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.651611368168779848e+00	6.485667281278852059e+00	2.875900544281984939e+00	1.784594871452347853e+00	8.753765958990809892e+00	8.335464161652296866e+00	5.350303275471826936e+00	5.679018120268144010e+00	9.569538025859887398e+01	1.661649252846600255e+00	1.090684401538643433e+00	7.490664667686104394e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.560537283877294623e+00	5.949162956257656454e+00	8.173995999784656519e+00	2.909575975459107067e+00	9.890067068653392468e+00	1.592555740246298868e+01	8.490315063892410308e+00	6.110664910357916035e+00	9.604754765073570866e+01	5.243241898266124856e+00	6.107208918519201335e-01	2.514974298281104748e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.574758477920854993e+00	8.074658952510249676e+00	3.544855334679651193e+00	6.968855717947700867e+00	6.476406237489040763e+00	1.238908071221047402e+00	8.947082059277825294e+00	6.062826671134874168e+00	3.357732224196957560e+01	1.005960750775553336e+01	2.505282839287463204e-01	2.431616927843279541e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.256242683107791080e+00	2.182737601836081787e+00	6.625079576513325463e+00	9.053311118252187484e+00	8.429927582205660741e+00	2.816340465004068427e+00	1.935576782018085362e+00	2.741733637503209309e+00	3.605394905555957763e+00	7.833252593963293542e+00	2.552851421598693049e-01	7.974488050294513641e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.309422300452711241e+00	8.185312657226212707e+00	7.683487991345207213e+00	8.366171873921503632e+00	3.855770371083291792e+00	1.731877727153131596e+00	6.033951172076713831e+00	2.793699932202042380e+00	2.401081182686754545e+01	3.121852776295086507e+00	6.299441102539508064e-01	-2.641526797072340504e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.154492557800339991e+00	5.710200905564598806e+00	5.545739263790498086e+00	7.651216763144121913e+00	3.447596323504314331e+00	1.643049795714262240e+00	9.104852442759806763e+00	4.142860663309025249e+00	2.428728167827832962e+01	5.398946739245693571e+00	5.985934835401474086e-01	2.017825323347078870e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.924220618189558252e+00	1.006098716905263579e+01	3.664859791066537031e+00	1.893587275588460628e+00	4.986190962637547130e+00	4.610287712247697733e+00	4.596036667002270981e+00	5.787063929942119600e+00	4.697040810364628527e+01	3.069297053645272388e+00	3.567915189242253371e-01	6.914448427884165582e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.185861551212899823e+00	4.490603896556097929e+00	2.528416146079760729e+00	3.416718573574187179e+00	6.687586623584421019e+00	2.675466933064705177e+00	8.753767081363074354e+00	3.132626404082406779e+00	7.070867644156149368e+01	4.342415021744099768e+00	9.400170437346933028e-01	1.257169378376101765e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.628597741865586812e+00	6.624061658530439267e+00	1.414442703188081740e+00	4.026648231562357516e+00	7.311131636520508792e+00	9.243758356592728376e-01	2.328043444197830603e+00	2.228882020437173761e+00	3.979182520579693261e+01	8.170173886132648278e+00	8.579095058655233919e-02	9.169329749853499578e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.103920864405340652e+00	9.386421953722027922e+00	3.411335296724027799e+00	2.998112560883700262e+00	3.402108830258226746e+00	2.390570105380657395e+00	9.349258309161575298e+00	9.689124428111323795e+00	3.120012474196919783e+01	7.869669588376762448e+00	2.475493367681852463e-01	7.315069520735135722e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.547545136132115751e+00	1.785080214471757243e+00	7.000614232956980487e+00	5.741195811469006927e+00	2.448869723194349479e+00	1.180397661572547108e+00	7.844183839751632803e+00	1.086548263309105034e+00	1.515217655503840710e+01	3.474567259165268762e+00	3.700281443788895341e+00	3.335283296903275296e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.068012725437800903e+00	9.350095537799848699e+00	9.604896588602343854e+00	5.774081842117577246e+00	6.966800819824766400e+00	5.116664301615504229e+00	9.851170183129806190e+00	8.142924134664005109e+00	3.788118156067655917e+01	9.488241200365685302e+00	2.344764048523571565e-01	4.639195298190623262e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.453847288578399954e+00	6.856215374637941729e+00	8.633868103361521662e+00	4.184549434788053190e+00	1.634038178911456196e+00	2.163624947999985171e+00	7.304606772186619246e+00	8.169225848650055966e+00	1.058877585103247299e+01	6.355680722305383057e+00	3.207588648861168235e-01	9.592813277201939215e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.604213383952450833e+00	1.826811159995956446e+00	8.158678042221751525e+00	4.843804678338696768e+00	6.328807801151618229e+00	5.753752383311243612e+00	3.951595578564503608e+00	4.005132345648161341e+00	8.454781478404315820e+00	4.746522432334591812e+00	2.104823815289429412e+00	2.558928441173966561e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.863698887594498643e+00	3.138366887492423540e+00	8.020137770435461277e+00	8.791029123165747805e+00	7.340615463779661454e+00	3.727810409173742290e+00	9.604563212203620637e+00	2.075345963492377876e+00	4.128115707155077274e+01	5.625611345126698914e+00	1.126330181632067662e+00	1.259809571984633614e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.147351170098739992e+00	7.179646438757245619e+00	6.578679379409041239e+00	8.380145307267493848e+00	7.496977116797124197e+00	3.320215239113126771e+00	3.604680599958152598e+00	1.847795928637309570e+00	3.279317397519960764e+01	6.714914061793508360e+00	1.530005340163541894e-01	1.339434891074492739e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.985533974672583524e+00	1.593315076016174725e+00	3.769208630731413212e+00	3.913771393448952640e+00	7.880721237507117394e+00	3.303073048509283183e+00	4.308879540011147924e+00	7.952663201851833286e+00	7.207670162331476504e+00	5.808704012206575840e+00	9.179078728845908586e-01	4.238540994360347369e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.055766234804112358e+00	6.601082889400827547e+00	8.909801144357683000e+00	9.036924712278690208e+00	8.593650617751322329e+00	4.676757418045151660e+00	7.316278448432965931e+00	6.967920199233604173e+00	1.991408915892028375e+01	5.500813542388362620e+00	4.700489738821980734e-01	3.410963426642552587e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.310286557734299251e+00	3.961283487052826846e+00	7.176584151626359542e+00	9.646110076917610243e+00	5.440468097167681982e+00	2.045553671118644168e+00	7.786533326571343672e+00	7.938305823042720810e+00	7.784894105879918591e+00	5.678655547506974877e+00	8.867569216232613627e-01	1.530886310118469540e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.952273394767500392e+00	6.707249934136554792e+00	6.161520115560448652e+00	4.098570551888184532e+00	8.025604858052416191e+00	6.017395163966402727e+00	8.989331400367920111e+00	9.760683753710502231e+00	3.719141058785027099e+01	2.175158170972892879e+00	1.381272464392206745e+00	7.627108117997112302e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.263192627382283995e+00	1.389151937916170754e+00	2.106352327608252306e+00	4.243683681921127437e+00	6.270844505506973476e+00	1.831168290748140581e+00	2.652688168829399729e+00	7.481300719814671929e+00	2.349881868516350281e+00	8.716965748243985956e+00	5.755922594358265920e-01	8.243768769705720700e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.025468070195879378e+00	9.106723442113002775e+00	5.126164485944811666e+00	5.576353334700892006e+00	2.767688983962164784e+00	1.160515195128546395e+00	8.513332685610937034e+00	2.536559209541159987e+00	4.443450611026246833e+01	5.565956682604819683e+00	3.053594556565145113e-01	1.993189983395046161e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.030963518503793530e+00	9.865872820880220218e+00	4.875372537368492409e+00	9.362510196565320797e+00	1.544747793734336128e+00	4.476940446155995845e-01	7.701215729895126927e+00	3.061230747997004009e+00	9.268887872500256364e+00	1.832809066632235417e+00	9.296248412349801260e-01	-2.596499820667095837e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.138654427939592040e+00	9.950829906392327118e+00	9.248024646166264517e+00	8.960891616763777989e+00	3.291043523263808446e+00	1.678532213717016663e+00	1.546778312677781209e+00	8.761247949717056116e+00	3.457077970347452123e+00	7.134624643945485900e+00	5.524640087649147074e-02	6.139823895791131037e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.902401487310180883e+00	7.593703100377536153e+00	6.183837709401434068e+00	1.780855907969369767e+00	4.601445207166913853e+00	7.860649884546131005e+00	4.840409560262031619e+00	3.180102670571321344e+00	9.583604529739693589e+01	9.518546989053245255e+00	1.034796488030787498e-01	1.006280500457920368e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.385788040329355653e+00	1.888717239149970917e+00	4.554759826465567762e+00	4.724971377854225274e+00	6.209133827429816677e+00	3.214693398305505045e+00	3.843776895150542217e+00	1.184860026020149171e+00	2.002029398243617919e+01	9.086953900503251802e+00	4.513578927222220427e-01	1.381657738881053810e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.834368427205268048e+00	7.926488360891679186e+00	9.423191446153662554e+00	5.434734395368669979e+00	8.757203391486353183e+00	7.271269765929003981e+00	3.538592178118192599e+00	7.390580650639425819e+00	1.399789370665567212e+01	4.183107568328636283e+00	2.528949017045402092e-01	8.405963562005482004e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.625867767418254894e+00	1.085616903408365364e+00	1.726375015880602604e+00	5.895961701907061148e+00	2.419076432570339996e+00	8.020383326437062754e-01	1.017596604745856403e+01	4.703837704565521527e+00	7.274011665618093758e+00	2.443418670573132889e+00	1.075014570424942839e+01	-3.292912087907707841e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.708650388670179598e+00	1.207546781096869415e+00	4.984448169597049727e+00	2.389740611730192477e+00	2.093083155525711447e+00	1.972125659377320206e+00	6.330032982665712460e+00	9.352730389124817023e+00	9.602840373245871142e-01	5.716887591784050926e+00	2.467629017237778832e+00	7.973879379053288030e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.000877199003396001e+00	4.000744465357055191e+00	8.250398074517116820e-01	8.440478333763760332e+00	1.004478172283442738e+01	7.449279091704961164e-01	7.585142742719091835e+00	6.864857074641500745e+00	1.447881400749199621e+01	1.846914242203580470e+00	4.394746269836964814e+00	-3.408592118056418818e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.323095707812924182e+00	5.743234960787310328e+00	7.752647324407170082e+00	7.203131110142604321e+00	1.958427395966995110e+00	1.049751595039152718e+00	9.883182712051764796e+00	2.136369603211571988e+00	2.551098732305227657e+01	8.981069118322455580e+00	3.568540961251616128e-01	6.935473823385933656e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.189294578319542550e+00	8.152457509738983532e+00	8.895174249669295818e+00	8.687320761900588550e+00	5.094584343225768031e+00	2.290618735019742669e+00	4.710211589820777256e+00	9.473233233407242437e+00	9.152111389078838144e+00	2.623476823429238713e+00	4.707119992491700100e-01	1.659198391922408256e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.349738866906172063e+00	6.960230246275291854e+00	3.280687520165131321e+00	9.291403456697445051e+00	6.304228557690794155e+00	1.122923592521684721e+00	8.321076459569566097e+00	3.326257758495531291e+00	4.104124654617753976e+01	3.503308348908335201e+00	7.278132782674120449e-01	5.660567559860707476e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.202500252889711518e+00	4.694627507909155284e+00	8.335503908908084014e+00	7.815397649560927640e+00	5.853666917076597365e+00	3.496964749986855026e+00	4.843693601503181512e+00	4.120769897151139283e+00	1.329329091229751469e+01	4.846898871691203148e+00	4.812071007325267047e-01	3.181613681946615646e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.198974527719382177e+00	3.937561350216450151e+00	3.697909763423639085e+00	4.941945568187621873e+00	1.897569538825302216e+00	8.426252872386957860e-01	8.780387696732265823e+00	4.571910771313559607e+00	9.078778412679358922e+00	4.925670020715573472e+00	1.145510550859609511e+00	4.755524236822850082e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.191721632563853106e+00	9.533891387557480002e+00	9.505139396205667168e+00	6.546699567777847228e+00	1.954212031612778455e+00	9.256404494230735525e-01	3.364700360523706024e+00	1.084041605122067375e+00	1.285802868395545318e+01	7.977448954308960616e+00	7.147544951462198037e-02	1.132424174821544050e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.740402629161398984e+00	4.709764529128674937e+00	7.881738704728012301e+00	2.873784028424800407e+00	2.057409815183070645e+00	3.138504359535229771e+00	9.551844610309059291e+00	5.526879811672134934e+00	2.471138927762926585e+01	4.755115434992520207e+00	8.868835999479102172e-01	1.070991830255972443e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.022818473690621843e+00	5.241963091502749528e+00	8.370560717867304490e+00	7.719018127084405378e+00	6.824184519392253456e+00	3.621987419091416083e+00	3.132728628002471094e+00	2.171188069591233560e+00	2.079581110721976955e+01	2.619691949236694128e+00	6.871879421897081341e-01	2.550321444562830386e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.907044690309315449e+00	2.928448592403120720e+00	1.208429524838357416e+00	2.563259630122488364e+00	6.023104277421450270e+00	1.448418581891619095e+00	3.381561658096599920e+00	4.509412062823751732e+00	1.400652044759040749e+01	3.461352646292508162e+00	1.590413471869299045e+00	9.286153080590662245e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.428413335175283461e+00	8.100530109831053593e+00	9.853772993610986575e+00	7.392457853086407127e+00	2.894686451209661726e+00	2.508312025749474650e+00	7.578778649968151981e+00	4.120399891122240810e+00	1.836336561222268671e+01	5.580722628871804147e+00	3.455730447763544766e-01	1.260504509595856915e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.154778216711799921e+00	7.250745696785190653e+00	7.668993129944532861e+00	3.046248620820118269e+00	7.363180639804690841e+00	8.427143194184262498e+00	4.686099023998298030e+00	7.090671094385934126e+00	2.292882424356704973e+01	2.127747148477805883e+00	7.033816296118101663e-01	1.420432605032289963e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.610056241285605427e+00	2.743530828561072887e+00	2.993168554474701981e+00	2.032446745219534723e+00	8.346613658107555622e+00	7.487819829950228545e+00	6.031024298592610577e+00	8.557207725972864054e+00	2.982702178613049426e+01	5.796271673083490228e+00	7.586307697178574783e-01	2.988205721174668206e+00
