G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	d2	d1	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.602994453996211099e+00	2.088209933817166242e+00	6.536895807724903307e+00	1.233631020984530258e+00	1.883350818177931929e+00	3.786548373124215061e+01	6.500727010279232942e+00	1.326394861199784669e+00	1.129755257993540170e+02	3.226847175387094202e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.661161075178658741e+00	3.972674674222434810e+00	4.238256379879789648e+00	3.547269658073823440e+00	5.910371181174224553e+00	3.264197882477769763e+00	2.305969913087501766e+00	3.847469743757963023e+00	2.691281623720725946e+01	9.569387344343967072e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.853809352852731962e+00	7.657935287885566211e+00	8.617118638322603275e+00	5.522158704757909931e+00	4.407386966673373152e+00	-4.591322453760994016e+00	1.263670041793094390e+00	5.166982279354264129e+00	3.617813642865163359e+01	-5.865376364610287396e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.851680538772049189e+00	2.571487801919578597e+00	5.292136874797968460e+00	1.548480018371398481e+00	6.535957030042271576e+00	-3.293722322784291556e+00	1.992870505872132547e+00	2.280008088042610126e+00	2.081067642241936966e+01	-1.648548879158838432e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.482450217863473085e+00	8.316497877900284053e+00	9.881740885642726013e+00	5.473698559338890490e+00	4.488638160360713059e+00	-1.136834676012776235e+01	1.813783801139096763e+00	9.834056427284240343e+00	2.898464841309571227e+01	-6.693542700490640129e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.879759787436328988e+00	8.443173779561474745e+00	6.730341803606378015e+00	9.306246587601561870e+00	3.165300587043752500e+00	-2.507021453574778125e+00	6.751470312725961209e-01	2.967583815725259644e+00	4.219309408654456917e+01	-2.890488744849585956e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.631439078089029771e+00	5.509134649998673083e+00	2.218157909814890694e+00	1.932253616491537151e+00	1.839344063917470740e+00	2.435692276334037842e+00	1.707817070703351980e+00	2.164534036872407974e+00	1.029945126839385239e+01	6.717254743670006079e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.337295341407702676e+00	1.088616050203266017e+00	7.106450001212248679e+00	7.846612138578799467e+00	3.819296023546344454e+00	-1.583578765673431255e+00	2.066207128311744690e+00	2.845077627732881087e+00	1.222670721073643847e+02	-1.940173578640069962e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.332444882431173205e+00	3.591277450201954213e+00	3.913840488111833604e+00	4.665782526786613538e+00	1.889984561509781003e+00	1.022805040707037483e+00	1.898908969585006545e+00	7.936545008773752130e+00	1.354997009239563255e+01	1.838003639692632589e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.070928591756028503e+00	6.612800364480731830e+00	7.176580125075426864e+00	6.840706785023784597e+00	2.622191087449415647e+00	-7.862856560092988900e+01	1.352741875260923932e+00	4.916648482916252227e+00	4.071843739645493088e+01	-1.272991346238897314e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.136072787450256971e+00	9.868018820687117554e+00	1.625453760210715082e+00	3.293990821927033519e+00	9.850988023064278565e+00	-1.122715675918221478e+01	5.239574230512379360e-01	6.057165803630750744e+00	8.056786088773342236e-01	-1.287060048064183704e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.529563068741324194e+00	6.609528502918282200e+00	2.545253951091234423e+00	2.458944813570195898e+00	4.955204006657769611e+00	1.412752268333486771e+00	2.610387410054539004e+00	1.176874447241357480e+00	4.084622762235880344e+01	4.869163041252167545e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.099781068246359794e+00	3.293322110347693066e+00	8.791742545645201190e+00	2.451288364278704446e+00	5.753666574580886817e+00	-2.964192863837916470e+00	1.829726573686132785e+00	1.304055490878008650e+00	8.997932268256849397e+01	-1.557494232539370316e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.834161490025769226e+00	6.782006694717913398e+00	3.060976407597407967e+00	1.661038933218557112e+00	8.786241183856301262e+00	2.390647522372726819e+00	4.467006562947784865e+00	5.074782302526574362e+00	1.403400230643481450e+01	2.513800385887808488e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.612212348642212856e+00	5.848558622024352616e+00	8.538601258505044811e+00	2.682405742388494385e+00	9.873490192383155062e+00	-4.750250701652977803e+00	1.304615512642725905e+00	8.423637253161391669e+00	1.052097183504285738e+01	-9.188263694187936892e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.288281445723399976e+00	8.084676142468676829e+00	3.534923951357077598e+00	7.016102952777755419e+00	6.260616579694499251e+00	1.973972901997840479e+00	1.279049316461839725e+00	8.993186434510102245e+00	1.133128849938211502e+01	4.109521652304023860e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.435955049433383479e+00	1.954498765744678179e+00	6.950474372663587808e+00	8.982756530797978201e+00	8.363389214419724382e+00	-8.156185990438322264e+00	1.529563439419571402e+00	1.847998742461971045e+00	1.556325062991570860e+02	-1.669299328850696185e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.411172483211537099e+00	7.795418885803580444e+00	7.184865293968446309e+00	8.232845510441856973e+00	3.989914603330111831e+00	4.362335447039488834e+00	1.388150254619791690e+00	5.855014722771398894e+00	4.248006718664277770e+01	9.822504735681934562e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.135134209368737768e+00	5.854528340620444915e+00	5.567232698046646000e+00	7.119961801289289127e+00	3.621949796295619528e+00	-2.079774034921129555e+00	6.503415859850864011e-01	9.209597854454942834e+00	8.622564840557567223e+00	-7.706253949161046535e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.239566551170928399e+00	9.613073912170184698e+00	3.671565769223648967e+00	1.981361520766561579e+00	4.610984922380041873e+00	1.795241282375959813e+01	2.241089312580126336e+00	4.556421719839339524e+00	1.152316640339174114e+01	8.957923684235103323e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.013165670546436026e+00	4.045386908999089925e+00	2.900956070580575030e+00	3.601459400407160949e+00	6.992534985334507347e+00	-7.674908688255207778e+00	1.053106660710120490e+00	8.492844065338436721e+00	3.058669430295346103e+00	-3.098027303683695877e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.378461723404027950e+00	6.704774849990919883e+00	1.312260862894644164e+00	3.751987361518925645e+00	7.147554503355367572e+00	3.853214179298306008e-01	2.763876721021416571e+00	2.162908350751644448e+00	1.871317140666252499e+01	7.605555502915048010e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.829041073199251244e+00	9.416714337984096517e+00	3.709824122023412496e+00	3.298983785320061646e+00	3.814396280603512324e+00	9.258504127476121504e-01	2.931626443447401975e+00	9.473270722039107028e+00	1.182107203125634420e+01	6.932843823732254123e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.375402270235960067e+00	1.834122730020511183e+00	6.848663276965154090e+00	5.742232978493551521e+00	2.231130453165448113e+00	-1.417144966475609724e+00	1.622990268278061921e+00	7.751371578136037499e+00	2.455201814085648948e+01	-8.063829786625097995e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.040394967827084294e+00	9.434090180692210836e+00	9.452606470504058223e+00	5.830061975563263665e+00	6.690523051144003475e+00	-8.410397067175511054e+00	1.384147009895771774e+00	9.453859964729014465e+00	2.442835390329450007e+01	-1.031589942003538596e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.351737219607194618e+00	7.158337152997510167e+00	8.813115695583036313e+00	4.216539476714333823e+00	2.051658524541843942e+00	-1.307109201543706511e+01	2.260992519720809835e+00	7.138546930642802657e+00	3.557832988325363033e+01	-2.114802623806631843e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.942095269983731498e+00	1.574461204294445471e+00	7.911709818322777643e+00	4.230086686201481427e+00	6.153755906330271586e+00	-8.606404077442192602e+00	2.663695144554382832e+00	4.265761898497729909e+00	6.199036964404042749e+01	-3.768359120875156520e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.759343119927819110e+00	3.716053552013983463e+00	8.157550227910187246e+00	8.355995469130697018e+00	7.241114262190742501e+00	-8.389870602853443771e+00	1.235969445602372208e+00	9.464969516978598563e+00	2.614768772344047321e+01	-9.260089440868364363e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.056151406023336570e+00	7.342926305012938748e+00	7.022247393328038712e+00	8.105176760626841670e+00	7.310411738135485393e+00	-4.466389566319817206e+00	6.761536448965738133e-01	3.516416189738542641e+00	3.212061915865400863e+01	-3.559020914085157017e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.835874364678399262e+00	1.683045899284457914e+00	3.391228207007126016e+00	3.823161374825679637e+00	7.704682516598262865e+00	-5.762338159807769422e+00	1.714996126088541573e+00	3.946599030221210391e+00	1.627307463389592002e+01	-1.959627864254556684e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.119375098203228447e+00	6.305627872540280343e+00	9.224715910637590000e+00	9.189279649539159323e+00	8.772044630395564369e+00	-3.012193602799287646e+02	1.304322416870353551e+00	7.328389356259005005e+00	4.530988598370311138e+01	-4.652060769185046851e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.101827195802563608e+00	4.178694458647844279e+00	7.052207595444549781e+00	9.508936820934872358e+00	5.502694584235539921e+00	6.240389406695233454e+00	1.449272386940833712e+00	7.961881229039625474e+00	3.662907775147459688e+01	1.266095296382319049e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.682534609366064693e+00	6.560707035019715860e+00	6.035206075350383337e+00	3.930624524755501614e+00	7.495785683106440445e+00	2.332840867560003772e+01	1.999890790201384494e+00	9.312157837002562388e+00	1.497909249950087052e+01	4.009502251732354949e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.079821736523525644e+00	1.358132990755478886e+00	1.956264096457647872e+00	4.186539409669524758e+00	6.481665244442538665e+00	2.133657723737652390e+00	2.369710659629870264e+00	2.867904493288749190e+00	2.133156257261142841e+01	6.996239400237899986e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.175577861032398808e+00	8.848394712730581091e+00	5.001900394923101345e+00	5.501518620627654066e+00	2.655512888181334130e+00	-5.095910289471741628e+00	9.515562413547941079e-01	8.136476223699316890e+00	1.007330421186324010e+01	-3.690668886478280086e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.443761892182340745e+00	9.753036606221220595e+00	5.114308349746478299e+00	9.583560389488610554e+00	1.204601395870006586e+00	8.831358267888679281e-01	1.016795716792606497e+00	7.702950199563769473e+00	1.892645088421675581e+01	1.615567904965104447e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.078799713163645535e+00	9.686030919253804328e+00	8.821472886253886259e+00	8.860961267726743529e+00	3.513026453618658618e+00	3.558255243149963576e+01	1.244140076220087154e+00	1.629665975828798574e+00	1.826314832325304565e+02	2.788752453723813307e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.115620861628174865e+00	7.681458551567019732e+00	5.938982104248792915e+00	1.860659748125245816e+00	4.948971174592259992e+00	3.211854659193960959e+00	4.925658900746712199e+00	4.465569507207113986e+00	3.738005922734198805e+01	1.254903737333498839e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.946624705853402304e+00	2.168466450706845627e+00	4.462077481221657926e+00	4.529508616516292108e+00	6.554707124635942961e+00	2.687825937146438360e+00	2.704415576961386236e+00	3.666113324087392655e+00	4.568239849500452721e+01	1.387953062406106426e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.773661688840032724e+00	7.801889747158549326e+00	9.727133202174206517e+00	6.029486614699138158e+00	8.610407071819036418e+00	-9.369791274153142169e+00	1.332143355187160427e+00	3.801125280840433440e+00	6.557760712652401480e+01	-4.629841800330769530e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.862352979731052738e+00	1.259576067746636552e+00	2.075541557373665746e+00	5.529134948676570183e+00	2.770062279939134342e+00	-7.695134833565657750e+00	1.980968465591587346e+00	9.885305319443052241e+00	6.363367262578517369e+00	-1.273550039625766317e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.514419801151658973e+00	1.236112845525336956e+00	4.779359481762633699e+00	2.771054631956701542e+00	2.109224187049963284e+00	-1.451890476754867265e+00	2.559194167622985905e+00	6.820690407479549577e+00	1.452234546300236850e+01	-4.941711984188584239e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.059201085343746129e+00	3.973731177632504608e+00	1.317482994197848978e+00	8.682172799617481118e+00	9.680451346623394571e+00	5.761261281708215387e-01	1.554873005507865891e+00	7.513065425269075170e+00	7.459489326758681926e+00	2.273744401423052750e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.469018223662105882e+00	5.327732137140545277e+00	7.634885015546811537e+00	7.173001210830920016e+00	2.020236429631546926e+00	-4.192193194270195100e+00	1.274896045625921515e+00	9.734936001373498016e+00	2.084593260009305737e+01	-6.113473929728274214e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.082659169354554196e+00	7.955978258291153793e+00	9.399833873055019495e+00	8.571582896772319771e+00	5.352133022916398808e+00	-2.002489021991643803e+00	4.056419657990136263e-01	4.405492563928797622e+00	2.036286911523553300e+01	-2.651674775400947937e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.872755932558448855e+00	7.109188339760063258e+00	3.498927595689992120e+00	8.785594529308191625e+00	6.340241713241377752e+00	-4.578234105070742466e+00	4.785659569149049997e-01	8.237584035827334006e+00	5.498909991240433115e+00	-4.348371720388553996e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.967497166518372254e+00	4.945230816700526333e+00	8.707124395692860119e+00	7.754970195958041934e+00	5.918023214825520739e+00	-9.739545742451324983e+00	1.328515878084556734e+00	4.888826483711239845e+00	5.274142521404375827e+01	-4.314510277115653736e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.030401617853377472e+00	3.438796190025688926e+00	3.619356718953243401e+00	4.997549479823494956e+00	1.787283514462027156e+00	-8.308341379469935672e-01	7.962971877021814970e-01	8.851302556984585124e+00	5.006541380893800408e+00	-4.102444942104865078e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.453374780900292595e+00	1.003357422251517050e+01	9.188725150316962242e+00	6.447659187244407342e+00	1.489633434502144693e+00	-6.872080540164261508e-01	5.892644482625517544e-01	2.693490841330720809e+00	3.933346201049631929e+01	-2.708784861660724630e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.898099289907248632e+00	4.814919070118181210e+00	7.742506744817183595e+00	2.416686769243006960e+00	1.928229714545581786e+00	-2.738767274097706039e+00	2.837857863351620935e+00	9.506036576962635820e+00	1.744878350202429473e+01	-8.029147078847921648e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.157962258508865361e+00	5.149571900873898045e+00	8.252068717407142984e+00	7.135698809728067360e+00	6.222477077413119062e+00	-1.694126493201937222e+01	1.393216391284853195e+00	2.965959564698760875e+00	8.352396028318614185e+01	-1.640767059121291283e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.865417096994704593e+00	2.503149356677308646e+00	1.221449602758699848e+00	2.697713987343957953e+00	5.899350698123958736e+00	4.008282881535462083e-01	3.454697154323441488e+00	3.890965770311997751e+00	8.213780247111978738e+00	7.989534737308514423e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.111251287338733906e+00	8.131362072872301283e+00	9.682647170812407111e+00	7.183451342660086780e+00	3.141653462648251072e+00	-1.504423366650061267e+00	6.678653745793112773e-01	7.707692669146608111e+00	1.823335691699773875e+01	-9.913185123034877222e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.414062066359878855e+00	7.307675330834541683e+00	7.478684254217123240e+00	3.079902600937312940e+00	6.700440543721215114e+00	-1.298812110057967573e+02	2.718651354714094026e+00	4.586529894637494387e+00	4.105559063265508968e+01	-2.361500118275173143e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.117294910126031660e+00	3.011704636122467527e+00	3.723746279054587216e+00	2.034633094187898283e+00	8.378580282627931197e+00	-1.721019840136073853e+01	2.189335887928125057e+00	6.472490587590676192e+00	7.827401827170691107e+00	-1.989710013480454620e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.969410733742400499e+00	1.689549678792381604e+00	8.434098558846452320e+00	2.449827479698801103e+00	1.337315072286180406e+00	-8.547153087726202525e-01	2.719734877158722419e+00	5.003771802659522372e+00	3.390029822213640642e+01	-6.226045811778706707e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.709853903390525787e+00	7.227901805636833821e+00	3.536613922960397005e+00	1.033348662082945513e+00	5.494572911298224227e+00	1.543418737489146819e+00	7.889831018427794440e+00	7.627193249141440923e+00	1.148265455703305271e+01	4.213914183685475336e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.947799803745423830e+00	6.905036141057407484e+00	8.928247465144988126e+00	7.530421167044822006e+00	7.173869083287903514e+00	-1.058876700874745680e+01	1.243659608021847163e+00	3.044804211743829203e+00	7.833343825178205577e+01	-3.063454073841070624e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.642798932908082321e+00	3.460381401434558857e+00	2.005002720808191974e+00	7.616059625354799856e+00	3.230526584443622173e+00	3.311354287847690925e-01	1.716820202753749802e+00	1.586283003558567328e+00	5.122100006951570350e+01	2.607340625783064638e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.956429095453385614e+00	9.510177445111217764e+00	7.328306195329858497e+00	5.617103741540643291e+00	3.732900718368553861e+00	-2.222371009906528627e+01	1.422716348920665563e+00	3.699409640017434331e+00	4.841493430784245078e+01	-8.293778707955535623e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.073935909248858955e+00	2.425140580916232302e+00	5.964441642424834988e+00	2.480136578612651910e+00	6.550157186092730122e+00	5.132870167587972787e+01	3.356704119151251664e+00	5.270379053615187104e+00	2.660094219014704109e+01	5.643141093814560527e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.870301654835352823e+00	4.919790047662327304e+00	1.917191271588724932e+00	1.732502178265913351e+00	9.076147750295087135e+00	-2.198033166976662471e+02	1.456027946920561256e+00	2.523565845710058930e+00	5.560998426880467527e+00	1.874604448218852859e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.324331138955801457e+00	9.527548779986076966e+00	3.208743217925468461e+00	1.194469994298813509e+00	8.265983871561294549e+00	7.751959100469372643e+00	3.898684679550294963e+00	4.125345455969744890e+00	1.067626689075202151e+01	3.900613931740944196e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.383763023940864922e+00	4.749311090897509580e+00	1.219757534393239196e+00	2.567329521115311763e+00	6.262410537070129735e+00	1.017381205590672133e+00	1.772872886634969225e+00	4.634131424033608226e+00	3.057741460271935274e+00	1.920916639091043407e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.168750109634765888e+00	6.793135843897553983e+00	5.245957360668837666e+00	8.905255359363822620e+00	7.549416977584595401e+00	-6.511873416613092047e+00	6.808536740186662550e-01	1.447664157005306595e+00	6.034061559330947233e+01	-1.262557269820890760e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.722562826049799156e+00	4.629075190327829326e+00	3.601698243572203584e+00	3.216989840043399163e+00	4.344763072788272673e+00	8.768487438884228213e-01	3.497649030210230325e+00	6.198216224119812878e+00	1.970620994284928429e+01	5.968019836424862206e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.553161318587613415e+00	3.430731644978107120e+00	6.431194261601254070e+00	4.105127119023190829e+00	6.715643767962307109e+00	-7.798421574178089344e+00	1.669361148625921221e+00	8.901529034961230380e+00	1.416023467386201773e+01	-6.930802889721915960e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.062459127912330104e+00	9.776969461617422752e+00	3.587235110590496490e+00	2.014603350481144250e+00	5.185450079103185672e+00	1.188948684830286151e+00	4.828000881891197693e+00	2.356073062220200409e+00	4.417158048057923736e+01	1.869607628978256741e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.673365186557055573e+00	4.716348748759041420e+00	3.724230161372525050e+00	2.966767152153035436e+00	2.632908400214790667e+00	1.120633461948164156e+00	2.647403898191279747e+00	6.360935928849966281e+00	1.380538251719227461e+01	2.060640548375883725e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.168849557924236393e+00	8.959365088761098050e+00	7.594111841633472082e+00	5.607104016827848092e+00	7.296750392584516298e+00	4.035857967756362541e+01	1.650370194288396819e+00	6.982585632188407665e+00	3.098036468509225116e+01	1.960175573005857430e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.521681780470713008e+00	3.078048324480323394e+00	1.407507391065515812e+00	6.507411683510808231e+00	5.916692869477778061e+00	7.016105701156762908e-01	1.519500223113299908e+00	4.724348133968743646e+00	8.677333308133912126e+00	4.512988207049349967e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.197467492893512286e+00	2.893061398252219529e+00	9.105968045936776889e+00	3.227884722721166000e+00	4.268245712176097939e+00	-4.383218233966018396e+00	2.633149826329607368e+00	7.365041577212010360e+00	3.143254477423830195e+01	-8.790511384477238721e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.421810538202761265e+00	1.348002993704234598e+00	8.627851576494363073e+00	1.465499691696394713e+00	9.243803770864170488e+00	-8.213967314541362086e+00	5.148033090954767133e+00	4.742340147027995556e+00	4.346539077409695295e+01	-5.650302647625807140e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.758159621527073835e+00	6.843146912516128388e+00	6.990979758342283468e+00	4.451466239008865067e+00	1.231120400834499362e+00	-6.528194202350074971e-01	8.993529572486873569e-01	5.532199867118611891e+00	1.544166206064492464e+01	-5.660681245395650762e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.648095325926204779e+00	4.378336409971138821e+00	6.396008590081904366e+00	3.097681263220554815e+00	3.843531028953439233e+00	6.979848162014240742e+00	2.879927561442080286e+00	1.039933338941847918e+00	1.590153431773665034e+02	9.461007202746275269e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.543817871138865261e+00	8.750617977747026544e+00	8.991300488066707786e+00	2.910803562884920481e+00	1.464006497440558219e+00	-8.266856726951384848e-01	1.430173278249045943e+00	7.193696432738927449e+00	1.596889189290847533e+01	-9.416113653336323353e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.253769165228314053e+00	5.314520217062156604e+00	2.698072399741297200e+00	9.581303702888829932e+00	7.855151712725580992e+00	-4.847491744465683539e+00	5.245922626008219236e-01	6.935068996063987079e+00	5.798941481436974854e+00	-2.791927973424471432e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.832957850925342136e+00	9.828360858992867932e+00	1.657402651852094566e+00	6.552963357460518168e+00	7.402314764675809400e+00	8.187945898824037227e-01	1.194376720537470904e+00	1.268787920671491376e+00	3.118388375621290720e+01	1.645607220138187472e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.579771651471952865e+00	2.610312514246969862e+00	3.145128023731363687e+00	5.959619732266957293e+00	4.060370553900853885e+00	-7.458647998645127508e+00	1.175392646199310498e+00	4.261605181695228950e+00	1.595284505813285847e+01	-1.276718999226614137e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.534161954390180327e+00	8.833854912035217666e+00	8.169085785820037415e+00	4.765066103125123576e+00	7.087641635551683805e+00	1.465375113647395366e+01	2.218335153095592371e+00	9.858474326384103037e+00	2.627978652625403910e+01	9.049307531431331597e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.569598507106940488e+00	8.142290726928656852e+00	1.257007573387269428e+00	4.941166067289635144e+00	4.535348722792940102e+00	2.410369694435625376e-01	2.235267366169861880e+00	4.803187037463784392e+00	9.273618007515569417e+00	1.736542612418262024e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.290882322095471935e+00	7.942001040150357127e+00	6.172832888581540445e+00	5.860103167670001056e+00	7.880832324824148749e+00	5.437526130980893768e+00	1.824205187738511036e+00	5.607167896574826393e+00	3.687044058390316081e+01	1.459634056309942025e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.313339984632128754e+00	8.606486427705924314e+00	9.986097447451669495e+00	7.274913825611268869e+00	5.049823734613917203e+00	-3.001058824263186153e+00	8.422449080551579481e-01	9.172957034305792234e+00	1.978062480538738299e+01	-1.336006096392992788e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.087152871141602750e+00	7.893081344500413543e+00	8.763277426109251422e+00	7.428562022686729271e+00	4.722982847141663498e+00	-1.806836301279895585e+00	3.897359031026171317e-01	7.435523612181548003e+00	1.025526946397457806e+01	-4.419384318028765790e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.374643431790655512e+00	6.638268282451586622e+00	5.688645505137842839e+00	2.480955862906795595e+00	9.486209650097343626e+00	4.877641486480339239e+00	3.981805721939152498e+00	6.216253109139147526e+00	2.766415824699060266e+01	2.265156191396662848e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.793869265364350873e+00	2.086228258977818495e+00	1.547516954875450157e+00	5.565500803368117033e+00	3.212356977629615695e+00	5.207229895437062162e-01	1.816518242641613767e+00	8.162732190669530041e+00	6.144683890036867879e+00	4.990331276170533670e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.728883873998636744e+00	1.355726530159906629e+00	8.490957482433881154e+00	4.765592402094504187e+00	2.129193436709953868e+00	4.839762974486125913e+00	3.579281698158719660e+00	8.743090132264381253e+00	4.869924941590445400e+01	7.305991805373993486e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.607948233821877793e+00	9.176203490215229408e+00	6.393869977786113878e+00	8.880990104932124041e+00	6.289242695353630452e+00	4.064262457000792139e+00	1.358406087887503944e+00	5.126859552327606373e+00	4.327412437065236617e+01	1.530968216207460841e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.659819399720051436e+00	6.526666061308890043e+00	2.047809201867688333e+00	6.752697450767692011e+00	9.721743864531537938e+00	9.927831841688045111e-01	1.626627338900948683e+00	5.277571981628264020e+00	1.227744555799463022e+01	8.961432033715791476e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.572550395066810047e+00	8.236006594948566573e+00	1.705114675610471142e+00	5.807725176269626033e+00	4.346441109403228253e+00	1.498710657454205286e+00	8.749869930422781161e-01	4.446483590529981100e+00	5.964214231134069344e+00	9.470006608163721751e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.618732204657842288e+00	5.313866149392355354e+00	9.127609156496298226e+00	2.006995617911647489e+00	1.518871013677759452e+00	-1.010826804221424791e+00	2.549790582020442731e+00	9.768995546473760783e+00	1.516693288808202666e+01	-1.337945759923652247e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.570712638230640223e+00	2.017182283716405511e+00	6.976131708909032447e+00	6.509994361609072300e+00	4.069513659143168205e+00	5.795428718940406121e+00	2.312027302364555226e+00	7.378546250613070789e+00	4.339009931477037441e+01	8.655024403354622109e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.852829199952740424e+00	2.175586950466910086e+00	8.471911574725496052e+00	2.116160151948288437e+00	5.475856476297015440e+00	-3.397752099845910312e+00	2.816792421908886013e+00	1.813008130033716636e+00	8.372827351386921180e+01	-2.311437806683111162e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.587313879907372272e+00	7.122738748827166511e+00	8.921073629014218298e+00	4.094693971166596391e+00	2.464428609887239663e+00	-1.143274064965393189e+00	9.132960672966967675e-01	8.797256300228154302e+00	1.134583289082275037e+01	-9.450292913955223639e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.067303767597080899e+00	4.804758729645685733e+00	6.181078839718665563e+00	2.287986744790058591e+00	6.952390725231102131e+00	-1.052596170770747932e+02	3.069302281288631917e+00	5.366831531435451552e+00	2.400615990662295829e+01	-4.806978830958529514e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.471470236128219256e+00	2.819994180670096551e+00	5.671239936609105747e+00	7.189892522169836653e+00	1.003340892954384245e+01	4.994198748084961892e+00	2.007839316696169440e+00	1.720631464330370619e+00	1.525412674121319014e+02	6.180766501672916036e+01
