G c dx1dt d2x1dt2 dx2dt d2x2dt2 Fc Fg d2 d1 W m1
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.49885678e+00 8.74961026e-01 4.47445842e+00 6.26855852e+00 9.58992499e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 -1.01084157e+00 2.56568600e+00 9.70035526e+00 1.48598912e+01 -1.33567631e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 5.79540444e+00 2.31538682e+00 7.27449629e+00 4.32575518e+01 8.81323368e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 -3.39757376e+00 2.81518443e+00 1.74900760e+00 8.39783936e+01 -2.20257371e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 -1.14305974e+00 9.04840675e-01 8.76663661e+00 1.11328392e+01 -9.51896318e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 -1.05259485e+02 3.04050774e+00 5.32503947e+00 2.40618840e+01 -4.21058941e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 4.99380360e+00 2.01697465e+00 1.61878516e+00 1.52854400e+02 6.09826988e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 3.44279973e+00 2.91197941e+00 5.94745530e+00 2.04479296e+01 1.27138453e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 2.36343068e+00 2.62182188e+00 4.75447851e+00 2.88503696e+01 1.03411412e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 -2.48327003e+00 5.27512526e-01 8.89974464e+00 7.91331049e+00 -6.18935346e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 -3.78106409e+00 2.88664798e+00 2.83595143e+00 6.90461706e+01 -1.99622619e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 5.48035361e+00 2.02374033e+00 8.43818149e+00 2.57190310e+01 2.73125417e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 -2.10454817e+00 1.00086232e+00 6.01919822e+00 2.15083410e+01 -6.12124175e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.10614417e+01 5.26289650e+00 1.49149273e+00 6.14448122e+01 6.85243154e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 6.14454933e+00 2.90424915e+00 9.74660771e+00 4.70043527e+01 1.95790077e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 1.12550931e+01 5.93917800e+00 5.61353720e+00 3.43871415e+01 3.80732048e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 1.52016955e+01 1.82181261e+00 3.61789169e+00 5.03406564e+01 2.36590326e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 -2.81418695e+03 1.58706542e+00 5.22466158e+00 4.03519346e+01 -4.22242750e-02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 7.92279589e+00 9.48837632e-01 8.72072005e+00 6.81497713e+00 7.76080736e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 -8.99094653e+00 1.05777116e+00 3.74412812e+00 3.42307621e+01 -2.87113409e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 6.96157698e-01 2.80178671e+00 2.73408757e+00 1.95390790e+01 4.45013847e+02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 3.72300908e+00 7.83657816e+00 2.16164122e+00 5.28698364e+01 9.23412234e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 1.24303979e+00 1.42152040e+00 3.68073459e+00 4.68970667e+01 1.23192972e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 5.16339842e+00 3.05810863e+00 8.02043278e+00 4.57430476e+01 1.51702547e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 -5.16996719e+00 1.03274881e+00 5.24463729e+00 4.81192199e+01 -7.29271248e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 -1.49234064e+01 1.68558342e+00 3.04733443e+00 8.92113080e+01 -1.40411088e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.40267923e+01 1.58206573e+00 2.49566500e+00 1.25663214e+02 7.84366605e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 5.78971123e+00 1.47896072e+00 3.99456529e+00 3.31161721e+01 3.82111873e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 7.83843629e+00 2.70445934e+00 9.45931936e+00 2.30257733e+01 3.78212823e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 3.78863828e-01 1.36899021e+00 4.08724041e+00 1.33745715e+01 7.97011885e+02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 4.72288592e-01 2.08478255e+00 9.89311668e+00 1.05262536e+01 9.30066927e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 -5.02826712e+01 1.79784537e+00 5.36707410e+00 1.13400037e+01 -6.56576101e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 -5.78017229e+00 8.35078944e-01 2.61247526e+00 4.37941019e+01 -1.14012846e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 1.65094307e+00 2.04474004e+00 9.02026083e+00 8.58030541e+00 3.08016827e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 1.14058323e+00 1.70176713e+00 5.14319836e+00 1.16593196e+01 3.34128185e+02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 -3.41269466e+00 1.14057207e+00 7.38704209e+00 2.71899707e+00 -3.64231499e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 -6.31068645e+00 2.27269542e+00 9.85340425e+00 3.02755953e+01 -1.43398872e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 4.32260715e+00 1.19603489e+00 1.45157815e+00 8.10282055e+01 2.44721516e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 -4.15594041e+00 1.93244354e+00 1.87025104e+00 1.50847982e+02 -1.32366303e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 2.13428953e+00 3.40284712e+00 7.48411067e+00 1.06777224e+01 3.64509801e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 -2.43106524e+00 1.23260666e+00 3.53642503e+00 1.08884167e+01 -2.17381231e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 -9.19648967e-01 1.06158579e+00 2.65871257e+00 3.75757720e+01 -1.32378984e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.04942112e+00 2.19294448e+00 1.35425692e+00 6.26497818e+01 1.32142691e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 -1.22717033e+01 9.99467787e-01 1.19662041e+00 8.31740101e+01 -7.58743649e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 1.46043341e+00 4.64442959e-01 7.97037043e+00 1.78202721e+00 1.06849515e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.82133685e-01 4.27860327e+00 2.20990085e+00 9.92863267e+00 3.27446239e+02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 4.57725266e-01 1.95787680e+00 5.20948554e+00 2.28999587e+01 4.13578275e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.50158612e-01 2.79547276e+00 6.45307134e+00 2.88233641e+00 1.38020238e+02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 6.94462382e-01 1.80576176e+00 4.85516621e+00 9.63678916e+00 4.52139605e+02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 -3.76354345e+00 4.86528866e-01 1.24395987e+00 3.91272730e+01 -7.43509315e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 -6.99876065e-01 1.85622948e+00 8.05151352e+00 2.78757695e+01 -5.81686333e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 -5.29155559e+01 7.91870292e-01 1.09461902e+00 1.33098873e+02 -2.26211645e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 5.79616139e+01 2.33514596e+00 7.85700905e+00 3.01910994e+01 1.23979800e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 2.46237130e+00 2.07225724e+00 9.03974044e+00 9.74267379e+00 3.10615813e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 -1.42926975e+01 2.79855993e+00 4.89555929e+00 4.79828832e+01 -4.36469007e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.03786609e-01 2.58088857e+00 5.81988226e+00 2.52771701e+01 3.89141511e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 8.14528723e-01 1.56655344e+00 5.29285053e+00 6.89445841e+00 3.88321176e+02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 -5.50537143e+00 2.65727691e+00 4.50287757e+00 1.87775894e+01 -4.26298472e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 9.30799731e-01 2.37863946e+00 8.98682082e+00 6.95464077e+00 1.33215374e+03
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 -1.64628140e+01 9.03843003e-01 9.04540160e+00 6.37509012e+00 -3.04128608e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 -1.05244017e+01 1.82178328e+00 4.02234728e+00 5.67631713e+01 -1.32208256e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 -3.90779026e+00 4.67796618e-01 6.53562779e+00 1.31592282e+01 -5.40315076e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 -9.12251965e-01 5.03804967e-01 9.34216806e+00 6.49649642e+00 -5.33053342e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.24209267e+00 9.22668927e+00 9.65852649e+00 2.25582634e+01 1.79286379e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 -2.28487325e+01 3.27504611e+00 5.58063136e+00 5.17588372e+01 -4.05486060e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 3.71664736e-01 1.33882671e+00 5.07542325e+00 1.20174996e+01 5.14691188e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 7.18533482e+00 1.22248600e+00 3.50824884e+00 1.94428666e+01 3.42730376e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 -1.03794372e+00 2.70653209e+00 9.62984686e+00 4.02093199e+00 -6.47164498e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 -3.11179831e+00 1.44516606e+00 2.28532874e+00 7.49827902e+01 -1.64419406e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 -6.11244923e+00 1.70484272e+00 6.21846618e+00 3.07468818e+01 -3.73642741e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 -5.89903690e+00 1.62158539e+00 3.54295241e+00 7.47259162e+01 -4.44445496e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 4.60144933e+03 5.47097166e+00 3.51107461e+00 5.54805482e+01 1.06869347e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 3.23136332e+01 1.10494723e+00 4.64471729e+00 3.64784889e+01 1.40695111e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 -2.53838313e+01 1.23553457e+00 9.98913642e+00 8.78127902e+00 -1.47679279e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.97027280e+01 1.39804826e+00 1.49469676e+00 1.89769856e+02 1.20627995e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 -1.56365246e+01 1.47997271e+00 6.20687636e+00 5.33032129e+01 -5.79613583e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 -1.39589764e+00 1.48583514e+00 1.74314942e+00 1.76523412e+02 -1.79288097e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 6.05876685e-01 1.39565021e+00 2.39068747e+00 1.00559993e+01 5.05315042e+02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 -2.04023388e+00 2.39939201e+00 4.95606648e+00 2.21113687e+01 -4.11938671e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 2.29138567e+00 8.23432981e-01 5.59414118e+00 4.53975395e+00 1.31349695e+02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 4.40194967e+00 9.71884028e-01 3.32913168e+00 1.91359138e+01 2.24010006e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 1.78345317e-01 1.28590902e+00 3.84811418e+00 1.18242395e+01 7.38967403e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 -2.00486139e+00 1.10107853e+00 1.78270318e+00 3.01501134e+01 -9.96081185e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 -3.16722192e+00 9.42883288e-01 3.72897805e+00 1.50023206e+01 -3.27182075e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 -4.86276384e+00 3.61517757e-01 9.69902595e+00 2.04646524e+00 -2.49801379e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 -7.16984987e-01 4.68180688e-01 9.50236644e+00 5.10266802e+00 -5.40111763e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 3.02943761e+00 1.66357100e+00 4.01390461e+00 5.82436658e+01 1.47422023e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 4.36323569e+00 1.21752079e+00 6.13768543e+00 2.01326225e+01 1.88180824e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.74810196e-01 2.03864136e+00 9.18635852e+00 8.86631323e+00 4.41692032e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 -1.62152458e+00 1.84059877e+00 1.05565440e+00 1.71857154e+02 -7.21576995e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 -5.51821033e+00 1.20514758e+00 8.29615213e+00 3.04457394e+01 -8.12792297e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 2.16490192e-01 1.23464860e+00 9.53532598e+00 3.95335862e+00 6.65193245e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 5.74724814e+00 6.09296920e-01 1.82193161e+00 1.15579391e+01 1.36023109e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 1.65682997e+01 2.30166832e+00 2.45302917e+00 2.84242465e+01 1.22533719e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 -4.06492260e+00 1.13135901e+00 9.64671672e+00 1.75536777e+01 -1.36971962e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 -2.05949897e+01 1.29262093e+00 5.83786129e+00 3.47147859e+01 -1.54966091e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 -4.95274116e+01 2.43935450e+00 1.12776971e+00 1.58595923e+02 -2.50735538e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 -2.98415031e+00 9.60044926e-01 3.31868799e+00 1.04201026e+01 -1.87621262e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 -9.04461133e+00 1.34529439e+00 5.04949307e+00 1.93887536e+01 -4.11644122e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 4.38655246e-01 3.55956180e+00 7.23618020e+00 5.11027596e+00 1.46247624e+03
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 -1.50978671e+01 2.11124510e+00 7.59844340e+00 1.64479037e+01 -4.48477840e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 -3.83992506e+01 2.12751467e+00 9.95879362e+00 2.85019657e+01 -2.88505597e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 2.47256433e+01 1.15972992e+00 3.58760079e+00 5.79243349e+01 9.50429639e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 -4.44374265e+00 7.09015742e-01 5.84398092e+00 1.79479206e+01 -6.24163674e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 -2.50073061e+00 9.79306751e-01 5.79991193e+00 1.02459162e+01 -4.45218996e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 9.53828158e-01 4.23208930e+00 4.65080734e+00 9.63497732e+00 4.26293484e+02
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 -1.15109230e+00 3.90107145e-01 2.52245704e+00 3.07492900e+01 -1.62005861e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 7.55677251e-01 1.82801789e+00 9.79710907e+00 3.97620970e+00 1.07836539e+03
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 3.25213594e+00 1.69973747e+00 8.67985468e+00 2.86380184e+01 3.10344720e+02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.18871096e-01 1.20684787e+00 5.48499725e+00 1.04344641e+01 3.47971814e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.67066199e-01 7.67386664e-01 6.42920880e+00 3.23221393e+00 5.31322231e+02
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 5.17210745e+00 2.66003452e+00 3.04534948e+00 4.33476565e+01 5.14846303e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 6.53081733e+00 1.01135431e+00 5.89408363e+00 1.36066557e+01 7.28222729e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 1.90656647e+01 2.04968655e+00 7.25473120e+00 1.53801155e+01 2.56868013e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 1.91538420e+00 1.26550840e+00 5.63650326e+00 3.94375407e+01 1.69546799e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 1.05516450e+00 1.58088704e+00 9.91256654e+00 4.48575377e+00 5.88435440e+02
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 1.60226544e-01 2.73026608e+00 6.50207491e+00 1.04063428e+01 1.34795574e+03
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 3.20445275e+00 2.88835554e+00 4.33876341e+00 4.12383186e+01 1.23282078e+02
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 -2.53818533e+00 1.78029641e+00 7.94936825e+00 7.46705367e+00 -4.27397229e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 -1.12924432e+00 8.61351066e-01 2.53416260e+00 5.59216304e+01 -1.93924638e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 -1.30144171e+00 8.47710484e-01 4.46064232e+00 1.16277583e+01 -3.68724793e+01
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 -1.72690499e+00 9.43889228e-01 4.12263055e+00 3.76006380e+01 -2.49000872e+01
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 -6.54095121e-01 7.77219459e-01 4.88626386e+00 1.16710413e+01 -4.03638051e+01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 3.26391080e+00 1.39550317e+00 8.03601843e+00 1.76502872e+01 1.61190325e+02
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 -2.43447676e+00 8.16996902e-01 5.35755729e+00 2.69062895e+01 -4.04784474e+01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 1.58093336e+01 7.10040494e-01 8.14613005e+00 7.27858988e+00 2.13398610e+01
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 4.44505690e+00 1.14841423e+00 1.49574310e+00 6.18840013e+00 2.13776875e+01 4.12174743e+02
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 8.55231947e+00 -3.35108525e+00 8.04720162e-01 4.07862491e+00 1.28960188e+01 -2.51784619e+01
