G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	Fc	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	7.604565620892470790e+00	8.105167507368236102e+00	3.877002194451686368e+00	7.032515772786937625e+00	6.275376155851438931e+00	1.774896369103656113e+00	9.200796952560175157e+00	5.597651827907766275e+00	9.905637235950289110e+00	3.422284329085967158e+01	2.519269744965365376e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.838099014224482630e+00	2.270740606504059400e+00	6.557028792470561918e+00	9.149206537705174114e+00	8.153583054365206806e+00	1.255735421320911760e+00	1.898869789865511137e+00	2.071146372886459641e+00	8.085059881566785123e+00	6.326523923424831608e+00	3.692231948890267290e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.339573573426568132e+00	7.306158261633491691e+00	7.123760067502282745e+00	8.654144712575327247e+00	4.372701514834920644e+00	5.541727744586180116e-01	5.757944608979190804e+00	2.801491595595293038e+00	3.078458081255716738e+00	2.223791587094882871e+01	1.200933756566841382e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.304998640929258436e+00	5.805063221753230529e+00	5.529016065892363940e+00	7.009350528189832730e+00	3.684464167624716957e+00	7.948231691467076976e-01	8.912777560461755400e+00	4.107246747814826016e+00	5.401773993375780236e+00	2.640794935219190265e+01	5.041740095781973352e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.225686118097602417e+00	9.410283575669536660e+00	4.619685139063870238e+00	2.377336408745909679e+00	4.542519254403011075e+00	1.207713269821067303e+00	4.856218598033826161e+00	6.703687988552223587e+00	3.204151521424930760e+00	3.813207759591293922e+01	3.055117193690989197e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029036479937769588e+00	3.740826430221413368e+00	3.081724591553650860e+00	4.005301658261876341e+00	6.672396050316701022e+00	2.371883863643442059e+00	8.098484926794553118e+00	2.649060846889381260e+00	4.966127834232542781e+00	3.872015302262992975e+01	7.722091384617910670e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.945851490547106266e+00	6.673486510255883353e+00	1.611248534100288898e+00	3.720598643033427688e+00	7.253897861517144108e+00	5.559769619198354107e+00	2.375901908355718906e+00	1.636489277850117885e+00	8.142244284565325785e+00	5.432875016495312792e+00	2.553622443730736435e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.642146663131935469e+00	9.583470213037760033e+00	3.947583735802544513e+00	3.247830820778352390e+00	3.517358530178233522e+00	9.615936453018909535e-01	8.980370842400759557e+00	9.984806586206932622e+00	7.873560672902318203e+00	4.396014079058123514e+01	3.618455569118997062e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.953907756458122869e+00	2.006298191710143453e+00	7.109102801121530035e+00	5.501245800345127002e+00	2.319385860743703898e+00	3.473698342933545513e-01	8.014590786390602517e+00	9.762491491478999528e-01	3.132128963086891815e+00	5.829703446778706777e+00	1.180104406460921851e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.073249341583880856e+00	9.243816674223285901e+00	9.575488772466837162e+00	5.737310931885152954e+00	6.849552780662987672e+00	6.965206984316185679e-01	9.749226469698550446e+00	7.795331464154353185e+00	9.669159993052749869e+00	5.541681036551252504e+01	1.438276816971490213e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.034495765932105016e+00	7.150507441752508520e+00	8.941684801959359774e+00	3.886230502869925552e+00	1.950760696040873876e+00	2.365926684895409415e-01	6.564908693712089516e+00	7.958041332473450247e+00	6.542487568542811438e+00	2.012093668442584971e+01	9.248621306442654344e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.048878602629203627e+00	1.869191467478163560e+00	7.494057667589489213e+00	4.394557082289369809e+00	6.466954622470701963e+00	9.582755020577429228e-01	4.393892048013563034e+00	3.535913734550690357e+00	4.108702022590606795e+00	2.461541463486017278e+01	1.027870900544038513e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.262596686464942053e+00	3.898689819261868639e+00	8.194826258842297761e+00	7.902049850907643780e+00	7.165937540116807725e+00	9.815105433385169498e-01	9.544165806488882353e+00	2.579711521398959650e+00	5.674103985926274518e+00	2.638836566348168233e+01	5.125026485231387596e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.563047289653102467e+00	7.219791516222098693e+00	6.954952351837908608e+00	7.914953823128921151e+00	6.904814081781534441e+00	1.118044468606386621e+00	3.672953755872556236e+00	2.546100703493740181e+00	6.566931768411708781e+00	5.505154413336683206e+00	5.261827341921703649e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.340691579097236463e+00	1.434393984465027083e+00	3.493172867244217716e+00	3.757667864347333797e+00	8.202103981901204932e+00	2.365382495227379867e+00	4.089741401952834643e+00	7.076323395769777314e+00	6.349910837924134022e+00	4.267599537787087627e+01	1.789959660177015621e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.728905447355458591e+00	5.762080703911947488e+00	9.145192298687618404e+00	9.575910536618762237e+00	8.604229984648105400e+00	9.174498667284768372e-01	7.043303885253547669e+00	7.165487492466047215e+00	5.386410321571442950e+00	8.307385504351664451e+01	3.473189380855260566e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.893625169217798998e+00	3.993503403599095947e+00	7.247287174419171585e+00	9.427754472263005781e+00	5.637730271074016031e+00	8.000407822420856352e-01	7.828257737553081519e+00	8.078716725276876787e+00	5.445756718415871944e+00	6.211348809645462410e+01	3.389454524063685170e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.381557249454940184e+00	6.105416451848597603e+00	6.303464686213178680e+00	4.056488966199204071e+00	7.688206725878373504e+00	1.294051853675419750e+00	9.821258910274497822e+00	9.725866149923259485e+00	2.222315821323736174e+00	2.611335003814920697e+02	1.005231184639502686e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.603720399725038437e+00	1.986649830486800550e+00	1.194908576490365970e+00	4.167904669231186077e+00	6.678548052177737837e+00	3.302128662208815513e+00	2.539338450923801727e+00	7.588324195614401191e+00	8.129093049755596212e+00	1.822367558049789693e+01	3.601828189768814070e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.139952606597984364e+00	8.605973485585806770e+00	4.903709642727856810e+00	5.806521551707080064e+00	2.781035084161106230e+00	5.401355769141427121e-01	8.270545170196966112e+00	2.331241455565769449e+00	6.198445011230375279e+00	1.000952681533184929e+01	2.773373809862846873e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.724412211767689662e+00	1.006987238089804571e+01	4.630432277002553221e+00	9.571746643261134224e+00	9.669787243708125590e-01	2.113180520297749110e-01	7.962713802087203696e+00	3.346376176891666443e+00	2.232586361073389813e+00	1.277125115443197956e+01	6.634194786615781325e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.332168689746461965e+00	1.022562109990635548e+01	8.847040918345703275e+00	9.111586655143913305e+00	4.021507128266558873e+00	4.248272892716900007e-01	1.302378577808905202e+00	8.469109761098712497e+00	7.868763900191227734e+00	7.506366220190852978e+00	1.426017234576260684e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.855377238016261643e+00	7.807004595412370129e+00	5.836813636192055732e+00	1.774071983973128930e+00	5.247735325176805077e+00	8.053599102365950335e-01	4.096370913094268040e+00	3.136732243351231464e+00	9.738013879028414976e+00	9.178588738302897454e+00	7.549018455350015699e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.945298568055423338e+00	2.142956415742612641e+00	4.797925557789205264e+00	4.260111817633323028e+00	6.683333963307132919e+00	1.531259274152668493e+00	3.197585819469954682e+00	1.677254694072502827e+00	9.816758710180305769e+00	3.831681991015614130e-01	3.565106392764436638e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.874536577387095448e+00	7.456542566342243994e+00	9.848419600247460437e+00	6.079710881099014586e+00	8.286601364453133556e+00	7.410635470114574908e-01	3.848758027174026708e+00	7.590717548600825815e+00	4.124666395615139258e+00	5.535336914819856702e+01	2.865093803024440788e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.727901810973315300e+00	1.080923796679007731e+00	1.862438973009016729e+00	5.396179506263196757e+00	2.499755507561422618e+00	1.481489254291445956e+00	9.496886607974735384e+00	5.037454206192840900e+00	2.540398081129129793e+00	5.735838742642122412e+01	1.746511895511784473e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.674021146672365123e+00	1.645267328659480111e+00	5.062059099183845667e+00	2.752975335140588342e+00	2.309004709706515612e+00	3.508436975490196730e-01	6.747866239889254381e+00	9.429201496480310141e+00	5.222644748198217002e+00	2.423642094153556670e+01	4.806870866353894378e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.203451080588063604e+00	4.010195624247291590e+00	1.290371925515134688e+00	8.815227358307271999e+00	9.125621381464910087e+00	6.941878223087514677e+00	7.835237533054289827e+00	6.826875589383261556e+00	2.136212246948064220e+00	2.456024215134324038e+02	6.722329680864777401e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.356027749471569344e+00	5.405673984661338416e+00	7.521648641554171455e+00	7.428612635632082295e+00	2.064646143983873472e+00	2.863941564253148497e-01	9.775484458668683985e+00	1.792874464389460742e+00	9.497038903972944368e+00	6.238688550406410016e+00	1.792921157686581335e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.803389908996261504e-01	8.298644048560111841e+00	9.371362088748217190e+00	8.754075479740009769e+00	4.943877096740584953e+00	6.110095086792447505e-01	4.181454976233860421e+00	8.726429067103174120e+00	2.959285200732269860e+00	8.335466133132233324e+01	9.660566645127666163e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.318905000976704489e+00	7.343337028292707735e+00	3.965649267556905500e+00	8.544550458494397205e+00	6.033667366483058458e+00	1.927860024803888628e+00	8.250962524437021273e+00	3.133143171657594817e+00	3.376648300729167218e+00	5.233249686295785352e+01	1.158513432975312973e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.785851453193821214e+00	4.971992292409019853e+00	8.960725900215877004e+00	7.425280917572279371e+00	5.488069202663426793e+00	6.939675355162896464e-01	4.891941086690883900e+00	4.288562128401386175e+00	4.594414835695393329e+00	2.564049864379648014e+01	1.027432315846209576e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.142315143456696047e+00	3.522793244746762031e+00	3.786483831733708172e+00	5.415030156096808156e+00	1.841315851269366366e+00	4.859330570047601383e-01	8.949971123355155100e+00	4.884140717960705480e+00	4.404263912202248221e+00	1.588689452573447625e+01	3.416147938548999008e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.928613145027588738e+00	9.760477228667566507e+00	9.956420409638543134e+00	6.066544250892815349e+00	1.817280363459083059e+00	1.780464760336009089e-01	3.070063826009303831e+00	1.261224363641220370e+00	8.871243359056807165e+00	-2.227091507242672463e+00	4.437610443727346698e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.935541657705949881e+00	4.679573895208958945e+00	7.583451479925042094e+00	2.320810270117700469e+00	2.044132516078851936e+00	3.626906367150715682e-01	9.638012866886263907e+00	5.513401282029765760e+00	5.128921898169260807e+00	2.034577586643896296e+01	9.123685245266429433e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.254189215555943093e+00	5.005099649757540625e+00	8.035796544858591517e+00	7.237456382829776658e+00	6.394978788290074156e+00	9.317741359017556180e-01	3.526830267963085852e+00	2.058388039350679044e+00	2.696373421229654177e+00	1.596054315689581315e+01	1.117651907469523209e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.907865356584221850e+00	2.627679307206746362e+00	1.202248197255817219e+00	3.056840793484759899e+00	5.944847157860975173e+00	5.063374011245204365e+00	4.060877979006931149e+00	4.796297185986354350e+00	2.865103901087648453e+00	3.065369496790778570e+01	1.313454199016862844e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.834002812383859204e+00	7.806322215527274011e+00	1.008356559796635032e+01	7.194210857994860930e+00	3.289596929375181222e+00	3.594429105744539887e-01	7.595244214981018871e+00	4.757106961557050262e+00	5.361060929010428744e+00	1.775843925674454482e+01	6.595262643163126715e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.238822607906264750e+00	7.264346871615199319e+00	7.280055839176188037e+00	3.073784344668283985e+00	6.867176830355598227e+00	8.886372021336099714e-01	5.171498422110824222e+00	8.148256394244540957e+00	2.465630970173458891e+00	9.795374168931196834e+01	6.810677609409667355e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.357326208252840338e+00	2.878483324195697524e+00	4.227166783828395502e+00	1.821119102772224885e+00	7.641157599273465273e+00	2.232495123118865443e+00	6.439663681967276787e+00	8.046253719271700078e+00	6.073715751745307756e+00	7.119413229504955609e+01	2.967324642144450308e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.070192064983918279e+00	1.490828932056350364e+00	8.067235334866696306e+00	2.521831437523045505e+00	1.621040919214028042e+00	2.950394310672043163e-01	4.711795055525647591e+00	2.359386692724979362e+00	6.238451936306836920e+00	4.596703372199429261e+00	2.181523340020938395e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.534772454293068300e+00	7.017544401348817296e+00	3.500224598208406146e+00	7.066184553931204038e-01	5.701361139963769809e+00	1.486312214812668842e+00	8.318749162771807093e+00	4.680269722333007643e+00	7.238663957999218468e+00	2.152456446184266525e+01	2.012354284672295179e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.064722677284146712e+00	6.244884534864397096e+00	8.902675407955282338e+00	7.265577853441499201e+00	7.105118754338767495e+00	6.487111820228096404e-01	2.853880695309976012e+00	3.977033853464461366e+00	9.163234201789929756e+00	8.733137640125736567e+00	3.228894117970234845e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.598542905873028275e+00	3.248606550730921860e+00	1.769544216222045829e+00	7.798370757844915069e+00	2.733137280203538300e+00	1.647078366424961748e+00	1.314248501738307651e+00	2.195405094353435338e+00	9.015643100103844176e+00	4.352341550522951685e+00	5.757788599118967454e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.155370366305227492e+00	9.251941221690538342e+00	7.161661815764489347e+00	5.517044445631486660e+00	3.835975319274398831e+00	5.989036165927873467e-01	3.548091245306917774e+00	8.379183914051564486e+00	9.922635441009777679e+00	9.549884427540103360e+00	1.061886433783264216e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.645444210801641383e+00	2.281660202953820438e+00	6.086222085451781005e+00	2.700535848886759016e+00	6.611706349105975988e+00	1.127431131671501996e+00	5.313936490126177858e+00	7.717098794330194522e+00	3.291485219997026590e+00	8.005248113165146151e+01	5.209216924512202240e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.883881419497045684e+00	4.256871917281718432e+00	2.266798653919819273e+00	1.710439454614234522e+00	8.961453110915531539e+00	4.894928322396607356e+00	2.767524147812443047e+00	2.879068637175375756e+00	1.940940450082434543e+00	2.730012524668342166e+01	2.553222798787686898e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.233365399911537708e+00	9.545641583150706211e+00	2.593237372301961496e+00	8.016584336902392582e-01	8.340166963602070993e+00	2.662260110880968256e+00	3.466588177916658964e+00	4.135482850250333797e+00	3.927557816157811299e+00	4.104704943763800173e+01	3.725926714994049149e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.671388658826375551e+00	5.030509021868976305e+00	1.161396455721533716e+00	2.807973583833610398e+00	6.540084872281028971e+00	5.628529976859898198e+00	4.853994600277157900e+00	2.098176908093508874e+00	9.277362096082834242e+00	6.302242615182652052e+00	6.426647784742810288e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.573862713591006823e+00	6.714106630639458118e+00	5.187629075921144306e+00	8.661682114444335667e+00	8.224954254806426945e+00	1.490160401171392923e+00	1.364412746605947913e+00	6.766542436082208845e+00	9.646646544119457545e+00	7.237208405965933622e+00	1.007063398219366412e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.518071854398318266e+00	4.717092423841104498e+00	3.741037612594111827e+00	3.010946494275961616e+00	4.323411062657411819e+00	1.192229370310001535e+00	6.136504559879003118e+00	2.187766973758174860e+00	8.990087969531085577e+00	7.237160533273352847e+00	5.070619363932096668e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.415302333838732274e+00	3.325316822938283234e+00	6.297763655184180465e+00	4.134389634823222970e+00	6.859630271323339024e+00	9.217479787086366727e-01	9.429583434991400281e+00	9.847004549844006860e+00	2.259028871362932289e+00	2.998028223854011571e+02	8.131125001939838626e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.211198971971670701e+00	9.423368858084129940e+00	3.318859302183880811e+00	2.220355757087835169e+00	4.971277565685178423e+00	1.421764884281443209e+00	2.424198572319718803e+00	8.040552537705922376e+00	9.754214465469376094e+00	6.571287252109695665e+00	3.355459968413030936e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.644517728219776487e+00	4.684476514186470375e+00	4.125073323810754644e+00	2.858748739831932006e+00	2.572872412326591807e+00	6.213579827946226208e-01	6.503080638044427708e+00	4.265316990693219346e+00	4.630285465358047858e+00	1.424825492181593845e+01	1.544682285983908798e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.895044743814325194e+00	9.236145373884964371e+00	8.008809492808522279e+00	5.422187744111353958e+00	7.278593603988224636e+00	9.487797151481452973e-01	6.969332362486373000e+00	6.881663601578563494e+00	7.689070299823249632e-01	2.903371077662532684e+02	1.339093191741770568e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.670054213620727701e+00	2.701202579423456207e+00	1.404575916775310240e+00	6.513804670434489630e+00	6.328930179166282421e+00	4.156919892250987125e+00	4.983486168915450598e+00	9.244778467365099672e+00	4.529435048260128660e+00	4.958263678739707103e+01	1.388044566894542982e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.373850450912184051e+00	2.788535750215780151e+00	8.991240190039777147e+00	3.150256990552318559e+00	4.450635251596635200e+00	5.362619057133659606e-01	7.753713184829659433e+00	6.136082814564368881e+00	1.239556347435934347e+00	1.315703270654094581e+02	3.471451118633734012e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.342169288530072890e+00	1.211469398713080459e+00	8.502118930768524763e+00	1.393081390749991710e+00	9.727507067575121624e+00	1.078580596395760871e+00	4.017651157438741016e+00	2.511216931020066490e+00	5.796671202460324857e+00	1.847902682726303780e+01	4.643991502792614412e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773788813675462706e+00	7.658142671369772003e+00	6.296388345113856921e+00	4.577891645487113692e+00	7.825478428663996677e-01	2.029392551601010009e-01	5.839256088255854849e+00	4.638245292304766565e+00	3.970488687397243588e+00	7.924463045183652632e+00	2.003493828514934183e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.346039460068144678e+00	4.378869527275091933e+00	6.436677687901756428e+00	2.782054431004111095e+00	3.481442588867510235e+00	5.925638480222098492e-01	1.490542523862680158e+00	8.235144341646918775e+00	5.248307907805863870e+00	7.791298478270617167e+00	2.309065137525762879e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.230563092229608468e+00	8.249174119721129017e+00	9.246156227508839365e+00	2.509936846067393645e+00	1.812081996656833782e+00	2.417215511823012919e-01	7.362927198555518693e+00	6.323131674974299621e+00	6.981356918029725023e+00	1.299688663753952333e+01	5.691839452242928310e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.084330338297293306e+00	4.660056916706169616e+00	2.706043991554724748e+00	1.021765267069259941e+01	8.293339199433267694e+00	2.847784608608324053e+00	6.766277487553934655e+00	6.848231545847532686e+00	8.728520078485956901e+00	4.355501750200183153e+01	1.013436976665291311e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.829257896138182460e+00	9.916934788268569889e+00	1.686886474668378710e+00	6.574904291896989328e+00	7.327989447643473042e+00	4.215053607025667226e+00	1.029529173891977623e+00	9.360073764364130966e+00	6.944088243835940588e+00	1.038178030167234311e+01	1.149010144019085260e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.194814178022926221e+00	3.360960635871339530e+00	3.192416392718798512e+00	6.059051315338555455e+00	2.765974389971574077e+00	1.352774411569102497e+00	4.962126546078986067e+00	9.374407468488069384e+00	4.421021423977147258e+00	3.290304100272362575e+01	1.907056314514122874e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.349382810229085905e+00	8.739453269069102248e+00	7.915643682683255022e+00	4.530315825010390540e+00	6.878467889534724655e+00	8.379381724585466262e-01	9.563041381687490627e+00	9.058244632073826352e+00	8.969867840357499844e+00	7.743692351340230573e+01	2.780278063573680924e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.609125380225730595e+00	7.894570056396506885e+00	1.174113905599166507e+00	5.103478043140557752e+00	4.654805862254091764e+00	3.326612527868674452e+00	5.202931832267270629e+00	1.994012827028746049e+00	8.798804090440141223e+00	9.069523819449607061e+00	1.158240888868776430e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.557072937975961580e+00	8.058119791687227362e+00	6.199339868967201461e+00	5.723747230025900024e+00	7.561331335936525733e+00	1.352532450017582599e+00	5.624629428767202732e+00	5.724151892113763296e+00	1.889062291606305122e+00	1.222576352378366096e+02	9.824020208457507408e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246835979552937346e+00	8.380996687426426561e+00	1.015127791392175993e+01	6.513745088146201567e+00	5.138071586617135367e+00	5.869116511729794983e-01	9.750561263752762997e+00	7.780566328880896165e+00	5.973201045393523145e+00	6.272883610400214849e+01	8.962525503056523846e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.019491261200211163e-01	7.141539500172701338e+00	9.081943612671249610e+00	7.165836652328106737e+00	5.227584181058563040e+00	5.915657205144339015e-01	7.368055246181270945e+00	7.949531184744933476e+00	3.626357461226028089e+00	7.685272485321584668e+01	3.828436607241768375e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.298129821527297167e+00	6.924506057390386715e+00	5.629747473055551232e+00	2.469075437915702942e+00	9.800972798562467503e+00	1.660021669476904993e+00	5.797657232060559274e+00	6.712437928928926212e+00	1.862391242750051301e+00	2.665974372849092333e+02	2.163329542556723197e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.700334923386308539e+00	2.010642515937432595e+00	1.284321096638850968e+00	5.454978449763420834e+00	3.478211595988040639e+00	2.188725659710795579e+00	8.180837612967174266e+00	2.075242751629589488e+00	7.209211987101825869e+00	9.459739126119488972e+00	7.943065808626579738e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.849321417602810769e+00	1.584834081985748711e+00	8.492203087846800003e+00	4.653756617731845679e+00	2.066473466788777191e+00	3.345676312208581971e-01	8.371550404970752979e+00	7.832559006755507980e+00	8.743228730338685750e+00	1.614685426547644909e+01	1.008181590172758924e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.581137388388345499e+00	9.075956228224770328e+00	6.946144219471261927e+00	8.660184452904184482e+00	6.126166462964198978e+00	1.088974016456916827e+00	5.846334501148269247e+00	7.460447641213214354e+00	2.744964004742517449e+00	9.746533534648436614e+01	9.188423651395996217e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.943563896667754420e+00	6.583726642636609228e+00	1.769963301361504815e+00	6.482063695732788844e+00	9.930267906891474539e+00	4.828857066938878617e+00	5.448652321022144029e+00	1.494414172406333563e+00	8.621869691289314019e+00	1.227588110134161070e+01	1.508954045446120062e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.649050651916278198e+00	8.406613783046893218e+00	2.089280756057686261e+00	5.711883080327831763e+00	4.407469087459316093e+00	2.394162619170853379e+00	4.687906621096905369e+00	4.872456248683080915e+00	8.504255126674422627e+00	1.084718451438467213e+01	1.811775897952754733e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.504405266074428482e+00	5.631427612209756184e+00	9.555476802768804845e+00	1.593172788998411971e+00	1.574591218542284565e+00	1.414427776378123225e-01	9.913978973244407911e+00	2.639738810647842993e+00	9.486257135216233038e+00	5.974520954894759761e+00	9.255953732133017642e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.684366640608788046e+00	2.120581312218083880e+00	6.923408539831449993e+00	5.920880816072114250e+00	3.631277878507309431e+00	4.876204794472708826e-01	7.084238384334895500e+00	3.788141833313665163e+00	3.328207227418826797e+00	3.665971077920678312e+01	1.897960303812044103e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.435168698341111160e+00	2.177641511438608735e+00	8.270123342991972493e+00	2.081375708994840146e+00	5.358784401641314865e+00	6.916030386482810988e-01	1.712790444970167414e+00	1.776787619554289765e+00	9.107942078634046368e+00	-6.305414723071705030e-01	4.043396318161140979e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.129099650506056207e+00	7.342463689869319410e+00	9.069545622515661876e+00	4.065914327464880351e+00	2.662074299794131349e+00	3.171024028612848822e-01	8.796910623885473512e+00	4.457953548185648707e+00	3.924137521357700997e+00	2.347344277878549335e+01	2.742889171776568880e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.986328551534597864e+00	5.001865420630056569e+00	6.243468166786739992e+00	2.523603954654765946e+00	6.623047274030026799e+00	1.101719554500451448e+00	5.858265609645518346e+00	5.875392141681770042e+00	5.869348199326009485e+00	3.767845881506863748e+01	2.089730321135913371e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.516366126033098283e+00	2.445570619579732874e+00	5.848832213476921282e+00	7.159489271405332644e+00	1.005210913617870538e+01	1.807470986255340639e+00	1.301384442528685570e+00	6.657171087431676959e+00	1.338502382432554816e+00	7.179267202715665519e+01	2.303037912045660960e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.454271103019757483e+00	5.070511307033575221e+00	5.446361733274408756e+00	2.533191408605781625e+00	5.177999559553527753e+00	1.015897678596056064e+00	5.747598167117764056e+00	6.561265867504915583e+00	1.657916024103751829e+00	1.483512889320453212e+02	1.193534937304469139e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.194804828243738903e+00	9.912292165692264678e-01	3.898637932893241231e+00	4.001732539397147015e+00	4.320802080031069359e+00	1.149517773134780541e+00	4.654923233875900124e+00	8.664929442406215543e+00	7.075030122894038875e+00	2.635334568598587168e+01	2.777212597329955912e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.553654158206349667e+00	6.450952789479314831e+00	4.582211141636012286e+00	8.820124721731531281e+00	4.758923999923854176e+00	8.756031430092729995e-01	8.714957285024501843e+00	3.032041606986891402e+00	4.716794512310954701e+00	2.204754767610202038e+01	-1.269077629827097820e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.857317684088313214e+00	3.310865321766518932e+00	7.983315043513218079e+00	2.953210350056219013e+00	2.207275165443939535e+00	1.811531464811254599e-01	2.435754743817367451e+00	1.989329149976704514e+00	3.486830410830205729e+00	4.091523919634307838e-01	3.474665163101692933e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.883362933923583782e+00	8.406176160942701259e+00	6.484000502175448766e+00	5.960400783857787488e+00	8.779573986266223429e+00	1.377592756587569189e+00	7.696256643256999652e+00	8.738339758349967568e+00	2.694252436329415357e+00	2.394344197936429737e+02	1.419426970852710213e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.116254344760619244e+00	3.905552869831202312e+00	9.382552792502842465e+00	4.788084182230639030e+00	4.333719002598797942e+00	5.825575120494445036e-01	5.518078304689070457e+00	2.526003452818429196e+00	7.294381509254042051e+00	1.025721033675314686e+01	-3.328162543743738766e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.323295455989700109e+00	4.818148552300180576e+00	4.936096908697860997e+00	8.346354852845796479e-01	4.247564605861309239e+00	8.169875628400057321e-01	1.792966553901617077e+00	1.016319678460506104e+01	1.099205720236113182e+00	6.530130036702760776e+01	1.654755353114194349e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.120442998111174759e+00	1.071144053901319282e+00	6.350869708408247050e+00	7.896655991507253169e+00	7.136004596645836529e+00	1.147363969339859624e+00	9.744353191325831887e+00	9.262887620592346494e+00	7.896832313996982045e+00	7.431859380265987625e+01	3.305618299649140113e+01
