G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	p	W	m2	Fc	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.385713347859633515e+00	6.580261023252020003e+00	2.761182866195404984e+00	6.121437523310502726e+00	-7.973395714908621201e+00	8.950745214752005907e+00	-4.168767607536898012e+00	5.722561219493911722e+00	2.082701786973545133e+00	7.955005532425850845e+00	4.840157012441193451e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.932035376877247135e+00	7.705463568581587097e+00	2.489183151258061777e+00	5.361822426155448795e+00	-6.971145987666774957e+00	4.775120826827893517e+00	-2.042187588171571644e+00	4.170320107872486304e+00	5.168090743862872927e+00	8.489960831773517569e+00	3.469543772741902643e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.521593764389529646e+00	5.179387727961417554e+00	9.673546638904978678e+00	1.772070968917653255e+00	-4.235610257213495267e+00	1.070360386036521394e+00	-9.811685503143239728e+00	9.721331299270826065e+00	1.687327460248639444e+00	9.344795918451980654e+00	1.402539138664033480e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.271989174888753737e+00	2.123899980838647394e+00	6.150745618373057333e+00	6.168787394327569729e+00	-1.116483547348761718e+01	3.970239804094343850e+00	-8.176288542569704276e+00	7.124661932002387843e+00	4.727352894420790541e+00	3.575405225523372810e+00	1.448312357289174557e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.451764841999611200e+00	1.785507583646015695e+00	9.130693546943875916e+00	2.121393240805683256e+00	-3.547195698541528053e+00	5.896633511528520444e+00	-3.172637291162438800e+01	2.001269137515981456e+00	1.749455519428262606e+00	9.119057082586108365e+00	2.568902884031059042e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.421290982777531742e+00	7.050000336467353357e+00	9.108596408160659408e+00	3.769658619447965098e+00	-8.238054081137143214e+00	1.931979668411996753e+00	-7.319012490402398541e+00	8.709291975378464556e+00	5.018586240352179928e+00	3.986591616500647195e+00	1.308364896603384864e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.435279900786833096e+00	5.643968560478591634e+00	5.652479896703910711e+00	1.641629279763403559e+00	-3.796802100911780276e+00	6.635164511385672981e+00	-2.535721949513163409e+01	4.405457217409199266e+00	6.120162221615905729e+00	6.323276636763036862e+00	2.806568215547433631e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.402767930896677839e+00	1.831146936005964232e+00	5.286030623592694155e+00	6.755296959552325120e+00	-1.362578751277917632e+01	1.059315756412300225e+01	-1.193483192111239610e+01	1.224807491175806895e+00	5.924841296601048413e+00	1.782131709637494899e+00	1.339341235777532546e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.432623046501147357e+00	5.527025468783763884e+00	5.195224638126239469e+00	2.697249446831477826e+00	-5.009368668184420947e+00	3.938242040483243667e+00	-1.294682909840284246e+01	7.013150557133204899e+00	7.444110416266870089e+00	2.214454336677392110e+00	5.651917859788864007e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.304547910265595689e+00	1.140913423598162391e+00	2.465679952721672841e+00	5.146187154445200918e+00	-9.176782999304172961e+00	4.965300928868442654e+00	-6.030614621842789624e+00	5.065838549745254937e+00	9.726092582767849493e+00	8.040532709833163594e+00	1.603658227243393242e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.844571998829118264e+00	6.981252816704677677e+00	4.842081740935947565e+00	8.749635993853184246e+00	-1.793774061548758780e+01	3.808765760982186777e+00	-5.736935721604480065e+00	7.748787066899740950e+00	3.002341474268528820e+00	5.009822743112593457e+00	1.678651660714395746e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.619055815128334963e+00	3.320399227780308937e+00	7.603214181458428200e+00	3.277313439067699452e+00	-5.591166641490083578e+00	1.655426629507649627e+00	-8.659534867005097780e+00	3.498582586651633353e+00	2.158147846680000814e+00	3.648841170939217893e+00	1.190935846762329220e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.033704747094519760e+01	7.595483511203136473e+00	5.999354485379819302e+00	4.854987693820155492e+00	-9.972828772793199903e+00	9.103290944090025150e+00	-1.867175237951106936e+01	7.805722896959222723e+00	8.064458327209939270e+00	2.940099623547734353e+00	1.271425162885541909e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.382426193152307636e+00	3.673310407985238335e+00	8.780263497664485328e+00	3.041761539698737860e+00	-1.008076891746190640e+01	5.061958034467213707e+00	-1.420405485895547315e+01	6.509319757333032364e+00	1.283263430444803399e+00	7.117396491372748102e+00	1.882787690684515525e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.973935417446919693e+00	5.291488323008298522e+00	4.173546796831661965e+00	1.091023690028130932e+00	-1.597442448755596045e+00	4.647783315155780137e+00	-1.956050446553139466e+01	2.200435710403739975e+00	9.577489762371751425e+00	5.396663309272677900e-01	1.242625313142009702e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.595502128525021490e+00	2.648706862490043168e+00	7.044949014947174071e+00	7.804602392108611397e+00	-1.497086099362239686e+01	6.962957668701046821e+00	-8.049639959931290889e+00	9.802396691546462648e+00	9.388838880966259737e+00	8.339686827244662481e+00	1.489550262785805046e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.623520816092399066e+00	4.783018100248657145e-01	5.506818596489892137e+00	1.144095711994806530e+00	-2.387688296336420990e+00	4.740789353520734828e+00	-2.627809315493952624e+01	5.066623776852697603e+00	6.238864567554857743e+00	6.101278348437568777e-01	-1.451572341741455219e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.095564099217074094e+00	3.865355028297645212e+00	6.418749141503779398e+00	4.727580038251246286e+00	-8.812992194184603889e+00	7.684528163470904616e+00	-1.222214724981325418e+01	3.225539923982203128e+00	9.797212158480736122e+00	3.296171393745725986e+00	3.510718352173734758e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.210885905411293706e+00	6.045563101527696048e+00	6.855712033800003269e+00	5.663100138596457001e+00	-1.000113410052258267e+01	1.974041918500935910e+00	-4.308788967870238906e+00	5.569883947200297669e+00	2.110371414092719444e+00	4.663260031711275566e+00	7.078234328643922879e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.113000557038506422e+00	5.560727179289644440e+00	4.232164246317812406e+00	6.121348524005624014e+00	-1.062166325162751690e+01	8.963855954200003140e+00	-6.264304560600279181e+00	8.097772859405452550e+00	3.064829913166604136e+00	5.278702591986169423e+00	7.237826945382167310e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.696642068203924936e+00	3.630321598694764340e+00	5.623800660787933836e+00	6.712247770904059330e+00	-1.339076204400655712e+01	9.235024453972883407e+00	-1.410774078335835036e+01	3.424891040966487221e+00	6.804524372666644894e+00	3.970236290702920279e+00	4.000994465517317877e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.491141115530522754e+00	6.985933569553658629e+00	7.655928428418576903e-01	2.543856363394066733e+00	-4.688848879306688922e+00	5.570723586416311157e+00	-5.497976355464260223e+00	3.015470461206791963e+00	3.864782839165433526e+00	4.236001254643338321e+00	6.094342001606269932e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.203795112664608702e+00	8.384823698400698078e+00	4.762537493651846532e+00	-6.291551569242437303e-02	2.585694639299611630e-01	1.014669856173513374e+01	-4.146847247736601361e+01	1.804395015705138716e+00	9.385092872727073043e+00	1.065672203960670039e+01	4.143548231579710084e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.207411637834205465e+00	7.922865466097793963e+00	4.785720832637803568e+00	6.314957738907912344e+00	-1.270000834332532413e+01	2.557038336971074965e+00	-3.719969029609175415e+00	4.460200887674917070e+00	1.441229373440233497e+00	6.974559888921010753e+00	1.135232930776296811e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.076273485911234573e+01	1.171492850803179220e+00	7.413839759593328971e+00	7.153189333705089581e+00	-1.072714687820625379e+01	5.396349308512244036e+00	-1.042761853732842070e+01	7.450923672649269136e+00	5.785589598084380114e+00	2.226951011308169637e+00	4.130481751543057811e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.330391186568245843e+00	5.912622369352037666e+00	9.895864400433421082e+00	8.490821467485604401e+00	-1.629967743887011267e+01	6.107214494035427599e+00	-1.080040924061173691e+01	3.440695188019855077e+00	6.859815466858282029e+00	5.290533086202495738e+00	4.832947712273146124e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.275402121473938166e+00	2.683322643471738989e+00	7.218975518854615636e+00	9.217787332064746764e+00	-1.603834772535754638e+01	6.046011449409122385e+00	-1.085164598048330831e+01	2.620388477469914879e+00	7.942883791136717164e+00	8.444885801102179457e+00	6.400710602753495237e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.419235367767569755e+00	3.415564674518225541e+00	7.795617665161580945e+00	8.493798764774803445e+00	-1.718141389631622573e+01	4.286856732524478630e+00	-7.350003507825129567e+00	2.665804299128848864e+00	3.208815869365568840e+00	3.973618240308804506e+00	8.760112601941223431e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.864557263184020819e+00	9.748632510454072531e+00	6.008699958939846653e+00	5.287749622339699584e+00	-8.157114776394504219e+00	4.067362362026242906e+00	-7.539853163801610414e+00	4.468203654532418412e+00	5.052801506707434775e+00	2.059355555674216465e+00	7.347163438968767935e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.483614216517781692e+00	2.426250704707720640e+00	6.730543635354703014e+00	4.168667882174759143e+00	-6.957816744456674307e+00	1.522818597948450758e+00	-7.831643576347078195e+00	9.235270006308555324e+00	7.917741159320994981e+00	7.394955503595903146e+00	1.820914758554972934e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.017389276773577933e+00	5.937841640768956708e+00	1.312803674384673158e+00	8.470518092006022570e+00	-1.248464746280184201e+01	4.941072233642177736e+00	-2.830914525179994534e+00	3.935146937802135980e+00	2.704309153424259815e+00	6.236344161699785005e+00	1.449605792379109914e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.851294845563261404e+00	7.120661978950167281e+00	3.877996965511729677e+00	4.386778041436819819e+00	-8.702634103787667996e+00	3.573288593496560583e+00	-3.133648231159270381e+00	9.876171849900236666e+00	7.736709858431837894e+00	5.904443612034277145e+00	5.036577977800054384e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.825217830045015255e+00	7.528047554326778190e+00	3.577247469317148099e+00	2.445393387382826855e+00	-3.482497904026761404e+00	7.283752834784113617e+00	-1.658766294102445826e+01	6.322718581392302362e+00	5.893979766024616929e+00	1.535722831571851410e+00	1.124245757005190001e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.806462672041247330e+00	6.886700064190754311e+00	5.232392617924300104e+00	8.859755989910812701e+00	-1.615513124907164055e+01	2.011893690528030021e+00	-2.986555950486241784e+00	2.820269254386831292e+00	8.249012000601329220e+00	2.114912983249439549e+00	1.145209657864041048e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.685092853467616614e+00	7.449623724439975447e-01	1.096896613564086298e+00	7.896348817078793658e+00	-1.231443707409855115e+01	1.471520684943898205e+00	-1.904489357538803773e+00	8.749916583268417369e+00	8.030978604253194320e+00	6.746448547593255185e+00	5.882499323421122739e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.102737015025117451e+00	4.572327211761961330e+00	2.725191879741576173e+00	5.899085749063081252e+00	-7.758290089062097827e+00	6.142995749209284817e+00	-6.252421798078879434e+00	6.268833707255712540e+00	2.444102771433481092e+00	3.100458549627858051e+00	1.374723096743404582e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.471419238592081458e+00	6.051251151809966089e+00	2.968604706343124899e+00	2.256608039314120351e+00	-2.261115741074727570e+00	6.603952624916156644e+00	-1.510831114148338905e+01	7.393191131777217429e+00	6.368492719328731511e+00	6.213734968154589033e+00	6.301377798880635339e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.965999609961380123e+00	1.451445779881575415e+00	9.518051108738237787e+00	3.352664348300451458e+00	-8.939810110916223351e+00	9.720096663135157300e+00	-3.131795085528741396e+01	8.714848031098165748e+00	9.478598190330327355e+00	6.197249159851303979e+00	3.006456691195481312e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.026592913539913887e+00	4.285089160534241159e+00	4.006370565595929634e+00	7.756002982489749620e+00	-1.496118806682875579e+01	6.637198121419774388e+00	-3.426655137677128593e+00	6.907399703796149870e-01	5.480745964597693032e+00	3.176634564557262230e+00	8.507198154818398805e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230004789865946080e+00	1.466517949066083570e+00	6.159838347378451928e+00	9.172725361497434449e+00	-1.609047170295171725e+01	3.122568454966882623e+00	-4.694528224938987471e+00	2.176509787200649360e+00	9.840183839887805206e+00	1.066343730646467236e+01	7.089863142050952582e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.536596844939507100e+00	1.628191611324456556e+00	2.470842461515071697e+00	3.286975527681925247e+00	-5.698000941767965344e+00	7.553878640537636358e+00	-9.926309647544982795e+00	6.509091752917322005e+00	4.749432663432530788e+00	8.210704573281718766e+00	1.285477287607353780e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.191424856786311937e+00	4.487229089468137033e+00	6.275662005910511709e+00	2.428912456683546051e+00	-3.465768547102144215e+00	6.083467543106571007e+00	-2.774060239524867555e+01	3.809664839991069307e+00	1.910359296454085642e+00	7.294335474739324532e+00	8.594363784700329134e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.269294334027965654e+00	1.346156429841204094e+00	2.781718945402355203e+00	8.551137266978637186e+00	-1.538276585296882004e+01	1.466147713647328432e+00	-2.659453437837406842e-01	2.230808075737460427e+00	4.046529103281010897e+00	2.021087367133232782e+00	1.022908206861506386e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.511972492935681700e+00	5.724417544313936901e+00	2.320157755382073361e+00	5.770384018730537967e+00	-6.739753661290630582e+00	6.917936855824798670e+00	-5.610760124559094564e+00	2.000373236327103399e+00	9.548125724979307449e+00	3.501646887580648126e+00	3.054026168034977218e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.791330317133042804e+00	7.072574590301153208e+00	5.877187516631710906e+00	5.849453427095997249e+00	-1.111439598545023877e+01	8.661715617620394880e+00	-1.434460917269017521e+01	1.288520990562442847e+00	3.429709221278604225e+00	5.649532375188118571e+00	5.672643303885830157e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.256044702777914246e+00	7.886751577279697223e+00	1.067259303304152418e+00	9.591263462085578340e+00	-9.640586894923830030e+00	5.090107336458980392e+00	-3.433274353215498120e+00	7.072270404000589039e+00	9.181721909258184766e+00	2.103729733296188176e+00	1.057217054165805621e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.070700258872852473e+00	2.325332952070617409e+00	1.095537172209660293e+00	1.903165248120764819e+00	-6.039693170566236002e-01	3.313240005547060996e+00	-2.523826774278407292e+00	2.711460105856774661e+00	9.055466271375005149e+00	8.928769920569223473e+00	-3.134599421172250544e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.977308395286780929e+00	3.097644885863367392e+00	3.933057489948441177e+00	7.003104644692909275e+00	-1.184669464306477948e+01	2.434040373665967927e+00	-2.449587665398269998e+00	5.957579756594757470e+00	4.251235867283909009e+00	1.515544119835938730e+00	2.613775600684771661e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.712835420783570317e+00	1.883295415703025721e+00	4.071186693828215963e-01	1.804927010582194402e+00	9.546780734004953750e-01	1.912042797086401569e+00	-4.773115866953421271e-01	5.752577551902992248e+00	7.481407958126302660e-01	5.393063655722007077e+00	5.456301886636824250e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.450624984145785668e+00	7.933264415371855449e+00	3.252052133558463787e+00	5.459817327808694998e+00	-5.200892359066457971e+00	5.199351260474839975e+00	-4.516248718691189268e+00	4.414741857019658156e+00	7.536132837935526574e+00	4.568056504967250575e+00	3.848973486867639338e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.121101107083311454e+00	7.482199442944230228e+00	4.700348059851329197e+00	8.368241907453993988e+00	-1.417874080258650693e+01	6.945418679451332622e+00	-5.814552672895270113e+00	1.519576895731564736e+00	3.553860449016977618e+00	5.996107843806421478e+00	3.042846806185487907e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.696861348437570083e-01	1.862929833740448071e+00	8.043379577663717583e+00	4.368425469616518342e+00	-9.377703987974664201e+00	1.863343824823109340e+00	-3.845318064407605707e+00	8.425514609640718078e+00	9.224795959597138051e+00	2.279890481224551291e+00	1.297878687425619830e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.340299846864088984e+00	9.310128684956769263e+00	6.364462901805131523e+00	9.520050343488996702e+00	-1.885003632463333290e+01	1.049601184712694568e+01	-1.016807843188181693e+01	2.385652030542152691e+00	4.287630384331873046e+00	4.171224949889930755e+00	1.685852195076365945e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.996011611327185520e+00	1.099641572366698572e+00	5.236966269241557725e+00	6.828720587113340734e+00	-9.423935728518797461e+00	7.403784705345830552e+00	-1.208790407759959429e+01	8.345777554516464747e+00	5.255654236353229258e+00	2.978589657772050536e+00	2.338500327902085019e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.755270256574241294e+00	6.017894126600626947e+00	3.817668864093502812e+00	4.260641764016559918e+00	-6.514251122259139493e+00	6.332978216784281855e+00	-7.794319353418440954e+00	1.035685388406259300e+01	8.209581805975927793e+00	9.327201696901056494e+00	2.496881193961174006e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.001302240709659230e+00	8.102260447369911134e+00	1.057285208016940992e+01	2.138491807342661311e+00	-6.999627641685916224e+00	8.916677802074696402e+00	-3.902048863808644796e+01	4.906208500478364876e+00	3.912135666292816616e+00	9.659390466104187389e-01	4.947559408765940958e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.050330782459363377e+01	8.789169726884983547e+00	4.216277542286570146e+00	3.285553726619063752e+00	-9.013528602733154926e+00	1.204341760889888757e+00	-3.604040401508198155e+00	6.030346770604262829e+00	6.037073063953158680e+00	9.923306064735800902e+00	7.003934479211388897e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.484888935001817067e+00	7.675332052049976816e+00	1.655729487725717597e+00	4.366362429150978386e+00	-6.159553658408652765e+00	5.325477620352070396e+00	-4.762989801120273370e+00	4.981164820480444178e+00	5.445812010263928471e+00	8.184811317447596934e+00	9.256551533382289421e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.532902319981590988e+00	8.358837629429768157e+00	6.135738713641470277e+00	1.952151402089116194e+00	-2.863259529729045738e+00	7.032537208595490696e+00	-3.181755005377082668e+01	4.216168177683915275e+00	3.839104354817183484e+00	4.270726573042846752e+00	1.270143159029548130e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.292000233989677227e+00	4.000532290617096365e+00	1.695392376136713342e+00	3.959115144667245900e+00	-7.379176795779208931e+00	8.964006482985588775e+00	-6.933424490179664446e+00	9.067522715086163032e+00	5.411588578323167198e+00	9.313543330905904583e+00	1.351746325426759299e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.219746390307700601e+00	8.307376840617209268e+00	3.884654678374840575e+00	4.268607445445940840e+00	-1.052194246235831798e+01	8.673182104552545013e+00	-1.074387621182289365e+01	8.725829305778765033e+00	9.447013888473344778e+00	8.826285940438651778e-01	7.299993622298829905e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.842498605833888803e+00	1.165566633153048981e+00	4.962149780867095572e+00	6.895542067581900803e+00	-1.551019497627822119e+01	3.020249233175587911e+00	-3.293709662084740142e+00	2.615643371329999134e+00	5.014911357265909864e+00	1.101897861427979386e+01	8.509401446572675276e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.411572841490615016e+00	9.047181176112149004e+00	8.722445322663830325e+00	7.801472215388007392e+00	-1.375707836632363801e+01	9.624934376089377963e+00	-2.132040323651032310e+01	6.169808906934091119e+00	5.517376002749549535e+00	5.746557864171049523e+00	2.378562059649710250e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.319122145844470406e+00	6.291768996659134139e+00	5.471864459178736873e+00	7.647919425252933223e+00	-1.374352083390992263e+01	1.402887365102673201e+00	-3.225402965058784766e+00	9.932861881039741547e+00	7.271237491143029530e+00	3.391653808059340580e+00	6.273652165725708301e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.328621263301576150e+00	8.520189186935194670e+00	7.097723560654447539e+00	1.616655106976641276e+00	-1.352074421180275543e+00	8.481639710832370227e+00	-6.080155713595860334e+01	9.698470831988375451e+00	2.670605361736716254e+00	4.105123420395288214e+00	-2.175159925885796319e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.657633717211965063e+00	5.173327056070862184e+00	8.665871213593892008e+00	3.589661220167423838e+00	-5.742949419243708498e+00	9.643623757779216987e+00	-4.852036392813558763e+01	5.623648215742147904e+00	4.692682430923643011e+00	1.382154472471782247e+00	6.237679648601652360e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.487859333404317752e+00	7.195534419330011922e+00	2.098193219422274325e+00	6.616277937598395553e+00	-9.722673143067426693e+00	3.217527574950431735e+00	-2.500998795804264319e+00	4.656583589255027356e+00	9.440353218159103221e+00	1.065288886745202745e+01	3.375199545258677603e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.678058426968847439e+00	5.846069276671168602e+00	3.446481987557704407e+00	5.153966459495771701e+00	-8.599548513544768014e+00	7.786147258809083205e+00	-6.073466069923354027e+00	3.690911405628310771e+00	7.830357253936989892e+00	2.057528682489435212e+00	1.286635318414410563e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.776903127485471856e+00	7.592047353519102870e+00	5.598941081257327923e+00	9.568736573567557802e-01	-1.381997838063854678e+00	1.384407030132742245e+00	-6.337426037987244243e+00	1.053981671089269945e+01	5.686035715656453604e+00	7.591725522672009951e+00	1.856992936494865631e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.424823763432603307e+00	2.143651024256248760e+00	4.811261972745051629e+00	8.466018925184636501e+00	-1.384051359230788947e+01	4.893186403025130637e+00	-3.873350320835993177e+00	3.053781526456968098e+00	6.211472142628790216e+00	4.290563312824155595e+00	2.122874844789074800e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.551269652882343308e+00	1.619161255178366732e+00	5.215787707350587610e+00	8.545076035016700544e+00	-1.552380181237086987e+01	5.930446733570989615e+00	-7.007330134035719915e+00	6.419188464454094856e+00	1.509078704879584842e+00	9.641358879374637425e+00	5.739199652088919912e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.368824850185316855e+00	3.092307462980371291e+00	8.933442475191515797e+00	6.948009501116501951e+00	-1.172922660018496366e+01	6.426812135031303441e+00	-1.569877135766762066e+01	3.074583998077816016e+00	7.605351142526800778e+00	2.386253927616359682e+00	2.146604734227877387e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.933147197243274995e+00	2.696408156082164442e+00	8.143100432970051372e+00	2.038982265815063588e+00	-7.192297654175483501e-01	9.110193808436088503e+00	-5.222058210784880572e+01	4.480591348100517735e+00	5.291571503480725802e+00	6.328843074850116324e+00	1.363560431471205625e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.348189087136239195e+00	8.826459552468719494e+00	5.949603118066860930e+00	8.343390710889620365e+00	-1.637216412277856392e+01	6.529152350107917613e+00	-1.012990592084527464e+01	5.225836939442853435e+00	5.379136689130435300e+00	5.082870419193407763e+00	5.942787272284120093e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.485603994670997796e+00	2.816315569294037591e+00	4.063191899750567160e+00	7.296379920431828481e+00	-1.113489606709805813e+01	5.209876463629603549e+00	-5.249781089457364658e+00	9.176718671980747644e+00	4.400798912339820568e+00	7.594508921442507443e+00	2.808707384373255778e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.013188159773108765e+01	9.869251104525467611e+00	8.878133939639347716e+00	7.926633783373066677e+00	-1.467153559587871570e+01	7.854663296217212931e+00	-1.485012087120457025e+01	5.308877675283816266e-01	2.623861999309586857e+00	1.344032621336709976e+00	1.086847225959129659e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.736001666082012562e+00	4.125017369966644587e+00	9.978529732754500614e+00	8.409374874160700841e+00	-1.649003829789368680e+01	9.893202417649591851e+00	-2.104651182180388602e+01	5.424858951514530681e+00	2.392674819047437840e+00	1.806242191270766018e+00	1.657208479300330239e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.915162995420924830e+00	2.025097617509472592e+00	9.585752652130986817e+00	8.540064683185418559e+00	-1.618250843928464633e+01	2.031409797449018395e+00	-2.366549090651619114e+00	1.472314072889939540e+00	9.420766208433773770e+00	3.403873430299916514e+00	2.801716343074437177e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.334998555373941187e+00	8.292667858905955924e+00	6.914201487179278960e-01	5.994969232149718330e+00	-3.860680252830634984e+00	1.014970349604380218e+01	-1.957530579305108986e+00	2.885421793518156974e+00	5.133673242066123521e+00	8.157402195287149382e+00	1.181928250205424646e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.993486514909770690e+00	7.955613836731885158e+00	7.508254208534399510e+00	2.146788640570985063e+00	-4.028939355702872760e+00	7.892162557098343356e-01	-8.444217588110248585e+00	5.437726493479273948e+00	5.713889602903085674e+00	2.776689994912126203e+00	3.628830910551008770e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.163704085070303318e+00	4.938788486898419983e+00	2.098325396578968327e+00	6.285666805702597948e+00	-9.800432219234979314e+00	7.984552559398134797e+00	-4.316793155772991497e+00	5.781066233742076399e+00	1.319656972189919175e+00	5.033656052212467813e+00	3.085068397230983805e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.156389478107787028e+00	5.718681257500422888e+00	3.345778606774065800e+00	6.770935827774619220e+00	-1.098615566988718406e+01	3.532898471896955161e+00	-2.808829399269442195e+00	3.252076038328276741e+00	1.934647445675074628e+00	3.337983796420145310e+00	1.895561591803552304e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.633051997245166476e+00	9.019387885914904146e+00	2.551298154543450991e+00	7.869250739438951925e+00	-1.090234726479896743e+01	1.408090784484887781e+00	-3.021378543307358111e+00	5.149056551967168716e+00	7.742271347808058479e+00	8.360653991500051063e+00	2.096168266965544902e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051379450695022699e+00	2.598727451060324878e+00	6.353234774417948039e+00	2.217420110510156306e+00	-3.051777064082588531e+00	4.975693334533106693e+00	-1.957566670208206716e+01	1.801349630694178305e+00	5.851659596750403480e+00	9.755589833275037037e+00	1.105520110226074060e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.857873504632748585e+00	1.068264407499713364e+01	7.191631644878079044e+00	2.702410599417321091e+00	-6.059296949605118776e+00	7.051245050373582401e+00	-2.342444056813000941e+01	3.681256326612771357e+00	6.069270257585702488e+00	5.404389352371451238e+00	5.245181055005102877e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.996545878850921607e+00	9.645905663571603839e+00	2.027360866154804153e+00	8.536283612498936080e+00	-1.408040308657950135e+01	5.195964548395119564e+00	2.429838346225809964e-02	9.420559188062403777e+00	3.604048918016215186e+00	3.963556883414473209e+00	4.617509783572086235e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.807025336305580376e+00	6.886387994381048649e+00	3.751541177439217556e+00	7.276990026246108023e+00	-1.516538314271221388e+01	2.481728911381111402e+00	-2.146220829626694471e+00	1.071590587357032298e+01	7.133204729217954565e+00	3.372314187224588089e+00	9.114555453847746094e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.849942396803024636e+00	2.722911366043848425e+00	5.526610093618998576e+00	8.913692847581561551e+00	-1.682971867235577790e+01	5.746133267990654048e+00	-5.214183905288816590e+00	4.409403305965970077e+00	3.321127169074380880e+00	1.009556143956389374e+00	2.296301935081744361e+01
