G	c	dx1dt	d2x1dt2	d1	m2	Fc	m1	W	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.644387500063170471e+00	3.720080002586010348e+00	9.983903102460782719e-01	5.622375151440851759e+00	7.194300555033196432e+00	9.525544481551726506e+00	1.914062385968504429e+02	2.043279813320515004e+01	-1.015183900423560459e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.291293407263699677e+00	7.319535902522772197e+00	1.152636342822089377e+00	2.009310635424407465e+00	3.335810524738404670e+00	6.881982207168891641e+00	2.056318441984280909e+01	3.047769259735100711e+00	-2.266024730623978911e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.209611383988168143e+00	8.732585463118217817e+00	9.612729450513982643e-01	4.565610825446242416e+00	1.125158761287699649e+00	9.615973426297975024e+00	2.365199422899208059e+01	4.450797599242031777e-01	-1.516493451327793007e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.773533222735244053e+00	8.058469346987205739e+00	1.102847360163517143e+00	5.326464992157638356e+00	7.645469005310134847e+00	2.181186010501379169e+00	4.824680427498947211e+01	5.715573979425571771e+00	-1.465875039402080304e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.247157984974235134e+00	1.334693076106444831e+00	6.818621515703243929e+00	6.940462014323744100e+00	5.885462668714334988e+00	5.366678463158604195e+00	1.055880777750222705e+02	7.411917015091621153e+00	-2.950177182091660022e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.626106441988739881e+00	5.326451604408387830e+00	1.040105315992159385e+00	9.476984705934901498e+00	8.536102636506141650e+00	6.360351278733912928e+00	2.629918740300951754e+02	1.950407036328057231e+01	-1.216958703948904841e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.579739913547178354e+00	1.924264462736029913e+00	2.829075747483746905e+00	6.348037728974365912e+00	8.429151940323237113e+00	6.207976112429188120e+00	1.657799952175895442e+02	1.830016198147663076e+01	-5.738726081865138440e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.178134720404878877e+00	3.221044278774541247e+00	2.577968604047616186e+00	7.647983779231195989e+00	8.578976500949270445e+00	4.603863916422358038e+00	1.530407014905267147e+02	1.417806819774329341e+01	-5.124498216092566061e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.774591147456361817e+00	9.959682709662009970e+00	7.052576400015307945e-01	5.584203600052236816e+00	5.304815902117253401e+00	4.064951528095367195e+00	6.083910564594561521e+01	4.944370052739283317e+00	-3.138372010307169724e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.374895415998419246e+00	2.326889933632434015e+00	3.208497393652491869e+00	6.708759301675560671e+00	4.073342148458275247e+00	2.176245512336104415e+00	2.917842264205966174e+01	1.546774408903901277e+00	-4.022942241638297389e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.239859612643083864e+00	5.541282149013215808e+00	1.504199730282567593e+00	1.629161277843317324e+00	8.178644316701902284e+00	4.574314619851611141e+00	3.026056219165078431e+01	1.242637364072653305e+01	2.764862279553023661e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.058663851678343093e+00	6.614751397705418867e+00	1.363780296567055794e+00	3.297598832528820356e+00	5.048597850374455298e+00	2.508386455659670666e+00	2.095483650575792467e+01	2.694372570931705013e+00	-9.365746491085412684e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.033100050138007653e+00	7.352851955521119365e+00	5.365173136539765908e-01	4.289326790683399615e+00	2.665808939876729511e+00	7.623067903046282012e+00	4.362980415127600509e+01	2.257334210559086785e+00	-4.266284693889526913e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.436771970070747528e+00	5.973457886565157082e+00	7.297729567591316746e-01	5.289338532793082415e+00	8.761942877069765601e+00	2.902133510556096585e+00	6.516848525871419895e+01	9.070828428601370064e+00	-6.120623074357482096e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.031420689714656280e+00	1.182565324828237063e+00	1.695590352231020503e+00	1.471254789873984947e+00	8.988855070156761329e+00	1.467674963347925798e+00	9.873905786340525736e+00	5.105266543305409854e+00	6.091889327126136067e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.210753669055047332e+00	4.038533954595400211e+00	1.582866876534329448e+00	2.360712860176343852e+00	5.117584646350435307e+00	5.930387201094177385e+00	3.492189330613064158e+01	6.664184758066450165e+00	-9.966459548939721191e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.252485217212711666e+00	5.646393703408451259e+00	2.334827305500060124e-01	3.490149214234177233e+00	1.694485616385623006e+00	6.405842841876640215e+00	1.778002763618423288e+01	7.242029849732842806e-01	9.017475789130333652e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.158650601615160980e+00	1.770175987627606418e+00	2.893741853659341334e+00	9.715021503323887586e+00	4.481360286186463426e+00	8.892819914582005936e+00	1.941256077834048881e+02	7.386583015327308210e+00	-1.529011073716661606e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.917654403731701152e+00	4.189711794061213190e+00	1.414840305289795097e+00	4.016000387094811330e+00	8.292089846381676566e+00	6.232259487136741605e+00	1.010482144912554219e+02	1.755752815308284909e+01	-2.189598522657346891e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.492014302171120743e+00	1.329470555892805494e+00	2.755854088382660994e+00	5.275187756373641790e+00	9.171780474292926755e+00	4.081307666987703087e+00	9.878681069828145667e+01	1.422105776176074521e+01	-8.709964776771013106e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.326667967835726714e+00	1.695971895671396279e+00	3.696345354040906361e+00	2.727403732871286124e+00	2.902635872187196320e+00	8.276700962088888502e+00	3.176853217586354106e+01	2.643802521962630436e+00	-1.244213510986752258e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.295087244678973404e+00	4.502768615908829375e+00	2.759835679819861443e-01	6.552202973366794581e+00	1.542246692535589103e+00	5.799257659645640217e+00	2.988250187585625639e+01	5.694895793115829497e-01	2.891537160573811605e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.419219231776584378e+00	2.211448423360223181e+00	6.033879092290942436e-01	3.519295003686532475e+00	8.853707178872467054e+00	1.772205787572242786e+00	2.770133141214300565e+01	5.393931010228158129e+00	9.389613113178418402e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.474316843848676228e+00	6.138544903461648161e+00	1.387472926828068776e+00	2.796221032577560717e+00	4.564953914866475948e+00	6.078445543361711501e+00	3.940990234030660133e+01	5.111645557301621068e+00	-5.538991266806048142e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.288509770323003956e+00	7.245563280906215375e+00	5.913395524662514724e-01	5.566891926173084038e+00	5.843820670800279338e+00	9.263902794632969062e+00	1.533379772831110301e+02	1.319779112592171444e+01	-7.292101430505500304e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.026493739707077246e+00	8.224711990937226602e+00	2.919035970511585920e-01	1.052242155275539437e+00	9.630231430828942507e+00	4.483941471869206552e+00	2.274178735385549999e+01	1.793941146634281836e+01	-3.562573097128133526e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.750039581159171576e+00	2.786269642044354011e+00	2.036982845510105111e+00	1.132027837661377490e+00	1.627913997400957102e+00	3.762983919702516111e+00	3.835691935053612056e+00	5.494621240112167460e-01	5.151084089136112598e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.968126544348276497e+00	2.562641121580822468e+00	3.155202187272752923e+00	3.033933645248002797e+00	6.805239081406813995e+00	2.271536336302140136e+00	2.554713781612056778e+01	4.505903267514631771e+00	-3.470398156359523201e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.956241750504212007e+00	1.944773814476302487e+00	1.552115914237172989e+00	1.336614694989975982e+00	1.763836893806313810e+00	2.342339662621931051e+00	2.906163046903825986e+00	3.161213550650139870e-01	-9.676727223806518285e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.512369312494064921e+00	6.702007858609707824e+00	9.875077991114814546e-01	2.083156767775879104e+00	4.395253941872740100e+00	4.905556128965180562e+00	2.182996535961685325e+01	3.779620881847605585e+00	-6.010894007695921637e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.726085775959393054e+00	7.348231510995531401e+00	2.537442356724725623e-01	4.043958024655077033e+00	8.243006346847177923e+00	6.323148894776180917e+00	1.066185506975925534e+02	1.794203676806956693e+01	3.512709510010692071e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.401983436464756538e+00	1.187144323438281468e+00	1.148871931887508913e+00	8.215619898695690537e+00	4.881261531894902639e+00	1.721598926980223654e+00	3.363197868460284923e+01	1.688117339506131964e+00	6.332139301307489632e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.673133197282412610e+00	9.415771823485739489e+00	6.219011462757553232e-01	6.006672925680268449e+00	1.006075907909681177e+01	9.415939181611040709e+00	2.904347305603303653e+02	3.913788327812320489e+01	-5.129072203188082213e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.865558312998198964e+00	1.506040345816205717e+00	4.003701274150905931e+00	5.589307706850707547e+00	6.050943459034449745e+00	7.758015994699860585e+00	1.322399044935772281e+02	1.175341252053303087e+01	-4.274990483393271035e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.693688511677364339e+00	5.890569678721668367e+00	1.132377312226227062e+00	3.688444711253285213e+00	3.868345757452912537e+00	6.306135684060434343e+00	4.427229408896112517e+01	3.815281329271942745e+00	-1.555978950191398980e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.676911649671235516e+00	7.466141596323713436e+00	1.025758792207071224e+00	9.472139965163206554e+00	2.938015197733860884e+00	8.406840237158402118e+00	1.175851310680283888e+02	3.028646588405819795e+00	-8.196504184302829898e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.773534261166217263e+00	8.824092405959161667e+00	1.088794992204866086e+00	4.527292706606174555e+00	4.150707437716630643e+00	1.679837670224556989e+00	1.691289606388326661e+01	1.308362144667747584e+00	-1.274189071685110530e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.716725048232931705e+00	7.453892380233704706e+00	7.579470436351922746e-01	1.809358862835890314e+00	4.299875766326365145e+00	5.216774675807860362e+00	1.976314358635383428e+01	4.165968930669320613e+00	-9.289392557275322204e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.821683772582691319e+00	8.259654120672731636e+00	4.656543165793320393e-01	6.611403662157662176e+00	1.674120098631528775e+00	6.643389298394717812e+00	3.708954774290433676e+01	6.874327971124337688e-01	-1.115768802226423695e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.127985663735037392e+00	4.185388514288115758e+00	2.016342176020256005e+00	2.025164415162984177e+00	4.228275445559084744e+00	8.529318439255195727e+00	3.713088535861081851e+01	6.595203932776145805e+00	-9.692336262481646147e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.442734672445956878e+00	8.341479549738016530e+00	4.170342299990729695e-01	3.980933499569049072e+00	5.170594261868967756e+00	8.005148475328708102e+00	8.462965653342826045e+01	9.088567697753672903e+00	-6.069586762597769969e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.901590692288008810e+00	1.662943860955123032e+00	2.883147796914588223e+00	5.580361942057344038e+00	7.537668589419307175e+00	3.453771567203428372e+00	7.256250890467185855e+01	8.198651234552484013e+00	-4.580600352690909816e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.683256624423029146e+00	9.100521497168255536e+00	1.923540842624674452e-01	8.910046265741266680e+00	6.929085568629098191e+00	9.478484357397546134e+00	2.898876754199231414e+02	1.888287963805838388e+01	1.337990355220923391e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.216360513529564091e+00	6.032124708617022435e+00	1.989220240113419025e-01	5.389605829174461071e+00	7.340061679775985226e+00	2.098915481424350027e+00	4.448297753666970067e+01	4.739681000671959410e+00	1.863973326998081959e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.651175907099016626e+00	8.337736042891863875e+00	1.153012448676296708e+00	7.306295362444752861e+00	1.111015422602561697e+00	8.997568981185391834e+00	3.422390047929518886e+01	3.780131325905658479e-01	-3.594194218250468253e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.624225829116555886e+00	5.117655235947481174e+00	1.693446411243893834e+00	9.871549085053164418e+00	2.911041961449969406e+00	9.729609436436099656e+00	1.430561352946965030e+02	3.581184326039535737e+00	-7.543592679834511650e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.284238625210827323e+00	6.860555315412956823e+00	1.083937621577543364e+00	2.041487488432562003e+00	6.953946834505136287e+00	2.612640878680127177e+00	1.926736542847438116e+01	5.380972726768317393e+00	-2.962560347387691029e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.706529093257737273e+00	5.794204890254741613e+00	8.001870556617201036e-01	3.529291334867785679e+00	5.391190941499393041e+00	7.550001174033833529e+00	7.013322800394452372e+01	9.077245922246554244e+00	-2.339079518478399233e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.588856663812445280e+00	7.591290716158171747e+00	3.166911492162148289e-01	4.550977699025791523e+00	1.072880486666901056e+00	1.412930944677235789e+00	2.830072386019970576e+00	1.090654013491510199e-01	-1.885839509383549739e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.441090612433975071e+00	1.695812656982380373e+00	1.378245299098647569e+00	4.884671655979552440e+00	8.203909384013646999e+00	4.661512483031856391e+00	9.095769416893395487e+01	1.316536483830982540e+01	-2.858007137623989991e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.247699980328556002e+00	1.538647052153977235e+00	2.121674643835933516e+00	4.746528023969111665e+00	8.020111033933975619e+00	5.637773159742622830e+00	1.053868677047033060e+02	1.500195640093428651e+01	-9.045478844822778086e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.925680195333683287e+00	3.249441767503230771e+00	1.859922626246444777e+00	9.148940791257951233e+00	5.940465572631846491e+00	6.336054809920658393e+00	1.691705307735291797e+02	9.203564789484081743e+00	-1.085398960298075899e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.440391900569256478e+00	2.486427953539743996e+00	3.038199678320121944e+00	7.421700853804538589e+00	1.638391061020990414e+00	9.418001339775633696e+00	5.544559483537998545e+01	8.189598014940646653e-01	-5.472807469695406546e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.004386194007113708e+00	8.864629983127811030e+00	7.889071827160796246e-01	6.502409272588170808e+00	7.981411428193450064e+00	7.026197560118588648e+00	1.797482416948097637e+02	1.824276537591182645e+01	-4.492484248133377989e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580360560608030429e+00	2.951791018128100408e+00	1.208744231657327584e+00	3.837742393022760545e+00	6.313917872811336096e+00	5.296322502074862548e+00	6.403626009939441133e+01	8.714192341919025253e+00	-4.482821745597179053e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.580776421712725366e+00	9.813683935255822277e+00	9.863234786363762607e-01	8.431930207835295121e+00	8.098276600065297259e+00	8.193017259159327992e+00	2.799692289985896423e+02	2.216402472337820839e+01	-4.086635624247215048e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.682630323238271330e+00	4.079910001870665326e+00	1.914392884199526135e+00	9.656591600877510118e+00	7.776153417980800953e+00	9.599548371988104734e+00	3.550839565334015333e+02	2.393702255012673064e+01	-7.897608203555107842e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.978654946808757309e+00	2.660179538667600596e+00	2.283008566601590239e+00	8.374403526147608190e+00	8.269997338764635941e+00	1.070697277680527915e+00	4.099931257809298302e+01	3.324118428670201464e+00	-8.369088474783733744e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507319898788632706e+00	8.060768168486319496e+00	7.900572140989086112e-01	9.590271580429540199e-01	5.673635384486551914e+00	9.842379729837331226e+00	2.830113110643211627e+01	1.312727261412944380e+01	2.256045659323665242e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.750772011498121117e+00	6.918278079755187271e+00	6.868160459042593757e-01	6.724033788855932947e+00	2.197455386393635024e+00	1.764030597977256809e+00	1.244031219429610857e+01	3.557204533544187641e-01	-7.860420968038519085e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.219747713835389824e+00	5.536490195989227203e+00	5.894072053223265995e-01	1.471548024668881460e+00	7.056805918078985052e+00	8.451490747068644893e+00	4.412080293977794554e+01	1.717979058159717098e+01	-9.848683728946175941e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.276351037804604793e+00	5.921332525298129035e+00	7.022424549372057179e-01	3.252120382433050239e+00	6.598141852505522209e+00	3.423243681805294258e+00	3.918460740654491303e+01	6.429987824564407539e+00	-2.449368082353370113e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.825617108056786897e+00	7.356369246563499331e+00	1.058992637490286270e+00	1.461913164522301356e+00	7.711878141833675926e+00	2.140534293404750432e+00	1.406086071313391628e+01	5.360327126228455086e+00	-3.492871103288359702e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.136863307358638053e+00	3.139989667739315760e+00	3.751561852223090354e-01	6.458862192306514594e+00	2.522000093192795500e+00	4.951287656797632941e+00	4.065754634780100218e+01	1.290546660297144044e+00	2.370323595943507300e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.966325862174222783e+00	9.995456067148074553e+00	1.652461980521889306e-01	7.156871610678808615e+00	2.713556351980613623e+00	6.784849899894696001e+00	6.551934340933057399e+01	2.040592062178022026e+00	-5.771110033760087390e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.397286544217338111e+00	9.806891795000755252e+00	1.268463176373166856e-01	2.021231583086889216e+00	9.049224789002339620e+00	4.398633202434218070e+00	4.175647376073582251e+01	1.507403599213020229e+01	3.766475645379539827e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.353498511794738901e+00	6.793026174652701421e+00	1.696910226601013594e-01	4.434688974403119488e+00	7.678707830674332158e+00	1.486677300767045962e+00	2.504449567275945299e+01	3.677570843735144202e+00	1.581051728874443896e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.654269452680924957e+00	2.836911894844567517e+00	3.113796329672300356e+00	5.190090863033128166e+00	9.253027756666988068e+00	6.326542534351474956e+00	1.491591524680763143e+02	2.233938302037713797e+01	-2.002399650993502256e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334093329023168017e+00	7.137366693179543198e+00	1.032875209487151835e+00	4.391147254480732620e+00	7.815910361534401218e+00	9.141085590032473007e+00	1.544197238520025053e+02	2.330933385476470576e+01	-1.731562770801931217e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.244335788365781958e+00	1.561647069310017955e+00	3.196726388637338712e+00	2.020902640980820397e+00	6.387689111739546455e+00	4.322488192838699561e+00	3.073063391174635584e+01	7.470733770902931781e+00	-5.167347554566953383e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.884837072856912377e+00	1.355107624607195360e+00	1.460869598384032741e+00	4.741111125371674007e+00	6.917431479831392060e+00	2.945591356610398392e+00	4.925795604193991295e+01	5.782250976169558854e+00	9.546027041475964836e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.431118998311302626e+00	3.327973800436584639e+00	1.643478875718211718e+00	7.807536703709738291e+00	9.034127481486892819e+00	4.950494993630629281e+00	1.747956873219668807e+02	1.684705184300293723e+01	-9.323186431825966736e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.209517561065588609e+00	5.141571842080215227e+00	1.028641446595286446e+00	1.672305801475612030e+00	6.132987180095405222e+00	1.490621074787542355e+00	7.053365815437741659e+00	2.279509876405683144e+00	-7.876345820951202725e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.537237857623561244e+00	8.793424391725157108e+00	2.732433599457125828e-01	1.719330965786646015e+00	6.736132820472203520e+00	8.479999139554918131e+00	4.803222718010403725e+01	1.582798397852805294e+01	-2.265830002718519864e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.908852575254012862e+00	7.432411696763816522e+00	6.301762014134042467e-01	4.130127310820656206e+00	2.424701294860092116e+00	8.419035060836053574e+00	4.287564930697265453e+01	2.032909878739107334e+00	-3.047526003018977914e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.650640554461637599e+00	7.717366929138301579e+00	5.968655346950201279e-01	9.437843917064709487e+00	5.230901896292724729e+00	6.367756286835376756e+00	1.568541495643788437e+02	7.317666110410247171e+00	-1.750421367522002924e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.556545314842399996e+00	4.844007534272436466e+00	1.379089261611113004e+00	6.988619715674301069e+00	7.406991723471488598e+00	4.160707310880813026e+00	1.098845768327334582e+02	9.499910240734713796e+00	-5.511688995336387009e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.680016882816079971e+00	4.102617949965354782e+00	1.655763961637742421e+00	7.123324271736045432e+00	3.420400732533144250e+00	8.145425871607031354e+00	1.008498943648564534e+02	3.969616152897921690e+00	-5.448814260523239916e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.429331460414863253e+00	4.410472993286116861e+00	3.320671613471386507e-01	4.351353796589211065e+00	2.749981856639288846e+00	6.087281681283656098e+00	3.644793858138204001e+01	1.898764922156047863e+00	1.549556004743749149e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.463931351873285713e+00	9.811859837461689438e+00	4.321461483843548335e-01	6.305019986972347112e+00	3.917674069780698876e+00	8.461757201636329384e+00	1.002622520824304928e+02	5.063048953027555754e+00	-8.868979309571633607e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682354226735443881e+00	1.327783337687603593e+00	4.885542708357659691e+00	1.034526569003930252e+00	3.253956600686294554e+00	6.683370894014224461e+00	1.167411896185452491e+01	2.837764848679159346e+00	-1.198652435139619943e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.557860157574211257e+00	8.755996186929827729e+00	6.218258491849942837e-01	6.718868653135449343e+00	2.958665957696395399e+00	8.097079459070529950e+00	7.942989846502884177e+01	2.974301114081588260e+00	-6.323022956367825742e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.747679752225046457e+00	6.192568881061968789e+00	1.392325611065638791e+00	9.276551561254541056e+00	4.811564195018974033e+00	6.402003290106035749e+00	1.421580245115573575e+02	6.219807122183046211e+00	-6.197184532671044188e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.006177441890963031e+00	4.951292232587242381e+00	1.371209811574296999e+00	6.433269384456493434e+00	9.159876424610645884e+00	4.723499264910583584e+00	1.405727182893996599e+02	1.654675626555178169e+01	-4.226169124456368387e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.524626085563043354e+00	7.551241262060509385e+00	3.290522644032090605e-01	8.943551952404780181e+00	5.604573762680444382e+00	9.549262525987826322e+00	2.361610333073958543e+02	1.235833919555307681e+01	-8.403556017045684712e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665793553001859939e+00	5.360717796404856905e+00	2.953658465219105578e-01	7.506258527653093537e+00	2.786441199477635688e+00	5.855288424868052566e+00	5.973830048221375222e+01	1.860815787453553805e+00	7.720436609590272781e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.839611718814090580e+00	8.812000474002747552e+00	7.666775542346759842e-01	2.044479158320598344e+00	1.661867303045776234e+00	6.479754068219090613e+00	1.108900435653903216e+01	9.356473623570066289e-01	-7.830317281863967693e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.180059490585497084e+00	9.200111972512038605e+00	1.047728285230336009e-01	9.033722893684910105e+00	7.204906181760748929e+00	2.977701454402934100e+00	9.935733001571436773e+01	6.574757506424820264e+00	5.550132113316068683e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.190672992845368761e+00	4.929651639913665839e+00	1.310199413605950935e+00	1.637006215130532683e+00	4.528968485380765685e+00	6.680006314125113143e+00	2.301230625314516232e+01	5.534643193443418596e+00	-4.039438305451487077e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.470574834376130013e+00	3.499421440720730470e+00	2.677036172023100402e+00	5.796255773070502215e+00	8.299733998801620771e+00	6.165366339277688290e+00	1.509001304050407839e+02	1.807712704147500915e+01	-2.322833237572869969e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.182984812215889470e+00	6.289052089523921474e+00	9.907923829679164962e-01	2.288659871908809151e+00	6.881001361023180607e+00	2.615713952235599660e+00	2.185590700163403000e+01	5.399044508529703634e+00	-3.851092021489129213e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.464091247331014145e+00	9.293351921277608341e+00	4.949207749519379806e-01	1.055619814675166079e+00	8.152809705500072113e+00	1.464429270704448172e+00	7.171907133184084238e+00	4.175342509565195925e+00	3.116462395623789683e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.834291668209994342e+00	2.815474348901825241e+00	2.340719283542236795e+00	4.780688968926718019e+00	3.363042228054061944e+00	6.430672448993913548e+00	5.308848315052553346e+01	3.149718234709765863e+00	-2.593426248506974119e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.023452076826839807e+00	6.588075288549035236e+00	7.832642096029225343e-01	3.628499049141728605e+00	7.291435104109724286e+00	7.844675969538460691e+00	1.047398810490243761e+02	1.718573690825875389e+01	-2.486709849899332525e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.881607573163263325e+00	6.645315904255870265e+00	8.709882535066399978e-01	5.368450039252800288e+00	3.422945359370955565e+00	5.728931613756889973e+00	5.212640368620718334e+01	2.810031790467124591e+00	-4.125771737513727722e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.446935987495969300e+00	7.533510431392751450e+00	1.247780182415398231e+00	6.157828633693175568e+00	9.420500604665253519e+00	3.001837045854580222e+00	8.921671486165699605e+01	1.125347042877599968e+01	-2.011945468558343109e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.386362031546471307e+00	2.168530985794704158e+00	2.059654453125107310e+00	1.308939523434843100e+00	6.796638846324971617e+00	6.965177690616394024e+00	3.364551677984520239e+01	1.303461256820496494e+01	-7.544339500799311926e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.731614530532086249e+00	7.394349441318044391e+00	1.254672443149123628e+00	2.257687908068095162e+00	3.999061840226468600e+00	1.778311698900822524e+00	8.253169426377901630e+00	1.062257287939579298e+00	-2.997513864270930917e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.074591607680948968e+00	9.181996677549470576e+00	9.903140996213983804e-01	5.952499138448906102e+00	3.419480407931618338e+00	4.984575878492023548e+00	5.037426267140364189e+01	2.514250987488777955e+00	-2.882338300462983671e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.730277428245869498e+00	2.618659888165098426e+00	1.055085529722729287e+00	4.098525714042202672e+00	2.693942909605200331e+00	2.432023652845121564e+00	1.288436929548305976e+01	6.335831568922387635e-01	-1.147181841468576025e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.673394379967543033e+00	3.103324268518246054e+00	5.149582910843023553e-01	7.464716188211551362e+00	7.374089370983107905e+00	2.661092400130963043e+00	7.231716346949293950e+01	5.734440988623173752e+00	7.600261640415460818e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.941967980136748206e+00	9.721943614911209508e+00	2.155379723415761506e-01	6.760354839561704132e+00	3.007479716886450660e+00	2.895754117036428266e+00	2.755776133849342457e+01	1.048106346963379787e+00	2.534713671163120523e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.104018591388954862e+00	2.615950082376397923e+00	4.275163136716424450e-01	8.615840907988978614e+00	6.371605205784566905e+00	4.496365917856596006e+00	1.225835567191803790e+02	7.536515147549758709e+00	4.410050625852515793e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886925074759798315e+00	8.734518837686726656e+00	2.044598391228551193e-01	7.242063410586515815e+00	3.455529101250649937e+00	1.492649571680455756e+00	1.834031680808133657e+01	7.435225608203953618e-01	1.750445273861909072e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.162744991360833424e+00	5.422243351245246146e+00	1.290063992325518161e+00	4.939035278389396488e+00	6.974065138810564335e+00	4.539167146686149401e+00	7.756990081055984376e+01	9.139981312540493619e+00	-2.155154916206122984e+00
