G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	m2	Fg	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.101211575590617997e+00	6.547736830167941946e+00	2.945173365937205912e+00	5.178552078397412828e+00	2.818592599020169231e+00	1.028157730904740497e+01	8.687351930548160794e+00	9.402347123939908125e-01	6.240073187689608503e+00	3.771129948064719239e-01	4.514071100176469287e+00	-7.607383966460167812e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.805639662304795667e+00	7.596223582338442526e+00	4.365777884671454778e+00	2.399155938528263476e+00	7.350999665106380476e+00	5.859474966452435041e+00	5.662230633764292698e+00	8.017829954079902066e+00	1.712472291473082997e+00	-1.703391360594748993e-01	9.978183354572831121e+00	-9.101354770431823837e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494744792345034767e+00	6.770953880360101707e+00	5.164731142382488649e+00	8.584988830932688941e+00	3.280577108662407149e+00	3.001802778993453824e+00	8.220154003042994262e+00	4.893216587172028120e+00	2.341176350771658310e+00	-8.447542175705682888e-02	8.798716562590525925e+00	-5.249467181790005554e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.588186411737205761e+00	1.614227858668014992e+00	1.796517391536245123e+00	9.168483890928010638e+00	1.574577472692274771e+00	9.014122525407083586e+00	8.068823406872480675e+00	1.666738717623073240e+00	6.828713537804055989e+00	5.753250607101361158e-01	4.078395758512692204e+00	-2.016976057387147989e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.120156000181219191e+00	3.691443052827960702e+00	2.297449436535492495e+00	4.870125696670223547e+00	6.080178840940017260e+00	5.108934528636687844e+00	2.770956886808337849e+00	9.297438475073494857e+00	3.005895244109346720e+00	3.837636365606466038e-01	6.138258428065940464e+00	-1.966934942778510020e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.043055565004865182e+00	5.521494289394117239e+00	3.489264858172126171e+00	1.399592230820439376e+00	6.083624101856401900e+00	7.451614502059009659e+00	6.084826000155927339e+00	6.111077821086817963e+00	5.712169709454606448e+00	-6.036612341983873087e+00	8.654683229138120382e+00	-1.038527691213862880e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.025066485862567767e+00	1.381489520069133725e+00	9.538176389215360373e+00	4.573312890796167096e+00	9.045817405579041903e+00	9.795611476390691408e+00	9.146619622633455293e+00	5.939244341697415663e+00	6.022012774857735451e+00	-6.534164792463459381e-01	5.292999847950605741e+00	-2.234350797533654287e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.908286683901483372e+00	3.921529468978268262e+00	3.559225279794682173e+00	8.018137104684615935e+00	6.400888346948188534e+00	1.166284320526971952e+00	4.907206141910462449e+00	1.968550923379605422e+01	3.282684722819456891e+00	5.380492924758215612e-01	1.118094520822030757e+00	2.224137441410579896e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.455067244653047265e+00	1.239623996698284270e+00	5.548451377064952617e+00	9.338968732557441754e+00	4.020968691655362193e+00	1.951612537014954629e+00	9.698235961477141842e+00	9.266277328298169635e+00	9.223154138211727471e+00	-3.050241126460578212e+00	1.435414871339457887e+00	-8.141712358128057048e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.078501957874836492e+00	1.605084455373876562e+00	2.862330644454567974e+00	2.627111432340948127e+00	7.645918843714764712e+00	7.054509530163202591e+00	5.585890486608630745e+00	8.203527812990927259e+00	8.487841640780333208e+00	6.877216427085137695e-01	5.333517007702284651e+00	-5.944976261510841020e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.582407823638698030e+00	5.143803385905338033e+00	6.601226390893691232e+00	1.668908583587755956e+00	5.559297905121286298e+00	3.574181373522876459e+00	1.916716829602507888e+00	1.190926456625768637e+01	7.915753206367988959e+00	-4.836048008964032618e+01	9.744752015329806838e+00	1.080336686619156694e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.303770333705587925e+00	1.828565013340211598e+00	3.360685169182501930e+00	8.984952807366292760e+00	1.410269002313876641e+00	2.385837394641377784e+00	4.290322844812842540e+00	2.810766479795097084e+00	1.656101974636196683e+00	-3.997837090471819455e+00	7.021715861584274521e+00	-8.624033857284386784e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.260539564676973256e+00	6.095324257793322431e+00	2.822689081954892654e+00	4.374156475789453324e+00	6.215035109363171273e+00	1.332027226876049575e+00	9.678964908865738792e+00	1.888288647047609814e+01	2.037843224172631640e+00	4.478264666282201767e-01	1.252947964735354969e+00	4.909360117496105680e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.948801848664513336e+00	6.631217318288490148e+00	5.867554576237609787e+00	5.810983821158593798e+00	9.045516563668620336e+00	1.249069238968679718e+00	3.436989361615104599e+00	3.485663362702022283e+01	4.909629949239621816e+00	-1.733989359977995637e+00	2.381919325066535364e+00	7.391608347284256197e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.636953873638771650e+00	8.297320137346213542e+00	1.320696375473902062e+00	9.528534438095428882e+00	4.445452984517271666e+00	7.873579540009494337e+00	8.711429053543373158e+00	2.460240424579617446e+00	2.498162165161756043e+00	1.700517465762127478e-01	8.257920228636949744e+00	-1.295618871944006969e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.640099987680931015e+00	2.428146411197455112e+00	7.436208096516543353e-01	1.594046837177092391e+00	3.512698548458644598e+00	1.759893922690868973e+00	8.827311300973891051e+00	7.622777822623644894e+00	9.827332347677009139e+00	2.940109285851803644e+00	8.534670553572480500e+00	1.060920152193852672e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.556974706732257907e+00	2.814047334184436533e+00	2.796762912716967087e+00	6.574563366163464373e+00	2.691382489892111263e+00	4.883601257898695813e+00	4.413270598115404120e+00	2.339383760000070200e+00	1.712727429550106262e+00	2.490816873553881872e-01	6.574785331096511420e+00	-9.745533187096079075e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.135077316151486659e+00	1.860159441545020886e+00	9.467696634536049149e-01	1.606452231482792925e+00	2.375361188397203449e+00	6.578771698844564142e+00	1.937767308532159394e+00	3.846588706186067963e+00	5.464897292468041456e+00	1.746108397287376546e+00	6.539864588778267596e+00	-1.578152519933720299e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.613995052867709390e+00	6.337899408072074081e+00	2.027797387636649962e+00	4.581813501554610646e+00	4.948797425313285814e+00	4.702254788025906684e+00	7.063201921398734484e+00	5.350870818502374782e+00	3.836167452306532333e+00	6.435590158410755546e-01	1.098659629096138346e+00	-1.711361467478931475e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.189843681944223075e+00	6.773398672829075373e+00	4.293896239923320479e+00	7.926647891935601820e+00	6.192429299973226442e+00	1.397806016127281836e+00	3.615088780893579656e+00	2.371971319280548940e+01	6.560761125651628056e+00	-1.860662965696255000e+01	8.291719286120770249e+00	2.054527584456908329e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.525502834611522696e+00	1.012059661576506953e+00	8.146322621873066439e+00	4.769415610627394386e+00	1.717466638968182746e+00	8.054174671801465735e+00	7.858624826752206971e+00	9.843507207855917152e-01	2.426918116328391051e+00	-5.064633730112197973e+00	8.020047141808385405e+00	-1.748262247435671668e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.585546853928136102e+00	9.492495878896557215e+00	5.965434623298437877e+00	1.011491863982240424e+01	9.190390849033253318e+00	1.040351947798723531e+00	4.924987378693932882e+00	3.899212509493243317e+01	4.914897921952948501e+00	-3.387455385968620170e-01	2.885333862239548797e+00	1.258167159320648842e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.356956988569169020e+00	1.584988853419699861e+00	5.521438530212718021e+00	5.469179999340536114e+00	7.889815080583566065e+00	7.952370822012615470e+00	5.068879941949730572e+00	6.228257481323121070e+00	3.352579179141617516e+00	1.055946214124657279e-01	7.671129698281107245e+00	-3.842991773319388926e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.955132339821443743e+00	5.733022614038850051e+00	4.278132332789236436e+00	4.392708021537013785e+00	5.967354379632826777e+00	8.854610085518915596e+00	8.124027922005213398e+00	3.720848096147824524e+00	8.847129977337218065e+00	1.422434771153292532e-01	2.929274352518118629e+00	-1.119859951311207524e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.183306533252642012e+00	7.639062337111953482e+00	9.714854051126431855e+00	3.263920605485656434e+00	8.658634376371960428e+00	5.005391227642260077e+00	4.252458748705912228e+00	1.091064983342633710e+01	1.253639570963198668e+00	4.555475678956413810e-02	1.417317149576809543e+00	-6.190712782208778187e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.672218506737051413e+00	8.522806379943917321e+00	4.774950953043438417e+00	3.738305408350885983e+00	1.521518472946996603e+00	5.704807683266588825e+00	5.148244788609848577e+00	1.608751701687998192e+00	9.266515544680625993e+00	6.431230224026813769e-01	3.056115968867367361e+00	-3.173123373696023819e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.099737272500384222e+00	6.612597900844344068e+00	1.872200069347093931e+00	3.783259367848585963e+00	5.549842212201534508e+00	5.988576536473781076e+00	4.384937897138185825e+00	6.130688485011802413e+00	8.176295430628817584e+00	1.130325255184646105e+00	2.832948557465309047e+00	-7.792365320227469638e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.071949793331900658e+00	8.294147248290711261e+00	6.550080953616416402e+00	1.626439655978341614e+00	7.190284762874728841e+00	4.191828801971192675e+00	4.041398927741065350e+00	8.567736063852420259e+00	3.978431000267824480e+00	-8.545816368984681111e-01	3.885079188156009167e+00	1.176386317711854312e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.262179365027002120e+00	4.413901926691321975e+00	1.774240195973025624e+00	4.022952669721330921e+00	8.458176044855651554e+00	8.888824298343811492e+00	6.111115314301072132e+00	6.857960942459214948e+00	7.797139755810955641e+00	4.786481630053118219e-01	4.928600972404844072e+00	-1.664173359770166982e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.693038501941948049e+00	8.694845799659551844e+00	3.813894061947299186e+00	5.438392887658209496e+00	8.408441001962177808e+00	8.958471152193128617e+00	8.664801017879137035e+00	5.600738526673215922e+00	8.196823494021974188e-01	4.601912547413537780e-03	5.736638679500346782e+00	-2.595043275825464590e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.196204484004859125e+00	1.359481557687799658e+00	5.409917207064964373e+00	7.611283851190360217e+00	3.698278413848517410e+00	3.651518362595872258e+00	4.334885535456198369e+00	5.166378034395926910e+00	9.966494023385818579e+00	-2.530186584797808336e-01	5.375759581671804455e+00	-3.402809425710036351e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.133935958521901988e+00	8.901839248244451497e+00	8.604680713132902170e+00	6.943960206780208644e+00	9.077707073843015451e+00	6.734724730114724167e+00	5.653231026715405783e+00	8.859499641183784746e+00	5.622667309773873079e+00	-1.370921749639320453e+01	3.721431748643535098e+00	-1.370981728336230177e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.065197654696747431e+00	6.129667563998840940e+00	5.274112651264118767e+00	7.224540304828766857e+00	2.149323461257554246e+00	9.224565177412008765e+00	6.749245927566328795e+00	1.191947667160762059e+00	3.748346645851698522e+00	-7.586754270695375446e+00	1.477549016246265445e+00	-4.007558359496209732e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.561899178689655443e+00	8.181245482593137552e+00	7.292197282981454087e+00	1.508345242243598561e+00	9.012702731949767454e+00	9.005731857882009805e+00	3.716286050444019828e+00	8.790266987489170347e+00	4.438079106446748412e+00	2.458308096782346464e-01	6.641521390495136679e+00	2.783019711564059806e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.274209549459461854e+00	5.100178179644254683e+00	9.928366222233695026e+00	3.162942554482288671e+00	9.901248459200898466e+00	5.771311397326009285e+00	3.721454126124745354e+00	1.295753908889063055e+01	1.405510472400929300e+00	2.061901679802429777e-01	4.928859663666854019e+00	-2.543712828662676451e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.254919364448842778e+00	6.592915923831133007e+00	2.012125618925023396e+00	7.118416748535103977e+00	2.642915869133923401e+00	4.900916414948847333e+00	9.179320215085533974e+00	3.259979433570644236e+00	9.940772704188017173e+00	1.017176746093165551e+00	3.695756621915232465e+00	-4.071566787320654868e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.644792280623641467e+00	5.434601983689447025e+00	3.609302459875792568e+00	5.680721983670356856e+00	7.543616708179237129e+00	3.479473433468478483e+00	7.325005666713012786e+00	1.101627927608593538e+01	1.526744196539776999e+00	1.770649440891119419e-01	8.818004805266067336e+00	-9.925063783611520307e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.084731692326899033e+00	7.334972388509609864e+00	4.499003313755294720e+00	7.720474617545595164e-01	1.363955198730907314e+00	9.815505398683134430e+00	6.318957419929253305e+00	1.219830904848295150e+00	7.333017556355265754e+00	-1.589153348350323069e+00	7.940992856686281520e+00	-4.566686249150814803e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.230977733020034659e+00	2.000512244960639840e+00	4.855728161320155500e+00	8.588190200705273725e+00	4.685075590117385502e+00	2.185286434027078339e+00	6.509772746845247759e+00	9.913655936961026427e+00	4.848136498247106019e+00	-4.172546851593222250e+00	8.671899510738793282e+00	-1.507133569395857009e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.641633247059820722e+00	1.547002543312924416e+00	4.493621247905008609e+00	7.883664957496272052e+00	5.313283909932490445e+00	6.116177268234049613e+00	1.093515179260214909e+00	1.206870512077552249e+01	9.416608142847758600e+00	-2.860781643625159187e+00	5.584360776319905462e+00	-3.611252455181154630e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.009126598554050958e+00	3.577712892276277756e+00	9.359789060207784672e+00	6.026373345762111811e+00	6.161475639092810930e+00	4.219042396235576753e+00	6.279904298581948652e+00	8.624274156874621511e+00	3.364443485146260127e+00	-4.439696717123318703e-01	2.027755246226570662e+00	-3.276040916280823723e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.624961218244654226e+00	2.580661188985879928e+00	7.278632110478388206e+00	1.555820279387765792e+00	9.027719542807572495e+00	2.920282724216725079e+00	5.311324123566131483e+00	1.433170317458521126e+01	5.844489670810375515e+00	1.719893740736906929e-01	6.652982671747750487e+00	8.608925225008240645e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.909155140585514054e+00	9.292902914200872999e+00	6.915240728519329139e+00	7.390355873291087008e+00	6.914728586844686831e+00	4.291965357439749162e+00	5.715897514364181475e+00	8.406818243274100766e+00	5.304608181250320520e+00	8.498712316142108258e-02	3.015446390145305688e+00	-9.859159210724563138e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.008728408651756947e+00	3.200477928433135943e+00	3.722238267216263718e+00	6.512546567689754262e+00	5.170597207114263405e+00	9.689574255016710325e+00	4.481237583751906506e+00	4.795630625048764806e+00	7.751152581872345237e+00	-9.799984177990933576e-02	4.554590465640205643e+00	-5.265948205514592217e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.558976662257084200e+00	9.994003865165813849e+00	8.387972840325529589e+00	7.543809130376435412e+00	8.108779574416075775e+00	1.985441835051720894e+00	1.256047776531584947e+00	3.215399528682014108e+01	1.162768989413085707e+00	5.859506282751407447e-02	1.396998336129627205e+00	8.128238317413034153e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.922971431631126826e+00	3.998547482716240609e+00	9.759424038837900994e+00	7.504115986570469410e+00	9.268283708543817667e+00	6.030053115655878315e+00	2.857956046149013662e+00	1.348030353140820559e+01	2.364401193507450039e+00	-1.338995535528271497e-01	8.648296055989707298e+00	-2.756771709711811980e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.668322118465249915e+00	3.476095482917632928e+00	8.614922233343227376e+00	8.104453163579568908e+00	1.271932304093156496e+00	1.809040881085805852e+00	9.626861251344651649e+00	2.539752349019660738e+00	2.484846324045594468e+00	-3.368251077061445997e-01	2.357146288497809827e+00	-1.772388186852171543e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.707646994578219335e+00	8.138634447481161160e+00	1.267969742789318399e+00	5.133289880189111365e+00	9.756065830763061442e+00	2.260643542690675023e+00	4.941674890429968769e+00	2.068120748104690065e+01	7.964285585289114344e+00	2.101865028354471310e+00	9.443935802908507426e+00	7.095500834723339700e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.315858618698750426e+00	6.379446902191459046e+00	7.217821249399185568e+00	1.965016486806665741e+00	1.660687254390690315e+00	5.121529774847770611e+00	5.270062891221632739e+00	1.725959502982215898e+00	2.839713768924546855e+00	-2.539483147174703692e-01	8.234924699122549541e+00	-4.235815773434588039e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.235042971000027467e+00	5.558317066307506771e+00	1.642953490814246242e+00	7.106682413209685301e+00	7.946131899110317143e+00	5.590653739184864968e+00	1.371347989381539234e+00	1.692593794733959456e+01	5.795345407086247569e+00	2.188300941304586189e+00	5.260849847923462441e+00	-1.311788412739727328e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.351109214873035924e+00	5.725039723116039703e+00	3.299971177552382784e+00	6.490436417849971384e+00	3.441891050187237955e+00	3.398559072505574985e+00	1.116340811290349233e+00	8.774928546193384804e+00	2.904336248594376890e+00	3.504979624605538691e-01	7.630016222046344332e+00	-2.428489778021423717e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.736152519107563741e+00	7.755708456109084104e+00	1.389496290911283349e+00	7.608780746182071120e+00	2.501599794122299603e+00	4.201217470780004959e+00	7.724014078662531979e+00	2.920008519366817712e+00	8.747233318459619156e+00	9.979123088181901524e-01	6.840760167480643084e+00	-7.817038600365744117e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.798630396049615054e+00	3.257984253457925750e+00	6.397211422732337560e+00	2.281265378001375854e+00	5.274843334770531911e+00	1.903473115420781125e+00	5.978016381393401524e+00	1.206861155776151939e+01	8.889659924556244874e+00	-1.017266290217334301e+02	8.624708674223620974e+00	1.532504096947149996e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.911188808426734553e+00	9.913734226892486845e+00	7.589020316615614270e+00	2.767276642167537659e+00	6.897334398144129963e+00	3.527342437959341215e+00	5.444226396304229887e+00	9.892661091915838867e+00	5.716719335918658551e+00	-9.825098421901298451e+00	4.534247902028107902e+00	1.533290587988825449e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.257495410134136238e+00	9.526164104000656607e+00	1.647471509197549810e+00	8.925651166589023688e+00	4.348182193706320753e+00	9.784628756450814535e+00	3.435334740651548202e+00	5.179214655898170427e+00	3.856296527320131506e+00	-1.178394303454874503e+00	8.076547575638644005e+00	-1.484190560380313286e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.421897925722700906e+00	6.893660636151894394e+00	4.228436078829627576e+00	7.305642100841379438e+00	1.643326187748298528e+00	1.016582470543766803e+01	7.581482620079204260e+00	1.239170525098815867e+00	3.295247671883715146e+00	-3.632105718251352311e+00	5.386025711359856416e+00	-2.517090596190334111e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.494837865865495274e+00	2.617517882849459188e+00	5.045670155571381876e+00	9.119673990536927732e+00	6.213398248612402419e+00	4.168881105755654737e+00	2.513873032967182120e+00	1.148231462487721011e+01	1.141719107012848289e+00	3.064552576068581002e-01	9.377796388165000607e+00	-3.884779801326436655e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.942872509894854716e+00	7.341187995477370443e+00	4.091689400499483042e+00	7.492291141503576668e+00	9.040128907615754272e+00	6.179355618605804956e+00	2.544999784092660366e+00	1.332706229334799808e+01	3.475030997118596865e+00	5.153822261307836605e-01	5.846807263863227355e+00	-2.314932333191672953e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.970518061010086086e+00	1.804445780795113308e+00	1.976370177121976379e+00	6.617376324463654313e+00	4.246714236914183260e+00	8.810403482489878257e+00	5.291608653817092112e+00	3.804657973022370854e+00	7.233858720877217152e+00	7.826887805950100141e-01	5.055608849929512871e+00	-6.355238733603118106e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.085630377268076874e+00	2.092534491023690268e+00	5.269199995559745275e+00	6.781225983087304954e+00	3.194386230284847805e+00	1.254368937311804766e+00	3.306109671050017962e+00	1.244952482578339570e+01	6.062825000736864034e+00	-2.041117089148447761e+01	7.984915444844295607e+00	1.510614215440979713e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.342021524358303353e+00	3.195333924823338112e+00	7.678304135508018824e+00	9.684649239959270517e+00	5.195628701681834549e+00	8.535411830835002434e+00	3.145953997988015782e+00	5.543855929530596249e+00	9.631818391374343591e+00	-7.295320243571745689e-01	8.105561620194164263e+00	-1.137892892250833370e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.721839103720677500e+00	5.079206408563469388e+00	1.752717976585214332e+00	6.470971111715177138e+00	1.425818777090715583e+00	9.621108759967663460e+00	6.629107385661207275e+00	1.852766022180044603e+00	4.544773329668501560e+00	3.188652416932366007e-01	6.031794912395020525e+00	-2.392955283327023608e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.439411485426386861e+00	8.771400491006243527e+00	1.263820870896102289e+00	6.656262122361419564e+00	8.855890316792228489e+00	1.853228656011386422e+00	6.930472456852725394e+00	2.039035717283824312e+01	6.844142074839825618e+00	2.368270018151660938e+00	1.806515825980945511e+00	3.323416441596283022e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.096939918662187985e+00	7.513650139362239244e+00	3.888577907982427195e+00	2.565137263895784336e+00	8.549414571536631868e+00	3.230020354426413665e+00	8.526318061720884245e+00	1.517787178398770287e+01	5.286636818728094767e+00	1.692804785755701036e-01	5.143194421660994387e+00	6.766918991494084601e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.724784341638080143e+00	7.970048694789935162e+00	9.733029094236000489e+00	4.699647600921220025e+00	6.389021814327329629e+00	9.881368267655611604e+00	4.459057498253311103e+00	5.513136325190061804e+00	5.552827200579643296e+00	-1.164885255052938939e+00	1.005390826003798743e+01	-6.750141564879929490e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.419209424505091022e+00	4.752572316833031607e+00	7.477667409404084253e+00	7.708060061779869798e+00	4.245773250225688855e+00	6.178012227441510795e+00	1.768310677940863274e+00	7.808292138171243124e+00	3.330430376329918563e+00	-3.139008450634703240e-02	7.401252428722157717e+00	-6.706515826690279880e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.478023587052073928e+00	4.662048263919802871e+00	7.169157218218950689e+00	3.216457258865768942e+00	7.854269753251226227e+00	1.146116088243733344e+00	3.061344976563323605e+00	3.358664464620131440e+01	4.685004145857405433e+00	-1.596225873351223568e-01	7.865263788887751240e+00	2.785203750382659393e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.390832544422210715e-01	4.501313226134849188e+00	4.172794162580610866e+00	2.844575550899266059e+00	5.748628437376103406e+00	3.282590454133206048e+00	1.041624171198742310e+01	7.910091456636474838e+00	5.353088057521603993e+00	-1.055137556783199848e+01	1.595608192160613781e+00	1.808491236720405571e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.521196558142145605e+00	9.753734805668388574e+00	6.479928701539768632e+00	3.627496578335146271e+00	8.418510275636933216e+00	5.222883548630498751e+00	6.227212142778978610e+00	8.505021159656516616e+00	7.044399356383275190e+00	-1.067243115500433603e+00	5.547347487255594345e+00	-5.917881111434303065e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.957006835537884903e+00	1.154799460402684330e+00	3.740742458255351677e-01	3.005334168665920291e+00	6.670496710378386318e+00	7.199822497343689065e+00	7.673021095577919226e+00	4.887460885293844370e+00	9.878674323899836907e+00	9.623349319394967072e-01	6.455013951284001017e+00	-1.802428997049634063e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.097966527390715541e+00	9.092810176205054162e+00	6.788120830906654746e+00	2.885186929727037608e+00	8.220269595162186249e+00	7.584608903081623943e+00	1.120935511456246925e+00	2.004410226128094408e+01	4.003423041028665530e+00	-3.032151743711186120e-01	8.936270295456862911e+00	-1.708965918199321088e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.608160447587581032e+00	6.216011782342965475e+00	8.930769619957878547e+00	4.844453822821554567e+00	6.205175072539005576e+00	1.008585511671429913e+01	5.729617301128255846e+00	4.817023215656235813e+00	1.641332734812552818e+00	8.789139698127758360e-02	1.559759327121529981e+00	-1.268783488338072729e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.747764276631227354e+00	4.950058894506011775e+00	6.732396456710711519e+00	9.163261331613069771e+00	4.746520948823180319e+00	3.446932423734924367e+00	1.020598665017351969e+00	1.150800683259798696e+01	5.722664511339267790e+00	2.265861954375166798e-01	8.953981852348539050e+00	-3.793104901156346642e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.615618850176445687e+00	7.360847004460999266e+00	8.258031808425384312e+00	5.562999644222681894e+00	9.645631861020662612e+00	5.904441155810956410e+00	6.352478526989673746e+00	1.022918810165907288e+01	6.455098498285314790e+00	-6.241407088496390365e+00	5.722656014291282567e+00	-1.725112101537278875e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.546180235285946614e+00	5.362928875354565861e+00	7.342273841403798684e+00	2.251261888726145077e+00	5.904938016593473726e+00	5.821879733761629261e+00	9.300169133676146060e+00	5.834860324245120466e+00	2.564539334036135987e+00	-5.056385832570117422e+00	3.176268709944882751e+00	-4.027447592971371115e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.139792481076601582e+00	8.683078872501084788e+00	2.073713035030694485e+00	2.323958021450401645e+00	6.450276120962197268e+00	4.916071195052055032e+00	9.843644983289003392e+00	7.390681976184195534e+00	7.740009058817324927e+00	9.174480569231719951e-01	3.783221077163322565e+00	3.126523679417342994e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.134579054035500745e+00	9.485087425636884007e+00	8.911762497264851035e+00	7.328195140679728325e+00	2.602056577732315024e+00	2.354768002909167990e+00	5.840300784069012430e+00	5.571470309817256883e+00	9.765337573616092115e+00	-9.770588349402913764e+01	3.453452442942087863e+00	-1.251522260170351331e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.937395764966463041e+00	4.994944205329213460e+00	1.494329899267005102e+00	4.563624695889711980e+00	6.015020141545281973e+00	9.248509708733616108e+00	5.159213529736224046e+00	5.181794324172283694e+00	9.911531761877427016e+00	1.016856441478133366e+00	5.907454073890590074e+00	-3.316008735768012627e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.335206206426361675e+00	3.442836866367000592e+00	6.055405816035078992e+00	8.304453543722051023e+00	5.887981976935719786e+00	8.594644719437036784e+00	9.263852955063931915e+00	4.182690230059443515e+00	2.421363331358488580e+00	1.302357591091660716e-01	1.359746346309011811e+00	-1.309858506878211770e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.082220948961517770e+00	6.278450937249627550e+00	2.272471187191994701e+00	6.698990542727938369e+00	2.518895608233603145e+00	5.593976389605566091e+00	7.020903802317410403e+00	3.289373180954900278e+00	8.643751258279490202e+00	9.102838241954147591e-01	2.017871767649855652e+00	-2.787023265416835471e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.635900112966809594e+00	9.236909072685804745e+00	8.484423534922216348e-01	8.207053705753470041e+00	1.215335583147982845e+00	6.693672171875096666e+00	1.469888283493085979e+00	2.660718705296898801e+00	7.403735355934864870e+00	2.223912763054558095e+00	8.349672766709062444e+00	-2.598935176019816709e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.688513943123708394e+00	2.894418639414083838e+00	5.057936413398360642e+00	3.525812576024931477e+00	6.424071246833841897e+00	2.855296394804697435e+00	4.999622611246447690e+00	1.061932983850735290e+01	5.043811946278075276e+00	5.150765426759498222e-01	2.107852885601054993e+00	1.195725686104374796e+00
