G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	m2	Fg	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.041091195014598902e+00	3.473622107195712516e+00	3.625768707391628709e+00	4.940143102606438852e+00	1.769911569090609760e+00	8.823912321111141210e+00	4.623426771532920476e+00	1.569235304226520800e+00	4.445115887130833165e+00	-9.319133001559679386e+00	3.758175909645598889e+00	-8.653723734401300760e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.441541906449697930e+00	9.976219274269141124e+00	9.193010992139898363e+00	6.503444627101350406e+00	1.510683636269982699e+00	2.622427250220860095e+00	1.466831848096101121e+00	4.369153365566304181e+00	8.152481097015108702e+00	-2.657272087711601216e+01	2.415881378117719525e+00	-1.485997184655609615e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.934731522643408752e+00	4.834590145250462712e+00	7.786374934903041556e+00	2.449170184802318406e+00	1.947713664188212679e+00	9.524904121002039759e+00	5.462754856482554544e+00	1.545450560830778919e+00	5.094569738975079254e+00	-2.141471154054644388e-01	2.560083126742108472e+00	-2.601725815789933449e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.233126680255268504e+00	5.068228054597731180e+00	8.238291274132256703e+00	7.065221825426210245e+00	6.267854486556005966e+00	2.972478836358349419e+00	2.101694428196430930e+00	1.441201545159665898e+01	2.537821441245075249e+00	-1.115967436600740770e-01	7.855157719824993556e+00	-7.797900219316975523e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.864073668160887820e+00	2.480702329669593809e+00	1.164384981235155214e+00	2.623605263139543897e+00	5.900298554224518099e+00	3.937230268872320860e+00	4.609587522027650763e+00	8.556227963207483356e+00	3.391903626079540324e+00	5.969063652236451523e-01	1.132930568312705777e+00	2.541955522842573312e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.015636782615062739e+00	8.150615821939792838e+00	9.669969165084781437e+00	7.240255471100357276e+00	3.103859382154608770e+00	7.805306457759170868e+00	4.156761697920074994e+00	3.077497441956738022e+00	5.587831523960447910e+00	-4.046008911487151138e+00	6.014866777073419435e+00	-1.019526793120664934e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.407141201397101860e+00	7.239125828813104846e+00	7.542989409111378940e+00	3.076601873448840063e+00	6.736030036528108944e+00	4.550901688561658887e+00	7.952601999211972306e+00	7.640222818809990102e+00	2.329872856206622878e+00	-8.541260143787740566e-03	4.413824712174491793e+00	-3.827198031077631679e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.137076527638924972e+00	2.987698997734749895e+00	3.732995286250543110e+00	2.052736633832334512e+00	8.368757419151073407e+00	6.476123971319516670e+00	8.233027056467507876e+00	7.202809219627816617e+00	6.503412637947452168e+00	-3.469253349795914931e-01	5.550557255050058814e+00	-3.280326814936871838e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.931066643203847022e+00	1.746055167699754218e+00	8.470046949065885400e+00	2.488852788018955042e+00	1.368802535887174043e+00	4.996560482904518707e+00	2.370582372751518729e+00	2.250732442248071674e+00	6.094731435598204072e+00	-2.937198466388067253e+00	6.071453790623814406e+00	-4.054762438560111804e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.701944028071881831e+00	7.128933624803567959e+00	3.538866606221754196e+00	1.011033460322441790e+00	5.480177815669032171e+00	7.677593841325617952e+00	4.296051646815733704e+00	5.400361698147308154e+00	7.427096627161854592e+00	5.144985980909743128e-01	3.824918089485945139e+00	-3.148756177787438992e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.852225495442001879e+00	6.882678063831079385e+00	8.859368421815897676e+00	7.468736104655784303e+00	7.202447881179779188e+00	3.058722808273092841e+00	4.357540398742632881e+00	1.272674076017948330e+01	9.439728121915127446e+00	-7.166109881612799937e-01	3.652888231739953362e+00	-3.828272616554337926e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.650784757610207265e+00	3.469970302276970564e+00	2.015282214974595920e+00	7.593699904232111386e+00	3.264654100201297204e+00	1.531837024361009547e+00	2.353792879006109562e+00	1.133920108171205499e+01	9.214536204832704414e+00	2.830508093415139648e+00	7.607499006443799949e+00	2.228933720849398448e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.912832095973246105e+00	9.554205159638589961e+00	7.334389608664767302e+00	5.633562753162195236e+00	3.767264752746484646e+00	3.702391197278721346e+00	8.194212557171281830e+00	4.990058104629050639e+00	9.498152922805141785e+00	-1.023402974055141745e-01	8.849287866178372042e+00	-3.460639234932634878e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.109515051478861203e+00	2.358046432139371262e+00	5.871986784504861667e+00	2.456129696615790614e+00	6.516580700615844712e+00	5.279184653874545496e+00	7.357661204729675219e+00	6.723369961885772739e+00	3.200051594624969020e+00	1.847894280191227090e-02	2.732626005037446681e+00	-2.101122609220097193e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.840635999546088364e+00	4.885991603210157130e+00	1.879431201201380297e+00	1.752525042388058507e+00	9.080732308546913600e+00	2.521150414270795448e+00	2.710235639785770534e+00	2.115371342983241476e+01	2.183966810102508482e+00	-3.808549824749889873e-02	1.876144934624076832e+00	3.683424039083368573e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.305350502656639655e+00	9.507554503569508597e+00	3.171782092662563279e+00	1.169332672945188500e+00	8.283474707439129503e+00	4.195595212154016096e+00	4.305436389721473134e+00	1.175723388227340216e+01	3.719441829919602149e+00	3.174175251172233203e-01	9.092315462234177303e+00	7.950084357777000399e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.388033271430706872e+00	4.778892526840464505e+00	1.117589362746591153e+00	2.488665216712074191e+00	6.243548030562042328e+00	4.595246555219928197e+00	1.955759564249798022e+00	1.183125020712047437e+01	9.063549419796972373e+00	3.397058108716477953e+00	4.152937917389916578e+00	1.740862723801730017e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.185371593712998717e+00	6.741999423089803933e+00	5.218435629228445727e+00	9.022089590692436545e+00	7.564867125716875584e+00	1.509339762185447187e+00	6.647831143944389787e+00	2.224596032434684290e+01	9.742478136957064550e+00	-5.672906596509846189e+00	5.963235154514790359e+00	8.046283676998239542e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.751044420368122800e+00	4.583155721261484850e+00	3.710671340593220791e+00	3.170292628958356396e+00	4.282566119708140384e+00	6.247639983862163682e+00	2.096059910845999852e+00	6.842683085281853650e+00	8.730606740045415037e+00	8.855945723146969595e-01	4.243222091279015729e+00	-1.079774690695086470e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.546210130828374218e+00	3.472215642130484170e+00	6.376733172954908824e+00	4.193397359948870751e+00	6.763970254136303595e+00	8.963223114848727135e+00	9.874983883681919039e+00	4.391882347223262428e+00	1.979926190644100803e+00	-1.126775957366568798e-01	2.133844954931396920e+00	-1.016679114299991404e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.023395186735381657e+00	9.854754475330002705e+00	3.673567762119803071e+00	1.954728357977153053e+00	5.200573526659940882e+00	2.375707535409042670e+00	8.038829869148292673e+00	1.008664891034135991e+01	9.534918927794169718e+00	1.214831706649561749e+00	6.301265334731782630e+00	8.504514216523611836e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.686977448035463567e+00	4.688682486064742250e+00	3.693765450414052243e+00	2.992218365378058298e+00	2.711635875259139628e+00	6.382562309739320483e+00	4.514344296816148905e+00	2.904530214818175970e+00	4.808906731703543436e+00	3.434909463284806508e-01	5.726698806885296200e+00	-3.249285127952219199e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.155224930106902193e+00	9.042301602285588658e+00	7.686177547477311300e+00	5.679154095868890195e+00	7.315263980513068809e+00	6.989064664089818635e+00	6.206307065629656172e+00	6.552784320895510106e+00	1.081450931017110095e+00	4.370540367087770786e-03	2.832528401161918286e+00	-1.265412288770542304e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.513941524101254821e+00	3.066849268866175926e+00	1.427221717468317275e+00	6.480927991610948347e+00	6.003837878042483034e+00	4.772666318876658487e+00	9.197417168166154511e+00	6.351646788330612914e+00	4.981263342382761472e+00	7.085099549137722219e-01	5.056106489242002233e+00	-1.990943520264815092e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.195573557908473639e+00	2.906759191666501430e+00	9.123576244314127948e+00	3.209535020969130237e+00	4.229666914279133216e+00	7.313294913770186589e+00	5.982845000149628945e+00	3.716172170333257974e+00	1.418020879054069150e+00	-9.303687025804859012e-02	8.170978375243072023e+00	-3.779229904843620602e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.432022388203698426e+00	1.272841403917778891e+00	8.668132470123770972e+00	1.522832497609110547e+00	9.205814921760914871e+00	4.701100974102249808e+00	2.565994378158585221e+00	1.499300277950518989e+01	5.896756674498967676e+00	-1.057087371321701275e+00	6.321273663042397573e+00	6.061617494271715145e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.754721761561401472e+00	6.875057561704063680e+00	7.010776396943914079e+00	4.524909519143605507e+00	1.189184276347639901e+00	5.530875178678659410e+00	4.415788675293705445e+00	1.411869401152913817e+00	4.061129488105007290e+00	-2.661341676325334138e+00	1.869502871043875247e+00	-3.385304235298735875e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.503394823475070474e+00	4.325868613102733740e+00	6.330078043944269872e+00	3.106339050803640589e+00	3.850693640458849210e+00	1.063909200144715017e+00	8.588401542376283615e+00	1.530647379831348331e+01	5.263339023902068980e+00	4.335680014692047113e-01	5.940509178862107831e+00	1.985692019134407715e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.529520123076104188e+00	8.779590242498784392e+00	9.022740832500661057e+00	2.976972061283454707e+00	1.514436200525878906e+00	7.230691257636595815e+00	6.800991959747655358e+00	1.258005594789208148e+00	6.516048218045688678e+00	-2.446034398463927673e+00	7.332253847513197975e+00	-9.365437049803070124e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.222673405572191285e+00	5.268140306636420078e+00	2.669969984488510306e+00	9.631650964556365935e+00	7.903722220917998698e+00	6.953589892804112438e+00	6.864756633133267449e+00	6.846971095710747690e+00	8.816211465296786898e+00	-7.457197168119461317e+00	8.133978203603252410e+00	-6.081954747176914111e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.815627728467400281e+00	9.712850330699962953e+00	1.706319284596828245e+00	6.547454853457168156e+00	7.319694613860082022e+00	1.339043602591382554e+00	8.788563844981627682e+00	2.342089154301189424e+01	6.955016332641486443e+00	2.450089132143527859e+00	6.659000338274996267e+00	1.423668302006489661e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.596205067665758204e+00	2.668375510576519449e+00	3.161524709065604899e+00	6.014602457238555466e+00	3.985850279076874170e+00	4.300918880246292098e+00	9.052714311356686139e+00	4.550416324333011353e+00	4.898418005031211386e+00	-4.706920453395543880e-01	2.372377928850528672e+00	-1.148461791831788048e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.456681903268176370e+00	8.817922887538747645e+00	8.152448370906348885e+00	4.744770114226128044e+00	7.076626094135475498e+00	9.809279830843465220e+00	9.278434496988044344e+00	4.424528455126741200e+00	8.375063608108991531e+00	7.579797413822027263e-02	7.405890949715312921e+00	-4.273892618207646166e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.582793674436256737e+00	7.988676721709117245e+00	1.315382729158055097e+00	4.866266544021120133e+00	4.560938167996709147e+00	4.786236327974537019e+00	1.856009307236820005e+00	8.731195303839569988e+00	9.154424006054744822e+00	1.581333395945120568e+00	7.106158146083159544e+00	-2.057832056412488697e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.249708196933312365e+00	7.937099429335966683e+00	6.253050871416435896e+00	5.863950734925856167e+00	7.808187085075063649e+00	5.512659289235216420e+00	5.892627689092305054e+00	8.309545666867212077e+00	2.074563519189621896e+00	7.986519056796745342e-02	1.220516361608768863e+00	-3.496113802636464207e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.335349469471975858e+00	8.609409951750290446e+00	9.957227534820587422e+00	7.264985059669630374e+00	5.089516358053724154e+00	9.190156409777435087e+00	7.660477979736993071e+00	3.540243754710700852e+00	5.783084312196041132e+00	-1.208429810390668324e+00	4.702458074228331952e+00	-5.733327952979953324e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.151932864934192446e+00	7.850051148026055969e+00	8.698092724601213632e+00	7.329575962893965624e+00	4.713282485154573820e+00	7.458135009048820763e+00	7.815000823876202318e+00	3.722336655820302820e+00	3.568704811714834335e+00	-1.644995563199671906e+01	3.997181721725371339e+00	-4.240132341206410160e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.362419580413973819e+00	6.639946537022065165e+00	5.697824437919817520e+00	2.544431386075052259e+00	9.418563022757194148e+00	6.242310690812333362e+00	6.473417506357493245e+00	8.939872178131293978e+00	1.415931454791752531e+00	5.750453819116845000e-02	7.026019995865683931e+00	-5.051078012992856969e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.854966037523244182e+00	2.186941630495993660e+00	1.575581536352365530e+00	5.502097627989384954e+00	3.250150156263687862e+00	8.167317133763850379e+00	2.506543823244774760e+00	4.190350420937353881e+00	7.005875348176933137e+00	1.261073074400704819e+00	2.938534942046584497e+00	-3.474000613774449420e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.701524678190388329e+00	1.294895158039794714e+00	8.481327257307226475e+00	4.707260109486568922e+00	2.078718267739113834e+00	8.772085994852936608e+00	8.183669155712379961e+00	1.468445883535543617e+00	8.758778963852781985e+00	7.243234050513805422e-02	6.318277809583515925e+00	-1.166792355403237593e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.672381807521688302e+00	9.282232859497639765e+00	6.398489716019102325e+00	8.830294633203667587e+00	6.262138490215910736e+00	5.110321435196399698e+00	7.479957555415792214e+00	6.571542237245457940e+00	2.457895921952347074e+00	9.145282918527851412e-02	9.225966172290867462e+00	-5.645413659993472777e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.667679564472306808e+00	6.542326626355606578e+00	2.033225030880781770e+00	6.691559063139949970e+00	9.719950739034660003e+00	5.279114325018409382e+00	1.771956961331192737e+00	1.832292550662116071e+01	8.313785883009870759e+00	1.381064945285180645e+00	8.170543563659858677e+00	-1.332987884699028847e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.650137707306596813e+00	8.169663309843491206e+00	1.844896524606116861e+00	5.789679954142390450e+00	4.418951447639082986e+00	4.477142446057438718e+00	5.170041013189152324e+00	5.626954720524731890e+00	8.678634956225591779e+00	1.505644040808848283e+00	9.297565387247738400e+00	-4.079319775589120667e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.472432104752485316e+00	5.332748434503693957e+00	9.186758554082555150e+00	2.032449360243494318e+00	1.561139967898231395e+00	9.702944023660631245e+00	2.563140498575898540e+00	1.867402614749446910e+00	9.227890557774642843e+00	-2.605900400190649169e+00	9.813948009951962703e+00	-1.068427748593182400e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.656984603071309792e+00	2.056259872129989397e+00	7.017641868185650722e+00	6.448300973657587143e+00	4.053320745946670911e+00	7.272392790000753671e+00	4.026126726092316588e+00	4.249557625074833922e+00	3.393724008316234997e+00	7.692958922501051677e-02	1.093016199008115752e+00	-1.070336734801740164e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.854527666916127249e+00	2.126582818879300341e+00	8.464009589484948748e+00	2.043999163912396000e+00	5.550577155723858347e+00	1.747210143856983811e+00	1.158786428580623307e+00	2.226299901264422587e+01	9.131884938523151973e+00	-1.137138946183774380e+01	6.613783563877056793e+00	2.383037304546574475e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.530043793864907187e+00	7.184460412653983497e+00	8.918522522977532674e+00	4.031333516439264741e+00	2.454691641058409424e+00	8.762640864240923477e+00	4.599920622358943056e+00	2.193080089093557117e+00	3.890104802636074499e+00	-3.466762684248143156e+00	4.711841622662081619e+00	-6.206167626799461345e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.006287888389451268e+00	4.865352794161823979e+00	6.148408129981614678e+00	2.280336836435412184e+00	6.923084134611948492e+00	5.329253921571029728e+00	5.947938380188393381e+00	7.530194229398370354e+00	5.979114602207951989e+00	-2.176100629048869847e-02	8.741062759965066320e+00	-4.956712457066039690e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.422950379454649195e+00	2.793652158973878308e+00	5.657188691416057402e+00	7.232005192980373032e+00	9.980354459753078444e+00	1.613735192451862588e+00	6.576960031553171326e+00	2.768463937417996590e+01	1.452133393696625419e+00	1.691808329406804257e-01	3.264682352248659658e+00	5.323621824190365892e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.258758918499326640e+00	5.426199984091388373e+00	4.872953467443641884e+00	2.852623575901428676e+00	5.063167663551459086e+00	5.952118753012810792e+00	6.973384762824287542e+00	4.858124880747494601e+00	1.398866486385906160e+00	6.255099166191993576e-02	9.827614229232782606e+00	-2.324100283056850103e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.126100715703933552e+00	1.575786332702341808e+00	3.854346222435274250e+00	4.531540376011421678e+00	4.191069163943588194e+00	4.755618830361694194e+00	8.526540629264157900e+00	4.504866946039615350e+00	7.482067279385095304e+00	4.880018260201263169e-01	6.520051605331305566e+00	-2.472581340257133675e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.867619522360691953e+00	6.239500954785762055e+00	4.915503600055074251e+00	9.068643518887176569e+00	4.613659748048257292e+00	8.899497517865052387e+00	2.936003247787406067e+00	5.189330789088632656e+00	5.005255718195240178e+00	-4.881635631279680254e+00	8.145593887426084478e+00	-1.321945636212641659e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.530191534706528245e+00	3.424188872190685462e+00	7.968280904525752106e+00	2.843076245371895183e+00	2.043856936403157576e+00	2.832348598274543328e+00	2.073656161796235686e+00	4.835009774928985316e+00	3.298237528922395967e+00	-2.623585380149932589e-01	1.774961254884086514e+00	-1.165781143861142954e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.918167182727781750e+00	8.185175584414052352e+00	6.415478437876314111e+00	5.569079602329198408e+00	8.950835225958519104e+00	8.430744742806336234e+00	8.660704997995081200e+00	6.302414127171361180e+00	2.704932226932950989e+00	6.965913155996804329e-02	2.650774467117527955e+00	-1.177803843961517138e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.255801295454543887e+00	3.784872698016103154e+00	9.034502940787650260e+00	4.774208855749267677e+00	4.726125128141202225e+00	6.015645080140249235e+00	2.404225412904351433e+00	7.084622462327970105e+00	7.027491527841420726e+00	-1.392704889024541082e+01	7.818318511451234798e+00	-3.432877631474678282e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.665651306366915385e+00	5.093884231627373360e+00	4.993070190008409348e+00	1.154861053994071796e+00	4.488402898639873406e+00	1.489682252784616967e+00	9.775376030367839419e+00	1.295488373124085868e+01	9.988658543084205643e-01	5.729054533234432395e-02	1.200047138738209895e+00	3.208955431324679086e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.893635968928785829e+00	1.106970125661206117e+00	6.458244830251097746e+00	8.134098822031768705e+00	6.945678555486173522e+00	9.733610815248448844e+00	8.587790382988762516e+00	4.468266499289899052e+00	8.250260603260333170e+00	1.642678201599824528e-01	8.354171661668035043e+00	-8.887550961234767044e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.673297946697147154e+00	1.656308198979793200e+00	6.682696890425957825e+00	1.616755283538034771e+00	4.985761916301052921e+00	5.612454474014444195e+00	5.512995069700071582e+00	5.360237317175412741e+00	1.712073894859110545e+00	2.570273072366787218e-02	1.124375574763217145e+00	-4.697502260689841447e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.280238085472040765e+00	4.544644511470278481e+00	6.313340493078640314e+00	5.272053839372038198e+00	6.838101599358951788e+00	3.622962881277490776e+00	9.836910476016930360e+00	8.940750955646436182e+00	2.727252363880291686e+00	6.253366610331125008e-02	6.924112397887582482e+00	-9.870622165251671021e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.327033373723609522e+00	5.324766240038826481e+00	7.326368342999513672e+00	6.060031924571126716e+00	1.560764473733629698e+00	5.227773439756812301e+00	1.875664209434423357e+00	2.860030823830894242e+00	4.473950108055854358e+00	-3.438181790796797626e-04	4.277433733009455175e+00	-7.638518684766205524e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.237077254790821534e+00	6.399869006196460930e+00	3.140547404240839224e+00	6.658543832163508647e+00	8.323800871351037856e+00	8.717997775048837994e+00	3.724752526787104223e+00	8.284064848591274455e+00	5.359328140286189424e+00	3.247876493777247520e-01	6.491528075576550982e+00	-3.818364928873402420e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.641076034393859739e+00	3.620009577224154729e+00	5.615401689212917269e+00	7.186905870840181620e+00	9.467956824154471818e+00	3.744385621000537512e+00	6.739955665716260036e+00	1.292068536419569114e+01	4.193078489101383255e+00	-8.515294714169795443e-01	7.260351886250122178e+00	-1.035378682772338443e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.277799605835566510e+00	7.251697747663171434e+00	1.935841918942328821e+00	3.277495975349142832e+00	6.835180330956515782e+00	2.731036350838599525e+00	4.141861358216591960e+00	1.329567795164897426e+01	3.882301216967216639e+00	6.996644967938889792e-01	4.086097967206113957e+00	3.158172789871211972e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.301539528816032742e+00	8.737804271884517249e+00	4.462308398930991515e+00	1.090472079365806701e+00	9.592685314713559563e+00	2.162457348219906983e+00	9.360748435480056528e+00	1.979031766521212532e+01	9.670255273199876100e+00	1.115443481510539181e+00	1.965983201051777929e+00	4.648999194893835174e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.799539284904215108e+00	8.022304066725746807e+00	5.396866196936973559e+00	7.511465858539522422e+00	2.370132733762308153e+00	3.689183899360561902e+00	1.589684400468102998e+00	5.542888707313760044e+00	6.765601465936973646e+00	6.971778325187428793e-01	1.621536687119810916e+00	-1.231417098133255728e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.222756829083536445e+00	1.357999146816238900e+00	6.877824683348594981e+00	5.816953224181988347e+00	5.293535151384757498e+00	8.025746139150930603e+00	5.937926673554095203e+00	4.425470242165774337e+00	1.211267705932718375e+00	2.649279250955003523e-02	6.305539239943178664e+00	-5.005303012680364105e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607816286263523686e+00	5.317198861283656264e+00	9.554618388520536243e+00	8.526387186292744502e+00	6.411568372518232195e+00	5.247494461513692698e+00	6.313300479113292063e+00	6.918070329669938623e+00	4.868545531986957720e+00	-6.640513439955066932e-01	5.688385980231961625e+00	-3.269968633476690911e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.510641300380225260e+00	1.941946622237334719e+00	6.406628874452871436e+00	8.385769146497802140e+00	6.236160847171991151e+00	3.044630374452928390e+00	6.869836965518296701e+00	9.986978188076385266e+00	8.880239518989421654e+00	-4.238235134254446090e-01	7.681837090876718399e+00	-1.766406705239614539e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.190274654522861297e+00	3.183287073714784032e+00	7.698479314227548720e+00	8.584820364337128140e+00	4.611921392784711138e+00	2.499779297314553617e+00	3.301230053713883894e+00	1.017813503696273969e+01	3.705374651786063289e+00	6.062990802157492559e-02	5.591822482178932852e+00	-1.281660688169507623e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.853811537983004243e+00	9.881919692450891191e+00	5.548107634248727216e+00	5.369347885085738348e+00	4.046295553818092472e+00	3.985310778727729097e+00	4.286904639790241056e+00	5.947035325115249904e+00	1.848111649831674086e+00	7.729883671436080239e-02	4.799725222359509047e+00	-1.797012854307487117e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.327054174183214030e+00	2.285623348563270874e+00	6.705152368329532209e+00	3.997157393620912380e+00	2.138947318975578327e+00	9.457934903272565919e+00	8.591231783563287649e+00	1.398740384650193569e+00	7.835146285802202293e+00	6.109529259468598344e-02	4.580746245440651343e+00	-7.436390560566783847e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.159593771905065296e+00	5.492123633111752667e+00	1.645764504655888638e+00	8.126937361481253674e+00	4.535042311060828446e+00	4.090442756152229187e+00	2.742231634242773719e+00	7.712261966605847618e+00	6.449105720275097653e+00	1.075213671407232008e+00	1.242377493709022618e+00	-5.538860534526501844e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.003088586632321366e+00	6.572449697487474651e+00	3.294908947567907198e+00	5.054233598450152520e+00	2.456922541482519762e+00	9.897178764354199743e+00	8.440781520680884498e+00	1.592245945291229203e+00	6.131549166529779882e+00	2.739402194854758665e-01	4.012781386489040258e+00	-7.664976371543370703e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.039220543257350471e+00	7.323497874326928780e+00	4.258716785904673507e+00	2.660533435077352404e+00	7.616120118064856115e+00	5.370749207162247352e+00	6.063049149615874711e+00	8.171299442309367222e+00	1.475694809300788446e+00	-2.088858688086338983e-02	9.772656865098406698e+00	-7.566759827118189285e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.381376949903746265e+00	6.034690645053757407e+00	5.244125518187683355e+00	8.690574766225955372e+00	2.875312326099671800e+00	2.614092754349236269e+00	7.858464083526595090e+00	5.135382689685230595e+00	2.257288686177747916e+00	-1.817049251702754775e-01	8.859669783971718005e+00	-5.333796378574431429e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.846152525265548183e+00	1.082843142080559096e+00	1.410563123085116999e+00	8.941828098875712172e+00	1.517305125609835770e+00	9.019187047455444528e+00	7.419053049576008974e+00	1.082154291643260935e+00	6.611209277174224574e+00	6.013815657700708472e-01	3.969409274271624710e+00	-2.022910374985141857e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.202391862540951983e+00	3.939540386291812801e+00	2.256959572746788378e+00	5.198577543704382187e+00	5.972590933584076112e+00	5.146149793222748237e+00	2.868786280665458044e+00	8.822381113903425387e+00	2.871328149323952861e+00	4.345855621349778986e-01	6.291533170232572303e+00	-1.837142582095058785e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.313147293448337027e+00	5.645826773434771795e+00	3.493156651465878948e+00	1.678237098457841192e+00	6.355680753564466379e+00	7.381814522432705417e+00	6.119674423085831094e+00	5.536851000792832878e+00	5.537344743532115032e+00	-5.947152725611646318e+00	8.630281626831960651e+00	-8.547137368332982987e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.192928559344849759e+00	1.789773261580443142e+00	9.739325289635571536e+00	4.491211120306163096e+00	8.841173565580229265e+00	9.848770198151573396e+00	8.809373308564907745e+00	5.606456978914692080e+00	5.894874575774691650e+00	-6.335136191449145526e-01	4.960624451079756803e+00	-2.102000256760163666e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894476647735632291e+00	4.154497260800425806e+00	3.976459372841673723e+00	8.234953561955938639e+00	6.183676137665333528e+00	1.451916837572159169e+00	4.891290808040893445e+00	1.960508665166679876e+01	3.553480868132655068e+00	6.168514765347620221e-01	1.163317660190713809e+00	1.944161441789101552e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.581383941145032335e+00	1.291237216129808241e+00	5.326968053469951059e+00	9.121166420070462522e+00	4.109282139227302899e+00	1.871201233513210438e+00	9.696978734197230665e+00	9.631259571906463535e+00	9.542008578996474810e+00	-3.067623800038237647e+00	1.674110950771606987e+00	-7.483208101568016302e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.320796179639762258e+00	1.702042382565429168e+00	2.771625789714247112e+00	2.835539352772716626e+00	8.232422262710606731e+00	7.474095015784614660e+00	5.067288981222950461e+00	7.659029266746609110e+00	8.588316702698833183e+00	7.091556534394496403e-01	5.586269266277929191e+00	-8.183143450608408642e+00
