G c dx1dt d2x1dt2 dx2dt d2x2dt2 Fc m1 Fg d1 m2 W d2 p
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 -1.61936612e+02 2.93916617e+00 5.00031980e+00 8.14183662e+00 -1.91400839e-01 9.16746734e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 -2.70685489e+01 2.08433640e+00 3.30663138e+00 1.77039598e+00 -2.07363602e-01 2.35775750e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 -1.98073690e+02 8.66383455e+00 2.71372146e+00 2.65112096e+00 -1.79007678e-01 1.92275620e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 -6.37636778e+01 2.40951533e+00 7.02958142e+00 7.82563306e+00 -2.58207668e-01 6.42497586e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 -1.83208621e+01 9.77284073e+00 1.00361390e+00 1.19787870e+00 -1.14657240e+00 4.99920022e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 -2.53606535e+01 8.58284406e+00 8.25302052e+00 8.35190187e+00 -1.26230746e-01 7.82425927e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 -2.28427599e+01 5.50788945e+00 1.71324646e+00 1.12554117e+00 -4.37353103e-01 1.55890942e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 -4.23595516e+01 9.83279282e+00 2.72340653e+00 6.91406955e+00 -5.06727741e-01 1.21372870e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 -8.18239538e+01 1.87639056e+00 4.47612756e+00 4.28584528e+00 -1.72962485e-01 4.46778623e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 -1.59119153e+02 3.72759185e+00 5.36372866e+00 6.50345367e+00 -1.91529122e-01 1.27963961e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 -3.12524445e+01 6.74401974e+00 4.19495604e+00 7.26428266e+00 -2.49487446e-01 1.02553350e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 -5.26671903e+01 4.15006182e+00 3.88640948e+00 4.08227697e+00 -3.47084445e-01 1.17012102e+02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 -4.70942831e+01 9.35535297e+00 9.67524411e+00 1.97166203e+00 -1.90804482e-01 7.91203638e+02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 -8.61807746e+01 1.59063479e+00 6.77421713e+00 1.62681281e+00 -3.26286914e-02 8.64034991e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 -2.73440760e+01 5.94470649e+00 1.21089660e+00 6.30042420e+00 -1.05205529e+00 9.76516310e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 -7.73599369e+01 6.31779641e+00 4.87158318e+00 5.68589818e+00 -1.39941437e-01 1.63877632e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 -1.15398218e+01 6.87455311e+00 8.87507830e+00 7.67980908e+00 -1.04676732e-01 1.18630384e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 -1.91835474e+01 3.30099601e+00 3.71310568e+00 5.58761959e+00 -1.85004398e-01 3.89575435e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 -1.14355716e+02 4.28109785e+00 1.85100710e+00 4.80201211e+00 -5.45029634e-01 7.82922136e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 -6.26301347e+01 8.59312477e+00 7.82546294e+00 4.58278460e+00 -1.48843298e-01 1.53484425e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 -6.27910864e+01 2.75448492e+00 6.45412449e+00 1.23802212e+00 -2.38154436e-02 9.75999416e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 -1.92333547e+02 8.44181062e+00 6.13281257e+00 4.02001482e+00 -1.31519469e-01 3.39800706e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 -1.10286833e+02 6.06389881e+00 1.48218904e+00 9.78418142e+00 -4.22507798e+00 6.58106565e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 -4.44337926e+01 7.85968760e+00 2.26449109e+00 8.86200019e+00 -4.77434862e-01 1.07444808e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 -2.79133557e+01 7.42246630e+00 6.60294457e+00 3.96440260e+00 -6.77487103e-02 5.33199683e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 -5.47927920e+01 2.86760346e+00 2.87041457e+00 6.29015865e+00 -4.94376760e-01 3.24157572e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 -1.19061717e+02 6.11931463e+00 5.53663072e+00 8.62567071e+00 -1.09197558e+00 1.91742815e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 -4.40891669e+01 8.80950838e+00 5.90393517e+00 4.97146903e+00 -1.91601612e-01 9.31408020e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 -1.19038846e+01 4.88904613e+00 3.55156471e+00 1.16162077e+00 -4.00582203e-02 7.21575924e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 -3.17807545e+00 9.69931693e+00 9.53582640e+00 1.67059416e+00 -1.92562303e-02 1.20129902e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 -3.01036597e+01 5.06993590e+00 8.58217696e+00 5.59353449e+00 -2.41152041e-01 7.42824096e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 -4.26463791e+01 2.28507073e+00 7.50136157e+00 9.72495438e+00 -1.25208062e+00 7.83746050e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 -1.57896473e+01 4.50491212e+00 1.70194480e+00 7.23888588e+00 -5.34871602e-01 1.68250304e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 -1.87222110e+01 9.56532166e+00 1.95517017e+00 1.63824572e+00 -1.89697902e-01 1.14228312e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 -1.66934463e+01 3.87748764e+00 5.43503211e+00 2.70424788e+00 -8.65691649e-02 1.51844007e+02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 -1.91630557e+02 8.81288344e+00 2.44642014e+00 7.94190829e+00 -3.47416410e-01 1.76905971e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 -1.49051996e+01 8.93125614e+00 9.80438917e+00 8.57295784e+00 -5.82475430e-01 2.45301837e+02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 -3.68946800e+01 4.15167872e+00 2.42668211e+00 6.55925128e+00 -4.37104669e-01 2.52609929e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 -3.52153651e+01 1.74931892e+00 5.38721052e+00 6.79980853e+00 -1.33510566e+00 1.82929275e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 -9.30998705e+01 7.52102118e+00 4.27708951e+00 1.25503705e+00 -6.76079750e-02 2.16422738e+02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 -2.10991024e+01 3.80361069e+00 6.75447779e+00 8.45677234e+00 -1.58380607e-01 1.89044583e+02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 -2.92955413e+01 8.04631253e+00 2.16132768e+00 8.09447687e+00 -8.44298505e-01 2.23344696e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 -2.14972245e+01 4.98389363e+00 4.87284785e+00 3.33131630e+00 -6.94943690e-02 2.28915350e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 -2.67999734e+01 5.36740068e+00 3.47234530e+00 7.37809048e+00 -3.77030363e-01 2.73549870e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 -1.52955422e+02 8.00118466e+00 8.98976372e+00 2.93369146e+00 -8.47700196e-02 4.22341725e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 -9.99544208e+01 4.44126998e+00 1.36527141e+00 1.36297145e+00 -3.62204479e-01 4.47582835e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 -1.52599285e+02 4.98814611e+00 9.22354745e+00 2.81022888e+00 -7.44282616e-02 4.06655483e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 -1.12634997e+02 4.38571422e+00 8.49694725e+00 2.60765989e+00 -7.16568691e-02 2.76760400e+02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 -1.04310046e+02 4.30606464e+00 3.67813645e+00 4.03973197e+00 -8.05588985e-01 1.30120334e+02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 -1.00868194e+02 5.73351919e+00 8.10361589e+00 4.76604547e+00 -1.39250799e-01 1.88406776e+02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 -2.18086329e+02 8.27919500e+00 1.28092204e+00 5.57685002e+00 -9.35838060e-01 8.83760111e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 -1.72741614e+01 4.25591481e+00 9.70178995e+00 5.29078488e+00 -7.39294949e-02 7.10614635e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 -1.68040054e+02 5.71829248e+00 5.73935448e+00 3.43607145e+00 -8.79661470e-02 2.97124675e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 -1.64031292e+02 7.03654593e+00 3.72952923e+00 1.26253602e+00 -4.61784645e-02 1.55577223e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 -2.33234465e+02 3.42495502e+00 4.26324891e+00 6.44591460e+00 -2.38550850e+00 1.22004924e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 -7.51574152e+01 3.49770524e+00 1.59764818e+00 4.56170347e+00 -1.33256410e+00 2.83365105e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 -1.00825476e+02 9.40071814e+00 9.90414563e+00 3.68804942e+00 -5.38459639e-02 6.32395057e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 -5.28884432e+01 7.51181116e+00 1.35362751e+00 8.80246939e+00 -1.44823138e+00 5.83412746e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 -2.17744537e+02 6.19468009e+00 6.89416411e+00 7.72068977e+00 -1.29162308e+00 3.23904014e+02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 -7.24406708e+00 6.82948049e+00 4.98462335e+00 8.71988994e+00 -2.19099610e-01 5.90523035e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 -2.31418785e+01 1.26369499e+00 9.54024596e+00 5.45484515e+00 -7.62075492e-02 1.86043824e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 -2.80408751e+01 6.56292669e+00 3.21399766e+00 2.17838127e+00 -1.16207377e-01 6.80030815e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 -1.62344671e+01 5.58557986e+00 5.78878142e+00 7.26599293e+00 -9.13891488e-01 7.87617306e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 -1.16211977e+02 5.91174712e+00 5.34120588e+00 2.85466402e+00 -6.84483756e-02 2.79321689e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 -8.37593852e+01 4.23481444e+00 7.32579800e+00 4.97106702e+00 -1.11365386e-01 9.22302545e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 -3.55798262e+01 1.73326508e+00 1.61209209e+00 1.58500710e+00 -1.31612835e-01 2.73348972e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 -6.55247379e+01 2.74005310e+00 2.74410217e+00 8.42777562e+00 -4.62196928e-01 3.03170173e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 -1.26022389e+01 9.55670242e+00 2.93108338e+00 2.13346577e+00 -8.93005955e-02 7.39240419e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 -4.83032738e+01 4.67829606e+00 7.64335679e+00 9.12787756e+00 -2.20874243e-01 2.89899429e+02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 -1.01237197e+02 5.20014840e+00 2.70224827e+00 8.77807542e+00 -1.98288092e+00 9.73580924e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 -8.37013262e+01 1.47438811e+00 6.16142588e+00 5.18124488e+00 -1.29970282e-01 4.98163153e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 -5.63840987e+01 1.33809607e+00 2.93719438e+00 7.69931384e+00 -5.66737286e-01 2.35746979e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 -8.40791307e+01 7.45463302e+00 8.75462455e+00 6.57500566e+00 -9.90868987e-02 4.87694754e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 -1.13856176e+01 5.84285198e+00 9.47966909e+00 8.22768078e+00 -3.64617330e-01 1.69271788e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 -1.04704622e+02 5.57835386e+00 5.66643677e+00 4.88624591e+00 -3.31634271e-01 3.15050950e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 -2.79941204e+02 3.18812077e+00 4.17077996e+00 8.07227636e+00 -2.30227887e-01 1.29952936e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 -1.93866101e+02 7.70275658e+00 3.10651998e+00 5.16211135e+00 -2.20558326e-01 1.63982195e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 -2.72720614e+01 2.51412921e+00 1.44802901e+00 9.46869209e+00 -9.94808187e-01 1.01784982e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 -1.22017155e+02 2.70941269e+00 3.41650069e+00 5.37734891e+00 -2.17168596e-01 6.59267925e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 -4.10176299e+01 5.14640954e+00 6.88812202e+00 5.16357345e+00 -1.20350970e-01 5.84834124e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 -1.09364633e+00 3.57651876e+00 5.80255238e+00 8.06564675e+00 -2.13896697e-01 2.64781026e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 -7.76252243e+01 3.22716683e+00 9.49637150e+00 8.39419923e+00 -1.01273213e-01 1.01719793e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 -1.46274752e+02 6.80713880e+00 4.56649536e+00 5.99040203e+00 -2.18034638e-01 1.60509512e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 -3.97936009e+01 6.85874571e+00 7.24477008e+00 2.61818032e+00 -5.44356346e-02 4.37990462e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 -4.70837277e+01 8.42065363e+00 5.40390473e+00 5.20982408e+00 -4.20300439e-01 3.43309005e+02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 -2.16094490e+02 4.75937710e+00 5.61318594e+00 9.71265253e+00 -3.53003584e-01 2.05289707e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 -8.04028767e+01 1.65776582e+00 3.40996883e+00 7.77687574e+00 -3.75607083e-01 2.73004852e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 -5.71890402e+00 3.46299746e+00 5.09455699e+00 8.30046343e+00 -5.48948750e-01 7.25706677e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 -3.72106517e+01 9.82004917e+00 5.23706497e+00 1.29542949e+00 -8.84970292e-02 2.23165056e+02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 -1.41367588e+02 6.36632718e+00 7.35978270e+00 5.21073516e+00 -1.90669859e-01 4.63339753e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 -2.28618196e+01 7.38763376e+00 9.46575999e+00 6.81959020e+00 -2.34217102e-01 9.51729340e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 -1.92614104e+02 1.06622047e+00 3.96389150e+00 8.47029415e+00 -2.29753925e+00 3.72060409e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 -1.79087856e+02 5.66385159e+00 1.37980422e+00 1.44346288e+00 -2.25511205e-01 4.85161740e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 -4.85221125e+01 1.33775792e+00 5.46665613e+00 8.67194997e+00 -1.98671131e-01 3.61816604e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 -1.22347012e+02 6.12307191e+00 5.90015199e+00 5.93560843e+00 -1.86324309e-01 2.71939865e+02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 -8.77409104e+01 9.28693765e+00 2.51596496e+00 2.77582574e+00 -4.28879177e-01 1.25707459e+02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 -1.17183943e+02 9.71577217e+00 7.84418146e+00 3.85529695e+00 -2.99291974e-01 6.75302467e+02
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 -6.59264900e+01 5.86497408e+00 9.86436198e+00 3.53736597e+00 -4.97761680e-02 5.26838921e+02
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 -1.34314910e+02 5.12384325e+00 9.51197245e+00 5.77773131e+00 -1.40389885e-01 2.33721819e+02
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 -8.47713716e+01 9.50515385e+00 2.77395435e+00 1.46517112e+00 -6.33250603e-02 9.20585879e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 -1.01515524e+02 7.06248849e+00 8.87826916e+00 2.42682543e+00 -3.96329799e-02 3.96980218e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 6.42920880e+00 -1.76127253e+02 1.58409352e+00 7.34044273e+00 8.31423739e+00 -1.52011622e-01 1.07108167e+02
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 3.04534948e+00 -2.00183942e+01 5.19153020e+00 5.08461907e+00 2.19343592e+00 -1.28220160e-01 7.64445135e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 5.89408363e+00 -1.08948083e+02 3.16220517e+00 5.86549895e+00 3.10056643e+00 -7.48309725e-02 1.22540470e+02
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 7.25473120e+00 -1.39762171e+02 5.22823889e+00 8.64640157e+00 5.08033545e+00 -1.80004600e-01 3.02155146e+02
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 5.63650326e+00 -1.25437792e+02 5.09919015e+00 5.32121446e+00 5.65408799e+00 -1.14954935e-01 2.06163720e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 9.91256654e+00 -5.79516845e+01 6.23930323e+00 4.35886632e+00 7.87249432e+00 -2.80539901e-01 5.93996634e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 6.50207491e+00 -1.43452657e+02 4.21093441e+00 5.43922744e+00 5.02599184e+00 -2.49657948e-01 1.70463007e+02
