G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	Fc	Fg	m2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.385777705534954052e+00	6.753020501993256985e+00	1.261987056420596387e+00	3.756266356174756904e+00	7.121415284475661522e+00	2.230492437583572407e+00	4.079709960997857543e+00	2.099606396983451972e+00	-2.938747106440932733e+00	-7.409522294380042950e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.840954835663552558e+00	9.441734924101545801e+00	3.650328347125675332e+00	3.192709087605893004e+00	3.830649992650471347e+00	9.438438418061739554e+00	1.118110342372768606e+01	9.738808359963465833e+00	-4.275900355339412151e+00	-1.773853411626572552e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.338694415847858199e+00	2.010704401135892549e+00	6.868398327529365410e+00	5.548717029021266178e+00	2.200808024085476156e+00	7.832220953445167666e+00	2.986898992291130206e+00	1.239065672235182713e+00	2.176269772271596903e+00	9.848019326290934572e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.962244312343987218e+00	9.337354566789304755e+00	9.450620362805139507e+00	5.891047012228257884e+00	6.741480987321610385e+00	9.403132300090966567e+00	1.091347189160078024e+01	8.233511025544647310e+00	-4.580586521598400296e+00	-4.313968289572618886e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303657451655379163e+00	7.241324689850889840e+00	8.910874682740724140e+00	4.150430674783902596e+00	2.127781681108285028e+00	6.994335259026846607e+00	3.642907170973010089e+00	8.167061997323116884e+00	-2.462780494557607280e+00	-8.786180354731410347e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.000763928124553281e+00	1.644000364865408237e+00	7.946310135051197321e+00	4.224550445285265354e+00	6.217154991881351123e+00	4.291715046104719988e+00	6.468120601380677570e+00	3.620120650476272406e+00	1.347761678467949942e+01	1.900238630498387238e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.717623106230297125e+00	3.659401877740639630e+00	8.163387102386323591e+00	8.402869493339650830e+00	7.247228058089751457e+00	9.459719946726101725e+00	8.224281531161901526e+00	2.293666398577482113e+00	6.203505949083141680e+00	4.085313452729469930e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.251958136791954335e+00	7.387545027717576929e+00	7.024639760867389171e+00	8.174950567331075391e+00	7.272351804258132546e+00	3.385118375098334464e+00	3.091686527846380539e+00	2.374357447809176236e+00	-2.249955889946853027e+00	-5.986864631566366057e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.776290458840239728e+00	1.664630949912794922e+00	3.360947437510100499e+00	3.889623923805371142e+00	7.785265622208013880e+00	4.009276674054477851e+00	8.314934494782205476e+00	7.211047500226222873e+00	2.777268300861082935e+02	2.006173284386235991e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.039550888849447574e+00	6.193406737756384395e+00	9.096897224707735319e+00	9.132797786131014561e+00	8.910352503098035726e+00	7.285318806818627202e+00	7.042587402995053480e+00	6.819566128017877205e+00	-5.233852168467406862e+00	-3.732277816954344729e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.037503669938343975e+00	4.137567947201898910e+00	7.044866230517801142e+00	9.516613211719096910e+00	5.509789826469700280e+00	7.843568393034709985e+00	4.422424860904518695e+00	8.042369792566367082e+00	-6.688302383544495910e+00	-3.067765376919949105e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.624430269885487554e+00	6.636714422083508147e+00	6.076918552766652049e+00	3.982535410355774630e+00	7.584584618570937131e+00	9.346339123858488307e+00	1.794144108817940264e+01	9.404333825348935250e+00	-1.226428065484443408e+01	-5.585401240055244187e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.137389608078281711e+00	1.352095813661211565e+00	2.079379864902793695e+00	4.217597479558274465e+00	6.534135753267677593e+00	2.709275018017658798e+00	4.638729594832114778e+00	7.124609549474824277e+00	-2.931403059256155430e+01	-5.877362219606128235e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.172262812416900779e+00	8.835915685324332358e+00	5.061394351798926827e+00	5.592765076795034318e+00	2.787002175910899826e+00	8.149538463250065590e+00	3.977436812809630684e+00	2.347677794594880574e+00	-4.203713493284636726e+00	-6.759904270941459004e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.541194223677428532e+00	9.778144059540238686e+00	5.211714090956528267e+00	9.439027768006779340e+00	1.195891166282038398e+00	7.608275609352170399e+00	1.070602720756742121e+00	3.229503289417400058e+00	-1.470421026673581100e+00	-1.776909173716727608e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.038456366052688651e+00	9.675610664399929561e+00	8.724089162590470181e+00	8.994467585933509923e+00	3.470029173767293695e+00	1.604714655266382684e+00	6.145354629658057455e-01	8.624014750962937015e+00	-3.084519119906085627e-01	-2.599107732704755147e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.032900575552099909e+00	7.697957828284352821e+00	5.901810336135348223e+00	1.929502120824900357e+00	5.034157140899104377e+00	4.476327479259684772e+00	1.158992509004161420e+01	2.872292494360598969e+00	-1.311165936233053486e+01	-2.552537528014516255e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974270444899600463e+00	2.163263418471173427e+00	4.447312190271325072e+00	4.468697936874196586e+00	6.547699475666457936e+00	3.579938608946274137e+00	5.125613907429197091e+00	1.697143040771595945e+00	4.504317932201875152e+00	4.095737050307837634e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.821239030795201330e+00	7.868965225976912947e+00	9.855306722068778669e+00	5.966636831297540411e+00	8.633127439888376387e+00	3.600541492111715147e+00	5.389585674983655927e+00	7.380940554444400448e+00	-2.068248166012456757e+00	-1.870761993684614310e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.710036673825458431e+00	1.257094175079300102e+00	1.988466320247804564e+00	5.463038655357258300e+00	2.736495419797537298e+00	9.800487477754490584e+00	4.812879013077242085e+00	4.631149272850850984e+00	9.800314313125383592e+00	8.665096610357190343e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.419775681775107046e+00	1.151190228255445813e+00	4.798383471431111325e+00	2.830891238607925686e+00	2.231899430481374846e+00	6.815499721282512802e+00	5.188480508527873347e+00	9.241067113221957285e+00	1.743501973073345823e+02	3.941519949331394059e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.128028285677011411e+00	3.948773085177445186e+00	1.416163573253879759e+00	8.693604729663695352e+00	9.690633877745089109e+00	7.442140549166840202e+00	8.318095188802681506e+00	6.876288011448684401e+00	-1.490168515135703409e+01	-5.956453528399880781e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.504614544918746688e+00	5.351284078305164726e+00	7.596970426191049341e+00	7.119127029959431141e+00	2.002345692639718511e+00	9.835942230072010517e+00	2.693355518862693199e+00	1.840261694555752392e+00	1.025217902771009726e+01	6.922807296141569111e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.115110541253885978e+00	7.844090506355004599e+00	9.351444247998662362e+00	8.515696065614443810e+00	5.315277218298843032e+00	4.295812268839798165e+00	2.732354774015252730e+00	9.567370199148033549e+00	-1.351792754359908422e+00	-1.123005467835714626e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.856432283572999165e+00	7.129233621329491122e+00	3.471793138420356417e+00	8.695565284574653830e+00	6.284783021756910060e+00	8.256671579608548583e+00	5.920027576403303904e+00	3.374091400136642438e+00	-6.839133123301939676e+00	-4.691687665330682080e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.947337681730767933e+00	5.075596895126469832e+00	8.619137267644074285e+00	7.631793449502085380e+00	5.948552143897246403e+00	4.875714339488354199e+00	3.752069356310222759e+00	3.960813660132016967e+00	-4.297907226479122045e+00	-2.703020308622061663e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.054046094659268462e+00	3.499132107151029292e+00	3.630519935130613884e+00	4.985276846986133492e+00	1.760625487290404356e+00	8.785413949831863079e+00	3.249340464310886301e+00	4.592604693173430341e+00	-1.728531919436586506e+01	-6.569778839006973612e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.401306750233789256e+00	9.974033057907794486e+00	9.290714421010720869e+00	6.565250358719565860e+00	1.433883600914636292e+00	2.680288498869376923e+00	5.278205409623011324e-01	1.357737854239457143e+00	-4.530704950935408593e-01	-2.239229107899111426e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.012804840577836707e+00	4.812449744943748442e+00	7.818039028273004121e+00	2.393703896004621079e+00	1.996633334786308778e+00	9.592919582089610486e+00	7.646339597652231923e+00	5.509273737759684764e+00	-1.461282752775309035e+01	-3.618694528199073801e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.097055989859650360e+00	5.040800145327074766e+00	8.285633592496848721e+00	6.979159706753155668e+00	6.297344228052750736e+00	3.025710871952812742e+00	2.693516301315342698e+00	2.098317145263085326e+00	-3.412688601639122687e+00	-1.999866571023325079e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.825503551279489933e+00	2.478666263741686748e+00	1.164344177579693884e+00	2.656765813281934285e+00	5.904985594153724371e+00	4.047828133771797177e+00	8.960283870385124416e+00	4.632168275731269880e+00	7.014102954231162812e+01	7.759456694408189037e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.990844476406511632e+00	8.093847098608728530e+00	9.656879455582961569e+00	7.156429085290792358e+00	3.129308813819309254e+00	7.875229241306227479e+00	3.235616215956630182e+00	4.076114419181049442e+00	-2.628979562706907025e+00	-7.616040034701822492e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.255689971647692360e+00	7.223774276221550217e+00	7.454734418079811853e+00	3.132401346314039436e+00	6.719773035466785061e+00	4.500157184027928636e+00	1.000682717132864319e+01	8.031771019809632151e+00	-4.578657447826376625e+00	-1.645641387830165314e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.059673555403967349e+00	2.974934055122729681e+00	3.618004424009306330e+00	2.009003396624851057e+00	8.381734634207878898e+00	6.481672913228430311e+00	2.649476164294149427e+01	8.163565182323955227e+00	5.889542667775908313e+01	1.695552295843473871e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.962439880437812256e+00	1.666267033625567162e+00	8.475389454588260207e+00	2.427835031740172234e+00	1.367036995783987186e+00	4.981400402934016647e+00	2.755229879542461013e+00	2.422850476260478558e+00	6.951336611839906254e+00	9.065183962080830327e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.720061693980602158e+00	7.077849537949014724e+00	3.606165182736654984e+00	1.031379423658031147e+00	5.450951432784333583e+00	7.792648960248278023e+00	4.141314858115659092e+01	4.305376919279495951e+00	2.110184700069344998e+01	2.305122564958311671e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.931839072187384154e+00	6.913438062160223829e+00	8.873786423995023043e+00	7.412458183017155200e+00	7.268567331973692980e+00	3.115596428929227280e+00	3.006297957644465502e+00	4.349873180522605409e+00	-1.490702861168951676e+00	-1.330927834361551376e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.726643119690724149e+00	3.459864898470272454e+00	2.047656502857595484e+00	7.553330862463243811e+00	3.193882348307376162e+00	1.515759584955165717e+00	5.791314406155247951e-01	2.347997885758878134e+00	-1.172237353365471080e+00	-3.067833355738287970e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941953838036400093e+00	9.540595160670321206e+00	7.420621164168553108e+00	5.653562520969462213e+00	3.898534171952464433e+00	3.747528295277093857e+00	2.615403425132625692e+00	8.151372328880967189e+00	-1.228451532638338062e+00	-1.039539079871465610e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.131730851879209965e+00	2.308816902133702165e+00	5.884439649899100289e+00	2.320768239575394354e+00	6.570530592457052066e+00	5.201177349219623380e+00	1.405252214486466755e+01	7.435510776808373024e+00	1.286807319298877701e+02	1.458058200775334399e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.846641305310176673e+00	4.978735821685468466e+00	1.862037642771133150e+00	1.840899359914868416e+00	8.984572238894720897e+00	2.525910280405987418e+00	1.306157497129848721e+01	2.714122190384206323e+00	3.404405814893071636e+01	3.472340371255189666e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.165740987522067229e+00	9.445925191164342039e+00	3.131848362504630945e+00	1.174523104208471835e+00	8.277109556816315106e+00	4.141719490018950900e+00	2.952636862482219016e+01	4.231454326703606661e+00	-3.909393776834412648e+01	-1.303551518461452190e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.311343440229924440e+00	4.791542349714887017e+00	1.223295861023906639e+00	2.421740485567718704e+00	6.238991361767912913e+00	4.507207945608841193e+00	1.159513157386957083e+01	1.931358631436246753e+00	7.727202314604727285e+00	3.937555801672651512e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.201355659294803147e+00	6.719592612791571717e+00	5.247985823530042282e+00	8.962632499117331619e+00	7.593341320517731141e+00	1.559567663314892494e+00	1.312111115393168603e+00	6.660840730160908052e+00	-7.648748102003199989e-01	-1.968189291886074699e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.790436204753167004e+00	4.580367853553188873e+00	3.659284951368842354e+00	3.227513121392164397e+00	4.229511311028116616e+00	6.299612176604220792e+00	8.558840510849073269e+00	2.141185948130036820e+00	9.430773226010868981e+00	1.545004978664738715e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.553557345254469979e+00	3.493394362655162233e+00	6.320549562493663842e+00	4.220979191907933803e+00	6.770434153769058661e+00	8.984174360046210950e+00	1.445445496288597553e+01	9.840517540067057922e+00	-3.446125899575962848e+01	-1.417022079345409225e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.980116038409684975e+00	9.779569321816097727e+00	3.744330082512247859e+00	2.023181003367944708e+00	5.189037009483699059e+00	2.355648318077168568e+00	6.233817340362898918e+00	7.996884810873988947e+00	-1.840815707408470558e+00	-3.780372598812797857e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.730982954404431062e+00	4.683637988033174437e+00	3.641988084645747303e+00	2.964292306590035508e+00	2.669247542066851775e+00	6.310797399650807549e+00	5.707733967337093262e+00	4.513421606061507774e+00	-8.977865136214278508e+00	-2.285935811285407127e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.233536181290576295e+00	9.113134919260588163e+00	7.791101052213705636e+00	5.689076336569346637e+00	7.267888222712406865e+00	6.918939255572153613e+00	8.965877689989937949e+00	6.254587774770426378e+00	-3.789937746031765808e+00	-2.843633847460221276e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.574500735367283966e+00	3.167586543811978128e+00	1.281083249653288236e+00	6.492865872528292392e+00	6.058228550437231519e+00	4.720835671704953995e+00	4.347876851446025093e+00	9.127619120635454664e+00	-6.408683605904968772e+00	-3.017155292395604249e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.245695133380652742e+00	2.910709460175643581e+00	9.204605709575321981e+00	3.245808270030664744e+00	4.135182272910619794e+00	7.297058551663207382e+00	9.731278421622464592e+00	6.014383697889202907e+00	-3.018762931030594245e+02	-5.449385600410153074e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.402392211919240239e+00	1.282525540474485526e+00	8.697259504814262243e+00	1.580613389361659626e+00	9.228082526689089349e+00	4.755624996780304592e+00	2.854221071961598710e+01	2.545242401370745977e+00	5.439109913795469708e+00	1.263344592180249748e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.815419769140958817e+00	6.988021330454235347e+00	7.016790520781120755e+00	4.480467631953552576e+00	1.231847030937584186e+00	5.599911278016860727e+00	1.442303745264208237e+00	4.390681782753251383e+00	-1.495081942025735744e+00	-2.708525850511451338e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.509957947925339994e+00	4.379874695389869288e+00	6.329305926628264523e+00	3.101649874776814642e+00	3.830053601172803468e+00	9.757340074259305274e-01	1.288004583105597733e+00	8.697185098130782777e+00	-1.066697261368682703e+00	-3.011886658790318805e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.554638225807473795e+00	8.744883748013405622e+00	9.135121993707217669e+00	2.942955613587228125e+00	1.514785301295199949e+00	7.187448998536536848e+00	3.532082955942981162e+00	6.787229647293985479e+00	-1.985243866176377825e+00	-2.083558678751224491e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.238622000444689064e+00	5.224454146582329983e+00	2.707012946308121837e+00	9.635917141774520189e+00	7.962120816488805986e+00	6.912574777276869753e+00	5.750274411815632369e+00	6.897573136320602316e+00	-5.268383829123052919e+00	-1.244613195820635383e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.802675402482803335e+00	9.766955186351246709e+00	1.660850704065429451e+00	6.584513158618493733e+00	7.280574195416576799e+00	1.206720682527877342e+00	1.630733503308456900e+00	8.840500697923253881e+00	-5.824613248168425406e-01	-3.900190659050536190e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547450118811421582e+00	2.613484069800915410e+00	3.060679312028007359e+00	5.922366838627229235e+00	3.949398275640613853e+00	4.345309386446748690e+00	2.808966734587481806e+00	8.981566820394814243e+00	-5.415737492116889484e+00	-5.245231358029201374e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.459681769982656974e+00	8.878120443272997875e+00	8.160994244291224220e+00	4.802030377967294150e+00	7.053977382022109666e+00	9.797781797959089545e+00	1.464179806908298254e+01	9.177747766815629760e+00	-6.427521368190464379e+00	-3.039392593022741096e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.638763777633426955e+00	8.007969307643861612e+00	1.311973255738589694e+00	4.798830794783406795e+00	4.626909718291296159e+00	4.780421856328312735e+00	4.527278687744185959e+00	1.898302356000945323e+00	-4.522419412393727356e+00	-2.045022692015999510e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.209885475344874450e+00	7.967098212434640558e+00	6.161339703184584238e+00	5.851505920634735958e+00	7.876674687147958487e+00	5.591345564249273536e+00	7.471659827212394411e+00	5.838191495770782780e+00	-3.516258897084008517e+00	-2.114890727914743707e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.379779014116009783e+00	8.588766548658567146e+00	9.955879012549925022e+00	7.335207506528217181e+00	5.011619546144166826e+00	9.194216211780563697e+00	6.448015175887794825e+00	7.574057805904912399e+00	-3.399379062630839776e+00	-6.438287876016389077e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.179002092094196819e+00	7.814177785209872162e+00	8.669574169523077245e+00	7.337071267480965275e+00	4.765326959285928865e+00	7.431726229642877435e+00	4.813009968575127751e+00	7.868162572348529338e+00	-2.873995011273474010e+00	-1.122272449839121464e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.338687644416756584e+00	6.717315828183430426e+00	5.693524165199256970e+00	2.563625200796423087e+00	9.457174748820976973e+00	6.270016390331404565e+00	2.308478505383643054e+01	6.404991252973468718e+00	-2.496122943543864992e+01	-4.950960549539824740e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.928823482721340632e+00	2.167477520798205326e+00	1.612851152245366126e+00	5.437103049745112493e+00	3.342535399950622654e+00	8.238333749735794242e+00	4.735718458675265197e+00	2.459062772310737444e+00	5.833914449032400640e+00	1.847519659044435159e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.680650085587338083e+00	1.269874661673320304e+00	8.564778350075412661e+00	4.651102568483175048e+00	2.105002693880615894e+00	8.795561145508745682e+00	3.775924667344799701e+00	8.284186537199747846e+00	6.462173324215645209e+01	4.626307496061475888e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.754281130401285083e+00	9.283172480103193180e+00	6.440992255427949509e+00	8.885696442509543047e+00	6.258477194306572677e+00	5.149802834700742515e+00	3.560932931202773766e+00	7.390716055169853860e+00	-1.663728787803657294e+00	-1.315142984544435656e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.700581393606196201e+00	6.560590951868257470e+00	1.994561525763029142e+00	6.650877738061964806e+00	9.786275666295281894e+00	5.267989176127236384e+00	7.754340593528123549e+00	1.706882748786448412e+00	2.765241974492562349e+01	1.566324705497253831e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.649181317470793662e+00	8.111489212726850084e+00	1.865085767873770672e+00	5.765745162251177724e+00	4.438621845415961609e+00	4.469967556361181593e+00	3.373581474387258528e+00	5.149281854438021888e+00	-1.750393204961253835e+00	-3.024157547639882893e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.417829006168132011e+00	5.302276479009857546e+00	9.190125925342545798e+00	2.090734080180713050e+00	1.680609317096423805e+00	9.706555780059327176e+00	7.374761223847459135e+00	2.552727157550874093e+00	1.819291403406071694e+01	5.754450881967790110e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.655453123638702451e+00	2.021391613165467671e+00	6.949246851128710212e+00	6.393905238099878652e+00	4.105967726858098743e+00	7.233178716009262210e+00	4.529580217141194076e+00	3.988675636883261433e+00	1.852638236765732671e+01	3.195017189131121782e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.841269955553700211e+00	2.173696389839515408e+00	8.485570216668753218e+00	2.069409858532296642e+00	5.561748568282090410e+00	1.717842715037591450e+00	4.716334221062493448e+00	1.099701546920589967e+00	3.107777951718933895e+00	4.320095272729806979e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.457331831747056494e+00	7.120800112486740829e+00	9.013329076646183324e+00	4.037181914652384407e+00	2.393354206072777490e+00	8.842229572881274535e+00	5.469166047636120354e+00	4.685109182519005877e+00	-4.761759820848262770e+00	-8.834874919924399705e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.999433340934560377e+00	4.775076949526459558e+00	6.147741654087833574e+00	2.285432291576004804e+00	6.891277703998018644e+00	5.435199563824613556e+00	1.611776552578879063e+01	5.963198155407511081e+00	-2.966475374464559067e+01	-6.589652329471338987e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.381888658302724338e+00	2.695290005785187404e+00	5.568991957594557007e+00	7.200597952884148611e+00	9.901528780434700749e+00	1.706136009931046305e+00	2.174754366624414459e+00	6.608075229700789421e+00	-2.710647862109123896e+00	-6.587008544301336421e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.295983855134030804e+00	5.342551383042835056e+00	4.875518020542886966e+00	2.824879282077719989e+00	5.053940962936397163e+00	5.874859014216603725e+00	1.054987126706144984e+01	6.963948362903355616e+00	-8.804705509467508406e+00	-2.286945909398602339e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.201250465490779185e+00	1.653624920772128970e+00	3.785502331735154158e+00	4.468358459312390174e+00	4.242999429350977181e+00	4.676582564192333535e+00	4.537653319299147725e+00	8.542367531124547497e+00	-2.701054957321585448e+01	-3.663271217854773454e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.808183972675826423e+00	6.238644218370503758e+00	4.959048936727159074e+00	9.087201469928393394e+00	4.606137537722990061e+00	8.834420172492357892e+00	4.485885982535869232e+00	2.989913963815021614e+00	-1.061333112029951131e+01	-6.956322758405108289e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.627740424946266806e+00	3.448825907376843247e+00	7.993898115872164034e+00	2.802678025831424335e+00	2.091968453102271752e+00	2.843324167499988064e+00	1.943957991962481424e+00	2.030139929915339980e+00	-6.422097643452643112e+00	-1.060580922712959051e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.903527070822194744e+00	8.207877557820456360e+00	6.407873822408876485e+00	5.622687363300649110e+00	8.967849875395007331e+00	8.284089791850224316e+00	1.351894811801460605e+01	8.678241044388814274e+00	-6.248600227105566063e+00	-3.163109998220192409e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.207984970026832361e+00	3.796383228884634420e+00	9.014423873231066864e+00	4.761288942551952452e+00	4.711474672975645817e+00	5.986895503841742183e+00	5.978584635035995909e+00	2.447378497448262191e+00	1.517150482604395378e+01	2.176719322678447952e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.705978900014980759e+00	5.092821139998058300e+00	4.978701291427091391e+00	1.105818471268131153e+00	4.490242596552127985e+00	1.568688735447502980e+00	5.804439753859476525e+00	9.856874300191158511e+00	-2.936773023994685872e+00	-3.396357818365530079e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.872194154182148296e+00	1.162693492103825665e+00	6.464263098743865399e+00	8.121949261734910053e+00	6.962927320814077170e+00	9.800506076599276639e+00	8.388679637108948484e+00	8.688805035243142072e+00	2.635880983696947055e+01	3.025599727247906046e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.662493718543259114e+00	1.660143970096694899e+00	6.639127853090442066e+00	1.599171917330011850e+00	4.985884215983252155e+00	5.585607349049397818e+00	1.715556789497616919e+01	5.511689668952310051e+00	1.610581627677106198e+01	6.402353159554524886e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.251260882284647380e+00	4.610275981816359447e+00	6.248647570701152176e+00	5.322921746152667666e+00	6.842308911443766739e+00	3.594117028712765727e+00	4.620490228661282117e+00	9.894732268772926886e+00	-3.527776817642761742e+00	-1.340862822646890606e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.278152379571262820e+00	5.353987246777199616e+00	7.386578947868965628e+00	6.026129284418810350e+00	1.511126851290940820e+00	5.255781483354384775e+00	1.317307485432558156e+00	1.731139310717141999e+00	-4.244847151256230688e+00	-2.203073932539682644e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.274605316399042287e+00	6.365815961110362409e+00	3.115620721065427645e+00	6.640885805089296490e+00	8.299926098399424745e+00	8.772030581162129081e+00	1.095808941885060328e+01	3.812032618316283816e+00	-2.700244544686743353e+01	-3.540232514296065460e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.626831083461520944e+00	3.597306869983422306e+00	5.620497538125433401e+00	7.274096982536549127e+00	9.587552762978706511e+00	3.714879247698144482e+00	4.826990575791906934e+00	6.704533268987732164e+00	-6.028328680177652998e+00	-5.728150266286172609e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.206494366041701127e+00	7.214366979816191794e+00	1.953775505235660903e+00	3.306965868298256783e+00	6.905802409740533498e+00	2.721229827246004263e+00	5.655173607609892628e+00	4.136946650266019709e+00	-2.828002084144106476e+00	-1.021497488506226503e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.320845626587697552e+00	8.808835662749181949e+00	4.478382798757832184e+00	1.179817508941636284e+00	9.510814014176045106e+00	2.130588905196955096e+00	1.897866702863304766e+01	9.379348081550036298e+00	-6.075785342032309799e+00	-8.301030820634496266e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.738401028155211137e+00	7.996125284635078323e+00	5.324189480545343578e+00	7.579149792901253235e+00	2.233963264001842752e+00	3.607694357856749079e+00	1.229916673624835921e+00	1.582287863476410372e+00	-1.224121990034587659e+00	-8.970110756883901360e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.156746966112455866e+00	1.312149144720841543e+00	6.777484285830211341e+00	5.772883948418388478e+00	5.300895871502429912e+00	8.008377241560022952e+00	7.338587650356005021e+00	5.955393120773847748e+00	1.854550840412390045e+01	1.792739416857751067e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.666629122727070644e+00	5.342352280470895387e+00	9.522273920174031403e+00	8.578649086320080386e+00	6.464927613087792402e+00	5.228402171283081934e+00	4.016382665292518972e+00	6.404163407457446056e+00	-3.526273426904175778e+00	-3.230480827001120048e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.448897038204679966e+00	1.938966052538159346e+00	6.427709411903793857e+00	8.475065663644468117e+00	6.207308868989139583e+00	2.978173219561722096e+00	2.366504988978475943e+00	6.853652386532936625e+00	-6.457192263525499243e+00	-2.260286594742505528e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.059283456993618699e+00	3.194792445134616798e+00	7.652150394968719738e+00	8.672912439491323511e+00	4.668805228672518126e+00	2.531110165785809052e+00	1.316911882877762618e+00	3.241869750468207023e+00	-2.694099301922171286e+00	-1.083775689336916948e+01
