G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	Fc	Fg	m2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	3.696280847031030881e+00	2.094947217442811649e+00	1.744411757163698562e+00	5.209443044473117013e+00	6.682014523008263041e+00	2.722521380247810097e+00	3.279760790636625067e+00	7.873735242553194347e+00	-2.626516448201680021e+01	-6.610498354927958076e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.622391062785029980e+00	8.179275865500455822e+00	4.820990136363584533e+00	5.375032888475015369e+00	2.707706997825321427e+00	7.703537871618365784e+00	2.618048889743072039e+00	2.453525970195681527e+00	-3.548438946372240110e+00	-7.326804734717147483e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.671828667411642044e+00	9.683809820190338868e+00	5.414024683115222558e+00	9.054060439884832334e+00	1.534830243810536121e+00	8.225061330626649791e+00	7.466589413732455105e-01	3.632734624096097154e+00	-1.437219597572126473e+00	-8.100354821183403331e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.476456146845588790e+00	9.533582663423564085e+00	9.208526348768442560e+00	8.731344462168589615e+00	2.220438738873228068e+00	1.463179991887904707e+00	9.499823583166663310e-01	8.350419838324391719e+00	-6.126882384627430067e-01	-4.266577187856357867e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.906210908134907456e+00	7.875314150010622960e+00	5.717512850358222209e+00	2.382737603706384100e+00	5.232559663126320260e+00	4.904635702949850184e+00	1.059065759935561957e+01	3.205266134855746518e+00	-1.187796006629717738e+01	-2.404938568392521603e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.317735290426512051e+00	2.686316296891690492e+00	4.613720829262237366e+00	4.893897859724166466e+00	6.404112473160637364e+00	2.776867280916118119e+00	5.260051443175041364e+00	1.850063078288943119e+00	3.975654090074143721e+00	3.832964581696660211e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.130182732905039344e+00	7.972466033365063431e+00	9.979389896691614581e+00	5.668974747722593577e+00	8.871250631519316698e+00	3.362777808613968133e+00	5.548612944850233042e+00	5.754559600326000890e+00	-2.673893378168157309e+00	-5.355533801993056287e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.955163023913842668e+00	1.149744963594698133e+00	2.404169225652593944e+00	5.311881252684124810e+00	2.123769432329326801e+00	1.031800064136080408e+01	4.798877010552081046e+00	4.078429861713805060e+00	1.178047573052881525e+01	9.495179809523696690e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.795796553629731562e+00	1.583667903562033352e+00	5.347876029188700642e+00	1.956866812112666887e+00	2.355274221000838608e+00	7.264239801661721785e+00	4.557121685746671425e+00	9.393423351135460564e+00	1.737047747708130316e+02	3.795821999260599569e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.012036156043277302e+01	4.381479779039400668e+00	2.378315415322298065e+00	8.804447081831451527e+00	1.037861217514882739e+01	6.799355798321398581e+00	8.447627720963732045e+00	6.942049136823846389e+00	-1.465689621619091199e+01	-7.474847991812924874e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.574444358295080448e+00	5.547548749598432138e+00	7.402286212122796805e+00	7.786633620111882870e+00	2.075765723089411097e+00	9.955827792814428534e+00	2.613650234713503551e+00	1.797953285885065755e+00	9.208802719603580655e+00	7.127090544546740603e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.263226360364144041e-01	8.149290130136494170e+00	1.006885556035446427e+01	8.226237550551202204e+00	4.915742288335221311e+00	4.575483794129718618e+00	3.480869865643835048e+00	9.579326932308957154e+00	-1.049906720128854776e+00	-1.130771204633231036e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.122988057365283066e+00	7.509391815524621094e+00	3.584980360276427191e+00	9.073067973680640108e+00	5.903204519158313346e+00	7.828022884087859623e+00	4.913801216426329610e+00	3.983959950846147624e+00	-6.168581273893447126e+00	-4.976694242165658011e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.627103244374206170e+00	4.098582318831613058e+00	8.120564014364054728e+00	7.420083061825524240e+00	6.186245424559670525e+00	5.106634209313695827e+00	3.815257590861999226e+00	4.227547090443271038e+00	-2.216755035023609821e+00	-3.722719352508792667e+01
1.000000000000000000e+00	1.000000000000000000e+00	-2.196658299517730839e-01	3.267481597199438870e+00	3.270789203913640364e+00	4.359779445877043358e+00	2.084571699181863913e+00	7.958738735785085616e+00	2.189449034574079800e+00	3.351446498742447933e+00	-1.861387701573207920e+01	-6.573057661175868816e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.756749868371342060e+00	1.018342529564204746e+01	9.454218391303131241e+00	6.863181796989801242e+00	1.707448790518416581e+00	2.117408278087509643e+00	4.305808969015802457e-01	2.520529778922773190e+00	-2.293635893542764315e+00	-2.718484311640438733e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.665192428412965775e+00	4.673405935092692864e+00	8.185292574596150672e+00	3.714159411276600764e+00	1.928911161655864959e+00	9.857774724345834017e+00	6.765628728137771830e+00	4.431519748579765938e+00	-1.485645628142044217e+01	-2.578577241959235167e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.528480517961879670e+00	4.902182617508184848e+00	7.683013292894793622e+00	7.356984361453976717e+00	6.380840391215388152e+00	2.985129754115404488e+00	1.934597876695850704e+00	2.631074886463837359e+00	-4.191048197973668898e+00	-4.745529379523446778e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.863819896112202557e+00	2.681177957218792152e+00	7.402687321896894712e-01	2.389243408654441403e+00	5.863748350535074927e+00	3.980653220557428540e+00	8.881981664465653736e+00	3.757777976726672797e+00	7.016764715848451317e+01	6.768641626931977839e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025606872464703390e+00	8.374502032224885539e+00	9.370924769333157656e+00	7.056421399672878181e+00	2.896203212183337428e+00	7.709676590588926182e+00	2.911239568987469273e+00	4.930708058176826114e+00	-2.001127606631524447e+00	-6.763962534954241335e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.502856112562321655e+00	7.502972423232360022e+00	7.063317193663390725e+00	4.099897177825426731e+00	7.152561006741528615e+00	4.838350712092459815e+00	1.110854237035628067e+01	7.804335397323271195e+00	-1.714674728825987149e+00	-2.398840937524778738e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.211909431284131422e+00	2.546200269644232517e+00	2.704642442770710531e+00	2.224141509684817386e+00	8.549526547757263728e+00	6.794897101028217534e+00	2.726497475586430852e+01	8.437573119261774224e+00	5.841895991851679781e+01	1.547260460351859024e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.895743851430701898e+00	9.526833187368526357e-01	7.239124283021400430e+00	2.072941313261678076e+00	2.077161959928359725e+00	5.435391653492048114e+00	3.377988714622581323e+00	1.300288723117670298e+00	4.182533382436044000e+00	1.780240523092787797e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.732138999412629055e+00	7.571986615062888504e+00	3.322870205464213189e+00	9.842444570812810545e-01	6.091520244064956735e+00	7.750273820369070421e+00	4.197623680293116166e+01	4.695826968952648173e+00	2.079948937142930632e+01	2.832018890051183746e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.688317031897593523e+00	6.477583620324691260e+00	8.993973959650210404e+00	7.585120169562987513e+00	7.354935910380524078e+00	2.841891527288057606e+00	3.046220133046233514e+00	4.586637676131900321e+00	-1.187629586510385860e+00	-1.743542591884562043e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.898619545898343475e+00	3.007871545084777498e+00	2.375215037186969802e+00	7.845612432360561606e+00	3.595108069154095976e+00	1.220532639014993315e+00	1.654955264626581490e+00	2.698504248456908616e+00	-2.324453643969126126e+00	-1.286672220721538373e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.975424826584765370e+00	9.056113641951601068e+00	6.580940396928345315e+00	6.452923526525665032e+00	3.248563233546329698e+00	3.119559437598656615e+00	2.250442316439025259e+00	8.702652059272075746e+00	-6.924413027009627131e-01	-2.948526161049619176e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471571395062718501e+00	2.999857024513097770e+00	5.123436909737996814e+00	3.142956965897138133e+00	6.480478545571557447e+00	5.047800217562918412e+00	1.563446294924401769e+01	7.462159849841171422e+00	1.288965779199729127e+02	1.502851565479121234e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.199905892661910833e+00	5.008967027806451533e+00	1.577306451830898570e+00	1.859303132184837892e+00	9.268064298380144450e+00	2.179507091046036571e+00	1.230161710054415813e+01	2.598815534890873469e+00	3.456855656173990354e+01	3.323630729482927677e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.821445556888533268e+00	9.683094381202336010e+00	3.178890036012278042e+00	1.149697783659565431e+00	7.427211696254842899e+00	5.071830607487789244e+00	2.879050494934570992e+01	3.859381731609876187e+00	-3.816316853430303979e+01	-1.304337377677886423e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.977157466873308955e+00	5.161153912745708006e+00	1.668650377229056403e+00	2.706095539049115928e+00	6.482075929100449940e+00	4.025478310448612262e+00	1.046802506660860033e+01	1.711200857799566544e+00	7.832349718035901631e+00	2.341533316125458342e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.935830239845416134e+00	6.723162144023777209e+00	5.615212806503319776e+00	8.688440185710179620e+00	7.049509524218892764e+00	2.085642161936816841e+00	3.401247294338826110e-01	7.310165846264726319e+00	3.755523433564889046e-02	-3.240521110441525465e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.316772558498360723e+00	5.141723944046260542e+00	3.508285451417693324e+00	3.704347430194784074e+00	3.820638310896975920e+00	6.102879364229091053e+00	7.189143017773386823e+00	1.636608233380753452e+00	7.242467386332139156e+00	3.103499039080026023e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.952853656393541470e+00	2.802136584541888631e+00	6.584082569057387424e+00	4.078295016479791535e+00	6.480281725467149201e+00	8.845816062559553217e+00	1.464191231608405452e+01	8.870804050235662430e+00	-3.584765794707146114e+01	-1.458499854159022107e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.416952952120706044e+00	9.251858744753150177e+00	3.209367296544103354e+00	2.213852668527519718e+00	5.179017497828957595e+00	2.585785244048076859e+00	6.962009795288369496e+00	7.488942527678442040e+00	-2.131615244882731020e+00	9.160397683787405043e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.991129246742803893e+00	4.049378239168246019e+00	3.740323135580309710e+00	3.928700218293650348e+00	1.986054993600728791e+00	5.602036828114747458e+00	5.785982649924051202e+00	4.841820807751346045e+00	-1.022720418879871751e+01	-3.162740867400266964e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.364835230401974187e+00	9.281473582536378331e+00	7.654270822820283371e+00	5.972276036503446406e+00	7.782253697776065238e+00	6.543772085780887870e+00	7.945513649625432606e+00	6.042330445751989743e+00	-3.853749384661143473e+00	-2.944811151457282605e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.266429208561164366e+00	3.351319501672183954e+00	2.208692309420464017e+00	6.594662435056126704e+00	6.104820530686731139e+00	4.093100994848715146e+00	4.074365560961232369e+00	9.530907573179009162e+00	-7.019653355848160636e+00	-3.621609728526610184e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.064765664616318830e+00	2.655037592677877978e+00	9.398578878620201138e+00	2.928089575170466752e+00	5.276120289404230057e+00	7.101261725100241229e+00	1.027591618061573442e+01	4.898686791715683775e+00	-3.025378687088834226e+02	-5.447546550198560453e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.602591276992622049e+00	1.150897676423572769e+00	8.244774226759954416e+00	1.477325011533387578e+00	9.365504970795850426e+00	4.197783033100098926e+00	2.817933399307989717e+01	9.480493287540774361e-01	6.400492037532485412e+00	3.151342781505028334e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.152548322909980438e+00	7.570448854974366704e+00	6.590290277861496016e+00	3.904308980621804537e+00	1.499321666686304955e+00	6.264344098679285544e+00	8.469592223300631550e-01	4.551999439738561470e+00	-1.498320730969356696e+00	-2.832480916602588294e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.787342118239496180e+00	3.930411418592678618e+00	6.155072592610258297e+00	3.396471597366567785e+00	3.376862941722424960e+00	7.461446464934917699e-01	1.608371577061489255e-01	9.134834572277778619e+00	-2.261944616310054279e+00	-3.012756870368072271e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.609211947774905394e+00	8.943578113035639987e+00	8.166878868514285017e+00	1.820575338455239889e+00	8.682066712946687748e-01	5.920595303360167705e+00	3.347704367460780706e+00	5.867173457203192832e+00	-2.778880642704445236e+00	-1.940467343943388556e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.907352287723937945e+00	4.877414741169013190e+00	2.540962382592909741e+00	1.016300005079338753e+01	8.235996964269791221e+00	6.768608247822416324e+00	5.160008379532309952e+00	7.142675374880631978e+00	-4.438667665909139082e+00	-1.229068267429645175e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.488187719405968501e+00	1.032344843637744880e+01	1.631398850453110283e+00	6.942792150245712612e+00	6.723457741489178296e+00	1.788592511177205413e+00	1.438311811075218882e+00	9.448870515079359933e+00	-2.157928558905883309e-01	-3.008418979834720375e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.044552507722681600e+00	3.019332913826870524e+00	3.413191415735409517e+00	6.065055552323245003e+00	4.331782040944140988e+00	5.208645652940487203e+00	3.221837819824253657e+00	9.043372969834146957e+00	-3.859086378909611703e+00	-2.991785732875339576e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.478827961022810555e+00	8.039366733006257704e+00	8.489198799029287201e+00	4.453433874114658408e+00	8.010501109551832144e+00	9.685382449233028268e+00	1.443479422740688811e+01	9.768306702364020211e+00	-5.276856467980504561e+00	-3.562184690784962982e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.220294436838218033e+00	7.844284005322873732e+00	1.366650594373217675e+00	4.851696893585708992e+00	5.078590316236238245e+00	4.503048357661977086e+00	4.635353175218881461e+00	1.957220295508127261e+00	-5.101335243198679592e+00	-2.185798984099240627e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.181546100378806585e+00	6.781712742334816468e+00	5.345236357981049125e+00	4.907795974135647832e+00	8.117003420013945814e+00	5.509580043148762485e+00	7.700656842723739182e+00	5.754103516148250996e+00	-1.725572594734858800e+00	-3.313130252239680829e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.046671611188141782e+00	9.103986513994136942e+00	9.284718304700609437e+00	7.713822454484033919e+00	5.234446631717062814e+00	9.417078705870874700e+00	5.492633183016917719e+00	8.111200045306119932e+00	-1.475284360300490372e+00	-5.550860478788450081e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.583265434777809677e-01	8.988165775511804512e+00	8.367146986978331924e+00	7.230630496435456855e+00	4.501376560529354087e+00	6.836030748282330372e+00	6.239828681791809828e+00	8.852861329597837781e+00	-4.931360686274708804e+00	-1.114567043555255395e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.217207810405632529e+00	5.422969535342946124e+00	6.053183807860916588e+00	3.365496691315901678e+00	9.350168384407442801e+00	6.104521301740799544e+00	2.250430326019677452e+01	6.156992536047877884e+00	-2.491340918622355005e+01	-3.495363144532274191e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.890691764499021765e+00	1.387286671673374716e+00	1.914295563430631120e+00	5.713213827824878521e+00	2.949925847127851330e+00	8.153066574745736261e+00	5.239527342675542876e+00	2.453361927157325706e+00	5.221788551276731027e+00	1.633502144549538571e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.610019607417568110e+00	1.385818388441146798e+00	8.344630507648350459e+00	4.832906648594889276e+00	1.367532235501748072e+00	8.804424892485533505e+00	3.018135170387775457e+00	7.637873941909553821e+00	6.426816141590597908e+01	5.661197258175508296e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.528951408382285493e+00	9.277361706346523462e+00	7.693767473922823896e+00	9.051790979949435823e+00	6.280185108938760585e+00	5.032693761000817112e+00	3.706895991687563896e+00	7.565434746549969169e+00	-2.535032615410474310e+00	-3.007438151031450246e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.799401054679965029e+00	6.321293262156288506e+00	2.896640175305297937e+00	6.154689786052317757e+00	1.032735771007171621e+01	4.762588390031484487e+00	7.789078785291855489e+00	1.690144130788802102e+00	2.646162428441864378e+01	1.627277620468407804e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.937653363037306953e+00	7.202170541584805186e+00	2.529355844640044815e+00	5.548396688109821895e+00	3.698551083624922242e+00	4.660298753425188067e+00	4.667492814949707025e+00	5.804460739522273371e+00	-5.771555492381550412e-01	-2.329452060153563053e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.846659869741781534e+00	5.513639669085364403e+00	9.573520387480266791e+00	2.110522029063806038e+00	2.320084591216488690e+00	9.675901836441532566e+00	7.237423701587202274e+00	3.338108305897969252e+00	1.689793718977576020e+01	7.181333426588902569e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.523625596965661799e+00	2.549511478553056154e+00	7.275993147895252200e+00	6.286951603257575627e+00	4.716741320488392120e+00	7.248708745843146950e+00	5.564769673675078465e+00	4.465940125722283049e+00	1.880704890751158231e+01	4.116066066417516822e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784156731060080325e+00	3.710494475935357528e+00	8.676482841164419924e+00	1.742747304928612184e+00	5.769628081198873382e+00	1.155113130072658922e+00	4.948894001011616695e+00	1.732146557786730101e+00	1.579035587863585111e+00	7.528285039252758715e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.437656074950559137e+00	7.897352221632627511e+00	7.914135914269378347e+00	3.881987449820788694e+00	2.677933151044769033e+00	9.117855198574872588e+00	6.754868263464363309e+00	4.219553455996577718e+00	-3.160256324191799138e+00	-9.377205421561279763e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.092682330779222610e+00	4.150257116639962440e+00	5.565468581760403488e+00	2.309466859971087693e+00	6.821472516472605108e+00	4.804985069168631107e+00	1.476855140667793798e+01	5.429430377696264465e+00	-2.964248952421361238e+01	-7.004950464866580262e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.733775517642193620e+00	2.798107162766177325e+00	5.534360977047406926e+00	8.483885061681448292e+00	1.000263072494329464e+01	2.505592153287442336e+00	2.603449316497087995e+00	6.813862362906665027e+00	-1.818915363828615739e+00	-1.058648244892455992e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.347674452804878520e+00	5.753732977843428742e+00	4.944453426056735879e+00	2.680122463369093655e+00	4.813142687649192730e+00	5.300494968923580963e+00	8.504684073613130835e+00	6.982303688610515202e+00	-8.600675621311021146e+00	-3.801196262156229722e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.427240126088823224e+00	1.194989867313701382e+00	3.783798734960792221e+00	4.160016350423326514e+00	4.209790106032830437e+00	5.172643927191254321e+00	4.359097990014356050e+00	9.614136500011630559e+00	-2.723076939485585513e+01	-1.579054250416273320e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.909890215400374736e+00	6.671675444869888949e+00	5.061705400691312917e+00	8.978395062768882440e+00	4.682500081520787560e+00	7.852880871456629386e+00	5.304807237446201640e+00	1.893833933272574210e+00	-1.065984680428747744e+01	-6.819624274881834936e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.169453621566200141e+00	3.812240659402702736e+00	6.803547629098927629e+00	3.651717142918326608e+00	3.061019416295235551e+00	1.597003621829572895e+00	3.139320030452334542e+00	2.421374700131072366e+00	-4.495947057813227232e+00	-8.006492297208136932e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.306506056711590702e+00	8.866394391304627476e+00	6.696521087384695647e+00	6.421819186677014457e+00	9.257550522689394157e+00	8.133826253900009462e+00	1.412187698415923265e+01	8.991880883075724640e+00	-7.418577039720375410e+00	-2.209597984552826944e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.118410948559901641e+00	4.239557768290411310e+00	9.067019803042921211e+00	5.828564913337547893e+00	4.619370139516138174e+00	4.779485720165236096e+00	5.746625223380504188e+00	1.995027085935357380e+00	1.202704130830282558e+01	2.275501681665046760e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.250234512320152369e+00	5.255611193566640971e+00	4.886916794749026849e+00	1.196124699099190503e+00	4.431595742989267173e+00	1.891832014806159590e+00	6.168544300752716758e+00	9.246500082141134058e+00	-3.960242537664494744e+00	-1.614040628332794469e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.831561966081473258e+00	7.496934935771871755e-01	6.975835601885103543e+00	8.482141002824635123e+00	6.548704397101531072e+00	9.734645938991372205e+00	1.023531840334408649e+01	8.398293098907537058e+00	2.488441783672409358e+01	3.794394740556499812e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.400698527700884100e+00	9.326622286408041695e-01	6.104460878884465203e+00	1.052995490789280231e+00	4.679574303237736821e+00	6.382167877509862919e+00	1.729312849338633029e+01	4.614943535450433565e+00	1.725867292844124634e+01	2.224229590277610669e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.499961262761436487e+00	4.654284098754081889e+00	6.194469377335779292e+00	5.076964430303741338e+00	7.330152418851038298e+00	3.526166375630466643e+00	5.427827239168784956e+00	1.062554973905352718e+01	-3.745015437788267842e+00	-2.185525470623430877e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.348852731848209530e+00	5.094790315208106435e+00	7.480749895787502268e+00	5.442467396415513470e+00	1.283955303592519970e+00	5.358058192364318906e+00	1.013806423860514450e+00	3.345527570361736203e+00	-3.318655981376537056e+00	-4.118119607839723528e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.477618121458844413e+00	6.229286322193894776e+00	2.665898099846027769e+00	6.912030842777527440e+00	7.987141476994779943e+00	8.573583683353298568e+00	1.172403797159372374e+01	3.541940698861193226e+00	-2.686122008272350925e+01	-3.686363694095950905e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.881758881035833220e+00	4.249032731478085800e+00	4.505097264832970794e+00	7.218478930670877425e+00	9.141797055748755341e+00	3.264674057637735327e+00	5.615932026719893777e+00	6.396257255555822141e+00	-5.797838067667585804e+00	-5.855457099537269983e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.187005797204401247e+00	8.016390729388485070e+00	1.301354660481782499e+00	3.401896404764483517e+00	6.441708449075461473e+00	2.510923822794404625e+00	5.234901174526055634e+00	3.436983774766083855e+00	-2.503639977166462582e+00	-2.401142417972795329e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.226973263773142975e+00	8.053847880979322582e+00	4.424865497009996318e+00	6.317233046872364755e-01	1.020506519825592662e+01	1.501131145032163605e+00	1.961817937172137860e+01	8.759078738953244070e+00	-4.371135358901105050e+00	-1.025085061956394128e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.075134717650987781e+00	7.901593076546975958e+00	5.251503595016357551e+00	7.971501946199384570e+00	2.440620451983378736e+00	3.893279417775245221e+00	1.788420584289866166e+00	1.269990018709383328e+00	-9.733733481189982273e-01	-1.744186762731915152e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.054298269388234743e+01	1.115570646746413930e+00	6.859932464158061904e+00	4.517894444055105652e+00	5.142970404805422113e+00	7.851542133603413021e+00	7.863844425305799746e+00	6.602249602951299146e+00	1.991103798175400641e+01	1.779646460353808024e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.066733251112197856e+00	5.499751112137022169e+00	9.190749770166892318e+00	8.388627013101308094e+00	6.432210166681710639e+00	5.189639653688721488e+00	3.915845726125297244e+00	8.054721984528837808e+00	-2.097972214971918881e+00	-3.982926132899033433e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.536243845337037506e+00	6.836060351475514718e-01	5.681273239468429104e+00	8.334764550102928382e+00	6.353986838631052514e+00	4.596483799306187557e+00	3.203734120464856616e+00	6.481351719963493352e+00	-6.668045636308336022e+00	-2.382148606558367021e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.537502307495402398e+00	2.365718216884760139e+00	7.767996435923874010e+00	7.495566177877488023e+00	4.206109122236438402e+00	2.274544614710253487e+00	6.255862111522570990e-01	2.810298847323876803e+00	-2.658908754186971812e+00	-2.262197783955468999e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.838356970269648727e+00	9.814599078808628363e+00	5.464446345188476606e+00	5.573795063364566538e+00	3.285854192029662002e+00	4.166699023549295333e+00	3.017051669086319166e+00	3.645735291812650658e+00	-1.683704621277321678e+00	-2.292321962558644799e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.952879311813844332e+00	2.719788021621855734e+00	7.059126475946472468e+00	3.908861184769211405e+00	2.870491657387204576e+00	9.429619715807747937e+00	5.145885270882065932e+00	8.838344281920711865e+00	-3.144181346611249239e+01	-4.427211927105735612e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.097236965471241277e+00	5.531878789872081370e+00	1.225544467066558951e+00	8.427777461708478413e+00	5.063853445655364993e+00	4.722317502495540609e+00	3.172334951259627722e+00	2.941733507809288106e+00	-3.885970748294946375e+00	-2.752290787760427193e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.094106831510037736e+00	6.936971453227620543e+00	2.173680180278155571e+00	6.144229318305854726e+00	2.669734444643505178e+00	1.002393922348730193e+01	4.077038612394956019e+00	8.496712031584600311e+00	-4.947489175085133084e+00	-1.686865392941340858e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.777082818753475735e+00	7.431950453515603350e+00	2.818585796219693407e+00	2.826710860482214649e+00	8.109971238585305997e+00	5.218166704102432440e+00	1.558978683437696233e+01	5.822207382435800049e+00	-9.627516699713501325e+00	-6.026361241859145679e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.414821259886081428e+00	6.746857917633432677e+00	5.030762889561332329e+00	9.221304260732910762e+00	3.922222543939001049e+00	3.870191209986790781e+00	4.888261005409788029e-01	8.599064993149099223e+00	-2.201640421046855867e+00	-7.632186168309124774e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.617381414665047146e+00	1.914560015589396702e+00	1.481465692134573464e+00	9.690600642679294552e+00	1.235456142177612460e+00	8.548622324681359075e+00	1.623943512346361029e+00	7.838207452074239967e+00	3.540479588099995567e+01	4.179927199127427571e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.658763903440793719e+00	3.515094421928811830e+00	2.131942000651438907e+00	5.463140549383245670e+00	5.361218523925710855e+00	5.036854692648441656e+00	6.209602255241943425e+00	3.259737486804960671e+00	-2.011467675492563103e+02	-7.811082071108867240e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.252817771295429594e+00	6.150990454988055411e+00	3.179272383744573549e+00	1.212566589737483547e+00	6.717392247314069031e+00	7.889840886561911404e+00	2.695348933488899590e+01	6.320716281303671025e+00	5.648985175445909590e+02	1.659231847795621070e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.706125015915423759e+00	2.073473308594823816e+00	8.865088305564542637e+00	3.602550656814802910e+00	8.048245085881582384e+00	9.404561185792701394e+00	2.037982796700036658e+01	8.706485035614429435e+00	3.126588753412900346e+01	5.319863606021641544e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.929819645350285384e+00	5.549028278432146521e+00	2.938883088224519824e+00	8.434503860534425357e+00	6.213518016739003613e+00	1.871606755479255702e+00	1.419075869693743552e+00	4.500010359946416294e+00	-3.412703486109669448e-03	4.557399113494405185e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.774249575942238533e+00	8.549799329236613676e-01	5.541165855823827258e+00	8.899291673804315295e+00	3.946773642243162517e+00	1.607204335090302028e+00	1.867366076756343807e-01	9.982133797330019931e+00	-9.052633219064984971e-01	-1.190612843327470038e+01
