G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	Fc	Fg	m2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	8.922518959062212929e+00	9.608070846043856861e+00	3.730760689475099312e+00	3.150014088395539424e+00	3.696078773366415327e+00	9.982811813358120290e+00	1.135605284589555097e+01	9.459295232445191104e+00	-4.109901892931642209e+00	-1.208568089445067528e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.437776949196656329e+00	2.213393867437209561e+00	6.820669137910361002e+00	5.371528077319335459e+00	2.276619143256068956e+00	8.008022725256116914e+00	2.730866791743895572e+00	9.363419596721216376e-01	2.541746578530802214e+00	-9.470929954731079903e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.443330053665573764e+00	9.466399027629698537e+00	9.216891365927033064e+00	6.126347281534476608e+00	6.683539971705172889e+00	9.571045360868421170e+00	1.090644587709865476e+01	7.982779956712274583e+00	-3.820787479038419310e+00	-3.157403312824068919e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.482054424751925836e+00	7.225478480531459802e+00	8.525061297923873127e+00	4.285687897319204076e+00	2.137574502525313669e+00	7.522373075344691351e+00	3.680703305169027661e+00	8.156375272682687694e+00	-3.562304598121676324e+00	-1.177788158680368369e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.875115829067524054e+00	1.966948235938928979e+00	7.864557327812098819e+00	3.863451005866076926e+00	6.137293063681708460e+00	4.578473145138138634e+00	6.281076784631758336e+00	3.123790027878588837e+00	1.335551600184513710e+01	1.101493311598908065e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.398905043195357578e+00	3.739647332763056387e+00	7.976151692819789751e+00	8.267384233984232722e+00	7.302244390174337241e+00	9.617728747681043799e+00	8.077202501843993687e+00	2.218932789455520638e+00	6.152157399567093066e+00	3.598942618744028010e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.846171488608856048e+00	7.171000739514851396e+00	6.669752595000135287e+00	7.867593846156173854e+00	6.952447290347464559e+00	4.115837931883106648e+00	3.185586627510893720e+00	2.693793112355582497e+00	-1.269855129901992452e+00	-6.147412971594145858e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.487307865181850097e+00	1.769088715000523226e+00	3.571887905558410292e+00	4.150703268442891947e+00	8.002318391644129392e+00	3.852839083543320609e+00	8.417910036273600127e+00	7.458253891458861418e+00	2.781301259465676594e+02	2.007880982923011516e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.583169008656495791e+00	5.651607764663793887e+00	9.653999212886057890e+00	9.416600836800283147e+00	8.616683145901310681e+00	7.034361964431508518e+00	7.462320167509482793e+00	6.689865275656987187e+00	-4.269425070279575962e+00	-2.864051108740576623e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.181648476851490770e+00	4.479993066485238096e+00	7.302344644464982437e+00	9.541098404087767548e+00	5.431470213787592094e+00	7.702350507830765025e+00	3.664482103968697668e+00	7.854793293859210657e+00	-6.261497869806641248e+00	-3.162231079389125554e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.540153454824942258e+00	6.961093244101873800e+00	5.845134317992739525e+00	4.402774340800846176e+00	7.662269835811008178e+00	9.845295691774516911e+00	1.842035388918817063e+01	9.656476226602322299e+00	-1.233978193434422010e+01	-6.951476687529373066e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.791515281978325547e+00	1.744957689249885924e+00	1.985037679249120668e+00	4.582847396069020363e+00	6.320014119903046179e+00	3.241178239830081242e+00	3.806244395073012488e+00	7.310589956124046829e+00	-2.920343609577914279e+01	-6.448893569460690856e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.911210162382802835e+00	9.166430862854813455e+00	5.448785484280635139e+00	5.488261145712249878e+00	2.144198367311656916e+00	8.037898243041125212e+00	4.068095855676350681e+00	2.335636919156447000e+00	-3.292658284136958713e+00	-4.905347337046822531e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.368715280782665467e+00	9.737986697755877330e+00	4.819186418292608742e+00	9.358960098642505443e+00	1.126885035106115707e+00	7.001012392548751961e+00	1.894539887690590785e+00	3.030773643428195552e+00	-2.171065940400438432e+00	-1.848568286674176164e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.430191336340215003e+00	9.690226163983025387e+00	8.997133369126466107e+00	8.788794293223377352e+00	3.171116795681261813e+00	1.517685859772019752e+00	6.144852295935842035e-01	8.600518911276687106e+00	2.626819035370508426e-01	2.706281853029478324e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.975674660629978874e+00	7.404832523425069368e+00	5.520043436548649041e+00	1.665232909323522748e+00	5.181299387053587502e+00	4.207060730376106505e+00	1.170000676577490850e+01	2.801332020365693509e+00	-1.324602945655787245e+01	-2.590807948171872610e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.627173135582779651e+00	2.657007446726146416e+00	4.888538387523513329e+00	5.003909423769459686e+00	6.239799806715589092e+00	3.409398017653027413e+00	5.004942844833391469e+00	1.866043447329627014e+00	3.963376318654484365e+00	4.494127021781668674e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.403530794018131189e+00	7.689457178179323726e+00	9.672400617194224282e+00	5.707936274180348768e+00	9.054112219176888132e+00	3.451179907295029103e+00	5.664967348196045194e+00	7.667104803535193192e+00	-1.578914173114994046e+00	-2.092299092602383936e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.448714461342706761e+00	1.315823995704345606e+00	2.611885475152722513e+00	5.763215112340118296e+00	2.764633771706362264e+00	9.405011107239545254e+00	5.065471309389834254e+00	4.250860317100791264e+00	9.429040565810746344e+00	8.975133209258470401e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.294769267322261719e+00	1.269776633786673603e+00	5.280024156315701767e+00	2.931676070907058396e+00	2.146064047758163174e+00	7.301576664984209764e+00	5.006780865341009523e+00	8.946951057655713413e+00	1.745242392312563311e+02	3.914839682634507199e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.441533011709132950e+00	3.539643936359011089e+00	1.348838470670061351e+00	8.646833240203758209e+00	9.131899746907484072e+00	7.271549064881218882e+00	8.220274137381229806e+00	7.218952064325014462e+00	-1.512932556170439646e+01	-5.068410139039164619e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.570207444229026805e+00	4.912493765691315240e+00	7.460521800864602149e+00	7.582389734558491412e+00	2.011853989622818251e+00	1.017706626088334154e+01	2.294970262120107130e+00	1.858871724694069805e+00	8.689566174007733679e+00	6.738213722747286738e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.556050364631475391e-01	7.935220722099077584e+00	9.316463084167144970e+00	8.119176684131268473e+00	5.284582838495784252e+00	4.334092002634290175e+00	2.684928241023584405e+00	9.222912610216237539e+00	-1.074961897442556547e+00	-1.129333267035417066e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.580016976416292573e+00	7.023442592340680690e+00	3.470597218263779649e+00	8.707308563465245399e+00	5.916270045262976396e+00	7.906371726688639967e+00	5.741777587358753543e+00	3.594448969291454077e+00	-6.810964761111740096e+00	-4.657710500289443871e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.709914642133261609e+00	4.988246801127710128e+00	8.614209447956017840e+00	7.602834779344086691e+00	5.896137094750858232e+00	5.050420721221344778e+00	3.780327097282429882e+00	4.127846991005030830e+00	-5.491571807753056866e+00	-2.216644428889347296e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.002423957229906071e-01	3.758993654277203333e+00	3.172187890134353427e+00	5.212897977889843659e+00	1.665916114534164327e+00	8.718532626759023074e+00	2.890349909261782368e+00	5.219602282349423028e+00	-1.788384805999754334e+01	-6.569407457165322739e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.449175373132305378e+00	1.003669046718474256e+01	9.054872170749208138e+00	6.590620038152818161e+00	1.454200632494753842e+00	2.569108168637364464e+00	5.298491529547397771e-01	1.397019207355685744e+00	-1.617827670410013186e+00	-2.595451824591205181e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.990308379469571953e+00	5.046620671574117090e+00	7.479073192639570600e+00	1.975763795981967386e+00	1.956399680515582551e+00	9.568924594859980814e+00	7.606100533091054494e+00	5.770194066705242264e+00	-1.407108253269669440e+01	-4.656803601820914196e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.186828540927595377e+00	5.186354716223599226e+00	8.396461310247554266e+00	7.398297138331538569e+00	6.141889823111277735e+00	2.746148072887550029e+00	2.665771910184446369e+00	1.715799422082121772e+00	-2.563394101005132431e+00	-1.207514607943982021e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.857039476138021783e+00	2.384623570753643840e+00	1.435676522828240875e+00	2.744678628151596023e+00	5.966225810368335658e+00	3.491292235201691962e+00	8.989757989013385853e+00	4.988437046173030964e+00	7.071411583302480608e+01	8.269267510170720925e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.734081860761977012e+00	7.874626587679903089e+00	9.869783158359993536e+00	6.965270999829940912e+00	3.080093969845286939e+00	7.791666392219704029e+00	3.277054713301807087e+00	4.413189218993004204e+00	-2.035171692126007237e+00	-8.027005740685285673e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.488940149002717206e+00	7.316773366459436545e+00	7.634562726959031487e+00	2.971736236290170474e+00	6.868724540876739226e+00	4.808207590496893502e+00	9.686659347857311531e+00	8.391925568350671938e+00	-4.847971419958822636e+00	-1.531471060808117812e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.481769915855389641e+00	3.010261905370081426e+00	3.507287079176307554e+00	1.706123446980273739e+00	8.236624371446836790e+00	6.226587775208790809e+00	2.639494848684251949e+01	8.530600205183510809e+00	5.931893495314363207e+01	1.683817977678498892e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.884543335950526366e+00	1.995987271895398596e+00	8.521259554566169570e+00	2.441319891481841697e+00	1.084182519238797715e+00	5.043394748396551996e+00	2.694444319337059301e+00	2.353775925183259510e+00	6.920969288066245007e+00	2.037337945280189899e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.669093051093585522e+00	7.082519690499029963e+00	3.752559433614130580e+00	1.058561465804534807e+00	5.290110992772160792e+00	8.094303620719498937e+00	4.176782656692372342e+01	3.980427173121336537e+00	2.120994874647417561e+01	1.631705125550896085e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.869157456968421727e+00	6.807893063731315308e+00	8.692935132037792556e+00	7.378078024688424108e+00	7.596697523100232274e+00	3.030357951729696353e+00	3.386475881130774024e+00	4.196426697124620020e+00	-1.028492873508029426e+00	-1.813966081491939519e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.945614200193297449e+00	3.395498699215203864e+00	2.046073587816875872e+00	7.469682767217530106e+00	3.531162333268259346e+00	1.549738352766159011e+00	1.330881402714454431e-01	1.883680506656694620e+00	-3.910798156520055580e-01	-8.307610542422173339e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.676390163779864828e+00	9.302221092051720319e+00	7.293014389616354620e+00	5.197881695569330773e+00	4.100398796099407051e+00	3.714509826615275845e+00	2.711106852656458344e+00	7.935607163967826949e+00	-1.224470025768167769e+00	-7.011470816172230336e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507399133183802142e+00	2.761990298707625691e+00	6.325236763647716032e+00	2.543545942082083400e+00	6.872084935237260162e+00	5.081604749141083843e+00	1.432689508476114071e+01	7.480884553001859061e+00	1.278521566371968277e+02	1.459721984791810883e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.957062155451867458e+00	5.208009822754156026e+00	2.103907833409635941e+00	1.231099278470161318e+00	8.954417131814905062e+00	2.239694365405342502e+00	1.250746127640931249e+01	2.700447823307371209e+00	3.412964344597440913e+01	3.493204238309136827e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.317203669344066519e+00	9.155129586819626297e+00	3.345222805262916044e+00	1.180572955019920656e+00	8.369883390064401851e+00	3.921812018818569889e+00	2.987490497520284549e+01	4.239683126367562060e+00	-3.928164699078175204e+01	-1.370882927170160315e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.715142482523299705e+00	5.001170286293923795e+00	6.376871004379605079e-01	2.004758293381958989e+00	6.268826524876832451e+00	4.700843131999948632e+00	1.187684384825143624e+01	1.736529968701568283e+00	8.111659688265691059e+00	4.880951276745452816e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.876022531136780191e+00	6.233531003815921068e+00	5.266629064532402538e+00	9.031369906662387592e+00	7.751619059449522453e+00	1.724417814986516584e+00	9.104271867848969801e-01	6.171786375007132897e+00	-1.251215844075030947e-01	-2.061550411651647607e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.898368577187220296e+00	4.852415452955830766e+00	3.668590843111806610e+00	3.172175356545464897e+00	4.204648011649659622e+00	6.470606549951162023e+00	8.344347423910814854e+00	2.141871919821007886e+00	8.287343310484969194e+00	2.310803997047472791e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.654327936006231070e+00	3.274241519318167537e+00	6.340034483210573946e+00	4.297614826890039375e+00	6.794011019500513449e+00	8.855253130708558018e+00	1.454946404393757931e+01	9.976534913124034176e+00	-3.506937653575192826e+01	-1.227528358463672760e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.775270407733490430e+00	9.955907972780275728e+00	3.243509049921385667e+00	2.181503175643941361e+00	5.215317268673760331e+00	2.665590614564085747e+00	6.527356881600590910e+00	7.756444311004597303e+00	-2.305924360056654798e+00	-9.514378787703005713e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.804903422467822871e+00	4.147297914137834773e+00	3.398958035849377612e+00	3.284801211282522893e+00	2.854385508156255025e+00	6.464584788153779904e+00	5.382087388609602563e+00	4.367057076268293869e+00	-8.202955602250012745e+00	-2.009386372325243997e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.229968488320944076e+00	8.713463913261145777e+00	7.669960346674978169e+00	5.237232887573106233e+00	7.494227337117452592e+00	7.002058069541419627e+00	9.446708902521582019e+00	6.626518691613886958e+00	-3.991276973929444694e+00	-2.852680638142364344e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.475364543487407865e+00	3.199964830282054695e+00	1.740939734657959814e+00	6.454019589104925458e+00	6.033692801659380045e+00	3.857996466011614611e+00	3.657752019791179254e+00	9.517447013007007683e+00	-6.911274500671973797e+00	-1.631509235566721472e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.425626720110287238e+00	2.722979270593312240e+00	8.963021415125137281e+00	3.752469728771932633e+00	4.261362807063610703e+00	7.085655460394183258e+00	1.013861338229797404e+01	5.583146401021909178e+00	-3.016387186390708735e+02	-5.461927898026908679e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.277933706282857962e+00	1.046564536543373336e+00	8.559958755679337727e+00	1.551826234559570805e+00	9.263575447521693818e+00	4.279333014913213162e+00	2.865103886262889077e+01	2.547466215563128245e+00	4.935220443706907822e+00	3.873901888548171080e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.830339995317061152e+00	7.253271231172901068e+00	7.501970617485634207e+00	4.294275840180405979e+00	1.636841050396273811e+00	5.713747509273178871e+00	1.219618470819349820e+00	4.804062108608678550e+00	-1.611811387901503023e+00	-2.688098464557469924e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.466436080239852835e+00	4.931732612070173438e+00	6.257046639961749257e+00	3.086257734019937082e+00	3.370797967910065474e+00	1.092245900161558758e+00	1.648420092067250042e+00	8.529439664195248127e+00	2.094297232634136918e-01	-2.515498188745191044e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360604803245365702e+00	9.039861973356989822e+00	8.995165936396226414e+00	2.872138921270910750e+00	1.247842850132062420e+00	6.931425494756393135e+00	3.270377234933007582e+00	6.724767557132884654e+00	-9.211185683029425864e-01	-1.628999966048544579e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.354932064856628537e+00	4.955174076144656325e+00	2.636154543614278367e+00	9.320334735894356015e+00	8.082220733261459955e+00	7.035573505177980635e+00	5.741003255443963837e+00	7.153732049963216433e+00	-5.626609162410784570e+00	-1.244099975314425819e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.753034157458589704e+00	1.020427748551878722e+01	1.339251932151602098e+00	6.781943732922715462e+00	7.392442168277419512e+00	9.551311038612665394e-01	1.595499439564809219e+00	9.069865324643370030e+00	-5.769132083114105747e-01	-2.080018858824258743e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.195377805802308124e+00	2.235405097600673407e+00	3.313455029292687648e+00	6.170071979068060486e+00	4.053729125561870816e+00	4.027937337264800632e+00	2.947931189893009396e+00	9.300149720724673941e+00	-5.728005035603995765e+00	-5.247887109125190364e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.976730947400266558e+00	8.732911840875491549e+00	7.970956788883349908e+00	4.380765998903145331e+00	7.262756780352604302e+00	9.616466452653948949e+00	1.432977028649394491e+01	9.206876185906081034e+00	-7.523225527933461443e+00	-3.501857608616777640e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.798888331008981822e+00	8.004608542459729748e+00	1.303730426563236788e+00	4.835252482986618361e+00	4.621715447024046242e+00	4.934793325182697643e+00	4.304470226825110934e+00	2.033940973858664236e+00	-3.975156180829425789e+00	-2.256159238257465915e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.903466263938245362e+00	8.473482709368864718e+00	6.367945153054057172e+00	5.714821009979583089e+00	7.653964993838242137e+00	5.901388125753603831e+00	7.388283236534757492e+00	6.303688324222730621e+00	-2.004692832293888394e+00	-1.639106163829726626e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.407034060124124686e+00	8.856912296281960195e+00	1.049524395466421467e+01	6.834367181658739909e+00	5.258907491358454145e+00	9.028624016745995462e+00	6.154968978283129388e+00	7.651020593740735620e+00	-3.634804308546820906e+00	-5.962514356962346085e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.153980381367362362e+00	7.720218105760318750e+00	8.337451490539029564e+00	6.936367425558460198e+00	4.716206114434986496e+00	7.818119214144001461e+00	4.901824759723846903e+00	7.702618639515240950e+00	-3.221881224678289968e+00	-1.113479042214166384e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.255136667705725628e+00	6.373135944602438485e+00	5.931817710495063345e+00	2.202589379730570229e+00	9.290672761198383256e+00	6.251634401518983530e+00	2.283634726538111082e+01	6.795012019570133788e+00	-2.512222321506548184e+01	-3.888362401318626382e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.383162043085639503e+00	2.459971591053779605e+00	1.812607535046290685e+00	5.485199660416911982e+00	3.445929817821717922e+00	8.245016957539052171e+00	5.226871157439544113e+00	3.057423100882673772e+00	5.957166084866012845e+00	1.514390619452354869e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.748515935178588165e+00	1.144377672610416674e+00	8.306161651011819913e+00	4.583669284032736435e+00	2.261333435461137409e+00	8.761794234289860483e+00	4.483808976248497835e+00	8.752043006055528096e+00	6.388668282921605623e+01	4.602145373057484079e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.877065884192418821e+00	9.347918573264822228e+00	6.556319137141131570e+00	8.575120472667185467e+00	6.319379114554161347e+00	5.057867707650200551e+00	3.509002820994886473e+00	7.379139000049241837e+00	-1.806422050656089517e+00	-1.560117958239704095e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.754160767995523784e+00	6.168838832619932155e+00	2.488121057371124767e+00	6.576699791802954387e+00	1.019154923876203434e+01	5.396479242621586181e+00	8.028651095989904007e+00	1.700686012697949501e+00	2.826029665196078611e+01	1.506498619850584646e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.587381885052788100e+00	8.327179125425685058e+00	1.633520337421830781e+00	5.994870972478590687e+00	4.761910725037364678e+00	4.677535199164187141e+00	3.318070750526034285e+00	4.894367609150116039e+00	-1.616833298693599152e+00	-2.677096443204094811e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.460713849284128507e+00	5.469635520416854746e+00	9.253306973800132340e+00	2.135098274445510036e+00	1.831184067118351244e+00	9.457698400102399816e+00	7.057325157025015727e+00	2.597905531029561566e+00	1.913655436857442638e+01	6.239739183612731210e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.054934245409079097e+00	1.710407410952695439e+00	7.134560973628005343e+00	6.721915599357680016e+00	4.752690388771214636e+00	7.222569463681955959e+00	4.408691212173488694e+00	3.745144899933118054e+00	1.891757276639179253e+01	2.566090538057167336e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.146756152311989574e+00	2.413626132428157156e+00	8.611058664720404821e+00	1.993037987390051002e+00	5.513495963980309611e+00	2.206904816249228407e+00	4.759563510090252691e+00	1.019491338581302031e+00	2.577988835966630088e+00	2.656543503590001798e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.053672404645510152e+00	7.324394456547798526e+00	9.123198151570253600e+00	4.468621366051477750e+00	2.330719901043343700e+00	8.815241056144534681e+00	4.656043282717357457e+00	4.793668397018615579e+00	-5.093677761299559847e+00	-9.275768425592930555e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.071191134506269904e+00	5.078596558719038256e+00	6.191865035509660053e+00	2.379792034502619114e+00	7.157237608983182398e+00	5.403682180286183190e+00	1.636846091200413866e+01	6.054961847099573191e+00	-2.952558120942815023e+01	-7.534079817787548450e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188080252224157363e+00	2.699390112718068391e+00	5.798767955323135936e+00	7.096328141661929934e+00	9.910940207014320436e+00	1.938977449154482668e+00	2.267740501782579354e+00	6.083747103355994668e+00	-3.440953510616343802e+00	-6.829556269278927338e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.145057479311724080e+00	5.474129039390791540e+00	4.622204696035026039e+00	2.881428172137082910e+00	5.068903762286839587e+00	5.809959412554920100e+00	1.093036736783955654e+01	7.398515306856221052e+00	-9.620220733843970251e+00	-2.899240481447899143e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.809119401318767473e+00	1.595509755926644901e+00	3.897797797119847196e+00	4.188919175180686238e+00	3.924044275496104461e+00	4.745162805083211310e+00	4.635929544478475606e+00	8.230970865520506052e+00	-2.765640180974671480e+01	-3.648377951560377142e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.082162431335328634e+00	6.196527868066735500e+00	4.779854125959043465e+00	8.978198245321941329e+00	4.771559623054618449e+00	9.123812563185373037e+00	4.570170132783458961e+00	2.677802734432364939e+00	-1.042455667131577890e+01	-6.927088466355044147e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.376507033050673456e+00	3.468367454586014809e+00	7.625382566904658432e+00	2.955228046669728936e+00	1.635690618422965148e+00	3.175793487100690982e+00	1.898231742229928853e+00	1.747363230524534794e+00	-6.594529330940635425e+00	-8.727662760960100741e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	5.735805414317690420e+00	8.923197711673816812e+00	7.789401350687940706e+00	1.413931094906831376e+01	8.483972770791456952e+00	-5.570523047413051820e+00	-2.948660052061788051e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	4.662426845032826783e+00	4.729248804886892366e+00	5.817123325808033485e+00	6.798105993324777607e+00	2.165593879895607810e+00	1.463546131275505857e+01	2.277045994743740778e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.903095133418124973e+00	4.366715657080339597e+00	1.217632121082045771e+00	5.622199103205135273e+00	9.535548450242856688e+00	-4.508750981608235620e+00	-8.819699828209234482e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	8.088211761718318016e+00	6.458639597749739281e+00	9.712641367220845368e+00	8.710093206834697455e+00	7.912589223940185157e+00	2.630428646876869436e+01	2.530872350603515031e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.167124306529424560e+00	4.497708108200127342e+00	5.360439734750634955e+00	1.696537381823103630e+01	5.543228268536501524e+00	1.707961262422984916e+01	1.052522379145375453e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	5.596688730355522168e+00	6.630883108706024487e+00	3.800061818834503669e+00	4.468552096377182536e+00	9.895911987747783911e+00	-3.505401757007561514e+00	-1.424540934736241837e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	6.210435051473760737e+00	1.699825562896064124e+00	5.271955291713662284e+00	1.194389024929741749e+00	2.486844454122817183e+00	-5.197559833005904295e+00	-1.511010127039054041e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.076449359413500950e+00	6.537595340711127356e+00	3.381814808778654147e+00	6.718549038536966833e+00	8.402198023409376049e+00	8.964632934066104397e+00	1.116746238684184611e+01	3.859871240755765598e+00	-2.790902543253561774e+01	-3.506921376611716141e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.284087101381561791e+00	3.388538376607034941e+00	5.988908148890589977e+00	7.071845093566060392e+00	9.460059452833892379e+00	4.005546798964665811e+00	4.512458858686520635e+00	6.608953000202975936e+00	-5.065052145723777599e+00	-4.542927958390563958e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.745843977855795259e+00	7.148592864206822384e+00	2.086524489215844103e+00	3.385918068264518244e+00	6.597973110048592105e+00	2.920366990296653142e+00	6.294024185997191267e+00	3.823480580527756079e+00	-3.208355174426309908e+00	-9.410067686897630068e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.540824844796162552e+00	8.949945284738790363e+00	4.346080791435527502e+00	1.528026128333815903e+00	9.683999831864072760e+00	2.069530842955592753e+00	1.938245021237032617e+01	9.329166834125175001e+00	-5.251467543331380661e+00	-1.732730995914248240e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052617349501300481e+00	7.880742083697175104e+00	5.420711554325482240e+00	7.565568699442684952e+00	1.872929892317620970e+00	3.709338859478053863e+00	1.410769046807449634e+00	1.712682469944581287e+00	-7.989284373801550654e-01	-7.181319254031770072e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.318658240870114184e+00	1.627912228939452977e+00	7.328287008762226051e+00	5.423017205002232721e+00	4.644051701114729980e+00	7.894010910627547339e+00	7.185904219103564472e+00	5.807801213618044578e+00	1.805639604655860708e+01	1.736072050903740305e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.764207747429553663e+00	5.687550776664916263e+00	1.031799567259978012e+01	7.590344222768051097e+00	6.350060706190187254e+00	4.870278083286091686e+00	4.264344305292465442e+00	6.334392096628246982e+00	-2.671011380249097122e+00	-3.016739050231119634e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.180205652898783875e+00	2.262492838989479171e+00	6.533712437937248652e+00	8.496583533844455971e+00	6.086914159009507941e+00	3.308967039747964023e+00	1.149102844210765584e+00	7.390612510327688511e+00	-7.038807862471541554e+00	-1.925382263986633902e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.214860232246092409e+00	3.729103207750496196e+00	7.840202416631616877e+00	8.323079502987335232e+00	4.889090573760602965e+00	2.472605314466039150e+00	1.508797342691013510e+00	3.196522289232579972e+00	-3.465509110878631116e+00	-1.307919950377607599e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.598337763622122765e+00	9.854725449119092318e+00	5.756749975928956431e+00	5.338862821280098814e+00	4.085786150353256652e+00	3.582385274483109061e+00	3.070801455660510548e+00	3.767915695752640293e+00	-1.752691012595285702e+00	-1.728264350932872873e+01
