G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	p	d2	Fg	d1	W	m1	m2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	3.289847142756046061e+00	9.340220200922091820e+00	1.835565773239886456e+00	3.638121208579701449e+00	6.473635754762540051e-01	3.531212460620849480e+00	6.510665881688014522e+00	2.879894521083623982e+00	2.939483671077805838e+01	3.104359843658914819e+00	8.590845363091300868e+00	-2.953557779997957766e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.935721602450564571e-01	7.388971909605765553e+00	7.247341649992706358e+00	7.062026589247553332e+00	7.238754859898819838e+00	8.356106604382997460e+00	2.066382180528042234e+00	4.551380320291995929e+01	9.537864059636536496e+00	9.464544922867460741e+00	1.231432987202814047e+03	-7.744230025153229668e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.345573840669052501e+00	6.829733348926851022e+00	9.215765463004178315e+00	5.008675366881549351e+00	4.108446312652420218e+00	7.968153209949077720e+00	2.156543683983320747e+00	1.192099066690638232e+01	3.316729358792478166e+01	8.976967124075226678e+00	2.387334479716153623e+02	1.351490807763529034e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.008240725619841704e+01	5.748808167842716088e+00	2.005739092145205404e+00	5.666597002232643732e+00	1.962159305410451138e+00	7.404781583998355288e+00	2.393586811586628116e+00	2.309513035943573200e+01	2.001446567193924864e+01	2.451426984425966182e+00	4.433749369274603964e+02	-2.669555411862138428e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.120382177152080327e+00	7.440944342530466216e+00	3.094603889671964758e+00	6.665245600721865671e+00	7.058352440404325190e-01	3.416746375989692108e+00	1.452697006591323836e+00	4.656352272940010195e+00	-1.896053572889480954e+00	7.714577340994993371e+00	1.089554263760912676e+02	1.325447297823962955e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.540303083402807083e+00	2.336389853505336234e+00	2.691888313902571550e+00	1.013672517791622063e+01	5.561132925449405739e+00	3.358096794193136336e+00	7.165109911621454941e+00	1.144900059469793696e+01	2.129945380183292158e+01	5.586819014203213918e+00	2.692807596535936199e+01	-6.212363950648840216e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.215133295094609878e+00	9.036272778972616493e+00	4.720922920416397162e+00	2.181399845195211906e+00	9.690134751221027187e+00	7.649772109227686911e+00	6.824596193518646103e+00	3.011787897455289187e+00	3.135883237270748509e+02	5.403873199557819085e+00	8.539988435462237248e+01	-2.418659569425729217e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.840314787885147574e+00	9.650800091955224147e+00	5.036941091867015885e+00	8.038415215934598734e+00	9.742290026474565323e+00	5.984350124004086169e+00	2.867408304959798038e+00	3.706556558678733637e+01	2.948977253559098344e+00	4.092370979564948996e+00	8.051781467033067656e+02	-2.614250920142045942e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.853429449225357573e+00	1.304067012423539840e+00	7.585794762771750577e+00	3.031613064727109119e+00	5.657029739783927980e+00	2.830026711312429555e+00	7.879267198311115550e+00	-2.325801965767209101e-01	2.791593047586261491e+02	6.558320535468454615e+00	1.727540451926119403e+01	1.019500701664141388e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.333876508875899702e+00	8.610179272519737026e+00	5.555247648069251198e+00	5.084829760351999184e+00	5.391286552512604580e+00	6.691895423639158125e+00	1.689192011569847107e+00	1.160746114610293667e+01	3.328151545750527873e+01	8.240657170348329785e+00	2.333045025108980610e+02	-4.138523623009870533e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.932483265049737220e+00	2.354602565563754357e+00	6.614338411830867237e+00	5.257999221925462319e-01	1.997050445063227153e+00	1.493170764289121877e+00	3.767803853916372958e+00	4.293670613137262615e-01	2.860513334848649833e+02	5.609461235610428531e+00	5.776908008112706661e+00	1.447886546828606470e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.836698310981439874e+00	3.833855384373809461e+00	3.960913599281461028e+00	2.136990578635516336e+00	5.733985724972694875e+00	4.847679292276888319e+00	3.093550378249439792e+00	5.201273892655682296e+00	4.483273538841670103e+01	6.532966550571079445e+00	3.693726592208918191e+01	-1.123024529262528404e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.163241631160794931e+00	7.584646603580357471e+00	8.017258606570258905e+00	5.258743932387972109e+00	4.100976690265932589e+00	5.623537290320755666e+00	4.250553203317028128e+00	1.945299430193558887e+00	7.591198182289187457e+01	6.865373808422694069e+00	5.302148166859941369e+01	-2.510313799406719326e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.097748881658690445e+00	2.387339746091059922e+00	5.128205576725139991e+00	2.682589086563798908e+00	6.162887739351684324e+00	2.080552541919308496e+00	4.546199114669504660e+00	2.445337096885755734e+00	2.223742605460724064e+01	7.749893877840602130e+00	1.754179196172541921e+01	-1.497534109750582729e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.209493919043442389e+00	8.710209675907965021e+00	9.581464144413201822e+00	5.177799021667688351e+00	4.759843765676006200e+00	9.712526507574464674e+00	4.859590567717322784e+00	3.835302575119577284e+00	1.586811402557088115e+02	1.966481557898992927e+00	1.140473890578269476e+02	-3.587432054439331353e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.625126388157065449e+00	7.981331117627434857e+00	6.800686243674689990e+00	9.549434971923249194e+00	2.410079137991758103e+00	2.730364852693413891e+00	4.935958084176717442e+00	8.776000330499713620e-01	1.805821289406448216e+01	8.810282455796842882e+00	2.656993531603406922e+01	-6.893250518529336901e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709913182530540254e+00	5.285392862690886595e+00	1.982326971756232847e+00	2.327469770212220457e+00	1.262659034173672978e+00	2.183326188496387932e+00	9.926284260424317551e+00	2.136839910563766709e-01	6.225014274115329016e+01	5.028672308507942112e+00	7.259671123328160114e+00	-9.243082551447345452e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.041817857520134227e+00	1.255709911862687989e+00	7.332414434237226608e+00	7.857676511236010519e+00	3.328982671792227954e+00	2.313616092691321846e+00	2.052395276264537216e+00	7.602003803792060310e+00	1.878680142862746649e+01	3.092452678266933042e+00	1.663979583156383057e+01	-2.064333962992629381e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.162483904284285607e+00	2.984478659813754042e+00	4.021960783267518380e+00	4.506436749349481019e+00	1.268409377733147547e+00	7.876930234010047549e+00	1.852180565521790889e+00	9.845628900381264259e+00	2.897717018449672111e+01	3.153321202038031235e+00	8.499782448878451646e+01	-3.072467613052231172e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.222071976739400156e+00	6.615567639264247290e+00	7.880154341051455624e+00	7.561713838780054431e+00	2.143443477608886205e+00	5.580101410256607330e+00	1.353329127460030978e+00	7.593904108064429614e+00	3.006984329867144368e+01	5.715715699618928447e+00	6.371316167095314142e+01	-8.328449529464794665e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.547186483284462177e+00	9.527106672651077801e+00	1.331749648778087547e+00	3.363737577831251269e+00	1.037454160787571489e+01	6.814921764311334229e+00	6.694664021818940824e+00	1.831496655686575181e+01	1.481300392764181240e+00	8.624542744920868031e+00	4.854910379292375069e+02	-2.034006444403492964e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.096611630079288524e+00	6.967420339365848925e+00	3.556703544835465802e+00	2.385959741155604164e+00	5.561429659147365534e+00	3.305771199023732621e-01	7.106163827811097233e-01	4.006752012210594849e+00	7.669062619922229374e+00	3.977311401665211577e+00	3.837251579156266246e+01	2.960314661719235296e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.272550451620209966e+00	4.102511352134146527e+00	9.290928720441471000e+00	2.875876261669213285e+00	5.934843316109015277e+00	3.645057896025697408e-01	7.545778063569363425e+00	-3.617624943906110890e-01	1.824805037623026180e+02	8.067794567400362382e+00	-2.316981932147961221e+00	1.941557408262752915e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.484092387223222786e+00	6.403066740675480872e+00	3.865544326968832767e+00	1.077086669451148726e+00	8.979574160111875258e+00	4.687027278217148485e+00	5.596133678692201130e+00	4.725093858084830956e+00	1.369885161179789179e+02	1.418399451683208801e+00	7.145490754822827739e+01	-2.526502611008102761e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.769253692606187034e+00	6.281389198938437168e+00	8.672939841652196336e+00	1.987050213601057269e+00	9.595184428333158877e+00	7.373848268082633162e+00	6.470713897763629596e+00	3.443255258851845912e+00	8.709987363457760523e+01	5.365251953105736327e+00	6.622580206251001300e+01	-4.895053175292851222e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.348491658836998397e+00	8.130207236323499842e+00	3.358151647759202607e+00	6.098352107322505766e+00	5.110869453323154232e+00	8.274032714439449876e+00	5.862759504491477536e+00	1.811206909890988825e+01	4.583223192461650797e+01	9.977633522129737642e+00	5.239227283406486322e+02	2.523186784729540477e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.512585985365952013e+00	1.749300399451991783e+00	6.488901306236242839e+00	9.242701979522557565e+00	8.390619625207014209e+00	1.973038656487582365e+00	2.420322081728848218e+00	8.115454289417714406e+00	7.366175838615911076e+00	7.934159632502600701e+00	2.856968197141360122e+01	-7.679334986514517425e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.719708059611230411e+00	7.852940454599668385e+00	8.214963709783381418e+00	8.238534453269570790e+00	4.104644715796770704e+00	5.824484607346072984e+00	3.405171278289068848e+00	1.074569830062863929e+01	5.252282054307906378e+01	2.551491147871630449e+00	1.937101757891880141e+02	-9.177579676117607832e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.547209084723969230e+00	6.593472815442362744e+00	6.219431028516954285e+00	7.613547310761837217e+00	3.384748309412887401e+00	8.274929327019613368e+00	3.788403330100499122e+00	1.078257488174988943e+01	1.023050851125403682e+01	6.439110610389835898e+00	2.379852155285070978e+02	1.073879001418707269e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.972565465927600847e+00	9.571341979148428436e+00	3.191149387540293425e+00	2.021446724874875756e+00	4.038202749530149127e+00	5.133655983954788837e+00	6.764089094698431559e+00	1.101986137886680428e+00	9.663900995012561168e+01	3.315384817219391600e+00	1.589720578607913204e+01	2.803043927679279435e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665326037256062985e+00	4.805126392738060304e+00	3.453604499520541271e+00	2.860536427784508451e+00	6.358942526665315675e+00	8.234597069164037109e+00	4.341559633172991539e+00	2.718597207550187278e+01	1.028560054095767207e+01	4.411286125465380792e+00	3.484380409384493760e+02	-5.123810783732851704e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.251139005602784238e+00	6.626857808110039549e+00	8.429691182126779481e-01	3.595755108464443683e+00	7.231035495709561722e+00	1.918924338857895595e+00	1.733075281919796984e+00	2.182519456888108067e+01	9.186918317078106355e+00	8.197520721249960118e+00	2.167829025172439401e+02	-4.301070679062885205e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.121167540309624400e+00	8.602497737051464810e+00	3.914579665209581893e+00	3.735081798431964195e+00	3.881767681980619944e+00	9.976251269699835333e+00	9.634738114834796363e+00	3.170059271048716543e+00	2.095914002523976478e+02	8.919676240567982362e+00	8.484327694660186125e+01	6.149399750927678099e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.851921305022910413e+00	1.840953592454107390e+00	7.334516307879296981e+00	5.493128467163995943e+00	2.849557923967554363e+00	7.988225646020844728e+00	1.413370265787283975e+00	1.350874929316367279e+01	-3.694821976672431063e+00	3.100715167600128996e+00	5.776273385987553866e+01	-5.170254207540473601e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.623011153729159162e+00	8.605976126369117907e+00	1.024978697535436112e+01	6.462451626382192060e+00	6.252845671276468842e+00	9.448736750266773399e+00	9.035687091074446897e+00	4.821268560069690068e+00	1.959604845165258666e+02	1.011902455485674324e+01	1.105955229927044599e+02	-4.749676051829700896e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.544473489101967800e+00	7.014223313573136664e+00	8.972004092663178554e+00	3.966439549050887248e+00	1.998096070327632923e+00	6.818215207542157152e+00	8.029689921265699581e+00	6.340814432659211963e-01	2.809314719608748305e+02	5.720059748965251600e+00	-1.749196118194621974e+01	3.412890345011118711e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.899646829525259761e+00	1.412419317103570826e+00	7.820595022997117063e+00	4.573517826787118601e+00	6.215801643043874058e+00	4.583139629189394881e+00	4.071633415372392761e+00	3.637137854919587188e+00	9.085011554277974710e+01	3.964691288507780964e+00	1.210636540620437529e+01	5.074719868727566450e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.921534517282728949e+00	4.719417199379664751e+00	8.120394356145531845e+00	7.492017535794598615e+00	6.941293774601501099e+00	9.206181784701474413e+00	2.409881373833167029e+00	3.137255584555179055e+01	2.619929696145225861e+01	4.374160468894034537e+00	4.023129968164877255e+02	-2.344369564809634809e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.234008437173863992e+00	8.268865083975237340e+00	7.573939570611828209e+00	7.981051716123336526e+00	7.762511065686692469e+00	3.354814328172243343e+00	2.271360871149173288e+00	1.324803081743681687e+01	1.975504729358525324e+01	7.500962947779443724e+00	1.567468378694587727e+02	3.780150944800121593e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.039873852311091085e+00	1.653663526764981961e+00	3.777898619936779667e+00	3.560627721497535703e+00	8.455660727061259152e+00	3.344105920651234243e+00	7.048184480972562227e+00	3.822110372697574476e+00	2.272640927496917840e+01	5.129996145468302515e+00	1.803361017721538317e+01	-7.808449290637179274e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.879658639703357892e+00	6.913430589275955107e+00	9.155736351852675980e+00	8.467376470364181174e+00	8.253538158254228208e+00	7.934104971470524958e+00	6.453859638136672849e+00	1.043261299150826460e+01	1.243502740728037850e+02	5.470693241819343910e+00	1.399435064585368593e+02	-5.969440838426011453e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.274401398859511758e+00	3.891677168099845652e+00	6.007713944708291010e+00	1.017725955735425991e+01	5.250115408101275527e+00	8.739628736533429532e+00	9.712289580261806776e+00	7.354221132159468155e+00	1.168061850291903028e+02	6.472526163045393410e+00	9.274588248160893045e+01	-6.325320580762041089e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.798659468196018629e+00	5.794241620723800779e+00	4.699733905263955513e+00	3.594191169008462694e+00	8.293720897350375765e+00	9.480879793883284279e+00	8.599034287491369000e+00	5.151295188733845620e+00	1.946964547479955172e+02	3.106438006836625298e+00	7.235267639142738005e+01	-3.322657301213546077e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.879681019617293725e+00	1.705316432005711702e+00	2.123327916925769721e+00	3.787460070693375869e+00	6.748580350199596900e+00	2.576511947778793665e+00	6.440596566750746099e+00	7.272224954308450506e+00	3.904381627263490628e+01	8.515586679018177563e+00	-2.015231715765057530e+01	-3.026039905762890214e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.728910211195187507e+00	9.044874099884385288e+00	4.371254987194493680e+00	6.255149613303908396e+00	2.743604116722870412e+00	8.695186925109602782e+00	2.535797238435586021e+00	8.531279560461026534e+00	2.095780437227570303e+01	6.561202263715026461e+00	2.947369663670104956e+02	1.306676390255326936e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.199861384602073144e+00	9.239838425193713789e+00	4.851215255894318901e+00	9.557486063434687651e+00	1.417078649622922848e+00	7.969858997386148225e+00	3.301555772492113405e+00	5.458800319144073931e+00	1.999391771733783685e+01	1.822710424299625931e+00	1.407160217618009597e+02	-2.560364712310839863e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.840210882107854218e+00	9.222942545380513835e+00	8.655762927153041630e+00	9.309010749261172890e+00	3.918132032597891445e+00	1.330691021986835088e+00	8.811670120643357862e+00	1.344612181330825162e+00	1.508887454794092662e+02	8.171927380679484543e+00	-6.695076264763316409e+00	-7.526803992957796936e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.177888581038880389e+00	8.269562114173972134e+00	7.066396888841064872e+00	1.001373169161146048e+00	5.199278852674046547e+00	5.116546290841688105e+00	2.408021469575473361e+00	1.859781646044590175e+00	1.669123677718833676e+02	9.331826749426568313e+00	4.008351031157489786e+01	-1.214834883879626091e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.144561537950691488e+00	1.234202198960456576e+00	4.491174771887046724e+00	4.102296022510035556e+00	6.670297590583545322e+00	3.312024421482126613e+00	1.094322440929080376e+00	1.542896361883437351e+01	1.550516476076858829e+01	9.454590972264988125e+00	6.365643956755400978e+01	1.284025829878497227e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.995735792456173385e+00	8.134893585896580959e+00	1.018874905817746246e+01	7.109781382938667349e+00	8.654849451059082099e+00	3.034821159409365254e+00	7.174216508629023714e+00	2.112687909851746593e+00	1.693008129549034777e+02	4.422959243188989475e+00	7.976659616901125460e+00	-1.834710503669425350e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.339036868942094172e+00	1.046334466197496038e+00	2.275078799710454902e+00	5.990520136457597289e+00	3.500582206150406606e+00	9.810427292287043244e+00	5.116459337919516237e+00	1.662730326498009958e+01	2.813375133413792639e+00	2.847429970749652206e+00	8.694720532933420998e+01	-3.555592263192346536e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.073164340779007020e+00	1.510405909429601845e+00	3.465653943321215014e+00	2.163731708084740468e+00	1.984904570748670549e+00	7.379887416889548746e+00	8.726735376529019206e+00	7.576548997367718030e-01	6.895486549276917287e+01	6.502338068852989927e+00	9.725974769688878752e-01	2.754274099737647674e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.392901388076385416e+00	4.462301838604648907e+00	1.157637049638059024e+00	8.851168419997330616e+00	9.671993327043347577e+00	7.515466001831859977e+00	6.934504208897956268e+00	6.685364519927506421e+01	2.139232815304099589e+01	1.870861457927861071e+00	8.496042492238635759e+02	-4.838042403443800765e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.108640471105809766e+00	4.911388754611156315e+00	6.985478907732936449e+00	6.553484115544168986e+00	2.817763821571771299e+00	9.146230200499481100e+00	1.535112903295805076e+00	9.937307141143225664e+00	1.945147056835724442e+01	8.824379654848604204e+00	1.611341034188460810e+02	-5.517156100675975949e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.791148952323320831e-01	7.299371050590957921e+00	1.021639033244364647e+01	9.295710830567399441e+00	5.483841165567585385e+00	4.173654720633639847e+00	8.701425102724979155e+00	2.222067312653832172e+00	1.760979237722120772e+01	2.214451505765853589e+00	1.619261840748409398e+01	-9.147716296494735388e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.341386589516836203e+00	7.965376363060790332e+00	2.515773979333566501e+00	7.500178863942112528e+00	6.233804654128458189e+00	8.872881519233466463e+00	2.629957839359705396e+00	3.788856607785892550e+01	-9.041684063275301497e-02	4.315275334662048934e+00	9.226262662667585346e+02	1.344316270177744066e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.086124119465354809e+00	4.981310678346834386e+00	8.492710746264423349e+00	7.884231471361649035e+00	6.215934224227186888e+00	5.061003731060748301e+00	4.530121534060460142e+00	5.624316919485762511e+00	6.441767861498438208e+01	5.450661129266978655e+00	4.399168713489589067e+01	-8.680135251933222662e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666416065886584086e+00	3.644971225753255606e+00	3.485999491107789172e+00	5.093795543128207370e+00	1.898092838823979944e+00	8.815445288070982599e+00	4.291871902794314408e+00	4.962898412942573501e+00	3.824886322822703022e+00	3.865590422144675742e+00	4.738063690495891933e+01	3.630213721483494993e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.006121837485099757e+00	1.048079642726246341e+01	8.652585111192047762e+00	5.892612659913542217e+00	1.110650018630589653e+00	2.554370881130872739e+00	2.137623172707662889e+00	1.977173819169894875e+00	1.339028826431389874e+01	9.039166740702420100e+00	2.931202113900459238e+01	-2.772347255500093155e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.408475117361285278e+00	4.300852219257995657e+00	7.841659952825130731e+00	2.295421296932492528e+00	2.082856428078922129e+00	1.012161569790174021e+01	5.448376915891236294e+00	3.247010579755555959e-01	2.154266064419477971e+02	4.726730324903479108e+00	-1.681685387400501952e+01	1.183060934668763053e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.974943730072204140e+00	5.564258658072842145e+00	8.220816538755865821e+00	7.266104486644580973e+00	5.829757813849258063e+00	3.525610379466498578e+00	1.365799105649856404e+00	7.926806414676766721e+00	4.012010143484654634e+01	2.891902311227130706e+00	4.433386123301309567e+01	-1.513111093536143414e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.948257257871248704e+00	2.828741588683067132e+00	1.252087125119612621e+00	1.650713138271562741e+00	6.894137368099147345e+00	3.167272819303536657e+00	4.868318623528431921e+00	1.083420820869872969e+01	4.322273202734189823e+01	3.024368148519273269e+00	5.240781970530238709e+01	-1.250162988178207257e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.881703291441786829e+00	8.971082554969658673e+00	9.942751397062080443e+00	6.552874240727521560e+00	3.233727690685212597e+00	8.321391652735057320e+00	3.720476173246756613e+00	6.035420935966802958e+00	5.059926836262296490e+01	6.737281915441680979e+00	6.257961326053649032e+01	-2.158704387268429059e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.397711952591734530e+00	8.051234564859578668e+00	7.670802052640854463e+00	2.982418271257860187e+00	6.228930591321665489e+00	4.827115136796448880e+00	7.750565256144672510e+00	4.231553351596140544e+00	2.874732613294519297e+02	2.022553861952546939e+00	-7.894590758252054918e+00	-1.284265786141606213e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.979995601698102625e+00	3.022217251577690167e+00	3.952845585399442196e+00	1.606994845865534982e+00	8.166743535118275332e+00	7.347843155689444572e+00	8.844711557756752995e+00	5.113207962558755426e+00	8.421384232208555431e+01	5.944162354337380272e+00	1.990750944001635858e+01	-5.705758235632323760e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.752019525547113155e+00	2.160366289639604975e+00	9.078676486801091627e+00	2.236850827311153367e+00	1.787948955963528652e+00	4.963234723845063812e+00	1.679159236963827961e+00	2.276427212734376759e+00	6.123686014971881519e+01	5.847880722256514119e+00	5.788810733649885520e+00	9.295941110058367940e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.400452035577723464e+00	7.149278249009256569e+00	2.622803346091591603e+00	1.007061220035921245e+00	4.888837189483145274e+00	8.304138578876129273e+00	4.054379914454343314e+00	3.694250733597493230e+00	2.313619703536654129e+02	8.835424158040957821e+00	8.712668911702604646e+01	-3.014062781927487578e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.295923746541016719e+00	6.971402515886113704e+00	9.241281666940768247e+00	6.975790580480142111e+00	8.685616466576050243e+00	3.312246360679789170e+00	3.770760926648264011e+00	4.032518957777308621e+00	8.937109111524637228e+01	9.578512387981998444e+00	6.203526016837912493e+01	-6.514004199708726617e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.814778250145790750e+00	2.831333798105835964e+00	1.435823052817308376e+00	7.577222507292257880e+00	2.478138697466405915e+00	9.150175451113666814e-01	1.715179129219521759e+00	5.932716062476881547e+00	7.701313394540096446e+00	8.661087001111971162e+00	3.206950331979260227e+01	2.028378269147762936e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.541994588531053978e+00	9.432881902569530297e+00	6.978463464823971840e+00	5.795717662307161788e+00	4.274137541225697667e+00	4.259282868472307193e+00	7.928675974908974133e+00	2.111729713836274502e-01	1.497429781454265481e+02	9.093579990808454028e+00	2.177611186494822704e+01	-1.882386179248514111e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.026423603636418491e+00	1.361065195728234922e+00	5.933145535267692949e+00	2.873895799948331220e+00	6.257687631390677296e+00	5.712841094043465517e+00	6.898555924550542784e+00	1.225779216995063869e+00	2.097803459046215551e+02	2.268946121232964686e+00	-3.928087243221868619e+01	4.265579327210817269e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.378776714169982043e+00	4.814530687278587351e+00	2.095927362164959451e+00	1.077575687984701380e+00	8.640832379503066818e+00	2.155619113719232871e+00	2.564436697623415196e+00	9.175810808740527236e+00	7.774426813991063057e+00	2.472590577137911971e+00	5.453798840925584557e+01	-1.096036469109511202e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.702719601302832064e+00	1.022690362733990810e+01	3.469169655342461134e+00	8.319820934261206169e-01	8.582219594036752497e+00	4.352007064812777770e+00	4.648012090193832435e+00	3.256326330297873994e+00	9.032317088297804730e+01	3.052533384077809941e+00	4.700563704598347670e+01	-3.423638782171740047e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.892827392704524492e+00	5.210320008714433904e+00	5.897729812452107145e-01	2.810333455982922057e+00	6.000903905167881192e+00	5.756199078701024874e+00	1.543793659600587009e+00	3.229262635174020346e+01	-6.313846782810567326e+00	9.646335962000501141e+00	3.827228568761047427e+02	-8.761300928050067327e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.572523479184673612e+00	6.809178917305516165e+00	6.119600041191344708e+00	8.215389116832250593e+00	8.438906006332580034e+00	1.251522752997841437e+00	5.855200329554497429e+00	1.005681107416280806e+00	3.597735014258327624e+01	1.017049248206563838e+01	3.225652082208801374e+01	-4.307028005373943813e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.025975273363497031e+01	4.465948879307569008e+00	3.480663764325159448e+00	3.231316234512720431e+00	3.520125845984927171e+00	6.648154413564260956e+00	2.441296120714108842e+00	1.342408374115654368e+01	5.664839788303665813e+01	8.680501050446833844e+00	1.318401305028456534e+02	1.129703178933974428e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.207886481306361226e+00	3.167348413736154278e+00	5.987985779718079549e+00	4.203652355842899979e+00	7.074959906059430814e+00	8.358419946384747945e+00	9.461301406204910336e+00	4.600028768799911738e+00	1.335210116746362701e+02	2.650413300581026199e+00	1.378780366632100396e+01	-2.437473079340151116e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.378158596424031046e+00	9.344817347289653853e+00	2.972821607771670926e+00	5.477565653835465564e-01	5.045722048859971665e+00	2.052804493491148019e+00	9.020404714208448027e+00	1.784819692366129473e+00	2.822854988980314488e+02	1.002124033590134822e+01	1.067993394400388318e+01	-1.606708197902051438e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.984923786653915556e+00	5.139444329634930142e+00	2.942522378404797134e+00	2.733643844489504815e+00	2.870806796848879738e+00	6.824961819317146627e+00	4.289662066713555433e+00	2.534555521623923724e+00	6.339299285091635738e+01	4.894033425634340517e+00	3.832255956178946121e+01	-5.876241810005124933e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.985169829399146657e+00	8.192929554201143105e+00	6.915818485836547680e+00	5.852085817581123450e+00	7.595669236425051984e+00	7.123472777075543050e+00	6.133107886861449032e+00	5.923729026417639432e+00	1.357326066198249350e+02	6.734983754434261671e-01	1.190889847025949422e+02	-8.352891727782630937e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607002679333676021e+00	2.202846736630002411e+00	1.606863260468263999e+00	6.355091137526808431e+00	5.064978152342854756e+00	4.663609555039352372e+00	7.948700932470411651e+00	1.370180239808230205e+01	2.397627338536668873e+01	5.202426057579931040e+00	1.068145932729550651e+02	-1.184287540815705242e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.318373701928981845e+00	3.421050676392227263e+00	9.459661599530530651e+00	2.951423715077080345e+00	4.355056669974024963e+00	8.243898616905172005e+00	5.354935999499760513e+00	1.883488581940370166e+00	2.214813552802285415e+02	1.632387809486025798e+00	-3.524428541068676424e+00	2.346055395586668055e+02
