G	c	dxdt	d2xdt2	m1	W	d2	Fg	Fc	d1
1.000000000000000000e+00	1.000000000000000000e+00	5.706038055774414808e+00	5.023480412695104036e+00	4.974903008313956931e+00	1.195944417247504443e+00	1.309305840310122926e-01	4.478711278134543505e+00	7.724256949919372506e-01	7.839030971083130184e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.941439230999854715e+00	1.276852923120306071e+00	6.399120993771926003e+00	8.161489820924446192e+00	3.433368918686431126e+00	7.026330253014301697e+00	7.807644123783852308e-01	2.358269639605999668e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.698725423948323154e+00	1.653611147873484288e+00	6.674756155462929996e+00	1.645922898686301261e+00	4.355847709936269685e-01	5.023121503180944636e+00	6.536615115229447159e-01	2.874347726372523670e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.343411544179513584e+00	4.540341104279076667e+00	6.279335914540191688e+00	5.414503231856735432e+00	5.692965811273804633e-01	6.783819398951021817e+00	9.359318335873816341e-01	3.535046690301122396e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.263499081452584605e+00	5.389371592445242776e+00	7.356530675469394431e+00	6.041980433661725769e+00	4.561576276499682003e-01	1.549071436309877647e+00	2.328574224766979395e-01	3.072635611717399184e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.160409726602586566e+00	6.451085320185992344e+00	3.128729797050806560e+00	6.706525567714691327e+00	1.010044469485004592e+00	8.278062046982828548e+00	1.930184542936215886e+00	5.124988718324843262e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.641983776746798185e+00	3.627081549524196369e+00	5.705681168830060379e+00	7.172188213333883233e+00	1.063747940700630945e+00	9.461130487615116991e+00	2.614267852589293284e+00	5.079300377060244065e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.167281629397759701e+00	7.262076283313400715e+00	2.002239462861375330e+00	3.322251847240668354e+00	7.137189165003996472e-01	6.895597080381298483e+00	8.366763011555023999e-01	4.635495397694106567e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.357626903370535487e+00	8.657423444565123916e+00	4.452149377974547129e+00	1.140657902145913560e+00	1.044452420607194926e-01	9.626662362202912604e+00	1.163240822117938889e+00	5.898636707485115788e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.869719748145048044e+00	7.987701842102400640e+00	5.428517059086193086e+00	7.530720711719757432e+00	5.091802801000724354e-01	2.498200863916389292e+00	2.213961035829550561e-01	3.615753788209676300e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.195710698992627385e+00	1.385342639861577130e+00	6.848305195777359522e+00	5.911271993842799333e+00	1.887567130578395647e+00	5.361699332870946577e+00	5.926263821847481683e-01	1.304492090852763964e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.582014339702040751e+00	5.349256979983382898e+00	9.556654450870952999e+00	8.477190148315258966e+00	4.874494973916320695e-01	6.427372404479448242e+00	1.130872629201120860e+00	3.052230262019088314e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.509730981105675163e+00	2.012306962595275639e+00	6.385902463149280450e+00	8.366120171254452842e+00	2.010076308430663872e+00	6.272513836316963243e+00	1.123791387957068455e+00	1.158413220811528976e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.187472128335155475e+00	3.171701478454892253e+00	7.734666277271986523e+00	8.601432441394775807e+00	1.045306306494101056e+00	4.602129035768831145e+00	5.612309926583914921e-01	7.124840535505343464e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.856558425448668004e+00	9.802786430608067647e+00	5.635519159177018622e+00	5.413533321791302200e+00	2.986858086166703230e-01	3.981345111055845543e+00	5.959523877674033354e-01	1.892041972221392143e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.347915146449371271e+00	2.341247449684394688e+00	6.751034850991460168e+00	4.012368753619749207e+00	7.847657447042468704e-01	2.212541169950333675e+00	3.016446137184806142e-01	5.102753285378456294e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.152790948394413206e+00	5.569885266986568162e+00	1.689296076496415333e+00	8.193626783770053379e+00	2.707778695241680911e+00	4.580641300095287249e+00	5.670530190463359821e-01	1.819441370808904335e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.061096615862133774e+00	6.613372354572206291e+00	3.340490919955505511e+00	5.025827263103038511e+00	7.049004096798446861e-01	2.450817242512815408e+00	2.849619932794636434e-01	4.902303164326000662e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.066092481587106455e+00	7.313081534036531828e+00	4.287116271097263009e+00	2.589235974291416387e+00	2.615649769846155048e-01	7.624212226878650966e+00	1.886139985337375924e+00	1.332151718030882837e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.347395832914203062e+00	6.094938972660303378e+00	5.189532788302151367e+00	8.711446323662595859e+00	8.298737314555383326e-01	2.947071731046126963e+00	6.632385089599124317e-01	4.258278041112942836e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.918097882811610644e+00	1.278693260298626067e+00	1.504760430011433670e+00	8.938860831896139558e+00	1.749118752744976391e+01	1.573188071262670462e+00	8.119455877021118928e-01	5.520856321916571829e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.131008205169702130e+00	3.944557872597988624e+00	2.359850158109739304e+00	5.226175061255658782e+00	1.771222732956821755e+00	5.891600877074678166e+00	9.518283392334608850e-01	1.063901142803364008e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.318492161544493335e+00	5.586430834826809466e+00	3.478414753293642026e+00	1.679814161119005611e+00	2.550413487801598267e-01	6.370337445652095809e+00	4.815912418198223577e+00	5.720427188226220178e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.242714717326816931e+00	1.758182539575144920e+00	9.723325572874326639e+00	4.472028262197626169e+00	7.663884766088683298e-01	8.838086748137460091e+00	1.716336965077434051e+00	4.401184627287626494e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.844666759411453860e+00	4.190438584053705284e+00	4.015938297433597981e+00	8.227782287904551239e+00	1.498975145526332042e+00	6.253459078243333913e+00	1.062720976725280986e+00	8.851512477465163231e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.595625378067828226e+00	1.209550216758676022e+00	5.368783485368776809e+00	9.117527958982529768e+00	3.931852578357335481e+00	4.165488040840290118e+00	1.140970775733364029e+00	1.853966308104865623e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.346906567799840637e+00	1.716630626896667788e+00	2.753728651794867144e+00	2.814744897248250943e+00	1.792092954304258079e+00	8.298930811447188916e+00	1.315101537846947499e+00	1.098729774067279230e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.227928039418896500e+00	4.593468210217979575e+00	6.427998579200602691e+00	1.591766209714094771e+00	1.726823091583274683e-01	5.801618917758094796e+00	4.583480890935534902e+00	3.453903656991818422e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.332210981873970690e+00	2.279843003283697822e+00	3.543028694491487496e+00	8.874306057458877461e+00	3.447700649798729255e+00	1.670812413237680039e+00	1.297628434108367257e+00	8.695046237073298379e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.394934579143667364e+00	6.180755810424539476e+00	2.893381614074610475e+00	4.551018949115447576e+00	7.597415353097350943e-01	6.153338529893995990e+00	7.213465093480829760e-01	5.244714957328714400e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.211854012699663308e+00	7.253282918525444600e+00	5.689230974561893639e+00	5.886351765386742763e+00	4.169427103379636512e-01	9.139940270667366917e+00	2.186101847883904270e+00	2.307995676586946654e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.268118364706104728e+00	8.084967088348859576e+00	1.068838919726270209e+00	9.834758793841819724e+00	3.383971224879448680e+00	4.483941968148864810e+00	2.109059064726922283e+00	1.176702943558183723e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.658887666306130271e+00	2.852591820021039837e+00	1.054006256248911200e+00	1.607782090693623323e+00	1.614342454709525532e+00	3.695942473214131940e+00	6.681464431882256916e-01	9.463837872170075549e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.984331912547772525e+00	2.546592048478725445e+00	3.026504608872131019e+00	6.805042087047514343e+00	2.764192864279896522e+00	2.261418406642501377e+00	2.838403681300703529e-01	1.845512158189559715e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.921129645290124976e+00	1.955349144321200994e+00	1.334128184576609755e+00	1.811522484554959789e+00	1.937537443902405565e+00	2.460498670833370038e+00	7.977452827374145183e-01	8.227141525015121415e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.547202171969901840e+00	6.631617298362641577e+00	1.946560361240855075e+00	4.401611508702731435e+00	1.011861265121042797e+00	4.911076378352809968e+00	7.437281397529628135e-01	6.216250615099229160e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.773691804514918591e+00	7.315068397633980091e+00	4.039770789757278990e+00	8.287930081938906568e+00	8.278475130763441880e-01	6.369847659853268063e+00	3.587837005279875147e+00	2.580803015034220382e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.500266429531271317e+00	1.219363132045545139e+00	8.126864794118070279e+00	4.933302847412329051e+00	1.390775632523282734e+00	1.705426127588273832e+00	1.176714044077100008e+00	3.651136569634421125e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.832012502392303510e+00	9.313812162205707068e+00	6.138375031517870006e+00	1.000836711598550899e+01	4.885318673561621083e-01	9.542769271863269509e+00	1.624993182918446522e+00	3.085541591701377873e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.950270704874141892e+00	1.467579375586549606e+00	5.652022595667022031e+00	6.060530524805124664e+00	2.191124992299668506e+00	7.815732834634475878e+00	1.319235531993513177e+00	1.307379534296226886e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.896274939430917961e+00	5.827282932804347837e+00	3.660161044457552304e+00	3.830799394953802395e+00	5.551001472782701729e-01	6.257364504061576405e+00	9.389868790225148754e-01	3.410231701066789300e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.548380602745839774e+00	7.527594518251127909e+00	9.469749246649305618e+00	3.000897657158398513e+00	1.460175711203193227e-01	8.412694714194117296e+00	1.109546148499665374e+00	7.926019500247161176e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.746780122730902107e+00	8.829333064152731225e+00	4.558614811623639795e+00	4.082965093697250580e+00	2.993681076206296532e-01	1.717678770995063608e+00	1.651690991004016174e-01	2.228383789571264373e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.671214087856871977e+00	7.498755893035693454e+00	1.810742634747892987e+00	4.343360545054784971e+00	9.906824132836549168e-01	5.238297986103774839e+00	9.177616857005591600e-01	5.714015174444734280e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.892199992579439716e+00	8.128261327439973982e+00	6.597371000113390060e+00	1.579142702891410233e+00	1.015134544404552447e-01	6.726880558235103003e+00	1.700477574667152547e+00	5.676669255830070482e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.206791897997009144e+00	4.025562020734731128e+00	2.153909939960488185e+00	4.345518993209917191e+00	1.581007778940137332e+00	8.359376710407270039e+00	1.055407337940138746e+00	1.061369160266639744e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.367283720303482220e+00	8.338816599758809289e+00	4.115001735962418472e+00	5.196234188178221913e+00	4.291608385141979509e-01	8.043626783559167492e+00	2.330262271565994414e+00	2.027778704656242326e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.078924373112886137e+00	1.670511601421238224e+00	5.509051072610190225e+00	7.530686003432608189e+00	2.352653411824154439e+00	3.526856906340338327e+00	6.953678663140304694e-01	1.296852771610237820e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.752439397905969143e+00	9.029862218341650149e+00	8.914822391025179371e+00	6.926117802080114849e+00	2.664710972401797551e-01	9.486556596579795553e+00	5.552161051015646720e+00	7.561694247741092278e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.137013189322604756e+00	5.916206441634829005e+00	5.544938183189374037e+00	7.346041166045389481e+00	6.759044743378904707e-01	2.080042540141957996e+00	1.720217016737744409e+00	1.749939280085488214e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.625460895049778642e+00	8.342667264466271604e+00	7.302518874190713660e+00	1.061144041236280477e+00	4.998634110860281782e-02	8.912166517780054420e+00	9.498915430397658621e-01	3.223720407494202328e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.567989907634002478e+00	5.174067695499648956e+00	9.981793141686894799e+00	3.008831099651001040e+00	1.636859522855216853e-01	9.690200146113584267e+00	1.140209590315837573e+00	1.192570491691770929e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.327435224986922790e+00	6.813240577332643433e+00	2.251248161522277691e+00	7.012965690995094370e+00	1.379136614023375840e+00	2.593162429422328774e+00	3.618907148633359050e-01	9.042460965121816852e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.611719068655403042e+00	5.764299869437199852e+00	3.528742545220380666e+00	5.293824635504818410e+00	8.175558444350302656e-01	7.534100050836583407e+00	1.615364156021197983e+00	4.376877532150577621e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.598240042132133443e+00	7.614327535590077467e+00	4.558117584083460905e+00	9.649464196921636594e-01	9.102790801568957924e-02	1.387784287935828420e+00	5.453540948952306788e-01	3.254925848372938746e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.302537329202355654e+00	1.768751199515220529e+00	4.757886323008191809e+00	8.201102528727117758e+00	2.988523310857286397e+00	4.612036406722313409e+00	1.933907472974176756e+00	1.109988862464471815e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.247350946930821269e+00	1.538557627993489607e+00	4.694701706589483159e+00	8.011867170437081853e+00	3.300380484515948787e+00	5.711776592459859359e+00	1.733961753056423527e+00	1.474748975196072287e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.003227391096068288e+00	3.206085489803480293e+00	9.193821339000960435e+00	6.001538703591585922e+00	5.986057446687624850e-01	6.230529238143641457e+00	1.076098100320176831e+00	3.583709376800915947e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.401513564613964924e+00	2.445182357201125978e+00	7.476442682942544771e+00	1.548111804269089342e+00	2.641397724368067523e-01	9.463905802956354307e+00	1.266657157314561077e+00	1.689096181791901741e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.860217099083336656e+00	8.910406905359371521e+00	6.489586211868828336e+00	7.915271259048916264e+00	4.200758582868436841e-01	7.133545525219422423e+00	1.009403674629877123e+00	2.595349566697863208e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.527318666554314142e+00	3.035580274498938191e+00	3.763377265934000793e+00	6.352726945066408781e+00	1.677959572445004266e+00	5.392372322098302639e+00	1.505787145124801274e+00	7.872367655295648969e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.561058276477817586e+00	9.769413558385315000e+00	8.444779589308760492e+00	8.060122159466441616e+00	2.964341767626509916e-01	8.348088195210268125e+00	8.394653398416802581e-01	2.049120220741002807e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.675145893980418244e+00	4.074778470623836135e+00	9.643035500345154887e+00	7.842674239577887008e+00	6.141242937256157219e-01	9.565290565398649747e+00	1.262028739294944968e+00	3.887556087466796928e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.941269868007456267e+00	2.628236192136359506e+00	8.411745284506949361e+00	8.281083468756660793e+00	1.111368644118680082e+00	1.241840572420488842e+00	1.670422757226460719e-01	6.656214213796038948e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.463669224239130706e+00	8.109170831417268133e+00	9.679146113547895114e-01	5.612800126873882078e+00	2.055278811813420425e+00	9.854325944139345594e+00	1.512902465148344255e+00	1.279721768506321133e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.667017669902823407e+00	6.902027136788189132e+00	6.717595720899492306e+00	2.252636252299053510e+00	1.449442015946078854e-01	1.709317976260547489e+00	3.687718838288478462e-01	7.161789326896966790e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.238776842857138405e+00	5.473656248016754766e+00	1.512553790449638447e+00	7.042298650388636894e+00	2.639908961193728754e+00	8.345971306657649080e+00	2.610684048680508074e+00	1.187606138017973434e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.195045437576521152e+00	6.072892240843283496e+00	3.242099555934413679e+00	6.589901201241459283e+00	9.793395411862895195e-01	3.536976619228134222e+00	8.122555007282634687e-01	5.134636989324199430e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.756295939749542789e+00	7.477957532369155835e+00	1.420144303596774460e+00	7.729883006422411995e+00	1.993236381591657391e+00	2.221412354217250140e+00	2.672835960167644354e-01	1.336502850882867577e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.140030385188185669e+00	3.063618646648496924e+00	6.517430159843747184e+00	2.551052690506721010e+00	3.906777735197292101e-01	4.951728831442570034e+00	4.388094810342940022e+00	8.720581828298963611e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.100241978111854202e+00	9.886494260949275414e+00	7.207547788279037526e+00	2.595829219537317378e+00	1.110939521464703317e-01	6.754133132517736726e+00	3.320815810830647141e+00	2.708481674174976345e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.402356576840507296e+00	9.755934739781920939e+00	2.063890256497335596e+00	8.942616677222696708e+00	1.360936050250010965e+00	4.464326154331302199e+00	3.124146684477537406e+00	3.647021434748257129e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.381073243906392412e+00	6.839506456065236328e+00	4.395091869046796162e+00	7.631389048990584456e+00	7.577131253314990378e-01	1.419555412687388829e+00	1.089985160026710531e+00	1.889963943645417976e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.713937709304429902e+00	2.749755516543073597e+00	5.146852309637308664e+00	9.183549578850202622e+00	1.944310814026737777e+00	6.474611378330701328e+00	7.173997240208198622e-01	1.316132319652071114e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.267738678615737413e+00	7.123259460596183423e+00	4.336675473382131329e+00	7.841456389328207877e+00	7.767234573260211050e-01	9.109024258767776772e+00	1.248961399119660198e+00	4.946297389304944447e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.378873239053918454e+00	1.625909600758368656e+00	2.001743951978622427e+00	6.389729780320748453e+00	5.534744445131413393e+00	4.462312081619358217e+00	8.118814060761796458e-01	3.161380795959462642e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.855023602362353641e+00	1.280322814017921251e+00	4.849174077006717987e+00	6.835284242765267138e+00	3.388839019609881209e+00	2.977419371617820332e+00	1.566764449670747128e+00	1.091578145563190771e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.460053916111993644e+00	3.325905401672875961e+00	7.769364370174350221e+00	9.038645265935240758e+00	1.057649671427755234e+00	5.015370580072561424e+00	9.101798737329516165e-01	6.086467602475797989e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.302878247524384747e+00	5.110436506520652955e+00	1.617198603607174379e+00	6.248034767997344474e+00	2.207471184590874103e+00	1.358517759218629939e+00	2.871188372521415455e-01	1.248560729445357120e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.551261510399583265e+00	8.792272148876508098e+00	1.700748853388740267e+00	6.623575988787422375e+00	1.322409847079448530e+00	8.429275826718766851e+00	3.301398400133499500e+00	5.142171920961489118e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.937506461631009813e+00	7.548826081857699322e+00	4.081668098725439897e+00	2.328928288209965558e+00	2.160726676786424161e-01	8.453579931097939593e+00	1.715548283594140466e+00	1.277771161344825879e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.599847105816738058e+00	7.750243111859806966e+00	9.508293379461143502e+00	5.265283851330146092e+00	2.095454256116880687e-01	6.257401813334517726e+00	1.391435674005153444e+00	1.151332252824970176e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.465923836116664880e+00	4.843721697413676530e+00	7.031612662503339273e+00	7.544569911356910019e+00	6.536968803904424918e-01	4.137092031735143394e+00	6.341136933185750335e-01	4.142391881768348605e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.697859234752419511e+00	4.076590445000517704e+00	7.097313181393938741e+00	3.530497735977519813e+00	3.558059460297688381e-01	8.179854582651630679e+00	1.207090383354686436e+00	2.258618940603367431e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.374582942505310212e+00	4.361546126192563655e+00	4.327873418081747303e+00	2.850786813219424065e+00	4.764410214008900635e-01	5.921441436934355096e+00	4.281209589287460204e+00	1.226081837030767313e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.346522461662887693e+00	9.983839674160087441e+00	6.266535247235656136e+00	3.784923809541669293e+00	1.754783853163071339e-01	8.527201787539315347e+00	1.936507292227096499e+00	8.106106851634287125e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.562162558907505883e+00	1.411980528808098434e+00	1.058228963398309519e+00	3.221513772630538064e+00	6.399675154285522360e+00	6.764079018441937485e+00	1.007659688801647579e+00	3.999802606869587773e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.589192403204291892e+00	8.833743223641377540e+00	6.677929926153566953e+00	2.909722306009967063e+00	1.475151912562830403e-01	8.084253134625402737e+00	1.467591033422580793e+00	8.564678660119309783e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.795113362303300875e+00	6.248444391543165999e+00	9.204188442719997809e+00	4.782109552654023155e+00	2.640026993263711041e-01	6.374898544645473564e+00	7.373004479616891427e-01	1.742130496873497414e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.981175222893846843e+00	5.027645656002264651e+00	6.516886679685266692e+00	9.054485646311983160e+00	8.380915321907470572e-01	4.716533240584181108e+00	6.813434082602169983e-01	5.369458931880433106e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.535174807291023402e+00	7.587157733801964454e+00	8.887031188338150756e+00	5.569079152769933039e+00	2.659119288817964888e-01	9.662804184086638770e+00	3.882329967881496646e+00	8.783828898842171995e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.616466027768674873e+00	5.411550232710862218e+00	7.496598835000648720e+00	2.657186345680897954e+00	1.978122790896442718e-01	5.965772335442725449e+00	3.586156456271672344e+00	6.058940079629525355e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.747337314184695956e+00	8.920259371048331332e+00	2.036581223582584421e+00	1.697965158472345859e+00	2.669187346425922480e-01	6.414736456753128202e+00	9.592418514546565689e-01	1.708553748886070534e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.196462253348915761e+00	9.046142844881430278e+00	9.215175198621867736e+00	7.140932445426618536e+00	2.450604528268249260e-01	2.923514420485878951e+00	2.407752170112102075e+00	6.532735089544981777e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.306839013661727833e+00	4.711914984287210117e+00	1.731156967668088242e+00	4.454382235367044807e+00	1.747867331802878565e+00	6.715156286665022733e+00	1.069932843648931486e+00	1.058721322244794205e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.474361524015401770e+00	3.500189822610919155e+00	5.813619040717395769e+00	8.264872804238704518e+00	1.240821140518170607e+00	6.047124342177898626e+00	6.547844768486683620e-01	8.815405630407038284e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.175088122368710408e+00	6.334973774845639838e+00	2.237447335247964908e+00	6.994491210362323130e+00	1.443742576453779014e+00	2.608611432287664122e+00	4.186725697020806103e-01	8.810227646884448705e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.563626780960787777e+00	9.181011546602348972e+00	1.186828935674622665e+00	8.194424981839418365e+00	2.396362593262685525e+00	1.522837659200218630e+00	3.233008877419890625e-01	1.274662827108014262e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.811510647255957451e+00	2.941903170258896250e+00	4.718423454030982178e+00	3.432429179731942170e+00	7.408423172189358974e-01	6.354237881945967281e+00	9.461828442958948315e-01	4.671453809676533453e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.078885267373688173e+00	6.503065247341440980e+00	3.636881353577732234e+00	7.261692438644794301e+00	8.930239568834410502e-01	7.933808600056001303e+00	1.529070749031354204e+00	5.093677278391030017e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.873698210295621003e+00	6.654291766506593042e+00	5.335567282149079382e+00	3.323611028178893534e+00	2.809166575154516954e-01	5.757287523663416451e+00	9.709113436671963360e-01	1.704319728328793360e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.510094864577984808e+00	7.571038367737315866e+00	6.130773467479911254e+00	9.455534278379552404e+00	5.951703118192965825e-01	3.009644942362977194e+00	3.108879604635108596e-01	4.249357646677698885e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.531305540731001891e+00	2.093079153212648258e+00	1.378189687644559180e+00	6.770392632521155640e+00	6.613758982544405640e+00	7.068397704432451079e+00	1.555310589624008699e+00	3.506932992892385581e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.680573708750833006e+00	7.525578893925171542e+00	2.059313089125422103e+00	3.753100706059958824e+00	7.795944722708038066e-01	1.799893743538874213e+00	1.931614896094018541e-01	5.384295719821630133e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.250821260040172689e+00	9.105678206516262918e+00	6.028480305413907558e+00	3.401396826396734241e+00	1.709300083279202409e-01	4.970338993746028500e+00	5.460779704315044114e-01	1.220336308870879488e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.850611849653216900e+00	2.584417706293102412e+00	4.090006808495950885e+00	2.717113458222885303e+00	7.641000733847573834e-01	2.445753169151974937e+00	8.844480707863647817e-01	3.052977292190845460e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.648121932094293030e+00	3.188402248073120671e+00	7.528253617350831206e+00	7.241142519526508003e+00	8.975775318977542439e-01	2.783210805268749866e+00	1.638006713156920480e+00	2.602914540975341806e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.861615433663010410e+00	9.778496358647757347e+00	6.850166383558327965e+00	3.047318912249473044e+00	1.114141708942533449e-01	2.859926848746042971e+00	1.498528275029330281e+00	3.435187930417181457e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.093095858266710962e+00	2.567143085691582449e+00	8.597692594420259127e+00	6.296888402647167204e+00	8.436985418512620294e-01	4.494325380310041140e+00	3.853260805634199038e+00	1.895769363534966223e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.829020353027997814e+00	8.727433777664021619e+00	7.277152317464775422e+00	3.348089558134845323e+00	1.633168230327516346e-01	1.534623487348427684e+00	7.977397553195151314e-01	5.448425447301875196e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.187827198998347100e+00	5.446621871876852872e+00	4.861183945697777453e+00	6.854007316860945664e+00	8.030195843885944429e-01	4.596586974392144143e+00	6.302435903169509857e-01	5.059838238610975258e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.739561623905046428e+00	3.354870071940792897e+00	7.102236756329122436e+00	8.416215046500928665e+00	1.102969354773413846e+00	5.577826130097582435e+00	3.430915243203785714e+00	3.165031728128383515e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.893374193329825150e+00	8.859220944468818359e+00	3.510777121598557926e+00	7.988894579933773166e+00	7.793871682075165230e-01	5.354014820393015128e+00	1.414721410290105119e+00	3.905401810163771081e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.667132688742547941e+00	4.999889797514807555e+00	3.788379423498301701e+00	7.823929260972566802e+00	1.241124130631423572e+00	4.501631857923724667e+00	5.054823456938447590e-01	8.550615547252398141e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.196170620896641612e+00	5.585707652153882208e+00	8.177498458324766517e+00	2.686660565370844633e+00	1.930371825436411615e-01	8.443806160067682143e+00	7.054609009087989158e+00	4.301064768858885862e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.363922529288860375e+00	4.191696902363489130e+00	4.955966786306083449e+00	1.829906354012404091e+00	2.636459431532461872e-01	2.292251345677803087e+00	2.795298489305101941e-01	1.779278787742191448e-01
