G c dxdt d2xdt2 m1 W d2 Fg Fc d1
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 1.19437578e+00 3.29033198e+00 3.33338124e-01 8.49948318e-01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 8.36034047e-01 1.11607723e+00 3.51133593e-01 3.70179429e-01
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 5.11467074e+00 5.86269466e+00 8.31679919e-01 3.26307551e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 1.28186437e-01 8.66035662e+00 1.10258734e+00 8.49334580e-02
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 5.65240268e-01 9.61868482e+00 3.06450718e+00 2.48523069e-01
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 1.11432228e+00 6.09170456e+00 8.06426686e-01 7.28541637e-01
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 2.59052092e-01 5.63015195e+00 1.30628515e+00 1.34358668e-01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 2.52405458e-01 1.76550747e+00 2.63872782e-01 1.57966659e-01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 6.64272417e-01 5.93985521e+00 8.86311754e-01 4.15987291e-01
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 2.51304565e-01 4.41981171e+00 7.59160572e-01 1.48960734e-01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 3.52174940e-01 6.46421753e+00 3.56625248e+00 1.09822492e-01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 1.98179906e-01 4.49853713e+00 5.28138496e-01 1.34852122e-01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 4.92311908e-01 3.16269211e+00 8.13654583e-01 2.42629837e-01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 4.91488917e-01 1.85468748e+00 6.92392059e-01 1.97125418e-01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 3.15500384e+00 3.83426600e+00 2.80492506e+00 8.03583838e-01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 9.99512501e-01 1.86980351e+00 2.95946931e-01 6.12030832e-01
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 4.39964677e-01 2.59207256e+00 3.65179433e-01 2.81391408e-01
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 6.26952883e-01 9.88602543e+00 8.60185111e+00 1.39932088e-01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 4.24533996e-01 4.99693201e+00 8.90903327e-01 2.47807521e-01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 2.52426002e-01 5.78684590e+00 1.90453129e+00 1.08970797e-01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 2.40152725e-01 8.86256676e+00 1.30206347e+00 1.51261224e-01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 1.60235036e-01 9.96012010e+00 3.87659222e+00 6.26690317e-02
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 7.43042302e-01 6.24443004e+00 8.65066462e-01 4.78106241e-01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 2.01249451e+00 8.31226439e+00 1.85516020e+00 1.06327384e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 4.39145960e-01 3.94246922e+00 4.18052065e-01 3.08355990e-01
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 6.52236334e-01 3.75169562e+00 1.67659423e+00 2.33981184e-01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 1.65103891e-01 4.62433349e+00 1.13631234e+00 8.32639239e-02
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 9.09836725e-01 7.05256536e+00 3.48918965e+00 3.05420726e-01
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 1.30734871e+00 7.13972520e+00 7.65880651e-01 9.14817586e-01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 2.77982376e-01 3.83715491e+00 4.31332233e-01 1.91759917e-01
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 1.27832545e+00 2.19888932e+00 6.62022008e-01 5.79927649e-01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 1.95933370e-01 6.69156631e+00 9.64222587e-01 1.24293172e-01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 1.98758540e-01 2.15493276e+00 2.57921342e-01 1.34409356e-01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 9.87244213e-01 6.20643257e+00 1.03495615e+00 5.92220409e-01
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 8.44981632e-01 7.24079915e+00 1.25558886e+00 4.98920750e-01
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 4.72026780e-01 7.30550347e+00 2.29973590e+00 2.08937219e-01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 2.10674379e+00 7.78124900e+00 4.23371431e+00 6.63255687e-01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 4.83918283e-01 8.85573479e+00 9.75844801e-01 3.35873790e-01
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 9.92566869e-01 5.49963093e+00 6.04105272e-01 6.89580038e-01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 2.96893960e-01 7.57224271e+00 1.13053761e+00 1.85883913e-01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 4.45439932e+00 6.57255462e+00 1.62234501e+00 2.24138182e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 3.74819988e-01 2.67975946e+00 6.46833958e-01 1.90698545e-01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 5.65884267e-01 1.23120680e+00 1.63428722e-01 3.69628384e-01
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 3.12363968e-01 3.56087247e+00 3.92426215e-01 2.16795924e-01
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 1.25802757e-01 4.98730336e+00 5.55145447e-01 8.70458530e-02
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 1.41666325e+00 6.55395350e+00 8.17315332e-01 9.45183957e-01
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 2.34186480e-01 8.64963397e+00 1.27608004e+00 1.47275999e-01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 6.80177439e+00 2.76621145e+00 1.57416202e+00 2.07607170e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 1.42975068e+00 2.12994811e+00 8.67716700e-01 5.43723514e-01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 4.85657999e+00 9.67131953e+00 1.06430424e+00 3.37218034e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 5.14662894e-01 1.97240103e+00 3.05426343e-01 3.17810835e-01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 3.48680659e-01 5.30641963e+00 4.90076623e+00 7.42787708e-02
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 1.04042385e+00 6.27007356e+00 3.27719514e+00 3.36631570e-01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 5.30536541e-01 5.87236979e+00 8.42337571e-01 3.37113300e-01
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 1.18214498e+00 1.77428941e+00 1.69698455e+00 2.44967481e-01
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 2.12411269e-01 1.51324223e+00 6.18338272e-01 8.06276224e-02
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 1.94691747e-01 1.94935085e+00 3.28250682e-01 1.16333963e-01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 5.07678347e-01 6.27028915e+00 8.67613103e-01 3.26801611e-01
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 2.72849092e+00 5.89910399e+00 8.58969639e-01 1.72422943e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 2.75832023e-01 3.10366713e+00 1.02824101e+00 1.18627482e-01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 1.68440781e-01 6.73996728e+00 9.09624738e-01 1.09388548e-01
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 5.52258033e-01 8.38060752e+00 2.67303388e+00 2.42663460e-01
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 5.06273319e-01 1.37421064e+00 3.49796770e-01 2.50856982e-01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 1.21298738e-01 5.48316949e+00 7.10400265e-01 7.98942788e-02
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 3.67221962e-01 7.20379371e+00 1.05215620e+00 2.31799356e-01
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 3.27017055e+00 3.27080734e+00 3.78433796e-01 2.23555289e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 2.41168340e-01 3.76993815e+00 5.44905603e-01 1.52816282e-01
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 5.31497940e-01 6.52274113e+00 1.06671767e+00 3.21311233e-01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 5.75027481e-01 9.08141764e+00 4.92732414e+00 1.81380172e-01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 1.16601069e-01 8.28931978e+00 1.92352498e+00 6.04716367e-02
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 1.40752225e+00 6.24817197e+00 1.84484843e+00 6.45342041e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.68322450e-01 7.57199546e+00 2.36927919e+00 3.41233844e-01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 5.60350673e-01 4.28340223e+00 4.39003846e-01 3.97423639e-01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 5.67449075e-01 6.76868975e+00 1.49159750e+00 3.01598954e-01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 1.61349951e-01 5.19563432e+00 5.75475543e-01 1.11812106e-01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 5.19624915e-01 2.70942523e+00 4.05587544e-01 3.25013354e-01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 2.44670215e-01 7.31564446e+00 8.97261589e-01 1.64142233e-01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 4.41160971e+00 6.00818174e+00 1.08770298e+00 2.55871890e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 3.61425637e-01 4.22759424e+00 6.82736126e-01 2.19580719e-01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 4.10704568e-01 9.20205271e+00 1.69383948e+00 2.36541776e-01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 2.81720450e-01 1.18840706e+00 4.31021584e-01 1.14952560e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.40723908e-01 3.84195836e+00 5.12119835e-01 2.22232563e-01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.12609077e-01 1.51193258e+00 4.28679749e-01 5.27659490e-02
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 2.06094990e+00 7.89874585e+00 6.48052401e+00 4.81328038e-01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 1.18189233e+00 7.31896709e+00 1.07485646e+00 7.44529051e-01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 2.14084572e+00 3.98216997e+00 1.53514878e+00 8.42182097e-01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 1.97928347e-01 7.08096612e+00 7.48190079e-01 1.39126661e-01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 1.39105700e+00 4.56343504e+00 4.76083984e-01 9.81481611e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 3.55094662e-01 7.80628412e+00 8.45405082e-01 2.47764881e-01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 2.54485410e-01 5.08765296e+00 1.17459014e+00 1.32304482e-01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 3.21501513e-01 4.71051755e+00 4.13526298e+00 7.12624318e-02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 2.02117343e-01 9.41256924e+00 1.00616814e+00 1.41579910e-01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 4.81064252e+00 3.25791190e+00 6.71228246e-01 2.63723899e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.28794234e+00 2.08402606e+00 2.14850409e-01 9.11897852e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 4.46534020e-01 6.26088802e+00 6.47282127e-01 3.15897658e-01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 1.50456358e+00 9.72389631e+00 1.12064088e+00 1.02982871e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 1.15318895e+00 4.40055292e+00 1.20561772e+00 5.50217491e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.24812350e-01 1.55833087e+00 3.48941536e-01 6.58404030e-02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.34043299e+00 4.05374741e+00 4.68087728e-01 9.16923152e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 3.42486563e-01 5.55338489e+00 1.44157716e+00 1.68022190e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 1.89455836e-01 2.45730706e+00 9.73023393e-01 7.33220646e-02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 2.28956899e-01 6.92291996e+00 1.15166803e+00 1.37476701e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 1.36679009e+00 9.97974450e+00 1.05881469e+00 9.59564739e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 3.24116188e-01 5.06565528e+00 6.97338695e-01 2.09020850e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 2.23402152e+00 4.19255701e+00 6.83879366e-01 1.35192868e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 8.87301757e-01 4.60633750e+00 2.45725269e+00 2.83139089e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 3.12562249e-01 2.03631561e+00 3.11598369e-01 1.93887234e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 3.18415146e-01 8.94946241e+00 9.03029744e-01 2.26853952e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.17948513e-01 4.73343090e+00 2.09373794e+00 1.50921014e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 1.37181096e-01 4.48546970e+00 7.91790986e-01 8.04065215e-02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 3.41807785e+00 6.93721246e+00 7.79781202e-01 2.35790941e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.40664163e-01 4.97830079e+00 6.49322332e-01 2.89582556e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 5.51289505e-01 6.83410122e+00 9.39635378e-01 3.55677839e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 4.65585496e-01 1.55301661e+00 2.12092454e-01 3.01101898e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 9.94559200e-01 8.32351009e+00 1.96521464e+00 5.11494994e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 1.06157087e+00 9.46453558e+00 2.59848625e+00 5.05943806e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.99738590e-01 6.83888848e+00 8.25528943e-01 4.71889575e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 8.38517255e-02 9.59109336e+00 1.15680492e+00 5.65629499e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 5.21444865e-01 2.36289083e+00 2.68398970e-01 3.58539809e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 1.87375227e+00 5.29674571e+00 5.74536384e-01 1.30677175e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 5.02705996e-01 6.41626061e+00 1.14533509e+00 2.93290573e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 2.02141588e+00 6.23562983e+00 1.13094477e+00 1.17151428e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 1.05400613e+00 4.61315601e+00 5.63634644e-01 7.07995185e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 2.93232114e-01 4.04275968e+00 5.90211866e-01 1.85124874e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 7.84408228e-01 2.14141620e+00 2.92635070e-01 5.07175894e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 2.70958855e+00 4.52568206e+00 5.54472892e-01 1.81843292e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 7.03316882e-01 2.46394734e+00 2.73466614e-01 4.87078824e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 2.55162121e-01 7.60929109e+00 1.88257624e+00 1.28246675e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 8.22637520e-01 2.87947842e+00 6.57378157e-01 4.29981999e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.74793392e+01 1.52708775e+00 8.27314312e-01 5.51914405e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 1.75151425e+00 5.97129524e+00 9.62410310e-01 1.06495025e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 2.55272674e-01 6.35706759e+00 4.80329538e+00 6.34638184e-02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 7.72031156e-01 8.84721755e+00 1.70454068e+00 4.36014158e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 1.49233139e+00 6.19283451e+00 1.05252264e+00 8.88381036e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 3.94424329e+00 4.10932768e+00 1.14821891e+00 1.86253843e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 1.79944239e+00 8.22710693e+00 1.30227270e+00 1.10181506e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 1.61860383e-01 5.86251004e+00 4.59984283e+00 3.91110692e-02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 3.44904479e+00 1.71352256e+00 1.28244843e+00 8.63618723e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 7.72824604e-01 6.09265504e+00 7.25022180e-01 5.23594784e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 4.33075236e-01 9.17216691e+00 2.16237188e+00 2.22888305e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 3.38344369e+00 4.56681363e+00 2.13049619e+00 1.18051759e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 1.60197728e+00 3.66693222e+00 6.43300073e-01 9.41380985e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.75197226e+00 2.29122511e+00 2.88933402e-01 1.82926123e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 1.93633676e+00 2.36300970e+00 8.03092147e-01 8.20676608e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 9.90107529e-01 4.89494336e+00 7.40982860e-01 6.16693916e-01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 8.28982574e-01 6.36111842e+00 3.59765885e+00 2.54111357e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.39227613e+00 1.72553865e+00 1.17773316e+00 3.73252077e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 5.16333680e-01 9.45611730e+00 1.63538634e+00 3.05201575e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 2.19596932e+00 7.79620256e+00 1.32911352e+00 1.30562571e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 5.45873992e-01 6.27961526e+00 9.32126654e-01 3.42509683e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 1.29082013e-01 8.45594804e+00 1.12224921e+00 8.43194624e-02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 3.08358411e-01 1.72168081e+00 1.75992959e-01 2.18866770e-01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 9.85676854e-01 5.29154990e+00 9.37104320e-01 5.76966504e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 9.01771891e-02 6.67083814e+00 1.70757796e+00 4.45560144e-02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 1.58088641e+00 8.45787616e+00 1.03692686e+00 1.06071578e+00
