G c dx1dt d2x1dt2 dx2dt m1 m2 p Fc Fg d1 d2 W
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.44866691e+00 1.61878516e+00 -6.16076624e-01 6.57624334e+00 1.45089332e+01 4.63323975e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 1.12769972e+00 5.94745530e+00 -4.60048612e+00 6.97141311e+00 1.96789389e+01 1.03353154e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 2.15941458e+00 4.75447851e+00 3.50990117e-01 8.52662182e+00 1.76108580e+01 4.38187375e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 3.93417677e+00 8.89974464e+00 4.37542092e+00 2.93916617e+00 -6.60342893e+00 6.53105979e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.78821951e+00 2.83595143e+00 8.01713151e-01 2.08433640e+00 -1.88481926e+01 2.44836019e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 1.24482239e+00 8.43818149e+00 -5.11906424e+00 8.66383455e+00 2.43920118e+01 8.02520066e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.01690700e+00 6.01919822e+00 5.04567468e-02 2.40951533e+00 -5.36039693e+00 -4.39242024e-01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 5.18615194e-01 1.49149273e+00 -4.26033540e+00 9.77284073e+00 1.01138492e+02 7.80317838e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 2.34527141e+00 9.74660771e+00 1.43489789e+00 8.58284406e+00 3.50278921e+01 2.14419183e-01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 6.51392202e-01 5.61353720e+00 -1.16219691e+01 5.50788945e+00 5.79416684e+01 2.88418009e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 1.54176680e+00 3.61789169e+00 -1.07528459e+00 9.83279282e+00 1.00110909e+02 2.57628469e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 7.78627171e+00 5.22466158e+00 3.88264276e+00 1.87639056e+00 -1.62225770e+04 2.42336666e+04
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.59928637e+00 8.72072005e+00 -2.18504421e+00 3.72759185e+00 1.11089546e+01 8.44245810e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 1.52098000e+00 3.74412812e+00 -1.17918201e+00 6.74401974e+00 -2.81637925e+01 -1.03790690e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 9.59059784e-01 2.73408757e+00 -2.96751230e+00 4.15006182e+00 5.72883199e-01 1.03262249e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.27254381e-01 2.16164122e+00 -1.68623373e+01 9.35535297e+00 1.44618534e+01 1.34471979e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 6.35746084e+00 3.68073459e+00 2.52280859e+00 1.59063479e+00 3.62320557e+00 -4.82058044e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.19791914e+00 8.02043278e+00 7.22227293e-01 5.94470649e+00 2.71785357e+01 1.08282307e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 2.65732951e+00 5.24463729e+00 1.29733812e+00 6.31779641e+00 -2.57487207e+01 2.48796808e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 2.69178752e+00 3.04733443e+00 7.83162827e-01 6.87455311e+00 -7.55998722e+01 7.83039207e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 3.72410362e+00 2.49566500e+00 1.15538811e+00 3.30099601e+00 8.30405650e+01 -3.04977661e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 2.65454905e+00 3.99456529e+00 9.84965380e-01 4.28109785e+00 2.68554538e+01 -2.00122407e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 3.73832565e+00 9.45931936e+00 4.39859419e+00 8.59312477e+00 1.46517264e+02 -5.97639604e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 3.59018761e+00 4.08724041e+00 1.81034524e+00 2.75448492e+00 1.16863265e-01 9.77238386e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 4.10856754e+00 9.89311668e+00 5.07726951e+00 8.44181062e+00 5.28162282e+00 -3.10487190e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 6.96774440e-01 5.36707410e+00 -1.00384109e+01 6.06389881e+00 -1.55701419e+02 -1.42592098e+02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 6.03912578e+00 2.61247526e+00 1.74729200e+00 7.85968760e+00 -6.76294964e+01 9.64174056e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 1.17125410e+01 9.02026083e+00 7.47998688e+00 7.42246630e+00 -3.04275208e+00 1.32789657e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 1.74058980e+00 5.14319836e+00 -7.66520689e-01 2.86760346e+00 1.10539164e+00 1.20047633e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 5.28953805e-01 7.38704209e+00 -2.05437225e+01 6.11931463e+00 -1.12420848e+01 -4.27517597e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 1.01510668e+00 9.85340425e+00 -9.56013023e+00 8.80950838e+00 -3.18986173e+01 -8.83235465e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 2.65850441e+00 1.45157815e+00 3.59552015e-01 4.88904613e+00 1.27626339e+01 7.03160487e-02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 4.43671907e+00 1.87025104e+00 1.02717262e+00 9.69931693e+00 -4.23183853e+01 3.53272129e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 6.88274677e-01 7.48411067e+00 -1.42633426e+01 5.06993590e+00 3.61021313e+00 4.84208861e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 5.46783715e-01 3.53642503e+00 -9.39894570e+00 2.28507073e+00 -4.37281202e+00 -9.60840262e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 1.03834689e+01 2.65871257e+00 2.14660769e+00 4.50491212e+00 -8.33567068e+00 1.02213427e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.47871311e+00 1.35425692e+00 -4.77412669e-01 9.56532166e+00 4.70605930e+00 3.87265961e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.28123457e+00 1.19662041e+00 -6.71297353e-01 3.87748764e+00 -2.28618147e+01 -1.00141952e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 4.25355318e+00 7.97037043e+00 4.22274105e+00 8.81288344e+00 -7.25735196e+00 -4.66399153e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 8.72163682e-01 2.20990085e+00 -2.85772784e+00 8.93125614e+00 -1.66245132e+00 -7.33194493e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.96612007e+00 5.20948554e+00 3.46312929e+00 4.15167872e+00 2.46441824e+00 -3.71704230e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 1.41086920e+00 6.45307134e+00 -2.69458222e+00 1.74931892e+00 -3.67918168e-01 -1.38196223e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 1.78928336e+00 4.85516621e+00 -5.71773213e-01 7.52102118e+00 1.53294432e+00 2.04789583e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 2.58895696e+00 1.24395987e+00 2.82986097e-01 3.80361069e+00 -8.50119323e+00 -4.86412634e-01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 5.68083491e+00 8.05151352e+00 5.21689022e+00 8.04631253e+00 -1.60096049e+01 3.66722074e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 2.10966951e+00 1.09461902e+00 5.69029096e-02 4.98389363e+00 -1.26512305e+02 -1.16161865e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 1.54730037e+00 7.85700905e+00 -2.29875538e+00 5.36740068e+00 1.75454605e+02 5.48800388e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 1.23907571e+00 9.03974044e+00 -5.55136221e+00 8.00118466e+00 1.10701985e+01 7.86259705e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 7.05066285e-01 4.89555929e+00 -8.99124652e+00 4.44126998e+00 -3.78429200e+01 -1.27385837e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 4.82631250e+00 5.81988226e+00 3.40815187e+00 4.98814611e+00 5.88507539e+00 -5.07697797e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 1.64518886e+00 5.29285053e+00 -1.14148740e+00 4.38571422e+00 6.44504905e-01 1.12143025e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.85223315e-01 4.50287757e+00 -1.40571439e+01 4.30606464e+00 -1.64421620e+01 -1.07150948e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.02299152e+00 8.98682082e+00 -8.58286698e+00 5.73351919e+00 9.80896303e-01 1.63705908e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 1.28630016e+00 9.04540160e+00 -5.01881431e+00 8.27919500e+00 -6.44760236e+01 -4.54702988e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.29619294e+00 4.02234728e+00 2.14983023e+00 4.25591481e+00 -5.61966019e+01 3.85691448e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 1.45978510e+00 6.53562779e+00 -2.41860501e+00 5.71829248e+00 -1.17657109e+01 -4.51898389e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 6.96413300e+00 9.34216806e+00 6.65923019e+00 7.03654593e+00 -1.31651917e+01 9.59608227e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 2.42282244e-01 9.65852649e+00 -7.00710182e+01 3.42495502e+00 1.70124229e+01 9.28443774e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 6.07694833e-01 5.58063136e+00 -1.27859272e+01 3.49770524e+00 -4.18047985e+01 -1.38571798e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.36170801e+00 5.07542325e+00 3.18221189e+00 9.40071814e+00 2.52913692e+00 -2.43412495e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 1.42850884e+00 3.50824884e+00 -1.40351474e+00 7.51181116e+00 2.45327238e+01 1.76602848e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 1.53800764e+00 9.62984686e+00 -2.89264861e+00 6.19468009e+00 -1.89814444e+01 -1.09506340e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 3.54519109e+00 2.28532874e+00 9.96073135e-01 6.82948049e+00 -1.88510571e+01 1.08362018e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 2.81775123e+00 6.21846618e+00 1.80468677e+00 1.26369499e+00 -5.58782297e+00 7.49081073e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 1.90682828e+00 3.54295241e+00 -1.73116249e-01 6.56292669e+00 -3.12065950e+01 -2.46474687e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.39190516e-01 3.51107461e+00 -1.71915951e+01 5.58557986e+00 1.30591816e+04 6.93491970e+03
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 2.24066622e+00 4.64471729e+00 4.98881337e-01 5.91174712e+00 1.24888753e+02 4.76149864e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 2.34583905e+00 9.98913642e+00 1.47266433e+00 4.23481444e+00 -7.30238883e+01 -1.47736259e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.93980131e+00 1.49469676e+00 -4.63855673e-02 1.73326508e+00 2.03174618e+01 1.56747800e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 1.62551318e+00 6.20687636e+00 -1.42994434e+00 2.74005310e+00 -2.26989367e+01 -2.96068933e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.37277668e+01 1.74314942e+00 1.48918977e+00 9.55670242e+00 -5.48411311e+01 1.58356853e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 1.15051307e+00 2.39068747e+00 -1.76517573e+00 4.67829606e+00 -8.27930758e-01 -3.82806373e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 2.54949793e+00 4.95606648e+00 1.06819003e+00 5.20014840e+00 -2.78640795e+01 1.78672073e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 1.69048162e+00 5.59414118e+00 -1.02425813e+00 1.47438811e+00 -6.62990615e-02 -1.92989941e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.73785989e+00 3.32913168e+00 1.54782806e+00 1.33809607e+00 5.49714386e+00 -2.65820581e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 7.01518025e+00 3.84811418e+00 2.75103212e+00 7.45463302e+00 8.47418321e-02 -5.65867370e-02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.01999664e+00 1.78270318e+00 -1.71280477e+00 5.84285198e+00 -1.08696094e+01 -3.35421461e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 8.10751976e-01 3.72897805e+00 -5.46983531e+00 5.57835386e+00 -1.23401450e+01 -8.76163224e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 4.07070118e+00 9.69902595e+00 4.93374080e+00 3.18812077e+00 -5.48682507e+00 1.21483968e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 1.03948213e+01 9.50236644e+00 7.67407788e+00 7.70275658e+00 -1.47397975e+01 1.49543390e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 2.86906672e+00 4.01390461e+00 1.21584866e+00 2.51412921e+00 5.04660792e+00 -6.86063919e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 1.71645601e+00 6.13768543e+00 -1.01389362e+00 2.70941269e+00 5.07699781e+00 1.85206563e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 2.86558155e+00 9.18635852e+00 2.77484424e+00 5.14640954e+00 1.90816194e+00 1.14092303e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 4.67404569e+00 1.05565440e+00 6.03945339e-01 3.57651876e+00 -8.09482392e+00 1.22799219e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 3.61300302e+00 8.29615213e+00 3.70376620e+00 3.22716683e+00 -1.72975115e+01 6.27112100e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 8.65242779e+00 9.53532598e+00 7.33124495e+00 6.80713880e+00 5.22703262e-01 -1.08165246e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.59618608e+00 1.82193161e+00 -4.60924545e-01 6.85874571e+00 3.63125198e+00 9.21630395e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 5.70883308e-01 2.45302917e+00 -6.14077324e+00 8.42065363e+00 6.37223239e+01 5.97609715e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 1.67364510e+00 9.64671672e+00 -1.88107577e+00 4.75937710e+00 -1.55281851e+01 -2.10819055e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 3.56520149e+00 5.83786129e+00 2.56294889e+00 1.65776582e+00 -3.85504421e+01 1.37108324e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 8.38854159e-01 1.12776971e+00 -1.56106410e+00 3.46299746e+00 -9.90374724e+01 -4.18818366e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 9.41322226e-01 3.31868799e+00 -3.73243202e+00 9.82004917e+00 -1.90041817e+01 -3.94481481e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 9.06975942e-01 5.04949307e+00 -6.08529636e+00 6.36632718e+00 -3.12785437e+01 -1.58057695e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 9.49706519e-01 7.23618020e+00 -8.00259105e+00 7.38763376e+00 -1.09002099e+00 -4.51843147e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.28124423e-01 7.59844340e+00 -1.32728340e+01 1.06622047e+00 -9.31084748e+00 -4.66572734e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 1.51044529e+00 9.95879362e+00 -3.22777287e+00 5.66385159e+00 -1.71067282e+02 -2.73923197e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.87984920e+00 3.58760079e+00 1.73825016e+00 1.33775792e+00 3.23136377e+01 -1.48915104e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 1.15647861e+00 5.84398092e+00 -4.26252842e+00 6.12307191e+00 -1.40962330e+01 -5.21083757e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 9.16958170e-01 5.79991193e+00 -6.85041852e+00 9.28693765e+00 -1.90006450e+01 -1.56864183e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 5.25223723e-01 4.65080734e+00 -1.30590071e+01 9.71577217e+00 2.42038839e+00 4.70216058e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 4.86894028e+00 2.52245704e+00 1.48631493e+00 5.86497408e+00 -1.13410097e+01 3.01416839e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 1.34075846e+00 9.79710907e+00 -4.81716988e+00 5.12384325e+00 2.14852593e-01 4.79308868e-01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 2.73302013e+00 8.67985468e+00 2.32801366e+00 9.50515385e+00 2.23863924e+01 -2.26163262e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.20779293e+00 5.48499725e+00 3.37853975e+00 7.06248849e+00 2.82219729e+00 -2.72680704e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.06310730e+01 6.42920880e+00 5.21969613e+00 1.58409352e+00 -3.69017784e-01 -8.47369079e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 1.07078402e+00 3.04534948e+00 -2.64272475e+00 5.19153020e+00 1.71982032e+01 9.68755776e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 1.83691570e+00 5.89408363e+00 -5.23286115e-01 3.16220517e+00 9.27995903e+00 4.19903795e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 1.18255545e+00 7.25473120e+00 -5.01485196e+00 5.22823889e+00 7.54984505e+01 3.50876295e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 6.21621864e+00 5.63650326e+00 3.82302031e+00 5.09919015e+00 1.46045555e+01 -1.69363131e+01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 1.92246293e+00 9.91256654e+00 -3.99795149e-01 6.23930323e+00 -4.30691986e-01 -1.15967557e+00
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 4.55632377e+00 6.50207491e+00 3.64798673e+00 4.21093441e+00 6.77695828e-01 -2.82663989e-01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 1.37671233e+00 4.33876341e+00 -1.96431576e+00 2.47843405e+00 7.19260398e+00 2.28197266e+00
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 2.20081638e+00 7.94936825e+00 7.25350557e-01 5.53347491e+00 -2.15976863e+01 -5.58886944e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 5.45218816e+00 2.53416260e+00 1.60456791e+00 8.47182596e+00 -1.72981767e+01 3.25098845e+01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 2.10479514e+00 4.46064232e+00 2.22089853e-01 6.97611005e+00 -1.50962598e+01 -1.86222768e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 2.83804177e+00 4.12263055e+00 1.21736637e+00 4.04531079e+00 -7.72555094e+00 6.47572734e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 4.63137050e+00 4.88626386e+00 2.77619132e+00 9.41970720e+00 -2.00644225e+01 2.40437327e+01
