G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.357748507047739306e+00	7.462491948289379451e+00	6.162592761715172784e+00	4.667481222039241651e+00	1.716054276389623379e+00	8.868145235457302045e-01	2.777071582484204981e+01	1.442673623659032067e+01	7.540581407283268334e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.828923237174581828e+00	3.264934623065148145e+00	6.139739094333378944e+00	2.284018332667820950e+00	2.987016293492627206e+00	4.018446886882569125e+00	2.037410600825071327e+01	1.327890797297167182e+02	1.918310844008412896e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.981347422111893408e+00	8.043615497998500175e+00	9.561367113919425620e+00	2.473265338099583488e+00	1.754878193688464982e+00	-4.379065818305434732e+01	8.131909442861280013e+01	-1.354441395905146237e+03	8.348568352999540139e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.063240444912912031e+00	5.167799234276445830e+00	3.549249862816512113e+00	8.722813133758419823e+00	7.303723044560303634e+00	2.956163034234194686e+00	4.739532661050537499e+00	2.030437628021451246e+01	3.512946078183190224e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.111873523527555641e+00	9.121958472470918622e+00	1.259457949505446095e+00	5.768096123886429893e+00	8.139813623951194899e+00	2.468281278082826713e+00	6.004276390828795051e+00	1.803367850922351749e+02	-1.813533130230801405e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.105728435786156982e+00	2.075210335479638069e+00	3.916653421789519030e+00	5.654386217346555554e+00	3.831750489495120426e+00	1.597584476408885346e+00	3.221312308798197854e+00	9.549512178814413943e+00	1.498415430596723041e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.596530967102074428e+00	9.118905746401148704e+00	7.405728389082842256e+00	5.646487418250206503e+00	6.819996497770034694e+00	5.392876866144153070e+00	4.327343844280149909e+01	4.561700390334165718e+02	-4.490818195246259847e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.841086388045249933e+00	7.714053636362232957e+00	1.946075122054508499e+00	5.048668188124516121e+00	4.851172485052502203e+00	1.674798853581597635e+00	3.711163661732368446e+00	1.305712835181944342e+02	-3.236658198516692408e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.290842091350002718e+00	7.111208389925195661e+00	6.089685491578803678e+00	5.903329736518942994e+00	7.257612793803805751e+00	3.951302981490093291e+00	2.364982369575658439e+01	2.948854226791796123e+02	-6.454019322191522079e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.763070826128281254e+00	7.441620184923210424e+00	1.082187419836442643e+01	7.996988220107052570e+00	5.401150125912036692e+00	3.048040417429092486e+00	4.761538002470377506e+01	1.139078634968132775e+02	1.419871013664450174e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.015179219251223230e+00	9.077787557657904571e+00	8.445042972248533175e+00	7.526970804495618950e+00	4.448155159395298597e+00	2.450867293805481406e+00	3.520261302862527231e+01	2.609708268498262740e+01	1.480077187019339533e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.186112465702370500e+00	7.263678790068445856e+00	5.521900339290771065e+00	2.803775048733896824e+00	9.088692711842199401e+00	1.245723699147282204e+01	2.601016301935228370e+01	7.724422043065490016e+02	-2.687770232396546817e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.864785120530629392e+00	1.929953235555761815e+00	1.499113418420155330e+00	5.244948868245881357e+00	3.210213679714080559e+00	1.124169726824938875e+00	2.135481286867787265e+00	1.187314712811161499e+01	6.085855790431075718e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.034053153770753042e+01	1.341612400246166015e+00	7.633656095383308582e+00	4.362613093897359740e+00	1.490488250362143718e+00	1.669166564618270510e+00	8.044957146928457092e+00	2.185602415556735778e+01	3.845164346625423946e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.726852863926675141e+00	9.015853191456605131e+00	5.417630577214514354e+00	8.124980458485730139e+00	6.156910313891951425e+00	2.922155561023727977e+00	2.741397701244096652e+01	2.406704869145547434e+02	2.683620423093678653e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.184906328110232110e+00	6.833827859522563664e+00	2.316086338307973058e+00	6.357377941202828175e+00	9.908812046556167985e+00	3.671208637922980245e+00	8.171036612686707556e+00	2.038161849523947637e+02	-5.142769101561410849e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.881757096856826905e+00	7.693622863151302838e+00	2.390510023753360080e+00	5.640678744260733346e+00	3.142993507943104170e+00	1.412305589505421732e+00	9.541177336439560008e+00	5.012595833930394917e+01	2.100137762984514822e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.614820033927751197e+00	5.031525439942837075e+00	9.522124495118189813e+00	2.225161088070564119e+00	2.152760395966298645e+00	-8.786819832226946403e-01	1.992545317296660130e+02	-2.475034326256120210e+01	1.140824642409515519e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.439929554787262589e+00	2.309120280107527901e+00	6.330400732514366524e+00	6.430842289915529975e+00	4.498206446488377530e+00	2.306186542485679336e+00	6.725611436302954438e+00	3.580356920175658786e+01	9.600164958635451384e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.282496422691915328e+00	2.935476593145875945e+00	8.728724682130716062e+00	1.857209342326878954e+00	4.543206364784003526e+00	-4.788669094483949173e+00	4.123130045159118851e+01	-3.674273867921113634e+01	6.697176914463453556e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.100553851732691601e+00	7.582548354438908511e+00	8.364053970865565901e+00	3.541334327128021098e+00	1.362235062265410024e+00	3.179572425711448602e+00	4.405969709669878398e+01	5.652740020649217456e+01	1.074148805599912748e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.873117028765086012e+00	5.559198557876904978e+00	6.371042790210195150e+00	2.501640005559516045e+00	7.381502112893284284e+00	2.213735577140536037e+01	2.469639343602742798e+01	6.660396035712390130e+02	-2.472168338167073216e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.617421664326835540e+00	2.630919909352782859e+00	6.281681136162859502e+00	6.959203349461851928e+00	1.039617396656294801e+01	4.495079362153802549e+00	5.167118960405192141e+00	1.200984336128833974e+02	-1.380743331228751103e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868745379261881112e+00	5.077760527209034258e+00	5.076749081477156977e+00	3.047792352354471657e+00	5.405019064681806817e+00	3.752993699309997488e+00	1.517333480249933153e+01	1.394648236788941631e+02	-9.904174470597050473e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.185425810664455071e+00	4.995288127267329958e-01	4.663392537548433303e+00	3.491008337123254091e+00	3.415319048061530083e+00	1.853622900966787945e+00	1.203800249771491915e+00	1.286601778652734929e+01	1.588850871923330743e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.052870325283548514e+00	6.277907690652885897e+00	4.828545794857735274e+00	9.243190405771624540e+00	5.602389392615797270e+00	1.749145279497464678e+00	1.461845928215669765e+01	2.478767132768371795e+01	5.880343782969908517e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.611982702073269103e+00	3.631810407067297408e+00	7.845290694246737750e+00	3.243176197601239430e+00	1.625070571165292854e+00	1.040905913330368548e+01	2.378524668693610522e+01	2.308069519845867319e+02	-5.993262556173995392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.985523528438424279e+00	8.011134235878818899e+00	6.454499919677413544e+00	5.905620893213835210e+00	9.079904034294338899e+00	4.861398302928921389e+00	2.766499400980026735e+01	3.893744996239057059e+02	-5.953750704806950722e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.274980144033569296e+00	3.361166585441738963e+00	8.291349989871546811e+00	4.666952798284904169e+00	4.870573621505213779e+00	4.223120915964097222e+00	2.309818241021412177e+01	2.995142261095386971e+01	6.615895480784105587e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.905599177973644309e+00	5.788706039154388527e+00	4.767924587479690501e+00	1.658612537924662789e+00	5.353131000252815852e+00	-3.530450074475648403e+00	7.334824445530259140e+01	-1.029302696456274759e+02	1.055896508554945115e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.138602317723124813e+00	1.456067419533088714e+00	6.289800654958166426e+00	7.445722585974659857e+00	7.005390436196651471e+00	3.112830896370788025e+00	2.900465309424126392e+00	3.195795693266601134e+01	1.435632145447222463e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.844693890539788050e+00	2.382367234916690446e+00	6.524953107721576551e+00	1.573122567841380270e+00	5.204807410031779824e+00	-4.272547710019783729e+00	2.554968003414552769e+01	-5.416697808120059676e+01	5.582661829957876165e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.694552533422498897e+00	4.001951107784693207e+00	6.473415493498943185e+00	5.163602782175277461e+00	6.792091156352596748e+00	4.041320392894019342e+00	1.557118977891401812e+01	1.196943900188141754e+02	1.057097867019089854e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.726528910147964169e+00	4.925447834904820077e+00	6.506317804325212784e+00	6.607146711220066138e+00	9.012351568794111367e-01	8.175711398355974824e-01	2.234738339375979876e+01	3.816906794054908403e+01	6.243240851368444311e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.153870134056978358e+00	7.069531169481704680e+00	2.504333098752211217e+00	5.562069301442186919e+00	7.060547742621380074e+00	3.329401504092495134e+00	9.964049323186364049e+00	8.279247565891982674e+01	2.546475839291983689e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.091425846585138970e+00	3.598623292117800077e+00	6.236363382598300475e+00	6.624879318333592337e+00	9.482281668069267866e+00	4.167941776590788905e+00	1.146490470670546458e+01	5.864493629449429335e+01	2.867318625342555549e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.496443084710046278e+00	6.938235499077574531e+00	8.296907062512186570e-01	4.225303909729587026e+00	6.069581662569056846e+00	2.925149231874963895e+00	4.046003958712697468e+00	1.724374962550182602e+02	-3.087653657990979283e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.151652538078920429e+00	8.463213582510565658e+00	4.800940575855900505e+00	-2.259477035545294221e-01	9.781833064867079486e+00	-8.828482025396859001e+00	8.504770632329599778e+01	-6.409881588262793457e+02	4.420849262236155823e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.002288348225432557e+00	8.012494630736203050e+00	5.182736981511683716e+00	7.951871231784654270e+00	2.443914227547516749e+00	9.552640173331924389e-01	2.162627779142897566e+01	6.738996050121643577e+01	6.271014916412014628e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.788092125457042769e+00	1.914527145769728156e+00	6.958432394666179910e+00	5.441796004278430132e+00	5.364524095976139328e+00	3.135704808253029885e+00	5.693135665735411521e+00	3.846697320510095608e+01	1.023851430107568561e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.025272222213299500e+00	5.235266730450438999e+00	1.041510732496896097e+01	8.662939411650679489e+00	5.842738055188602786e+00	3.261873917149878288e+00	2.605439876043201508e+01	9.882084138085650693e+01	7.060224468034080303e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.193825159522859281e+00	2.384157335697669744e+00	6.333425036906379368e+00	9.157828762826303759e+00	6.800229988321763841e+00	2.512083244726870390e+00	5.215687228917134988e+00	2.885842676685885877e+01	1.126658303008582429e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.626451186052459086e+00	3.438414676503346534e+00	8.037662714055901603e+00	8.748659397177306118e+00	4.871761353251208071e+00	2.274666580880706501e+00	1.301825360393134901e+01	6.073685937431104520e+01	1.730506716699971292e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.467687193055186690e+00	9.391329652126827909e+00	5.588733178699997417e+00	6.142418713511522910e+00	3.399093964453082428e+00	2.016586514932511065e+00	2.492138151455443307e+01	1.418566521187769354e+02	6.118733678702498935e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.688918768109092916e+00	1.793386530459189832e+00	6.646542570439143205e+00	3.736128464180225706e+00	3.268143292472863060e+00	1.544293371236001411e+00	1.031941993682102598e+01	2.205911326635859382e+01	2.068608387305735263e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.158433517314016115e+00	5.239503062165293379e+00	1.509638675876034286e+00	7.929046890619022570e+00	4.410865127468763802e+00	1.924397107024503839e+00	3.876153446005964565e+00	7.218105922025702625e+01	3.819710853618800250e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.610698085596721896e+00	5.819698001936812304e+00	3.676624220613994964e+00	5.487594269711166817e+00	1.737168434308852927e+00	1.130538316964180057e+00	9.241646417550894554e+00	5.695245931590378063e+01	1.968632993886549798e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.727290166699043006e+00	7.036161276987609625e+00	3.852712783293686716e+00	2.413099564316237622e+00	7.196220714950572805e+00	5.450848240292827107e+00	1.906882414005831450e+01	1.662165497318949576e+02	1.131076158698792966e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.366868614511116853e+00	6.878784730918892976e+00	4.627376442330295880e+00	9.018132202224483862e+00	2.057593428556792947e+00	1.122240217940154050e+00	1.388543178184348115e+01	4.007904778689130154e+01	6.010886189598169693e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.942415683345854793e+00	1.070474697285834331e+00	1.451961195136335814e+00	9.583876555982181245e+00	2.267560509872596608e+00	5.874021010840353441e-01	6.746134739647852152e-01	-3.485671812351931464e+00	5.931478170166531783e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.924287106957695670e+00	3.511762214625833600e+00	2.366665488933400674e+00	5.666851170840233820e+00	6.559809814824094865e+00	2.133101022339343622e+00	3.834861303341997374e+00	5.671293318913541270e+01	5.344781000323862052e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.454219104212177038e+00	6.725163376854425223e+00	2.484092196597853075e+00	8.265734425642312644e-01	6.759858261900294707e+00	6.826151021456101198e+00	1.456049343311257971e+01	5.651873239606249655e+01	2.762818541053120924e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.945368055213033465e+00	1.273081581000065965e+00	9.738003427371394238e+00	4.305632578928336507e+00	9.147421672661343095e+00	1.065384242006180848e+01	1.255411395352941994e+01	9.919624389966820388e+01	-1.160092529156295882e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.199929362865217897e+00	3.620531904578498938e+00	3.304684376474436025e+00	8.384405444452722733e+00	6.872799981522254242e+00	2.485135527263150124e+00	4.654053786771821244e+00	6.320996529223315008e+01	1.447094022958954973e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.746758283780431853e+00	1.982810013594552334e+00	5.684490440643088505e+00	8.983937530506135971e+00	3.977514693208356711e+00	1.685999104546863192e+00	1.191345564793262701e+00	8.190270982883959050e+00	1.695347427325916811e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.968883511433501710e+00	2.075108006350991019e+00	1.768947484681817395e+00	2.874218482686204279e+00	8.457328797614721339e+00	3.987956869351718225e+00	8.276733996899499068e-01	3.814366145885431081e+01	-5.660927558044202890e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.769116337259774907e+00	4.499955724718854633e+00	7.559980431091641861e+00	1.762495381710656783e+00	5.420276953102211692e+00	-5.460550735357977636e+00	6.341977044020248400e+01	-3.178175311866418440e+01	8.572513330326700043e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.439243047559074062e+00	2.657245667751424012e+00	3.339407559365497935e+00	8.611102987314415813e+00	1.629939932904546751e+00	4.724348699430913623e-01	4.141693400523335455e+00	8.018480529436525117e+00	1.800434188799123802e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.618881112343230733e+00	6.275096092422693062e+00	2.385331362943573730e+00	4.399928721735479442e+00	6.337809731462179741e+00	2.545529747849431423e+00	1.035292915258397883e+01	1.339554910982903948e+02	-1.387665863570203051e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.445092168308816039e+00	6.545287404596342284e+00	5.492906127985089704e+00	5.236510242156087180e+00	7.493884465684769403e+00	4.441060175939917087e+00	1.873617786543448815e+01	1.462788300062450730e+02	4.061161968974867875e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.898917040766662012e+00	6.871466575952476674e+00	1.356705574044047014e+00	9.453918611138117711e+00	4.229260399012181537e+00	1.692912768669398993e+00	5.354824193436233060e+00	1.820630960764617612e+01	2.863536142482982072e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.888260898436557866e+00	2.485729255904769452e+00	1.560662843507786723e+00	7.726341062448739416e-01	3.756799855503310415e+00	1.521182231667965068e+00	-1.331856804866329069e+00	2.716177731384149396e+01	-1.018725931003811258e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.405344571156414091e+00	3.110903823531553591e+00	2.820154133393898643e+00	6.897926105012618159e+00	2.249002512716329782e+00	9.423922394624943966e-01	3.289059286787601621e+00	1.425921204163493883e+01	1.321456423938352209e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.092162567126381489e+00	1.702745976582402010e+00	5.360975462691255355e-01	1.562350366641623856e+00	2.116591778210571650e+00	1.110641787468638064e+00	1.572764039850371942e+00	1.400019475505639655e+00	5.312703152563115871e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.959274344951799307e+00	6.983831487293134188e+00	1.302843557128323004e+00	3.883466030028504434e+00	5.215851351770058209e+00	1.713538196011785919e+00	6.171373369350183324e+00	9.253456827258834494e+01	2.663703602365150136e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.704056127994864722e+00	7.460913668265726884e+00	4.207879147635122052e+00	9.200759068508419958e+00	5.975631177274939532e+00	2.528760745795192832e+00	1.278634505842217628e+01	3.161879671408717840e+01	5.968968212778337090e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.466929010954610479e+00	3.421547104367266279e-01	8.768438756018877456e+00	4.768399640746135759e+00	1.059972022303186989e+00	1.109108740245287938e+00	6.522929874882990475e+00	5.568114007661426612e-01	2.740113090944279506e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.100766597997086649e+00	9.199825966121704113e+00	6.765468683821160845e+00	1.012976305668432531e+01	1.010090853104265918e+01	4.006663745149063871e+00	2.471132871970502265e+01	2.180760849881109493e+02	5.676459036078693998e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810762240395708211e+00	1.667391710946318772e+00	5.706824392703568449e+00	5.685817451671267619e+00	8.364127780203435947e+00	3.685585796672745662e+00	5.261776977578149328e+00	2.081100834218353413e+01	5.888197412721788204e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.901209434301700085e+00	5.433765298537854171e+00	4.175508523439114050e+00	3.666157230511714715e+00	5.953261867916313399e+00	3.175837949735033305e+00	1.087204332165515197e+01	1.276660964955467392e+02	2.465975603731231480e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.800514024509429767e+00	7.179859056841531029e+00	1.044171606927346652e+01	3.156619121221680313e+00	8.418530465769000770e+00	-5.695001717858081491e+01	7.534707806466704483e+01	-3.156064886355382896e+03	1.757967486944947723e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.681408471219736356e+00	9.056657118656296745e+00	5.230403897519027900e+00	3.974824843042023659e+00	2.182486985360213794e+00	8.199139989836536913e-01	2.034152336973977171e+01	8.332365736866776729e+01	4.739717546127195646e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.107904392557105488e+00	7.467187589709837425e+00	2.292952099359918616e+00	4.354587691101510671e+00	5.315535168365090435e+00	2.177820441187755307e+00	5.312951870231424678e+00	8.789897345528525818e+01	-4.616873105211357853e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.385621092475032512e+00	8.797964944126075437e+00	6.108245879192933714e+00	2.055187554898489477e+00	6.959639461246085901e+00	-6.455001056068716991e+00	1.140106526473334299e+02	-2.051965864682182996e+02	2.353299108117190315e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.517040473893858987e+00	4.268493834531879472e+00	2.556070550473815040e+00	4.045740770775285711e+00	8.716914914987862417e+00	3.440951815414547976e+00	5.850158529151521236e+00	1.046774206916730634e+02	-2.091168910124893543e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.161445639791938600e+00	7.801671778862647066e+00	4.361684791951702778e+00	4.456997818200683525e+00	7.877375685493345436e+00	3.700839907518069793e+00	1.431908769327633024e+01	1.109582897843113329e+02	4.958124130482888603e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210433475874417297e+00	1.455366945419503732e+00	5.925971293260143824e+00	6.678415609473636216e+00	3.774644366456960221e+00	1.505976876457901126e+00	2.476918094415097471e+00	1.813102003698191211e+01	2.217310721534246909e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.025167242057833938e+00	9.064641039022541591e+00	9.564341662090686924e+00	7.689246413697128801e+00	8.942321763960585201e+00	5.364833616468518862e+00	4.357472255291512653e+01	8.761638658128453017e+01	1.560299854030811559e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.709741841048255884e-01	6.672912542407117620e+00	5.639902369382134850e+00	7.882955567051893375e+00	2.333871737010810854e+00	1.076221826943403403e+00	1.467201359704662522e+01	8.621513736285375984e+00	6.322266630329706771e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.003891470473815062e+01	8.092250246879416409e+00	7.263706379589656592e+00	1.430282120528414636e+00	8.835841962578307118e+00	-2.274743508145483428e+00	-6.749256498268749738e+01	-1.866006059554201215e+02	2.482308341501198754e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.899050702174594818e+00	4.107009551078476761e+00	9.344608932090645581e+00	2.722954845455785033e+00	9.541979709977024271e+00	-2.731471032501505292e+01	6.131933366310823175e+01	-1.179717065923099199e+03	7.160375717382062248e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.010637981868548252e+00	7.037293490086150349e+00	2.019676101952707636e+00	6.233512342244096338e+00	1.915291177009461165e+00	9.933643077420778456e-01	7.200737053409453914e+00	6.116235762531146491e+01	7.004277430955879957e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.619707892570742658e+00	5.317272876270241255e+00	3.590113334770280940e+00	5.203083848168164494e+00	7.570308693540667377e+00	3.301794749971035170e+00	8.756339856675600331e+00	8.409032354253346853e+01	2.226801320377365556e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.667179480432251282e+00	6.869272557806104018e+00	4.704476405585899634e+00	9.972850540207292003e-01	1.383556911508701859e+00	-1.001619409790692528e+00	1.034597809386389144e+02	-2.199384933940236664e+01	7.937614201843430806e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.075176682259757932e+00	1.745130248885301327e+00	4.931113603889824226e+00	7.627900380957920667e+00	4.191459823308595567e+00	1.949434972954207757e+00	2.660165903954838207e+00	1.408351497234696481e+01	1.278655702775942338e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.504378154400998646e+00	2.084390181208057857e+00	5.228997588997801316e+00	7.159706022455987195e+00	4.776741928732376685e+00	2.459674258743710151e+00	3.064490731289569059e+00	1.160424944380623735e+01	2.184197435383503461e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921813295465306659e+00	2.904670427799749710e+00	9.646323252527137626e+00	4.999089295046402093e+00	5.330070009889887217e+00	4.450613182030664028e+00	1.535077873958626604e+01	8.185943218324585757e+01	3.434304398573851103e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.466560958168771300e+00	2.712153907402699460e+00	7.392010836625696690e+00	1.954041542922691610e+00	9.285042996228167311e+00	-5.735895770723718812e+00	1.023667765663966236e+02	-9.594767691131077925e+01	1.000476923947838941e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.678417276839585526e+00	9.225411291315090523e+00	6.003318318383547236e+00	7.246129741226638998e+00	7.217203857435667835e+00	3.082619212053833380e+00	2.746987106618327701e+01	2.021943915818263520e+02	3.984327173188300719e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.096166798850229274e+00	3.413414611377630248e+00	3.996031354005464387e+00	6.420917712791804455e+00	6.339171449639066758e+00	2.079803734675343740e+00	4.618715765858621758e+00	2.723291673123799939e+01	2.886524752517565418e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.017209067363656771e+01	9.375412809276442161e+00	9.654462776787408274e+00	7.822295794755135923e+00	8.262479721143684230e+00	4.165216744113981129e+00	4.193746011876827140e+01	3.905559487450393021e+02	5.072679467846538337e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.020242805861428792e+00	3.408386720714347451e+00	9.772923666322077096e+00	8.084916066790045264e+00	8.669456075461043909e+00	5.310300198032462227e+00	1.829453749605392687e+01	1.690082706509528521e+02	1.445956487358193776e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.261446214015015777e+00	2.091227750529541574e+00	8.227385645414106108e+00	8.408813066184787743e+00	1.085888091735561112e+00	4.161650187191973660e-01	9.792064401196780565e+00	4.136025265171367593e+00	4.565109379149442503e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.342650668877930720e+00	8.547318089253034046e+00	1.309956001376807455e+00	5.536516168071518251e+00	1.052430339100132528e+01	3.696952564283393361e+00	1.810092441448898803e+00	1.815695184814276217e+02	-4.549933940222679496e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.267151531258935648e+00	7.299651186356166832e+00	7.056557132763242812e+00	2.333539996677256312e+00	1.403274039202141665e+00	6.575250178530782819e+01	4.722249692845326763e+01	2.174909732497908408e+03	-9.908126031084042324e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.494254056546438392e+00	4.951283663547672020e+00	1.783042118515753227e+00	6.980688182188382385e+00	8.938778551033513153e+00	2.923813184301150336e+00	6.572051239620792629e+00	5.262880542626736258e+01	1.210040328143283261e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.256085752821499035e+00	7.184695047032851889e+00	4.076521583631773638e+00	6.251153555391010919e+00	3.618729105719057593e+00	1.407807281576753500e+00	7.620721145996977697e+00	3.912404371061847286e+01	3.323536838568973906e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.576169334199109429e+00	6.874017961398736887e+00	1.748909376840709795e+00	8.210834287005575050e+00	2.541969932695791634e+00	5.811518246429623336e-01	4.452170327116046877e+00	4.986408757160371863e+01	1.756288104783133797e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.380490315792215039e+00	3.612110106619322636e+00	7.166005530413482205e+00	2.299903343916842147e+00	5.971209938160095376e+00	1.100977651546924285e+01	1.504263678175248842e+01	4.212393395652736672e+01	2.975955305449820543e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.506273092759130350e+00	1.081241879208263335e+01	7.306436474752349142e+00	2.707761555219988736e+00	5.794861141230070345e+00	1.703428411153160837e+01	6.009278690204981643e+01	3.443494314308236994e+02	1.342351163974363271e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.893055874800738003e-01	9.834198325650078232e+00	2.865537578044496048e+00	8.247625305529341588e+00	4.916887767976606760e+00	1.653368856620984095e+00	7.459513131448152201e+00	3.481766227376769507e+01	5.864660503107974421e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.065445114143414251e+00	6.424721817638832100e+00	5.120867074586997525e+00	7.898150822514745428e+00	1.439505464453418648e+00	4.081391014536498441e-01	1.419286576926665688e+01	5.625086392955578773e+00	6.829179649289453380e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.305856238389942803e+00	2.379825865394208151e+00	5.615114093574473664e+00	8.843525658406976575e+00	5.878136568417660968e+00	2.570752188596147292e+00	7.357306119858567861e+00	7.020879476014448528e+01	4.315555538084127285e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.408079190659522695e+00	6.976249319575780206e+00	4.757238062925954303e+00	7.570301808473861804e+00	9.066814317543144597e+00	3.865904322692876427e+00	1.212469106079537973e+01	1.810214442823387344e+02	-4.244702448416176388e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.533853731558452616e+00	2.251090928020067938e+00	3.360042861437947614e+00	5.919911936379086193e+00	5.370001353301923963e+00	1.481164907192937807e+00	1.855757629747193604e+00	1.303516397699929996e+01	8.408531713717270151e+00
