G c dx1dt d2x1dt2 d1 d2 m2 m1 W Fc Fg
1.00000000e+00 1.00000000e+00 9.74603874e+00 6.33167006e+00 8.72359348e+00 1.61612847e+00 6.00920586e+00 -2.50609736e+00 -2.77678096e+02 -1.54648015e+02 2.06817993e+02
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 4.08457833e+00 3.81353600e+00 4.59164834e+01 3.10325819e+02 3.05041973e+00
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 2.21118640e+00 9.33685627e-01 1.10950839e+01 1.25951127e+01 4.67347834e+01
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 1.84977008e+00 1.01683357e+00 2.74932436e+01 3.95405151e+01 9.17991581e+01
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 8.48366500e+00 3.61794819e+00 1.07370484e+01 8.17186939e+01 3.16313659e+01
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 9.26557788e+00 6.31366206e+00 1.02866996e+01 7.65703036e+01 1.31509929e+01
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 6.84809242e+00 6.49113096e+00 4.89543001e+01 7.70163641e+01 1.41547095e+02
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 1.93090703e+00 7.93539821e-01 1.89362383e+01 4.20858547e+01 7.08011310e+01
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 4.61824495e+00 1.92671032e+00 1.32952252e+01 7.37166336e+01 3.75933746e+01
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 7.56045280e+00 3.24999880e+00 2.17983159e+01 4.11621513e+01 1.06443598e+02
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 8.01838796e+00 5.98942474e+00 4.45944854e+01 1.85005014e+02 9.16912209e+01
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 2.06396760e+00 8.60714135e-01 1.34723514e+01 5.82390134e+01 3.77426608e+01
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 1.00027647e+00 4.53111037e-01 1.03991863e+01 1.22027393e+01 4.19217232e+01
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 7.40923341e+00 3.71954182e+00 2.70095574e+01 6.23661533e+01 1.03597791e+02
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 4.20936558e+00 3.33943637e+00 3.68405679e+01 1.28538181e+02 7.08376554e+01
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 3.29033198e+00 1.25702963e+00 5.42103372e+00 8.14892815e+01 -4.90814045e+00
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 1.11607723e+00 4.39670419e-01 1.08224191e+01 1.08647259e+01 4.80229860e+01
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 5.86269466e+00 2.12542131e+00 2.32395210e+00 3.63693601e+01 -1.07729822e-02
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 8.66035662e+00 2.28745559e+01 3.10141095e+01 1.60406400e+03 -6.89602644e+02
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 9.61868482e+00 4.00769520e+00 2.03194021e+01 1.11282205e+02 7.63116526e+01
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 6.09170456e+00 7.01184176e+00 6.81591174e+00 6.69093711e+01 -1.00537780e+01
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 5.63015195e+00 3.46122308e+00 3.19021184e+01 1.25794131e+02 7.65380307e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 1.76550747e+00 -7.05343456e-01 -5.65741871e+01 -1.01928336e+01 3.54624607e+01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 5.93985521e+00 3.16714091e+00 8.64543477e+00 8.52428530e+01 2.81107129e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 4.41981171e+00 3.05246102e+00 3.82488591e+01 1.36689606e+02 8.05330157e+01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 6.46421753e+00 -1.34271779e+01 1.68912802e+01 -5.95516810e+01 6.33349179e+01
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 4.49853713e+00 3.78145299e+00 5.14445364e+01 2.69325168e+02 4.82342670e+01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 3.16269211e+00 1.38581882e+00 2.65936726e+01 4.57288680e+01 1.04438913e+02
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 1.85468748e+00 9.74306448e-01 6.09370697e+00 1.45295382e+01 2.16853282e+01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 3.83426600e+00 1.82513818e+00 3.65431711e+00 2.63831077e+00 1.56938158e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 1.86980351e+00 8.64695139e-01 6.75957543e+00 1.95764325e+01 2.16978107e+01
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 2.59207256e+00 1.32292825e+00 2.37543337e+01 6.15281292e+01 7.17796058e+01
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 9.88602543e+00 3.93355707e+00 7.08679538e+00 4.44425145e+01 5.83564001e+01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 4.99693201e+00 2.57158895e+00 8.72917865e+00 9.64409948e+01 2.90533765e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 5.78684590e+00 -1.03305350e+01 4.03492915e+01 -1.04783564e+02 1.20146859e+02
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 8.86256676e+00 7.79334150e+00 1.30163005e+01 3.55727914e+02 -1.07312841e+02
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 9.96012010e+00 -5.10678191e+01 5.54077056e+01 -7.68864184e+02 5.13623441e+02
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 6.24443004e+00 2.50128452e+00 1.25312249e+01 1.44778955e+02 8.99286105e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 8.31226439e+00 3.70993766e+00 6.28203564e+00 3.26276872e+01 1.84831442e+01
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 3.94246922e+00 1.85121165e+00 2.75500540e+01 1.37032076e+02 6.07292990e+01
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 3.75169562e+00 1.69253289e+00 1.56340559e+01 2.22371107e+01 6.58181072e+01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 4.62433349e+00 4.12755497e+00 2.32214965e+01 1.62380088e+02 1.36208557e+01
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 7.05256536e+00 3.21856391e+00 5.66858140e+00 2.65221887e+01 2.48732725e+01
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 7.13972520e+00 2.68695907e+00 3.73316409e+00 1.67664460e+02 -4.25510030e+01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 3.83715491e+00 2.07360772e+00 1.82159361e+01 1.73184413e+02 1.55985241e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 2.19888932e+00 1.23578730e+00 6.99828085e+00 7.89152244e+00 2.46169202e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 6.69156631e+00 4.85886369e+00 5.27727207e+01 3.18148369e+02 5.07168408e+01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 2.15493276e+00 2.39165391e+00 4.38288515e+01 1.43691919e+02 6.30505323e+01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 6.20643257e+00 5.57532991e+00 8.16812843e+00 5.38468666e+01 3.50338181e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 7.24079915e+00 3.54474846e+00 1.48542453e+01 7.58128646e+01 3.55714548e+01
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 7.30550347e+00 3.41688746e+00 2.48924674e+01 8.00349024e+01 8.99227650e+01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 7.78124900e+00 3.68184238e+00 2.61034199e+00 1.08687731e+01 1.15519725e+01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 8.85573479e+00 4.41367032e+00 2.85459910e+01 2.49917061e+02 1.70369061e+01
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 5.49963093e+00 2.42794977e+00 1.35710299e+01 9.09104453e+01 2.37368813e+01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 7.57224271e+00 5.16430924e+00 2.29752206e+01 2.27887833e+02 -9.36185281e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 6.57255462e+00 2.60514379e+00 1.24778447e+00 1.48990448e+01 2.83326625e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 2.67975946e+00 1.27913353e+00 2.16982661e+01 4.68661557e+01 7.72705631e+01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 1.23120680e+00 5.01122497e-01 2.25291564e+01 3.68517964e+01 8.79934028e+01
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 3.56087247e+00 1.76990049e+00 4.25489350e+01 1.56102222e+02 1.09956858e+02
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 4.98730336e+00 -6.37289402e+01 4.77277022e+01 -4.43528743e+03 2.32868203e+03
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 6.55395350e+00 3.23736380e+00 4.77213176e+00 5.63534176e+01 -1.85781350e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 8.64963397e+00 6.34710502e+00 4.55636393e+01 3.36623792e+02 1.87470319e+01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 2.76621145e+00 1.04826247e+00 1.05123903e+00 2.24968663e+00 5.44086337e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 2.12994811e+00 1.70375615e+00 3.54399679e+00 5.01485337e+00 1.02881121e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 9.67131953e+00 3.40285845e+00 2.22724216e+00 1.20981032e+02 -3.07864702e+01
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 1.97240103e+00 1.02723734e+00 2.10925113e+01 3.58076160e+01 7.01043015e+01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 5.30641963e+00 2.77021648e+00 3.75362603e+01 2.37971675e+01 1.56125274e+02
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 6.27007356e+00 2.41462927e+00 1.09509807e+01 3.30298108e+01 5.62379357e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 5.87236979e+00 3.13689908e+00 2.25927404e+01 1.09631725e+02 4.73833703e+01
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 1.77428941e+00 7.82624217e-01 5.89123811e+00 2.83339548e+00 2.67936826e+01
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 1.51324223e+00 9.55341166e-01 5.11896148e+01 2.33192955e+01 1.79349588e+02
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 1.94935085e+00 -1.04495812e+01 4.15214467e+01 -3.00079603e+02 2.30050114e+02
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 6.27028915e+00 3.42127206e+00 2.17786586e+01 1.25173580e+02 3.67566800e+01
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 5.89910399e+00 2.30855297e+00 1.26152297e+00 3.92016616e+01 -6.56107849e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 3.10366713e+00 1.86290447e+00 4.29913319e+01 4.58462135e+01 1.47337235e+02
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 6.73996728e+00 1.24568633e+01 4.29847857e+01 6.68545709e+02 -2.00636476e+02
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 8.38060752e+00 7.09423315e+00 7.02810461e+00 6.64356264e+01 1.65701351e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 1.37421064e+00 -3.41204889e+00 1.84572750e+01 -2.33431055e+01 4.23489377e+01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 5.48316949e+00 -1.16304271e+01 3.29407142e+01 -6.39555485e+02 3.89661661e+02
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 7.20379371e+00 3.97032884e+00 3.19917521e+01 1.87311580e+02 5.31930170e+01
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 3.27080734e+00 1.19599097e+00 2.94179363e+00 3.57590247e+01 1.70673012e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 3.76993815e+00 2.21956958e+00 3.79012088e+01 1.46770369e+02 8.48085277e+01
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 6.52274113e+00 1.07315605e+01 1.06155204e+01 1.54834374e+02 -4.20386631e+01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 9.08141764e+00 4.69731539e+00 4.64766336e+00 4.23439212e+01 1.93174573e+01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 8.28931978e+00 2.86250366e+01 2.63438660e+01 1.17098060e+03 -4.85830472e+02
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 6.24817197e+00 2.44655022e+00 2.33247464e+00 3.95868807e+01 5.75381075e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 7.57199546e+00 3.12729664e+00 1.59278638e+01 6.74305560e+01 6.22490528e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 4.28340223e+00 2.33985301e+00 8.87166559e+00 1.04524491e+02 -8.47273149e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 6.76868975e+00 4.58734085e+00 1.27425898e+01 7.21913476e+01 1.99280812e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 5.19563432e+00 4.66610765e+00 2.32674701e+01 4.15200904e+02 -1.09554002e+02
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.70942523e+00 1.53298009e+00 9.19854745e+00 4.79674382e+01 1.70165879e+01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 7.31564446e+00 4.44805592e+00 3.81702250e+01 3.28097710e+02 8.16146247e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 2.16241094e+00 1.84142882e+00 3.66649883e+01 -3.11960497e-01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 2.72096293e+01 2.47097126e+01 4.91631548e+02 -1.86389232e+02
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 -3.40094360e+00 -3.14561974e+01 -2.36533145e+01 3.99166670e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 8.20258704e-01 2.79082846e+01 1.55259322e+01 9.25668867e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 4.00072616e+00 1.84870656e+01 1.29561355e+02 -1.76077322e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 -4.37835938e+01 8.06756818e+01 -1.35571065e+03 8.43057597e+02
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 2.90053402e+00 5.94112259e+00 1.85917383e+01 3.95345793e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 2.67243404e+00 7.01354861e+00 1.76763596e+02 -1.95994941e+01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 1.60888629e+00 3.76508150e+00 1.11419693e+01 1.65938264e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 5.52745686e+00 4.38116218e+01 4.61271632e+02 -5.56689617e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 1.67154984e+00 4.43221000e+00 1.28008927e+02 -2.48103452e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 4.03272360e+00 2.51931284e+01 2.95600578e+02 -1.76625130e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 3.12177548e+00 4.72085888e+01 1.16328250e+02 1.35074997e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 2.60078404e+00 3.58408174e+01 2.32539139e+01 1.43456191e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 1.23318045e+01 2.73434331e+01 7.65542860e+02 -2.75983156e+02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 1.20036772e+00 1.45543447e+00 1.27080725e+01 4.06010500e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 1.73934875e+00 6.85734003e+00 2.18103856e+01 1.23727565e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 2.75007087e+00 2.77580620e+01 2.47053575e+02 2.42585219e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 3.60735406e+00 5.67555560e+00 2.05019027e+02 -4.40144671e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.64105694e+00 6.43770714e+00 4.89307006e+01 2.36467028e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 -1.03443589e+00 1.98558495e+02 -2.46399184e+01 1.14473394e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 2.12091674e+00 7.38231489e+00 3.77596842e+01 1.41615364e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 -4.96342520e+00 4.08545541e+01 -4.06632327e+01 6.22352553e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 3.10444894e+00 4.57748797e+01 5.62140829e+01 1.08485090e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 2.22612193e+01 2.59176877e+01 6.52056682e+02 -2.49266097e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 4.50061371e+00 7.52420621e+00 1.18976478e+02 -1.37603049e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 3.91584017e+00 1.60536797e+01 1.54299530e+02 -1.05359094e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 1.95098775e+00 2.93029726e+00 1.88724424e+01 6.02908524e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 1.87404056e+00 1.37442894e+01 2.19135315e+01 6.46814528e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 1.04795552e+01 2.48346574e+01 2.34281666e+02 -5.91627596e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 4.84296522e+00 2.72775068e+01 3.92513903e+02 -5.47005107e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 4.27314168e+00 2.20505256e+01 3.66448840e+01 5.91819087e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 -3.47560053e+00 7.17074445e+01 -1.00355291e+02 1.12480980e+02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 3.14553571e+00 3.39553743e+00 3.09104935e+01 2.65576810e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 -4.44113111e+00 2.51145434e+01 -5.62509954e+01 5.43144841e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.79805270e+00 1.50914185e+01 1.25203160e+02 1.02238831e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 8.68242216e-01 2.05654557e+01 3.38188219e+01 6.51373327e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 3.29161720e+00 8.86645220e+00 8.92274264e+01 2.21757845e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 4.26252536e+00 9.63919740e+00 5.62794007e+01 2.96959198e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.83884338e+00 6.37782428e+00 1.70617003e+02 -3.23809058e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 -8.77491548e+00 8.59782078e+01 -6.35941403e+02 4.37870212e+02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 1.03521244e+00 2.01809233e+01 7.30792415e+01 5.93591507e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.91066944e+00 4.87969671e+00 3.64021050e+01 4.03096283e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 3.41433469e+00 2.62295608e+01 1.01844939e+02 6.79094625e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 2.78785084e+00 5.87972963e+00 2.98873723e+01 1.60292477e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.19205075e+00 1.19134754e+01 5.70243473e+01 2.77178451e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 2.05791841e+00 2.76943452e+01 1.39268685e+02 6.01307647e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 1.61692177e+00 9.20972968e+00 2.70064112e+01 1.95572687e+01
