G	c	dx1dt	d2x1dt2	d2	m1	Fc	W	Fg	d1	m2
1.000000000000000000e+00	1.000000000000000000e+00	9.916257941336281689e+00	8.187245337348841190e+00	4.958821873520581902e-01	6.569334619544787479e+00	5.571579835116161838e+00	9.006426749987358704e+00	2.103940049267211954e-01	4.298530437799808368e+01	-2.595829302032499064e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.301189272023609789e+00	3.869702946065509686e+00	1.058343621696610448e+00	9.037048149461282875e+00	4.701185763025081954e+00	4.707426831278666235e+00	2.631786831386987435e-01	1.819932094754899410e+01	-1.619472145454995404e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.593458944100718533e+00	5.081347581851823669e+00	7.909678029814957156e-01	4.958548000201701278e+00	1.156399603928049080e+00	4.410606888954879068e+00	8.833606156567445911e-02	5.005388522125416273e+01	-9.585565312946522920e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.063954608897129006e+00	1.039413428936092343e+00	3.626297888327111529e+00	6.541777251147782302e+00	8.223391532064196596e+00	6.941013378496086794e+00	1.041045320522097750e+00	6.676584054434076876e+00	-8.385550737741615634e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.668463627343993672e+00	1.644957460172370434e+00	2.425896474514031009e+00	6.655867535024165171e+00	1.665957618988737732e+00	4.995075295303422536e+00	2.552611657930196065e-01	1.904150881415463203e+01	-1.205263014101386032e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.280826577784042186e+00	4.486158161491959007e+00	9.100932900500143807e-01	6.417094757356005985e+00	5.218323282891939030e+00	6.819783968302433053e+00	3.490652893528908840e-01	1.899339289198064051e+01	-5.559452747794786376e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.390382882574983547e+00	5.352522971743174374e+00	7.511799066489190935e-01	7.275630098968395743e+00	6.042183792539886689e+00	1.633290328106363987e+00	2.749641502266892412e-01	5.399459091779278630e+00	-3.854453851726110103e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.284940569650768971e+00	6.391952085488053825e+00	6.345388197786470119e-01	3.215862514920557302e+00	6.610670187746647386e+00	8.188089892271678494e+00	6.324306964059973613e-01	1.326227450911437877e+01	-4.264940365639090514e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.644387500063170471e+00	3.720080002586010348e+00	1.098652246395074084e+00	5.622375151440851759e+00	7.194300555033196432e+00	9.525544481551726506e+00	6.554230645186048809e-01	1.448424506537902801e+01	-6.698174243227185132e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.291293407263699677e+00	7.319535902522772197e+00	5.594261010844184812e-01	2.009310635424407465e+00	3.335810524738404670e+00	6.881982207168891641e+00	4.426441814179103429e-01	1.516268203640298395e+01	-5.117284652896737507e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.209611383988168143e+00	8.732585463118217817e+00	4.671955482428087336e-01	4.565610825446242416e+00	1.125158761287699649e+00	9.615973426297975024e+00	5.776899925480481063e-02	1.719442104151401054e+02	-5.140093794499771274e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.773533222735244053e+00	8.058469346987205739e+00	5.025561056432904516e-01	5.326464992157638356e+00	7.645469005310134847e+00	2.181186010501379169e+00	3.263878898631581427e-01	7.764156626903035985e+00	-3.403130265773734453e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.247157984974235134e+00	1.334693076106444831e+00	2.965651728648225127e+00	6.940462014323744100e+00	5.885462668714334988e+00	5.366678463158604195e+00	7.349050066835391970e-01	6.997323353998727846e+00	-4.999988606865006346e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.626106441988739881e+00	5.326451604408387830e+00	7.422099207461817505e-01	9.476984705934901498e+00	8.536102636506141650e+00	6.360351278733912928e+00	3.324125431504102446e-01	2.011232928528987429e+01	-3.278169621586235483e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.579739913547178354e+00	1.924264462736029913e+00	2.052247020729635274e+00	6.348037728974365912e+00	8.429151940323237113e+00	6.207976112429188120e+00	9.219622705611966174e-01	6.684839955566256542e+00	-2.643020921529821265e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.178134720404878877e+00	3.221044278774541247e+00	1.260660491666146354e+00	7.647983779231195989e+00	8.578976500949270445e+00	4.603863916422358038e+00	5.933763677229638711e-01	7.809485110780679307e+00	-1.526150475565448916e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.774591147456361817e+00	9.959682709662009970e+00	4.138498994782128237e-01	5.584203600052236816e+00	5.304815902117253401e+00	4.064951528095367195e+00	1.951289261136332220e-01	2.135903025469125893e+01	-1.319078681965363542e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.374895415998419246e+00	2.326889933632434015e+00	1.754326576402817084e+00	6.708759301675560671e+00	4.073342148458275247e+00	2.176245512336104415e+00	3.687921083087233876e-01	6.187825785469165396e+00	-1.169385488253293914e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.239859612643083864e+00	5.541282149013215808e+00	7.417216353698262710e-01	1.629161277843317324e+00	8.178644316701902284e+00	4.574314619851611141e+00	1.400259591623687960e+00	3.178219941858304587e+00	-2.074957581578076748e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.058663851678343093e+00	6.614751397705418867e+00	6.026864354106078459e-01	3.297598832528820356e+00	5.048597850374455298e+00	2.508386455659670666e+00	4.227738091839675083e-01	6.050420411220121863e+00	-5.805317971689833989e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.033100050138007653e+00	7.352851955521119365e+00	5.346435443428388945e-01	4.289326790683399615e+00	2.665808939876729511e+00	7.623067903046282012e+00	1.721900560079838716e-01	4.536306774754329041e+01	-8.887889886088747027e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.436771970070747528e+00	5.973457886565157082e+00	6.657434776568093016e-01	5.289338532793082415e+00	8.761942877069765601e+00	2.902133510556096585e+00	4.835134084520319453e-01	5.914779878529635937e+00	-3.607650750042082910e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.031420689714656280e+00	1.182565324828237063e+00	3.675893617040411954e+00	1.471254789873984947e+00	8.988855070156761329e+00	1.467674963347925798e+00	4.024742479411395069e-01	3.855264287876391638e+00	-6.887399069416236808e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.210753669055047332e+00	4.038533954595400211e+00	1.021245716282288996e+00	2.360712860176343852e+00	5.117584646350435307e+00	5.930387201094177385e+00	9.733113938047925906e-01	5.969417056651003861e+00	-1.543699206255438217e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.252485217212711666e+00	5.646393703408451259e+00	7.065084210903801454e-01	3.490149214234177233e+00	1.694485616385623006e+00	6.405842841876640215e+00	1.618129290990505675e-01	3.799012311380189288e+01	-3.886283156786837084e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.158650601615160980e+00	1.770175987627606418e+00	2.230170013063764944e+00	9.715021503323887586e+00	4.481360286186463426e+00	8.892819914582005936e+00	4.589141484657232595e-01	1.928800870400693768e+01	-1.329575463402670632e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.917654403731701152e+00	4.189711794061213190e+00	9.617818715651632600e-01	4.016000387094811330e+00	8.292089846381676566e+00	6.232259487136741605e+00	8.589596791099354256e-01	7.396975942828627026e+00	-1.223351224597083675e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.492014302171120743e+00	1.329470555892805494e+00	3.079994040906352204e+00	5.275187756373641790e+00	9.171780474292926755e+00	4.081307666987703087e+00	8.780246588706787092e-01	4.620325813271858095e+00	-2.431831653573615082e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.326667967835726714e+00	1.695971895671396279e+00	2.339896079081672742e+00	2.727403732871286124e+00	2.902635872187196320e+00	8.276700962088888502e+00	8.915808388817709762e-01	8.899047038718254754e+00	-3.316976773547638313e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.295087244678973404e+00	4.502768615908829375e+00	8.727581199454277350e-01	6.552202973366794581e+00	1.542246692535589103e+00	5.799257659645640217e+00	1.023924666460514082e-01	5.503579350605633635e+01	-3.361567840140623070e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.419219231776584378e+00	2.211448423360223181e+00	1.818667679390061798e+00	3.519295003686532475e+00	8.853707178872467054e+00	1.772205787572242786e+00	6.721564586260423413e-01	1.823458425072355560e+00	-4.057048917564031743e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.474316843848676228e+00	6.138544903461648161e+00	6.636367309730503150e-01	2.796221032577560717e+00	4.564953914866475948e+00	6.078445543361711501e+00	4.889104322706290806e-01	1.236524194752089656e+01	-6.696902990755755347e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.288509770323003956e+00	7.245563280906215375e+00	5.571360947340223690e-01	5.566891926173084038e+00	5.843820670800279338e+00	9.263902794632969062e+00	2.903412117983948382e-01	3.233264699918226626e+01	-1.710233635730278590e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.026493739707077246e+00	8.224711990937226602e+00	5.105248727720989033e-01	1.052242155275539437e+00	9.630231430828942507e+00	4.483941471869206552e+00	1.814737555982593342e+00	2.480438580297377182e+00	-4.686477970003000704e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.750039581159171576e+00	2.786269642044354011e+00	1.429522116970606938e+00	1.132027837661377490e+00	1.627913997400957102e+00	3.762983919702516111e+00	7.584603028730705354e-01	5.322216565465421212e+00	-1.530144247763879806e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.968126544348276497e+00	2.562641121580822468e+00	1.589691674216940909e+00	3.033933645248002797e+00	6.805239081406813995e+00	2.271536336302140136e+00	8.191069627497857830e-01	2.977971846279900081e+00	-2.538738918520916155e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.956241750504212007e+00	1.944773814476302487e+00	2.087934709763567209e+00	1.336614694989975982e+00	1.763836893806313810e+00	2.342339662621931051e+00	6.089653363895782823e-01	4.014650622799844193e+00	-9.211660205384026856e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.512369312494064921e+00	6.702007858609707824e+00	5.987633544613453207e-01	2.083156767775879104e+00	4.395253941872740100e+00	4.905556128965180562e+00	6.151831106374622271e-01	7.627889325070832172e+00	-6.040934046146410052e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.726085775959393054e+00	7.348231510995531401e+00	5.537110536300521302e-01	4.043958024655077033e+00	8.243006346847177923e+00	6.323148894776180917e+00	5.310336929194745537e-01	1.196885074863766896e+01	-1.322421825479313251e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401983436464756538e+00	1.187144323438281468e+00	3.120640384775000165e+00	8.215619898695690537e+00	4.881261531894902639e+00	1.721598926980223654e+00	3.401643833612620904e-01	4.860386886352767277e+00	-3.933506163524710386e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.673133197282412610e+00	9.415771823485739489e+00	4.307210627418517346e-01	6.006672925680268449e+00	1.006075907909681177e+01	9.415939181611040709e+00	3.417756275541329880e-01	2.771237096768557606e+01	-2.109480189806764161e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.865558312998198964e+00	1.506040345816205717e+00	2.730742679630583147e+00	5.589307706850707547e+00	6.050943459034449745e+00	7.758015994699860585e+00	9.698565790761617400e-01	7.864473614609009289e+00	-3.874655048421605574e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.693688511677364339e+00	5.890569678721668367e+00	6.699889368055866878e-01	3.688444711253285213e+00	3.868345757452912537e+00	6.306135684060434343e+00	3.488576513148722857e-01	1.751611711947953154e+01	-4.052497942072371129e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.676911649671235516e+00	7.466141596323713436e+00	5.456432436123478391e-01	9.472139965163206554e+00	2.938015197733860884e+00	8.406840237158402118e+00	8.137284390678217738e-02	9.850747670981925808e+01	-9.280152086484406981e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.773534261166217263e+00	8.824092405959161667e+00	4.390316970201004754e-01	4.527292706606174555e+00	4.150707437716630643e+00	1.679837670224556989e+00	1.983382790370453730e-01	9.031039678873638010e+00	-2.142783338621303268e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.716725048232931705e+00	7.453892380233704706e+00	5.368115865351523741e-01	1.809358862835890314e+00	4.299875766326365145e+00	5.216774675807860362e+00	6.112920871282361279e-01	8.557995942780999954e+00	-4.795392329334932091e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.821683772582691319e+00	8.259654120672731636e+00	4.794752891782592674e-01	6.611403662157662176e+00	1.674120098631528775e+00	6.643389298394717812e+00	7.001611411433483756e-02	1.113312061508742801e+02	-2.605031366688295366e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.127985663735037392e+00	4.185388514288115758e+00	9.900724912148824997e-01	2.025164415162984177e+00	4.228275445559084744e+00	8.529318439255195727e+00	9.391031180081762519e-01	9.010291594127929571e+00	-1.882513380907137934e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.442734672445956878e+00	8.341479549738016530e+00	4.834049745343667048e-01	3.980933499569049072e+00	5.170594261868967756e+00	8.005148475328708102e+00	2.914030037684623431e-01	2.735934378882606666e+01	-1.272284356401787164e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.901590692288008810e+00	1.662943860955123032e+00	2.329095593281665266e+00	5.580361942057344038e+00	7.537668589419307175e+00	3.453771567203428372e+00	7.646768199535387556e-01	4.555160028035851738e+00	-2.191420126886248099e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.683256624423029146e+00	9.100521497168255536e+00	4.447577448935426947e-01	8.910046265741266680e+00	6.929085568629098191e+00	9.478484357397546134e+00	1.694541128910854455e-01	5.556549487210286742e+01	-3.204304564164341812e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.216360513529564091e+00	6.032124708617022435e+00	6.685324530931514575e-01	5.389605829174461071e+00	7.340061679775985226e+00	2.098915481424350027e+00	4.107744625174206132e-01	5.110223270857634503e+00	-9.514630911443093531e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.651175907099016626e+00	8.337736042891863875e+00	4.760523037108088662e-01	7.306295362444752861e+00	1.111015422602561697e+00	8.997568981185391834e+00	3.087995160360972741e-02	2.527937141432435908e+02	-4.282497649641111431e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.624225829116555886e+00	5.117655235947481174e+00	7.982142941451408902e-01	9.871549085053164418e+00	2.911041961449969406e+00	9.729609436436099656e+00	1.158050323654554181e-01	8.377600461366102991e+01	-1.950929544508831492e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.284238625210827323e+00	6.860555315412956823e+00	5.998101257300038069e-01	2.041487488432562003e+00	6.953946834505136287e+00	2.612640878680127177e+00	7.707639322724014752e-01	3.795304951224370615e+00	-8.234420501555066441e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.706529093257737273e+00	5.794204890254741613e+00	6.854478679970793520e-01	3.529291334867785679e+00	5.391190941499393041e+00	7.550001174033833529e+00	5.144076892790483413e-01	1.497757200861891747e+01	-4.197473736945885325e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.588856663812445280e+00	7.591290716158171747e+00	5.117792417386896053e-01	4.550977699025791523e+00	1.072880486666901056e+00	1.412930944677235789e+00	5.683311066652668025e-02	2.310608861014632964e+01	-2.807090803792583120e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.441090612433975071e+00	1.695812656982380373e+00	2.298495196053464973e+00	4.884671655979552440e+00	8.203909384013646999e+00	4.661512483031856391e+00	9.937108030797200398e-01	4.688071886361827367e+00	-1.395636690403616598e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.247699980328556002e+00	1.538647052153977235e+00	2.602737150079380779e+00	4.746528023969111665e+00	8.020111033933975619e+00	5.637773159742622830e+00	1.092170788681044780e+00	5.491687877279883168e+00	-2.308882317519802108e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.925680195333683287e+00	3.249441767503230771e+00	1.253121980165168958e+00	9.148940791257951233e+00	5.940465572631846491e+00	6.336054809920658393e+00	3.704381611109263117e-01	1.692710608695528762e+01	-6.899390759448928989e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.440391900569256478e+00	2.486427953539743996e+00	1.632663878770018506e+00	7.421700853804538589e+00	1.638391061020990414e+00	9.418001339775633696e+00	1.685954280803464156e-01	5.444036036651603183e+01	-5.319826527180430142e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.004386194007113708e+00	8.864629983127811030e+00	4.553157165765213676e-01	6.502409272588170808e+00	7.981411428193450064e+00	7.026197560118588648e+00	2.685980029474573927e-01	2.575470900385294470e+01	-2.186235238836330141e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.580360560608030429e+00	2.951791018128100408e+00	1.364199279824426680e+00	3.837742393022760545e+00	6.313917872811336096e+00	5.296322502074862548e+00	8.737580327959700854e-01	6.220152600745431748e+00	-1.022443547084424198e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.580776421712725366e+00	9.813683935255822277e+00	4.131203677019498199e-01	8.431930207835295121e+00	8.098276600065297259e+00	8.193017259159327992e+00	1.919069327620255561e-01	4.242698767993524456e+01	-1.765723828246786864e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.682630323238271330e+00	4.079910001870665326e+00	1.006557008979101830e+00	9.656591600877510118e+00	7.776153417980800953e+00	9.599548371988104734e+00	3.799717194628294270e-01	2.458476865748105311e+01	-7.242980896729686036e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.978654946808757309e+00	2.660179538667600596e+00	1.525884144120131625e+00	8.374403526147608190e+00	8.269997338764635941e+00	1.070697277680527915e+00	3.808893619338380998e-01	2.965892980562386150e+00	-8.590053673874163964e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.507319898788632706e+00	8.060768168486319496e+00	4.840932348273777053e-01	9.590271580429540199e-01	5.673635384486551914e+00	9.842379729837331226e+00	1.288685031565857120e+00	7.579696990129376033e+00	-1.026111736731257551e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.750772011498121117e+00	6.918278079755187271e+00	5.753972979022923262e-01	6.724033788855932947e+00	2.197455386393635024e+00	1.764030597977256809e+00	8.776156190263308121e-02	1.879301957580713633e+01	-5.825841019569473478e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.219747713835389824e+00	5.536490195989227203e+00	7.297810591986044759e-01	1.471548024668881460e+00	7.056805918078985052e+00	8.451490747068644893e+00	1.531548681321802663e+00	5.398950751785924318e+00	-9.001110400725012006e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.276351037804604793e+00	5.921332525298129035e+00	6.679215812515821860e-01	3.252120382433050239e+00	6.598141852505522209e+00	3.423243681805294258e+00	5.920731117896735896e-01	6.184181926638022020e+00	-4.109241181819859312e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.825617108056786897e+00	7.356369246563499331e+00	5.446261085313544026e-01	1.461913164522301356e+00	7.711878141833675926e+00	2.140534293404750432e+00	1.015302878302948741e+00	2.109454818265528164e+00	-1.058777232140458713e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.136863307358638053e+00	3.139989667739315760e+00	1.313032137064860327e+00	6.458862192306514594e+00	2.522000093192795500e+00	4.951287656797632941e+00	2.427358593395241293e-01	2.049724164899652834e+01	-9.076969077024171773e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.966325862174222783e+00	9.995456067148074553e+00	3.713553496114628816e-01	7.156871610678808615e+00	2.713556351980613623e+00	6.784849899894696001e+00	6.667724848800681003e-02	8.834640646358238314e+01	-1.518110544760503840e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.397286544217338111e+00	9.806891795000755252e+00	3.958853886129855559e-01	2.021231583086889216e+00	9.049224789002339620e+00	4.398633202434218070e+00	8.454293988343658528e-01	5.522331337625131731e+00	-1.155833836840652884e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.353498511794738901e+00	6.793026174652701421e+00	5.613659822360241858e-01	4.434688974403119488e+00	7.678707830674332158e+00	1.486677300767045962e+00	4.194422715338561591e-01	3.364142727839457336e+00	-8.109268382326402513e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.654269452680924957e+00	2.836911894844567517e+00	1.432465403665728498e+00	5.190090863033128166e+00	9.253027756666988068e+00	6.326542534351474956e+00	9.944948205095176519e-01	6.153578330060955004e+00	-3.107162226348089362e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334093329023168017e+00	7.137366693179543198e+00	5.640902920542951726e-01	4.391147254480732620e+00	7.815910361534401218e+00	9.141085590032473007e+00	4.940014981679784478e-01	1.854223972897783312e+01	-5.074191449474955151e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.244335788365781958e+00	1.561647069310017955e+00	2.427448131305914192e+00	2.020902640980820397e+00	6.387689111739546455e+00	4.322488192838699561e+00	1.233052851299226704e+00	3.448890084684131274e+00	-3.912581616073522284e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.884837072856912377e+00	1.355107624607195360e+00	3.125321993683934263e+00	4.741111125371674007e+00	6.917431479831392060e+00	2.945591356610398392e+00	6.691544482700081398e-01	4.314917617534219652e+00	-9.735613348311573656e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.431118998311302626e+00	3.327973800436584639e+00	1.212010029722074611e+00	7.807536703709738291e+00	9.034127481486892819e+00	4.950494993630629281e+00	6.022129536841612785e-01	8.394687030446512210e+00	-9.892447219534575842e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.209517561065588609e+00	5.141571842080215227e+00	7.819629999098809403e-01	1.672305801475612030e+00	6.132987180095405222e+00	1.490621074787542355e+00	8.173475929873963430e-01	1.676837722806567177e+00	-8.428912102920987914e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.537237857623561244e+00	8.793424391725157108e+00	4.409892812281037688e-01	1.719330965786646015e+00	6.736132820472203520e+00	8.479999139554918131e+00	8.401678548766494670e-01	1.049889041802805245e+01	-2.355384271967717047e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.908852575254012862e+00	7.432411696763816522e+00	5.152226782022180096e-01	4.130127310820656206e+00	2.424701294860092116e+00	8.419035060836053574e+00	1.524652575707931557e-01	5.592468922384516361e+01	-9.853058417708888961e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.650640554461637599e+00	7.717366929138301579e+00	5.205365639232457653e-01	9.437843917064709487e+00	5.230901896292724729e+00	6.367756286835376756e+00	1.422949193124093403e-01	4.417019100197951076e+01	-8.867624230975440502e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.556545314842399996e+00	4.844007534272436466e+00	8.465414933067758607e-01	6.988619715674301069e+00	7.406991723471488598e+00	4.160707310880813026e+00	4.085350912550796409e-01	9.881847259147143347e+00	-5.498200362299521249e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.680016882816079971e+00	4.102617949965354782e+00	9.897767339568755984e-01	7.123324271736045432e+00	3.420400732533144250e+00	8.145425871607031354e+00	2.327735050816584217e-01	3.562715064170603796e+01	-3.756867685121075828e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.429331460414863253e+00	4.410472993286116861e+00	9.275477616444940399e-01	4.351353796589211065e+00	2.749981856639288846e+00	6.087281681283656098e+00	2.944462584791485704e-01	2.029424411334500888e+01	-9.016750731482559011e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.463931351873285713e+00	9.811859837461689438e+00	3.970453040125602739e-01	6.305019986972347112e+00	3.917674069780698876e+00	8.461757201636329384e+00	1.092062797076275016e-01	6.934015281081327942e+01	-6.241285094936381561e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.682354226735443881e+00	1.327783337687603593e+00	2.948104442907512279e+00	1.034526569003930252e+00	3.253956600686294554e+00	6.683370894014224461e+00	1.484833752731639755e+00	4.599481383236863508e+00	-7.233158746682120110e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.557860157574211257e+00	8.755996186929827729e+00	4.497581756347360793e-01	6.718868653135449343e+00	2.958665957696395399e+00	8.097079459070529950e+00	9.805809209166281570e-02	8.200138114368510855e+01	-5.994445774072388461e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.747679752225046457e+00	6.192568881061968789e+00	6.364880464099931245e-01	9.276551561254541056e+00	4.811564195018974033e+00	6.402003290106035749e+00	1.665356508582058748e-01	3.861791628934000897e+01	-2.293321559672572840e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.006177441890963031e+00	4.951292232587242381e+00	7.866000560929873320e-01	6.433269384456493434e+00	9.159876424610645884e+00	4.723499264910583584e+00	5.150905764993135572e-01	9.061244972534725051e+00	-7.245590063921795165e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.524626085563043354e+00	7.551241262060509385e+00	5.324426834512058226e-01	8.943551952404780181e+00	5.604573762680444382e+00	9.549262525987826322e+00	1.589497027961699060e-01	5.807418497542699498e+01	-5.004252550142396228e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.665793553001859939e+00	5.360717796404856905e+00	7.370627521218036105e-01	7.506258527653093537e+00	2.786441199477635688e+00	5.855288424868052566e+00	1.331150783852066144e-01	4.509946156465385769e+01	-4.434484945679169343e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.839611718814090580e+00	8.812000474002747552e+00	4.524102742506836417e-01	2.044479158320598344e+00	1.661867303045776234e+00	6.479754068219090613e+00	1.792282953183319816e-01	3.610897185197963921e+01	-1.459701878925241392e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.180059490585497084e+00	9.200111972512038605e+00	4.157867641239402223e-01	9.033722893684910105e+00	7.204906181760748929e+00	2.977701454402934100e+00	1.732716375641309148e-01	1.753159536456509571e+01	-3.639402648570384813e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.190672992845368761e+00	4.929651639913665839e+00	8.358507073757373007e-01	1.637006215130532683e+00	4.528968485380765685e+00	6.680006314125113143e+00	1.009201922075680047e+00	6.768273776550764786e+00	-1.326503513574478266e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.470574834376130013e+00	3.499421440720730470e+00	1.120842128999065990e+00	5.796255773070502215e+00	8.299733998801620771e+00	6.165366339277688290e+00	7.243463428146436067e-01	8.642393221431712291e+00	-1.946223776980806397e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.182984812215889470e+00	6.289052089523921474e+00	6.429006939934559517e-01	2.288659871908809151e+00	6.881001361023180607e+00	2.615713952235599660e+00	7.875462607634864387e-01	3.578502384147089099e+00	-7.586049737764608558e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.464091247331014145e+00	9.293351921277608341e+00	4.395774132127431844e-01	1.055619814675166079e+00	8.152809705500072113e+00	1.464429270704448172e+00	1.105076058854483678e+00	1.120969334268058670e+00	-5.256954073677949646e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.834291668209994342e+00	2.815474348901825241e+00	1.378390452981474334e+00	4.780688968926718019e+00	3.363042228054061944e+00	6.430672448993913548e+00	4.474498643381971119e-01	1.424476771429306687e+01	-1.055764118249943762e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.023452076826839807e+00	6.588075288549035236e+00	6.111895461809014884e-01	3.628499049141728605e+00	7.291435104109724286e+00	7.844675969538460691e+00	5.765565389544450303e-01	1.384446781496036216e+01	-4.519891633094714756e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.881607573163263325e+00	6.645315904255870265e+00	5.884574139927181147e-01	5.368450039252800288e+00	3.422945359370955565e+00	5.728931613756889973e+00	1.862408679419333690e-01	3.125557308987113458e+01	-1.729223331480033432e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.446935987495969300e+00	7.533510431392751450e+00	5.271918503951635859e-01	6.157828633693175568e+00	9.420500604665253519e+00	3.001837045854580222e+00	3.766418395403014485e-01	7.907890089321769622e+00	-4.554992684982923090e-01
