G	c	dx1dt	d2x1dt2	d2	m1	Fc	W	Fg	d1	m2
1.000000000000000000e+00	1.000000000000000000e+00	4.363819794350809467e+00	1.657513410438735013e+00	2.230274228647433077e+00	8.200385863554377153e+00	2.866471440495676593e+00	8.559390993152447003e-01	2.345142273060340787e-01	5.300659363866522256e+00	-5.042894503469309564e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.565275951020259626e+00	7.096115190176756293e+00	5.271820143313514784e-01	4.754999469563408354e+00	6.330976773460516016e-01	5.261110162562816939e+00	8.606275462161934453e-02	6.928268179058356679e+01	-1.671002745563900937e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.442778054750872840e+00	7.425753516137053367e+00	4.723278682555778207e-01	8.641909225803255268e+00	7.042109125156940763e+00	7.855219919684452989e+00	3.105344179901646240e-01	3.138622901679402588e+01	-1.221648412591555821e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.569284982664223449e+00	3.462575754130365446e+00	1.225595799919933393e+00	1.423575800318105600e+00	7.576690877762400689e+00	3.118065024791002671e+00	1.276250581428268971e+00	4.291719035456324605e+00	-2.998347362969919772e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.057796045041815347e+00	9.486922996093733573e+00	3.525222094132460238e-01	8.210241686235141501e+00	4.975629979373838552e+00	3.908711865895076354e+00	2.170361192905925773e-01	2.344598004417794002e+01	-1.791231241151993725e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.290486907110997450e+00	2.926103940717998952e+00	1.691682733460089905e+00	5.552070175473171609e+00	2.666833203972577948e+00	6.750371540527145164e+00	2.276738935810710684e-01	1.667417143910252264e+01	-7.915722309228782061e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.204945482232021359e+00	5.225165479429279891e+00	8.158358440650030907e-01	2.303049531363722480e+00	2.226903665214179817e+00	8.523883924950697022e+00	4.457683506045024280e-01	2.507004780762900253e+01	-1.174631787595139532e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.892901783949730188e+00	9.083333984650922233e+00	4.401187942840903422e-01	3.549969951185161676e+00	1.471518542374678828e+00	9.084513621157304541e+00	9.013390482600339149e-02	1.087031860633454414e+02	-8.974793938276193206e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.399023505135293277e+00	4.139365446968467310e+00	9.047811478087538495e-01	1.079300406371632493e+00	2.839965676363727098e+00	5.886055667338649044e+00	8.530139555177149724e-01	5.218616909881637511e+00	-5.810046614281920707e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.151045346828975635e+00	6.288496516223052168e+00	5.680956463731838824e-01	4.681656782164267838e+00	7.975703414614415010e+00	8.421605740036442356e+00	5.351339133702164297e-01	1.516433745533245414e+01	-1.649574429988098778e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.050816686356992236e+01	4.550967866390061900e+00	7.980022737941540045e-01	3.684782416728993759e+00	2.923924323530247449e+00	4.214674819340441303e+00	3.481333314529732048e-01	1.546180492607202872e+01	-6.649458238474267313e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.541222113426718998e+00	2.774737698025002697e+00	9.636261221482591566e-01	5.739260822650730454e+00	4.065523041132042437e+00	6.584853462077358444e+00	3.044168857280293849e-01	1.624506730563233958e+01	-2.794262977342057974e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.664481383094040368e+00	9.906286163583153836e+00	4.163274989589359487e-01	3.662044148008181566e+00	2.735459195743616068e+00	4.590593238528604125e+00	1.755972638208271042e-01	4.804707759691424229e+01	-9.021077203524979771e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.633942250766274640e+00	4.612131028045564740e+00	8.379455002271617436e-01	4.125974997048106552e+00	2.686568226674693527e+00	2.816885500320855495e+00	2.757328075914466936e-01	1.213618657596114936e+01	-4.643463274569858967e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.774481224975575699e+00	7.632449893489216208e+00	3.696251945523775229e-01	8.637237083924709680e+00	4.427005845059941436e+00	8.543594805400214653e+00	1.145803711193973118e-01	4.565921262206233422e+01	-1.008248113091926024e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.874878063248135440e+00	2.287314293197357351e+00	1.309489528127089963e+00	8.326131459119584521e-01	5.926287763846460166e+00	6.233461127115604405e+00	1.784495718117723229e+00	2.121804332519089620e+00	-3.245843082617579256e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.151596995015689906e+00	1.312554534897130143e+00	1.458196264648715434e+00	8.987760446479693854e+00	2.850242118258301538e+00	4.374899795258571089e+00	2.051073443881390179e-01	1.889995881569801384e+01	-5.208183869476689098e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.565125515066995376e+00	1.088888120972272944e+00	3.237981984071744090e+00	8.380592477121295403e+00	3.522046901199280544e-01	8.838957187830223106e+00	2.506946100579487413e-01	3.865489238510838277e+01	-1.136759030435461559e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.357748507047739306e+00	7.462491948289379451e+00	4.259792927852897870e-01	7.161391495399868745e+00	5.043690862446169376e+00	1.510857523817613401e+00	1.673006035414899006e-01	6.436646710104853675e+00	-3.418882922519550505e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.828923237174581828e+00	3.264934623065148145e+00	8.897939172020478127e-01	5.498704574299793535e+00	2.258157741852344635e+00	3.927811958400114545e+00	2.795028147170646182e-01	1.923114556336736314e+01	-3.157714444902925965e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.981347422111893408e+00	8.043615497998500175e+00	5.537097132082292594e-01	8.517947310337428135e+00	3.217433519040108436e+00	1.477706968956391753e+00	9.528528548193182512e-02	2.114207321351153368e+01	-1.598634914675781116e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.063240444912912031e+00	5.167799234276445830e+00	9.235194132049654447e-01	1.733699037492874240e+00	9.047409860542208193e+00	8.168257991296794529e+00	1.172572833957644889e+00	7.247396617617360981e+00	-3.512628211591328764e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.111873523527555641e+00	9.121958472470918622e+00	3.283724676375338047e-01	9.165408125267824335e-01	7.362491584719762727e+00	6.329885245329625931e+00	7.201700065824622188e-01	1.124022717227748380e+01	-5.056084698292016011e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.105728435786156982e+00	2.075210335479638069e+00	1.638959806981402201e+00	2.790920794148652906e+00	5.862413625757445956e+00	3.927414802693689033e+00	9.101014742768648302e-01	3.602282189558398962e+00	-9.278353583738979671e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.596530967102074428e+00	9.118905746401148704e+00	3.158379813554177407e-01	9.073807664388144900e+00	4.482614804089330107e+00	6.428951288906639583e+00	1.125501156147323545e-01	5.191863984217754791e+01	3.062889963057538467e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.841086388045249933e+00	7.714053636362232957e+00	6.178666734289161022e-01	1.503965270701485446e+00	5.146462964226129699e+00	4.579175901482684274e+00	8.172176588047420642e-01	6.525524419250785080e+00	-1.130002135469520663e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.290842091350002718e+00	7.111208389925195661e+00	4.751285226680535545e-01	6.281149976522973688e+00	5.322855460657912374e+00	7.411816492946032398e+00	1.807008387444702380e-01	3.317125673762023297e+01	-9.303193634860235095e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.763070826128281254e+00	7.441620184923210424e+00	6.244635169482577464e-01	1.070264116715869562e+01	7.579433174053869848e+00	4.730420410120967034e+00	1.808958573244431600e-01	2.940997623373877090e+01	2.577072815528924643e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.015179219251223230e+00	9.077787557657904571e+00	4.622429450925176209e-01	8.913074222945150282e+00	7.058569560096122686e+00	3.984199030081011728e+00	1.877807413018453275e-01	2.371205626993030791e+01	4.195748806793042629e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.186112465702370500e+00	7.263678790068445856e+00	5.711448102258938064e-01	5.956712086856506438e+00	2.223364867299387093e+00	1.002026613757061391e+01	8.826644443077734381e-02	7.343020090663782184e+01	-7.376822800639516731e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.864785120530629392e+00	1.929953235555761815e+00	1.820234715753360710e+00	1.311580553575685704e+00	5.453610539532173007e+00	2.888746913241963199e+00	1.166368199419519636e+00	2.489954243426267144e+00	-2.511776579814847477e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.034053153770753042e+01	1.341612400246166015e+00	2.937332002264223973e+00	8.130451120696482903e+00	4.117743343515222421e+00	1.744006533795784852e+00	4.178212840131551586e-01	5.541035229542227825e+00	-2.967698608453878784e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.726852863926675141e+00	9.015853191456605131e+00	2.507907279085094254e-01	5.666847956546186005e+00	8.731405864488820612e+00	7.094606075239116905e+00	2.800181923370426706e-01	1.871204379360793979e+01	-2.628280036635233796e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.184906328110232110e+00	6.833827859522563664e+00	6.627704560624432251e-01	1.702496257500708765e+00	6.866546291290855919e+00	1.003325976474636860e+01	1.028436185990579954e+00	9.786839747128393441e+00	-1.367909667059697076e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.881757096856826905e+00	7.693622863151302838e+00	5.905548767226178608e-01	1.689820305994213623e+00	4.542728203821138955e+00	3.292295526892530688e+00	8.137131798210943678e-01	6.728640246003717351e+00	-3.584989322656012556e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.614820033927751197e+00	5.031525439942837075e+00	8.119616566019389747e-01	9.376983160569348996e+00	2.629317516685280243e+00	2.312929338241224819e+00	1.036669088630252228e-01	1.943045513522257650e+01	-7.320214720680527642e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.439929554787262589e+00	2.309120280107527901e+00	1.817750412660364745e+00	7.002505654114497879e+00	6.892460596096195324e+00	4.951344857535860733e+00	6.030551897343690015e-01	5.639228112718784658e+00	-2.707015255517805752e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.282496422691915328e+00	2.935476593145875945e+00	1.929884150194847825e+00	8.262002552341733974e+00	1.050882899036758689e+00	6.400045447457223702e+00	2.247430254482822853e-01	2.789242645761196826e+01	-3.086053827610407141e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.100553851732691601e+00	7.582548354438908511e+00	4.568064723696686480e-01	8.407413966348373791e+00	2.946536700706172240e+00	2.821266259610013538e+00	6.447402845526392645e-02	2.014838442120484530e+01	-6.026004568829226860e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.873117028765086012e+00	5.559198557876904978e+00	8.624989113841332600e-01	6.366335085179755993e+00	2.741333344129110561e+00	6.322824393330795267e+00	1.084054517649775118e-01	5.220082364083289406e+01	-1.523743689770275245e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.617421664326835540e+00	2.630919909352782859e+00	1.541633905302709273e+00	5.382168082146860044e+00	7.642525607504713214e+00	9.952931622597024131e+00	7.260811416580532640e-01	1.286196697788404819e+01	-2.710061291072654033e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.868745379261881112e+00	5.077760527209034258e+00	7.749215161692637466e-01	5.069200793142452532e+00	3.193541122922457287e+00	4.276694669741517352e+00	1.795599682323185398e-01	1.778935288809428172e+01	-2.705025793194281158e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.185425810664455071e+00	4.995288127267329958e-01	2.684934615712024630e+00	2.796077101922842978e+00	3.754286934179535962e+00	3.720842576242340272e+00	7.249506882444277656e-01	2.762114192739638430e+00	-3.115288026250782938e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.052870325283548514e+00	6.277907690652885897e+00	6.259489083741018867e-01	5.097123693091247354e+00	1.005098568840723772e+01	4.001243288831849654e+00	5.762467486921446502e-01	9.666723924053897576e+00	-2.576900840710877327e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.611982702073269103e+00	3.631810407067297408e+00	1.147156386941006412e+00	8.377332864631201303e+00	2.430137135803516646e+00	1.694775387691934032e+00	1.504313881938233455e-01	9.444502871967214830e+00	-3.677614453796874128e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.985523528438424279e+00	8.011134235878818899e+00	4.959895540398461256e-01	6.759394232057331031e+00	5.699883222318323561e+00	9.038767239849406110e+00	2.230152333661929720e-01	4.129586116174769472e+01	-3.311915797359130109e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.274980144033569296e+00	3.361166585441738963e+00	9.174637582305076311e-01	8.924087446140040569e+00	4.909742387058409818e+00	4.491089679142432622e+00	2.979636373368111935e-01	1.515860944171171276e+01	-4.544025915419834527e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.905599177973644309e+00	5.788706039154388527e+00	7.436503783451444693e-01	5.495827008135832692e+00	2.025429806405956157e+00	4.219733943501569051e+00	1.457942078306654343e-01	4.872145821136940214e+01	-2.095990026259990369e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.138602317723124813e+00	1.456067419533088714e+00	3.589105413811990886e+00	5.760922672996041882e+00	8.202580778614114720e+00	6.778763771428715224e+00	1.023915158006035941e+00	7.116933916627708356e+00	-8.196185373517222317e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.844693890539788050e+00	2.382367234916690446e+00	2.392288366877602268e+00	6.632511499312284009e+00	1.846523697754065108e+00	5.795055746765584992e+00	2.718412094389885403e-01	2.026510728591950539e+01	-1.168904238380580773e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.694552533422498897e+00	4.001951107784693207e+00	9.099100315038038955e-01	6.218488037766234378e+00	5.226544056998135623e+00	8.012687569637243712e+00	3.671838514295531208e-01	1.710384870992403350e+01	-5.575236772488995074e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.726528910147964169e+00	4.925447834904820077e+00	6.008653243458365045e-01	7.895967753384651289e+00	5.398340476972670388e+00	1.307524748839417716e+00	3.304151695754846130e-01	7.629759510986967364e+00	-4.144387820061009586e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.153870134056978358e+00	7.069531169481704680e+00	5.080529985585441333e-01	2.021255298355652208e+00	5.400660079699395766e+00	8.506567957258015511e+00	6.689091391825727761e-01	1.040595016401280404e+01	-3.656816352472719855e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.091425846585138970e+00	3.598623292117800077e+00	1.219005992673487526e+00	5.027011641879877146e+00	7.215321369371864968e+00	9.006295856591941984e+00	7.158368270075097239e-01	1.549607920148702611e+01	-6.731606734552071369e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.496443084710046278e+00	6.938235499077574531e+00	3.464832565316415813e-01	2.902794240946973137e+00	2.514886284772378744e+00	7.257024146530780762e+00	3.703117230999163900e-01	1.599597985565394076e+01	-4.894613856705022359e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.151652538078920429e+00	8.463213582510565658e+00	5.205191371283468538e-01	3.118528033140107514e+00	1.279373063348741457e+00	9.331573493424604848e+00	2.411923472589513201e-02	1.698555139746281384e+02	1.412141744803464133e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.002288348225432557e+00	8.012494630736203050e+00	4.607085595504599729e-01	5.838700157339279606e+00	7.591516966715670556e+00	1.975555715710170634e+00	3.729980596555333983e-01	4.844666358179013699e+00	-3.022943513928124659e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.788092125457042769e+00	1.914527145769728156e+00	2.964957449830256220e+00	6.483322084528299278e+00	5.888270021283317668e+00	6.386999866042648577e+00	7.644555054553462403e-01	8.078513023270531335e+00	-4.908577847417649132e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.025272222213299500e+00	5.235266730450438999e+00	9.102652972312271773e-01	9.695417372238589238e+00	7.955071703547560880e+00	5.677616758041491352e+00	3.165286464668158883e-01	1.859342433557791097e+01	-2.964831037966074723e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.193825159522859281e+00	2.384157335697669744e+00	2.043830536984556634e+00	7.186500978039771503e+00	8.953615493497263600e+00	4.899587548369149559e+00	9.102890827657696970e-01	6.241057627604144287e+00	-2.721032222395936895e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.626451186052459086e+00	3.438414676503346534e+00	1.322324037336105595e+00	7.854243866975910038e+00	8.846946929256471748e+00	5.013414216840310189e+00	6.271990433359244665e-01	9.423260590071594223e+00	-1.683911294915009016e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.467687193055186690e+00	9.391329652126827909e+00	4.108375341938514391e-01	6.348493882177251635e+00	4.726153482885184332e+00	3.842514399783512058e+00	9.746514359317862142e-02	2.220026457374452633e+01	-1.161307234026921764e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.688918768109092916e+00	1.793386530459189832e+00	1.741331544494981065e+00	6.435078219016240553e+00	5.122438026636310759e+00	1.789545228721661774e+00	4.039379348924627688e-01	3.715840240311083953e+00	-1.156155469329169128e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.158433517314016115e+00	5.239503062165293379e+00	7.047989144418069785e-01	1.439513172406166053e+00	8.009914566055226004e+00	6.013602486446172790e+00	1.403739111275822182e+00	3.109277300985007209e+00	-1.927269013536415221e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.610698085596721896e+00	5.819698001936812304e+00	6.809947331689060190e-01	3.723991101113715896e+00	4.339347644089969869e+00	2.861697949832451293e+00	3.968724203509097492e-01	3.689123101752932676e+00	-5.859918238817852787e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.727290166699043006e+00	7.036161276987609625e+00	4.716129163509413247e-01	4.014039652446509621e+00	2.240455370118869194e+00	7.577418765929017752e+00	1.919824344752574796e-01	4.730293579206346521e+01	-6.296235741797361063e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.366868614511116853e+00	6.878784730918892976e+00	5.470567400429232618e-01	5.582274056177323196e+00	7.877946908360978107e+00	2.493871743943998798e+00	4.685861304099906421e-01	9.488888118950786321e+00	-2.914810940088227720e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.942415683345854793e+00	1.070474697285834331e+00	3.684282778506124512e+00	2.064494146958196108e+00	9.678947717493738168e+00	1.769906068842567404e+00	4.024313496812395030e-01	1.840992156255519818e+00	-6.395725048284131020e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.924287106957695670e+00	3.511762214625833600e+00	1.035381700842750385e+00	2.739682254522172844e+00	5.781675052572288642e+00	5.027419440501119219e+00	9.719820970826003048e-01	6.056999779601066614e+00	-1.467646399835060400e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.454219104212177038e+00	6.725163376854425223e+00	5.206024562214742746e-01	2.619508823105419992e+00	2.081605606078337445e+00	6.075949824920049203e+00	2.024767794059429138e-01	4.019650899598037341e+01	-1.041825044797630856e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.945368055213033465e+00	1.273081581000065965e+00	2.232570063652389969e+00	9.555295650839184418e+00	4.788788612987306514e+00	8.827009934425236182e+00	4.630793063598495074e-01	1.947948105661493656e+01	-1.397912566867581807e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.199929362865217897e+00	3.620531904578498938e+00	8.373235585460674368e-01	4.137741136818853249e+00	8.907613418145913897e+00	6.309122398499273920e+00	7.707331278005966624e-01	8.493960142113280654e+00	-1.242301215561557370e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.746758283780431853e+00	1.982810013594552334e+00	3.143679344667096309e+00	5.203700006253366261e+00	8.984965707629950060e+00	4.031746072871216668e+00	8.188647762765450810e-01	4.762581538871321740e+00	-2.612058520834141806e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.968883511433501710e+00	2.075108006350991019e+00	2.158912910638312255e+00	2.808702556966859998e+00	3.060057566265416362e+00	7.849518376955860965e+00	8.425191117236807692e-01	6.741623072103280379e+00	-3.311935885136427338e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.769116337259774907e+00	4.499955724718854633e+00	1.071317395273245987e+00	6.659948422802204782e+00	1.163255143768347377e+00	6.363989914378386459e+00	1.279379892113002848e-01	5.548092121113618447e+01	-8.209985558405720474e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.439243047559074062e+00	2.657245667751424012e+00	1.788268252116823165e+00	3.235396372796830011e+00	8.813086617646295196e+00	8.138754681821434023e-01	6.937765846663520586e-01	5.191459458362521318e+00	-3.806291261204415299e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.618881112343230733e+00	6.275096092422693062e+00	5.666093010499018146e-01	2.756123000880606799e+00	4.748288121077869128e+00	5.941271354810317540e+00	5.677249060084708088e-01	1.321175426255942398e+01	-6.927529427475017654e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.445092168308816039e+00	6.545287404596342284e+00	5.262737465819906646e-01	4.997027438123625487e+00	4.207910394178592028e+00	8.890052830960909702e+00	2.354500353165433768e-01	3.610256111846657490e+01	-2.478706259696652758e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.898917040766662012e+00	6.871466575952476674e+00	5.442676480553702012e-01	7.857046063845601891e-01	9.377119601354094058e+00	5.117959295205372072e+00	1.880259628673162764e+00	-1.610588869233056997e+00	-3.705757214124197341e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.888260898436557866e+00	2.485729255904769452e+00	1.518769128553688397e+00	2.259975649617013138e-01	1.688396282870139098e+00	3.416980989157003989e+00	6.620138022732515726e-01	5.743520984408705843e+00	-1.528275893593265877e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.405344571156414091e+00	3.110903823531553591e+00	1.567316062887195383e+00	3.035944695859164710e+00	6.792899713321123301e+00	2.529618169285583473e+00	8.064300597848554908e-01	1.336109361007105090e+00	-2.479133915816956080e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.092162567126381489e+00	1.702745976582402010e+00	1.913833768056091067e+00	1.223801691871139186e+00	1.422049684563663208e+00	2.544418554797801768e+00	6.189466945643371520e-01	1.853400582967860810e+00	-9.059100753241420279e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.959274344951799307e+00	6.983831487293134188e+00	4.708065441259168260e-01	1.466561586166435172e+00	4.698150423001245635e+00	3.895363959450092839e+00	6.225846142438175024e-01	1.111582547204575988e+01	-5.630810029392550042e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.704056127994864722e+00	7.460913668265726884e+00	5.728358082411311170e-01	5.035504096375790439e+00	7.851219632744638410e+00	6.325360631442186410e+00	5.129878636935878422e-01	1.146025455729143516e+01	-2.351345379589924733e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.466929010954610479e+00	3.421547104367266279e-01	3.215370128879101674e+00	8.087763450793268305e+00	4.239785707850957763e+00	7.762795269909331664e-01	3.525507409462432795e-01	4.155515688328697443e+00	-2.940663488782161439e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.100766597997086649e+00	9.199825966121704113e+00	5.384191172627537103e-01	6.306662340353026863e+00	1.061545822545244278e+01	9.647460528405282787e+00	2.801635820437082813e-01	2.869489324374546868e+01	-1.380092882600984505e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.810762240395708211e+00	1.667391710946318772e+00	2.742432080327320332e+00	5.261378550504191232e+00	6.595958351231945294e+00	7.398400225190698620e+00	1.009597015884892368e+00	3.041204024981032816e+00	-3.871624414532107927e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.901209434301700085e+00	5.433765298537854171e+00	7.799665342657154943e-01	3.412610871527996359e+00	3.566117469619718428e+00	6.925987996330425389e+00	3.619898504475366763e-01	2.109000446990613398e+01	-3.787588175673621271e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.800514024509429767e+00	7.179859056841531029e+00	7.370790120270744872e-01	9.564913283927900522e+00	2.943814980429117156e+00	8.357484597742056209e+00	1.028326078447848735e-01	1.032364588660251741e+02	-7.559501318986000529e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.681408471219736356e+00	9.056657118656296745e+00	5.740488707636579591e-01	4.389677918083508601e+00	4.612650788747894914e+00	1.302235153943199997e+00	1.817464363640328984e-01	1.095730337259056419e+01	-2.454709832469856579e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.107904392557105488e+00	7.467187589709837425e+00	6.327005373126683985e-01	1.785658898563269092e+00	4.376636894239598341e+00	5.945106773524834409e+00	6.003040650754065677e-01	9.550053385757317770e+00	-5.942980627818865713e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.385621092475032512e+00	8.797964944126075437e+00	4.045588588052420054e-01	6.999099087582609791e+00	1.905444383177813172e+00	6.195924109559959980e+00	8.484367435599921015e-02	1.109450356327531892e+02	-5.657941982523716912e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.517040473893858987e+00	4.268493834531879472e+00	1.084675241040145455e+00	1.738509535069990397e+00	4.583609949643192572e+00	8.945211898833038688e+00	1.014275497336027065e+00	6.509276950017138574e+00	-1.875769105439895723e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.161445639791938600e+00	7.801671778862647066e+00	5.270710991536656786e-01	3.371435305773374580e+00	5.005367858850151563e+00	8.305886473058686548e+00	2.308624731588016232e-01	2.986653390211908743e+01	-1.251870267544911708e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.210433475874417297e+00	1.455366945419503732e+00	2.390593897426827041e+00	4.723957494211203034e+00	7.783928801980602330e+00	3.294574548955099935e+00	6.983565271117744278e-01	6.686724354561659922e+00	-2.101849243090681441e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.025167242057833938e+00	9.064641039022541591e+00	5.705422561612994992e-01	9.662258631324068148e+00	6.388205148364936470e+00	8.740221379365596732e+00	1.834555645572311100e-01	5.648726424412976144e+01	-1.085847322329658582e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.709741841048255884e-01	6.672912542407117620e+00	7.113229001814104224e-01	5.956065980852465636e+00	7.592326390612308629e+00	2.795439687852220523e+00	3.834668126892896156e-01	6.083681816467598757e+00	-1.490431584526586140e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.003891470473815062e+01	8.092250246879416409e+00	4.682497210581140767e-01	7.682438613896655610e+00	1.035161296736861525e+00	9.148802734781549262e+00	4.100248270124377120e-02	2.536372338151037127e+02	-1.247994919852149359e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.899050702174594818e+00	4.107009551078476761e+00	6.796225395625823396e-01	9.694578385512446772e+00	2.763735087681062907e+00	9.317986184701048558e+00	1.152256002669710677e-01	8.246964635769197116e+01	-1.614668975955574626e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.010637981868548252e+00	7.037293490086150349e+00	5.586464569037047356e-01	1.447321751107787158e+00	6.280253667668457496e+00	2.727617152079128804e+00	8.029457982729300003e-01	9.175652429572009439e+00	-9.484769954462466401e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.619707892570742658e+00	5.317272876270241255e+00	7.188778055924257560e-01	3.316706616251166917e+00	5.427176410839395615e+00	8.046645724449009052e+00	4.984027989349683607e-01	1.398011580216465966e+01	-3.585006659892138736e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.667179480432251282e+00	6.869272557806104018e+00	5.557405685562408770e-01	4.499637649249131677e+00	1.068679165837223666e+00	1.423585723615964582e+00	1.782177187915706673e-03	2.197740887364978235e+01	-9.427052737506638747e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.075176682259757932e+00	1.745130248885301327e+00	2.330805938499473484e+00	4.171650210239571166e+00	7.785925040572622358e+00	4.778660032162366456e+00	9.615215039425381027e-01	7.260746234855803394e+00	-1.448454893775549923e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.504378154400998646e+00	2.084390181208057857e+00	2.690002994292661320e+00	3.887696676316203970e+00	7.090839492374383823e+00	6.208676752831501666e+00	1.085459939953976383e+00	5.097657063115240916e+00	-2.162782733635727705e+00
