G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	W	Fg	d2	d1	m1
1.000000000000000000e+00	1.000000000000000000e+00	8.471255023008168905e+00	7.480004675709336581e+00	1.919818941922369016e+00	2.773205249245102255e+00	2.405627310667624386e+01	6.730937136766264928e+00	3.019765723894931586e+00	2.598852881379513757e+00	-2.492875406362187629e+00	-2.005635362429703505e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.152941203717251284e+00	8.936874064625039082e+00	4.200762578620890864e+00	1.580056819812887259e+00	5.543476068397733769e+00	9.640425966653996426e+00	2.342635036059948384e+00	2.174903063740368125e+00	-7.708795082570054635e-01	-4.311688542279036085e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.226306439020261152e+00	7.735482798143103800e+00	5.972254847803107225e+00	6.502703794861679931e+00	5.714099095129738259e+01	2.753649756053612396e+00	5.139417979792603175e-01	3.637711207039969974e+00	-4.191613396524743962e+00	-4.442061728352337013e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.158268291073214940e+00	1.158866069760624562e+00	6.542981578559513345e+00	5.844255525439693955e+00	1.014701299763104103e+01	5.264628649470393995e+00	-4.628864140900781909e-02	7.530956120368887063e+00	-1.401260883075274855e+00	-2.573176567712690144e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.712019834720126532e+00	5.658422622747846908e+00	9.787551814769845038e+00	8.229531292503278195e+00	4.707392797610314972e+01	5.426088351989717395e+00	5.998022329914061146e-01	5.150675079235833564e+00	-2.938066773131279952e+00	-2.270672123290110989e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.721786838225946248e+00	2.952464280575163968e+00	7.054457287735107940e+00	7.632164288161757071e+00	1.746740208437658382e+01	6.802432422593041039e+00	3.110181129692707880e-01	2.796167623352544762e+00	-5.317257365667394708e+00	-8.879759673117204102e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.683386230571047193e+00	3.849777112555771819e+00	7.505089006550368147e+00	8.106238438249794953e+00	2.553828636841802080e+01	5.296709205865806958e+00	4.334615908800759643e-01	2.116127092947924115e+00	-7.213624654048632401e+00	3.001399238188238996e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.620240027106486735e+00	9.251818492397893223e+00	4.546429956375240167e+00	5.019040943234111651e+00	5.531582314258214694e+01	3.045360284450598698e+00	9.521086210457230248e-01	3.413957891830831315e+00	-2.552392970412323603e+00	-1.383713426033079585e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.783926769223737274e+00	1.656281237930367967e+00	6.484376295511684596e+00	3.896254755339538356e+00	8.020840227920279730e+00	1.573140915498878467e+00	-6.885832766707664088e-03	9.404126613977190630e+00	-5.612557863634237698e-01	-1.217389641956995394e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.156223799133107022e+00	5.192013318411035527e+00	1.742905836221677607e+00	7.839902999029325414e+00	4.851535865553152149e+01	5.628078743860976729e+00	1.644121964194052099e+00	4.426379679618174912e+00	-4.091023218050062304e+00	-5.460706198099394726e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.170910937589610512e+00	6.618433090926223450e+00	3.843349160345031823e+00	5.104968083891258779e+00	3.097546038219883968e+01	2.590335420552568380e+00	3.552649474233887661e-01	1.050788713578248945e+01	-1.446964616333613618e+00	3.162147284860706176e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.662039808682918895e+00	7.349030437328981868e+00	3.968911067478771315e+00	2.201583907147397046e+00	1.783109655134282079e+01	7.611225450049338370e+00	2.955649153251458827e+00	4.602219525207656758e+00	-1.065593161982343995e+00	-7.915712589098021112e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.193730129396334050e+00	6.726825384982735301e+00	6.203872357357758105e+00	8.436625203784554827e+00	5.203339534629039065e+01	2.647229599505044551e+00	6.083947513719097921e-01	3.493777361118053371e+00	-6.581640585269465049e+00	-1.283487194709766186e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.193330494975882505e+00	1.808429332975124870e+00	6.936742518798459933e-01	8.786556576589282130e+00	1.227782871673035636e+01	9.656693857186537944e-01	9.715095501540960132e-01	9.180976010068460980e+00	-1.790505150923804134e+00	-9.389629886487194099e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.133350362328187089e+00	3.941303622849825494e+00	2.350851291730496229e+00	5.295363331584110433e+00	2.036023749625824664e+01	5.865396963091165539e+00	1.821494036159386765e+00	4.524890070108701146e+00	-2.119973700819705265e+00	-2.384593456284707003e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.254343812263949198e-01	5.532733638276645216e+00	3.359271276780909421e+00	2.140810451922837476e+00	9.628477669406462880e+00	6.887830579584137247e+00	8.053445301563517233e+00	7.165566175751192368e+00	-9.113817872525367125e-01	6.374932745468506745e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.250769486008554310e+00	2.078272578424862793e+00	1.048761086978639412e+01	4.952554644785373661e+00	6.863705234473675532e+00	8.838677847202461635e+00	1.144021130424117683e-01	8.823436549205329271e+00	-1.247025632760028202e+00	-2.355145845027247109e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.092540945696527821e+00	4.747117833329904890e+00	3.168426438221644048e+00	8.360397940621403734e+00	3.501489835978173915e+01	6.525253072195654092e+00	6.907124594716289590e-01	5.618522328725066295e-01	-1.115374430915767157e+01	-1.069740325005881095e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.321920959592386424e+00	1.606157181398815137e+00	5.573390201560205703e+00	9.348878370872879984e+00	1.162734135640410571e+01	5.071099165006415888e+00	3.455831596518668114e-01	2.814655862042469536e+00	-9.153677933416105361e+00	4.167857384136061683e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.941296790580181231e+00	1.467130818400196768e+00	2.630023213485789491e+00	3.000079949963346593e+00	2.474650622381280751e+00	7.910923489221749705e+00	1.192073954260390867e+00	7.100461556746441971e+00	-7.310596611271374945e-01	-3.233351372883975117e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.239519495204692401e+00	4.231703131094445958e+00	7.341358987203442155e+00	1.432434887597314965e+00	7.711170979585360463e+00	6.027484420504614526e+00	3.135577393460638351e+00	3.830973877711619568e+00	-4.520351548321357438e-01	3.825798618091554637e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.039898997326171193e+00	1.576595644156645548e+00	3.068647708600632740e+00	9.383673469894819874e+00	1.997566808435398045e+01	2.260610500063577444e+00	8.194219075837791966e-01	2.597711122632684777e+00	-6.908911518433210830e+00	-1.244912045107691370e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.279841278610641453e+00	6.215507376806590045e+00	3.092257482160763349e+00	4.009601502284943386e+00	3.458108590389078074e+01	5.584507290988542927e+00	1.218269605361829599e+00	1.364027657504114810e+00	-6.733843635700166530e+00	5.787540973650604428e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.958255013493346297e+00	7.551836135570812125e+00	5.186333499413409598e+00	4.767110644504341188e+00	4.049883916009523688e+01	9.269151357847583483e+00	2.763890177974627882e+00	1.398526737854493662e+00	-1.029235214490125472e+01	-3.999850565462987220e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.417494704716478537e+00	8.614086115892398254e+00	1.153393571063855649e+00	9.148795004325275926e+00	7.717001671563163256e+01	5.586659044335498869e+00	1.662981739916303425e+01	6.827039113260261693e+00	-2.210079835536661097e+00	-1.091627691736532846e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.263970689720214757e+00	3.442094431955837308e+00	8.650258783518438577e-01	2.358644524565277845e+00	5.318823211926151373e+00	3.481599610362202668e+00	1.247739368679906757e+00	2.933276853200555312e+00	-1.552195963549473756e+00	-6.191399720155037301e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.600978643642076094e+00	3.330862526147714053e+00	2.758908833056286980e+00	6.674933020688137653e+00	1.415126779851316385e+01	2.873147903497456745e+00	2.666978003914013962e-02	5.155331457297471331e+00	-2.452999819277303040e+00	-3.614632478841085828e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.719290381556592084e+00	1.176195755592498227e+00	2.330997398739709237e-01	1.815345122669536959e+00	8.401886690524662527e-03	2.286133178263074051e+00	9.379252928701289349e-01	6.176413975061056050e+00	-6.054245416574186578e-01	1.605221167804962601e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.328889772049486773e+00	6.953047895749866925e+00	2.201150663534113150e+00	4.230920931128089535e+00	2.514118590194823000e+01	5.875169033043875721e+00	2.197066463614373077e+00	5.111923002765950130e+00	-1.219640414497611181e+00	-4.386102179793030409e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.540596728085302125e+00	7.602648435253958503e+00	3.452171100823438366e+00	8.538381439088970737e+00	5.826090001896155002e+01	5.464840633326389252e+00	6.385134322491229142e+00	8.483410888531246474e-01	-1.239791207797963146e+01	-4.674983532943508067e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.194573965511432245e-01	1.243137761307857136e+00	7.606679548946784664e+00	4.939529510874093532e+00	4.039175000695432338e+00	1.760919948841747962e+00	2.904224537227134140e-01	8.165742363096056167e+00	-1.830171313055428683e+00	7.980110783444466449e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.131192467067775986e+00	8.965089234565727594e+00	5.289664489636747291e+00	9.937509760253533386e+00	9.016050368426300565e+01	8.650592851927072502e+00	2.374612278090273421e+00	1.003878075066538811e+00	-1.794382205328734869e+01	-1.541738020200367600e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.847014935567483640e+00	2.271411626663787153e+00	5.030895873918158401e+00	6.363794815836087082e+00	8.099973379055356304e+00	7.414438609522037815e+00	5.878736484400350903e-01	8.247082023277114260e+00	-1.720847412239605134e+00	-2.367899862087841534e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.942142694663478331e+00	5.544219388459128872e+00	3.917746896997797990e+00	3.638370418883903668e+00	1.572750325929607129e+01	5.894614749955758626e+00	1.427103224123704495e+00	8.922365640253879349e+00	-6.720170890975791789e-01	3.412722095804290312e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.800660035187247487e+00	6.161784475011447881e+00	9.634905638091295188e+00	3.182421602686017259e+00	2.348344485460286890e+01	8.310538330263527840e+00	9.508839813623877202e-01	4.330471601354892286e+00	-1.568253360330178481e+00	-1.228943264179764761e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.360241023173264452e+00	8.849888634825578748e+00	4.939613434405552894e+00	4.060101415285178206e+00	3.504747825968541264e+01	1.074424701904638013e+00	4.442760979813648037e-01	6.018669544366892943e+00	-1.035515069349951300e+00	1.698076887664962342e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.380899143682746910e+00	7.294455127468806310e+00	1.216771837662832034e+00	4.294645596033218382e+00	3.109481968644720951e+01	5.252473736738116905e+00	4.222572897743564369e+00	5.144386519943126679e+00	-1.317013372192039400e+00	-1.999178329254894138e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.760744472720262355e+00	9.249018675845389836e+00	6.672193579252912343e+00	1.175285541019398750e+00	1.506133893621590403e+01	6.921651846103614503e+00	1.990722966240767056e+00	3.503845629437500442e+00	-1.071425397437684168e+00	-7.701143401262610100e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.950398637525221801e+00	4.327476103528457685e+00	1.684752197038638100e+00	4.209262889366641502e+00	1.866089964134912549e+01	7.623456504399931610e+00	2.169495509342729278e+00	9.095258627846360966e+00	-9.832132837422196125e-01	-9.201889577409567700e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.809866708789745093e+00	8.163603599578260983e+00	4.634176754910423135e+00	4.885151767688090452e+00	4.125718255168422388e+01	7.705381620481755789e+00	4.554325387174409379e+00	8.750550254390448757e+00	-1.069575331098266302e+00	-7.318233161229277250e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.242718541735419180e+00	1.611520067265789891e+00	5.801937510768894413e+00	8.116307983344222876e+00	1.427455345776685292e+01	4.877688426937255350e+00	5.786172594685980997e-01	4.212035608298974054e+00	-3.521598253766206277e+00	-9.276301448120224791e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.084073137624349759e+00	8.937411782778792002e+00	8.505496177355928111e+00	5.998914143269300503e+00	6.722225697082403428e+01	9.647255284317127533e+00	5.447801422103062841e+00	6.066530477203780691e+00	-2.070086264470171411e+00	-1.168877511798435975e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.066634286944224685e+00	7.161757217339271619e+00	6.016488770185257628e+00	7.860280664713210186e+00	4.070024412793252111e+01	1.128998405948547834e+00	1.959971826641951909e+00	8.680324274398465434e+00	-1.350514061696795221e+00	1.922817887665924985e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.924728811341349655e+00	8.731462126267883761e+00	7.600466755726558610e+00	1.310409727961345805e-01	1.125170814493800542e+01	8.113376109456954310e+00	1.374810232088166106e+00	1.030596396962951111e+01	-2.352594513881700322e-01	-5.035923281979414412e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.495227844313179233e+00	4.288039440141012903e+00	9.169496921174967952e+00	3.249821593319045743e+00	1.165691955323225137e+01	9.861511115563734720e+00	3.326756322877821859e-01	6.043197553963505442e+00	-8.850588441972124798e-01	-1.128951657982427470e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455451865768458752e+00	6.656213509805517958e+00	1.260445778169738684e+00	6.501663773323844708e+00	5.077606117336715386e+01	2.649213976772633483e+00	1.235646337521314475e+00	5.071813570152987616e+00	-3.093740270865632080e+00	-1.667658976202135079e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.549211865338115501e+00	5.724476851110281039e+00	2.728438582041842420e+00	5.662475813024856919e+00	2.858895688225532439e+01	7.178617546307832775e+00	2.439240542721349936e+00	3.748415761728433271e+00	-2.994583011485079993e+00	-2.011233379212366756e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.900911639931465835e+00	6.968148258429029518e+00	5.461805355652026961e+00	9.821250927809472842e-01	5.690912309968258143e+00	2.557256900528075860e+00	1.374436755482725925e+00	1.007445496615461167e+01	9.882792448725777334e-02	-9.200816741083255312e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.760473074331366128e+00	7.427839502315806142e-01	4.235750533223113123e+00	7.465065133631114236e+00	1.775085377233263273e+01	6.075213375964423790e+00	3.023449726991740416e-01	2.279738486639844908e+00	-6.742748945016299622e+00	-2.847531442717007621e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.111614975488487644e+00	1.874489944977459022e+00	5.735128925758402829e+00	8.690757382218354365e+00	1.444657422717252793e+01	5.502541451244937321e+00	2.525786732000531165e-01	5.555457828411266341e+00	-2.482196064241904754e+00	-2.724214565521071307e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.998064282877338727e+00	2.776299242596130590e+00	8.579162890756503401e+00	6.356200275148727208e+00	1.709405534066860710e+01	6.701302087036513200e+00	1.336193553654438648e-01	3.707246680423591290e+00	-3.361377236319154971e+00	-4.550494800109933635e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559202315393902083e+00	3.130613220582060485e+00	6.778126421566846638e+00	1.870557695584128099e+00	4.276062647165415065e+00	9.926279034109903421e+00	1.879357951814683014e-01	4.060911504653609505e+00	-5.168625610446007101e-01	-1.366545085857942432e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.806248364485633751e+00	8.850610790485132995e+00	6.957026026777241690e+00	7.551979265968578936e+00	6.773647320827568308e+01	7.625384788302755901e+00	1.497382996879167649e+00	4.970147297391135588e+00	-3.411467985545118431e+00	-2.242946400690635045e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.410170350711148490e+00	2.709082758718937889e+00	4.295396181030421090e+00	6.692492841802540227e+00	1.380060667292413612e+01	4.982850419875214598e+00	1.566755566258511756e+00	1.002167157477295945e+01	-9.231433176950498698e-01	-3.393308259556440998e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.071984294813234051e+01	8.438320730650511692e+00	8.721020752317459213e+00	7.342967510127357045e+00	7.919981872869382755e+01	9.343483214692774652e+00	1.246081011362868862e+00	1.804825625223858143e+00	-1.074931428280504875e+01	-6.824666051338057287e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.782523723077040323e+00	4.712056586917047873e+00	9.968869144153041262e+00	6.559814451392908197e+00	3.023989387728332545e+01	9.517430854581176547e+00	5.743992171023071247e-01	6.084400163938349593e+00	-2.481004834148209159e+00	-1.685156253596858278e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.177683265409318558e+00	2.802354788577384959e+00	7.948156929361926970e+00	7.381273002623339963e+00	1.886689547261240918e+01	1.428452228086875442e+00	6.494937590024960072e-02	2.316002780321456456e+00	-9.730538343830005488e+00	5.961087353452830939e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.885715477528767892e+00	7.857948857447368596e+00	1.474041287296897096e+00	5.162965861749805541e+00	4.982813586382422955e+01	9.843804539375307527e+00	1.196889091355643231e+01	3.129775039948694548e+00	-4.761870176829936518e+00	-7.359680956518161565e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.998533776402789286e+00	6.433087015115044771e+00	6.860130129078511274e+00	1.854299115808958121e+00	1.293533895600585915e+01	1.699102919670381295e+00	4.646032305376271987e-01	4.244957348105287132e+00	-6.436588788222556978e-01	-2.475689848514187830e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.585888518346089349e+00	6.373360794865188694e+00	1.258526088441368262e+00	6.805020110856290216e+00	3.904100218859982618e+01	8.481126468927499218e+00	9.642035117475547423e+00	6.206362935404077241e+00	-1.894277900905306788e+00	-1.629846826887261457e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.804688257593423550e+00	5.406229965669521853e+00	3.370710790384291222e+00	6.372907902069757213e+00	4.274217311407680597e+01	2.877067076049700134e+00	1.554481731916758980e+00	4.556546254700840848e+00	-3.889086955736852591e+00	-3.723011076066451608e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161636203223302743e+00	7.267731677392204048e+00	2.121373960985407869e+00	7.328496820924380373e+00	5.662319160688874575e+01	1.115940139550315013e+00	1.207305315515334598e+00	4.136461422573917801e+00	-4.012870726039862390e+00	-4.793817067714861935e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.060946755004190667e+00	3.373050743853188482e+00	6.650525328330486374e+00	1.383288411044236499e+00	5.520518757174521340e+00	4.842473526361241731e+00	1.833614259437291283e+00	2.322410178624560118e+00	-2.369846466191033674e+00	-2.071053142253927959e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.952956628238265990e+00	1.077408931702330186e+01	5.987846096265807994e+00	2.858780391773120932e+00	2.835238937614898092e+01	6.316044872922071285e+00	4.619469638367122322e+00	3.373969219065936276e+00	-1.324381439206187672e+00	-6.221650120876884849e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.375011489502033779e+00	9.652796437871806745e+00	2.522493714353574834e+00	8.870407269275434103e+00	8.946257075864905062e+01	4.726789011075434033e+00	1.507584422759634357e+01	9.422683292110056286e+00	-2.426376032164856866e+00	-8.205446625416797701e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.424572159839575303e+00	6.444141052719452922e+00	4.904365060264461285e+00	7.372843264864966883e+00	5.574521119857596574e+01	1.727371909538416794e+00	1.553868454026897883e+00	9.387425685570127243e+00	-1.350087432001194632e+00	-5.550589084495466174e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.385236846417482681e+00	2.736501375855181717e+00	4.896822272980603685e+00	9.930857810918002571e+00	3.127747182796395364e+01	6.402492756502083715e+00	2.420969765928141504e-01	3.793113654816687941e+00	-4.913983567577902889e+00	-1.874560705912678316e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.913466396435903327e+00	7.625225296614464021e+00	4.385941539245966858e+00	7.697344686554563609e+00	5.437919993719951606e+01	9.928635549871083654e+00	2.166947296767379072e+00	5.417995169638146535e+00	-2.530655032926282466e+00	-7.389074719247108902e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.675063131593017118e+00	2.278085644598581094e+00	2.151475962004218978e+00	6.406083174234715294e+00	1.110544506389205921e+01	4.445546105767610889e+00	7.621669611506398656e-01	9.091633371604441294e+00	-1.484933536550645305e+00	-8.304671217491577551e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.978778589944268251e+00	5.108500677677392243e-01	3.677541509387701968e+00	7.318018195753703381e+00	4.969786311545528079e+00	2.152747832359777291e+00	8.119011882366634625e-01	1.514509230033304732e+00	-1.306549741871443260e+01	8.878176606998179068e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.986904598868112437e+00	3.383088979117531370e+00	7.538814082123461269e+00	8.195633712273044935e+00	3.188366512805949071e+01	4.861378256687785004e+00	6.819324083536435488e-01	7.583758556474659684e+00	-2.150398367514578357e+00	-5.287805665487354645e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.012248024688603643e+00	4.365702424817325067e+00	1.438645686039190075e+00	6.197021119100568853e+00	3.261473045526793868e+01	2.073084442228029456e+00	6.095282513261084389e-01	9.633600965549916850e+00	-1.052486455891362915e+00	-1.858180747220762097e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.552715740234000830e+00	9.306356333584966833e+00	1.633976684095363119e+00	7.120557827994565159e+00	5.844467209789809914e+01	7.358044556019235571e+00	1.673612754564544858e+01	1.903374291418156838e+00	-6.814757091114164389e+00	-1.496746802999344368e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.540833478151412805e+00	7.779500372374558381e+00	3.902586818747441733e+00	2.358850676209089503e+00	1.631050643762312902e+01	8.385846202555896411e+00	2.809589825895057125e+00	2.287721907095619844e+00	-1.499422689362744920e+00	-1.642541753463273935e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.083332790387673938e+00	7.171888776361085682e+00	9.841529527248114917e+00	4.559742706450693461e+00	3.941244726922464281e+01	6.605455342246031591e+00	7.275547961142484477e-01	9.919119534553011874e+00	-6.701508913927762823e-01	-1.475345427924723563e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613271025850601781e+00	5.682909084395162402e+00	6.570381037524378520e+00	7.186391938080801012e+00	3.667841243835842846e+01	5.622588582259568035e+00	8.990146303008419437e-01	6.058767419285880251e+00	-2.132174636534466927e+00	-1.343600768616562391e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.547342195711031820e+00	4.299788146644801579e+00	7.610542508072419388e+00	3.540789846464598600e+00	1.123803655529887813e+01	8.856181920187946588e+00	1.016256794536765540e+00	9.234463313587242261e-01	-6.036779795740395471e+00	1.691733479730921772e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.891611155179956150e+00	4.464626954176975637e+00	4.597271241994137725e+00	1.679755519568820299e+00	1.131451206779959584e+01	6.064418673128521675e+00	4.206843550274683707e+00	3.900711722546928772e+00	-1.678054731028405522e+00	-5.056109670581330207e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.790391791533985533e+00	9.789203562772831546e+00	7.094122747921967509e+00	3.092195090414836756e+00	3.786947236305535114e+01	8.717045617597568352e+00	3.267880724991127472e+00	5.357054063744410399e+00	-1.493759652015454131e+00	-6.247958431998688056e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.225663306263324870e+00	1.356511091941640545e+00	2.048524069818970617e+00	4.241855264243650225e+00	-3.115101675289952965e-01	5.649464353655445414e+00	1.548029208132075674e+00	8.099417035423211786e+00	-5.096356292365822327e-01	-8.566732784307621529e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.647429771632022977e+00	8.591058813003206396e+00	7.685881267127796512e+00	3.196540613211430681e+00	2.266880938110427124e+01	7.487871054063147902e+00	1.506530675505210803e+00	7.561999477381183610e+00	-4.705528895096493525e-01	3.221865116438174859e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443183537103177372e+00	5.795732849494215522e+00	8.564925604714741070e+00	5.626715898434665242e+00	2.796060113826023752e+01	6.741639102777361003e+00	6.719026102456032712e-01	9.782267798699358252e+00	-1.665077206379041996e+00	2.946488512232377843e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.105535428039753576e+00	5.631323259159899841e+00	6.703208644743221534e+00	9.639516915982154543e+00	5.008828444640549549e+01	4.815056651326682591e+00	4.153976457125206911e-01	3.473232552652201655e+00	-5.015218836527965074e+00	-8.588680363970776455e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.380442899709536153e+00	7.253198563077084771e+00	8.466950781603951981e+00	5.776814957373738402e+00	3.938000825657670134e+01	9.778788560087816606e+00	3.393200947332080997e+00	6.490426816106169561e+00	-2.505402657552309176e+00	-6.082067114854348588e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.790179374745899610e+00	5.087171479990477252e+00	9.327024626460119094e+00	2.523967234201412335e+00	1.431135975394908577e+01	5.888606494131322755e+00	3.199799364138989244e+00	5.718334055042557651e+00	-8.920105438653747054e-01	3.958644085011241653e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.787194111481807290e+00	8.788880823940363740e+00	2.424094556192561978e+00	1.899110402112794249e+00	1.186946739564589315e+01	6.443032684609342198e+00	4.371032146464528090e+00	4.602724376721819333e+00	-8.216863128286140405e-01	-3.294411227202060033e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.698990865706016873e+00	9.898796372009716293e+00	9.904117897190330311e+00	8.050325362503460980e+00	6.382595429129592901e+01	3.040454537989733641e+00	2.378482751909676729e+00	3.598282271802753396e+00	-5.934073747102361018e+00	-7.046076423234940478e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.461310502930316169e+00	5.424773544173308260e+00	1.838390468727591154e+00	4.892084092309240795e+00	1.698284192983106777e+01	6.055640236745843730e+00	3.470218616549732626e+00	9.059503852242890787e+00	-6.445026410950865925e-01	-3.853509900560247559e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.917692032999505969e+00	3.271789882385632620e+00	4.350507414047484644e+00	8.486779200571001880e+00	3.133190301546373391e+01	6.019773520802044864e+00	-1.178607830072458951e-02	8.875612638789068143e+00	-2.102939613924277751e+00	-1.560933598410179179e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.548409448375023700e+00	7.013632798988240324e+00	1.846576804041962339e+00	6.842298981018109849e+00	3.992358181171743325e+01	1.985888268658923428e+00	1.302739887870915769e+00	5.451281518236684498e+00	-2.514258913575025733e+00	-1.766390880782805795e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.572233082829955997e+00	9.271419044742772897e+00	7.268044903203346729e-01	8.435934316454940074e+00	7.794877276327515858e+01	1.198792917919525358e+00	2.959453126428481351e+00	6.291720205009712075e+00	-2.767891673717515655e+00	-1.945719145246175330e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.228947807563467443e+00	2.426749087356310230e+00	4.582889234579095472e+00	3.159499712203860611e+00	1.139112089442601317e+01	7.090637108220537499e+00	7.200999772467787663e-01	2.522317542703301996e+00	-2.211771121520274885e+00	-4.449961796035884021e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.367731494630503697e+00	6.341821078159183500e+00	3.853907455702449969e+00	7.501073212576649496e+00	4.754778348890157247e+01	7.774775578135300513e+00	2.670558686057845410e+00	5.529845469890021903e+00	-2.159073380275320808e+00	-1.795914393311715784e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.312100986958723681e+00	7.448004495426792992e+00	5.650822900729828291e+00	2.998728349388517511e+00	2.539629777441965075e+01	6.035162998047096217e+00	1.281649150287669903e+00	7.030845281491684418e+00	-1.155371386876737017e+00	-8.383503742611047471e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.219189219818511916e+00	8.756736459703233777e+00	4.744075351472999635e+00	9.260025656356154045e+00	8.114680207516860833e+01	3.103753972976335707e+00	5.728804451006282994e-01	5.908475448473518021e+00	-3.176424988479165989e+00	-2.563599021422141178e+01
