G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	Fc	Fg	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	6.570207444229026805e+00	4.912493765691315240e+00	7.460521800864602149e+00	7.582389734558491412e+00	2.011853989622818251e+00	1.017706626088334154e+01	1.525391651989253106e+01	1.504591609618593395e+02	1.172709997641961266e+00	-2.729785362491517375e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.556050364631475391e-01	7.935220722099077584e+00	9.316463084167144970e+00	8.119176684131268473e+00	5.284582838495784252e+00	4.334092002634290175e+00	2.708890696683305510e+00	7.800321118326981207e+01	9.660642591046876504e+00	-1.263388439380788952e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.580016976416292573e+00	7.023442592340680690e+00	3.470597218263779649e+00	8.707308563465245399e+00	5.916270045262976396e+00	7.906371726688639967e+00	1.041943425567531278e+01	6.081504363925415646e+01	3.361373363889932353e+00	-8.090236788990550210e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.709914642133261609e+00	4.988246801127710128e+00	8.614209447956017840e+00	7.602834779344086691e+00	5.896137094750858232e+00	5.050420721221344778e+00	2.627490354865374655e+01	8.672415392910090759e+01	3.515391563610240411e+00	-4.522322651277076666e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.002423957229906071e-01	3.758993654277203333e+00	3.172187890134353427e+00	5.212897977889843659e+00	1.665916114534164327e+00	8.718532626759023074e+00	1.828474110597670954e+00	7.071843664363652238e+01	4.430335064783445631e+00	-8.037141986547643668e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.449175373132305378e+00	1.003669046718474256e+01	9.054872170749208138e+00	6.590620038152818161e+00	1.454200632494753842e+00	2.569108168637364464e+00	1.051056076788631000e+00	4.759123678628890985e+01	9.695367315113465612e-01	-1.956330064534825164e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.990308379469571953e+00	5.046620671574117090e+00	7.479073192639570600e+00	1.975763795981967386e+00	1.956399680515582551e+00	9.568924594859980814e+00	4.516796209971353449e+01	1.517250109551424657e+02	5.667650384419789411e+00	-4.910367133533512174e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.186828540927595377e+00	5.186354716223599226e+00	8.396461310247554266e+00	7.398297138331538569e+00	6.141889823111277735e+00	2.746148072887550029e+00	1.921224868439848166e+01	4.458406368273514175e+01	2.487385272222886190e+00	-1.946071872010235015e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.857039476138021783e+00	2.384623570753643840e+00	1.435676522828240875e+00	2.744678628151596023e+00	5.966225810368335658e+00	3.491292235201691962e+00	6.158929682595059774e+01	1.335732053567686073e+01	4.839785021209755733e+00	-6.453093734772615164e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.734081860761977012e+00	7.874626587679903089e+00	9.869783158359993536e+00	6.965270999829940912e+00	3.080093969845286939e+00	7.791666392219704029e+00	9.730054344138153510e+00	1.537363916822215231e+02	4.425420590134085508e+00	-5.046002260456523558e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.488940149002717206e+00	7.316773366459436545e+00	7.634562726959031487e+00	2.971736236290170474e+00	6.868724540876739226e+00	4.808207590496893502e+00	7.236536684616939397e+01	7.335860428030443359e+01	7.814716587354429755e+00	-5.410155630166983087e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.481769915855389641e+00	3.010261905370081426e+00	3.507287079176307554e+00	1.706123446980273739e+00	8.236624371446836790e+00	6.226587775208790809e+00	8.282697799969903940e+01	5.180940487428308927e+01	8.377292990602910550e+00	-4.128174995678209669e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.884543335950526366e+00	1.995987271895398596e+00	8.521259554566169570e+00	2.441319891481841697e+00	1.084182519238797715e+00	5.043394748396551996e+00	1.048177427945024043e+01	8.436651000177911897e+01	2.378249372558734809e+00	-1.105955832880253009e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.669093051093585522e+00	7.082519690499029963e+00	3.752559433614130580e+00	1.058561465804534807e+00	5.290110992772160792e+00	8.094303620719498937e+00	3.214910764740438367e+02	5.075543205760737919e+01	4.349364195779057418e+00	-2.158262157926102542e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.869157456968421727e+00	6.807893063731315308e+00	8.692935132037792556e+00	7.378078024688424108e+00	7.596697523100232274e+00	3.030357951729696353e+00	2.256931612934999265e+01	5.228695163450229444e+01	4.620589254121472145e+00	-5.232623857185157767e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.945614200193297449e+00	3.395498699215203864e+00	2.046073587816875872e+00	7.469682767217530106e+00	3.531162333268259346e+00	1.549738352766159011e+00	2.827834314895436130e+00	8.342174021027428665e-01	2.682413621809900839e+00	-9.433620948996969346e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.676390163779864828e+00	9.302221092051720319e+00	7.293014389616354620e+00	5.197881695569330773e+00	4.100398796099407051e+00	3.714509826615275845e+00	1.840906906885337335e+01	5.147925719332251049e+01	8.080072108040505796e+00	-9.199758076110825300e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507399133183802142e+00	2.761990298707625691e+00	6.325236763647716032e+00	2.543545942082083400e+00	6.872084935237260162e+00	5.081604749141083843e+00	8.739618914852864862e+01	6.310047659456104441e+01	6.982191086832133742e+00	-4.690321708538046863e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.957062155451867458e+00	5.208009822754156026e+00	2.103907833409635941e+00	1.231099278470161318e+00	8.954417131814905062e+00	2.239694365405342502e+00	2.119972715623254089e+01	9.245581508910337476e+00	2.662464112197512112e+00	-5.196322039879522903e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.317203669344066519e+00	9.155129586819626297e+00	3.345222805262916044e+00	1.180572955019920656e+00	8.369883390064401851e+00	3.921812018818569889e+00	1.289955138802909858e+02	2.596958944538172176e+01	4.240857263296367030e+00	-1.303433238731325661e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.715142482523299705e+00	5.001170286293923795e+00	6.376871004379605079e-01	2.004758293381958989e+00	6.268826524876832451e+00	4.700843131999948632e+00	4.092930561278412682e+01	7.835165455109004640e+00	2.029652706433095588e+00	-1.982122918123139677e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.876022531136780191e+00	6.233531003815921068e+00	5.266629064532402538e+00	9.031369906662387592e+00	7.751619059449522453e+00	1.724417814986516584e+00	2.093563936112871282e+00	1.048468569771295655e+01	6.880425078269254868e+00	-1.260221166506768320e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.898368577187220296e+00	4.852415452955830766e+00	3.668590843111806610e+00	3.172175356545464897e+00	4.204648011649659622e+00	6.470606549951162023e+00	8.180618954715328073e+01	4.693965868344015036e+01	1.571602128535871001e+00	-1.730526459008531859e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.654327936006231070e+00	3.274241519318167537e+00	6.340034483210573946e+00	4.297614826890039375e+00	6.794011019500513449e+00	8.855253130708558018e+00	6.608826038266602154e+01	1.155548172712724408e+02	9.690926429104134598e+00	-7.471773933594303863e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.775270407733490430e+00	9.955907972780275728e+00	3.243509049921385667e+00	2.181503175643941361e+00	5.215317268673760331e+00	2.665590614564085747e+00	5.815021734149043908e+01	1.439846361969839883e+01	7.763971706795988581e+00	-5.799457926013066533e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.804903422467822871e+00	4.147297914137834773e+00	3.398958035849377612e+00	3.284801211282522893e+00	2.854385508156255025e+00	6.464584788153779904e+00	3.642064547933752294e+01	4.559617054456600727e+01	4.852376272764411524e+00	-4.946113241323542908e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.229968488320944076e+00	8.713463913261145777e+00	7.669960346674978169e+00	5.237232887573106233e+00	7.494227337117452592e+00	7.002058069541419627e+00	7.582383585748533505e+01	1.120257885740359995e+02	6.150400803740169842e+00	-6.262410453919057041e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.475364543487407865e+00	3.199964830282054695e+00	1.740939734657959814e+00	6.454019589104925458e+00	6.033692801659380045e+00	3.857996466011614611e+00	2.026612047906722580e+01	1.718143364314245858e+01	9.062577672249354066e+00	-3.563803387228487196e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.425626720110287238e+00	2.722979270593312240e+00	8.963021415125137281e+00	3.752469728771932633e+00	4.261362807063610703e+00	7.085655460394183258e+00	6.240124993635006945e+01	1.289445187418260446e+02	6.133305647008459260e+00	-4.523181277797784006e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.277933706282857962e+00	1.046564536543373336e+00	8.559958755679337727e+00	1.551826234559570805e+00	9.263575447521693818e+00	4.279333014913213162e+00	1.556537630250107043e+02	8.118707051935891172e+01	2.409195188860458359e+00	-9.487621106912504931e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.830339995317061152e+00	7.253271231172901068e+00	7.501970617485634207e+00	4.294275840180405979e+00	1.636841050396273811e+00	5.713747509273178871e+00	2.724135441919958822e+00	8.208513861798063260e+01	4.404197388193048290e+00	-4.763503613301914186e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.466436080239852835e+00	4.931732612070173438e+00	6.257046639961749257e+00	3.086257734019937082e+00	3.370797967910065474e+00	1.092245900161558758e+00	1.168666687729409581e+01	1.286438151740419933e+01	9.081711161145408440e+00	-7.245822759322382289e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360604803245365702e+00	9.039861973356989822e+00	8.995165936396226414e+00	2.872138921270910750e+00	1.247842850132062420e+00	6.931425494756393135e+00	1.076661685663971291e+01	1.296916477532531076e+02	7.283768419021993346e+00	-5.035762201299275986e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.354932064856628537e+00	4.955174076144656325e+00	2.636154543614278367e+00	9.320334735894356015e+00	8.082220733261459955e+00	7.035573505177980635e+00	7.183009292246093302e+00	4.039100363034586394e+01	6.745715414449933611e+00	-2.308504194129370291e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.753034157458589704e+00	1.020427748551878722e+01	1.339251932151602098e+00	6.781943732922715462e+00	7.392442168277419512e+00	9.551311038612665394e-01	1.073971861973260822e+01	7.580364770853214473e+00	8.751792969863918970e+00	-2.846534490586117627e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.195377805802308124e+00	2.235405097600673407e+00	3.313455029292687648e+00	6.170071979068060486e+00	4.053729125561870816e+00	4.027937337264800632e+00	7.904169357626034120e+00	3.004837245540343815e+01	8.877388590935469281e+00	-1.881253623071653891e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.976730947400266558e+00	8.732911840875491549e+00	7.970956788883349908e+00	4.380765998903145331e+00	7.262756780352604302e+00	9.616466452653948949e+00	1.369089788329154374e+02	1.591576094626483666e+02	8.754319022704930120e+00	-8.276802606487073888e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.798888331008981822e+00	8.004608542459729748e+00	1.303730426563236788e+00	4.835252482986618361e+00	4.621715447024046242e+00	4.934793325182697643e+00	4.204508342191802228e+01	1.455931939996439972e+01	2.135474820649029937e+00	-6.295456403873140871e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.903466263938245362e+00	8.473482709368864718e+00	6.367945153054057172e+00	5.714821009979583089e+00	7.653964993838242137e+00	5.901388125753603831e+00	6.803819646225434781e+01	7.342387420122840069e+01	6.555712386911341838e+00	-6.412399730500676576e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.407034060124124686e+00	8.856912296281960195e+00	1.049524395466421467e+01	6.834367181658739909e+00	5.258907491358454145e+00	9.028624016745995462e+00	2.635070037705195389e+01	1.828823631887295278e+02	7.543972330803478066e+00	-8.214186205224269344e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.153980381367362362e+00	7.720218105760318750e+00	8.337451490539029564e+00	6.936367425558460198e+00	4.716206114434986496e+00	7.818119214144001461e+00	6.030388945817713342e+00	1.285256141934267475e+02	7.590182719144463519e+00	-8.894953431415691725e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255136667705725628e+00	6.373135944602438485e+00	5.931817710495063345e+00	2.202589379730570229e+00	9.290672761198383256e+00	6.251634401518983530e+00	2.145489380456080823e+02	7.474239640014602060e+01	6.386234498801992565e+00	-2.663511724636583811e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.383162043085639503e+00	2.459971591053779605e+00	1.812607535046290685e+00	5.485199660416911982e+00	3.445929817821717922e+00	8.245016957539052171e+00	2.559516688410738539e+01	3.189913639948445478e+01	2.524217607604068103e+00	-8.923204186971178231e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.748515935178588165e+00	1.144377672610416674e+00	8.306161651011819913e+00	4.583669284032736435e+00	2.261333435461137409e+00	8.761794234289860483e+00	4.095061565672838810e+01	1.553159901604093136e+02	7.867933316207353478e+00	-8.067261384814393921e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.877065884192418821e+00	9.347918573264822228e+00	6.556319137141131570e+00	8.575120472667185467e+00	6.319379114554161347e+00	5.057867707650200551e+00	3.442185760139041406e+01	6.421019795148822595e+01	7.356300912111606749e+00	-1.233174389491344591e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.754160767995523784e+00	6.168838832619932155e+00	2.488121057371124767e+00	6.576699791802954387e+00	1.019154923876203434e+01	5.396479242621586181e+00	6.852816381419845015e+01	2.064050620549934933e+01	2.051262806542244022e+00	-5.065092046757638578e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.587381885052788100e+00	8.327179125425685058e+00	1.633520337421830781e+00	5.994870972478590687e+00	4.761910725037364678e+00	4.677535199164187141e+00	1.196549904934448705e+01	1.340483582719808808e+01	5.208934548544155163e+00	-1.551069332017265801e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.460713849284128507e+00	5.469635520416854746e+00	9.253306973800132340e+00	2.135098274445510036e+00	1.831184067118351244e+00	9.457698400102399816e+00	3.116699407423329760e+01	1.785833489104530827e+02	2.911327597041499793e+00	-1.415156646511746219e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.054934245409079097e+00	1.710407410952695439e+00	7.134560973628005343e+00	6.721915599357680016e+00	4.752690388771214636e+00	7.222569463681955959e+00	3.870357891475436674e+01	9.893576600346338523e+01	4.136506245387957748e+00	-5.599016773163510763e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.146756152311989574e+00	2.413626132428157156e+00	8.611058664720404821e+00	1.993037987390051002e+00	5.513495963980309611e+00	2.206904816249228407e+00	1.838732323315430506e+01	2.801770758177588760e+01	8.665563352954339660e-01	-8.309880895799092171e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.053672404645510152e+00	7.324394456547798526e+00	9.123198151570253600e+00	4.468621366051477750e+00	2.330719901043343700e+00	8.815241056144534681e+00	9.764978252351344423e+00	1.583498781426063999e+02	4.446299367346345122e+00	-4.267644386593429040e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.071191134506269904e+00	5.078596558719038256e+00	6.191865035509660053e+00	2.379792034502619114e+00	7.157237608983182398e+00	5.403682180286183190e+00	9.825869036095406273e+01	6.663081596967495557e+01	6.016457633207948241e+00	-4.148147334118310603e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188080252224157363e+00	2.699390112718068391e+00	5.798767955323135936e+00	7.096328141661929934e+00	9.910940207014320436e+00	1.938977449154482668e+00	2.124344963551856580e+01	1.285488157523423958e+01	6.270911430484104265e+00	-8.806399586866087148e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.145057479311724080e+00	5.474129039390791540e+00	4.622204696035026039e+00	2.881428172137082910e+00	5.068903762286839587e+00	5.809959412554920100e+00	7.870508784051355633e+01	6.270908239054530497e+01	6.630795946125293661e+00	-6.243149836070026382e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.809119401318767473e+00	1.595509755926644901e+00	3.897797797119847196e+00	4.188919175180686238e+00	3.924044275496104461e+00	4.745162805083211310e+00	2.826126987755089459e+01	3.335567619934427341e+01	8.202356410308276224e+00	-1.189523713728407373e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.082162431335328634e+00	6.196527868066735500e+00	4.779854125959043465e+00	8.978198245321941329e+00	4.771559623054618449e+00	9.123812563185373037e+00	8.730843113758353979e+00	8.452213244463551689e+01	3.079459278120985299e+00	-6.089368012445204315e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.376507033050673456e+00	3.468367454586014809e+00	7.625382566904658432e+00	2.955228046669728936e+00	1.635690618422965148e+00	3.175793487100690982e+00	1.255342940444261224e+01	4.144034788462531083e+01	1.984723152622097198e+00	-1.485965874594431968e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	5.735805414317690420e+00	8.923197711673816812e+00	7.789401350687940706e+00	1.375277697631946126e+02	1.063068121986449057e+02	8.985445640399557732e+00	-8.645282827379578094e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	4.662426845032826783e+00	4.729248804886892366e+00	5.817123325808033485e+00	1.800911537723865408e+01	1.060350791800654235e+02	2.165698866476656992e+00	-1.516282577670657883e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.903095133418124973e+00	4.366715657080339597e+00	1.217632121082045771e+00	3.187818630455812396e+01	1.225558584740795531e+01	9.104454943384649113e+00	-5.309474268653525897e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	8.088211761718318016e+00	6.458639597749739281e+00	9.712641367220845368e+00	7.611283180849889618e+01	1.185695189893077242e+02	8.547293708360019338e+00	-1.311035641144270869e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.167124306529424560e+00	4.497708108200127342e+00	5.360439734750634955e+00	1.306725441831604826e+02	7.540849358487869836e+01	5.956006258377647633e+00	-2.788060759921190179e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	5.596688730355522168e+00	6.630883108706024487e+00	3.800061818834503669e+00	3.291123146499998597e+01	4.646809283533244184e+01	9.842195320374619527e+00	-1.050584914442142903e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	6.210435051473760737e+00	1.699825562896064124e+00	5.271955291713662284e+00	9.023010834802844826e+00	8.329560822132312126e+01	1.503196321527573653e+00	-1.912827251230555969e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.076449359413500950e+00	6.537595340711127356e+00	3.381814808778654147e+00	6.718549038536966833e+00	8.402198023409376049e+00	8.964632934066104397e+00	4.761523907916595277e+01	5.617860354062943173e+01	3.285806519138734672e+00	-7.063173676481344643e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.284087101381561791e+00	3.388538376607034941e+00	5.988908148890589977e+00	7.071845093566060392e+00	9.460059452833892379e+00	4.005546798964665811e+00	1.569553693206566081e+01	4.052122643239061262e+01	7.069835856921178774e+00	-8.369348461915084414e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.745843977855795259e+00	7.148592864206822384e+00	2.086524489215844103e+00	3.385918068264518244e+00	6.597973110048592105e+00	2.920366990296653142e+00	5.045877184691669726e+01	6.976774467353425102e+00	3.930447917999523533e+00	-5.474978162232696732e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.540824844796162552e+00	8.949945284738790363e+00	4.346080791435527502e+00	1.528026128333815903e+00	9.683999831864072760e+00	2.069530842955592753e+00	1.596797974012098109e+02	1.899412685689476987e+01	9.774704304951079337e+00	-2.559951621243335307e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.052617349501300481e+00	7.880742083697175104e+00	5.420711554325482240e+00	7.565568699442684952e+00	1.872929892317620970e+00	3.709338859478053863e+00	1.157051050962710903e+01	4.102407794417388942e+01	1.768540998455994329e+00	-2.694146440920409891e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.318658240870114184e+00	1.627912228939452977e+00	7.328287008762226051e+00	5.423017205002232721e+00	4.644051701114729980e+00	7.894010910627547339e+00	6.667196709398807286e+01	1.086832268106439159e+02	5.735392282119559759e+00	-6.893670438340908646e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.764207747429553663e+00	5.687550776664916263e+00	1.031799567259978012e+01	7.590344222768051097e+00	6.350060706190187254e+00	4.870278083286091686e+00	2.383915682432618866e+01	1.004066947578248659e+02	6.635244767089398366e+00	-7.509602132911735062e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.180205652898783875e+00	2.262492838989479171e+00	6.533712437937248652e+00	8.496583533844455971e+00	6.086914159009507941e+00	3.308967039747964023e+00	6.413157748216341325e+00	4.476293782146029088e+01	6.623263267808466637e+00	-1.049119410520243001e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.214860232246092409e+00	3.729103207750496196e+00	7.840202416631616877e+00	8.323079502987335232e+00	4.889090573760602965e+00	2.472605314466039150e+00	1.188716919514351211e+01	3.723677503117945520e+01	2.907336268437169302e+00	-5.067377504728932891e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.598337763622122765e+00	9.854725449119092318e+00	5.756749975928956431e+00	5.338862821280098814e+00	4.085786150353256652e+00	3.582385274483109061e+00	2.094797734103434905e+01	3.870131565813298380e+01	4.045352656561028937e+00	-5.921979196245676036e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941833137805014431e+00	2.331749748646582354e+00	6.713505070182001155e+00	3.783663513735273209e+00	2.590989661769666164e+00	9.606609470705068432e+00	3.310788828938518691e+01	1.295200451478100092e+02	8.802212665966171912e+00	-8.800568093306743833e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.273344340105955652e+00	5.579188303842065544e+00	1.959709734318130669e+00	7.885589267449038431e+00	4.376377114055798323e+00	4.025809201847393659e+00	1.942968754383421270e+01	1.434080255533449844e+01	3.063999397964664251e+00	-1.413831098537258768e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.323461242009326355e+00	6.546601456825644760e+00	3.567827971897385542e+00	4.854511210486887052e+00	2.596518505629934026e+00	9.328093870607396809e+00	4.462058986488880663e+01	5.993394257590617258e+01	8.334095569641721823e+00	-1.559562778564420249e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938210883500453896e+00	7.472996033769438995e+00	4.354515002668001067e+00	2.468312085419474666e+00	7.540584070946346529e+00	4.990247769344255957e+00	5.841090206762092407e+01	4.698134178597248223e+01	5.555738726507428282e+00	-4.270420004017674742e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.322872605947947200e+00	5.560853423630967463e+00	5.164640444892494742e+00	8.904869021392467943e+00	3.255786187702091272e+00	2.420291299574480082e+00	1.320186117601294118e+00	2.443474922278924311e+01	7.436264281761387096e+00	-1.549970459384080712e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.537836312155766105e+00	1.144933659529372871e+00	9.910009329200244466e-01	9.098306350763724737e+00	1.471515142245441776e+00	9.078006186477606931e+00	7.138843151424042688e+00	2.678304456913603815e+01	7.132078472392332280e+00	-4.959046925149876728e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.206474341229045955e+00	3.555007039290279280e+00	2.462423499471218857e+00	4.869822959350612379e+00	6.203990700975896999e+00	5.359359349943258799e+00	3.627919797834197624e+01	2.900071340189615654e+01	2.515650571700059679e+00	-6.130451417110665879e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.529168798425124987e+00	5.391643629074581057e+00	3.550095242150073549e+00	1.391212428246247690e+00	6.063580872041677949e+00	7.593807706785215217e+00	3.899598276430619137e+01	5.104754597573744235e+01	6.191508766629294058e+00	-2.555701986035455953e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.404581793867373918e+00	1.994657498188018740e+00	9.540109403878753724e+00	4.593051270129380192e+00	8.734135468207357533e+00	1.001877499644051284e+01	1.031084035232854319e+02	1.952856190489857227e+02	9.336654527219415911e+00	-6.179838657205544372e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.031334805550287115e+00	4.100256647692841483e+00	3.670171761719370540e+00	8.516718462247487409e+00	6.169945505681574183e+00	1.442152241491778897e+00	7.245000824412475282e+00	7.856304130307636413e+00	5.105488586825739361e+00	-1.023643990124565306e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.411514242016530307e+00	1.492874878691794471e+00	5.520979605404161106e+00	9.396688037754092448e+00	4.453416156002638182e+00	2.342674897559006375e+00	5.134027137014124165e+00	1.538647520599707264e+01	9.392450575891260200e+00	-1.940256122802310301e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.141564387007621306e+00	1.645795738449512324e+00	2.322805960343897524e+00	2.559798576145041249e+00	7.628708789946779589e+00	7.676091665159822774e+00	1.329928531198949884e+02	4.746857320551740145e+01	4.881073345375099848e+00	-4.656386416744941137e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.489750988659522157e+00	4.880065022848108391e+00	6.579746351129615256e+00	1.870538219897898591e+00	5.771915191497549280e+00	3.597350536202797766e+00	1.600645486651855975e+01	4.688064844282247634e+01	2.149269168575610234e+00	-1.120482111987324059e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.555873155626103399e+00	2.127939629932637189e+00	3.759038510581021342e+00	8.415373360235932410e+00	1.613712652191266361e+00	2.814132798101057986e+00	-5.726118238817282879e+00	2.066986874314459399e+01	4.610774083376492527e+00	-1.289824693208474216e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.356860549792287429e+00	5.564091828545323359e+00	3.014749055017846402e+00	4.449729974092514695e+00	5.526996711368947324e+00	1.244798019286216695e+00	1.175884866629039038e+01	1.122814061698018939e+01	9.992685629269033143e+00	-1.519913449569561159e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.126387067884629722e+00	7.267879421891385583e+00	5.541277216256798255e+00	6.007671528906220360e+00	9.045787979301604054e+00	1.180917973891303152e+00	6.786985130407245492e+00	1.192819474509363964e+01	3.750359888628956195e+00	-4.451337674301395708e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.459419706282083951e+00	7.601995034304589893e+00	7.046216630017121396e-01	9.149924710943407646e+00	4.147216950018354886e+00	7.399271657451793160e+00	6.648625046416508866e+00	1.921872284949223086e+01	9.231413902264835158e+00	-7.759893295372674515e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.602781670456051799e+00	2.397266568152987887e+00	1.231042074323895230e+00	2.165553562555970313e+00	3.032182092772458759e+00	2.103812477667620584e+00	2.897261287683487296e+01	6.755690727588691935e+00	9.503496730697335693e+00	-1.030764112516048847e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.131802763860088490e+00	2.261744787168793014e+00	3.303062788673177153e+00	7.193957025323951093e+00	2.219784894443427525e+00	5.692238697146153825e+00	1.380553254627887227e+01	2.705681782344787223e+01	4.056507909157191172e+00	-1.100879574138940065e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905357372793737625e+00	1.660808321398524967e+00	1.172370559632442077e+00	1.842072570350901994e+00	2.282355347761058528e+00	6.493772016924363122e+00	2.719425955868466716e+01	2.173382929390866636e+01	1.647147723548985754e+00	-1.697805260362004631e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.322535726121643940e+00	6.576262124264672160e+00	2.112180312112050817e+00	4.118017360600862986e+00	4.828230889747019638e+00	4.884445893737118460e+00	3.621398925862431639e+01	2.309177692133192394e+01	7.422936686934026085e+00	-1.604841072844363126e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.204443753694215857e+00	7.068422259965572607e+00	4.486374609146978720e+00	8.215897385601385494e+00	6.429983704614005369e+00	1.517885980839702498e+00	2.391896365445672856e+00	6.204478886682504246e+00	3.820607277322080275e+00	-8.254463290612649828e+00
