G c dx1dt d2x1dt2 dx2dt m1 m2 d2 d1 Fg Fc p W
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.06617740e+00 2.58735116e+00 8.58830379e+00 1.16814534e+00 -3.92033512e+00 3.55588185e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 7.22548103e+00 4.26664370e+01 6.79791714e+00 1.08077180e+00 -8.47793383e-01 4.32871634e+02
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 6.95208411e+00 2.54506885e+01 6.85651946e+00 1.13574146e+00 -1.59471075e+00 8.51716071e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.34560790e+00 3.61087719e+00 8.80139337e+00 1.14550297e+00 -6.48625327e+00 1.97475564e+01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 4.31425097e+00 1.95397520e+01 9.04575752e+00 1.07901119e+00 -1.23216856e+00 1.11273678e+02
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 9.81128657e+00 1.97112445e+01 9.27813315e+00 1.19181440e+00 -8.60837374e+00 3.45291247e+02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 4.78662906e+00 1.52946666e+01 1.85364274e+00 2.02636893e+00 -4.78181377e+01 7.06041760e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 1.24428757e+01 5.89713402e+00 1.29129063e+00 -1.57836287e+01 1.85424378e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 3.93818966e+01 7.66458569e+00 1.10051165e+00 -3.16413183e+00 4.75507544e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 3.47529357e+01 7.81234161e+00 1.08977464e+00 -7.48496184e-01 1.40019250e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 5.06094950e+00 6.46044582e+00 2.33875281e+00 -3.18762804e+01 7.16467319e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 4.14372465e+01 2.50108602e+00 1.31025962e+00 -8.28394442e+00 1.96886178e+02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 5.94948650e+01 8.17678499e+00 1.05723901e+00 -2.61372990e+00 1.07690024e+03
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 2.16406073e+01 7.48100200e+00 1.10464141e+00 -8.94210583e+00 3.33112036e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 1.08777788e+01 1.77522194e+00 5.54492985e+00 -2.63546695e+02 7.17067774e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 1.76694597e+01 5.17428842e+00 1.17208682e+00 -3.63843001e+00 8.66087798e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 3.80689560e+01 2.56579660e+00 1.42436144e+00 -3.86335541e+00 4.57595638e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 3.47277865e+01 4.03729341e+00 1.18434683e+00 -1.02985172e+01 5.38699943e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.94147661e+00 1.16272983e+00 -7.55086032e-01 1.38929757e+01 2.05589428e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 4.31840344e+01 4.60296882e+00 1.15248547e+00 -1.55379244e+00 3.39901512e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 5.27412917e+00 5.94889229e+00 2.03733808e+00 -1.42520818e+01 6.41105694e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 3.51762074e+00 6.57624334e+00 1.26571766e+00 -1.81041381e+01 4.97422266e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 1.00604155e+01 6.97141311e+00 1.34120024e+00 -7.07946281e+00 1.17378458e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 1.54003353e+01 8.52662182e+00 1.12185825e+00 -3.38173397e+00 1.45737179e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 5.25197530e+01 2.93916617e+00 1.20913503e+00 -3.55232225e+00 2.85022998e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 1.18608827e+01 2.08433640e+00 1.52471576e+00 -9.73455449e+00 1.70310217e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 1.57560558e+01 8.66383455e+00 1.22766246e+00 -1.25678408e+01 2.45486673e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 1.82102445e+01 2.40951533e+00 1.69935735e+00 -7.54718124e+00 1.31710469e+02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 1.16026619e+00 9.77284073e+00 1.65181746e+00 -4.29483550e+00 1.23135388e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 3.42876606e+01 8.58284406e+00 1.11031988e+00 -7.98388224e+00 5.13455203e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 5.48492154e+00 5.50788945e+00 2.25960747e+00 -1.56584840e+01 7.83304239e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 8.36691794e+00 9.83279282e+00 1.15197714e+00 -5.82331694e+00 1.13224027e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 6.10209520e+01 1.87639056e+00 1.15860319e+00 -7.02163849e+00 8.93716560e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 2.09203930e+01 3.72759185e+00 1.50486095e+00 -1.42321676e+01 1.50807494e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 8.54211599e+00 6.74401974e+00 1.24220350e+00 -6.34968393e+00 7.54666490e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 3.93323015e+00 4.15006182e+00 2.01002072e+00 -2.74400380e+01 2.47100739e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 7.36863655e-01 9.35535297e+00 1.68673561e+01 -1.43371539e+02 8.54836665e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 3.51001890e+01 1.59063479e+00 1.24653622e+00 -1.63020001e+01 4.69328689e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 2.64423941e+01 5.94470649e+00 1.18073404e+00 -9.69889764e+00 4.16366950e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 2.09050942e+01 6.31779641e+00 1.13524052e+00 -6.45882747e+00 2.95306460e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 1.23041652e+01 6.87455311e+00 1.12117660e+00 -5.60723568e+00 1.45837840e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 1.39411726e+01 3.30099601e+00 1.19430207e+00 -1.36605376e+01 2.21131204e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 1.59056542e+01 4.28109785e+00 1.21357518e+00 -7.84981543e+00 1.95182272e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 5.30430243e+01 8.59312477e+00 1.06639247e+00 -1.94465135e+00 7.42498358e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 2.20109398e+01 2.75448492e+00 1.25351378e+00 -1.68103391e+01 1.20135201e+02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 6.09698071e+01 8.44181062e+00 1.06119249e+00 -2.79072532e+00 5.87685533e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 5.60946008e+00 6.06389881e+00 1.89880786e+00 -9.63085620e+00 4.65196927e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 2.36656001e+01 7.85968760e+00 1.04398926e+00 -1.67534068e+00 2.26094370e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 1.58475261e+02 7.42246630e+00 1.02354716e+00 -3.88702264e-01 5.06894658e+02
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 1.34282979e+01 2.86760346e+00 1.66860085e+00 -2.15580854e+01 8.89868478e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 5.86110603e+00 6.11931463e+00 2.61703089e+00 -3.59815965e+00 2.24992876e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 1.50033847e+01 8.80950838e+00 1.28807690e+00 -6.71422916e+00 2.03233548e+02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 5.78854038e+00 4.88904613e+00 1.18185867e+00 -8.80823545e+00 5.49874987e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 1.24466677e+01 9.69931693e+00 1.04874109e+00 -1.59017156e+00 1.06668773e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 7.72668578e+00 5.06993590e+00 2.34272480e+00 -2.40165795e+01 5.94394845e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.90048942e+00 2.28507073e+00 -1.66467513e+00 5.44319697e+00 1.23617512e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 4.14099888e+01 4.50491212e+00 1.04466617e+00 -5.30922283e-01 1.60500162e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 3.00383619e+00 9.56532166e+00 1.16468541e+00 -6.23405951e+00 2.56578324e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 2.29972716e+00 3.87748764e+00 1.67386098e+00 -1.67950954e+01 2.22857261e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 5.08535917e+01 8.81288344e+00 1.05636015e+00 -1.17338302e+00 1.43319771e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 2.89109289e+00 8.93125614e+00 1.34545195e+00 -3.14881982e+00 1.04098447e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 4.66206244e+01 4.15167872e+00 1.08783713e+00 -4.76077779e+00 4.03099774e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.36566594e+01 1.74931892e+00 5.27295470e+00 -2.09580405e+01 5.00490799e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 1.30309022e+01 7.52102118e+00 1.17456214e+00 -5.04994171e+00 7.91650405e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 4.83083785e+00 3.80361069e+00 1.25486199e+00 -3.71062347e+00 2.37826083e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 6.86089787e+01 8.04631253e+00 1.04575636e+00 -3.28576195e-01 3.41280116e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 3.46392656e+00 4.98389363e+00 1.23489705e+00 -1.35477546e+01 4.12878794e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 1.82357296e+01 5.36740068e+00 1.31720952e+00 -1.12226391e+01 2.09240530e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 1.68013842e+01 8.00118466e+00 1.25271436e+00 -6.62352083e+00 1.58857081e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 5.17754070e+00 4.44126998e+00 2.76773746e+00 -3.97057150e+01 8.65587830e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 4.21328557e+01 4.98814611e+00 1.09060289e+00 -3.68245512e+00 5.25200062e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 1.30616081e+01 4.38571422e+00 1.38348498e+00 -9.42566436e+00 7.08249034e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 3.27735177e+00 4.30606464e+00 2.33706241e+01 -1.41439279e+02 3.20865098e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 1.37901622e+01 5.73351919e+00 1.51741870e+00 -1.82582304e+01 8.94685170e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 1.74526523e+01 8.27919500e+00 1.23122644e+00 -4.11579104e+00 1.30634565e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 2.59211700e+01 4.25591481e+00 1.12281820e+00 -4.56313115e+00 2.71689521e+02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 1.43109180e+01 5.71829248e+00 1.31508576e+00 -3.71491376e+00 8.19060247e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 9.75901513e+01 7.03654593e+00 1.04255008e+00 -3.85607262e-01 3.91147965e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 3.51013420e+00 3.42495502e+00 -7.09118005e-01 1.77598946e+01 5.84816550e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 5.08698127e+00 3.49770524e+00 1.69315066e+01 -4.01825140e+02 9.33523946e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 4.08194062e+01 9.40071814e+00 1.04131898e+00 -2.08746202e+00 2.74107313e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 7.51734672e+00 7.51181116e+00 1.22907700e+00 -5.74266726e+00 5.99446832e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 2.22161671e+01 6.19468009e+00 1.26569369e+00 -7.12604963e-01 1.45583939e+02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 1.21528906e+01 6.82948049e+00 1.09004218e+00 -1.78665817e+00 7.79304642e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 2.62831361e+01 1.26369499e+00 2.28141214e+00 -3.31527857e+01 2.02066007e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 1.01337028e+01 6.56292669e+00 1.19021579e+00 -6.71015361e+00 1.46159266e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 1.78638482e+00 5.58557986e+00 -1.79709614e+01 2.25310167e+02 2.65414900e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 1.56108917e+01 5.91174712e+00 1.17783702e+00 -9.75090380e+00 2.09129905e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 3.51493595e+01 4.23481444e+00 1.25207352e+00 -5.54771628e+00 2.56384641e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 4.34912211e+00 1.73326508e+00 2.46822410e+00 -1.13216828e+02 7.79824649e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 1.51340390e+01 2.74005310e+00 1.81499844e+00 -4.83607439e+01 2.57505641e+02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 3.58943232e+01 9.55670242e+00 1.01548081e+00 -7.62788397e-01 5.01762446e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 4.12577578e+00 4.67829606e+00 1.59128899e+00 -2.17798569e+01 1.44786147e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 1.89532219e+01 5.20014840e+00 1.17765512e+00 -1.92020584e+00 2.11765582e+02
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.41851892e+01 1.47438811e+00 5.06152403e+00 -9.23492400e+01 5.70564538e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 1.86657416e+01 1.33809607e+00 1.66630784e+00 -1.84424861e+01 1.38463022e+02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 4.04928219e+01 7.45463302e+00 1.03976491e+00 -2.38845980e+00 2.07914971e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 2.72752688e+00 5.84285198e+00 1.50509012e+00 -1.44280512e+00 1.04830741e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 4.53491449e+00 5.57835386e+00 1.79281349e+00 -4.46557332e+00 2.88678193e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 5.92227546e+01 3.18812077e+00 1.18218442e+00 -2.32204355e+00 1.97455550e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 1.48163102e+02 7.70275658e+00 1.02561844e+00 -2.71313606e-01 6.19764362e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 1.72742402e+01 2.51412921e+00 1.38364120e+00 -3.06170417e+01 2.22321902e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 1.58026006e+01 2.70941269e+00 1.75454964e+00 -4.33151594e+01 1.71873107e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 3.94863893e+01 5.14640954e+00 1.15689405e+00 -5.26811788e+00 2.36273035e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 7.40126537e+00 3.57651876e+00 1.13589900e+00 -1.76008509e+00 3.99317429e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 4.49610341e+01 3.22716683e+00 1.20704441e+00 -1.01105075e+01 5.74208933e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 1.23755579e+02 6.80713880e+00 1.03515045e+00 -1.14831063e+00 6.18645277e+02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 4.36221281e+00 6.85874571e+00 1.22351777e+00 -3.82715595e+00 1.79578883e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 2.10059011e+00 8.42065363e+00 1.71245100e+00 -8.41536968e+00 1.89933825e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 2.42177703e+01 4.75937710e+00 1.33526063e+00 -8.09637024e+00 2.99387577e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 3.12197277e+01 1.65776582e+00 1.51147374e+00 -2.49225179e+01 4.22815024e+02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 1.41905147e+00 3.46299746e+00 3.21006728e+00 -5.10355812e+01 1.96009975e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 4.68593215e+00 9.82004917e+00 1.27609702e+00 -1.09616608e+00 1.98293417e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 6.86965310e+00 6.36632718e+00 1.52992688e+00 -8.85963383e+00 7.11127383e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 1.03083713e+01 7.38763376e+00 1.39871741e+00 -8.39261691e+00 3.86368635e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 8.29891833e+00 1.06622047e+00 -6.34442492e-01 2.65122878e+01 1.00717556e+02
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 2.25633194e+01 5.66385159e+00 1.30511349e+00 -1.28167136e+01 4.04186130e+02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 2.08790251e+01 1.33775792e+00 1.62690049e+00 -3.98306069e+01 2.80375781e+02
