G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	2.519779497421879899e+00	8.517453029577977119e+00	2.250674104764657013e+00	3.197493905163927064e+00	9.683837112016472348e-01	3.103075690307838475e+00	2.328961333187087135e+01	5.809901670100969362e+00	1.025422779199006040e+00	-5.360379786288940185e-01	1.369657345077299055e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.952659729948335254e+00	7.437415915867765293e+00	7.363827664022220887e+00	7.016992768717539519e+00	6.927257274419858391e+00	8.981520468212840669e+00	2.679548814640824617e+01	1.069060398980682614e+00	3.301645613137837110e+00	-3.857766579866692780e+01	2.074877510486167864e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.509666297020820558e+00	6.862399526349041601e+00	8.226982270629381588e+00	4.933971750305180315e+00	4.140655093726745228e+00	7.526510468534652887e+00	2.522815118287176972e+01	1.789706799137512627e+00	2.379482019223657652e+00	-3.248607171129886950e+01	3.695766488690535425e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.838941931080809056e+00	6.186583220389380244e+00	2.343882921312762768e+00	4.597827478804820345e+00	2.944896245376285471e+00	7.051888644607387846e+00	3.161200825244713641e+01	3.042385450394775148e+00	1.311122726080647283e+00	-1.620140142539956685e+01	1.996730535112688187e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.382036224598247820e+00	7.635340795248188428e+00	3.136878491993995155e+00	6.639317970438590955e+00	1.321190573841680482e+00	3.743683253509999087e+00	6.813924859429189951e+01	1.573526501225638530e+00	1.248721333601218619e+00	-3.297221413714928495e+00	4.233045113195344129e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.184999774732563793e+00	2.319443245247379437e+00	2.192036289759138779e+00	9.700125081119633563e+00	5.852933462417372112e+00	2.801947532425752119e+00	1.140729983461674379e+01	7.426693386653063556e+00	1.144887310156694760e+00	-5.763287198806749778e+00	9.326117979738071995e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.682389247471782312e+00	8.848910341957651582e+00	4.337945436100498320e+00	1.677884065105705647e+00	8.408776976109271217e+00	7.403103441301703391e+00	1.002795198512618224e+00	7.274735271780552459e+00	3.743887665459464831e+00	-3.357287057085489579e+01	2.940648190212241886e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.006384350729985666e+00	9.199586697082571263e+00	5.648523754885923509e+00	8.608281802947407968e+00	9.839517176180732960e+00	5.142249687487912446e+00	1.408070298743172089e+01	2.674895720411076372e+00	1.981797422644431705e+00	-2.724547721569938474e+01	1.075453748903392750e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.449671220365523538e+00	1.477523106685530774e+00	7.851440839990280196e+00	4.213490974520049726e+00	6.216582830746019361e+00	2.186283763975955363e+00	7.874191868626951418e+00	8.195801715693072254e+00	1.174856956542638775e+00	-6.897742408615154197e+00	7.404925213028798225e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.819981351449300178e+00	8.580675582116947808e+00	6.756129322517463009e+00	4.979128612316161551e+00	5.565942038001622016e+00	6.225268757475458159e+00	1.702036199222541057e+01	2.523143074396383856e+00	1.934921772010758101e+00	-1.888096395090362734e+01	1.817915160687545608e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.877699670865577986e+00	2.221579726028803048e+00	6.780674571320247424e+00	1.203028582216913112e+00	1.426272251929911805e+00	1.559207360447111945e+00	3.900059197520140408e+00	3.227055642784334655e+00	1.621494134252283947e+00	-4.334213193292780986e+00	2.974828361016642830e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.213687099581042261e+00	3.895296789876753873e+00	3.737185230346783626e+00	3.637871271599736112e+00	5.710409666843536236e+00	4.199150337871217609e+00	9.140849076331905465e+00	3.159109620248326866e+00	1.932226300414413345e+00	-2.397930381696304281e+01	6.706064482788654857e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.049500047352855070e+00	7.454042814693497832e+00	8.585846289755128424e+00	5.403662817462086210e+00	4.186285281836080507e+00	4.903750804932556662e+00	1.732738374007906401e+01	4.509918349280975569e+00	1.212306116869234618e+00	-6.634689863570979007e+00	2.900024690300631960e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.795401281034614271e+00	2.113840400782398987e+00	5.792081477308759219e+00	1.232049322265713620e+00	6.667524098799922250e+00	2.242583054213180827e+00	1.091874050966169296e+00	3.283823479951908819e+00	-3.298819345222069987e+00	1.137279799747678588e+01	1.734833321175451459e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.241867493510143916e+00	8.168520731192064233e+00	9.855495747752454960e+00	5.442615279172298592e+00	4.040749132730844018e+00	9.868914299322495864e+00	3.414519863579848646e+01	5.543056988583306754e+00	1.246692834510300996e+00	-8.762509336771596935e+00	6.338525395002152436e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.941554916289443877e+00	8.477268514689983547e+00	6.737034773027970935e+00	9.440096230168215641e+00	3.149827830748396451e+00	3.177611615779615040e+00	2.459563352289010751e+01	4.333156665054881174e+00	1.041672489122677181e+00	-2.924164818541672428e+00	2.418161051150144942e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.662194451630690128e+00	5.245941750483586574e+00	2.142080059237084999e+00	2.059721663075720244e+00	1.786523178125140943e+00	2.592622684522382315e+00	8.849331915707422169e+00	9.656093923986563965e+00	1.164521786726952168e+00	-5.843582130769788829e-01	4.197786408869241370e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.341633867830942739e+00	1.104626090719630804e+00	6.976413949456824248e+00	7.897387827946796612e+00	4.116292354073019411e+00	2.873805703429747727e+00	1.772217825189738960e+01	1.634386438192210633e+00	1.510341513324016338e+00	-4.591613896047064713e+00	9.066433105576575713e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.261451049420259984e+00	3.529258720756807577e+00	4.012761535190018769e+00	4.937724993934696549e+00	1.933188705240331151e+00	7.850060700577289552e+00	6.049776978008258510e+01	2.469178283309610755e+00	1.091147955557135951e+00	-6.665321001184068450e+00	5.617572158047771609e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.542651142841714673e+00	6.441830622938001127e+00	7.390984140743134034e+00	6.904531022920105343e+00	2.737835687019310793e+00	4.433532750827219537e+00	3.849745947421983061e+01	1.535219723184063190e+00	1.363093603054294611e+00	-1.677909299445804336e+01	5.579432049867828027e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.490493193063560096e+00	1.015376502170447459e+01	1.535160594891358476e+00	3.231344140741334137e+00	9.742945001465246335e+00	6.118387825838805583e+00	4.752771244925140692e+00	6.890160016951417887e+00	1.612209519259500956e+00	-2.526560800095490222e+00	1.954589619976335868e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.595184026362040264e+00	6.001881508595526604e+00	1.886279772047858128e+00	2.184523607595036943e+00	4.661672860191800716e+00	1.758252368232595675e+00	2.535421195426446062e+00	1.039841206995590239e+00	-2.720842420104626846e+00	5.005616267822893661e+01	-9.052090403888108483e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.655743238011917029e+00	3.231494868752891048e+00	8.830184210636799591e+00	2.024904312406768714e+00	5.698203365784343610e+00	1.663793234154267386e+00	3.131544460873391778e+00	8.401156936091677352e+00	1.417796291621084670e+00	-2.859934818544104473e+00	1.052391052823622708e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.936927541825493648e+00	6.051702535306758612e+00	3.633534953736154982e+00	2.029716292083990403e+00	9.074224911419896955e+00	5.060395157908643249e+00	3.146085346161347385e+00	6.103197576101867305e+00	3.030666178478768558e+01	-3.259144433042671380e+02	2.183976253178816052e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.337695370965527708e+00	5.926226485240033703e+00	8.429490910932656789e+00	2.481608083311796609e+00	1.017115954492458485e+01	8.433116459434168988e+00	7.291840124307815252e+00	6.092157994673805810e+00	2.724055366899875708e+00	-1.330059121320057969e+01	5.359040980122983910e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.370563577084129570e+00	8.230615302721336235e+00	3.107322222469781625e+00	6.727425271513605587e+00	6.127160636620306633e+00	8.778283661545581040e+00	2.861069793589028620e+01	6.226693166715314476e+00	1.092568171138046607e+00	-9.338108085936100977e+00	2.696670188522532499e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.719207978921803992e+00	1.587005037796835882e+00	6.972959112348173782e+00	8.822200950686749366e+00	8.077843056907729746e+00	1.682393585616264842e+00	6.571934218497720970e+00	2.495065255752810351e+00	1.390347019785637572e+00	-2.401112997893865852e+01	5.359827606715904125e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.706499286735184029e+00	7.509048128695544833e+00	7.728796864913961784e+00	8.251780019151052414e+00	3.654685412816334633e+00	5.885755705226760170e+00	3.862003724364895163e+01	3.060671174835468467e+00	1.108313389362576062e+00	-1.601595242773934658e+01	6.002984782160129953e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.194141947765339218e+00	5.399003886599547108e+00	5.760043599189797803e+00	7.609702938104264014e+00	3.714485720638475819e+00	9.260387538290906662e+00	5.330411598659840422e+01	3.986077673210012495e+00	1.198316704396768628e+00	-2.025709654056258913e+00	3.322110539980682233e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.957622514347724163e+00	9.684630545873952556e+00	4.223955725073429868e+00	1.905067596736833790e+00	4.661522845923191660e+00	4.769012613692617641e+00	3.698915243378868123e+00	5.928740686549976324e+00	1.536329590107173404e+00	-4.276027258707497225e+00	3.964419246205706315e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.851981345772754972e+00	3.982056577145297815e+00	3.132917447160977975e+00	4.315461714521068970e+00	7.453785231124137489e+00	8.730000506565504637e+00	1.489618588642733599e+01	3.161896389980459521e+00	3.109374559998433707e+00	-1.466930186220304755e+01	6.047813314629381409e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.126707719696469212e+00	6.616087056767048225e+00	1.493853431503467943e+00	3.805502724131110348e+00	7.173314010580054578e+00	2.346057053392712088e+00	2.396895247543735508e+00	1.811431277117628635e+00	1.261422110042740385e+01	-4.093574298063369383e+02	1.939108143671699125e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.891391458437333029e+00	9.285898772962806191e+00	3.592506646750816213e+00	3.806385829078532623e+00	4.004312479648400647e+00	9.144475600890020317e+00	2.438482267887276222e+01	9.937678810473014934e+00	1.140456289788161826e+00	-3.916243842660767971e+00	2.712962205035791499e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.264823183176661647e+00	1.651773388515184404e+00	6.957260979821068503e+00	5.877009680407814685e+00	1.986330896492031872e+00	7.499084965307208250e+00	6.080057006714326207e+01	7.583095432412432224e-01	1.557104224370439161e+00	-9.077298169302673969e+00	5.442749114077611239e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.716516447323172656e+00	9.749895964015868444e+00	9.436606952330096831e+00	5.917705884892924928e+00	6.702923470067813305e+00	9.228452900803118197e+00	2.598338831941946481e+01	8.659192283418098768e+00	1.147857643121955151e+00	-5.787668157481416387e+00	4.099386057741245963e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.045473975294846980e+00	7.266725180983589993e+00	8.823244018035003577e+00	4.639047995828280868e+00	2.193082762482870596e+00	7.154160439753367129e+00	3.945606421555607568e+01	8.017547564963464879e+00	1.133298658850030893e+00	-2.743854158205282445e+00	7.090011727034634532e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.967376221262393976e+00	1.281010141887110043e+00	7.824495251328555057e+00	4.487854989660347016e+00	6.168159446801755763e+00	3.714797246998014835e+00	8.774953018651334702e+00	3.373199765103092052e+00	1.497807911438329365e+00	-1.760258561575626501e+01	1.067194140512425378e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.649354626667136614e+00	3.513809547791507892e+00	8.158314037445235201e+00	8.628788188009902882e+00	7.234856857507048211e+00	9.441909241020974619e+00	3.314944269500782070e+01	2.033373705534225362e+00	1.707814786668685469e+00	-3.078157538061272191e+01	4.545671955126381931e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.867799084056122272e+00	7.130976079300210380e+00	6.626965866423891072e+00	8.730935953447914954e+00	7.339878740876854657e+00	3.866504393265908668e+00	1.327179806707238718e+01	2.219038578391403949e+00	1.546528248245245596e+00	-1.670871027322590763e+01	1.009738017652083357e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.062690257720096731e+00	1.997225204766434059e+00	3.566683027268231054e+00	3.635263146933700895e+00	7.912258123020139422e+00	4.172469096171419700e+00	6.338049763991349117e+00	7.275315260727481359e+00	1.318380850538377835e+00	-2.717985661462772207e+00	3.552741838736764635e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.554497495427130005e+00	6.437365319191294510e+00	8.922425097839937536e+00	8.954803927584361389e+00	9.174141043753031965e+00	7.211068012708399699e+00	2.453524665895172063e+01	7.143780404052810340e+00	1.113893965085956506e+00	-1.424336119768437037e+01	4.067806631845924130e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.364253751725597041e+00	4.077763482542671625e+00	6.967495285314571518e+00	9.392300605866944707e+00	4.882614890346630432e+00	7.696308941652782565e+00	4.183469142728736045e+01	8.063789088547034467e+00	1.155208329263117895e+00	-6.507612461264441706e+00	6.612013203032413458e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.503019117858750420e+00	7.063116527278569201e+00	6.135227507039022754e+00	4.414968511682664243e+00	7.875566220862634026e+00	9.585646320272063647e+00	1.453324149815141553e+01	8.846865109573222696e+00	1.191405170609654229e+00	-7.047653654816713242e+00	1.838760729967363261e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.037675191351766557e+00	1.815575533537864938e+00	1.742901185298513456e+00	4.582499972640708741e+00	6.106620485909911800e+00	2.927175427567786592e+00	5.665217378344812538e+00	6.892870949269446434e+00	1.229823256745820714e+00	-4.059395817761876302e+00	2.405055792689791616e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.559750042407339166e+00	8.779657228174098549e+00	4.480593700677036217e+00	5.408535386954777202e+00	2.763850210030223575e+00	8.114383675403425755e+00	5.263338721952727184e+01	3.152682899088361967e+00	1.181966228586597056e+00	-6.411079893731859158e+00	4.577190302392730246e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.215979854183323994e+00	9.647198778446281153e+00	5.037471926206128714e+00	8.832756738689026221e+00	1.872756213684081406e+00	7.485337996780060621e+00	1.749296581594977340e+02	3.227807810120805421e+00	1.060929343045136974e+00	-3.103597779689180935e+00	2.162722777207693071e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.285774671590003138e+00	9.619106343821803407e+00	8.385971406668458528e+00	8.831159076885130688e+00	3.549286733258074644e+00	1.595103553055830625e+00	1.285034586948488311e+01	8.838348011091783363e+00	1.102725907481012513e+00	-4.126699597924314844e+00	2.188811644691684819e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.591904132444545539e+00	7.481852604985285815e+00	6.116490617738146618e+00	1.648852654394376449e+00	5.036331103697713196e+00	4.401882552206908272e+00	4.450817882112964696e+00	2.799887928749500432e+00	1.005331694153139566e+01	-1.541631028133959092e+02	7.003233369713638012e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.474606508673488747e+00	2.653094655861112372e+00	4.105142701403392991e+00	4.400883647400006815e+00	6.469455075092070295e+00	3.760051501235021743e+00	6.368030188357454158e+00	1.379457645689644130e+00	8.143151891283407551e+00	-2.529473817375985902e+02	8.768831930322880908e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.661835061675009939e+00	7.544427285014436713e+00	1.020122853490193826e+01	5.694945108393926425e+00	8.831361132162950156e+00	4.080877698535421594e+00	8.960889378135021843e+00	7.198617030361943669e+00	1.292829007271796060e+00	-9.825594965190862951e+00	1.280439258776949316e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.360473348343727906e+00	1.462807857102742970e+00	1.994886024213117448e+00	5.092540556030467513e+00	2.864858005814477693e+00	9.471472959449503293e+00	5.799631045963300835e+01	4.657640480411888717e+00	1.147806440264265371e+00	-1.246822299310382576e+00	2.288061983206321202e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.922299190763192112e+00	1.391191909345041999e+00	4.819272814120621362e+00	3.254492222849200811e+00	1.945828403882367219e+00	6.448743354201599942e+00	2.667362296024095514e+01	9.155181259149413719e+00	1.003277608231579077e+00	-2.511001291415487224e-01	1.812779195266928696e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.058185959862759873e+00	3.827691124067118533e+00	8.314042792255940117e-01	8.544303307128783942e+00	9.640175773292341432e+00	7.828869391916128961e+00	1.962323818295732281e+01	7.374097726517994111e+00	1.330842230488299194e+00	-1.485543512147074630e+01	1.165732669034766786e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.263179331945591066e+00	5.901266850991039092e+00	7.699131137847686546e+00	7.474832108837992983e+00	1.667797761549451696e+00	9.835044371681391340e+00	1.028360427043507883e+02	1.646156832509862555e+00	1.196657915125188154e+00	-8.152776001182841625e+00	1.474929200658143145e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.135482711779167486e+00	7.499991977103753094e+00	9.240552691946110286e+00	8.481257177787130175e+00	5.274026243751285925e+00	4.084394062691265148e+00	2.178291882412683478e+01	9.243805450754429387e+00	1.048843238100742870e+00	-4.409780104694505098e-01	9.832560704437516108e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.864490090350284790e+00	7.127491634050780789e+00	3.161680121811405009e+00	8.422805125152974526e+00	6.155858637292561220e+00	8.486276304765803857e+00	3.446447082947719309e+01	3.547000805750939012e+00	1.303357656416648247e+00	-4.258321762022923451e+00	1.714331106844529131e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.862845695847324734e+00	4.877094029807829578e+00	8.749168357843627675e+00	7.872991595708766610e+00	5.909556362497784932e+00	5.004505974944039259e+00	1.716134861939874412e+01	4.288406818209928417e+00	1.185771468590586686e+00	-1.336263139815028111e+01	2.887799608481598739e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.968431871260752031e-01	3.729836465197450934e+00	3.520104459828566679e+00	4.847048530949463974e+00	1.580946209328703222e+00	9.430173236062497466e+00	7.309033283545613813e+01	4.628497166640847205e+00	9.151205655337915079e-01	-6.198206972287154670e-01	2.328447943353645826e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.308026310926813096e+00	1.007246759850771767e+01	9.137080110627655571e+00	6.438864998154976149e+00	1.454842317766231963e+00	2.561372497473990872e+00	3.168851420962267440e+01	1.297242241692529774e+00	1.231046325288831289e+00	-2.817714163097730040e+00	2.665394725490093037e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.638091293865251430e+00	4.355171115047578922e+00	7.792802633597337270e+00	2.482510171230007501e+00	1.951740092470775956e+00	9.833303097051794950e+00	3.669094845612605127e+01	4.951680552226954468e+00	1.267827009847919184e+00	-2.631885403966137016e+00	4.907975010272068062e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.376341171761878535e+00	5.407254079505475985e+00	8.114000696012110936e+00	6.842968109555838119e+00	6.291646005772586037e+00	2.571517024668721341e+00	1.166351295722084558e+01	2.441889218913611881e+00	1.766705503223583218e+00	-3.723252452045255723e+01	1.433858226179853830e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.135850549328068837e+00	2.607649348678951817e+00	1.230101380624910590e+00	2.174488314605169670e+00	5.973804445506058158e+00	4.318927509361947692e+00	6.229042392565081521e+00	4.844971933936771613e+00	1.959503672276166952e+00	-1.703224042994167320e+01	1.240722584106414317e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.218864324285938938e+00	7.865255814884900332e+00	9.641396749400792388e+00	7.231669226364860315e+00	3.056233020040408199e+00	8.064721730415200796e+00	5.582994332513747793e+01	4.036743315620929806e+00	1.115860192677085694e+00	-2.303696155437866100e+00	4.971127394921537075e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.502264978604594070e+00	7.145874063939355203e+00	7.670562066957844038e+00	3.327285870393700939e+00	6.525713311204603073e+00	4.983883242514456136e+00	5.593211926489468411e+00	7.971763807505578114e+00	1.394212969545898240e+00	-8.428209198427335735e+00	8.322497919368370844e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.904431961073802970e+00	2.625353408276169809e+00	3.596802015834481114e+00	1.813929101560175283e+00	8.402959962018000439e+00	6.778544588673151239e+00	5.411890194442872115e+00	8.166880904864036950e+00	1.990034740115521839e+00	-6.738660420855548949e+00	1.190137063650159277e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.984181902301791034e+00	1.693909482803804600e+00	8.170546190579083046e+00	2.529233187466628507e+00	1.325499177095817327e+00	4.973991699186639970e+00	2.714826229922137912e+01	2.823712613233384516e+00	1.297772987359698593e+00	-3.698815839278868811e+00	2.671250935652415137e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.932957145295700840e+00	7.166250201638310280e+00	3.337984540092526764e+00	1.425422990373998999e+00	5.762229061585332879e+00	7.360078849769078779e+00	4.495775163341335201e+00	4.016658351870866284e+00	-3.950758236883398666e+00	3.933474363179043110e+01	3.728614217039211809e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.688051686816389285e+00	6.797516216820284285e+00	9.253076958108986005e+00	7.444360008238246174e+00	7.517195160270267351e+00	2.889832728833813036e+00	1.062691143639989555e+01	4.191528558146819350e+00	1.396423154323101379e+00	-1.491573893933875183e+01	1.495219638351502738e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.675210253850236697e+00	3.334035531447580247e+00	2.277149211840948873e+00	7.614912497846575867e+00	2.897124807464903196e+00	1.043022452983471959e+00	1.200769700553386521e+01	2.167752362965215784e+00	1.257150569856706479e+00	-1.506040812822961605e+01	7.660600288494698873e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.879151876708047730e+00	9.109175767417438507e+00	7.668166637501428795e+00	5.649344409920336929e+00	3.938018583669943506e+00	3.446753669115949048e+00	1.612880045006963314e+01	8.270442001213332617e+00	1.096609153538003145e+00	-3.944213997471780697e+00	2.212293694944605704e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.564639532692626567e+00	2.453327368725475299e+00	6.220421264803542627e+00	2.267575882507405716e+00	6.745451622176456219e+00	5.385595589413243900e+00	4.288482285119778581e+00	7.380321552728493550e+00	1.612949339640140645e+00	-7.871295585612047674e+00	5.639331315704524883e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.073514990966315974e+00	4.355711177532062273e+00	1.740067939191034752e+00	1.483118992837127337e+00	8.714883992252650202e+00	2.499081424601004908e+00	1.233747537840892416e+00	2.767852415245266151e+00	-1.050889420797878948e+00	6.887804919173538210e+00	-4.006411402149909762e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.474290231843520260e+00	9.501188290023955929e+00	3.258712971360676836e+00	9.043982698101264983e-01	8.447137692794292718e+00	4.131842817749265429e+00	1.521172322322561943e+00	4.060981748192058483e+00	-1.483418276325950913e+00	1.307016270782572498e+01	1.304914757391360070e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.922257464394324433e+00	4.277096646936942470e+00	1.132574157324340192e+00	2.591389283618875883e+00	6.492182958030412010e+00	4.382291876263006536e+00	5.837582111592251266e+00	2.356120790853943880e+00	-3.570261433802175866e+00	3.846987973186021037e+01	2.950079416020669498e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.242679240786477735e+00	6.760781858586681459e+00	5.400998785610515718e+00	9.222832191153971237e+00	7.313361671855587609e+00	1.030341554049424069e+00	6.397005924153800649e+00	6.530364105469240954e+00	1.109694671376901809e+00	-4.184426406266267939e+00	5.083962770960975064e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.715145961331169033e+00	4.576647531223249743e+00	3.631553035742647761e+00	3.391742200430015508e+00	4.219035204576162101e+00	6.299712270374603129e+00	1.164281863479273227e+01	2.415358696231684643e+00	2.758245744802766630e+00	-5.573607434923570736e+01	1.453702819624064944e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.493591377541745757e+00	3.580130363737531241e+00	6.410885904860751161e+00	4.085982210815986448e+00	6.819433499186176917e+00	9.063097910868945561e+00	1.584322851351188888e+01	1.072721192692112702e+01	1.251115484922923793e+00	-4.349422551790752323e+00	1.804269839157703643e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.605335161107625197e+00	1.009565031702618931e+01	3.695093165766700327e+00	2.244033839638142069e+00	5.350997086713498163e+00	2.093691391445483774e+00	1.528465043011128177e+00	7.788600889557618423e+00	1.549534797506471051e+00	-9.324141223187655925e+00	1.853877230925071729e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.385880635873182776e+00	4.975400937559037118e+00	3.846220374875332748e+00	3.084445527428744338e+00	2.440226331295557216e+00	6.233944642192707164e+00	2.267225592140531631e+01	4.605271868886837261e+00	1.158106362057457872e+00	-5.614780579675287875e+00	2.027354450605818386e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.134895146970796631e+00	8.599046943061015469e+00	7.869770890012141251e+00	5.692168850264966551e+00	7.630752220327548407e+00	7.405673956703276772e+00	1.599955461566551840e+01	6.171280650972659210e+00	1.290479145051503407e+00	-1.190755962773129184e+01	2.564375676371160466e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.825295729256298571e+00	3.053400983051668405e+00	1.459146459975221521e+00	5.565914584551114430e+00	5.455494062912948472e+00	5.092072867489262578e+00	1.481971253638832309e+01	9.754453747899429317e+00	1.211408843833383431e+00	-3.744917563797938165e+00	8.562347440172686674e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.032329888389734052e+00	3.477301206887586815e+00	9.160286655158015989e+00	2.986923574618703725e+00	4.588112892098547668e+00	6.902687243013000185e+00	1.727413350747276866e+01	5.910558745183275065e+00	1.265221403214960905e+00	-5.855201866364264873e+00	2.509877317875758251e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.324429641793789969e+00	1.313335500602293315e+00	8.732741377650802050e+00	1.107875729478575488e+00	9.351916621491398018e+00	4.673367365551261088e+00	1.629931141477139356e+00	2.638127720726256342e+00	-7.148689319851040391e-01	1.422196726630752472e+01	2.262028373667294190e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.239177900007558453e+00	6.633755470798280207e+00	7.464826308955336387e+00	4.689025035793790153e+00	1.019069208558358364e+00	5.940843057566290497e+00	6.320478226857279225e+01	4.470035882290390283e+00	1.116223330866354502e+00	-1.232906790279201248e-01	4.920876792171513330e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.421744315883280763e+00	4.294567601022444059e+00	5.861371882003142630e+00	3.133552895204530842e+00	4.077377039618467869e+00	1.006811168292692349e+00	4.718916898552210526e+00	8.560996431202209322e+00	1.072716244537663233e+00	-4.285687020490891896e+00	3.190108070953885289e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.492098825176382260e+00	8.672504580970851862e+00	8.763010820509890664e+00	2.685832071738313953e+00	1.226567239828535882e+00	7.151707487516989481e+00	4.476535971773509459e+01	7.003397677781250330e+00	1.091755103954932471e+00	-6.923623550945826599e-01	4.156919525574503496e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.187656681560621985e+00	4.931648162133437374e+00	2.853962818890021680e+00	9.721146659789365430e+00	7.930048385023622970e+00	7.251831897652714076e+00	2.497200471657938792e+01	6.881922251478152397e+00	1.227669929103564428e+00	-1.955474774303248342e+00	8.264571212328979755e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.445136180679314819e+00	9.955488947945248412e+00	1.785205231998176156e+00	6.161409440007128424e+00	7.383923271113662423e+00	1.616369897199074757e+00	3.396598847738689031e+00	8.932451731621080526e+00	1.102635204599617946e+00	-5.909646945560712794e+00	1.817000888472120224e+01
