G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.512177478778749862e+00	8.702467783500621223e+00	8.579758870502855572e+00	3.146430503444353377e+00	1.751505961253319033e+00	-4.378479006015489006e+01	8.071870336318127670e+01	-1.354626584298883699e+03	8.413414759085028436e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.116442135959938353e+00	5.386573015295314626e+00	2.939610966643515511e+00	9.614290239756723366e+00	8.102164839444887079e+00	2.897501799609922379e+00	5.367681229694515999e+00	1.935326324036616086e+01	3.890888922016051055e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.460667996426210813e+00	9.593538268511558442e+00	1.667585172307863406e+00	6.575157368056048668e+00	7.073264431447263689e+00	2.660792346310641765e+00	6.379399341494372599e+00	1.781494507083558005e+02	-2.127199667771428793e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.512769367477052374e+00	2.703551273605164784e+00	3.444885904203832006e+00	6.201463226249742888e+00	4.256937481356922959e+00	1.587000982093011547e+00	2.699997938108993800e+00	1.543726256185061985e+01	1.518391265326636308e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.351895488178303850e+00	8.394972260401386777e+00	8.415488166698217753e+00	4.491194880404041356e+00	7.216544130207818597e+00	5.481244452741417916e+00	4.424495676012639933e+01	4.607963870138506763e+02	-5.362681323872368466e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.671338943905853469e+00	7.757832727059607691e+00	1.701238378929791129e+00	4.960443022538060021e+00	5.078165800702477917e+00	1.580655005475502639e+00	5.211757479847849872e+00	1.335393974810316706e+02	-2.301825862932804867e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.278977155138525390e+00	8.120780227040992116e+00	6.323935368061177620e+00	5.940581691523201258e+00	7.858950319206224222e+00	4.111637400163824729e+00	2.667806172333514780e+01	2.966984054763419749e+02	-1.767719125537247038e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.545772000156018677e+00	8.260861532836894838e+00	9.713341081818297695e+00	7.217853859032844710e+00	5.058091466398320080e+00	3.094133624771497004e+00	4.617617568513172444e+01	1.155438095425998455e+02	1.376441510604616099e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.007975651106447712e+00	8.195724051199444915e+00	8.957372701162844564e+00	7.068083851321185662e+00	4.570323316397816527e+00	2.593582317398443138e+00	3.637827945869013035e+01	2.973380089159320505e+01	1.454424375622749039e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.851410966015773596e+00	6.907019658640060733e+00	5.725588274871989292e+00	2.706357606745207089e+00	8.937770973016897713e+00	1.232425901115495037e+01	2.792698046152063540e+01	7.677841106513515115e+02	-2.763895312517228149e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.121862373797315904e+00	2.106593654691959472e+00	1.508208142610497848e+00	5.691417947340199568e+00	3.171243451673343205e+00	1.261956272669826573e+00	1.048853081383845476e+00	1.147999373418679525e+01	2.203428044099404737e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.446588511206611471e+00	2.126856863558080679e+00	8.350884513905565854e+00	4.738371380810719735e+00	2.008885850996009470e+00	1.848021771899588162e+00	6.214674589487470868e+00	2.203782544466681514e+01	1.444997317866139852e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.373030934696947369e+00	9.633409570628208130e+00	6.668638286992715436e+00	8.545045260010921240e+00	6.332258883398702132e+00	2.759056569386126423e+00	2.699761572305763835e+01	2.487691194268789729e+02	2.468324761400947409e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.665417096784885587e+00	6.285803342863188981e+00	2.477059350834131646e+00	6.540006308232104715e+00	9.336317884713473347e+00	3.598528276104309587e+00	5.306201101350947802e+00	2.046116036060157626e+02	-4.395883454424232184e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.731839100581437751e+00	8.376389743735410676e+00	1.514699545470694630e+00	5.776206416141642208e+00	4.335458566872897102e+00	1.577902670975527499e+00	6.579621879087958369e+00	4.929233938537774407e+01	2.248003306713316363e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.322227027724098392e+00	5.352021484793844763e+00	9.358351547718402941e+00	2.224905754024312010e+00	1.715271435571954051e+00	-1.115586101101846195e+00	1.995111078756714278e+02	-2.684690235652680812e+01	1.163374924474668290e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.514451478133644002e+00	1.839725183419137045e+00	6.919992756300208825e+00	6.022139869126150735e+00	4.237720710522723699e+00	2.021194107771568049e+00	8.156486079304732684e+00	3.320855731258752996e+01	1.503393583582933068e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.746480287448621826e+00	1.829068570099705804e+00	8.058492845514436453e+00	1.902231158952391255e+00	5.046869071308331733e+00	-5.008163010486042843e+00	3.972312744631231851e+01	-4.037583095958995472e+01	6.164239770256664741e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.908772423104960758e+00	7.446824918655448933e+00	8.951589103597077823e+00	3.925868292885898558e+00	2.649695059787336771e+00	2.986913150451193211e+00	4.522237944289005895e+01	5.659224955973424898e+01	1.054173788031698251e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.010486628133005382e+00	4.706429862620028715e+00	5.915936344858324425e+00	2.263052197341149707e+00	6.855766197048063226e+00	2.232186489364174520e+01	2.682794666745689582e+01	6.534802494885977922e+02	-2.465927232133563507e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.163447271587603637e+00	2.776384838502310437e+00	5.221426993394868710e+00	6.876434704058263847e+00	9.929357269437836919e+00	4.524397738980303174e+00	7.012153937642185753e+00	1.174203891210477622e+02	-1.224603043726478901e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.005077196830807651e+00	5.168160385736936036e+00	4.658021766079269987e+00	2.797389690117904504e+00	4.421685678214618775e+00	3.901694392582097937e+00	1.601381742067757941e+01	1.506791570505368156e+02	-9.896552895391886651e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.062657395096324286e+00	1.369774473592510144e+00	3.568768818426927947e+00	4.442696155078277975e+00	4.599327225602009683e+00	2.013350914701384387e+00	1.735924897059030636e+00	1.626543527469315364e+01	-6.216839384691832393e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.938956471614249999e+00	6.202436274561376806e+00	4.732824677256557422e+00	8.780229282831216508e+00	4.654488215799223561e+00	1.813826347396912730e+00	1.455186588576881945e+01	2.476443273791862509e+01	6.458659115285502139e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.666037548835637594e+00	3.528916567622313316e+00	7.598863407564156347e+00	2.806917308916887954e+00	1.619226352052809847e+00	1.043346059750479604e+01	2.349498202419582782e+01	2.324813796763868368e+02	-5.976657089887554974e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.944083886326831490e+00	7.458059652268023143e+00	6.308219580633594781e+00	5.423768005402279435e+00	9.051647581586742319e+00	4.734258522472976516e+00	2.612689383617250627e+01	3.913199953388229346e+02	-5.624880650790107950e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.032932205143804794e+00	3.797964003898181229e+00	8.835793952854599453e+00	4.907584642362801119e+00	4.827248706051915583e+00	4.316671375630320995e+00	2.278651047065433488e+01	3.580116314501806585e+01	6.107000484713735489e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.550241804871411055e+00	4.889441970063777454e+00	5.094120577065055500e+00	9.234858466927335918e-01	4.818426415513886951e+00	-3.521153240313863453e+00	7.305224218130042857e+01	-1.020277414935484899e+02	1.142705071072747671e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.094964460972498443e+00	1.494662952708826653e+00	6.627671982765837022e+00	8.159138311474796623e+00	6.852869530374716689e+00	3.146418026792728639e+00	3.191995472438254211e+00	2.903837109623358259e+01	3.749282403753184667e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.356767369531279854e+00	2.470571554653246960e+00	6.753590469414577413e+00	1.402607546537286476e+00	4.981567888127528931e+00	-4.384772051027575834e+00	2.508172101653022779e+01	-5.860359849998920367e+01	5.691266253717425627e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.147101606410932284e+00	4.432505748605551688e+00	6.260272347389010505e+00	5.105960447158934379e+00	6.659034190019569088e+00	3.875114017748251705e+00	1.572757110851645201e+01	1.289858483959161219e+02	7.664737511841159368e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.484039439543995087e+00	4.840398224286682094e+00	7.251252273171220786e+00	6.126572209646622191e+00	1.715866357457763725e+00	8.666037763344078826e-01	2.076818291142499362e+01	3.565553834402128075e+01	6.400168908710799087e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.472285036266737457e+00	6.432695169341624108e+00	2.905799400543333633e+00	6.719368870396360549e+00	8.110128536315306391e+00	3.313216811079831459e+00	8.605052814977009135e+00	9.259735821946375722e+01	2.236301385398303054e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.590120720233875407e+00	3.567821442256819964e+00	5.386820339546928516e+00	7.084809778155560345e+00	9.221331938774635972e+00	4.211716115647334391e+00	9.299189101638587474e+00	6.019356551245192577e+01	2.813884649755331679e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.172971484327165470e+00	7.803183514564945078e+00	2.132275998909741066e+00	3.206530408908323082e+00	6.820423997187681664e+00	2.933472913925581071e+00	5.280450022331508286e+00	1.642707913711517733e+02	-3.056056479390331049e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.933235009650536185e+00	9.204676374130265515e+00	3.974778722252668484e+00	6.963631192657178115e-01	9.257232555069904834e+00	-8.784255505578943968e+00	8.614135857706045840e+01	-6.350138509415494354e+02	4.365629734798579307e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.945897153699014837e+00	8.259369687026278939e+00	5.366716871022659596e+00	7.890677452641207346e+00	2.799227094066467636e+00	1.039725596637578908e+00	2.011654540500475008e+01	7.149617598869527058e+01	6.260939299524380175e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.576047126622801997e+00	1.193375902534093091e+00	6.780697603030997556e+00	6.006982368669679495e+00	5.821631783070363220e+00	2.887798508388552232e+00	4.573032329004744767e+00	3.941822112642805109e+01	1.699968074408741092e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.296251907311867235e+00	5.513088578370698656e+00	9.720189404360622731e+00	8.701385973621768244e+00	6.292726531767008247e+00	3.481749547347010587e+00	2.552789677092104981e+01	9.984248203279069855e+01	7.324651080413718773e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.618224957465526970e+00	2.018085192465096434e+00	6.012438619718554200e+00	7.960769859342311960e+00	5.857994291828532596e+00	2.799070858419678398e+00	5.249004160950540232e+00	2.704047883349548087e+01	2.110923882134131802e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.170887790225602743e+00	3.245531068259577712e+00	7.695790955330203076e+00	8.428754965295656376e+00	4.704825975025054952e+00	2.234826100285553174e+00	1.234658224115879044e+01	5.315148600423495395e+01	2.748064716512257988e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.600760417930881196e+00	9.446529573180928452e+00	5.651086540746980802e+00	5.275300777342879499e+00	3.911460315033255419e+00	2.077815893796152391e+00	2.831185621159157861e+01	1.384512648741226712e+02	6.300000202402839022e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.809254192688158902e+00	2.577806531934673018e+00	6.181073177148024733e+00	3.479977518270817693e+00	2.461337546582322400e+00	1.604531626545968814e+00	8.980619827344204609e+00	2.947736153165515560e+01	1.855486706255452489e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.210021926822340887e+00	5.519981106058097886e+00	1.341786714978801864e+00	8.364905519196327077e+00	4.311304735101911589e+00	1.669530258182848836e+00	3.446212951967471572e+00	7.316227584850572896e+01	-3.286160677714957679e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.646086156293421254e+00	6.535351803896280565e+00	3.264182652572528820e+00	5.455168148410233009e+00	2.612244097756113437e+00	1.067851753501677825e+00	9.328516848648936488e+00	5.875320698258379792e+01	1.982577241577493865e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.385857832118213118e+00	7.155246527300517023e+00	4.398624843087208802e+00	3.209081171443064484e+00	7.640336947135253354e+00	5.403406193392230605e+00	1.902115416241159451e+01	1.673313287915984802e+02	6.217935544234324041e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.682406111019120409e+00	5.816087540472995698e+00	5.302825080066911667e+00	8.411678089279808646e+00	2.695300359140514246e+00	1.146224125135284044e+00	1.444791311882717721e+01	3.353402674644256365e+01	4.737401875562717635e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.912301376612810300e+00	1.176185574977954396e+00	1.565570364304318618e+00	8.974794696755571621e+00	1.592464695497304739e+00	5.456490407678051824e-01	8.916396945465582258e-01	3.178463335175026216e+00	2.688346110423544655e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.301813791443720447e+00	3.451608515366582530e+00	1.962220935438125702e+00	5.554833405821425707e+00	6.210561293859922394e+00	2.378935015971101130e+00	4.150711725145388442e+00	6.035169418964166255e+01	1.818033748371301606e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.675769912113543869e-01	5.879010018078903776e+00	3.052702479636211219e+00	1.612650947875124308e+00	6.380720557937849868e+00	6.976334271487817595e+00	1.330205435149130899e+01	4.713358906034990525e+01	3.505488787608527446e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.396729303177649761e+00	1.497590854039609010e+00	9.767124800603584234e+00	4.336968887907972636e+00	8.873712775135711439e+00	1.055810871642180082e+01	1.151492429131774742e+01	9.660400479829439746e+01	-6.620916115638981303e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.727023201642642114e+00	3.583004315519511263e+00	3.642720050259120157e+00	7.726766228714686768e+00	5.955134216889163667e+00	2.462575418623116796e+00	6.630637061486354789e+00	6.239977128700800080e+01	1.838622037046273761e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.388973009028182215e+00	1.805602349813030916e+00	5.099469102506283491e+00	9.422531789212161613e+00	4.420948876233616431e+00	1.729537605615719897e+00	3.931334045674938160e+00	5.722005834218545139e+00	1.144377430502654214e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.230021024509672323e+00	1.468522875023082985e+00	3.022265220447783562e+00	2.826041394815566932e+00	8.511586469675886946e+00	4.082514352345018693e+00	1.838093965389300699e+00	4.310906704165799397e+01	-6.307085319359789111e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.177891319793626046e+00	4.371435295535731846e+00	6.549227732894285836e+00	1.405352445034953046e+00	5.750695314404077330e+00	-5.507320815383894619e+00	6.249283422059090043e+01	-3.263405428367291705e+01	9.166602924046411260e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.141930422063078376e+00	2.510022461786902692e+00	3.369294030590268996e+00	8.972985383917736257e+00	1.679672921811916186e+00	6.949780688105763327e-01	2.567143226218773222e+00	-1.520154611469307415e+00	1.022125075867715438e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.407159047040407174e+00	6.623692026032034441e+00	2.670218873546741367e+00	4.546058226390326418e+00	6.477814356382269878e+00	2.521377167393345609e+00	7.161391902413642541e+00	1.312834607329333210e+02	-1.251704915447296784e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.090637227637749618e+00	6.778768392932237319e+00	5.820579283384961222e+00	5.921391164527084250e+00	8.863441849663443506e+00	4.442244578028986091e+00	1.961845995173725044e+01	1.399786225207025723e+02	4.469430339182357415e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.170693551716555536e+00	7.939314698051269659e+00	1.108073672110143848e+00	9.653830644176201403e+00	4.731389999309271843e+00	1.596717218711377617e+00	4.703389573845728755e+00	2.974474896494122333e+01	2.547841175802171065e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.297736047978652607e+00	2.555828211910495362e+00	7.336583625799378838e-01	2.038204239756559399e+00	3.514795213989752032e+00	1.628454248359563206e+00	1.843581095579484908e+00	2.812029269311032920e+01	-2.754242469322366382e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.872014640289333620e+00	2.767365602081751863e+00	2.433859084712634235e+00	6.798684554199577512e+00	2.775479988116931640e+00	9.012485081071577309e-01	2.895224973551658643e+00	2.048662744060230168e+01	1.018771190006007465e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.645714726764720748e+00	2.397047925835739335e+00	1.850024958886282933e+00	2.105248717052351726e+00	2.380289251283142615e+00	9.844955597093432154e-01	1.987725852417382200e+00	7.225697519434178595e+00	6.700767031950742414e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.432428184666521886e+00	6.427391587720898691e+00	1.634726575452207342e+00	4.531909195447994421e+00	5.238204166325389544e+00	1.860991786674402348e+00	5.726288081472690195e+00	8.620920860342211256e+01	-3.395810868364820934e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.806933122293025828e+00	7.751803972835477730e+00	4.195433650372534906e+00	8.329381701126866488e+00	6.153772899785968420e+00	2.575014410403210441e+00	1.416859233306568910e+01	3.368031566100462726e+01	6.615482260115716429e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031068955294573986e+00	1.087051940400292516e+00	8.640347117436425251e+00	4.870590151688858782e+00	1.385505115592057024e+00	1.285443025158375940e+00	7.906863754723527649e+00	7.621781718424873731e-01	1.992158725586890355e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.559635538341877847e+00	9.519405422952091911e+00	6.189186907125345805e+00	1.023826085173091904e+01	9.392317347040735953e+00	3.973800168807492206e+00	2.716172414294144843e+01	2.134388019450730667e+02	5.473421829070088762e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.019686642465218007e+00	1.114076802282879752e+00	5.448239425186327978e+00	6.062116902919327366e+00	7.867743715522260040e+00	3.827586373209092230e+00	4.116093773308867831e+00	3.057505865827257452e+01	7.672473565148414387e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.354441353812287474e+00	5.837751125950592090e+00	3.247692115998205509e+00	3.638160559133544858e+00	6.140518816779442446e+00	2.974841265770240106e+00	1.101193211160147278e+01	1.194675567116954227e+02	4.402693214861388427e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.015940314421783341e+00	7.350637813310024526e+00	8.988221650587055578e+00	2.719673344775028756e+00	8.662471092273060336e+00	-5.695298003135538778e+01	7.485022237586947824e+01	-3.168122458780791021e+03	1.750325787077734503e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.010860011982265050e+01	8.751058372858722123e+00	4.677134254470651342e+00	4.269038203594267777e+00	1.664500502703226026e+00	8.770973491394614685e-01	1.944644537305383025e+01	7.949846452616699821e+01	5.185846914081794523e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.512876461000263184e+00	7.533865066347643413e+00	2.184424182041821094e+00	4.107200331871935894e+00	4.724675910813007640e+00	2.062900839433948086e+00	5.313886079074000790e+00	8.621893926737588743e+01	3.139700052398429087e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693577156886044044e+00	7.935439272866151583e+00	6.444419283582980995e+00	1.601579096260449253e+00	6.821395042543970000e+00	-6.313528477263182559e+00	1.126091289465181404e+02	-2.031914203408710762e+02	2.330472572296428950e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.211323807611339731e+00	3.809237212770122394e+00	1.871120802857658472e+00	4.612314630292604356e+00	8.217519490813076644e+00	3.257150536786456829e+00	3.148925869556960411e+00	1.114340045023015051e+02	-2.551069640285640006e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.045784611409831921e+00	8.455223566969706894e+00	4.299570666784855000e+00	5.260421914621623785e+00	7.952745935005350653e+00	3.647965157840207251e+00	1.752754134226073290e+01	1.077378582677356462e+02	5.083919477505196483e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.408932037565396200e+00	2.094331198174169906e+00	5.377329364628076647e+00	7.309180411794777399e+00	3.916614487618670370e+00	1.595930454984834546e+00	5.285697038889503929e+00	1.315842478623853218e+01	1.238275646217595849e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581804249164881382e+00	9.047004093342955855e+00	8.943782668411612846e+00	7.292204947591727660e+00	9.950742185165509568e+00	5.410770150410523449e+00	4.351061851067966302e+01	8.790842696792275035e+01	1.654911833539157726e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.191881022865649564e+00	6.068431337885754395e+00	5.453459872051452884e+00	7.527183617329614052e+00	1.962378432023381913e+00	9.330038515767020701e-01	1.570631408282593178e+01	8.214599701440691959e+00	6.504886948327312268e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.689389195715877534e+00	8.566545788278485674e+00	7.207281893291360042e+00	1.350757917482248160e+00	9.033561253808255032e+00	-2.399354294484396188e+00	-6.899163356324245910e+01	-1.851734489811089475e+02	2.535271999871383457e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.357462772153180453e+00	5.301876045630978140e+00	9.931061735098086984e+00	2.345249368951434210e+00	9.588051731122561705e+00	-2.726398658857932134e+01	6.186267214553911487e+01	-1.172515763922849601e+03	7.142893239876710823e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.608517516193848529e+00	6.526968932103033971e+00	2.670177659013014626e+00	7.044710142104796624e+00	2.516252601456466564e+00	8.250450809320958312e-01	6.987541345215423583e+00	4.921010663633951765e+01	1.281872515640248267e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.275968610007657489e+00	5.521492503638480542e+00	3.639484742937051376e+00	5.583850136977411616e+00	7.333613223703136619e+00	3.266964994132873557e+00	7.588490399703098355e+00	8.591330621004028956e+01	1.293726964699443727e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.251617561273168810e+00	7.392356077860503305e+00	4.852805117139345370e+00	1.508036317996849007e+00	8.929491602911695525e-01	-1.034216169910951111e+00	1.056881934343495004e+02	-1.942629408032490801e+01	8.452464110021331578e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.539624587769725661e+00	2.271134350613976949e+00	4.542818103592414225e+00	7.844241802137020159e+00	4.674693472579799725e+00	1.877256492029773849e+00	2.769171057514479450e+00	6.761019975740901522e+00	1.477160558350812103e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.937826351160775395e+00	1.684526583493482832e+00	5.001758555583871946e+00	8.281743714138878332e+00	5.725030782508764737e+00	2.362100948735683659e+00	1.909471269064361598e+00	1.040148467566765156e+01	1.327080907761108541e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.618214721889541075e+00	3.352803985614489335e+00	9.344921439462849477e+00	6.380854861800530742e+00	6.043061452519717491e+00	4.219188434305984892e+00	1.803766764054149974e+01	8.439833347771737238e+01	2.786571389944685961e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.464745012478950059e+00	2.537773446744344241e+00	7.012281445579147565e+00	1.052152800770502328e+00	9.719692469081641306e+00	-5.786378743922395707e+00	1.017130709376394009e+02	-1.061907407652199140e+02	1.001099366049197386e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.656676893075735180e+00	8.478663129337725479e+00	6.620173746574325335e+00	8.028175117756632062e+00	6.931490878795272259e+00	3.317887839215497792e+00	2.688332274468399419e+01	2.028899237336774206e+02	5.031705006502664190e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.483390367783867347e+00	3.512048662762834006e+00	3.642648413735106505e+00	6.420592957067030149e+00	5.157958579337365457e+00	2.327922976937534472e+00	5.813034063986141753e+00	2.288335093183634683e+01	1.741246502390655237e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.404395532875421182e+00	9.916077043276713354e+00	7.987343997891946046e+00	7.949129027680720938e+00	8.430467082757990838e+00	4.209621597379639368e+00	4.143059796328337541e+01	4.059429203240435413e+02	4.881922212052945298e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.407892740028229284e+00	4.233214746816714502e+00	9.631373418580498225e+00	7.633069664577597280e+00	9.134649968477679849e+00	5.475409131662169138e+00	2.042960964077644803e+01	1.649729652404981266e+02	9.049981205530293948e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.420270152594477864e+00	2.147967744802647072e+00	8.539604807518022866e+00	8.407785848247408822e+00	1.445527012526370170e+00	6.253369399097437054e-01	1.098573135361569975e+01	1.024329653876341695e+01	4.059675140496776180e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543254665264043979e+00	8.324150568873250222e+00	1.055942296247330159e+00	5.495616244312810927e+00	9.733161727571763677e+00	3.409727014563769476e+00	3.654224681763417859e+00	1.830768579575739636e+02	-3.464577164474296467e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.438891680301042086e+00	6.829286713055417124e+00	6.697481068273044791e+00	2.204118051169067893e+00	2.044618735969535361e+00	6.564095418154674633e+01	4.583148296837042324e+01	2.171819194493730265e+03	-9.888185048903109191e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.184049970551511954e+00	5.115819064640953151e+00	1.368949577922983440e+00	7.260318016525266316e+00	8.680300003329854519e+00	3.069896818695874607e+00	3.421542278924554203e+00	5.569734208053244373e+01	1.348369064781295101e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.065170613000351985e+00	5.732975169071551136e+00	3.999446953397203242e+00	7.059028747580437191e+00	3.697356892525793803e+00	1.331256917857265742e+00	8.501872244491067931e+00	3.260469044642385228e+01	3.213653894255846666e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.764730718973638979e+00	7.120975825778301349e+00	1.209235496030522050e+00	7.825894222132309785e+00	1.968478108789610381e+00	9.102185362305242888e-01	5.028106303605587080e+00	4.387545866418739138e+01	5.022995875362383345e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.089036931457757040e+00	2.699554414460686669e+00	6.675157630190021507e+00	2.565059134387408957e+00	4.618040002961063983e+00	1.084754191602901585e+01	1.623379614979127794e+01	3.913985210607382470e+01	2.890669457730543712e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.097052556060555961e+00	9.983847087739770032e+00	7.183567233544155606e+00	2.615004127224019648e+00	6.405043265676938269e+00	1.734234009051910519e+01	6.111216357778512531e+01	3.536217551892624442e+02	6.581600019248482480e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.217080869865877712e+00	9.665557378467337202e+00	1.794485425204082052e+00	8.740147778524686828e+00	4.728941466697476059e+00	1.578850186995590654e+00	8.044737919219338451e+00	1.829721805202820306e+01	5.060623134255426692e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.702852085704311236e+00	6.945855174591383907e+00	4.441187815390255977e+00	8.050128369504090386e+00	1.454376210575610839e+00	6.597960313518465014e-01	1.366776346803052533e+01	7.328752266953951100e+00	6.186443039459327764e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.199210263056329495e+00	3.262067799903851650e+00	4.721564148176753406e+00	9.132522317309470949e+00	6.231953765139119028e+00	2.695719191845482587e+00	6.593017076334960258e+00	6.400548283135340455e+01	4.022939486226515093e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271601672721248022e+00	7.086031713567243706e+00	4.157072674059453909e+00	8.139897331708741746e+00	9.085657250081847991e+00	3.804325911652717274e+00	1.451449173473000798e+01	1.921235679948340760e+02	-2.869000655466789063e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.493861481145790648e+00	1.025352241206309856e+00	2.076267250385328555e+00	6.285198348039262584e+00	4.743242661408454630e+00	1.632017962465137861e+00	7.108856445166850113e-01	1.233779054280799770e+01	2.752034578979732693e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.009529468499768878e+00	1.208569959251108106e+00	4.342293715622623118e+00	6.711452465684106805e+00	3.159082752046626474e+00	1.229032429352021838e+00	2.898695756573623328e+00	-2.427206224022080860e+00	1.683737961883729639e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.160737312760439011e+00	3.651097955832607322e+00	7.900405826046482005e+00	9.116048438285194067e+00	5.102622119266958300e+00	2.326299929518658161e+00	1.069355550183742309e+01	4.660510039185683695e+01	4.080316608476763918e+01
