G	c	dx1dt	d2x1dt2	dx2dt	Fc	p	d2	m1	Fg	m2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	8.598728012552044220e+00	2.160998293937000270e+00	6.946734681815687651e+00	6.438130270539279998e+00	1.357344746407773783e+01	4.028872964287501190e+00	7.262504585679299574e+00	4.077247592945876242e+00	3.437423984440127533e+00	5.581851334662068176e+00	2.043027968949219453e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.884070599833763460e+00	2.143394248771199440e+00	8.377974781708250163e+00	2.051745200544988545e+00	1.900064583232788484e+00	5.557309462273415157e+00	1.718795156136401880e+00	1.169734705846506184e+00	9.118336282197368803e+00	8.841654804771894760e+01	9.744433359667393352e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.546700080274702405e+00	7.141378358634108636e+00	8.825938561898325929e+00	4.004888217236877601e+00	7.280323141707144563e-01	2.532165098003423154e+00	8.728361567665601228e+00	4.601151339599886647e+00	3.882272134315686074e+00	3.918878663306654797e+00	1.507936063317388553e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.009903127720639837e+00	4.862196875338291591e+00	6.182893489292327516e+00	2.302533670569669955e+00	1.446781009369827231e+00	6.933420808279133318e+00	5.324657638267616733e+00	5.967916813738005644e+00	6.006756349725423938e+00	2.507296822085960386e+01	6.512571942618726462e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.453506485002000304e+00	2.944897800682964917e+00	5.519512491824111855e+00	7.216692318841546161e+00	1.208732206884922000e+01	1.000852009024810485e+01	1.606412296534998063e+00	6.642260372055528883e+00	1.445354136721644700e+00	1.483011701875685695e+01	4.896132028942188907e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.201484282699181172e+00	5.431856012994961347e+00	4.837045990882486990e+00	2.866043461464360842e+00	1.914681339706746144e+00	5.049442846126774853e+00	5.925956246767043467e+00	6.984256282337008237e+00	1.378941741938776167e+00	3.857104110722715085e+00	6.640915518781195237e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.220195821826288274e+00	1.544812270169754642e+00	3.810242583622623691e+00	4.580911586052062390e+00	8.829386653404691643e+00	4.188281721050874040e+00	4.683228407900105417e+00	8.552652842296806668e+00	7.443013622207062419e+00	1.245641293340545630e+01	6.928001030471436783e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.978767025582155892e+00	6.174040708403216726e+00	4.895783783650055732e+00	9.022672739075682458e+00	1.416862693045014332e+00	4.603675182553706335e+00	8.810972106558640604e+00	2.919121403013633209e+00	4.959048121455656322e+00	9.941137655392664030e+00	2.185545523833443138e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.537614491786791326e+00	3.319362918358015779e+00	7.862411218827094928e+00	2.871148811141496449e+00	2.654677629081717782e+00	2.052291847872420139e+00	2.820122895679462172e+00	2.169789161220607276e+00	3.449185363783123570e+00	8.091670940680176116e+00	2.847584675386598541e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.004163064070018940e+01	8.198258669423735157e+00	6.439612173182846178e+00	5.572043371718137017e+00	3.362218652720846634e+00	8.933341210485963302e+00	8.416121772315372951e+00	8.698667477233634315e+00	2.703241670963573373e+00	9.967641886452742739e+00	3.634054695466747420e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.239159515428334579e+00	3.829676383642621751e+00	8.962410074336597532e+00	4.882859747710213583e+00	1.460460237180573717e+00	4.806419995663622657e+00	6.008388422385534611e+00	2.413742498919756674e+00	7.102493765522970293e+00	2.019955975153588312e+01	4.363302026568618985e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.686639486761955631e+00	5.074912513668238923e+00	5.052947617920771961e+00	1.151407221164185035e+00	6.393016672325583238e-01	4.465143529396793376e+00	1.485533542211201485e+00	9.766168640615109808e+00	1.093561634941866201e+00	5.285864852453158846e+00	9.254471064647050438e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.973855910381161038e+00	1.103752032329040178e+00	6.429474475367272568e+00	8.172454888741597756e+00	3.272560537444120854e+01	6.844219924784899156e+00	9.717942288916340488e+00	8.636040114083609609e+00	8.243214773891955005e+00	1.299222021522895432e+01	1.727144084521432976e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.642074820381122180e+00	1.586907382159478797e+00	6.676488562025134854e+00	1.622244299984997973e+00	3.705496871224364330e+00	5.127699492128305003e+00	5.601884145540753757e+00	5.474913284564590477e+00	1.732925532366518695e+00	3.564852234678880016e+00	7.470566456948870560e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.198367966224267889e+00	4.539837027529745050e+00	6.325482839208408592e+00	5.193141054854901739e+00	4.192129026389920909e+00	6.816269617953200743e+00	3.571065587229926841e+00	9.735808349400947748e+00	2.728880249600774910e+00	1.299494375073944497e+01	2.386250214869886366e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.235125652526607887e+00	5.346235844595113917e+00	7.337190099844326241e+00	6.017917794437050105e+00	4.099270559492166122e+00	1.624544284182246168e+00	5.308267996329017357e+00	1.880328938606285583e+00	4.390015490834310974e+00	4.786422531132786595e+00	8.537456852471916324e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.346958661178680572e+00	6.370412908318009215e+00	3.138945024943179174e+00	6.703501316488542194e+00	2.204448772845062798e+00	8.400028315309207017e+00	8.676844862720232143e+00	3.792325475453631967e+00	5.280832573636446980e+00	1.930745482914692701e+01	2.678373802479031007e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.613694151327487170e+00	3.719005724829420600e+00	5.587690443829843367e+00	7.174261284382937198e+00	3.649004223661755919e+00	9.516020911161017892e+00	3.723775449019774975e+00	6.830583431343390188e+00	4.197565200532603846e+00	2.875250343881109316e+01	1.328344451469257170e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.274197752474487189e+00	7.208267451279515292e+00	1.956965174460793877e+00	3.159260640171890788e+00	1.826073341618896118e+00	6.828102040514552051e+00	2.694379211295200971e+00	4.144225266002972141e+00	3.863713422068866254e+00	3.236843220298763413e+01	2.033871723108624519e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.230794319863706576e+00	8.756871814986379121e+00	4.486340970186240007e+00	1.088109026797564827e+00	5.263142877717106316e-01	9.606708932784680854e+00	2.121011580675783215e+00	9.357724042830939837e+00	9.776279763234670739e+00	1.151501679900617603e+02	7.159850424047852976e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.854977921975242694e+00	8.065852108156290612e+00	5.346755549908878358e+00	7.451860695234950427e+00	4.154192152990203724e+00	2.293468922879342564e+00	3.682086470799792011e+00	1.618896100242057212e+00	6.761580975503409086e+00	1.635042302621775789e+01	3.486211194539264313e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.176864535555736779e+00	1.352269694731021543e+00	6.893560885221013734e+00	5.828045178748628707e+00	1.977917711665670808e+01	5.405148022434784316e+00	8.014824026812615188e+00	5.930326464362932093e+00	1.315102264244023544e+00	2.233166255798243238e+00	7.203511655584305728e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.575492917038859630e+00	5.314077271018907034e+00	9.620582112370231087e+00	8.609028744985856463e+00	4.425530333970992380e+00	6.369863181043424305e+00	5.219430464105387912e+00	6.345887755193484026e+00	4.846137516959958091e+00	1.919417482650076323e+01	1.505284902599022534e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.529857620556755116e+00	1.864881560641894920e+00	6.444836617714542193e+00	8.434148883006496789e+00	1.191346877704921781e+01	6.221799976834009094e+00	3.031782425705185968e+00	6.869907443007083003e+00	8.977215341018258243e+00	3.357689495077558206e+01	2.038195288256260951e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.127067156729214759e+00	3.253916161418162645e+00	7.743827761842185353e+00	8.673120459074983302e+00	1.105789058660310076e+01	4.618547752380201210e+00	2.456174730029931919e+00	3.356012213664917088e+00	3.740155511733061822e+00	1.976236226556661180e+01	4.146109125127054873e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.840009955790536722e+00	9.870511916588567303e+00	5.565887410192648765e+00	5.335455186195244615e+00	1.854295758751606904e+00	4.036907492526800922e+00	4.016604683209273219e+00	4.320426396127068358e+00	1.881094410327707855e+00	6.628863290055272195e+00	3.744366746579738114e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.393593815529984958e+00	2.312354365516804844e+00	6.655245314524584010e+00	3.994905428871099673e+00	6.396289035923754973e+00	2.105636654524030149e+00	9.572070941480285811e+00	8.637199377958109991e+00	7.798127909802734514e+00	5.308644704586901852e+00	1.091106252955046374e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.185312471213707752e+00	5.527417868478072371e+00	1.593684204262893145e+00	8.067484567541129081e+00	6.042300040398158600e+00	4.601630981758137118e+00	4.039245039294312889e+00	2.743316092738389944e+00	6.484939572500747929e+00	2.567967801882130985e+01	1.039555137250024908e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.017113432215694502e+00	6.528448386336330067e+00	3.307187328887249311e+00	5.024617180216425893e+00	3.492968214995352927e+00	2.515708557505653253e+00	9.914730213174097528e+00	8.546576820595374713e+00	6.223226074506874816e+00	5.638718398680051536e+00	1.371717761489643195e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.053585551964991929e+00	7.311195906099451136e+00	4.308733967701106948e+00	2.600804014225643002e+00	8.195046499124405415e-01	7.626832833443042858e+00	5.369540080871257004e+00	6.090222552898358899e+00	1.474453317561092991e+00	7.008527841315723705e+00	1.700964369148921518e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.359185376256439426e+00	6.111077481581015824e+00	5.406268547962243431e+00	8.624028359847951464e+00	3.158527486392835204e+00	2.857714973194573016e+00	2.649157494756822384e+00	7.873139851358524233e+00	2.246362767215964951e+00	6.776453055569827910e+00	4.826423415334374911e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.953875391254977334e+00	1.025786183858931722e+00	1.465051496465864522e+00	9.016977836963212312e+00	7.642062330523785363e+00	1.585058302284737985e+00	9.058488148845640353e+00	7.381072679329552244e+00	6.589764154766488247e+00	2.512036179987271911e+00	9.630078239092538794e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.160564816693043788e+00	4.056531166656032639e+00	2.195589496030184495e+00	5.083542145385985478e+00	4.106886482584453546e+00	5.945995875546318921e+00	5.154467671139324025e+00	2.862322966975377803e+00	2.956950167247700101e+00	1.191202932715097162e+01	1.089402749524627900e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334896435604974396e+00	5.617966356842011955e+00	3.448962652230804338e+00	1.755468312828053934e+00	1.929340577248410959e-01	6.442606015417890575e+00	7.384857461356958197e+00	6.125536636836010018e+00	5.582317898170719772e+00	1.626794463469826013e+01	2.358519640045250373e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.196607699056375651e+00	1.725180096830286613e+00	9.869606006351268945e+00	4.557888657683583311e+00	6.512909147106412888e+00	8.853275695323743477e+00	9.829569528287700919e+00	8.766660471481786843e+00	5.981260616106204964e+00	1.422258452219502622e+01	2.537294262875920414e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.938399053759632729e+00	4.163002936887532535e+00	3.970285250246677222e+00	8.258894593894769542e+00	5.782682381800393401e+00	6.259820069096273976e+00	1.409611045019864894e+00	4.873144721673165591e+00	3.568316351355035554e+00	3.352486312941635305e+01	1.795875614055129632e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.638578452153465204e+00	1.421681833369694115e+00	5.340993112559636380e+00	9.055633797384658124e+00	1.257058478160246118e+01	4.103127946129630388e+00	1.864937912328065828e+00	9.690297774515583384e+00	9.537926578784999165e+00	1.635599761213675052e+01	2.188025235094862297e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.315766393369483644e+00	1.600896458741018158e+00	2.711848534372015784e+00	2.745605601259298645e+00	5.165340540560557692e+00	8.231003305159207528e+00	7.413635809276389210e+00	5.072977860679066531e+00	8.604821233707571793e+00	2.682537873055807509e+01	4.044667271703545897e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.290234018708376285e+00	4.564464565953414876e+00	6.583440196217914320e+00	1.573075359861865863e+00	1.916921328590761309e-01	5.929258086811390882e+00	3.503845019050331189e+00	2.189183355568130374e+00	7.558522328332291096e+00	4.318749851768065895e+01	1.409866092346002270e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.353915015988242709e+00	2.220937154675934444e+00	3.553775596222034316e+00	8.929994197190723071e+00	2.712343430359921204e+00	1.833024520052014994e+00	2.719436556631614099e+00	4.497553700784901132e+00	1.688745385436792645e+00	2.319095755278091975e+00	1.396296958829133406e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.280429723139048903e+00	6.109739629601954825e+00	2.820162422784514789e+00	4.504810296196474440e+00	3.142676783643603589e+00	6.177647407646906785e+00	1.359661478167069726e+00	9.544794859487018002e+00	2.028275800928954098e+00	1.643479144399900704e+01	2.458006296184586659e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.155714743055099802e+00	7.226431617331786406e+00	5.594278090682792914e+00	5.819360134721513589e+00	1.782115916632508013e+00	9.219943975757653121e+00	1.245593590412892970e+00	3.876351588298788453e+00	5.454572347628893425e+00	1.149875265381080567e+02	2.657714810221376359e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.110796693532819734e+00	8.165334991327576120e+00	1.066514921394188908e+00	9.774748945697416147e+00	1.259968216578017497e+00	4.598911591594858628e+00	8.050997744898303665e+00	8.869200202968940516e+00	2.317892750173854211e+00	4.977662317949225645e+00	1.735638605938825130e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.669793884407342333e+00	2.767988739665232512e+00	1.071417200933842295e+00	1.690264543232942840e+00	1.632625850762579711e+00	3.639318988946059985e+00	2.200188694682718715e+00	9.042901930336750382e+00	9.851579518580129147e+00	2.641611106089092331e+01	1.954760733401126327e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.865033109781433218e+00	2.499086256975500131e+00	3.017565506581915802e+00	6.822595406530897577e+00	1.084442279531176823e+01	2.307306120192499588e+00	5.220859809285120612e+00	4.188580944201670597e+00	2.358724029912405484e+00	3.481363562074286655e+00	6.820549773464038346e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.982958974822370379e+00	1.878253125909158161e+00	1.360693953092284580e+00	1.672867617075141089e+00	1.214568131208163315e+00	2.313276386617927116e+00	6.436511529708848656e+00	1.682169075080435228e+00	5.433101820175942898e+00	6.919826946780973209e+00	9.657723231252632878e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.606128935490961140e+00	6.725386275890389065e+00	1.957628106762496767e+00	4.297540716086182044e+00	2.164818416990445638e+00	4.915412017051004945e+00	4.810585192018145051e+00	7.502231803257950027e+00	4.325242611407344562e+00	1.402764220189973088e+01	5.172781337573479910e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.756507247732383536e+00	7.336655033855982389e+00	4.019719010856961816e+00	8.211898601325426483e+00	9.589063925988292603e-01	6.385087750235270754e+00	1.191678312113221505e+00	3.836029780219976981e+00	6.772098460609210946e+00	9.780449933553882147e+01	8.091286883835202559e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.397148485276098029e+00	1.258125954271051450e+00	8.214439671913376984e+00	4.928882122353440920e+00	2.789426813845154118e+00	1.618732436683564035e+00	8.097770270506090995e+00	8.072602467608609444e+00	2.190367501177179932e+00	8.280109549826835114e-01	1.461092106467434037e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.779780774312386349e+00	9.443740490910286667e+00	6.118031112577735797e+00	9.993850906761672093e+00	3.042540454664064864e+00	9.458227371861061883e+00	1.106064688976543753e+00	5.037601973483323725e+00	4.931542226134508766e+00	1.135870155544191391e+02	3.162451832817064074e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.723551795076897264e+00	1.366455426780431193e+00	5.606820586364410275e+00	6.004051593385430152e+00	1.206827144857146905e+01	7.818800579616463686e+00	7.958317025854874771e+00	5.362105000517480846e+00	3.445872162820337259e+00	9.496053080604413665e+00	1.253647890236422313e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728049410956908893e+00	5.858922380749046255e+00	3.642307220787476929e+00	3.875613539294067600e+00	2.252077214302899311e+00	6.275055627691869198e+00	9.093068967036399997e+00	7.981411048030191857e+00	9.032143460546404157e+00	2.158960633886273683e+01	1.873166946489698004e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.538241695380725638e+00	7.510462679177842382e+00	9.336202855042619930e+00	2.956792733868067291e+00	1.554182587806830718e+00	8.475450773720208275e+00	4.855443626266570334e+00	4.536597982655125705e+00	1.427392387235997262e+00	8.541155550378576322e+00	1.334834847163135774e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.795761906420205278e+00	8.778300136572209311e+00	4.607959314286337538e+00	4.139610469606655130e+00	2.311985958411136188e+00	1.648597898399942974e+00	5.865984948006635058e+00	4.991337661485999000e+00	9.317559367643580615e+00	1.005249513549305007e+01	3.812183746360738867e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.562049109800123681e+00	7.498296784741072862e+00	1.763381172417994192e+00	4.375710748810259787e+00	1.661057274823884322e+00	5.249288975477305996e+00	5.276113535560554624e+00	4.330409375167834085e+00	8.437883814380372272e+00	3.054701230529187228e+01	2.214957341956833026e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.918776036428315734e+00	8.218593355131352141e+00	6.507112729849712451e+00	1.511912930846654124e+00	4.528939575930116535e-01	6.727210682576942880e+00	4.569636688889735510e+00	4.386308659061630699e+00	3.699956663841907467e+00	1.949500006533740049e+01	2.747048048469871370e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.100310271861426159e+00	4.021508248006423258e+00	2.005131003039170690e+00	4.322142971633145869e+00	4.295017453921095019e+00	8.457907298329905288e+00	8.960139666135342296e+00	5.652134893358738310e+00	8.052259525518143946e+00	2.647242397695946892e+01	5.548670127943342578e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.393516882307701099e+00	8.259956667627589511e+00	4.120384941223638187e+00	5.197092169656187366e+00	1.130261668479156434e+00	8.069739071045843204e+00	8.987663613216975378e+00	8.089072244602533601e+00	1.227299196287594318e+00	4.279397722299044027e+00	4.610906346738848360e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.989599454864543482e+00	1.728804345278547761e+00	5.571292530034611445e+00	7.473757292196220980e+00	1.078331564591074354e+01	3.463854527096732028e+00	3.978690720909323630e+00	4.297767753550833625e+00	9.720966828072878485e+00	2.088698476416748662e+01	4.495426038954234427e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.815117487915200556e+00	9.134204644611157775e+00	8.891310611371050499e+00	6.884617262770660773e+00	6.721196287209155740e-01	9.468983359292110435e+00	6.494774130058449835e+00	5.767832605215049924e+00	5.743491654977932903e+00	3.056848153134498958e+01	2.772994284019121569e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.230936384714653054e+00	5.906678967810084835e+00	5.491522762604666319e+00	7.354509358003306296e+00	7.523703675688674375e-01	1.993723165824788923e+00	9.296070332356737964e+00	7.059067321364627112e+00	3.790687601119133721e+00	3.144591638323825933e+00	3.375134955735753506e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.619611999117497092e+00	8.351175919847333873e+00	7.392383140805180552e+00	1.049340366435644878e+00	5.960023023219167548e-01	8.922284399539870847e+00	9.627112166999914677e+00	3.354104280250074677e+00	4.244758464202221582e+00	1.464770027665741914e+01	5.414896315261644166e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.534032507573037662e+00	5.127073064013021764e+00	9.951115101084219816e+00	2.959325110984501350e+00	2.504756542948785469e+00	9.836939409860958605e+00	5.627631021500707931e+00	3.494502849651370813e+00	1.590488042971554883e+00	9.621905673039981011e+00	1.776584737808511449e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.314591009415392975e+00	6.811162433016818341e+00	2.124353406670098643e+00	6.962142003606198060e+00	3.757300433178365040e+00	2.536370758935299730e+00	5.173957475376470327e+00	9.385586382811638373e+00	9.915442782372288377e+00	1.616677903461222243e+01	6.687829076070904710e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.714186807022814563e+00	5.650155799609895446e+00	3.457724369241288898e+00	5.242195584103677142e+00	2.201965417085061993e+00	7.447375175630178923e+00	3.435272243479864596e+00	7.482583822242434124e+00	1.307594339103691938e+00	8.374651459181533752e+00	4.477359889238084478e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.708114624325697051e+00	7.589806949831372052e+00	4.495729718512629702e+00	1.083164145615855389e+00	1.569028774439829022e-01	1.386584168372280157e+00	9.699165464940586290e+00	6.271493554177963503e+00	6.855542523254433362e+00	3.632302758632043549e+00	7.818887300662373530e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.369217100511147756e+00	1.818797823332818808e+00	4.890147979007505086e+00	8.224753051647807567e+00	5.852029802604345576e+00	4.729086867108629910e+00	2.259121052351575898e+00	6.772544163749443236e+00	5.044237924904304116e+00	1.514216618714224794e+01	2.347032416432735524e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.265837627037857072e+00	1.541113664262219185e+00	4.808927031336267532e+00	8.059924713609635916e+00	8.426800836696910935e+00	5.646435450214787544e+00	6.237551643250990097e+00	1.280890375407690129e+00	9.510924429179160811e+00	3.061774320834710039e+01	4.245861749284255970e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.026872205484446354e+00	3.071415783265161625e+00	9.204406938218703260e+00	5.871264060784613825e+00	5.505330552223670182e+00	6.158846717842799912e+00	3.452202974639805522e+00	6.627880213676101917e+00	3.277157701316244065e+00	1.435542130885597700e+01	2.086538326670173971e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.511798829841064951e+00	2.457499124613356845e+00	7.473694905861749227e+00	1.551218939483221870e+00	2.424854686929459824e+00	9.412071957803428646e+00	3.539824116424492129e+00	5.606329438102749307e+00	5.821220022823269780e+00	3.740676592828093305e+01	3.733870570121260168e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.836232147267283565e+00	8.835011659179265564e+00	6.485003138681279644e+00	7.887651225208332839e+00	3.076190470621166906e+00	6.994156326147999536e+00	4.534702234274367250e+00	5.979261223461363350e+00	5.258547055054728858e+00	2.843054849676450502e+01	1.242759053184278317e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.519223345229064215e+00	2.871170519003579891e+00	3.804566792074925541e+00	6.275791734963355850e+00	3.691179769319813619e+00	5.295069850875555595e+00	1.000635946441406254e+01	4.265479278210588809e+00	7.354127305662528258e+00	1.381465399376525838e+01	4.949510644661200276e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.674134380718806270e+00	9.689370338642984137e+00	8.325907604633027148e+00	7.932037430805749523e+00	3.980900467019687472e+00	8.270514369725075809e+00	1.508810290836704260e+00	1.756620755588316207e+00	1.639999490577593644e+00	3.183831708046783859e+01	1.037241634717909478e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.797522780146800336e+00	4.086308859076110522e+00	9.591462312418945757e+00	7.720840631489541472e+00	7.321938085918924699e+00	9.504175563827688578e+00	6.217355383400245294e+00	2.760008108189729636e+00	2.766692206154032441e+00	1.503052979734953531e+01	3.531493806400158864e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.027278077816553115e+00	2.598317647202272873e+00	8.342130338407434564e+00	8.259029030284489536e+00	9.296117630304111756e+00	1.156223220468900914e+00	1.702830923339037517e+00	9.590072381391374634e+00	2.923505267964284116e+00	3.186483777922147542e+00	1.105452941703410685e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.485576821921435808e+00	8.056801122946078308e+00	1.029621477573753996e+00	5.610747091238917683e+00	2.291512235449434609e+00	9.846751278162209076e+00	2.420835494719783654e+00	4.657323583008334822e+00	7.593144632730047583e+00	1.013787337156387025e+02	1.428858292369836747e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.721779367154995022e+00	6.926387351349570842e+00	6.724320882057105209e+00	2.337085331241762987e+00	7.917507132672406689e-01	1.786902138660144246e+00	4.977521917127929463e+00	5.129329332393851359e+00	2.774154011171189982e+00	3.214841512433650461e+00	2.468572422594085269e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.349664155981020741e+00	5.447923433880032640e+00	1.567715154767212127e+00	7.015846836779603635e+00	2.044878515521881823e+00	8.251917543066239702e+00	5.582622791529105122e+00	1.526285968428008788e+00	6.156000173307237588e+00	3.516627751168019245e+01	3.159624839113591710e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.243195856324698312e+00	6.003837820985482132e+00	3.369077966844416405e+00	6.535577622095542161e+00	2.267134224414403043e+00	3.544603475922533331e+00	3.365990599887255019e+00	1.401292290126924689e+00	2.890008692630879228e+00	1.164123935904792440e+01	4.515161010542125264e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.774714987560448876e+00	7.461538369033148044e+00	1.551432060250108380e+00	7.713313492713492536e+00	4.071684096546491105e+00	2.168813181450897520e+00	3.842869164047021613e+00	7.468340111834743666e+00	8.779059487599617739e+00	1.558945112902079622e+01	1.053627459901553820e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.118545949741637457e+00	2.989335046928634387e+00	6.419419600667583659e+00	2.615955414624994368e+00	4.804636681103655049e-01	4.997933029954056749e+00	1.811712848865636216e+00	5.813021555166915100e+00	9.439994719300843329e+00	5.099711436815779564e+01	4.958405117965880050e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.061442012704821192e+00	9.938566510293505019e+00	7.271853284604212320e+00	2.777317892761823614e+00	2.324745951616079553e-01	6.838122513336933217e+00	3.722072083009542620e+00	5.493617482794117990e+00	5.615742900489217426e+00	3.573094060252019233e+01	1.220699845567502217e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.443456276361789081e+00	9.797769516837094628e+00	2.028734748822356604e+00	9.081917425408661870e+00	6.045533122335289278e-01	4.398905735562398611e+00	9.710914612168359383e+00	3.192788487077057979e+00	4.150724707851514594e+00	7.709892201646092680e+00	3.289167964952069978e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.317869078612613487e+00	6.855263145864342711e+00	4.472863830393762896e+00	7.840562755578893928e+00	7.594237938677178557e-01	1.524540974942386606e+00	9.533896777362688368e+00	7.629376654961568249e+00	3.070978852608149623e+00	1.850355924706486688e+00	6.940275388128006595e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.665903376845985662e+00	2.791323472082018586e+00	5.108461455931357698e+00	9.124152728722492611e+00	1.429906063789560200e+01	6.349561700545672593e+00	3.992074408366566463e+00	2.433131572277778432e+00	1.399303090213900758e+00	7.479515686898476901e+00	2.431810998038435923e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.243458804248486871e+00	7.229833882744375551e+00	4.299161229661830674e+00	7.879236535914198925e+00	4.051965470920047885e+00	9.193734109923772380e+00	6.069994929004443485e+00	2.708284940577880828e+00	3.459573848206662028e+00	1.914819286648507557e+01	3.724076623917891293e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.323839607770101345e+00	1.690454436102337477e+00	2.091240746388713045e+00	6.291926571767741727e+00	1.021790656792697938e+01	4.405409757464456177e+00	9.201504712298159916e+00	5.104862162838734285e+00	6.882042094470508076e+00	1.015606631249904446e+01	2.919311235986185249e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.862018003045925241e+00	1.323295155209190055e+00	4.662197137273722092e+00	6.910196199256704475e+00	5.020771095740625967e+00	2.966209087410256018e+00	1.120906556724033498e+00	3.595302838632429054e+00	5.869440854023432408e+00	1.776572741730313609e+01	1.394425107042960577e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.449781648494058217e+00	3.309912918984431851e+00	7.675143475738881449e+00	8.998290614837754831e+00	7.364415225996232550e+00	4.972977137629755795e+00	8.312564092052667775e+00	3.218501500382262126e+00	9.450729281414147920e+00	2.088100918321642396e+01	3.268509498654742496e-01
