G c dx1dt d2x1dt2 dx2dt d1 Fg W m2 m1 p d2 Fc
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 9.91488795e+00 8.76663661e+00 4.60296882e+00 3.01823080e+00 1.04762692e+00 3.33623589e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 1.58228714e+01 5.32503947e+00 5.94889229e+00 2.80985258e+00 1.79589697e-01 1.81673054e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 7.21402081e+01 1.61878516e+00 6.57624334e+00 1.29902234e+00 1.51494633e-01 2.86901646e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 1.44688743e+01 5.94745530e+00 6.97141311e+00 3.20942721e+00 1.81014745e-01 1.59675073e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 1.89785919e+01 4.75447851e+00 8.52662182e+00 3.05243084e+00 2.64334814e-01 9.42420372e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 4.17383604e+01 8.89974464e+00 2.93916617e+00 2.20947930e+00 3.63361986e+00 5.20841716e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 5.78078937e+00 2.83595143e+00 2.08433640e+00 1.20136809e+00 2.50380453e-01 7.16074626e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 4.98507034e+01 8.43818149e+00 8.66383455e+00 4.27475966e+00 2.77319879e-01 4.15901479e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.25947718e+01 6.01919822e+00 2.40951533e+00 1.72070747e+00 1.50784101e+00 6.40225491e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 5.21712324e+00 1.49149273e+00 9.77284073e+00 1.29400652e+00 2.71857573e-02 7.15086573e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 5.64329956e+01 9.74660771e+00 8.58284406e+00 4.56389068e+00 4.86227912e-01 3.09805450e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 8.07188240e+00 5.61353720e+00 5.50788945e+00 2.78010576e+00 1.06745359e-01 1.79986910e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.60040626e+01 3.61789169e+00 9.83279282e+00 2.64477093e+00 1.94831524e-01 1.63698769e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 9.38970096e+00 5.22466158e+00 1.87639056e+00 1.38057086e+00 6.07519523e-01 9.67780187e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 5.53999357e+01 8.72072005e+00 3.72759185e+00 2.61138098e+00 1.10090061e+00 2.45641405e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 6.81227426e+01 3.74412812e+00 6.74401974e+00 2.40752460e+00 7.05449339e-01 1.20892569e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.24278027e+01 2.73408757e+00 4.15006182e+00 1.64822577e+00 1.57220844e-01 2.23685709e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 1.04524598e+01 2.16164122e+00 9.35535297e+00 1.75591967e+00 2.46710061e-02 2.39194162e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 1.77476564e+01 3.68073459e+00 1.59063479e+00 1.11066102e+00 5.95724685e-01 1.58675957e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 3.08318768e+01 8.02043278e+00 5.94470649e+00 3.41415276e+00 3.62620026e-01 2.68918877e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.46990023e+01 5.24463729e+00 6.31779641e+00 2.86570730e+00 6.90262346e-01 1.51142082e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 5.23324938e+01 3.04733443e+00 6.87455311e+00 2.11139890e+00 4.67496101e-01 1.17143235e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 3.96267126e+01 2.49566500e+00 3.30099601e+00 1.42119406e+00 4.51853681e-01 1.57037606e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 2.16928499e+01 3.99456529e+00 4.28109785e+00 2.06643559e+00 3.78125020e-01 1.24394036e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 8.57135148e+00 9.45931936e+00 8.59312477e+00 4.50272057e+00 2.86613990e-01 7.64069814e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 3.67667488e+01 4.08724041e+00 2.75448492e+00 1.64552675e+00 5.94609735e-01 2.12590082e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 1.24716317e+01 9.89311668e+00 8.44181062e+00 4.55501220e+00 3.03122857e-01 1.13324170e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 2.01720767e+01 5.36707410e+00 6.06389881e+00 2.84712373e+00 3.07942183e-01 1.28109084e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.50363916e+01 2.61247526e+00 7.85968760e+00 1.96074485e+00 4.95193742e-01 3.96202123e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 1.36568051e+01 9.02026083e+00 7.42246630e+00 4.07186603e+00 2.65788943e+00 1.09711856e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 3.10315543e+01 5.14319836e+00 2.86760346e+00 1.84109578e+00 5.37754425e-01 2.31971463e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 1.06881221e+01 7.38704209e+00 6.11931463e+00 3.34684147e+00 6.94799347e-01 2.72396500e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 3.97278537e+01 9.85340425e+00 8.80950838e+00 4.65113077e+00 4.56768281e-01 2.18466774e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 5.09784163e+01 1.45157815e+00 4.88904613e+00 1.11926401e+00 3.20292847e-01 1.13542877e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 3.74604925e+01 1.87025104e+00 9.69931693e+00 1.56792005e+00 4.11755486e-01 4.18754552e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 2.32930350e+01 7.48411067e+00 5.06993590e+00 3.02244867e+00 2.67171542e-01 2.91384730e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 9.39621129e+00 3.53642503e+00 2.28507073e+00 1.38812801e+00 7.63938572e-01 2.49058170e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 1.52437607e+01 2.65871257e+00 4.50491212e+00 1.67195617e+00 2.47110354e+00 6.57355811e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 2.74452447e+01 1.35425692e+00 9.56532166e+00 1.18630064e+00 6.64814382e-02 1.43963013e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 5.38942648e+01 1.19662041e+00 3.87748764e+00 9.14422949e-01 3.26682396e-01 1.20204284e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 4.43555989e+01 7.97037043e+00 8.81288344e+00 4.18524001e+00 2.15181522e+00 3.62806648e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 5.86372732e+00 2.20990085e+00 8.93125614e+00 1.77155663e+00 5.56447374e-02 6.29170242e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 1.56602076e+01 5.20948554e+00 4.15167872e+00 2.31040816e+00 4.79650295e-01 9.52322794e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 3.93901619e+00 6.45307134e+00 1.74931892e+00 1.37624271e+00 4.45705686e-01 5.97113568e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 2.14360356e+01 4.85516621e+00 7.52102118e+00 2.95048925e+00 2.60060573e-01 1.25126441e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 5.23795540e+01 1.24395987e+00 3.80361069e+00 9.37389385e-01 1.14772750e+00 3.21131674e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.45729645e+00 8.05151352e+00 8.04631253e+00 4.02445609e+00 1.67316731e+00 8.32818992e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 9.43213771e+01 1.09461902e+00 4.98389363e+00 8.97499944e-01 3.10649359e-01 1.61522555e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 4.70230574e+01 7.85700905e+00 5.36740068e+00 3.18892991e+00 6.10924676e-01 2.53149320e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 2.44305881e+01 9.03974044e+00 8.00118466e+00 4.24440763e+00 3.06341312e-01 2.07515935e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 2.52071974e+01 4.89555929e+00 4.44126998e+00 2.32868138e+00 2.07439835e-01 3.11561073e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 7.15304111e+00 5.81988226e+00 4.98814611e+00 2.68600544e+00 2.28690676e-01 8.62122280e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 2.30330556e+01 5.29285053e+00 4.38571422e+00 2.39838555e+00 4.21553183e-01 1.48884705e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 1.07962385e+01 4.50287757e+00 4.30606464e+00 2.20113623e+00 2.11767146e-01 1.15840204e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 3.65901914e+01 8.98682082e+00 5.73351919e+00 3.50033420e+00 3.23801162e-01 4.09660989e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 4.16904294e+01 9.04540160e+00 8.27919500e+00 4.32267749e+00 7.86497949e-01 1.22792480e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 2.62183840e+01 4.02234728e+00 4.25591481e+00 2.06791802e+00 7.36546007e-01 7.58523784e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.54286906e+01 6.53562779e+00 5.71829248e+00 3.04985102e+00 2.16032686e+00 5.94855601e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 1.56367005e+01 9.34216806e+00 7.03654593e+00 4.01353822e+00 3.42692963e+00 8.11128531e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.54434218e+00 9.65852649e+00 3.42495502e+00 2.52838044e+00 8.21403989e-02 7.56612841e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 2.88161740e+01 5.58063136e+00 3.49770524e+00 2.15010794e+00 2.13397173e-01 4.99782006e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 1.80443362e+01 5.07542325e+00 9.40071814e+00 3.29594898e+00 3.35710195e-01 6.90466141e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 4.01617550e+01 3.50824884e+00 7.51181116e+00 2.39139377e+00 3.64283829e-01 1.19968513e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 1.42772950e+00 9.62984686e+00 6.19468009e+00 3.76970640e+00 2.49112468e-01 1.69782231e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 3.83082570e+01 2.28532874e+00 6.82948049e+00 1.71233513e+00 8.58040234e-01 3.34605435e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 4.49199186e+01 6.21846618e+00 1.26369499e+00 1.05026400e+00 2.03299653e+00 2.02356511e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.69549740e+01 3.54295241e+00 6.56292669e+00 2.30085247e+00 3.50154582e-01 1.34033957e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 1.50602508e+01 3.51107461e+00 5.58557986e+00 2.15589014e+00 8.30066376e-02 2.70313460e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 5.56874034e+01 4.64471729e+00 5.91174712e+00 2.60109758e+00 5.00636197e-01 2.04635218e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 3.33401307e+01 9.98913642e+00 4.23481444e+00 2.97400768e+00 1.24783224e+00 1.26119484e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 6.66085264e+01 1.49469676e+00 1.73326508e+00 8.02582505e-01 3.87938735e-01 3.52298440e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 7.41998937e+01 6.20687636e+00 2.74005310e+00 1.90089470e+00 7.05060958e-01 5.41868954e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 9.86086620e+00 1.74314942e+00 9.55670242e+00 1.47424590e+00 2.11902711e-01 2.06734254e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 5.57300335e+01 2.39068747e+00 4.67829606e+00 1.58217143e+00 2.94348261e-01 2.29307211e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.01711244e+00 4.95606648e+00 5.20014840e+00 2.53758723e+00 2.31192547e-01 3.71704496e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.86430219e+01 5.59414118e+00 1.47438811e+00 1.16685309e+00 1.72526916e+00 2.43409803e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 2.31964464e+01 3.32913168e+00 1.33809607e+00 9.54463387e-01 1.11722827e+00 1.07227926e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 1.68168682e+01 3.84811418e+00 7.45463302e+00 2.53799174e+00 3.34348984e-01 6.20835567e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.25402024e+01 1.78270318e+00 5.84285198e+00 1.36594262e+00 5.23410061e-01 1.44926158e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 1.87203866e+01 3.72897805e+00 5.57835386e+00 2.23496479e+00 5.39797994e-01 4.66004898e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 3.99177073e+01 9.69902595e+00 3.18812077e+00 2.39941911e+00 4.79752276e+00 2.96003525e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 1.15556393e+01 9.50236644e+00 7.70275658e+00 4.25422216e+00 3.13210303e+00 6.77982505e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 5.86694691e+01 4.01390461e+00 2.51412921e+00 1.54586743e+00 6.48439518e-01 3.35603555e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 7.14081099e+01 6.13768543e+00 2.70941269e+00 1.87965846e+00 7.40631027e-01 4.94369733e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 2.83593023e+01 9.18635852e+00 5.14640954e+00 3.29850891e+00 7.75608604e-01 1.43313444e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 2.02965281e+01 1.05565440e+00 3.57651876e+00 8.15074835e-01 8.34649767e-01 1.57693722e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 4.48594854e+01 8.29615213e+00 3.22716683e+00 2.32338158e+00 1.19476444e+00 2.09279501e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 8.91193096e+00 9.53532598e+00 6.80713880e+00 3.97175630e+00 6.88603593e-01 4.02962244e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 5.61043178e+01 1.82193161e+00 6.85874571e+00 1.43953809e+00 5.48863265e-01 6.23147672e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.03189086e+01 2.45302917e+00 8.42065363e+00 1.89964241e+00 1.10770873e-01 1.27444786e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 3.31292328e+01 9.64671672e+00 4.75937710e+00 3.18700983e+00 7.68723630e-01 1.86495901e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 3.11154131e+01 5.83786129e+00 1.65776582e+00 1.29112705e+00 8.86557441e-01 2.72204687e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 2.81888671e+01 1.12776971e+00 3.46299746e+00 8.50721350e-01 1.25777129e-01 1.75792446e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 1.68996802e+01 3.31868799e+00 9.82004917e+00 2.48042706e+00 5.06040128e-01 2.31527563e+00
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 3.22530078e+01 5.04949307e+00 6.36632718e+00 2.81598030e+00 3.86969582e-01 1.48546821e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 2.12089481e+01 7.23618020e+00 7.38763376e+00 3.65556135e+00 2.36752772e-01 2.03000080e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 2.36487335e+01 7.59844340e+00 1.06622047e+00 9.35017906e-01 4.65456226e-01 7.61611265e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 3.08090239e+01 9.95879362e+00 5.66385159e+00 3.61047238e+00 3.53093593e-01 3.55474803e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 4.33516464e+01 3.58760079e+00 1.33775792e+00 9.74414586e-01 9.64136173e-01 2.69768862e+01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.35296404e+01 5.84398092e+00 6.12307191e+00 2.99013599e+00 1.10155783e+00 9.29914491e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 1.57978995e+01 5.79991193e+00 9.28693765e+00 3.57022321e+00 6.32751209e-01 2.98162809e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 1.09111055e+01 4.65080734e+00 9.71577217e+00 3.14522914e+00 8.08022088e-02 1.53884416e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.16827939e+01 2.52245704e+00 5.86497408e+00 1.76384699e+00 1.76409900e+00 1.00068170e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 2.94754123e+01 9.79710907e+00 5.12384325e+00 3.36431952e+00 4.65357737e-01 2.71075016e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 5.15919007e+01 8.67985468e+00 9.50515385e+00 4.53688839e+00 4.23555056e-01 2.64049521e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 1.84732785e+01 5.48499725e+00 7.06248849e+00 3.08729022e+00 4.90644060e-01 6.79316250e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.25455600e+01 6.42920880e+00 1.58409352e+00 1.27094518e+00 1.45806539e+00 7.17152009e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 2.21993512e+01 3.04534948e+00 5.19153020e+00 1.91941905e+00 1.87731304e-01 1.63971346e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 5.69331424e+01 5.89408363e+00 3.16220517e+00 2.05805072e+00 9.18429255e-01 2.52171275e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 1.92822130e+01 7.25473120e+00 5.22823889e+00 3.03849705e+00 3.32008816e-01 1.81661104e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 2.87419269e+01 5.63650326e+00 5.09919015e+00 2.67720033e+00 5.23829323e-01 1.43222871e+01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 4.70828193e+01 9.91256654e+00 6.23930323e+00 3.82912377e+00 9.22620058e-01 1.74891131e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 6.74717328e+00 6.50207491e+00 4.21093441e+00 2.55575349e+00 2.46566582e-01 9.89900998e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 1.70475435e+01 4.33876341e+00 2.47843405e+00 1.57738411e+00 2.38321954e-01 2.91279374e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 6.71511573e+00 7.94936825e+00 5.53347491e+00 3.26248917e+00 5.80246081e-01 3.26918078e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 1.92906579e+01 2.53416260e+00 8.47182596e+00 1.95066390e+00 1.02800690e+00 1.20436324e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 8.37291851e+00 4.46064232e+00 6.97611005e+00 2.72087134e+00 6.07116285e-01 1.75370420e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 2.84849388e+01 4.12263055e+00 4.04531079e+00 2.04180235e+00 2.75684404e+00 1.49098365e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 4.93849411e+00 4.88626386e+00 9.41970720e+00 3.21734013e+00 6.24349853e-01 8.36379407e-01
