G	c	dx1dt	d2x1dt2	dx2dt	d1	Fg	W	m2	m1	p	d2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	3.037551309575459602e+00	3.334365005853959563e+00	8.700552571622266029e+00	2.444959712084002312e+00	5.788443405005582854e+00	1.412924449437342922e+01	1.317052960742072898e+00	8.527450322538443928e+00	1.137412106010497581e+00	1.067043100506259723e-01	4.840744587279922406e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.806925158040457724e+00	6.708683511847262970e+00	3.046878149707156869e+00	1.637191229673797599e+00	8.865207084374318924e+00	1.447031684253941464e+01	5.009293304133750624e+00	5.605244509054593038e+00	2.651378731652274556e+00	1.135385260362725829e-01	2.659319824856605052e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.559845442458017040e+00	5.855958014194210470e+00	8.530073739436122793e+00	2.671912427077132168e+00	9.958476219329233103e+00	2.662713565893360723e+01	8.359566435737269430e+00	5.743772645391315379e+00	3.401033147784754185e+00	6.160115935125919373e-01	1.205711616705537992e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.220234619646953789e+00	8.017285602413194212e+00	3.521728642883378946e+00	6.980845547536497442e+00	6.258212831760701533e+00	4.360466267369067594e+01	8.975290799081255599e+00	6.052429674064905285e+00	3.618508104123398628e+00	5.762879601010406638e-01	2.564303561073393212e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.474950579687586583e+00	1.965420579896901110e+00	6.785053007168892591e+00	8.934568293564451480e+00	8.311023071104894910e+00	7.426928845045657113e+01	1.777785374258909812e+00	2.537491174439933772e+00	1.044919491431411052e+00	8.229921095418164523e-01	1.439482380803074157e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439830516588886056e+00	7.852147796764150200e+00	7.250769531569858373e+00	8.326944060793275426e+00	3.941212139852737106e+00	3.284944404498865822e+01	5.842507474162490055e+00	2.775495287810308298e+00	1.881566663814423279e+00	5.988597484002760041e-01	2.676668322067233774e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.240524336184636311e+00	5.865393600609968949e+00	5.621930098620608440e+00	7.171111779404951037e+00	3.747354475135497687e+00	2.685399949814922849e+01	9.213506355491682953e+00	3.875386854441130069e+00	2.726164534115538718e+00	2.254294870412901108e+00	4.861398368023202465e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.067432777692460810e+00	9.672474826488425492e+00	3.753492522647950747e+00	2.006584514205766556e+00	4.625008403974430138e+00	9.260618264107764119e+00	4.488300722463539394e+00	6.349209987416783996e+00	2.631073858293986323e+00	2.033477701071168819e-01	7.216248351493680602e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.017228611785164549e+00	4.083121114127881590e+00	2.906019829673966104e+00	3.595107908779593853e+00	7.055915021793390807e+00	2.547090304254362891e+01	8.459330274031660934e+00	2.890334366053146642e+00	2.157313279458714650e+00	1.328107990515547954e+00	8.823644814325044550e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.321674442333751642e+00	6.687311509274166177e+00	1.301160750101587604e+00	3.787699904047617139e+00	7.146281026960370042e+00	2.706236226561294345e+01	2.205613425494520552e+00	2.039443343198221292e+00	1.058807314106126496e+00	2.114542680881584258e-01	3.264656561997202999e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.899370792833483534e+00	9.383669817184502548e+00	3.740214986050260926e+00	3.243222244213288530e+00	3.829042856198672684e+00	1.240842825246076941e+01	9.410562276262885106e+00	9.728202388632904984e+00	4.787172883829511782e+00	1.786096551398679844e-01	1.584935377842092130e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.321336667898922901e+00	1.929213772978511710e+00	6.883389666825305397e+00	5.643669168469725328e+00	2.197549396207568506e+00	1.237455944044189771e+01	7.766122048241843601e+00	1.196835472248701349e+00	1.036060487349232284e+00	1.469500573506788754e+00	1.010129402100369944e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.938681079438064891e+00	9.434239420989339209e+00	9.438596143870325861e+00	5.816802683717670064e+00	6.693999481296208032e+00	3.896269850309785454e+01	9.475455293038244520e+00	8.227026670046061696e+00	4.398489492634380937e+00	4.491449130433393111e-01	2.306035013318328097e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.355315718049153517e+00	7.178622529555745757e+00	8.837212420374987332e+00	4.204161192282522386e+00	2.158130431807064653e+00	9.064217847102934655e+00	7.080441432947517377e+00	8.086832980278970240e+00	3.776671594906518159e+00	2.354539240354735774e-01	7.957704226737589259e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.993539028883861697e+00	1.602746883793718657e+00	7.900074594009010021e+00	4.187557175819242694e+00	6.206468240197896336e+00	2.600548306618639671e+01	4.279137974465669458e+00	3.670742946545750840e+00	1.973415368165828632e+00	3.755722023761456363e-01	1.831570311284291108e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.764997673480185547e+00	3.707284817936726373e+00	8.091819914679934556e+00	8.466442990930634238e+00	7.243753705103439522e+00	6.125260858147378684e+01	9.446448303245629674e+00	2.223417505613169531e+00	1.799132000961195299e+00	1.186188748546129323e+00	4.712102963928467148e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.165381666852665088e+00	7.367078612596679399e+00	6.983209312808692282e+00	8.107227934396993518e+00	7.301097085819735710e+00	5.918051729610763090e+01	3.484213968593141253e+00	2.315765277067101113e+00	1.391424231201422002e+00	1.534281187976351823e+00	1.181089999678586011e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.843195017223225873e+00	1.603855469174656490e+00	3.351283157082474595e+00	3.771271137796971651e+00	7.789734829727810173e+00	2.933751485885971633e+01	3.985390525839138665e+00	7.273503225422522256e+00	2.573263766287916976e+00	7.267727604557707721e-01	4.451239410131614171e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076559005909615507e+00	6.239714365182317479e+00	9.164491349195740710e+00	9.226310823418717888e+00	8.861141583564091206e+00	8.166005822022175664e+01	7.310690244122772796e+00	6.778006913129579480e+00	3.519147833667945591e+00	5.280341822459869716e-01	3.933388430972718908e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.099576327989765900e+00	4.121082260103237971e+00	7.032577816466245579e+00	9.582994213681349294e+00	5.492305178410411770e+00	5.265548003581700698e+01	7.894026297669515913e+00	8.062575949042544821e+00	3.979917572665554015e+00	5.213591790446595597e-01	2.342240934025726418e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.708189660390076803e+00	6.586623819626852949e+00	6.039119782774353240e+00	3.935950511150877684e+00	7.566386679706433860e+00	2.982361949936788648e+01	9.364090366533845966e+00	9.441591552373061802e+00	4.701936255582502611e+00	2.930265386533769112e-01	2.336178462268307854e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.051739080078228028e+00	1.417645017075622516e+00	2.000742380196921300e+00	4.189219069634835257e+00	6.566852091768534905e+00	2.757214004125135887e+01	2.854204587763513157e+00	7.225893828396039886e+00	2.038994659146376787e+00	2.910499155452269116e-01	8.653972544222796159e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.137278240840911891e+00	8.851779675305762041e+00	5.016138711252636107e+00	5.548256798272706014e+00	2.683452327111346403e+00	1.493632364940753732e+01	8.182224066536507578e+00	2.407391168563958406e+00	1.854737044337842367e+00	1.035273956067926493e+00	9.954128587091432223e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.538238037639658273e+00	9.769380008079272315e+00	5.141858736995295942e+00	9.463765216640085853e+00	1.224208954786645265e+00	1.161786177331117997e+01	7.653173036702041188e+00	3.190306533370385722e+00	2.253394930313938893e+00	8.880948364978107357e-01	7.140358055758346367e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076146699936654016e+00	9.721484834152526844e+00	8.782912472895029410e+00	8.885097281438889993e+00	3.559069397696907000e+00	3.158889255458952405e+01	1.575758509176180544e+00	8.584460722314977588e+00	1.328697054076231732e+00	1.528419552202082143e-01	9.386325505262274049e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.985913408798733570e+00	7.735944406695217879e+00	5.927007432600795767e+00	1.929108170164162139e+00	4.989780111158597542e+00	9.583985054289636096e+00	4.488220546758877383e+00	2.884621743858225340e+00	1.754440017094791804e+00	1.298394174942050505e-01	2.669707985173765863e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.016575589117692857e+00	2.173339800498087726e+00	4.427290907882647453e+00	4.537643920148632048e+00	6.553593097601565276e+00	2.967508464429711168e+01	3.535719879667019061e+00	1.653197349005458339e+00	1.121834158349195532e+00	3.836232350195495910e-01	3.779317156482488116e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.780723042051219451e+00	7.830201171860488252e+00	9.787260141245218037e+00	5.983828604630505588e+00	8.651044116810853168e+00	5.172910704371358293e+01	3.742449487746919878e+00	7.328902629675553726e+00	2.478848648214149186e+00	2.979578799607028317e-01	2.104627466927582091e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.755842963255267897e+00	1.220831261066547269e+00	2.002992160833675594e+00	5.528985177477202306e+00	2.760406078156290022e+00	1.531400896211464868e+01	9.842489714003061607e+00	4.614863764616154107e+00	3.147812047008630820e+00	2.140628079512274518e+00	2.317090186062419566e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.457667356911052536e+00	1.208817351782007998e+00	4.801282032333176630e+00	2.747600558107299751e+00	2.133188250781831830e+00	5.889824221779096369e+00	6.780353226202023187e+00	9.290903279006403892e+00	3.919453883055487253e+00	4.720699494881305247e-01	1.863333023979253156e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	8.725017043911325487e+00	9.667979396768116018e+00	8.443022058903855509e+01	7.468653884710781732e+00	6.847173903031629649e+00	3.567732057676492818e+00	5.010718410757236674e-01	4.326704575314443701e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	7.090791556788213157e+00	1.970632843545230051e+00	1.398355140410181896e+01	9.788385957854416120e+00	1.806372571557348428e+00	1.533166292336009207e+00	9.272316553494420743e-01	1.772359150183452670e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	8.542214761018840363e+00	5.307714542336819719e+00	4.526531476941563881e+01	4.389311745156979860e+00	9.529551199162028752e+00	3.006231597870995476e+00	2.490204576075305543e+00	1.496365305360352949e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	8.730380807531876286e+00	6.270635021702624101e+00	5.473147470314169993e+01	8.214591259099904619e+00	3.321785175287627734e+00	2.367031877193936484e+00	3.247740040408677142e+00	6.518043335577717201e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	7.736935977066783821e+00	5.872500407914293064e+00	4.542605126252743020e+01	4.903644165439493108e+00	4.034631103819257270e+00	2.220555788235308636e+00	6.077770246696242440e-01	2.089761297679186924e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	1.770200784806015504e+00	8.806520030086916861e+00	8.833669598869052564e+00	4.624085003721022602e+00	3.031012791193207434e+00	3.109096766102592557e+00	5.048246694641681520e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	1.511610599962790680e+00	9.807708751470526565e+00	2.622101239934866435e+00	1.466432898367808324e+00	9.405150305177376602e-01	1.706876871382382532e+00	1.896649649342798449e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	1.949362743905531214e+00	4.750128311824386884e+00	9.532079424924715383e+00	5.473070755521061592e+00	3.475968836385081140e+00	2.616800225467229568e-01	7.109312059349759849e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	6.262799132372602884e+00	4.424271264887501331e+01	2.976385226079375723e+00	2.108203848997491914e+00	1.234315020018934339e+00	5.715573029006203454e-01	2.502739062900981892e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	5.896584597029020713e+00	1.534912718237840856e+01	3.933240632161997041e+00	4.609002708610132615e+00	2.123617163263217478e+00	1.755423241450545235e-01	1.750640460337463367e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	3.105778802104175895e+00	2.245540862094288315e+01	7.808648881041694523e+00	4.158606862121360770e+00	2.713105962350217837e+00	1.566679929142315908e+00	5.275301207955491734e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	6.733009149369328483e+00	2.062148877002702463e+01	4.538145032072560703e+00	7.945998773911893132e+00	2.892679899423532763e+00	1.487029956138816444e-01	1.860925677577577630e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	8.386907360001925937e+00	1.725679740002005857e+01	6.487320323079420525e+00	8.231638454985233722e+00	3.623133380077444343e+00	2.888555554704166362e-01	1.006673711363756496e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	1.381126157298478985e+00	3.403308465349724532e+00	5.006298660343945883e+00	2.372788553132115119e+00	1.616557645626793827e+00	4.289554773099825136e-01	3.473000104689035972e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	5.476387219681217999e+00	5.565768138392510167e+00	7.680272756330250417e+00	4.310059725710724265e+00	2.753174932041545730e+00	8.549248950283024062e-02	2.703635889485146393e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	7.211188593413464076e+00	5.377392763819761257e+01	3.050741364731105243e+00	4.357977977113495882e+00	1.798817218670745621e+00	4.494517224691580437e-01	1.973269737516625710e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	3.270025258566439330e+00	2.473633842130557170e+01	1.525496484345843839e+00	2.361688319791152679e+00	9.291943743207075057e-01	3.434996731796693958e-01	1.112834130547521738e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	3.772217777000421712e+00	2.128536530817217098e+01	3.697499367965221939e+00	8.181894513059406293e+00	2.549614387194013343e+00	2.537949740507260965e-01	9.048146526281181323e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	6.520035897593032814e+00	1.596629478350467402e+01	5.279492186139575161e+00	7.361628061901412501e+00	3.074193548948568111e+00	1.666624870864596986e-01	1.594281597328576261e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	9.086445417086139287e+00	1.589850630963516664e+01	2.505456965424242011e+00	2.725806647700103280e+00	1.304243221382550999e+00	4.560985544112942658e-01	5.957564322532187262e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	8.291531752964433011e+00	9.673948855896991716e+00	4.193915154926701305e+00	4.305612583804875548e+00	2.118575072067103271e+00	1.336728502634033644e-01	1.557628250748804888e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	6.243737319626164961e+00	1.559714911142770610e+01	4.599746554058212311e+00	1.943817900214699135e+00	1.370384849315871012e+00	5.168981644591286173e-01	1.405320995250080252e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	7.565648665409590024e+00	6.828616856410643265e+01	1.515882455911180982e+00	6.662041956581213675e+00	1.232651435358964154e+00	5.246492854107216441e-01	6.998833926076887479e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	4.275448038712630350e+00	1.357067700268043531e+01	6.249169339436278392e+00	2.098838294930650328e+00	1.565786386133639629e+00	2.440493733895460204e-01	3.846836855907992714e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	6.769713459065047623e+00	2.833881553722535429e+01	8.958454064596200084e+00	9.871877786197464033e+00	4.694032938084639284e+00	4.395525743835002608e-01	1.311570210674969772e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	5.198752541955983908e+00	1.017064732101139057e+01	2.370476017943312641e+00	8.027807033754365662e+00	1.825990269434965230e+00	4.946568178094753326e-02	1.478685537405737627e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	2.712971006139023977e+00	8.129537327548614911e+00	6.383613118535853559e+00	4.512065657502319915e+00	2.641567845073597098e+00	2.632367736044355366e-01	9.980047437710991787e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	7.315001823124121394e+00	4.149650118511004848e+01	6.984951064672747734e+00	6.217805789831795771e+00	3.280300968843184339e+00	3.688619417284494939e-01	2.965223416902569653e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	6.001879640581913478e+00	3.884410146146080933e+01	4.757367107019610408e+00	9.197744706911292312e+00	3.144972120001165106e+00	3.983242536046928683e-01	1.183667941496731224e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	3.197589884254095072e+00	4.223879014109140684e+00	1.350754466896857764e+01	7.311523018763443460e+00	5.987687785529647755e+00	3.296635633606292526e+00	2.849078496195197596e-01	1.326009390540346367e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	1.517909135569031065e+00	9.208329493002645805e+00	1.397867082392126115e+01	4.687500753788412133e+00	2.568157363782551883e+00	1.662722612845091152e+00	1.800127900674228509e-01	3.112102707592816131e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	4.524065340397371848e+00	1.185767313456264516e+00	5.380263456280363954e+00	5.545281419012820123e+00	4.400534776107662971e+00	2.454751046249226132e+00	9.137499487357443329e-01	1.492233667908162476e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	3.110756754143301883e+00	3.842739548362709368e+00	1.197224993356920031e+01	1.074266758561694735e+00	8.600225818968450398e+00	9.483038456894721246e-01	4.564125861651729260e-02	7.983226229652027328e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.979336639618223259e+00	1.506073567854012696e+00	4.433859087966724566e+00	7.220399515132367441e+00	6.791489678281934950e+00	3.501575960995666481e+00	4.347777910217809350e-01	2.356326282314260112e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	9.636732448910503734e+00	7.900579200313685213e+00	7.610131701545820704e+01	6.950647933731297634e+00	6.857716914253217944e+00	3.452202544455638122e+00	3.980329186837210820e+00	2.850704189504456476e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	7.316474106036476854e+00	4.789816288492689011e+01	1.342319726476733921e+00	8.791924342432698936e+00	1.167075782861316524e+00	1.282392185926310990e-01	1.408236422218221939e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	3.987871359621459444e+00	2.394032989952862422e+01	4.321028771596942875e+00	9.043586664240233830e+00	2.919054217098816739e+00	7.488704950389588610e-01	3.325867009718512790e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	7.085179648525757656e+00	3.357353759564490048e+01	9.811807910121883580e+00	9.280428567367035697e+00	4.772687933334563759e+00	2.579264696187741901e-01	3.259706602031167222e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	4.560734955533744639e+00	2.217701949948876461e+01	4.796110986776953133e+00	1.849156368961251129e+00	1.332611393450319870e+00	3.649320313107182745e-01	3.624355784926480339e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	7.805594187641839099e+00	4.582031907930593917e+01	5.519778580199715456e+00	5.900326092709570425e+00	2.852235423055293762e+00	3.066226848987918530e-01	3.304787487081381414e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	7.275781082981258585e+00	5.084651058551940217e+00	3.695002580097175837e+01	9.190701545429618591e+00	7.663122165769303606e+00	4.178758370193486726e+00	9.150338880051919199e-01	1.060338338595901142e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	4.702785971326473913e+00	3.450502721309423038e+01	7.455731074714042173e+00	7.818652203131283507e+00	3.819418773045984761e+00	3.137109985645477828e+00	1.509277791354248999e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	9.407898795756340249e+00	2.396994819207560568e+01	6.243118832224451076e+00	6.467853499173102705e+00	3.174622101873321167e+00	1.339792786077882714e-01	4.099384435867244747e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	3.258991579457588994e+00	1.791248610142904241e+01	8.170708870033266180e+00	2.497894257847474986e+00	1.914576960684625906e+00	8.664150895225615212e-01	1.424058942540840889e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	2.085797731541847888e+00	9.857536685429419521e+00	8.779764612336260043e+00	8.177202399839604396e+00	4.233071031501786763e+00	2.509310879209060152e-01	9.914858626778062956e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	6.261697152691986012e+00	5.535876402550567121e+01	5.111608362573146103e+00	7.481999950550161316e+00	3.036929612580287152e+00	3.720863029506883968e-01	2.443914815699676879e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	9.722252785774442074e+00	6.500979514178189334e+01	5.279955058553251313e+00	1.778591063633761626e+00	1.325534857548685608e+00	5.765856844509859025e-01	7.656653051905256291e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	4.405635285191493722e+00	2.540225699609169041e+01	4.473428655128311782e+00	5.174366654889107409e+00	2.397648823514065164e+00	7.360586893510099316e-01	6.536398019716987307e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	1.558676979443807786e+00	3.222825083096032550e+00	9.694656575503760365e+00	2.566831305687479414e+00	2.024789409247268246e+00	3.624357071896202598e-01	6.830781646019540077e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	4.057577996964300659e+00	2.617287234584082967e+01	7.274536617128690708e+00	4.035969332435227486e+00	2.594117794733343363e+00	4.773157222865745952e-01	2.276307471893542100e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	5.543723229263060936e+00	1.146985439873711776e+01	1.743066941511349111e+00	1.163356709472098904e+00	6.986489366120175459e-01	3.198088928426671140e-01	1.130184352546186943e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.435941950174289605e+00	9.951007586687600437e+00	8.756074274179379557e+00	4.610029328526419334e+00	3.018954202661506603e+00	1.047334583167143895e+00	3.316611862901108321e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	6.924465738603160503e+00	1.586894072954733836e+01	5.329028595108237454e+00	5.952406840405383370e+00	2.805082522086217889e+00	1.802151816998912859e-01	1.816391153270243564e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	9.971983875710039413e+00	7.216585464712086662e+01	1.621961996252033744e+00	6.580058016089200379e+00	1.298691668575414182e+00	1.521327280320814435e-01	2.867762871769651767e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	5.064498066643394303e+00	1.450824052402251318e+01	5.950017845183182885e+00	6.975346453164953608e+00	3.210784991930628607e+00	1.803836817176939222e-01	1.597664625842740804e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	4.190911503155855478e+00	1.903679722199999702e+01	4.761626610374508850e+00	8.525785134154938660e+00	3.052038232038208676e+00	2.650620281469465711e-01	9.444576093118859816e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	4.614983988382722835e+00	4.174468129073533618e+01	8.896096155076289591e+00	2.940900518832757271e+00	2.207951909917842404e+00	3.633325962576078538e+00	5.189282537376990412e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	2.038494370385307342e+00	5.734898443972213933e+00	2.828100079636001851e+00	2.078433294412625365e+00	1.200374808013345396e+00	2.512633806623417176e-01	7.187450916913095789e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	8.950365835478233834e+00	4.984172910200523177e+01	8.437797294010875859e+00	8.670736583946119680e+00	4.273456454916272129e+00	2.765673872655053933e-01	4.158814305518605892e+01
