G	c	dx1dt	d2x1dt2	dx2dt	m2	d1	d2	m1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	8.701566448353613481e+00	2.878850995174107918e+00	2.612715063123368875e+00	9.596525220296689085e+00	7.847411512914444387e+00	3.337833057397818237e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.949468428451446300e+00	1.520643544833510497e+00	9.026969374858587969e+00	1.502696008042451625e+00	7.431208129143112018e+00	3.369905551343078010e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	5.192370985369413994e+00	5.976381656742211668e+00	5.140083263743750130e+00	6.033509396165354310e+00	2.876278613660652184e+00	2.117083170893174682e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.675052104534350716e+00	6.359808670581705847e+00	7.389853996809617520e+00	1.447133588148278527e+00	6.113790493397946335e+00	3.478705302677241207e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	4.493123279622365018e+00	8.859776233736630147e+00	9.854995724550020597e+00	4.027997314899689485e+00	8.808268739707504125e+00	7.757539708003460710e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	8.235276974798306782e+00	6.187302691133674593e+00	1.451818996244486515e+00	3.511593863335124155e+01	4.889566213963620456e+00	1.228991951665305464e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	9.118132528308581897e+00	4.113808191848288054e+00	1.875356113660472834e+00	2.003020852594075407e+01	9.694092821102845647e+00	4.405946811555195808e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	2.820351799356997091e+00	8.219963018344357053e+00	7.480485175977125145e+00	3.108064479783342993e+00	5.060388531856037098e+00	6.075191878346460683e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.598069738287641428e+00	5.863367098556848234e+00	3.533269453372107627e+00	2.646185693223418234e+00	2.283926431008057367e+00	8.081542339881227832e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	8.895993363432122436e+00	1.718841540517670685e+00	2.658647279937565333e+00	5.735144366176457176e+00	4.503165518684587809e+00	1.861091338069893553e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.418034670359800131e+00	6.105777921441813305e+00	2.871984613261893138e+00	4.507281945003807522e+00	6.081368227974418339e+00	1.350744960788943017e+00	2.027405466964300729e+01	9.563208788472930877e+00	6.019138652180117077e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.240467357790322467e+00	7.197925820417896858e+00	5.638536784293375348e+00	5.880002402823885532e+00	9.171050653489150051e+00	1.199407457075478911e+00	4.504533181752605486e+01	3.878699166283566147e+00	1.650634238988288018e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.149515564372031839e+00	8.207737327631951629e+00	1.052738581509667481e+00	9.713373208473196740e+00	4.563745855920146255e+00	7.966457728356480139e+00	5.558914651254132089e+00	8.820659711809733849e+00	2.009252972911008683e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.707993577810615449e+00	2.793376136573590518e+00	1.067993307427156813e+00	1.600873206930919723e+00	3.663108695165978812e+00	2.211142395709563946e+00	2.643891557412943349e+00	8.929607382420615025e+00	3.546612696233832018e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.931127080368065130e+00	2.502684621527084374e+00	2.972475993737092814e+00	6.835321478587138344e+00	2.293323343248475421e+00	5.208935974119005330e+00	3.003937637588248499e+00	4.152605892339476412e+00	9.686672520755697846e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.937833051222349390e+00	1.929389607714792954e+00	1.328293079876483374e+00	1.670660315074650848e+00	2.369114016658643962e+00	6.454250462615974904e+00	6.223102533063844533e-01	1.753272935413087819e+00	1.578128623630341565e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.592833617197781493e+00	6.719950549245394811e+00	1.972881073438712773e+00	4.380914019230637280e+00	4.894217397781553736e+00	4.852643985768127166e+00	4.419998790990272930e+00	7.524035595361343809e+00	1.406177658006310516e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.771830082677685159e+00	7.359274725576443466e+00	4.050581858880928365e+00	8.234686772633718732e+00	6.362237693865716359e+00	1.242099570443805812e+00	4.211245272790930727e+01	3.800268361474537837e+00	1.584536096178257196e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.460725778769474292e+00	1.273346280050480228e+00	8.220074350140354369e+00	4.899797308936600260e+00	1.726161283822783332e+00	8.052040244164556881e+00	1.057153031818491851e+00	8.046836800303736936e+00	1.846290088683957276e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.783145060672569393e+00	9.417670375650711634e+00	6.143488360753645239e+00	9.975081251002984928e+00	9.456127123605167384e+00	1.095727637195573534e+00	8.617141803858939397e+01	4.986872125918465848e+00	3.273021323801568201e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.858951676152754473e+00	1.467728371350602856e+00	5.611531988795324999e+00	6.034156835063744673e+00	7.790268967403745748e+00	7.856985997534128074e+00	5.985770190710087313e+00	5.361262697465078553e+00	1.491455867078665953e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.735433562477901148e+00	5.868642850172179237e+00	3.642692908027171050e+00	3.891907314698360931e+00	6.285652899999067955e+00	9.049096365539684328e+00	2.707603693638947817e+00	8.008058033675942156e+00	8.010352166138114072e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.535004497943635471e+00	7.392626690058516026e+00	9.389090919069507990e+00	2.983063486376123397e+00	8.457555953791601411e+00	4.890123928532239539e+00	5.144846553407460554e+00	4.449057508055558330e+00	1.714431597709803157e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.784122431450635204e+00	8.848924362108448349e+00	4.577847265690603962e+00	4.161953467533415107e+00	1.723831708903946547e+00	5.819530026398355815e+00	1.218332878744003533e+00	4.984214344744780867e+00	4.370388099483336397e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.640669367864378003e+00	7.421954002163855257e+00	1.781106154900560679e+00	4.354234891864289914e+00	5.287156884067340634e+00	5.284217317297851935e+00	4.357217927237766908e+00	4.386767742205930354e+00	1.532655230632757792e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.913086311876145640e+00	8.218652193343396917e+00	6.555165940790742773e+00	1.614909827355235583e+00	6.668336790416106830e+00	4.504918876116446924e+00	2.407026304660572436e+00	4.309558492128276797e+00	7.263382265029211915e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.153445170996526770e+00	4.059220105562033609e+00	2.029860143914281156e+00	4.330951085264985068e+00	8.456916766201112878e+00	8.980702376308029145e+00	4.063050768136677426e+00	5.730551169268318645e+00	1.232598546532761752e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.428427513902587265e+00	8.330102152057586196e+00	4.113444298841937297e+00	5.170750935486506883e+00	8.042869742717909887e+00	9.043874739728359202e+00	4.615258179878584777e+00	8.281814873150441514e+00	1.550108972190752610e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.950152721565109992e+00	1.712713689507145531e+00	5.566382595480677153e+00	7.498785673375151895e+00	3.484428614971986971e+00	4.020306067989849907e+00	6.530938381532414461e+00	4.256802884617893135e+00	1.963966359537229778e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.706293479793731471e+00	9.053281481811060516e+00	8.866782812001861913e+00	6.912383427331031172e+00	9.464649287318909643e+00	6.537168809394032110e+00	1.001106264961836168e+01	5.710307328711112795e+00	3.668310203113660606e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.229025849631235845e+00	5.927369822590905279e+00	5.442974541419134837e+00	7.381686349033472538e+00	2.121958713393104823e+00	9.339135349301411537e+00	1.667567150574991608e+00	7.039043666338404392e+00	5.773153715961690580e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.671208011440304730e+00	8.353255704234571866e+00	7.313980605967498327e+00	1.068533210297728964e+00	8.872644964663479072e+00	9.655260535547737888e+00	9.891116804008855956e-01	3.418970487778064005e+00	2.828701358995151072e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.522541345837641558e+00	5.073325237626890249e+00	9.934282505746203640e+00	2.956934265254294036e+00	9.732912871165305901e+00	5.588508727594257763e+00	5.159425667994055331e+00	3.502814296469031863e+00	1.676242381883545107e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.263120431632853702e+00	6.788022834272742223e+00	2.187513426630054436e+00	6.951877640674208436e+00	2.589944159689403058e+00	5.076984434749141073e+00	3.550556278875095728e+00	9.397066899717424704e+00	1.186760888262331015e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.674605725266944845e+00	5.731215208223265023e+00	3.476128338352669100e+00	5.353269748351403123e+00	7.496114353543051223e+00	3.505170813810756236e+00	1.145109499690538968e+01	7.510933802795697112e+00	3.679711561198406855e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.564089969092185228e+00	7.584912545553343932e+00	4.549692356467509136e+00	1.052929329017774807e+00	1.360642218664470438e+00	9.628470741225390483e+00	1.360873441736200617e-01	6.202144984775024739e+00	3.590487888666309968e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.408930917602590149e+00	1.736817051738440032e+00	4.797655774039226273e+00	8.244276359317449732e+00	4.660600912533236162e+00	2.294355454094518354e+00	1.675172938004264012e+01	6.832180696731505520e+00	4.534258391013933931e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.249912760159750391e+00	1.536622900918787504e+00	4.694636248182711746e+00	7.955182644461413766e+00	5.652294153620915473e+00	6.217176023053552214e+00	7.223779602470490779e+00	1.257822889843794423e+00	2.623883842748526973e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.932731292052730865e+00	3.229092222615779662e+00	9.172383458500092956e+00	5.932816973118100634e+00	6.231388921202055009e+00	3.539170914098070053e+00	1.043038966120349897e+01	6.557405767589689738e+00	3.109016444214605102e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.439180905094002760e+00	2.426052657684364622e+00	7.425864097147702125e+00	1.590863769636271297e+00	9.429800426364796095e+00	3.507316597545299786e+00	4.291964380828889425e+00	5.582319784944107077e+00	7.045032980154815050e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.935131806703906499e+00	8.842835964790033643e+00	6.469623222243161997e+00	7.906323444253501975e+00	7.044815664760197826e+00	4.641704683061429471e+00	1.200364088853177513e+01	5.913893896815541673e+00	4.421279569896620387e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.516204890720258991e+00	2.971490548329213777e+00	3.782357147025195765e+00	6.256627624839498303e+00	5.324843403623559901e+00	9.985874898245814535e+00	3.338432281112841071e+00	4.236763512007283516e+00	1.088572167338497998e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.595727001215202279e+00	9.779247888396920274e+00	8.413766181983291403e+00	8.033814324834947840e+00	8.281046265186514432e+00	1.487676381052118746e+00	4.456777788208098201e+01	1.728678789321611564e+00	1.744466123147828398e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.634596108777953027e+00	4.028918610579460768e+00	9.593071575714377630e+00	7.769618392239803661e+00	9.562064375384672132e+00	6.200708795459494382e+00	1.194706116222888070e+01	2.733703737705538650e+00	4.397266025075164464e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.981103133615562228e+00	2.649470318758325948e+00	8.394418576504980578e+00	8.226638503177783335e+00	1.195614814832947514e+00	1.738599618814676839e+00	5.662754601588805947e+00	9.558234171649582223e+00	1.571549005490873263e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.493991259425270002e+00	8.102552959290484580e+00	1.011903331990344101e+00	5.660518368460690120e+00	9.835875378067107988e+00	2.393932935328201506e+00	2.330730459252953679e+01	4.677306781332521979e+00	8.462152660891926814e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.780302818282706312e+00	6.941950876653777414e+00	6.736408122645998198e+00	2.265276623394047562e+00	1.772841636150964240e+00	4.953974943465810910e+00	8.110866415005054675e-01	5.211883178876958844e+00	2.479390250488624492e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.226628193591938754e+00	5.486193254356597215e+00	1.468308811825616900e+00	7.036403251592616037e+00	8.328181338099357234e+00	5.593004653601116871e+00	1.048210935605625771e+01	1.474587225822554082e+00	4.038006701886952499e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.219597400208145110e+00	5.998784077066129150e+00	3.313542187520743365e+00	6.582403186903419190e+00	3.524474803118317290e+00	3.336099612033768480e+00	6.975557770969728288e+00	1.347965205436949088e+00	2.695678320206083711e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.815233233149057490e+00	7.475465399258649057e+00	1.536107182686288875e+00	7.680936194340626244e+00	2.190983837136050827e+00	3.855218822847258142e+00	4.360214590510594235e+00	7.448266391233315353e+00	1.550787197245393223e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.124554222351339172e+00	3.070167052096405058e+00	6.430566380868054210e+00	2.526225333184005883e+00	4.954189703614212625e+00	1.781155391665864673e+00	7.017043320260841099e+00	5.834294048418117384e+00	1.602732435697068070e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.041593678549740609e+00	9.961477727370526836e+00	7.177505585981322156e+00	2.758398809437764942e+00	6.799343954649456734e+00	3.725517018970954108e+00	5.018625733317284343e+00	5.572260843797941732e+00	1.671863568209007767e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.415339699877335766e+00	9.766905400615820909e+00	2.041445446700406841e+00	9.023803608687842370e+00	4.425084956121658308e+00	9.694283529353684870e+00	4.119197348988747898e+00	3.194589373871572491e+00	1.586470410364313999e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.364014334247104054e+00	6.848731741780724747e+00	4.452851647812566149e+00	7.745716891022132344e+00	1.490237440935478608e+00	9.506167132851189194e+00	1.217236000503251647e+00	7.712309385521431082e+00	4.243023839654709306e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.702459391140539680e+00	2.796060877332745331e+00	5.108117622650568457e+00	9.165042451633299336e+00	6.398891082583238799e+00	4.012781549187173447e+00	1.462591126838631261e+01	2.509874326199244443e+00	5.328430687261169396e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.327624307269218207e+00	7.112453446449906735e+00	4.324466187553978713e+00	7.817601718960360380e+00	9.118133512249613659e+00	6.135565049306994645e+00	1.163769109162110738e+01	2.706907312328291404e+00	4.436380686174386767e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.260086858735576243e+00	1.649909956667586997e+00	2.083699873289481808e+00	6.373583209459849463e+00	4.445837062457192346e+00	9.181894609353566494e+00	3.082830291836065495e+00	5.140050541546228757e+00	8.287250260740155028e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.870774956218071772e+00	1.285293986467168192e+00	4.765808570761174146e+00	6.883604671101837269e+00	2.950217785042613006e+00	1.051431871230319226e+00	1.920883759040981786e+01	3.566663838601393799e+00	5.466537309699580760e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.412508209563354988e+00	3.319988302895212406e+00	7.753943194721693466e+00	9.003276546929321000e+00	4.978524082072262935e+00	8.297908026977870222e+00	5.405462699448294828e+00	3.231074831264538982e+00	1.949586970367491290e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.258441990393676768e+00	5.161978355206993996e+00	1.634176958337226093e+00	6.209978590979806867e+00	1.433168457893896353e+00	9.528109248364819095e+00	9.424255715351713691e-01	6.808351981284062049e+00	3.073385403664493865e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.557187831552455215e+00	8.811013627147666227e+00	1.705883256872149589e+00	6.682843105313753362e+00	8.387415358691360012e+00	1.827389639131049570e+00	3.079089005881672847e+01	6.858802762313706225e+00	1.103469073991109894e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.901247307705898670e+00	7.549520190552446941e+00	4.195948624249265180e+00	2.398465792469380631e+00	8.448255834516674057e+00	2.450100401977053810e+00	8.283405712364915630e+00	8.413037631075436451e+00	2.264130730204112396e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.593272306361801505e+00	7.679764453661936940e+00	9.486873942576718122e+00	5.266892977732176462e+00	6.295301776797750826e+00	9.645895790215117671e+00	3.437448025162104237e+00	4.768298102826387996e+00	1.232331941826455513e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.549297358931075230e+00	4.839711798075940763e+00	7.017970034610602426e+00	7.448307137126372268e+00	4.180500444165945240e+00	5.830526387727300808e+00	5.322226767816027326e+00	1.655027670308257148e+00	2.041908516440231836e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.714030802784550112e+00	4.124170511390491178e+00	7.100209466878877329e+00	3.436179167310037474e+00	8.200941528573153505e+00	1.127701868231954618e+00	2.499996413499945547e+01	3.465900270114907755e+00	8.029479420980501914e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.398026834649803041e+00	4.340777214680985985e+00	4.253730732798711500e+00	2.811316879632445254e+00	5.986337608487033002e+00	3.316886762078437911e+00	5.104704500922575328e+00	9.812136676608483654e+00	1.130384185557545962e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.368446346854706341e+00	9.888782009771594161e+00	6.340413361964301053e+00	3.826993087879716704e+00	8.434020429413358499e+00	5.049218318800001271e+00	6.386063605075672278e+00	6.365290764969083526e+00	2.188521933987679446e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.629492821283355042e+00	1.366716441034874663e+00	1.085561911452927575e+00	3.180390919748486311e+00	6.682966993488773433e+00	7.244254260516568955e+00	2.922388621346619697e+00	7.389218772809449831e+00	4.363464491517022203e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.524669712542642941e+00	8.809374004578893746e+00	6.729614048785657943e+00	2.935718553311822188e+00	8.061400914237855986e+00	7.599418283536399699e+00	3.111807367493581999e+00	1.067999687083613036e+00	1.197378679958110048e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.704632299710970855e+00	6.203594822469749026e+00	9.224056503617758196e+00	4.819069895663341541e+00	6.387701553292129297e+00	9.954433976357169200e+00	3.076765430926211575e+00	5.664692843983472947e+00	1.041366709044718775e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.924705936901424330e+00	4.944609461785257842e+00	6.506781217829071373e+00	9.170787797598450197e+00	4.729337814361718628e+00	3.583698360646759173e+00	1.208630045229829797e+01	1.340448013340977962e+00	4.696738940994696776e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.464317757341163428e+00	7.519962515269911663e+00	8.867290984862057357e+00	5.556141531599847028e+00	9.619816194415856003e+00	5.847245917049153974e+00	9.163223526896885573e+00	6.116922127938492437e+00	3.198239120414749692e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.631678985203772525e+00	5.382296161962372594e+00	7.524188027487468844e+00	2.697010568534083941e+00	5.870343659719582163e+00	5.807036795682075869e+00	2.736536485332445423e+00	9.288011313463485408e+00	6.614501322469867439e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.782901005784153448e+00	8.864517694740611020e+00	2.095531013434294376e+00	1.693188074109617913e+00	6.439117751766737285e+00	4.652353993120592612e+00	2.344594401813000051e+00	9.716390986720645273e+00	5.700015253519576497e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.240552216837174093e+00	9.098806933430424237e+00	9.137900472365314997e+00	7.255833612817725431e+00	2.982646231722892338e+00	2.526235442362217753e+00	8.599002844745236018e+00	5.866234328330581782e+00	3.162043047019775699e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.267051537417121843e+00	4.792955997596885176e+00	1.593014110902661429e+00	4.443561216804775782e+00	6.638432897878815631e+00	9.800454201148513178e+00	3.002044807501330848e+00	5.124236792033964427e+00	9.697037633050889838e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.468951568278013653e+00	3.483955196626453255e+00	5.821301611052526859e+00	8.398986545012133931e+00	6.146205382417032403e+00	8.687639923374630868e+00	5.941161316764652867e+00	9.498227853185248648e+00	1.795740256171881200e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.173963200002867246e+00	6.326152796670715617e+00	2.277278305751190501e+00	6.933794008191627611e+00	2.663431624199295467e+00	5.474301446601230303e+00	3.356387631229794000e+00	7.055319949852910000e+00	1.159919176688906006e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.484773303210127793e+00	9.214335503724999654e+00	1.102088112208875703e+00	8.164679522880343043e+00	1.546611964703631825e+00	6.432869283469075938e+00	1.949859478457843132e+00	1.572048389196526008e+00	7.586285390196990441e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.791654858575006060e+00	2.891879225025826283e+00	4.800114319680793606e+00	3.440886201176067249e+00	6.431821482768463660e+00	3.050746433405424618e+00	7.287273161056448956e+00	5.195977407510912194e+00	1.918374935337196163e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.119851944613849959e+00	6.605025708354011371e+00	3.652152430141152539e+00	7.234297199059493089e+00	7.867187273388668523e+00	5.886739150238862628e+00	9.661642474041151729e+00	3.166707444398733529e+00	3.624640746261955826e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.912290028712352097e+00	6.674988991409371408e+00	5.376207822691726257e+00	3.373047452765576271e+00	5.719941389830283995e+00	7.249872264565671465e+00	2.653147534859447099e+00	5.232827617626513828e+00	8.619035332188630605e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.460173882845513305e+00	7.599057455659763427e+00	6.187509973770038307e+00	9.439942671580221045e+00	3.041203976824236932e+00	5.631835712357579737e+00	5.099880474674677089e+00	5.100859019765008107e+00	1.901572007379698093e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.482460141796232200e+00	2.183862870626291031e+00	1.392333341328336083e+00	6.725358774471446921e+00	6.997376452839151106e+00	9.908568265507005535e+00	4.747280561535861310e+00	6.227699531694343094e+00	1.331410747040552778e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.654353729649479021e+00	7.438369366159236051e+00	2.114128197117706165e+00	3.925917531763312152e+00	1.714419536516019749e+00	6.499432123355544988e+00	1.035179077232706524e+00	4.205349331259453649e+00	3.646490140888366760e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.140034737298805112e+00	9.180241174023681339e+00	6.027466497432581782e+00	3.423512165640675065e+00	4.978941918239470077e+00	4.340094372798604994e+00	3.929734941243501645e+00	2.479361072304219427e+00	1.461799189643499730e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.754116611293306427e+00	2.618150988500531628e+00	4.089288022593199123e+00	2.727747635215985511e+00	2.473266474544649984e+00	7.954117497306287810e+00	8.450433729871448252e-01	5.534212098060713458e+00	1.935337187329083442e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.633302529769561140e+00	3.133356681574779756e+00	7.565185602404249643e+00	7.254090794552882748e+00	2.654169806236284845e+00	2.540094899902741510e+00	7.618019440529161912e+00	8.470614258824523901e+00	2.215449420865592600e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.903011082126685460e+00	9.734343171545038587e+00	6.877088825582463372e+00	2.970274345112363434e+00	2.819881466193428832e+00	4.456045871540950110e+00	1.876149887510995207e+00	6.978116878257303313e+00	6.070555142576443686e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.159481563852291286e+00	2.638837261780881072e+00	8.601299695927203004e+00	6.357034321982041547e+00	4.478535972742247573e+00	4.117996356962473570e+00	6.906752653790626972e+00	4.045374172721229122e+00	2.223509643852694850e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.837722075901869312e+00	8.685942845313709526e+00	7.235662978128060807e+00	3.381345581120688504e+00	1.461746144180929630e+00	4.893482695992049436e+00	1.009316733821472578e+00	9.420364164709168264e+00	3.046783237742948014e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.145162439967863044e+00	5.429962418475926533e+00	4.867899129110217160e+00	6.956294488965991896e+00	4.574044472240081483e+00	8.039566583904013797e+00	3.960138575193978827e+00	9.206391765469128075e+00	1.274196321674225629e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.639465351083720712e+00	3.230703128880638264e+00	7.057619716390434839e+00	8.332821262299693998e+00	5.612186312562164048e+00	5.358011901471528837e+00	8.717229550756503187e+00	2.889477513283587040e+00	3.151764274947153410e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.874653139712715966e+00	8.856381793646342260e+00	3.484283245481870850e+00	8.005100973251668250e+00	5.354637004426791691e+00	8.148726860393276539e+00	5.270564091196087375e+00	1.352414967410885183e+00	2.064951371969544525e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.596305555259524667e+00	5.000824028054896786e+00	3.750227607443179068e+00	7.842595974214128240e+00	4.443078701651899109e+00	6.188236621076081967e+00	5.629957753274908328e+00	7.664539942325340860e+00	1.886238053003330251e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.201219158142302401e+00	5.635858648848961039e+00	8.095274970265517567e+00	2.683677432782413774e+00	8.551140648552447487e+00	4.081502876207656172e+00	5.637402476251487826e+00	8.444298285334323140e+00	1.448033966720839594e+01	0.000000000000000000e+00
