G c dx1dt d2x1dt2 dx2dt d2 d1 m1 W Fg Fc
1.00000000e+00 1.00000000e+00 9.74603874e+00 6.33167006e+00 8.72359348e+00 1.61612847e+00 1.45030434e+00 6.00920586e+00 -6.97762958e+01 -2.99075358e+01 -2.99075358e+01
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 8.37157162e+00 4.34001645e+00 3.89083357e+00 4.08457833e+00 7.78819884e+00 -1.60895100e+01 1.01444763e+02
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 5.86714379e+00 9.28689948e+00 6.44342616e+00 2.21118640e+00 1.74942955e+00 2.03694007e+02 2.03694007e+02
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 7.39218519e+00 6.26004019e+00 5.11670325e+00 1.84977008e+00 2.12496087e+00 1.28003299e+02 1.28003299e+02
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.82915102e+00 5.84498749e+00 4.26862892e+00 8.48366500e+00 1.20849193e+01 1.03777797e+02 1.03777797e+02
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.24051109e+00 3.41968163e+00 2.46005773e+00 9.26557788e+00 3.62895779e+01 1.37128253e+01 1.37128253e+01
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 8.39473208e+00 4.31604028e+00 1.07572729e+00 6.84809242e+00 4.74533414e+01 3.49755858e+01 3.49755858e+01
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 5.13338677e+00 9.05811480e+00 7.66156771e+00 1.93090703e+00 1.29375730e+00 3.64299167e+02 3.64299167e+02
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 4.22018439e+00 6.99816743e+00 5.73132700e+00 4.61824495e+00 4.51289570e+00 1.68154797e+02 1.68154797e+02
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 5.44791203e+00 8.08648324e+00 2.56031989e+00 7.56045280e+00 1.56930308e+01 1.62984271e+02 1.62984271e+02
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 5.08910881e+00 3.63831844e+00 8.01838796e+00 1.45229512e+01 1.06852298e+02 1.06852298e+02
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 6.67222498e+00 5.94495888e+00 2.06396760e+00 1.98317458e+00 9.14194456e+01 9.14194456e+01
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 3.23545248e+00 2.21029594e+00 1.00027647e+00 4.74065770e+00 3.12602101e+01 3.12602101e+01
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 4.15948787e+00 7.40923341e+00 9.78916832e+00 1.87584389e+02 1.87584389e+02
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 3.95140093e+00 4.20936558e+00 7.25307637e+00 6.03827237e+01 6.03827237e+01
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 4.47809925e+00 3.29033198e+00 4.90963165e+00 1.39645953e+00 8.54947369e+01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 4.69071343e+00 1.11607723e+00 1.34469503e+00 1.91625164e+02 1.91625164e+02
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 8.08928180e+00 5.86269466e+00 3.67970727e+00 1.15891752e+02 1.15891752e+02
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 1.37540249e+00 8.66035662e+00 -9.36333511e+01 -2.88716350e+01 -2.88716350e+01
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 5.73922546e+00 9.61868482e+00 8.79136415e+00 3.47960779e+02 3.47960779e+02
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 3.15071283e+00 6.09170456e+00 1.72145865e+01 -5.79200657e-01 7.33267218e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 3.83629151e+00 5.63015195e+00 9.79019184e+00 9.18791533e+01 9.18791533e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 1.01828344e+00 1.76550747e+00 -1.03428030e+01 -4.72447857e+00 -4.72447857e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 3.15591672e+00 5.93985521e+00 1.63368481e+01 4.54415870e+00 1.50275244e+01
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 4.57491657e+00 4.41981171e+00 6.05776718e+00 9.19363272e+01 9.19363272e+01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 6.74966739e-01 6.46421753e+00 -1.16655943e+02 9.89733093e-01 -1.48126122e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 4.78355748e+00 4.49853713e+00 5.96156071e+00 4.64384901e+01 6.10494073e+01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 6.94009904e+00 3.16269211e+00 2.31927077e+00 4.36006563e+02 4.36006563e+02
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 1.22111026e+00 1.85468748e+00 -2.30041617e+02 4.14148781e+00 -4.38195208e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 2.11544327e+00 3.83426600e+00 9.71606394e+00 1.60986936e+01 1.60986936e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 3.94518883e+00 1.86980351e+00 3.30683656e+00 2.16015836e+01 2.16015836e+01
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 5.92495362e+00 2.59207256e+00 2.46469702e+00 1.29958654e+02 1.29958654e+02
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 4.34135713e-01 9.88602543e+00 2.26821948e+02 1.18111999e+01 1.18111999e+01
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 2.00121733e+00 4.99693201e+00 5.58632481e+01 -4.93735368e+00 1.16465018e+01
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 1.63975539e+00 5.78684590e+00 7.76801768e+01 5.06297372e+00 5.06297372e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 1.39430200e+00 8.86256676e+00 -1.13672345e+02 -1.65392092e+01 -1.65392092e+01
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 1.63130664e+00 9.96012010e+00 9.72360737e+01 1.32507483e+01 1.32507483e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 6.01128709e+00 6.24443004e+00 5.82454544e+00 1.62381244e+02 1.62381244e+02
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 6.94102290e+00 8.31226439e+00 6.17164494e+00 9.12115292e+01 9.12115292e+01
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 7.44413775e+00 3.94246922e+00 2.78806227e+00 2.11043449e+02 2.11043449e+02
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 3.96370370e+00 3.75169562e+00 5.25174835e+00 1.40737211e+02 1.40737211e+02
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 1.50393981e+00 4.62433349e+00 -4.01151563e+03 -5.94795431e-01 -5.94795431e-01
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 1.82029188e+00 7.05256536e+00 3.48372525e+01 1.92357940e+01 1.92357940e+01
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 3.38189379e+00 7.13972520e+00 1.78891786e+01 -1.97589482e+01 6.95671722e+01
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 2.88432557e+00 3.83715491e+00 1.38382527e+01 -3.24516022e+01 7.87685863e+01
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 3.93850000e+00 2.19888932e+00 3.46194255e+00 3.00939441e+01 3.00939441e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 4.98135253e+00 6.69156631e+00 8.18654651e+00 1.10451092e+02 1.10451092e+02
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 3.70784764e+00 2.15493276e+00 4.42667379e+00 9.19177867e-01 5.75760196e+01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 3.48638076e+00 6.20643257e+00 1.36413240e+01 6.65761932e+00 6.65761932e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 6.99051647e+00 7.24079915e+00 5.42653698e+00 1.44497847e+02 1.44497847e+02
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 5.55265172e+00 7.30550347e+00 6.98716524e+00 2.66754302e+02 2.66754302e+02
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 1.71884773e+00 7.78124900e+00 3.85672643e+01 7.87141224e+00 7.87141224e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 8.20766017e+00 8.85573479e+00 5.51068431e+00 2.40011331e+02 2.40011331e+02
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 8.52353540e+00 5.49963093e+00 3.26231505e+00 1.76106488e+02 1.76106488e+02
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 3.35233800e+00 7.57224271e+00 1.83465171e+01 1.30688712e+01 2.33569868e+01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 3.15562379e+00 6.57255462e+00 1.59402633e+01 9.64087481e+00 9.64087481e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 4.21089085e+00 2.67975946e+00 3.97937869e+00 1.29569222e+02 1.29569222e+02
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 8.21304076e+00 1.23120680e+00 7.60178050e-01 4.57236959e+02 4.57236959e+02
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 7.90749619e+00 3.56087247e+00 2.32436482e+00 3.34332017e+02 3.34332017e+02
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 1.70904675e+00 4.98730336e+00 -2.91954969e+02 -3.40099864e+01 -3.40099864e+01
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 3.96908915e+00 6.55395350e+00 1.18169067e+01 4.52458025e+00 1.47843537e+01
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 5.09806136e+00 8.64963397e+00 1.01966695e+01 1.03360599e+02 1.03360599e+02
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 2.38227574e+00 2.76621145e+00 7.27753383e+00 1.35275814e+01 1.35275814e+01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 1.62658042e+00 2.12994811e+00 1.93035984e+01 2.95969082e+00 2.95969082e+00
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 7.76870796e+00 9.67131953e+00 6.45960115e+00 1.27229158e+02 1.27229158e+02
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 5.99419837e+00 1.97240103e+00 1.83312973e+00 1.25006325e+02 1.25006325e+02
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 6.52936833e-01 5.30641963e+00 4.24475140e+01 4.14403711e+01 4.14403711e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 4.16653360e+00 6.27007356e+00 7.80860583e+00 2.31530020e+02 2.31530020e+02
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 6.62565882e+00 5.87236979e+00 4.78153397e+00 1.41146376e+02 1.41146376e+02
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 2.15795075e-01 1.77428941e+00 5.51637798e+01 3.31027590e+00 3.31027590e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 3.84097813e+00 1.51324223e+00 2.27708071e+00 2.01944908e+02 2.01944908e+02
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 2.03186391e+00 1.94935085e+00 2.11516157e+01 -5.16826341e+00 1.04614116e+01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 6.08553558e+00 6.27028915e+00 5.74956090e+00 1.06265160e+02 1.06265160e+02
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 2.23275921e+00 5.89910399e+00 4.50330824e+01 -4.53003345e+00 8.97889616e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 4.84510594e+00 3.10366713e+00 3.53925832e+00 2.26605483e+02 2.26605483e+02
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 2.65254490e+00 6.73996728e+00 2.92259140e+01 -1.22658651e+01 3.70196771e+01
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 1.40156521e+00 8.38060752e+00 8.49216351e+02 2.05274917e+00 2.05274917e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 1.85436738e+00 1.37421064e+00 1.51238625e+01 1.68974302e+00 1.68974302e+00
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 8.86046154e-01 5.48316949e+00 -2.56572500e+01 -1.79359634e+01 -1.79359634e+01
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 6.37781560e+00 7.20379371e+00 6.17036905e+00 1.77779101e+02 1.77779101e+02
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 6.71325701e+00 3.27080734e+00 2.64593219e+00 7.59429679e+01 7.59429679e+01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 4.82000583e+00 3.76993815e+00 4.85022178e+00 1.00205572e+02 1.00205572e+02
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 2.05122605e+00 6.52274113e+00 6.89685137e+01 -2.92874391e+00 5.65780826e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 8.01408609e-01 9.08141764e+00 -3.20199127e+02 3.25512506e+00 -3.76645928e+00
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 9.00162459e-01 8.28931978e+00 -5.21553787e+01 -8.39581280e+00 -8.39581280e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 1.75601908e+00 6.24817197e+00 7.21199579e+01 6.69749969e+00 6.69749969e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 6.19605938e+00 7.57199546e+00 6.28138990e+00 3.10168859e+02 3.10168859e+02
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 2.84854709e+00 4.28340223e+00 1.62631076e+01 -2.22322988e+01 4.57635383e+01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 3.26544654e+00 6.76868975e+00 1.58686321e+01 2.17371382e+01 2.17371382e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 1.73233411e+00 5.19563432e+00 -4.50392572e+02 -4.38124044e+01 -4.38124044e+01
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 2.55197921e+00 2.70942523e+00 1.27297293e+01 -4.05070263e+00 1.73705119e+01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 4.97722680e+00 7.31564446e+00 9.08063303e+00 7.18820590e+01 7.18820590e+01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 5.29850588e+00 6.00818174e+00 6.56527878e+00 6.03063241e+01 6.03063241e+01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 2.69006668e+00 4.22759424e+00 1.66924231e+01 8.79950673e-01 8.27215503e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 1.23987569e+00 9.20205271e+00 -9.39031747e+01 -1.89958238e+00 -1.89958238e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 2.88019916e+00 1.18840706e+00 2.96069928e+00 6.20997619e+01 6.20997619e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 2.69356724e+00 3.84195836e+00 1.60054862e+01 -7.47880620e+00 2.30259435e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 2.13220123e+00 1.51193258e+00 8.64871785e+00 2.26970569e+01 2.26970569e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 1.73064276e+00 7.89874585e+00 2.30360992e+01 8.21783878e+01 8.21783878e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 5.58526167e+00 7.31896709e+00 7.54731148e+00 1.70469679e+02 1.70469679e+02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.69428263e+00 3.98216997e+00 6.46116898e+00 4.65018914e+01 4.65018914e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 4.24092858e+00 7.08096612e+00 1.15501402e+01 3.70669030e-01 1.01950770e+02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.35342358e+00 4.56343504e+00 7.12459195e+00 2.35886956e+00 9.57442458e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 5.23263657e+00 7.80628412e+00 9.05277785e+00 5.19749184e+01 7.44402852e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.58993024e+00 5.08765296e+00 5.02276922e+00 2.45364857e+02 2.45364857e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 8.93844310e-01 4.71051755e+00 2.90055744e+01 4.73561614e+01 4.73561614e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 2.27316806e+00 9.41256924e+00 7.73168986e+01 -3.21634311e+01 4.72783783e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 4.36763959e+00 3.25791190e+00 4.68814895e+00 2.92868871e+01 2.92868871e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 4.22229558e+00 2.08402606e+00 3.43263792e+00 -7.76847853e-01 1.60027074e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 7.92136251e+00 6.26088802e+00 4.08665311e+00 2.94168928e+02 2.94168928e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 5.91260724e+00 9.72389631e+00 9.38804058e+00 9.07842216e+01 9.07842216e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.20555767e+00 4.40055292e+00 6.39267540e+00 1.36302085e+02 1.36302085e+02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.58207915e+00 1.55833087e+00 2.08338136e+02 -1.64031152e+00 1.99664497e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 5.70587153e+00 4.05374741e+00 4.11881199e+00 2.48749017e+01 2.48749017e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.52143012e+00 5.55338489e+00 5.47121393e+02 4.16374653e-01 4.16374653e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.43717022e+00 2.45730706e+00 7.99700891e+00 4.84424130e+01 4.84424130e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.90535853e+00 6.92291996e+00 1.16317300e+02 -6.68498590e+00 1.01716603e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 6.46172792e+00 9.97974450e+00 8.54079067e+00 4.55977485e+01 4.55977485e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 2.46307470e+00 5.06565528e+00 2.74414413e+01 -1.03660084e+01 2.49138431e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 3.78834482e+00 4.19255701e+00 7.93076149e+00 8.73595236e+00 8.73595236e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.22743977e+00 4.60633750e+00 5.59303125e+00 2.14221456e+02 2.14221456e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.40444513e+00 2.03631561e+00 1.14643458e+01 -3.52613363e+00 1.14679759e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 5.00818976e+00 8.94946241e+00 1.11519912e+01 2.51887715e+01 1.04893533e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 2.66200760e+00 4.73343090e+00 1.22416261e+01 3.67865259e+01 3.67865259e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 9.57798952e-01 4.48546970e+00 -2.60346448e+01 -8.14965535e+00 -8.14965535e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 7.22042374e+00 6.93721246e+00 5.09598770e+00 2.94030916e+01 2.94030916e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 1.40993140e+00 4.97830079e+00 -6.04882912e+01 -5.15238003e+00 -5.15238003e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 4.54394587e+00 6.83410122e+00 9.69743941e+00 3.36056424e+01 3.36056424e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 5.22039992e+00 1.55301661e+00 1.77816012e+00 6.62285770e+01 6.62285770e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 5.08436762e+00 8.32351009e+00 9.36126279e+00 1.47674736e+02 1.47674736e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 5.22156186e+00 9.46453558e+00 1.00401860e+01 1.01766633e+02 1.01766633e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.88358565e+00 6.83888848e+00 2.43158834e+01 -1.80470863e+01 5.18540634e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.58364497e-01 9.59109336e+00 -4.79308618e+01 -2.55981029e+01 -2.55981029e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.65782499e+00 2.36289083e+00 1.93481200e+00 1.65988591e+02 1.65988591e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.18951714e+00 5.29674571e+00 6.21965455e+00 8.52766910e+00 1.27736484e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 7.00329297e+00 6.41626061e+00 4.78798341e+00 2.13445625e+02 2.13445625e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.87036376e+00 6.23562983e+00 4.76629891e+00 7.52843503e+01 7.52843503e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 7.54041860e+00 4.61315601e+00 3.18985848e+00 1.07791927e+02 1.07791927e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.58247877e+00 4.04275968e+00 5.62575913e+00 8.78788810e+01 8.78788810e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 3.45567297e+00 2.14141620e+00 4.95416422e+00 2.71173653e+00 1.17273111e+01
