G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	p	d2	Fg	d1	W	m1	m2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	3.171763557937429923e+00	7.369241783578990734e+00	6.979502263856416810e+00	8.103391789278298063e+00	7.305966313300650050e+00	3.481091070783013386e+00	2.311329401889770097e+00	1.277335399450459796e+01	1.264443353031897388e+01	6.447033799093291329e+00	1.623172059566548171e+02	-4.293519693682414484e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843109869212181229e+00	1.602802917136820993e+00	3.341956898225390660e+00	3.767820341620670810e+00	7.775323303438883116e+00	3.990795554400515588e+00	7.270957847238443073e+00	4.809384880009462293e+00	2.365582871153845446e+01	6.038137669076082403e+00	1.241671203770597032e+01	-7.824654721026841742e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.078533133909585828e+00	6.239544059335367265e+00	9.161689255501238804e+00	9.226220501767700810e+00	8.852007758489623512e+00	7.314396364097605741e+00	6.777455516365052723e+00	9.597934482196457395e+00	1.224138507654248542e+02	5.367558082742357684e+00	1.464758298139311705e+02	-4.080830967986680236e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.098209043432834875e+00	4.107054950297836626e+00	7.031138052318686604e+00	9.570321480545393555e+00	5.495786716220218970e+00	7.894773427426890144e+00	8.045290435904973947e+00	7.340921605187872956e+00	1.077090788100206993e+02	5.538678646561433716e+00	6.804928412682174610e+01	-8.765382948037665756e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.699977513294952836e+00	6.585456630050841476e+00	6.048058989704941268e+00	3.934135752506172423e+00	7.570823189990660396e+00	9.364315878339503740e+00	9.434378398641612762e+00	4.901932767009872904e+00	1.937117603361908209e+02	2.591953156604682285e+00	8.702240005525239042e+01	-3.711836670329024912e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.056665629387204319e+00	1.408807062737924110e+00	2.001861836614552637e+00	4.196552428567941639e+00	6.564452968878020656e+00	2.840613084931137067e+00	7.232346847690828362e+00	5.404321949343716014e+00	2.788356781050076805e+01	8.324979790600552931e+00	1.697031459119835617e+01	-6.877211295414957704e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.149282924090619495e+00	8.855650497198672255e+00	5.030175623020568310e+00	5.554643813324471324e+00	2.680234461048518035e+00	8.178340411840659741e+00	2.406721125036974662e+00	1.009708998451403339e+01	1.821057183039924965e+01	5.877804033633855951e+00	2.812504888705649932e+02	-1.952362900313235894e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.533241467614226750e+00	9.745969555477261181e+00	5.133396589876690008e+00	9.470444006015043215e+00	1.238000798004529557e+00	7.645591963673114222e+00	3.189979306887115396e+00	5.433941099698947674e+00	2.616062467980002992e+01	2.185610697938478619e+00	1.465723476816303616e+02	-6.171868852919021542e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.072054303397919739e+00	9.718901447514683767e+00	8.786948469792061900e+00	8.895888940860931626e+00	3.561610484446330549e+00	1.571769824717422104e+00	8.573445876907557661e+00	6.590251651366528796e-01	1.539077656481381950e+02	7.894581968631819713e+00	6.502407892922160038e+00	-7.178735641321203502e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.990420205128071274e+00	7.756466793340145216e+00	5.933668195794077782e+00	1.921662144719963106e+00	4.995698855977694919e+00	4.488045569843579941e+00	2.886532968799984111e+00	2.524412389955655200e+00	1.595948661928780155e+02	9.391533537914492413e+00	3.374264171477141616e+01	-5.711936584434391762e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.012330147442572326e+00	2.171453999730813766e+00	4.421111135286685645e+00	4.541736979112124040e+00	6.561219718621315700e+00	3.547195005483720465e+00	1.647163429416447888e+00	1.441280538177029058e+01	2.585838969626955475e+01	9.531589375073943771e+00	5.703959523496641992e+01	-1.561884798897143689e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.780658546634658279e+00	7.828560138746753161e+00	9.801667310243066922e+00	5.981291158437462840e+00	8.653870252284781017e+00	3.743660548097112795e+00	7.325394613459995874e+00	2.704288903928296683e+00	1.627470207640062085e+02	4.330041041460776619e+00	2.015828876051270768e+01	-1.884222449691268082e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.749844672581986060e+00	1.221837599338496227e+00	1.995032255158183609e+00	5.522644889467775542e+00	2.766618259893943055e+00	9.853430577619032960e+00	4.617409394292910640e+00	1.632072286640041625e+01	5.927388970531277224e+00	2.226601454034023764e+00	6.764352526554284850e+01	-2.372845501022852943e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.460424575565343996e+00	1.195399480465474173e+00	4.795357881665973210e+00	2.754771745367581293e+00	2.130070668442572757e+00	6.795216756066490227e+00	9.279607054972716540e+00	8.976118547344462684e-01	7.976864746591370192e+01	5.659900836987037387e+00	-1.284893423059093820e+01	8.081993582934266840e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.085591077938628857e+00	3.900019842485834332e+00	1.376534484155244931e+00	8.734714029755240361e+00	9.675479907568469429e+00	7.459769345865837842e+00	6.858661228332504578e+00	6.669483530084029610e+01	1.963491305570109446e+01	2.013125410098192791e+00	8.179383924373188393e+02	-1.533112105368662981e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.464727504438070760e+00	5.398931691985981551e+00	7.664924907047086400e+00	7.091811917724232472e+00	1.970267620594852387e+00	9.795590596596033706e+00	1.813743378777226356e+00	9.867568508051586917e+00	2.531221840960525071e+01	9.407369122465590650e+00	1.686134476907363933e+02	-6.313637194098694394e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.085433137674070236e+00	7.929351939660606696e+00	9.258060851539749336e+00	8.545111821029681920e+00	5.296165637540233284e+00	4.392886768791063545e+00	9.528298098019215345e+00	2.254585234640175795e+00	2.233356235475338636e+01	2.650829622859724566e+00	1.367439727285387363e+01	-4.910013462769714465e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.906623444164415870e+00	7.145205999486088366e+00	3.517021109121988953e+00	8.726693111749433740e+00	6.272753480450817598e+00	8.223062682090313658e+00	3.318716361097071132e+00	3.838364548328166848e+01	5.135364756417702736e+00	3.276964417288328324e+00	9.189112319517882952e+02	-4.045772493997349173e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.979226445467364925e+00	5.010348416179484232e+00	8.728352407917393307e+00	7.739691175014108637e+00	5.866208918097902014e+00	4.916602300735310571e+00	4.037915846026980837e+00	6.354110955828254248e+00	6.336078897683481159e+01	4.664111716102754990e+00	4.928937878080940749e+01	-5.040760087452989779e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.053950068685545194e+00	3.472346935761051245e+00	3.629980966898286976e+00	4.939951604043755218e+00	1.769048676854612756e+00	8.831335401931999840e+00	4.616098490981236147e+00	4.621916107221137437e+00	7.014975952112659563e+00	4.453836563386659009e+00	4.069254213785818308e+01	-8.753082394267472921e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.452047667106757256e+00	9.987498985792516493e+00	9.200159534222981605e+00	6.489400232516808309e+00	1.513243449833066023e+00	2.626433954119223202e+00	1.461657939941868767e+00	1.915655779838375761e+00	1.010241028197718371e+01	8.160970828191294046e+00	2.139157228834871916e+01	-7.265340311642109583e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.934482151159066632e+00	4.836840081585839890e+00	7.786970341848791222e+00	2.448589760639203305e+00	1.948832709747676528e+00	9.525508856538774438e+00	5.466711928815677801e+00	1.047370342340665950e+00	2.068943993959752277e+02	5.105091724512859308e+00	-2.455685877871567158e+01	1.089548768880011522e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.225400537926850220e+00	5.059897647547524357e+00	8.246809313881916736e+00	7.061457280843470130e+00	6.262597647737146112e+00	2.961294745413272089e+00	2.114425919301361478e+00	7.562650511337297488e+00	3.555499985602516233e+01	2.529628581153493094e+00	4.961509533558665197e+01	-2.470264862560694752e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868438437034690480e+00	2.466065296090859782e+00	1.159671983493800962e+00	2.614402804359813537e+00	5.900005413928237630e+00	3.935764908656721683e+00	4.607877608689581628e+00	1.133121994783509834e+01	2.813525796722688455e+01	3.406802511175340609e+00	5.578730391195345106e+01	-1.019026839174843424e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.014615091886435394e+00	8.155892501892157753e+00	9.666572747511764874e+00	7.238255653587375882e+00	3.108929642399838489e+00	7.814140493366273255e+00	4.156067543621505322e+00	4.353241543217463594e+00	3.350470421246930641e+01	5.592082536846606722e+00	7.183945281261162563e+01	-1.326154007636626986e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.418772492551279463e+00	7.253058611534416222e+00	7.534918299419599563e+00	3.076386647792238360e+00	6.733821262249849227e+00	4.542096404974281576e+00	7.958203107400884768e+00	1.570375135123705856e+00	2.899760751687354627e+02	2.324537571878619424e+00	4.186034518582887110e+00	-1.285185337450669522e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.136022929458962771e+00	2.985550526904586999e+00	3.749874141489415891e+00	2.064406483921856772e+00	8.387538670410709329e+00	6.478209736086735226e+00	8.239995890123859468e+00	3.620135452582467828e+00	9.379916008080502365e+01	6.508569760181927677e+00	2.103024578356926000e+01	-4.912857702897872514e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.913965925088791487e+00	1.728194684505054424e+00	8.461049736036287072e+00	2.486474025569704871e+00	1.365712470795565014e+00	5.005791579634299104e+00	2.385548895446107487e+00	8.771864632790771221e-01	6.376250607495766332e+01	6.095441971741101028e+00	-1.870554136804040724e+01	8.625229556055596447e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.720259348512768405e+00	7.128221310682181233e+00	3.539923892462385702e+00	1.015738449391877962e+00	5.494702444308385836e+00	7.679773076214252647e+00	4.298478692314372296e+00	2.816139795122543088e+00	2.304521202406779707e+02	7.433343406214898863e+00	5.451846242032584655e+01	-3.807363385044404680e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.844811754594780417e+00	6.896082862067323127e+00	8.853494663765307138e+00	7.474230194952617090e+00	7.201553595860546331e+00	3.062202975250702508e+00	4.360195846363961181e+00	4.252597608060595391e+00	7.082865243957431289e+01	9.439378527258742935e+00	4.084764320497690449e+01	-5.062116368367008334e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.642605164327486378e+00	3.450513433712673272e+00	2.014338878147812650e+00	7.602341296825427364e+00	3.271600508195523727e+00	1.510164452425731829e+00	2.359838880239281789e+00	7.957332681803314323e+00	1.084363234649653762e+01	9.205358704747602872e+00	3.993242600357526584e+01	-9.947227191677692204e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.916520948096385624e+00	9.558753869000504721e+00	7.330440778227814036e+00	5.639563212334815390e+00	3.759632341699735480e+00	3.692656351383476476e+00	8.180913782796109146e+00	1.322690758140869560e+00	1.474489876436248892e+02	9.502493437239802887e+00	1.525465189232994767e+01	-1.653464973106134437e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.119145414567812580e+00	2.362031270604624034e+00	5.860676317267958346e+00	2.464021993198254545e+00	6.522402678083037308e+00	5.263754656039703050e+00	7.362048117570352268e+00	1.946607450202782807e+00	2.155669552496965764e+02	3.196501602284607557e+00	-6.286006063665461774e+00	4.162442363657093551e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.849133006218571129e+00	4.890606502692719459e+00	1.859176271127606972e+00	1.746996005977529798e+00	9.082662170518819522e+00	2.507683365505803508e+00	2.709235759854967007e+00	7.874501517358738489e+00	1.077121957184411905e+01	2.182003014569668942e+00	5.689401893636258478e+01	-2.148212280169758959e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.310974201171887010e+00	9.488144098217349054e+00	3.171217317739806418e+00	1.167725051464202357e+00	8.288850459507747459e+00	4.195020409212926182e+00	4.304051359975056279e+00	2.989568411488826793e+00	1.005743990917041373e+02	3.726352002823178022e+00	5.304257973213864830e+01	-9.821823470175424120e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	6.245104896708068232e+00	4.601438359711136350e+00	1.946418156114382070e+00	3.298422374969356241e+01	5.902985527865793891e+00	9.055215708413468789e+00	3.523182511774779186e+02	-1.108045303344917576e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	7.566839572380646750e+00	1.518688093355887503e+00	6.661111741552265819e+00	2.988660527535154543e+00	2.466032091196877474e+01	9.745708979471698896e+00	2.791257722169730826e+01	-2.453295124958694018e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	4.289560149599698669e+00	6.253035440611480311e+00	2.096438286540870610e+00	1.096031545610125768e+01	4.785815124767583484e+01	8.729165507776672328e+00	1.310853868336939456e+02	-6.804772195820903313e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	6.768857554859377679e+00	8.953878404932304136e+00	9.873519044888226404e+00	4.034892695062659129e+00	1.365550005613364135e+02	1.993667710326933129e+00	1.480716475590566006e+01	-2.410389852542780034e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	5.204026717926479861e+00	2.359003086335329069e+00	8.026140403176132310e+00	8.185937397623501699e-01	2.733799831372972449e+02	9.534107421434375951e+00	1.540350496887291065e+01	-1.983525229728774093e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.706557508041525395e+00	6.382446401272607872e+00	4.509115462526427365e+00	3.117592777467672160e+00	7.430661181378890490e+01	4.815902417035528238e+00	2.995212392092440368e+01	-3.224904647128061441e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	7.313276155956652147e+00	6.979195273148452117e+00	6.208544589658560930e+00	6.090501303306521841e+00	1.372552518259640237e+02	1.087030268945172962e+00	1.297634520942150402e+02	-2.291490877586706532e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.530528180888795831e+00	3.067142133623978140e+00	1.440923038118744337e+00	6.466542516291828413e+00	6.012624239360391698e+00	4.765396210583283221e+00	9.207995333133647264e+00	1.408305755189659614e+01	2.259764725972927124e+01	4.973661927166976859e+00	9.827732338052794603e+01	-2.246508386684350356e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	4.218753979933914877e+00	7.315207259978058651e+00	5.983068503853730569e+00	1.819289886251068245e+00	2.108909015315727515e+02	1.412744119861644165e+00	-2.681723027059701536e+01	1.867051433220825913e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	9.195443038294914828e+00	4.704237670739124688e+00	2.562145065067247263e+00	2.956407995875513173e+00	1.592303865858451957e+02	5.905302495321238965e+00	-1.285605091888576368e+01	2.767340060326048956e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	1.194385003463406925e+00	5.550278455556806989e+00	4.412155552284396265e+00	9.536184676941262817e-01	3.772847482904469985e+01	4.052978964057489364e+00	-5.317997155658182429e+00	7.460792827505380842e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	3.835574896941634115e+00	1.067203358096695087e+00	8.590068269394532052e+00	2.421506473637511092e-01	2.627572953267154503e+02	5.252702079388934742e+00	1.938045127517211696e+00	2.162767234762057706e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	1.502024303886547729e+00	7.228915006398303866e+00	6.791823505464098965e+00	5.188100502005396075e-01	1.453869997468042925e+02	6.518236322361713242e+00	-2.304641040784855122e+01	5.775166699502844381e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	7.908923620248978992e+00	6.959599454201193858e+00	6.852529972615810649e+00	2.893014661165208068e+01	4.520852873950332196e+00	8.821149290569655577e+00	4.502740474489991698e+02	-1.282544222341155127e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	7.311375037885594175e+00	1.342088977262836158e+00	8.796720032135722178e+00	4.249116372058431956e+00	3.134839294594671699e+01	6.953043245900127900e+00	5.179258663315047784e+01	-1.139819037477760766e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	3.983172858770645863e+00	4.320344348143895452e+00	9.041816224177079420e+00	3.622658516606069412e+00	2.474639038212420772e+01	4.894105586448318057e+00	1.641273656214586651e+01	-5.836545181424477846e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	7.081342423445645906e+00	9.812797443422715205e+00	9.276372387172756362e+00	4.349179658064699083e+00	3.018827405767252685e+02	8.375378532385694186e+00	1.063199382245629749e+02	-5.685619096512552062e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	4.548125693984375495e+00	4.791641846960736473e+00	1.852192781424141010e+00	4.366669150488231566e+01	9.610066287602792912e+00	9.146031558806967610e+00	7.937460509914352542e+02	-1.286561943663879770e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	7.804828058101190180e+00	5.518529589884195730e+00	5.893593845981630608e+00	6.866904042356557269e+00	1.160032642183416414e+02	2.073652938246688837e+00	1.154262851512727934e+02	-2.344516492280684972e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	5.090095443608976922e+00	9.196482918157798281e+00	7.660461445956503468e+00	4.463562752949229662e+00	9.085310479671286998e+01	5.785502333181553603e+00	8.788499727950919294e+01	-2.906857777435610046e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	4.712447454742715536e+00	7.456583171685577938e+00	7.811097073603793461e+00	3.769718064758083464e+00	2.120211808810166332e+01	3.559893632083722004e+00	5.375936972663450319e+01	-1.436100429888787566e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	9.417490670094059269e+00	6.230489803166036289e+00	6.461358024982619241e+00	4.074830518749977593e+00	2.703590842873904307e+02	1.423502265748924911e+00	5.164990051761563450e+01	-7.547492296791833155e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	3.255801254994802552e+00	8.188207661436260665e+00	2.499365436568648846e+00	3.729217454415690014e+01	6.988705168604543161e+00	7.012198573319418315e+00	2.745378153629074518e+02	-6.114915218221318227e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	2.087907034576810261e+00	8.774098075417988696e+00	8.183087883182851741e+00	1.250023116505616150e+00	2.857809735279020060e+02	8.763760787009015729e+00	-3.494977255805409300e+01	4.675086603093961912e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	6.257133280478068826e+00	5.118867153396394976e+00	7.483765885160275744e+00	5.922782291715952496e+00	1.046189696626581593e+02	2.456736902060100203e+00	1.111124424428666515e+02	-2.791478433205363530e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	9.716213567463766410e+00	5.275480191272365005e+00	1.766568089235137640e+00	9.493351387347927073e+01	9.390281636688559530e+00	8.313384284019972981e+00	1.509042409617489056e+03	-2.184049938578685790e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	4.393484261145276903e+00	4.480910228420269981e+00	5.177137383589882624e+00	1.194351554255484338e+01	1.216696178317678623e+01	8.665305274569481853e+00	2.135901483456112544e+02	-4.169681629243524590e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	1.550366830521958228e+00	9.706580805336402662e+00	2.569090625775195758e+00	1.315497329984576469e+00	1.033466544398417000e+02	9.227517716339509235e+00	-2.296310272754217507e+01	5.006549293526553868e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	4.059246572170813749e+00	7.276856131956018103e+00	4.034928547609220040e+00	6.693033860600690943e+00	7.608668865975920426e+01	3.392475481687634797e+00	1.202298132594767921e+01	-4.167224274078139956e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	5.545135087000727658e+00	1.751797516493611262e+00	1.154596284736190581e+00	2.023644839729394018e+00	3.678629131298551158e+01	9.129919295918355715e+00	4.715835760568449331e+00	-1.825169528633053346e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	2.458799735288445643e+00	8.768955226837233496e+00	4.603012701392907857e+00	2.100200131533540571e+00	5.120394037165932843e+01	3.889791484122071985e+00	6.577608237766359167e+00	-1.159170941157285171e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	6.921471484768710880e+00	5.313991264087759347e+00	5.948850356635281500e+00	2.296996428468358609e+00	1.924284594000240247e+02	5.977215276231523156e+00	1.129163797735988517e+01	-2.219443721545186747e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	9.979185378568086406e+00	1.619434340927958349e+00	6.570141831736280302e+00	3.145948294743266871e+00	9.693480156218970478e+01	1.436898636359335235e+00	6.108491863682218970e+00	-1.060392586994642670e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	5.073082777897253592e+00	5.941332370589156753e+00	6.963518797379786740e+00	2.538051748503526106e+00	1.728013505956495806e+02	1.394121319940873516e+00	1.828715810748648707e+01	-1.289867539184209022e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	4.190168918971480139e+00	4.755417673553199442e+00	8.526145548008170039e+00	2.747459240405412118e+00	8.908496660965822400e+01	7.467998439132445654e+00	5.168944384807196535e+00	7.065884882298035336e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	4.609668861843222665e+00	8.893474251000700548e+00	2.937898281456301941e+00	2.573460457740161544e+01	5.838106736101846828e+00	4.999688409026341596e+00	5.589726171739126812e+02	-3.913832692683541836e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.036520215618038865e+00	2.829450569881987398e+00	2.082066568397348050e+00	9.673009450728508041e-01	7.655865745974250558e+01	3.306593076155786903e+00	-6.437890750996221989e+00	2.167614671766305321e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	8.948634370940730776e+00	8.446986450211026565e+00	8.663380813990587015e+00	7.561845687040278818e+00	1.978186727745237192e+02	2.700461359532191352e+00	1.817978070561834443e+02	-2.567236538910098531e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	4.745958711999294977e+00	6.025065401302370560e+00	2.403516469629642494e+00	6.241534593396790065e+00	2.051986570044689273e+01	7.039862627587992527e+00	3.391070456579691239e+01	-1.857726874771212877e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	4.477618786600511491e+00	1.491470003031663216e+00	9.770475401720704056e+00	1.524902316423652482e-01	4.750542979313489127e+02	1.005141606403649135e+00	-3.005530267129046251e+00	7.642142281243651496e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	6.944234293947867620e+00	9.747621384148015267e+00	8.585745230596888433e+00	9.920835578289141310e+00	1.212823693123343958e+02	8.248485600952109920e+00	9.008471210298038656e+00	-9.691390434135319083e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	4.981876202365483230e+00	5.612177087958070132e+00	5.505985689912579417e+00	1.222001178627894591e+00	3.480804471455178373e+02	1.721073543242982673e+00	-1.800346917277646241e+01	3.322997718748985676e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	6.831489272336001228e+00	3.621018134605820560e+00	9.823697658333978566e+00	2.087881024431985644e+00	1.716727338644535052e+02	2.713815557255037092e+00	5.346627933825383927e+00	-1.247667815693795546e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	1.561891423082076846e+00	5.220952623783127855e+00	1.873819218212556148e+00	3.547545274793634906e+00	3.312620204626975351e+01	4.469562145051030555e+00	2.497114010905291437e+01	-3.538161792666345207e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	8.313443530498608069e+00	8.726171888355450434e+00	3.721770423871242350e+00	4.131419509789729716e+01	1.486329798267501623e+01	5.351446496445933398e+00	9.321763972292180824e+02	-3.481349647505775025e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	9.461693544200111106e+00	3.742739639932664897e+00	6.745472902563482087e+00	6.728389401555871174e+00	3.818652081232134066e+01	4.204576026750975082e+00	3.705369855493150055e+01	-4.252828861114317505e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	6.832305940391510291e+00	2.731784213639367298e+00	4.151796225187790235e+00	7.624896001831154457e+00	4.065161900419863628e+01	3.888184653491725040e+00	8.786257320001287496e+01	-6.623774066890354639e+00
