G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	d2	W	Fg	d1	p
1.000000000000000000e+00	1.000000000000000000e+00	8.567143759956581395e-01	8.873332888441369803e+00	7.555051084634257563e+00	4.655694536792151617e+00	6.887301011005334317e+00	9.862525827130103551e+01	8.815686746471504520e+00	2.768906869705359153e+00	7.389937210931563527e+00	6.358081215024620647e+00	2.300342448138305542e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.614346273477394789e+00	7.749030229163988537e+00	5.206144187589157646e+00	1.034673588636371377e+01	1.939030852973187447e+00	9.004370383035546865e+01	6.849203178680836501e+00	6.303032531220727819e+00	8.380441244769667009e+00	3.548510052994715558e+00	2.290343621179453919e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.441412506748513067e+00	7.548848133006150540e+00	4.044461675848100235e+00	7.085215991816331993e+00	5.154482649436874730e+00	9.175247793654766326e+01	8.866729041837725589e+00	5.027377852411763826e+00	3.371869008731325668e+00	1.756818042708924388e+00	2.168120174692267597e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.987027838780663025e+00	8.966243473997758784e+00	5.023898179916855611e+00	8.209170461335293822e+00	6.795368140311653704e+00	1.356990435839973372e+02	7.588216645195472232e+00	7.530345397590450851e+00	5.031648750230685252e+00	1.589901991305227469e+00	2.663246308991562614e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.783276036943195031e+00	9.975562594099452340e+00	9.139219136930748277e+00	5.871249267444885511e+00	8.982088753525896863e+00	1.235310073167288749e+02	1.484427786193429188e+00	9.988329885333428138e+00	6.636118929562004887e+00	5.614361261116352919e-01	9.304046126615002095e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.138159722171703692e+00	7.668010762238556488e+00	5.337831858935503604e+00	6.591766975167573150e+00	8.738206324254400581e-01	7.300149314123700606e+01	4.198573653693400409e+00	5.644504234199412274e+00	8.493647793125774115e+00	2.388560334607152225e+00	8.224674008833400762e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.054840486661577703e+00	8.872426225583090797e+00	2.056345438834500161e+00	3.369268964974635239e+00	1.790517327031498240e+00	2.815081863218089353e+01	3.224238786504408871e+00	5.509506949613670379e+00	2.631813519401718704e+00	1.197699862294083095e+00	2.656826249579995647e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.723722282890030488e+00	6.462091296950089436e+00	7.517146266877150040e+00	6.038407560848508382e+00	7.518628276172565350e+00	1.056356721705090109e+02	8.888456084714338346e+00	1.282652204872464896e+00	8.859693388819243509e+00	1.692581469176014153e+01	8.054525779589516787e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.880632846119910440e+00	7.293994246016070271e+00	8.213799449836287181e+00	5.789096318088062354e+00	3.923921776263404659e+00	7.308509225059756886e+01	8.006019373308076226e+00	1.465380825487539340e+00	9.133250221514536804e+00	1.113280515578088625e+01	1.312303995006267598e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.821177596503034124e+00	6.391412802859792741e+00	3.169311702714308510e+00	5.194504480970772775e+00	2.488739316705071758e+00	5.543208088443821424e+01	7.780467665155311963e+00	1.359696361175960044e+00	3.741959032877870239e+00	9.293737939293382766e+00	4.926929876244800965e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.105932117973199347e+00	8.234206913433149921e+00	3.430385823252669386e+00	6.785774206028253097e+00	7.895383522211083527e-01	6.117914502308551050e+01	3.527638809274389331e+00	8.825348550114268109e-01	8.120599694495723497e+00	1.538922986514047331e+01	-6.466880824780261605e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.602864937245497501e+00	2.613636118321456259e+00	2.789580553245274874e+00	9.917705507208451010e+00	5.773540619295368437e+00	4.165905896804743946e+01	3.376154076010678295e+00	7.389011189893449405e+00	6.348083198439075758e+00	1.335922495391125064e+00	2.102367116244760155e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.654393858492730018e+00	9.475959645886714355e+00	4.784039455329282653e+00	9.364878781805608954e-01	8.766527468309059046e+00	9.785840765691868626e+01	8.421543823917833294e+00	8.538395651779328688e+00	5.002149723327693032e+00	2.096161131930795563e+00	1.871362327943707839e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.585801482635120330e+00	1.003298762631312435e+01	5.125025233234257627e+00	8.124207226120475411e+00	1.040609418646545237e+01	1.594266761444488623e+02	4.877979451389229837e+00	2.347948648251351855e+00	4.527907383442473233e+00	4.057459546790522786e+00	1.224446871363553839e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.021444196406092075e+00	8.190841652658378269e-01	7.636522644073028054e+00	3.930989309695911871e+00	6.131692891847261961e+00	1.059626914184143409e+01	2.424203810900712242e+00	8.090607335110307829e+00	6.031973270347660510e+00	1.025843525614627549e-01	6.300114023441760764e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.869040119384376197e+00	8.959018363684450037e+00	7.699029754672897852e+00	5.019108104045750807e+00	5.804265832034881889e+00	7.527371398210321729e+01	6.640356899163220916e+00	2.154523266664056802e+00	7.707542775264854207e+00	5.526763570821562332e+00	1.700344436381462003e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.600053687750531139e+00	2.540122335418867561e+00	7.017879964645969970e+00	1.438998376068111318e+00	1.956212628690198629e+00	6.684135884998815058e+00	6.825546437532160615e-01	3.941818537443109616e+00	4.825125619697964829e+00	5.655742913229472313e-01	2.955775900492433266e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.936690498967656993e+00	5.117182207316496978e+00	3.704298288172240827e+00	3.844372197982755868e+00	5.761447148967913101e+00	3.644227470777622813e+01	2.341960495289316491e+00	3.035193535496564454e+00	7.551037451766257291e+00	3.772256819679136175e+00	3.081811930088652929e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.638376576125557094e+00	8.083990732424258141e+00	8.173143701096039493e+00	5.865017895440201912e+00	4.315117598813844602e+00	7.038139487465967647e+01	4.948512537530848299e+00	4.032348466880326221e+00	7.689607670349600355e+00	1.967400542920297646e+00	3.346562507812774925e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.558790543638698622e+00	2.781413029350543020e+00	5.026431605626583199e+00	7.905847946947797134e-01	6.405961087451464309e+00	1.825645885337346286e+01	3.524459034354204157e+00	2.991040658550475406e+00	7.155652638140013622e+00	2.913056857788101972e+00	1.544529865815675862e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.783276341311591295e+00	8.835379913504933569e+00	1.045202453258314534e+01	6.111769326792036772e+00	4.839763691998145489e+00	8.040512253835942147e+01	9.616572240831770202e+00	5.661521088170362148e+00	1.322274555274277619e+00	1.524394867320425506e-01	2.856886551624627828e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.995734142008868339e+00	9.001722284812782249e+00	7.520865592069634786e+00	9.082049864108945769e+00	2.665424575749591352e+00	1.071970362018965091e+02	3.090078563695300762e+00	3.915048419626956822e+00	8.590218991743983068e+00	1.805038652396578680e+00	1.753263226402703481e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.584379758517863834e+00	6.376298367004431533e+00	3.324492056553251196e+00	1.979791709408831757e+00	1.578757566061996132e+00	1.948255572430333515e+01	2.557205254739111311e+00	9.287876101672594586e+00	5.134159922900044748e+00	1.089597661617974333e+00	6.771803624150800260e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.225131246493041726e+00	6.016398125709425670e-01	6.694276797622611852e+00	7.554744067789354922e+00	4.028362120554743520e+00	1.509635945597585760e+01	2.809224040501125064e+00	9.987187900695614351e-01	2.857228308203182188e+00	2.187171765799410750e+00	2.168740346157525778e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.951920933154323912e+00	3.365079027413433899e+00	4.003353296959740959e+00	4.531456243955380714e+00	1.283448552477151949e+00	2.454931520646020715e+01	7.738518526991414070e+00	1.679029710761195116e+00	3.132438649852288037e+00	5.310856141665891705e+00	1.970585522752579379e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.864350134310441831e+00	7.517708964735758670e+00	6.955967290943918080e+00	7.020580578461524723e+00	2.653977224947727365e+00	6.989070638726127527e+01	5.503647006415047116e+00	1.027394377170067097e+00	6.077861643093985577e+00	4.788609580376434138e+00	1.390574750755375817e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.878153081185680140e+00	8.741011969582309860e+00	1.526085401606992686e+00	3.740103805349766830e+00	9.588797703934309524e+00	1.268037669994917565e+02	6.110642268426144774e+00	7.120444025679824485e+00	9.688489775602837639e+00	1.018193237556142883e+01	6.821690218278385842e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.707415255835575962e+00	6.639185541824514480e+00	3.087379630363125571e+00	2.923300581865771797e+00	5.272158787059858298e+00	6.048134027347561670e+01	1.138946456356079606e+00	2.054338253016903870e+00	3.569289004550840971e+00	2.162660376073608059e+00	3.434838661515188107e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.839353515286958896e+00	3.421434779769505496e+00	8.676302539112892731e+00	2.678298126784989464e+00	6.535160121535302125e+00	3.394467580540388241e+01	1.747400655002103509e+00	8.675760286993657644e+00	6.827115324038220301e+00	-4.415803408561343457e-01	6.616427005245794817e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.381543131195860141e+00	6.607632495961767383e+00	3.771186763205524706e+00	1.311901248655431562e+00	8.565911165818041795e+00	7.940329335480976169e+01	4.447593382389802841e+00	5.724301094803150747e+00	1.554557112984854994e+00	1.090616358342139103e+00	2.475704475416445405e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.485664301656526298e+00	6.739374433543501297e+00	8.248288118626648568e+00	2.870815572221485645e+00	1.037283580087048129e+01	7.554746444354317703e+01	7.656930977710167063e+00	5.378613214812140164e+00	4.334230812038418534e+00	2.330516973661519220e+00	6.088779353279935549e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.490876693890966109e+00	8.283380160690427374e+00	3.922869073114775063e+00	7.108052104493646439e+00	6.353697549969650638e+00	1.043204625201776565e+02	8.075697437236140530e+00	4.922281783642886488e+00	9.250357581534542462e+00	8.228417877722067786e+00	7.369494987594119095e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.276567057973797326e+00	1.747356881305396348e+00	6.541462414323524932e+00	8.967189674364991703e+00	8.103199335302168294e+00	3.059374830497311848e+01	2.091980992689709051e+00	2.615575477326674836e+00	8.121532696441946086e+00	1.555559216602484529e+00	1.972548809762106146e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.890797774934128483e+00	7.496319339591177133e+00	6.232903922146553199e+00	8.616326301854090985e+00	3.946081488697364748e+00	1.069269408968322921e+02	5.755479658062713888e+00	2.941174797895936610e+00	2.874521803476099979e+00	2.135879485838331870e+00	5.163644132727974920e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.006605185554255044e+00	6.028183168649604795e+00	5.049873487121836924e+00	6.475593321561734506e+00	4.458685948924555831e+00	7.074932182918564649e+01	9.672421996736764171e+00	3.502891513270066426e+00	4.593762312442534856e+00	4.620567610131300462e+00	1.900889962775384561e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.002059888416890310e+00	1.031556642021844539e+01	3.816336201610452505e+00	8.966389150577076528e-01	4.530744120408305875e+00	5.786851045058109833e+01	4.519685401185225437e+00	5.756108365468868726e+00	3.727576739682108009e+00	1.480457803868960642e+00	2.094902156999896761e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.324862923098247602e+00	4.153848078011260547e+00	3.974783529445011787e+00	4.246878274719468216e+00	7.765629406565591530e+00	4.936436779864443736e+01	7.713960637761300809e+00	2.198349975478088414e+00	4.460664826526176796e+00	1.047502502066695840e+01	1.236536401657654949e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.625048710789346984e+00	6.618816914503112159e+00	1.044935962152335751e+00	3.717144315245331843e+00	7.074380072923725393e+00	6.814572596940070071e+01	2.008165077590514436e+00	2.138175668574310961e+00	7.743926645571991507e+00	1.306638672669908274e+01	-1.714745636524787642e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751450439447708618e+00	9.001455805097677398e+00	3.642097655186632643e+00	3.474770237004194851e+00	3.067813208171221717e+00	6.849761982634859692e+01	9.910548808394194609e+00	9.775606040211449965e+00	8.483999912838402935e+00	4.044972717190740141e+00	1.463122720282869409e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.176008152498488890e+00	2.130671181151945426e+00	7.148843687528279034e+00	5.165405073484963694e+00	2.118960600736779831e+00	2.006672160020764650e+01	7.618978659070066328e+00	1.847648634231265685e+00	3.272367811482436384e+00	5.909640219750488477e+00	2.664523363799568187e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.321321368559869924e+00	9.612282133218375435e+00	9.113763805012512265e+00	6.503273683626460411e+00	5.879804567330898735e+00	1.268827579361270352e+02	1.012311743679966547e+01	7.786133381023453204e+00	9.277351512984832738e+00	2.858891167834594071e+00	6.891671223973005453e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.400733688414733891e+00	6.788077432232173969e+00	8.573725438011377875e+00	4.401484803299037019e+00	1.981876637304318400e+00	4.722380116352979229e+01	6.840718657108910250e+00	7.935686062196707802e+00	6.068937599532001848e+00	1.209565869508737901e+00	8.247575704204365366e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.659910418058658799e+00	2.181544834774590047e+00	7.934402091746297181e+00	4.086922814871617682e+00	6.012456732239709112e+00	1.592226699297303050e+01	4.665288069461266396e+00	3.684283763057876193e+00	4.723572195803804163e+00	1.589897239837534393e+00	4.396384065375279420e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.986112636357233008e+00	4.657770563960185406e+00	7.854969371935240474e+00	8.611710165539463446e+00	8.230430961609476626e+00	5.848543953081775015e+01	8.465669564785011758e+00	1.921528322814156642e+00	5.286240531127209152e+00	5.934137449928325481e+00	2.452820648922805162e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.722372150619750020e+00	7.400807132649562803e+00	6.000357580509527722e+00	7.160787703517999425e+00	8.182117639702799039e+00	1.200853017469048609e+02	3.355868434047105886e+00	2.767063979746366087e+00	6.323662407135767438e+00	2.751066386555865328e+00	2.173612701781913188e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.371182808837784428e+00	1.774239286550705952e+00	2.983580480144176761e+00	3.972151224651895962e+00	7.827764727545093670e+00	2.333108315612861006e+01	3.777199879561829565e+00	7.950408740650519945e+00	5.410608944635151296e+00	1.814528461788011526e+00	7.758855612202862062e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.324551479889745309e+00	5.624841801530012120e+00	9.504292503117227398e+00	1.002897137238546321e+01	9.515554327431807735e+00	1.127107358172068672e+02	6.540379051526562293e+00	6.183855197396075809e+00	5.987925134132704663e+00	1.022553062445010097e+00	9.683519747117428551e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.375851114054375657e+00	4.523057524432051224e+00	7.393291207630064754e+00	9.746007661817586154e+00	5.282982667797698539e+00	5.071034152148764207e+01	8.497866442812982868e+00	7.795523918141412878e+00	6.373688727643470386e+00	2.759259239456853585e+00	6.428203740124400838e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.861851526105194665e+00	6.846467006226323093e+00	6.781787366268094530e+00	4.041449079416709722e+00	6.794830364883972962e+00	6.109660455059697171e+01	9.013479640842792406e+00	1.015785925004178480e+01	2.700886469823085889e+00	2.393607456979799375e-01	1.100484461309158405e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.866700372866878510e+00	1.230261299103684092e+00	2.692168454779552356e+00	4.018203629822115097e+00	6.860058993469418276e+00	1.655859004830634973e+01	2.435445774778980166e+00	7.403140344967685138e+00	8.054928015367625704e+00	2.699926846620244181e+00	1.161249378074152219e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.514878500193391986e+00	8.430214792073472907e+00	4.526447652234216967e+00	6.136846892304371082e+00	2.876602749141848214e+00	6.563029517085901432e+01	8.895898660218682252e+00	2.466424465206568328e+00	6.375497977891147805e+00	8.063278734479091270e+00	4.344411466086594942e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.830562542950215921e+00	1.078923282178108067e+01	4.731631451956748613e+00	1.013647886558630873e+01	7.205393339958358068e-01	1.012547399972083184e+02	7.735488667125503426e+00	3.376610786597420866e+00	2.494136972232378291e+00	2.111722708299449636e+00	3.596384131428499700e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.532195712060854476e+00	9.932841743838720205e+00	8.393849507548816646e+00	8.653047377437546928e+00	3.074295192354008499e+00	1.196155615576470268e+02	2.001964202241734547e+00	8.936532978112662562e+00	7.658381695300141345e+00	4.987942673352006029e-01	7.778586688766018824e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.240243295831302106e+00	7.236351655695054674e+00	5.835870851965347050e+00	2.117260668931980838e+00	5.499080481441506407e+00	6.611790142870133025e+01	3.550873235347022483e+00	3.095451206457803917e+00	1.000686011262691011e+01	4.588589579646757954e+00	6.897720925063292441e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.129602133531359520e+00	2.646728774670981110e+00	4.079456900733663183e+00	4.660283082458566817e+00	5.636943478048195288e+00	2.481231423321722218e+01	3.106794660957243437e+00	1.768891828210398476e+00	9.299045440191409995e+00	8.831118296832897840e+00	9.119011328931634353e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.498512022209450123e+00	7.952130699946554415e+00	9.694835213934863916e+00	6.197834529341655241e+00	8.953672293995195375e+00	1.188334932615236710e+02	4.885044442069244930e+00	7.334729107326871222e+00	3.634195820796494836e+00	3.373694534957690783e-01	1.334254015506980295e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.210739939751237060e+00	1.254044970588198415e+00	1.514888554461121917e+00	5.109887031654195333e+00	2.594918121615035211e+00	1.318744678855074248e+01	1.031506769575909210e+01	5.356141501827892171e+00	2.184510194154249074e+00	5.095689297688761776e+00	9.092927603246002377e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.558603398775062043e+00	1.743498624192070245e+00	5.236057195094174332e+00	3.363395392167436881e+00	2.434739491433516978e+00	-8.831701722329068360e+00	6.196146414013238513e+00	9.135507812471953315e+00	6.244781172698027127e+00	1.321782057744851135e+00	3.097630351640337381e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.749423471563675392e+00	2.458971171292883007e+00	8.547343811210953435e-01	9.035324905796056072e+00	1.020964451088977043e+01	6.957149495828413421e+01	7.582541234235427474e+00	6.852968550305879702e+00	2.068375094977631612e+00	3.240447696305198466e+00	7.122536889427814799e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.596936639938999036e+00	4.392504430331174881e+00	7.108312639532556432e+00	7.743374211621497416e+00	1.496161403101330833e+00	4.153666132043538539e+01	9.243326975611976692e+00	2.658021068344006643e+00	8.779543239213381867e+00	1.305367077208579474e+01	1.482374704546331827e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.024530041393222790e+00	8.700947617304496617e+00	9.549941361452292554e+00	7.937397859388575228e+00	4.685373619107791932e+00	1.203293351434665226e+02	5.159499315798291796e+00	9.707897153413220792e+00	2.436894379744583894e+00	-3.397068482078381968e-01	2.544132193718774033e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.376145288977287162e+00	7.077937008704078714e+00	3.919164844151229676e+00	8.156908529844775657e+00	7.068752134784094920e+00	9.621204366588818857e+01	6.971336981960123858e+00	3.290794195115236409e+00	3.913884733056804066e+00	4.087417451499072207e+00	1.095600709714191225e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.350830259421481827e+00	4.775704293319574134e+00	8.600770355467478367e+00	8.850030503637828616e+00	5.841220659098734558e+00	6.566619129888017881e+01	5.061811762972183715e+00	4.378024702948764890e+00	4.805987594349097947e+00	1.660529425943772397e+00	5.641141359198704777e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.012615246333123054e+00	2.718424952297668007e+00	4.109789048133233536e+00	5.573879561486304368e+00	1.952811948833890199e+00	2.171376889639383023e+01	8.968598161683512870e+00	4.743984219734106667e+00	4.438395921264079114e+00	4.442719129431140779e+00	1.420726455526696554e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.093600489555867306e+00	1.008196191206694259e+01	9.636889800992252120e+00	6.053683252464763243e+00	2.009334287338103042e+00	7.390003427812180803e+01	2.015509233598812067e+00	1.058956282264810422e+00	8.082308007894789981e+00	3.678827466450814043e+00	1.834444100061700738e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.225784771265328921e+00	5.012126065845052381e+00	8.834295391562557498e+00	2.913252261493903816e+00	1.425742270096190811e+00	2.185583307122176322e+01	9.379319545475480524e+00	5.601968680664593414e+00	5.683650023584011279e+00	2.271183763809467404e+00	5.063125823784247928e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.394811826613465477e+00	5.864030845521350344e+00	8.648857261624744552e+00	6.810646033315846282e+00	6.761583083659369109e+00	6.724237271543397299e+01	3.174975249145541412e+00	1.669914836529305280e+00	3.078882401143192116e+00	3.243050534283182795e-01	5.263032919570663353e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.982079041377298623e+00	2.679811441659945004e+00	2.104717053360615431e+00	1.693704058998955153e+00	6.247792106333618811e+00	2.203592449323672398e+01	2.960472759441834079e+00	5.602456823812702602e+00	2.656472665790643006e+00	5.193679844044066130e+00	-3.724624633178102329e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.015793617409066929e+00	7.984829189260499227e+00	9.699488340444768042e+00	6.108601830226730200e+00	3.904380926284771292e+00	8.742527526329314469e+01	7.103742231806770668e+00	4.286277487018890220e+00	6.084067638027573999e+00	1.851847252209127603e+00	6.984127240115643644e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.005639324915910571e+00	7.468824325337275027e+00	8.312863732370827208e+00	3.054480067592393766e+00	7.531181661326824539e+00	7.246393224036425806e+01	4.458701836021712772e+00	7.445196601196927055e+00	2.602924008744969875e+00	2.032959553025390775e-01	1.693072080798919842e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.699151036895047095e+00	3.604152287069383398e+00	4.527257547128998638e+00	2.902881963332790693e+00	8.415161069303071173e+00	3.348498702182529740e+01	6.016870442108944950e+00	8.014952066647884621e+00	7.355768267246626912e+00	3.183399114695855125e+00	2.136792872315230056e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.383787080194989638e+00	2.237228798704672172e+00	8.385805642466811705e+00	3.311144903976077636e+00	1.784396416218173798e+00	1.346518472286898671e+01	4.747080111598441121e+00	2.793909763715567429e+00	6.054800307928317693e+00	2.512855514331520990e+00	3.067050441240317014e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.019925316255910985e+00	7.470207573039795435e+00	3.153502784681919024e+00	1.700092993732666313e+00	5.507436299068252161e+00	3.631980012569511018e+01	7.670315265327529275e+00	3.705410548925136993e+00	8.038686738284937405e+00	7.338136861706238356e+00	9.901745978004606741e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.000385963359752495e+00	7.043355089287948623e+00	8.571702832635324398e+00	7.917972733072985214e+00	7.282907444877835701e+00	1.053439095856719092e+02	2.555486691620124429e+00	5.840051082614413858e+00	9.689814378294450137e+00	1.064682495315531163e+00	3.461728130264917809e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.165441391836543161e+00	3.135934357914583082e+00	2.242440607788791507e+00	7.763410845499048030e+00	2.655923627150514665e+00	3.123961996305879651e+01	1.511541466141096413e+00	1.571068533586210236e+00	8.615320938222017944e+00	5.438641057736600004e+00	-6.419289817428735034e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.105339144596232615e+00	8.983209995132018122e+00	6.698345653379048414e+00	6.258001559737906838e+00	3.647656802481260119e+00	8.599147965657972748e+01	3.862851666030270081e+00	8.689617399442505885e+00	1.005981601757822297e+01	9.852812249481130991e-01	3.640629014435303930e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.513132703140955826e+00	1.696945802437140438e+00	5.615751916918141795e+00	1.363696932667380457e+00	5.545141875065342063e+00	2.191051455232382494e+01	5.696079117650979740e+00	7.100350279882268190e+00	3.634779434201985904e+00	4.414117455867337947e-01	6.162567927500574569e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.256969508454886864e+00	5.110182791830758298e+00	2.529879102957385939e+00	2.287798400099624097e+00	9.006532748088371676e+00	5.547900733083080382e+01	1.828696872193534606e+00	2.273430643149199515e+00	1.836940252742892188e+00	2.055562344488657711e+00	9.381951232702436982e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.320524024823432896e+00	9.769744243441078169e+00	3.545246928887852533e+00	5.653185217110452410e-01	9.008340195095943415e+00	9.301966636733600069e+01	3.848421910769218801e+00	4.593011528944401789e+00	3.875128324118514822e+00	2.536673822938167344e+00	1.089023483300431394e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.401704485176483050e+00	5.386324477078575867e+00	-1.874089501889133480e-01	1.997642335357333820e+00	6.671905980651338552e+00	3.602770779244635690e+01	4.922731904218002441e+00	1.705302567485945220e+00	1.018158873745247384e+01	3.809115225164141805e+01	-2.558892141831178435e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.621540563646326039e+00	7.059233708181905875e+00	4.483070419079225211e+00	9.394390708336141316e+00	7.633136435903559835e+00	1.218115519652402838e+02	7.034255482038217488e-01	7.519629035602076073e+00	9.490474001942525106e+00	2.699796244605648932e-01	1.104847761534347654e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.401731396954657427e+00	5.162965734111759630e+00	4.903449179235860100e+00	3.676588368116281647e+00	4.173349449016253487e+00	3.160956936365094094e+01	6.308023000798293367e+00	1.330075430995692587e+00	9.121795566087453011e+00	1.431236744392693261e+01	1.453471140562698452e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.205887011737855730e+00	3.395311696156210868e+00	7.036533378861858701e+00	3.858383878953143498e+00	6.474380285405746172e+00	3.363891615769259857e+01	8.974505832092766866e+00	1.017927461518901566e+01	1.405347358234062316e+00	2.655970262383839375e-01	1.669555962436562822e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.969531060513373788e+00	1.028463049800888385e+01	3.353268175003543572e+00	2.297917869670393021e+00	4.695326645252040798e+00	6.269916277873076638e+01	9.464999547774808342e-01	7.876423687982976318e+00	9.222230883208117902e+00	2.252008882270510437e+00	1.401925429924240518e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.176719507089280192e+00	4.126872416663440291e+00	2.877411622475320119e+00	3.305987930528428098e+00	3.155349924694759167e+00	1.844331313532994088e+01	6.109065141848741831e+00	4.673316133782766002e+00	5.243171356518717907e+00	3.515364612059092675e+00	8.903159604100717672e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.660740343091349658e+00	9.013410503228026727e+00	6.998804531026160625e+00	5.504856110422028159e+00	6.479519482302394273e+00	1.090240560078601106e+02	7.164125774525212265e+00	6.486731645275046532e+00	1.220894662234167205e+00	2.632891117733070496e-01	2.745786320992810033e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.046633410230313643e+00	2.050707483620323845e+00	1.714426505375893584e+00	6.553059396758222910e+00	5.159542314073792824e+00	4.020728948444712358e+01	4.657786725383727955e+00	8.260114047043625618e+00	4.874055927579868275e+00	2.693731990299208068e+00	2.373429042136907441e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.788805568598180074e+00	2.935513376111453798e+00	1.021764590967366004e+01	4.334631487802041327e+00	4.720193229285474246e+00	2.535855705935225046e+01	7.049678160050666165e+00	6.114188205526992270e+00	2.323983072024864871e+00	-8.158223749774223821e-02	2.852044492382977751e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.912452437155280016e+00	1.961574546689165199e+00	9.726808996815742958e+00	1.367166085509949669e+00	9.315269211653703252e+00	8.488695882869301101e+00	4.782263233399725699e+00	3.162907418739650645e+00	5.402530256924076291e+00	1.581818254902704668e+00	3.607502290571569574e+02
