G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	d2	W	Fg	d1	p
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	9.461693544200111106e+00	6.038459782658868846e+01	3.745593677914479613e+00	6.738102143550450229e+00	4.187710277675338766e+00	8.372281105873016216e-01	4.455816463501811313e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	6.832305940391510291e+00	7.338146319049842248e+01	2.735836769514051081e+00	4.150492666472061387e+00	3.887500821061682377e+00	2.643587709076472780e+00	3.908880427063654395e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	9.593337957164887797e+00	9.336416814416777754e+01	2.152540883159473228e+00	9.350179151894190355e+00	9.668903248543445628e+00	1.004967353153756626e+00	1.584839871024289266e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	2.356828027828011596e+00	7.913948164247452155e+01	3.684898672084550242e+00	1.591203476769812442e+00	6.771610489861350501e+00	5.818802845596053430e+00	9.434169845882840377e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	5.299104586756614665e+00	1.510178968394252053e+01	8.014331125309851700e+00	5.943919431357035599e+00	1.211871862731222382e+00	4.778775726786081979e-01	1.893738244259219755e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	6.415245100555777569e+00	7.952342715476571300e+01	5.253191245326171988e+00	6.326891948649542741e+00	4.870448366657233130e+00	8.468137494340624016e-01	1.027964961032199653e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	6.233018814047201595e+00	2.847090439090368363e+01	3.047066834613583186e+00	6.877257866203686731e+00	8.876415932175550694e+00	1.229361593166685696e+00	3.091784773614348865e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	4.615272951301830240e+00	4.203846597024945453e+01	2.488827060414348757e+00	3.290988785515046366e+00	3.716739322028328019e+00	7.303034150587680573e-01	4.875878885028144509e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	4.041296512008759834e+00	9.291314583807611882e+01	3.988300148398889355e+00	4.274217133528438239e+00	1.844822187555088977e+00	6.192588855123136726e-01	6.020612506477584702e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	2.135486462724347057e+00	1.401568421531961839e+01	9.461229073568052428e+00	8.593425089398504468e+00	7.825118971126373779e+00	2.568581821035985868e+00	4.220402934793933696e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	4.540940992731721693e+00	6.947475889010631533e+01	4.085093668212487650e+00	2.749426752142497321e+00	6.436340492973775973e+00	1.169176548058696419e+01	2.272974840672247510e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	2.461293765733935324e+00	4.936708443674367430e+01	9.892586419215215088e+00	8.425663350106036731e+00	6.134133660159109880e+00	4.370163013537502472e+00	1.355984277266053084e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	7.597211888870948115e+00	7.515573717973599344e+01	5.375922103306371547e+00	6.071240044444453865e+00	1.480582290788890365e+00	6.105271164453529575e-01	6.047269655603701040e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	2.874891552307810461e+00	6.990549937255639179e+01	2.608639080918170983e+00	7.863605459881080506e+00	2.259238154808208776e+00	2.812798736807964328e-01	8.111387466608925934e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	1.520184959899608002e+00	1.145649212214504331e+01	9.020589797054775261e+00	7.425300299344251620e+00	6.604630933376862245e+00	1.137954363022597271e+01	2.934159725994782519e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	5.975795212130955214e+00	4.394488211947968637e+01	5.150987883001408640e+00	2.864299756514896433e+00	2.876678341268537942e+00	4.554311789668901156e+00	5.220893731534074078e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	6.358819615279691639e+00	4.543522848999776897e+01	7.388526175727750278e+00	6.121641097354434180e+00	5.534088149478210816e+00	3.831026914569181763e+00	1.129747409699319576e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	8.849389317859655435e+00	2.386640801088991992e+01	9.844590137558467902e+00	8.805676815110027533e+00	5.898888598766962588e+00	1.351107762055896444e+00	1.177766871259459094e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	6.190819016905604322e+00	5.988513693723286480e+01	1.454350805291869442e+00	4.890160508553102581e+00	3.552446165302336034e+00	5.237696557905602290e-01	2.082515567261409331e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	4.107806073757560128e+00	1.721159130753749977e+01	1.863870596513425903e+00	9.694309160190828223e+00	9.528692476619097462e+00	6.855307810036344041e-01	2.799101124512269507e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	8.225086487603006091e+00	1.880850248529255708e+01	7.491828669894406545e+00	5.078184174910497006e+00	8.578649641503302448e+00	9.163201193488426100e+00	4.455353073282327614e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	5.862067784955926619e+00	3.427492108222376999e+01	3.531910629871501062e+00	2.276528988755016414e+00	7.507890830132970095e+00	3.571086789284988683e+00	1.137204729660125224e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	1.718072577704158110e+00	2.336085313214223191e+01	2.675003834866817698e+00	4.511615472379844505e+00	1.702276920131204463e+00	5.748425856048604565e-01	2.939321051532563729e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	6.094485625263432738e+00	6.472766471205252969e+01	1.362307209390453133e+00	9.565533353525555782e+00	1.945131306274203942e+00	1.940880121246665868e-01	3.335109578075387162e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	9.174890998528621111e+00	1.084762975143514012e+02	1.192250049732018313e+00	3.874825047446640358e+00	5.425433774615825655e+00	6.011426261096326495e-01	2.150652500621984871e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	4.569534701347768291e+00	1.170673351499376764e+02	7.970480229344781620e+00	8.813791899078809777e+00	2.447285894073679469e+00	4.217765512210591261e+00	4.228538407246517750e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	3.671749731879717871e+00	1.490488252017436466e+01	2.214035478488451503e+00	8.935245391495026723e+00	9.808995487448576966e+00	4.529262370658663883e+00	9.468878942589167735e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	2.292794648264548929e+00	2.284646503638196791e+01	5.213784842736018277e+00	4.159113520953041210e+00	2.418041850982636909e+00	2.053554568600351793e+00	1.411261738018679068e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	2.364964326757013513e+00	7.815292671109489220e+00	6.455498076520854056e+00	1.751022349014553781e+00	5.389612585941585543e+00	2.986703666959944314e+01	6.499289889729604752e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	4.901418725662670894e+00	6.228291612998660298e+01	4.862035780369579285e+00	7.516175989647034150e+00	4.284195321081747387e+00	2.800846236408046419e+00	6.357418826403392842e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	6.357495949531461576e+00	1.074268948000766812e+02	1.243285240174842654e+00	3.803913305609818440e+00	6.764561478342062451e+00	1.087880507514509265e+00	1.071306222033344255e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	1.720877464748531205e+00	8.443574868108978393e+00	8.049501640713360828e+00	8.056195484701678566e+00	2.163096851905066842e+00	5.344873547267511293e-01	2.054038403836134421e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	9.449657646832056557e+00	1.831587455041727139e+02	1.092716061587070131e+00	4.991224701694230603e+00	4.875554852719488963e+00	3.538322494187158829e-01	3.705480481662195302e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	7.797198886098759552e+00	2.026255898582260073e+01	7.861718240403387625e+00	5.372344152987241550e+00	3.460951246163594064e+00	1.807872444188062033e+00	4.245445194945479557e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	6.269518077055764138e+00	5.964997876799894527e+01	9.041743889066719220e+00	8.005513021983023947e+00	9.000979202948933278e+00	5.577920905635791016e+00	1.083871646820684020e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	8.458465369284446922e+00	8.437361158724139898e+01	4.897157324738315332e+00	4.445074834301554922e+00	1.362197523661146104e+00	3.216500129509270445e-01	2.320049949252025272e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	1.721086040902876091e+00	5.195324592139620989e+01	5.824245058553774612e+00	4.994449480856251178e+00	9.218561467308548529e+00	4.709820900715006253e+00	1.097510536007600450e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	5.297730223333725341e+00	7.154882356674926314e+01	5.281598086475264964e+00	4.383230260067903394e+00	8.495584108399336642e+00	1.149719565713751379e+01	2.083775908893786877e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	6.667178241414699613e+00	6.805548379716042007e+01	4.504578663505010461e+00	4.298693270526205090e+00	3.686210804960224241e+00	1.169723248989438247e+00	4.122080848674629578e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	8.456768695891581089e+00	5.188015504362249430e+01	8.988019928354763266e+00	5.733894553832427299e+00	8.115409804868837895e+00	1.254491528467186967e+01	3.299012780638535958e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.442699623012015042e+00	8.312907069433908447e+00	4.110220363711122538e+00	5.181588106358362644e+00	8.057338623093144747e+00	1.104037135051257081e+02	9.054556982191382275e+00	8.274747536400953507e+00	1.281591889839045262e+00	6.814838146934397711e-01	8.932846096170349028e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.944106328450717847e+00	1.716540534158531361e+00	5.567915136049967906e+00	7.501937155230263166e+00	3.501157117810935304e+00	1.895732305775370108e+01	4.013961170568009607e+00	4.250175729666413105e+00	9.707121052481634038e+00	3.299241878733720323e+00	1.503510864865845065e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.717996357169068622e+00	9.051171535230327692e+00	8.867081627130964705e+00	6.900424808004393284e+00	9.464216775497572343e+00	1.482245854554570030e+02	6.544170796785783395e+00	5.714374323326274485e+00	5.739585247321520534e+00	1.481103176357714712e+00	6.881798265028050992e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.232310525348433439e+00	5.936704284528878439e+00	5.441852974843620849e+00	7.376452887899047184e+00	2.120102722903665526e+00	5.628506438534268597e+01	9.342581768085286953e+00	7.050065489870632973e+00	3.723986016137382560e+00	1.816721813951073683e+00	4.879470956893779316e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.663826452470704709e+00	8.349671707282977806e+00	7.314928587670920912e+00	1.077475558991774607e+00	8.877806254833132016e+00	8.315326014505252772e+01	9.661209174780198694e+00	3.425695508001169287e+00	4.271136693479762769e+00	3.287270812377107720e+00	3.514965562238475627e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.529717988632535608e+00	5.071770222941489159e+00	9.927084354450775194e+00	2.964503299883749055e+00	9.740497520634237461e+00	6.436596908075615886e+01	5.589825752808981640e+00	3.499673938848477217e+00	1.594325188367171409e+00	5.115980744201814590e-01	1.758381169328074293e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.276570167725568083e+00	6.800516346458754136e+00	2.187413624014652669e+00	6.948815037230045455e+00	2.592951474063082795e+00	6.491710739087422155e+01	5.078499687479085978e+00	9.394068755795537129e+00	9.912347415121182337e+00	4.901591291104687720e+00	5.235026741191885691e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.672789702277458268e+00	5.730319701577688996e+00	3.476414133421110719e+00	5.361464173679846290e+00	7.505574208613489340e+00	7.376745994610395485e+01	3.510445332663483686e+00	7.501781550353110006e+00	1.360563454979046183e+00	3.741095604709046563e-01	5.540121877681357319e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.558429688977203575e+00	7.586497445541733775e+00	4.559933705798753678e+00	1.044314104065520832e+00	1.352276553572387963e+00	1.833615912827815819e+01	9.631176113155278884e+00	6.190224624178746637e+00	6.897443883730963066e+00	4.708218205987492411e+00	1.530913763124708851e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.395060572969141433e+00	1.730206676836816060e+00	4.792091410884710356e+00	8.242413857283590772e+00	4.646511555550614680e+00	2.233954989585894424e+01	2.282676291730693752e+00	6.837303956938309391e+00	4.994392517901417250e+00	6.986843504232976843e-01	2.914046367375983095e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.253228769620146288e+00	1.540361403896720827e+00	4.703015164169415563e+00	7.952525912603707781e+00	5.648989545365616038e+00	2.107025556505194430e+01	6.218309883523422954e+00	1.265513374845589789e+00	9.552169669246222128e+00	1.997760554442680814e+01	6.087919049550762196e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.945017606536782573e+00	3.219461279349040250e+00	9.166932490307841519e+00	5.936758628000104565e+00	6.228297509730698067e+00	3.919798080332991930e+01	3.539026977884665470e+00	6.566182915339246584e+00	3.213061626393984849e+00	3.780372405423663706e-01	1.428252145809196236e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.431151342530916359e+00	2.431830683809090399e+00	7.432867188029348426e+00	1.602997998473451258e+00	9.430803637965221142e+00	2.678869571735938138e+01	3.510830107949765910e+00	5.589597496438939217e+00	5.784461379215692034e+00	9.800961804398269361e-01	4.374230767236567203e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.938233852076026942e+00	8.861194521207012897e+00	6.476789852334537301e+00	7.891993162141877072e+00	7.056782861292950848e+00	1.323706231496213093e+02	4.631901952787914389e+00	5.908530309734816299e+00	5.331248189227380863e+00	1.296207569295187101e+00	4.222862703305523269e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.508312464179557555e+00	2.977623729537355768e+00	3.785520684703429950e+00	6.249741704123913166e+00	5.329946229642782640e+00	3.433052338597573083e+01	9.991490208467540768e+00	4.242364666804618878e+00	7.337787601148755279e+00	9.142191869252917158e+00	8.923132972690378040e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.595809209709031506e+00	9.788916439316899698e+00	8.412238692789273387e+00	8.038641061925765996e+00	8.294155660944262820e+00	1.596564472340227780e+02	1.494028887464022404e+00	1.729822746160470714e+00	1.609743600851273992e+00	3.292310317289580679e-01	6.759124864010159399e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.648949511126979850e+00	4.034799166393519876e+00	9.600850532639023882e+00	7.778723603983446644e+00	9.550906041820999448e+00	6.979940699429999995e+01	6.205031885648607748e+00	2.747702694035344173e+00	2.750164782725193380e+00	1.297935645423717643e+00	8.098020643699952643e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.985987695504735306e+00	2.630125383317295285e+00	8.394356521353826039e+00	8.222345880020821340e+00	1.203665835077729618e+00	2.502677993197982786e+01	1.744355052493431923e+00	9.559108446225401678e+00	2.927124086347496323e+00	1.197888974909048915e-01	1.906128636252785782e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.507868460305555658e+00	8.109483772702217763e+00	1.010306708603218473e+00	5.673116610652141567e+00	9.852553271617368935e+00	1.258110635815246354e+02	2.382822679699909685e+00	4.668564048749696660e+00	7.651573182966422415e+00	7.704969357041338895e+00	1.080917491284672316e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.767913278450666148e+00	6.934338854550504472e+00	6.720280688416438331e+00	2.273771355863213994e+00	1.781806987255229568e+00	2.806805397065725316e+01	4.966650803246845491e+00	5.196079393288988157e+00	2.698508707011614050e+00	7.701473769483034859e-01	7.121488108391928336e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.232053488370359773e+00	5.479013855811965428e+00	1.458625251866058292e+00	7.039890478207737168e+00	8.330057135768747401e+00	8.426481714828872782e+01	5.593577379166759123e+00	1.464678437864681548e+00	6.155060508215710158e+00	3.201744393283009060e+01	1.449094667503732126e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.201625003457375662e+00	6.003642222595638067e+00	3.326832567019647247e+00	6.582650058440309593e+00	3.521205588314799240e+00	6.077322552554334578e+01	3.328331551129995347e+00	1.344424068360890789e+00	2.936080677186144072e+00	4.394279400070706387e+00	6.249705305030678915e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.816488548479499698e+00	7.476734332033296404e+00	1.542052802579853221e+00	7.676532271257666018e+00	2.181290762844128484e+00	7.377823652939311216e+01	3.842817842231195602e+00	7.454498464763672949e+00	8.751784157539239217e+00	5.885254038358599615e+00	2.757853290825751102e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.125426077036641104e+00	3.066395857217997900e+00	6.428017195319692512e+00	2.528559844098040799e+00	4.960392253229569448e+00	2.294211434667057858e+01	1.782834554174106856e+00	5.830730288357031554e+00	9.482854127247687614e+00	8.991215542222800172e-01	2.207189978738609568e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.042523412499962276e+00	9.964681048033158461e+00	7.172861270472012052e+00	2.747161699587033379e+00	6.789534689858592209e+00	9.519963733180165377e+01	3.736587162169251020e+00	5.580397840204458504e+00	5.666162252447852765e+00	1.058083193797070054e+00	4.253234327234990815e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.416093627268743216e+00	9.767032279156564911e+00	2.037427100035196670e+00	9.013272939576836507e+00	4.424246446807144295e+00	1.313699952454767867e+02	9.704709173206952144e+00	3.185198714828604949e+00	4.174132729120257679e+00	1.250656604967595165e+01	4.442775543718922648e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.359457387323049105e+00	6.850919386505259112e+00	4.448279364263314939e+00	7.757903364895951448e+00	1.484602739657540305e+00	6.331191720363780462e+01	9.507054039645574051e+00	7.694685003248470601e+00	3.104965536657484648e+00	1.719118534626442152e+00	4.277650680896865651e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.696995949124891823e+00	2.803868365020083520e+00	5.108940731305546379e+00	9.170748367137214530e+00	6.392642526949027904e+00	4.351696107608191966e+01	4.016902253220654195e+00	2.523256974251363527e+00	1.444476448348870345e+00	9.021222178433491168e-01	4.085820780045153242e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.332696271923521358e+00	7.111882473317114872e+00	4.318075469428181101e+00	7.827134758967408068e+00	9.121477132056408976e+00	1.207561735816984054e+02	6.135718401011777345e+00	2.709996301460768642e+00	3.413383697294908981e+00	3.577239532469085326e+00	1.525653604856261722e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.261616120135782282e+00	1.638278983752840867e+00	2.098153758589616835e+00	6.365188837953810186e+00	4.450428654369140702e+00	1.787843770389572029e+01	9.178402663252388294e+00	5.144813337857349289e+00	6.899044724317144883e+00	1.177100659708102448e+01	3.944382790115908932e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.890231557204935520e+00	1.276369839859695654e+00	4.766276092725253655e+00	6.889219568517141568e+00	2.943724071641427908e+00	1.254526508387693795e+01	1.054551465029616608e+00	3.574345977243242878e+00	5.803755093507073859e+00	7.199303018004042931e-01	1.452252391344908347e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.419923498748942414e+00	3.316683806832577464e+00	7.766915673948298071e+00	9.003583058654971438e+00	4.989020442642378761e+00	4.651088950442743908e+01	8.294858096593735297e+00	3.218934923284989313e+00	9.485775560370782955e+00	6.289242513303524795e+00	2.337033570488609939e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.257622740580851328e+00	5.163649601473328410e+00	1.640089705070946868e+00	6.209605634789181927e+00	1.434130316806575101e+00	3.929353074798692802e+01	9.541079855501310547e+00	6.800042341569540127e+00	4.563716749098517766e+00	7.808332299425184253e+00	4.171136125947566597e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.553521925098048762e+00	8.819711466612357498e+00	1.723012662103996728e+00	6.690348153773791218e+00	8.380097576943891013e+00	1.329167949949441265e+02	1.823628981782184022e+00	6.865735374054273699e+00	7.245287473983687221e+00	2.237497429420766348e+00	3.471448738726252259e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.914398769925824695e+00	7.541447600666815632e+00	4.182062272597396380e+00	2.406705631475611451e+00	8.438299902190552260e+00	8.186653223075711594e+01	2.461874601907318993e+00	8.418075811654199825e+00	5.413761628937346693e+00	7.510602735731363166e-01	2.296731540256892856e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.589535103933793714e+00	7.673938866848486029e+00	9.463367680101843149e+00	5.268007954393371328e+00	6.302699539989317756e+00	8.887990921172637115e+01	9.653286358160732661e+00	4.759497143428348842e+00	5.618680565030300222e+00	2.397830115891113500e+00	6.595484718305776823e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.537581754674086199e+00	4.840813779323489108e+00	7.015935931737358189e+00	7.447418014916987516e+00	4.179751602145094225e+00	5.614072358536379426e+01	5.835356872733251876e+00	1.646645112875025907e+00	3.405045625744975712e+00	3.420643120035034901e+00	2.435235665818361213e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.721830126999889465e+00	4.107867193722192667e+00	7.109392939244060017e+00	3.440189340990583933e+00	8.196073824301345567e+00	4.787849529360832435e+01	1.117921307381315010e+00	3.455827329894087807e+00	5.107474239579974373e+00	4.572033107330352730e-01	2.993811884494174933e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.408822333345358002e+00	4.333457281548953155e+00	4.251066969687316011e+00	2.821451402701857347e+00	5.983863217569208359e+00	3.830013547255781248e+01	3.326289505694818960e+00	9.823366415677066144e+00	5.236898532035465514e+00	8.323883896649929559e-01	2.839797752052099327e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.372905865001196268e+00	9.894986236336833940e+00	6.336935734358920769e+00	3.830522803673232168e+00	8.432195652518364781e+00	1.213061811047686689e+02	5.056950902571313300e+00	6.368381848709772086e+00	7.366439765737675671e+00	1.840718335567506747e+00	3.031969529869092526e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.630874822909691879e+00	1.358843747136822655e+00	1.094280916208328680e+00	3.177170473212910906e+00	6.684408771258330439e+00	1.339649663142623659e+01	7.228684916744145816e+00	7.397171734555581857e+00	9.459590702042318000e+00	1.699463797743688787e+01	1.143343690916407596e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.524170259124097093e+00	8.802930822380384157e+00	6.727972306305987082e+00	2.935257763563072775e+00	8.057538127077091161e+00	9.679827146584986508e+01	7.606723363019642470e+00	1.073525856394010658e+00	3.951082106183942066e+00	8.403284722566231935e+00	1.171370031345884968e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.710236664491025849e+00	6.210764516653004996e+00	9.218821971862478648e+00	4.831877378512936083e+00	6.377995676636862399e+00	6.969878420713492062e+01	9.960889983732812425e+00	5.662596573169116354e+00	1.372281314798601271e+00	5.278252770829987561e-01	2.835072805307257568e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.925292499490255160e+00	4.953566911566844588e+00	6.517469222031381015e+00	9.172821691329151150e+00	4.722636624635185854e+00	6.863126521118473988e+01	3.588482339630803875e+00	1.340330683131067957e+00	5.449295008226189729e+00	4.501366023669163496e+00	1.436000385894399756e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.476242682808269535e+00	7.525463846228503506e+00	8.856803804091459398e+00	5.570601072956421262e+00	9.629435535219524667e+00	1.142608951163265374e+02	5.852839912243946507e+00	6.121349657064738103e+00	5.911433367826659513e+00	1.270877431435629701e+00	7.017757861459364221e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.628248934352960253e+00	5.388476199736060401e+00	7.513792151418714482e+00	2.694569038203593614e+00	5.877835348760327427e+00	4.614884353985275567e+01	5.807289115445085415e+00	9.298115362437700426e+00	2.517110852308144686e+00	4.125675472011959832e-01	1.687974167197097358e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.790087655096288088e+00	8.848927352798201085e+00	2.094124755911434210e+00	1.682774020514266500e+00	6.440976192636486353e+00	7.218035396627645639e+01	4.654380659104462303e+00	9.722022556650221858e+00	7.839242626025188621e+00	3.599468564584578090e+00	4.679407260652241973e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.237999297995017178e+00	9.110543594733350403e+00	9.122457020993653742e+00	7.272468870447819533e+00	2.988053221171338869e+00	9.336953262788809127e+01	2.525053194192647510e+00	5.865897129487776418e+00	9.866779596826022569e+00	9.303709303199501068e-01	4.613761335946434201e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.273598974404007933e+00	4.790817917441294149e+00	1.598692053690056625e+00	4.445920639743588865e+00	6.624437475441333767e+00	5.308786370126456688e+01	9.800490720277000634e+00	5.124933353453392293e+00	9.512983746619907421e+00	2.275997462695450935e+01	1.859566861427477846e+01
