G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	W	d2	Fc	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	5.487737480169140980e+00	7.110749363411944302e+00	8.448042129949492107e+00	4.818785252199795366e+00	3.044417412245469912e+00	4.144102515475756476e+00	-1.827976825538885741e+00	7.775590053299047177e+00	1.493751847253483422e+00	-9.299899994374536405e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.844760034065293652e+00	6.473675870603762483e+00	1.839824701076882452e+00	5.022601356001869632e+00	2.569927837608149090e+01	3.393899412172209029e+00	-1.951123906621281279e+01	7.085508762818514938e+00	2.656805486149554252e+00	-4.653285942798673247e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.191305502105296288e+00	7.731706727408937496e+00	3.213850705473688674e+00	6.878359330290109597e+00	6.816929265897896606e+00	1.115432466811074441e+00	-2.113305353748618742e+01	3.618897551699018500e+00	1.219856937778961870e+00	-1.413790412377415207e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.001005366980309397e+00	2.441063155639218163e+00	2.298720989800422831e+00	9.492493425496055792e+00	2.918105623832290263e+01	5.833362851697112106e+00	-2.346542350960142898e+01	2.500245720072184596e+00	7.713817924841619877e+00	-7.120856360504480165e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.749124275117305061e+00	8.913977840578754197e+00	4.162797339766977522e+00	1.557099964805137793e+00	2.943506120451865549e+00	8.734584402901043987e+00	-3.261031554136127331e-01	7.749474173713730707e+00	7.545268615848092608e+00	-4.291634675309706637e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.098756347347009665e+00	8.837923848091074674e+00	5.146381505052336713e+00	8.325329556087222471e+00	4.945666125200962604e+00	9.686544071064577821e+00	-2.232708470525149203e+00	5.233592353259894026e+00	2.242926572088021597e+00	-6.457833404765580099e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.524713146263056984e+00	1.245236881757198599e+00	7.705977865595452059e+00	3.635247413690311458e+00	3.624094450668613465e+00	6.141857581485068884e+00	-1.070353430946237694e+00	3.067451026334373942e+00	8.465637568078966169e+00	1.027862265913025084e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.290842572001733579e+00	8.384307436388317214e+00	6.853363163174951644e+00	4.940394628716582304e+00	3.013403465171621498e+00	5.599109907228714711e+00	-1.354037298718397286e+00	6.553295929152394450e+00	2.352506406330675315e+00	-9.291208926368961230e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.638853086596887110e+00	2.132396919000884683e+00	6.606394739953666218e+00	1.158053912192038348e+00	1.259531127039797305e+00	1.749879219113808615e+00	-4.871969896320749727e-01	1.368136742660392979e+00	3.723326444443411098e+00	1.789397594749983966e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.662072163835357053e+00	3.999000162180051721e+00	4.119723036575742903e+00	3.693108576865700154e+00	5.961893883072253431e+00	5.956829469679361111e+00	-1.751973449968664109e+00	3.879879289703374479e+00	3.148982677965403987e+00	-2.032689919421943969e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.821376463866146267e+00	7.691860430918603164e+00	8.562669426805364026e+00	5.505333754879436547e+00	3.908199885309827870e+00	4.457635280406298861e+00	-2.263786772813673132e+00	5.187935573705957815e+00	4.337646680598915339e+00	-2.228345618743272638e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.770920865827362967e+00	2.468723309975735081e+00	5.268803480776330872e+00	1.513247834572869266e+00	5.945968775273071660e-01	6.436520694627338557e+00	-1.805729358486584946e-01	2.280607558570516780e+00	3.374490197256257318e+00	4.185641312087535226e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.547139676258655783e+00	8.351658926117321968e+00	9.793975811374089346e+00	5.457926051266779766e+00	4.667539736413801599e+00	4.507837091466784685e+00	-2.884648618988495450e+00	9.794686016089020342e+00	5.390769154830350907e+00	-2.987624497414325120e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.923914160648164895e+00	8.431926274474117022e+00	6.779557073835032810e+00	9.324088752287975623e+00	5.362984264542711266e+00	3.177256774851882959e+00	-7.969244592351169665e+00	2.849304858386098704e+00	4.585697383081666523e+00	-1.581976904601272516e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.807500529742576134e+00	5.489432118655892978e+00	2.052954680740042281e+00	1.969959551599405057e+00	2.554602044073582157e+00	1.924777158262735544e+00	-1.366267810492090007e+00	2.177266053868687212e+00	9.846083695939027436e+00	1.902160897246890414e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.427901546051475679e+00	1.201972327263044704e+00	7.147593575420658318e+00	7.880768596241267687e+00	1.410760337743809156e+00	3.875361360648863052e+00	-1.570408150435028904e+00	2.800397877769438715e+00	1.469028877822486701e+00	-5.665983894960149314e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.331193978656369126e+00	3.520489830219355021e+00	3.962444497919242803e+00	4.737681303774481378e+00	7.557043333140819108e+00	1.787728809402617136e+00	-9.427087922402858311e+00	7.903802259948022879e+00	2.396060469386672498e+00	-1.034775879345519733e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.064508639772217435e+00	6.523490353439529876e+00	7.145536037563776866e+00	6.886354245069435720e+00	6.811053505988621914e+00	2.580436228391548070e+00	-9.085408751499757685e+00	4.867675210171193534e+00	1.566042320048221859e+00	-5.913256539894669039e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.165188974292929114e+00	9.859437132038570084e+00	1.575727710102841739e+00	3.337856782725991067e+00	2.335709906208359943e+00	9.835435083704254566e+00	-3.652747687745527272e-01	6.061271169216486676e+00	6.672332026293324780e+00	-5.899492020919493207e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.626513902466609096e+00	6.706396977737799858e+00	2.459066972933110051e+00	2.415162658138628959e+00	5.333248407274450820e+00	5.027875435844839203e+00	-1.336826152987895089e+00	1.115898594113118536e+00	1.471920925666652558e+00	-7.302284836044645289e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.010679889588641966e+00	3.367208799707130051e+00	8.657728536721274182e+00	2.435380407402531588e+00	8.675200307389494547e-01	5.837129582067824174e+00	-3.211766020741029237e-01	1.340793856680015717e+00	8.593269246810871564e+00	5.478758303847114064e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.848973074764908020e+00	6.681422289905717626e+00	3.102437455844925029e+00	1.592014356164019429e+00	3.687858597700280239e+00	8.868098461628679985e+00	-2.752481787823018444e-01	5.027014941316921615e+00	5.545789974308098280e+00	-3.638105976684643394e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.493628475603289374e+00	5.873139777015452090e+00	8.530273271634028376e+00	2.623042035367031399e+00	8.144608207210970452e-01	9.945515360327544130e+00	-4.653357899721114604e-02	8.367928042980111059e+00	5.801631943876362385e+00	-6.171560767463522978e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.205211965754293679e+00	8.022021203582310633e+00	3.577700551633680170e+00	7.019969552760486842e+00	1.436719919194268869e+01	6.248197682591358770e+00	-7.852925130475681748e+00	9.001484547781807066e+00	6.104830284750188518e+00	-1.493257628493209310e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.510702897309281312e+00	1.945461395890091483e+00	6.751710069513962686e+00	8.876577736226330728e+00	5.906668516720811724e+00	8.323644113985888993e+00	-3.309562988573380160e+00	1.805411287981438795e+00	2.529090485671499078e+00	-4.994378160608488315e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.415004957355046500e+00	7.862903646151749193e+00	7.286399098143461650e+00	8.309856109739959251e+00	1.078670990453581879e+01	3.907603325442991604e+00	-1.139613553470906915e+01	5.846844027896293206e+00	2.841181954149583966e+00	-1.294918830649679187e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.226498312856817652e+00	5.930110839060326100e+00	5.574275007424544626e+00	7.221173106921153995e+00	2.856735910772745246e+00	3.685313061251674238e+00	-2.851716855408964246e+00	9.350266587327563883e+00	3.845028066440627779e+00	-1.649476214882187719e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.062139763461630082e+00	9.665692996994227570e+00	3.694480402848231204e+00	1.974793751822248034e+00	2.112102675343900060e+00	4.512663484410691872e+00	-3.564514754770161664e-01	4.421259086460461951e+00	6.272649872300758211e+00	-1.746072306901520221e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.976036369013934424e+00	4.075984577628664951e+00	2.907884198368714035e+00	3.647549852097373702e+00	2.441251403293915434e+00	7.121588110553335405e+00	-6.076812435739533669e-01	8.433920570189924248e+00	2.944259120817259934e+00	-1.159176444828274377e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.385777705534954052e+00	6.753020501993256985e+00	1.261987056420596387e+00	3.756266356174756904e+00	2.716763064093412439e+01	7.166762010699420316e+00	-7.273825438485014949e+00	2.256330598342878968e+00	2.042348512569892804e+00	-1.455186874465064228e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.840954835663552558e+00	9.441734924101545801e+00	3.650328347125675332e+00	3.192709087605893004e+00	7.730023906259840594e+00	3.856900695930954637e+00	-3.227954811138228131e+00	9.426372951213783935e+00	9.763787518214989802e+00	-2.631697037118427573e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.338694415847858199e+00	2.010704401135892549e+00	6.868398327529365410e+00	5.548717029021266178e+00	2.723667285246531122e+00	2.267804044297524246e+00	-3.521329536136390104e+00	7.804390884958943175e+00	1.296888546499525230e+00	-1.905527329826501060e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.962244312343987218e+00	9.337354566789304755e+00	9.450620362805139507e+00	5.891047012228257884e+00	4.344407089718507642e+00	6.623181621571841760e+00	-1.840847115195852313e+00	9.481322683969455767e+00	8.184987620645681972e+00	-4.208684333335467898e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303657451655379163e+00	7.241324689850889840e+00	8.910874682740724140e+00	4.150430674783902596e+00	3.943536499463304867e+00	2.060393850401885274e+00	-3.877162685981677903e+00	7.164938321230792440e+00	8.084516821011849430e+00	-5.906181481676349421e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.000763928124553281e+00	1.644000364865408237e+00	7.946310135051197321e+00	4.224550445285265354e+00	3.192888566577304132e+00	6.227361482319915709e+00	-9.617920945916539344e-01	4.215361526883878440e+00	3.760311676844228845e+00	-3.603823800830405730e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.717623106230297125e+00	3.659401877740639630e+00	8.163387102386323591e+00	8.402869493339650830e+00	6.032734010905358879e+00	7.256773489035137636e+00	-3.403916677078425046e+00	9.517280321365799267e+00	2.257017071962631682e+00	-2.054318682640732874e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.251958136791954335e+00	7.387545027717576929e+00	7.024639760867389171e+00	8.174950567331075391e+00	3.640337529370198943e+00	7.211200090034129317e+00	-2.081571033403319948e+00	3.544343970125657162e+00	2.272591181362046964e+00	-9.883396591101863748e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.776290458840239728e+00	1.664630949912794922e+00	3.360947437510100499e+00	3.889623923805371142e+00	2.078500498665862395e+00	7.800831924955499375e+00	-4.357595252668221009e-01	3.923154055799928486e+00	7.224933702230840638e+00	7.333369980690183354e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.039550888849447574e+00	6.193406737756384395e+00	9.096897224707735319e+00	9.132797786131014561e+00	9.208074687003776404e+00	8.833934854286505711e+00	-4.734527308868277551e+00	7.341875202123422817e+00	6.756532897313824115e+00	-4.746574180399403531e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.037503669938343975e+00	4.137567947201898910e+00	7.044866230517801142e+00	9.516613211719096910e+00	1.240215900641935853e+01	5.455669263853873296e+00	-1.087329561338743034e+01	7.885485451672330726e+00	8.004542937868317054e+00	-7.242029644908734554e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.624430269885487554e+00	6.636714422083508147e+00	6.076918552766652049e+00	3.982535410355774630e+00	4.383864613457845394e+00	7.554081294313239603e+00	-1.180058935021035982e+00	9.331353166141212796e+00	9.450241764474537121e+00	-6.178122353309799308e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.137389608078281711e+00	1.352095813661211565e+00	2.079379864902793695e+00	4.217597479558274465e+00	8.439384060699447687e+00	6.439565830702524529e+00	-2.559897354671376135e+00	2.739608624133397008e+00	7.231612934285400307e+00	3.563880880304981247e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.172262812416900779e+00	8.835915685324332358e+00	5.061394351798926827e+00	5.592765076795034318e+00	4.723708653520168887e+00	2.647547614139420080e+00	-4.718498566184216259e+00	8.126527258468057013e+00	2.417853748262638991e+00	-7.415366410659936847e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.541194223677428532e+00	9.778144059540238686e+00	5.211714090956528267e+00	9.439027768006779340e+00	1.382333682497392147e+01	1.192844241715762532e+00	-5.328471566753245980e+01	7.685762789463451483e+00	3.145245187137792442e+00	-5.246273506377765905e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.038456366052688651e+00	9.675610664399929561e+00	8.724089162590470181e+00	8.994467585933509923e+00	9.059621577569441087e+00	3.591217550051562846e+00	-1.147273505013347972e+01	1.618799810222687929e+00	8.575890371581518679e+00	-3.933731173253513447e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.032900575552099909e+00	7.697957828284352821e+00	5.901810336135348223e+00	1.929502120824900357e+00	2.982262985752500928e+00	4.978684646897232113e+00	-5.965913758392936694e-01	4.473448312908342217e+00	2.771929144015600865e+00	-1.399835676270362761e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974270444899600463e+00	2.163263418471173427e+00	4.447312190271325072e+00	4.468697936874196586e+00	8.211527510665565188e+00	6.588752354718474535e+00	-2.841946775975357831e+00	3.589710388815525732e+00	1.660588874003063431e+00	-2.078497129503236351e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.821239030795201330e+00	7.868965225976912947e+00	9.855306722068778669e+00	5.966636831297540411e+00	4.117611935187708738e+00	8.510761890122900297e+00	-1.447936966621166333e+00	3.792272493147313295e+00	7.393461869867484992e+00	-4.918893786143714664e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.710036673825458431e+00	1.257094175079300102e+00	1.988466320247804564e+00	5.463038655357258300e+00	4.825320760648871499e+00	2.720506206960632944e+00	-4.955844889212591475e+00	9.855005747104794267e+00	4.545234163334487043e+00	-1.741669379809919747e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.419775681775107046e+00	1.151190228255445813e+00	4.798383471431111325e+00	2.830891238607925686e+00	1.541609448955227446e+00	2.160232979741924186e+00	-9.668616490888164439e-01	6.745368194286722741e+00	9.306657900046461762e+00	5.586861867710545226e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.128028285677011411e+00	3.948773085177445186e+00	1.416163573253879759e+00	8.693604729663695352e+00	5.758125200797590537e+01	9.654495834481547689e+00	-2.593014585857568832e+01	7.483282444302285619e+00	6.819057806224162022e+00	-9.457621279573302786e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.504614544918746688e+00	5.351284078305164726e+00	7.596970426191049341e+00	7.119127029959431141e+00	6.020845301226384727e+00	2.018452824772470233e+00	-1.077563769379969827e+01	9.816275599595385870e+00	1.857425093674972771e+00	-1.319236710667899004e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.115110541253885978e+00	7.844090506355004599e+00	9.351444247998662362e+00	8.515696065614443810e+00	1.010492739521658967e+00	5.208123849667561700e+00	-8.019195846361721891e-01	4.431789845068022871e+00	9.539339181613147645e+00	-5.622689764559294900e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.856432283572999165e+00	7.129233621329491122e+00	3.471793138420356417e+00	8.695565284574653830e+00	4.764029962581841637e+00	6.309896786551876247e+00	-3.287424263900713406e+00	8.264039104602582952e+00	3.349030381572554838e+00	-5.148888726395763449e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.947337681730767933e+00	5.075596895126469832e+00	8.619137267644074285e+00	7.631793449502085380e+00	6.284325879399685455e+00	5.837556209778903771e+00	-4.050936119380184941e+00	4.836047864203688817e+00	4.038438687190260445e+00	-3.184197217835291127e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.054046094659268462e+00	3.499132107151029292e+00	3.630519935130613884e+00	4.985276846986133492e+00	1.407997542048668338e+00	1.734189138349460979e+00	-1.919160687318893999e+00	8.797827411673464937e+00	4.692602042005934670e+00	-2.914866453548846437e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.401306750233789256e+00	9.974033057907794486e+00	9.290714421010720869e+00	6.565250358719565860e+00	1.620212813812115016e+00	1.567224046341448407e+00	-3.777931106706923892e+00	2.521756077812724595e+00	1.479917034132270715e+00	-5.820134955191972992e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.012804840577836707e+00	4.812449744943748442e+00	7.818039028273004121e+00	2.393703896004621079e+00	1.928033157621162230e+00	2.012638999234377390e+00	-1.132121543271076947e+00	9.570157140264672790e+00	5.430265305040365753e+00	-8.169205172240062041e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.097055989859650360e+00	5.040800145327074766e+00	8.285633592496848721e+00	6.979159706753155668e+00	6.228292394898724105e+00	6.326648703399511575e+00	-3.439585324517615561e+00	2.957297590948358312e+00	2.115236301232354954e+00	-1.563082893810694074e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.825503551279489933e+00	2.478666263741686748e+00	1.164344177579693884e+00	2.656765813281934285e+00	1.545222585974968155e+01	6.010147753588338304e+00	-3.358948770668192196e+00	3.959619797118374418e+00	4.588666624448106468e+00	1.148439427513207534e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.990844476406511632e+00	8.093847098608728530e+00	9.656879455582961569e+00	7.156429085290792358e+00	2.297665296896978404e+00	3.172669262586625738e+00	-2.729941295452808614e+00	7.724771711711015953e+00	4.165222286909707528e+00	-2.004528530157273636e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.255689971647692360e+00	7.223774276221550217e+00	7.454734418079811853e+00	3.132401346314039436e+00	2.985843044693300641e+00	6.696640263681823413e+00	-6.694645003282746476e-01	4.620656606820459089e+00	7.932726203015010746e+00	-6.930657820741731712e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.059673555403967349e+00	2.974934055122729681e+00	3.618004424009306330e+00	2.009003396624851057e+00	1.725451856627526315e+00	8.388322475050488336e+00	-1.038904022675071620e-01	6.408378788809722337e+00	8.191717587992060956e+00	5.456103640813100242e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.962439880437812256e+00	1.666267033625567162e+00	8.475389454588260207e+00	2.427835031740172234e+00	1.144766731861131426e+00	1.354590847576733870e+00	-1.051179833796373142e+00	5.043655450210994040e+00	2.391555909084837062e+00	-2.020410763646758312e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.720061693980602158e+00	7.077849537949014724e+00	3.606165182736654984e+00	1.031379423658031147e+00	2.179528186699581482e+00	5.593692957578713099e+00	-1.760180411441844839e-01	7.687800389160375225e+00	4.301995522810440065e+00	-3.340649540578021970e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.931839072187384154e+00	6.913438062160223829e+00	8.873786423995023043e+00	7.412458183017155200e+00	5.863117385176009222e+00	7.263975400829553841e+00	-2.944609728740072097e+00	3.044588097465160459e+00	4.418055302516752825e+00	-2.494995571580216165e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.726643119690724149e+00	3.459864898470272454e+00	2.047656502857595484e+00	7.553330862463243811e+00	3.248694260069228790e+01	3.260519137353895314e+00	-3.788738814983541658e+01	1.511300419175318543e+00	2.340121314931011387e+00	-6.046397236383080909e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941953838036400093e+00	9.540595160670321206e+00	7.420621164168553108e+00	5.653562520969462213e+00	5.490911278524580830e+00	3.817757439319904744e+00	-3.857223160687558217e+00	3.664359292226467169e+00	8.078327467419827101e+00	-3.447282083940314834e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.131730851879209965e+00	2.308816902133702165e+00	5.884439649899100289e+00	2.320768239575394354e+00	2.621216735957189403e+00	6.455623921477005034e+00	-4.491286235541708249e-01	5.339834778832742934e+00	7.345261190704144738e+00	9.708749324850350604e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.846641305310176673e+00	4.978735821685468466e+00	1.862037642771133150e+00	1.840899359914868416e+00	1.595984890364720243e+00	9.095049266470965676e+00	-1.340434503578025738e-01	2.512872432846449122e+00	2.624961832125109140e+00	-1.058146145179869890e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.165740987522067229e+00	9.445925191164342039e+00	3.131848362504630945e+00	1.174523104208471835e+00	1.573328514311099324e+00	8.238231630456358090e+00	-2.167944880327521973e-01	4.123543827135801365e+00	4.323108819056410645e+00	-1.197520793596629218e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.311343440229924440e+00	4.791542349714887017e+00	1.223295861023906639e+00	2.421740485567718704e+00	7.579060941876018198e+00	6.156195232535845996e+00	-1.463835270896547192e+00	4.578782410642066480e+00	1.861188862747724659e+00	-2.605871340717980100e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.201355659294803147e+00	6.719592612791571717e+00	5.247985823530042282e+00	8.962632499117331619e+00	5.551238956334128005e+00	7.614728740139269370e+00	-3.256450125678973961e+00	1.523567500559333654e+00	6.600094163034383676e+00	-2.974802490160656276e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.790436204753167004e+00	4.580367853553188873e+00	3.659284951368842354e+00	3.227513121392164397e+00	8.270497498366051303e+00	4.332892713607162882e+00	-2.989239459154337641e+00	6.299020447404431344e+00	2.072637124223587701e+00	-8.689854812955235985e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.553557345254469979e+00	3.493394362655162233e+00	6.320549562493663842e+00	4.220979191907933803e+00	2.979039108153444193e+00	6.793593884100903146e+00	-9.405229292370527183e-01	8.925920321382548650e+00	9.957395029313474311e+00	-4.308568151373444266e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.980116038409684975e+00	9.779569321816097727e+00	3.744330082512247859e+00	2.023181003367944708e+00	4.776778603237780807e+00	5.185668200620480839e+00	-9.592412515426556041e-01	2.336182827985512578e+00	7.967775812854139161e+00	-5.202820548489005859e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.730982954404431062e+00	4.683637988033174437e+00	3.641988084645747303e+00	2.964292306590035508e+00	5.365032850134599407e+00	2.640447333803991548e+00	-3.044592714177399628e+00	6.381557648767480551e+00	4.512821753736819375e+00	-2.537246289910630637e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.233536181290576295e+00	9.113134919260588163e+00	7.791101052213705636e+00	5.689076336569346637e+00	5.950761657204444610e+00	7.252386500977633155e+00	-2.364229944209326195e+00	7.030570501303656350e+00	6.238624837248235799e+00	-2.582251357681245807e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.574500735367283966e+00	3.167586543811978128e+00	1.281083249653288236e+00	6.492865872528292392e+00	2.500198831716521397e+01	5.955385564468352655e+00	-1.349498585477174117e+01	4.698919776908021539e+00	9.282805972535213002e+00	-5.158371162089421347e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.245695133380652742e+00	2.910709460175643581e+00	9.204605709575321981e+00	3.245808270030664744e+00	2.050942787294346203e+00	4.214866177536261027e+00	-7.449154727313616053e-01	7.337602956729252668e+00	6.029203839872104176e+00	-4.043642687855942768e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.402392211919240239e+00	1.282525540474485526e+00	8.697259504814262243e+00	1.580613389361659626e+00	9.875852506636955130e-01	9.260671604963809145e+00	4.766712799363637121e-03	4.671124582416132931e+00	2.629992506688890064e+00	7.755495266742613580e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.815419769140958817e+00	6.988021330454235347e+00	7.016790520781120755e+00	4.480467631953552576e+00	1.836629654657775168e+00	1.246166724939838932e+00	-3.392006782665157871e+00	5.523936633280367658e+00	4.455346598666603875e+00	-2.094103775504069631e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.509957947925339994e+00	4.379874695389869288e+00	6.329305926628264523e+00	3.101649874776814642e+00	3.661842349247638850e+00	3.752161741701535380e+00	-1.512288613921747960e+00	1.175987456273103637e+00	8.522530165825683568e+00	5.869781659005911933e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.554638225807473795e+00	8.744883748013405622e+00	9.135121993707217669e+00	2.942955613587228125e+00	1.166156509085781723e+00	1.474172521302036909e+00	-1.257885641412161304e+00	7.214702373905454991e+00	6.817483597546084795e+00	-4.171109303219827069e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.238622000444689064e+00	5.224454146582329983e+00	2.707012946308121837e+00	9.635917141774520189e+00	4.489699307127072103e+00	7.859519054445415875e+00	-2.643006031147953738e+00	6.993487970629303163e+00	6.902684744954548535e+00	-1.677129975778125726e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.802675402482803335e+00	9.766955186351246709e+00	1.660850704065429451e+00	6.584513158618493733e+00	2.600580477732510332e+01	7.181073075866614808e+00	-1.155043923744697310e+01	1.385048810048445489e+00	8.749361862813431756e+00	-8.105954911424566589e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547450118811421582e+00	2.613484069800915410e+00	3.060679312028007359e+00	5.922366838627229235e+00	4.897351351529520613e+00	4.013006283048954792e+00	-3.770483763035148872e+00	4.249512729278380085e+00	9.014219860766743864e+00	-2.426454960924817215e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.459681769982656974e+00	8.878120443272997875e+00	8.160994244291224220e+00	4.802030377967294150e+00	5.469019861276485095e+00	7.067557922610983034e+00	-1.850884550671501261e+00	9.710044908178375067e+00	9.234441259754632370e+00	-4.582132322929854951e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.638763777633426955e+00	8.007969307643861612e+00	1.311973255738589694e+00	4.798830794783406795e+00	3.559593782603415946e+01	4.557272224973453412e+00	-1.888325053429839073e+01	4.831669618663278598e+00	1.895671727216098335e+00	-8.032670794552364546e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.209885475344874450e+00	7.967098212434640558e+00	6.161339703184584238e+00	5.851505920634735958e+00	8.772054895221730320e+00	7.879593015392756250e+00	-3.152742463335207024e+00	5.458063351136445362e+00	5.893365279781921373e+00	-2.391958446630868806e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.379779014116009783e+00	8.588766548658567146e+00	9.955879012549925022e+00	7.335207506528217181e+00	3.057469134264684918e+00	5.092463105947349078e+00	-2.245249698774753888e+00	9.098071340882416536e+00	7.647132380641811444e+00	-4.323968633964188513e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.179002092094196819e+00	7.814177785209872162e+00	8.669574169523077245e+00	7.337071267480965275e+00	1.032828906289815940e+00	4.687055885970477398e+00	-7.321590094079151179e-01	7.511653990329976160e+00	7.742621591930934244e+00	-4.306571388859978811e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.338687644416756584e+00	6.717315828183430426e+00	5.693524165199256970e+00	2.563625200796423087e+00	4.243136433322784562e+00	9.443730009981489815e+00	-5.542175333670483761e-01	6.182703590312431885e+00	6.456779721194550348e+00	-4.372680474687003738e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.928823482721340632e+00	2.167477520798205326e+00	1.612851152245366126e+00	5.437103049745112493e+00	1.709169586189571177e+01	3.315588097843669591e+00	-1.442195415405609893e+01	8.137860427642110039e+00	2.470210464717662813e+00	-9.635951988256763912e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.680650085587338083e+00	1.269874661673320304e+00	8.564778350075412661e+00	4.651102568483175048e+00	5.411904525439573455e+00	2.100174493872319470e+00	-6.171097263896193397e+00	8.887614073109295632e+00	8.190022125916742723e+00	3.315648175415016112e+02
