G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	Fg	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	6.602994453996211099e+00	2.088209933817166242e+00	6.536895807724903307e+00	1.233631020984530258e+00	2.121726455898677310e-01	1.725988865929521943e+00	4.553963912839418815e-01	4.894729177720456570e-01	1.343657353790863818e+00	1.900935790380125212e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.661161075178658741e+00	3.972674674222434810e+00	4.238256379879789648e+00	3.547269658073823440e+00	8.816349997308268183e-01	6.004517412982286473e+00	3.439625156866890077e+00	1.596304938362420045e-01	3.893221259588486305e+00	4.373442644238465959e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.853809352852731962e+00	7.657935287885566211e+00	8.617118638322603275e+00	5.522158704757909931e+00	6.410982276849643835e-01	4.359141187041246646e+00	9.366046529040838564e+00	2.049742148097221939e-01	5.278772387617323147e+00	1.104497153080707328e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.851680538772049189e+00	2.571487801919578597e+00	5.292136874797968460e+00	1.548480018371398481e+00	3.057786308289020538e-01	6.476563438298645003e+00	7.555116674045725400e-01	1.627406754728901284e+00	2.376336692028925945e+00	1.002585882822048013e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.482450217863473085e+00	8.316497877900284053e+00	9.881740885642726013e+00	5.473698559338890490e+00	5.498155908570792061e-01	4.491558042017473440e+00	1.020706538994427071e+01	1.438746593918233396e-01	9.813780086825314442e+00	6.662595028311661949e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.879759787436328988e+00	8.443173779561474745e+00	6.730341803606378015e+00	9.306246587601561870e+00	1.393786787805554761e+00	3.219506093044059991e+00	1.720597565303772214e+01	2.409107569087854395e-01	2.832380065359587640e+00	1.963455251945214286e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.631439078089029771e+00	5.509134649998673083e+00	2.218157909814890694e+00	1.932253616491537151e+00	9.081086287321840089e-01	1.887142131250018506e+00	2.044798525048613147e+00	1.753665614348845492e-01	2.225434848018246647e+00	6.224984930923687099e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.337295341407702676e+00	1.088616050203266017e+00	7.106450001212248679e+00	7.846612138578799467e+00	1.108241499467489621e+00	3.840870082908042438e+00	1.847892672079425758e+00	7.729768815619232569e+00	2.852836692151228259e+00	2.082178751349027550e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.332444882431173205e+00	3.591277450201954213e+00	3.913840488111833604e+00	4.665782526786613538e+00	1.199080976782531005e+00	1.839591094305379260e+00	3.287728656913118108e+00	1.896487083107759042e-01	7.963156772948975615e+00	2.872430953631580852e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.070928591756028503e+00	6.612800364480731830e+00	7.176580125075426864e+00	6.840706785023784597e+00	9.687168013903556529e-01	2.491176428868441484e+00	9.534264265875062705e+00	1.737699629618554564e-01	4.781120658740775298e+00	1.220549335974721572e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.136072787450256971e+00	9.868018820687117554e+00	1.625453760210715082e+00	3.293990821927033519e+00	2.045401836598381706e+00	9.899484056941350474e+00	7.736774833084790082e+00	2.520466519706534569e-01	5.985728086500847311e+00	1.899354378545105582e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.529563068741324194e+00	6.609528502918282200e+00	2.545253951091234423e+00	2.458944813570195898e+00	9.354062218218753832e-01	5.025827512957235399e+00	3.729552213891825563e+00	7.426266143984841528e-02	1.141080250725024170e+00	2.425571461924486361e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.099781068246359794e+00	3.293322110347693066e+00	8.791742545645201190e+00	2.451288364278704446e+00	2.723107631981008803e-01	5.701063681605553768e+00	1.833743886131322443e+00	1.026346432643908235e+00	1.347613903557685067e+00	5.065579162524672796e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.834161490025769226e+00	6.782006694717913398e+00	3.060976407597407967e+00	1.661038933218557112e+00	5.171001219733174503e-01	8.795368081585316133e+00	2.608756949529578595e+00	7.754789443018969552e-02	5.128246399112024179e+00	2.830947567156046896e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.612212348642212856e+00	5.848558622024352616e+00	8.538601258505044811e+00	2.682405742388494385e+00	2.905970092061202492e-01	9.973864382193486477e+00	3.730257590195993345e+00	7.103086135737585183e-01	8.326336020770183310e+00	4.684057358212431410e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.288281445723399976e+00	8.084676142468676829e+00	3.534923951357077598e+00	7.016102952777755419e+00	1.990238325870994585e+00	6.262902910965471470e+00	1.293449716445140574e+01	6.753920162907015023e-02	9.092007469383631246e+00	1.472333897425041505e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.435955049433383479e+00	1.954498765744678179e+00	6.950474372663587808e+00	8.982756530797978201e+00	1.329937912394594912e+00	8.258304347115723587e+00	4.167825080863791776e+00	8.745444550280967455e-01	1.825884519461278943e+00	1.324759118094973758e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.411172483211537099e+00	7.795418885803580444e+00	7.184865293968446309e+00	8.232845510441856973e+00	1.161250627515692413e+00	3.911200214121811403e+00	1.450424609484932503e+01	1.042572453347303252e-01	5.768843654861345094e+00	9.881996141293225122e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.135134209368737768e+00	5.854528340620444915e+00	5.567232698046646000e+00	7.119961801289289127e+00	1.242982137583511948e+00	3.651663029716639031e+00	9.272988213992194417e+00	5.493939631727958739e-01	9.230809462464986126e+00	5.029561492872853812e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.239566551170928399e+00	9.613073912170184698e+00	3.671565769223648967e+00	1.981361520766561579e+00	5.285660410143105947e-01	4.699352337329045781e+00	4.324617632182781612e+00	1.143735997334588833e-01	4.539153977545995033e+00	6.751725273103337255e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.013165670546436026e+00	4.045386908999089925e+00	2.900956070580575030e+00	3.601459400407160949e+00	1.220908371104024948e+00	6.981761878224780560e+00	3.434015791438786991e+00	4.722039635806628555e-01	8.333026112550461661e+00	1.239015878411152238e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.378461723404027950e+00	6.704774849990919883e+00	1.312260862894644164e+00	3.751987361518925645e+00	2.918978534143870096e+00	7.169261786541030190e+00	5.939272097180706922e+00	1.839559052672119083e-02	2.238616643129966111e+00	3.517429345739443436e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.829041073199251244e+00	9.416714337984096517e+00	3.709824122023412496e+00	3.298983785320061646e+00	8.640412759071219861e-01	3.835250619093960811e+00	6.681463026853915466e+00	5.226785469221303937e-02	9.482888009544947039e+00	3.832522131960801604e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.375402270235960067e+00	1.834122730020511183e+00	6.848663276965154090e+00	5.742232978493551521e+00	8.275631789141426609e-01	2.269132812622791207e+00	2.183265343216748811e+00	1.267009686267387192e+00	7.784692484858420691e+00	2.094606997236043355e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.040394967827084294e+00	9.434090180692210836e+00	9.452606470504058223e+00	5.830061975563263665e+00	6.159445149815550025e-01	6.648412642306301912e+00	1.270277834136712691e+01	1.538246594100116660e-01	9.468623403035330455e+00	6.449203739213930753e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.351737219607194618e+00	7.158337152997510167e+00	8.813115695583036313e+00	4.216539476714333823e+00	4.497324167952509999e-01	2.158269163221483655e+00	6.143341057392452065e+00	1.608831937779270083e-01	7.080068035692439032e+00	6.656821754813290859e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.942095269983731498e+00	1.574461204294445471e+00	7.911709818322777643e+00	4.230086686201481427e+00	5.163830204350566833e-01	6.113920141081440107e+00	1.519347541180015027e+00	8.913275028002324296e-01	4.257944629791263758e+00	4.126507078797455819e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.759343119927819110e+00	3.716053552013983463e+00	8.157550227910187246e+00	8.355995469130697018e+00	1.044668036748756412e+00	7.135208603104085334e+00	7.386259532377725812e+00	4.163805881342885207e-01	9.379114176466842423e+00	1.751372408662621893e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.056151406023336570e+00	7.342926305012938748e+00	7.022247393328038712e+00	8.105176760626841670e+00	1.161439309642239959e+00	7.337985449641900360e+00	1.402634179718720908e+01	3.571417157005287168e-01	3.442382192270618813e+00	1.836052992247572391e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.835874364678399262e+00	1.683045899284457914e+00	3.391228207007126016e+00	3.823161374825679637e+00	1.108131683548189583e+00	7.684019572488820948e+00	1.360599933933955619e+00	1.551645290441341585e+00	3.966697599108907735e+00	9.057658748407099836e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.119375098203228447e+00	6.305627872540280343e+00	9.224715910637590000e+00	9.189279649539159323e+00	9.848462197916223460e-01	8.843303899793587775e+00	1.361939310945732018e+01	1.731741030604238285e-01	7.313502264580729495e+00	1.788477674839399256e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.101827195802563608e+00	4.178694458647844279e+00	7.052207595444549781e+00	9.508936820934872358e+00	1.361583572577220957e+00	5.554715666197608037e+00	9.067994031521873666e+00	2.054467193387477519e-01	7.857298837886466103e+00	1.546784000998335351e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682534609366064693e+00	6.560707035019715860e+00	6.035206075350383337e+00	3.930624524755501614e+00	6.322435061943614265e-01	7.612914245111888967e+00	6.076759326203721834e+00	1.433383267986857446e-01	9.316949351824550973e+00	2.439687833932397965e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.079821736523525644e+00	1.358132990755478886e+00	1.956264096457647872e+00	4.186539409669524758e+00	2.072570423744743096e+00	6.536354994699810739e+00	1.325313609664224179e+00	4.009246357529899774e-01	2.884904079978255709e+00	4.627547423954610828e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.175577861032398808e+00	8.848394712730581091e+00	5.001900394923101345e+00	5.501518620627654066e+00	1.098682021061445413e+00	2.593234521720578556e+00	1.026937677606621513e+01	1.518705338131578209e-01	8.202314871098410620e+00	2.037322203888535022e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.443761892182340745e+00	9.753036606221220595e+00	5.114308349746478299e+00	9.583560389488610554e+00	1.834398530770446456e+00	1.258958719683399119e+00	1.649297175843488006e+01	7.990565892696288586e-02	7.617331374827458923e+00	3.713799521367094236e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.078799713163645535e+00	9.686030919253804328e+00	8.821472886253886259e+00	8.860961267726743529e+00	9.996837239539207998e-01	3.633984497688354409e+00	1.899650837879524090e+01	1.103147634404947064e-01	1.601926360285486739e+00	4.738786501902634285e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.115620861628174865e+00	7.681458551567019732e+00	5.938982104248792915e+00	1.860659748125245816e+00	3.149525858938647116e-01	4.951231596860527162e+00	3.371204582568164021e+00	8.834026075504379516e-02	4.460147210443631494e+00	2.101826608199357072e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946624705853402304e+00	2.168466450706845627e+00	4.462077481221657926e+00	4.529508616516292108e+00	1.025281034728045881e+00	6.510197467103581381e+00	2.337818411507682992e+00	2.818293786296148795e-01	3.548348971288690201e+00	1.232099370458949750e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.773661688840032724e+00	7.801889747158549326e+00	9.727133202174206517e+00	6.029486614699138158e+00	6.006494307263265942e-01	8.621042833540123240e+00	1.086003633764866905e+01	2.047290590632879492e-01	3.793906495847215066e+00	2.121690322805804740e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.862352979731052738e+00	1.259576067746636552e+00	2.075541557373665746e+00	5.529134948676570183e+00	2.769957308153133457e+00	2.797346678687302468e+00	1.518489967603811719e+00	1.303701598900364855e+00	9.813399594464089049e+00	2.522384966080601920e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.514419801151658973e+00	1.236112845525336956e+00	4.779359481762633699e+00	2.771054631956701542e+00	5.661212149796163162e-01	2.196864824001954375e+00	6.558660058469599763e-01	2.052342942157364902e+00	6.720676104132865980e+00	9.699828626156987710e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.059201085343746129e+00	3.973731177632504608e+00	1.317482994197848978e+00	8.682172799617481118e+00	6.336136752176673603e+00	9.603798792780699145e+00	8.128155765895391127e+00	4.583418748227927747e-02	7.451123074948844405e+00	4.773246586055903684e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.469018223662105882e+00	5.327732137140545277e+00	7.634885015546811537e+00	7.173001210830920016e+00	9.383763052817596373e-01	1.890790400404312344e+00	7.613871693447385347e+00	2.332938818644549883e-01	9.714756589485316951e+00	8.319524882232167684e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.082659169354554196e+00	7.955978258291153793e+00	9.399833873055019495e+00	8.571582896772319771e+00	9.339194305621534298e-01	5.433878010590349916e+00	1.557549032379407095e+01	2.004331745605934412e+00	4.379594714252598386e+00	3.887889244781174369e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.872755932558448855e+00	7.109188339760063258e+00	3.498927595689992120e+00	8.785594529308191625e+00	2.497692439179462820e+00	6.260414880123287062e+00	1.437872444434671593e+01	3.502766647456651006e-01	8.201165241607471401e+00	2.437349866176286461e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.967497166518372254e+00	4.945230816700526333e+00	8.707124395692860119e+00	7.754970195958041934e+00	8.983470995697123707e-01	5.886144728831968820e+00	9.032577352951308924e+00	2.669828735018387467e-01	4.775616514411586522e+00	2.552382532490190314e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.030401617853377472e+00	3.438796190025688926e+00	3.619356718953243401e+00	4.997549479823494956e+00	1.367805661478598278e+00	1.736600297586005981e+00	3.371483221404544928e+00	1.923846529494544599e+00	8.854914652362813499e+00	3.882584385869896959e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.453374780900292595e+00	1.003357422251517050e+01	9.188725150316962242e+00	6.447659187244407342e+00	7.001038042618868973e-01	1.539930221740763994e+00	1.221483695712560191e+01	4.795466002902753488e-01	2.615895179822718575e+00	2.651928028346807409e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.898099289907248632e+00	4.814919070118181210e+00	7.742506744817183595e+00	2.416686769243006960e+00	3.083607054461752761e-01	2.001644865683134267e+00	2.328682354723735859e+00	2.939804125176008753e-01	9.594016561571352852e+00	3.543646430932438918e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.157962258508865361e+00	5.149571900873898045e+00	8.252068717407142984e+00	7.135698809728067360e+00	8.443479472970496502e-01	6.286618891281095856e+00	8.190979382330546343e+00	2.418132299268405949e-01	2.980769853236863387e+00	3.424291321572869862e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.865417096994704593e+00	2.503149356677308646e+00	1.221449602758699848e+00	2.697713987343957953e+00	2.248899058585346111e+00	5.993927622522059018e+00	1.551570484631509705e+00	6.979346224161550594e-02	3.976341373224718367e+00	7.363836642887838790e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.111251287338733906e+00	8.131362072872301283e+00	9.682647170812407111e+00	7.183451342660086780e+00	7.594628708473054601e-01	3.085869522409678378e+00	1.274050204011076204e+01	4.619717158847516658e-01	7.871017782862146817e+00	1.249639910880398830e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.414062066359878855e+00	7.307675330834541683e+00	7.478684254217123240e+00	3.079902600937312940e+00	3.964648713731462326e-01	6.725648208647355908e+00	5.260382110639854503e+00	1.544672691720574975e-01	4.536570033218114695e+00	5.828584529030258032e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.117294910126031660e+00	3.011704636122467527e+00	3.723746279054587216e+00	2.034633094187898283e+00	5.493274742150408008e-01	8.393212103398568047e+00	1.437231292598479149e+00	4.753702581548649997e-01	6.473857228373872452e+00	1.756759583531933178e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.969410733742400499e+00	1.689549678792381604e+00	8.434098558846452320e+00	2.449827479698801103e+00	2.843445575145353010e-01	1.399536858600160194e+00	7.659556447216507857e-01	1.417923804437721147e+00	4.914834090051453330e+00	2.356842017999640504e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.709853903390525787e+00	7.227901805636833821e+00	3.536613922960397005e+00	1.033348662082945513e+00	2.910111015914313981e-01	5.495585658611116031e+00	1.754605549427142197e+00	6.388659744578416289e-02	7.749332706862242404e+00	2.649159487640486144e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.947799803745423830e+00	6.905036141057407484e+00	8.928247465144988126e+00	7.530421167044822006e+00	8.357263577957319001e-01	7.133832292622040328e+00	1.215902584525939822e+01	2.015687185017063232e-01	3.046988047809334521e+00	2.972540863963529034e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.642798932908082321e+00	3.460381401434558857e+00	2.005002720808191974e+00	7.616059625354799856e+00	3.760462579654971549e+00	3.287829878291990138e+00	5.695541049444007520e+00	7.683080410134902893e-02	1.470945697643546213e+00	6.200597214527100220e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.956429095453385614e+00	9.510177445111217764e+00	7.328306195329858497e+00	5.617103741540643291e+00	7.587721535844527132e-01	3.749557109768558050e+00	1.183611554498459029e+01	1.195405553556303929e-01	3.739947090087520909e+00	9.287906939913272097e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.073935909248858955e+00	2.425140580916232302e+00	5.964441642424834988e+00	2.480136578612651910e+00	4.251121869468644232e-01	6.491095614714310180e+00	1.397893057679916007e+00	4.429419392441411585e-01	5.149191251426242566e+00	7.059579919784785496e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.870301654835352823e+00	4.919790047662327304e+00	1.917191271588724932e+00	1.732502178265913351e+00	9.361270648500161773e-01	9.083186920600269332e+00	2.013428238892981170e+00	2.855046690236272555e-01	2.488629711711189518e+00	9.788880837321096706e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.324331138955801457e+00	9.527548779986076966e+00	3.208743217925468461e+00	1.194469994298813509e+00	3.629160294609746762e-01	8.236946140144594253e+00	2.663629715965660782e+00	8.181165882375807108e-02	4.243007192337888256e+00	3.835616554680681412e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.383763023940864922e+00	4.749311090897509580e+00	1.219757534393239196e+00	2.567329521115311763e+00	2.245180467054670004e+00	6.186327796092193410e+00	2.738199282416504676e+00	8.365641765748703385e-02	4.575832949539417882e+00	2.665313023773270285e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.168750109634765888e+00	6.793135843897553983e+00	5.245957360668837666e+00	8.905255359363822620e+00	1.722053827609365539e+00	7.429532228326577226e+00	1.437271353947049590e+01	2.807957255195231983e-01	1.477140096620880083e+00	2.828062458329237217e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.722562826049799156e+00	4.629075190327829326e+00	3.601698243572203584e+00	3.216989840043399163e+00	8.710183555064049399e-01	4.378573337027624746e+00	3.206109832146963434e+00	8.297470632440792637e-02	6.226934227076185380e+00	1.715366995202901368e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.553161318587613415e+00	3.430731644978107120e+00	6.431194261601254070e+00	4.105127119023190829e+00	6.422501187873581596e-01	6.798960145432806357e+00	3.413737550458979975e+00	4.508549407905687034e-01	8.848822504585999837e+00	6.342486724836887468e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.062459127912330104e+00	9.776969461617422752e+00	3.587235110590496490e+00	2.014603350481144250e+00	5.274455651190045335e-01	5.189274239142921630e+00	4.345900426401366978e+00	4.286650910687644922e-02	2.404938657509525513e+00	1.233235924254561189e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.673365186557055573e+00	4.716348748759041420e+00	3.724230161372525050e+00	2.966767152153035436e+00	7.915339448955656110e-01	2.673081927889339848e+00	2.948074065020476198e+00	1.260653422213086905e-01	6.373530370047494564e+00	1.484049186922222097e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.168849557924236393e+00	8.959365088761098050e+00	7.594111841633472082e+00	5.607104016827848092e+00	7.329521399322971309e-01	7.158988479920306069e+00	1.198233719826085419e+01	1.110410085346636572e-01	6.967712620614928909e+00	5.519903026878241192e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.521681780470713008e+00	3.078048324480323394e+00	1.407507391065515812e+00	6.507411683510808231e+00	4.490302341875205272e+00	5.968499151653102963e+00	4.632974539725779550e+00	8.851816618114086155e-02	4.759272475018549997e+00	9.643667191010877326e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.197467492893512286e+00	2.893061398252219529e+00	9.105968045936776889e+00	3.227884722721166000e+00	3.620455803531570371e-01	4.266587106441229515e+00	2.154367443982289743e+00	5.543707011056938638e-01	7.310650733144093749e+00	1.354922046601635266e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.421810538202761265e+00	1.348002993704234598e+00	8.627851576494363073e+00	1.465499691696394713e+00	1.860522851022038404e-01	9.253372453473247106e+00	4.986753113351829469e-01	1.377097733880071395e+00	4.732432642973272152e+00	2.101222522812177829e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.758159621527073835e+00	6.843146912516128388e+00	6.990979758342283468e+00	4.451466239008865067e+00	6.557091511547993301e-01	1.223392370277418539e+00	5.452092102574802368e+00	4.515524149479304694e-01	5.538879290205811934e+00	7.001785763161004539e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.648095325926204779e+00	4.378336409971138821e+00	6.396008590081904366e+00	3.097681263220554815e+00	4.906782793429938505e-01	3.850585887312553801e+00	2.977097440311986087e+00	2.073800578186270060e-01	9.914755625387114968e-01	2.915734440984903486e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.543817871138865261e+00	8.750617977747026544e+00	8.991300488066707786e+00	2.910803562884920481e+00	3.171542248657648333e-01	1.582953925451002775e+00	4.968653320071841684e+00	3.369963106112559559e-01	7.257054882674126794e+00	4.330533953255728541e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.253769165228314053e+00	5.314520217062156604e+00	2.698072399741297200e+00	9.581303702888829932e+00	3.601502678177487482e+00	7.880850598670512852e+00	1.198018680854233864e+01	7.042363588833194799e-01	6.979436542681327182e+00	3.142032319287582087e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.832957850925342136e+00	9.828360858992867932e+00	1.657402651852094566e+00	6.552963357460518168e+00	3.848405419322716181e+00	7.378076764912163021e+00	1.470123800095399957e+01	2.106633101654709420e-02	1.356883481898265131e+00	1.675616755672542979e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.579771651471952865e+00	2.610312514246969862e+00	3.145128023731363687e+00	5.959619732266957293e+00	1.925369708998575735e+00	3.961221964646052918e+00	3.546678995076745444e+00	5.597732893030605839e-01	4.373240647863494424e+00	6.331659533338041435e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.534161954390180327e+00	8.833854912035217666e+00	8.169085785820037415e+00	4.765066103125123576e+00	5.834767613208645676e-01	7.032970811952647061e+00	9.748748297045516154e+00	1.073307713823858089e-01	9.812953198991946735e+00	3.943910541262207747e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.569598507106940488e+00	8.142290726928656852e+00	1.257007573387269428e+00	4.941166067289635144e+00	3.697298587569852302e+00	4.508654377901570420e+00	8.794305743301213951e+00	1.955135365747683041e-02	4.847601157193644816e+00	3.148928296358789458e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.290882322095471935e+00	7.942001040150357127e+00	6.172832888581540445e+00	5.860103167670001056e+00	9.588816199536497331e-01	7.748301554508238986e+00	1.094027090764922683e+01	9.807012670207176930e-02	5.594710785283997012e+00	5.483516328572595633e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.313339984632128754e+00	8.606486427705924314e+00	9.986097447451669495e+00	7.274913825611268869e+00	7.200070055318247286e-01	5.123552052174924931e+00	1.428092295741974915e+01	3.006711448749483373e-01	9.221318155407633554e+00	1.048438914965525015e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.087152871141602750e+00	7.893081344500413543e+00	8.763277426109251422e+00	7.428562022686729271e+00	8.443997629341397637e-01	4.670060585689684629e+00	1.291216122687128376e+01	1.732758162053898543e+00	7.414323892211851508e+00	1.689020098430131966e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.374643431790655512e+00	6.638268282451586622e+00	5.688645505137842839e+00	2.480955862906795595e+00	4.661138399211424144e-01	9.356300696986847854e+00	4.026995863038305146e+00	9.488996143288171148e-02	6.231456039542079495e+00	2.272669257364238860e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.793869265364350873e+00	2.086228258977818495e+00	1.547516954875450157e+00	5.565500803368117033e+00	3.485890978140394392e+00	3.296788685581101941e+00	2.660941799704610311e+00	1.640598223797655741e-01	8.248208006957309379e+00	1.122835919818723882e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.728883873998636744e+00	1.355726530159906629e+00	8.490957482433881154e+00	4.765592402094504187e+00	5.666625785993678610e-01	2.101890436306648624e+00	1.128190419990340976e+00	7.099940627866883069e-01	8.697133833507368905e+00	3.142993025320481593e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.607948233821877793e+00	9.176203490215229408e+00	6.393869977786113878e+00	8.880990104932124041e+00	1.389742256189224534e+00	6.313319903825124868e+00	1.916490981131230598e+01	7.634206036562773967e-02	5.090489364668996153e+00	8.112254863313827613e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.659819399720051436e+00	6.526666061308890043e+00	2.047809201867688333e+00	6.752697450767692011e+00	3.284333737770690043e+00	9.751817338330626583e+00	1.048747304501986832e+01	3.812675195378389947e-02	5.257159610354946722e+00	7.523971351893142812e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.572550395066810047e+00	8.236006594948566573e+00	1.705114675610471142e+00	5.807725176269626033e+00	3.126085808915429975e+00	4.359531324574364319e+00	1.062269782897926618e+01	6.919561532745213683e-02	4.426991405601916618e+00	4.678965365786336150e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.618732204657842288e+00	5.313866149392355354e+00	9.127609156496298226e+00	2.006995617911647489e+00	2.117060256495975901e-01	1.562476128978051770e+00	2.002411817829798490e+00	4.404168797906208854e-01	9.748242973889126972e+00	3.714723938892753985e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.570712638230640223e+00	2.017182283716405511e+00	6.976131708909032447e+00	6.509994361609072300e+00	9.226168821090456884e-01	4.060563338816827184e+00	2.939557128103863270e+00	4.279066388539596311e-01	7.295169044581595763e+00	2.237054676482650351e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.852829199952740424e+00	2.175586950466910086e+00	8.471911574725496052e+00	2.116160151948288437e+00	2.227493068631330175e-01	5.503318796725996442e+00	1.007870541999498437e+00	1.192869359207585855e+00	1.709997655788920934e+00	4.533222379362872800e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.587313879907372272e+00	7.122738748827166511e+00	8.921073629014218298e+00	4.094693971166596391e+00	4.546454532373074842e-01	2.397138713136357957e+00	6.039285624170472211e+00	6.163138761847868352e-01	8.799856141165372847e+00	6.445016817301984169e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.067303767597080899e+00	4.804758729645685733e+00	6.181078839718665563e+00	2.287986744790058591e+00	3.794998214613678478e-01	6.885841408586146351e+00	2.697327125351890675e+00	2.325838813783439596e-01	5.316348469579048164e+00	3.550960151757992733e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.471470236128219256e+00	2.819994180670096551e+00	5.671239936609105747e+00	7.189892522169836653e+00	1.291691211126104077e+00	1.009067607997185867e+01	4.794851148453687983e+00	2.350580403267947815e-01	1.569947479778600163e+00	5.391341904974424892e+01
