G	c	dx1dt	d2x1dt2	Fc	m1	Fg	m2	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.201250465490779185e+00	1.653624920772128970e+00	3.785502331735154158e+00	4.468358459312390174e+00	2.578103356138484870e+01	4.115218109792774470e+00	4.850765562829061572e+00	6.443936767284570521e+01	8.485359826740939582e+00	1.981673165427924133e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.808183972675826423e+00	6.238644218370503758e+00	4.959048936727159074e+00	9.087201469928393394e+00	2.211669872050118784e+02	4.541480177564530152e+00	8.872158768810175289e+00	1.821728361200095847e+01	2.996740954987893168e+00	3.089708171092338862e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.627740424946266806e+00	3.448825907376843247e+00	7.993898115872164034e+00	2.802678025831424335e+00	3.205396715856277723e+01	2.043635623947497315e+00	2.771159364673382974e+00	9.909062161274402314e+00	2.060280306255983351e+00	1.146390140165930882e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.903527070822194744e+00	8.207877557820456360e+00	6.407873822408876485e+00	5.622687363300649110e+00	1.761847511317957355e+02	8.796472644712439504e+00	8.410696205141162451e+00	-1.387673556085075965e+01	8.688321704607723461e+00	-2.162500547554305097e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.207984970026832361e+00	3.796383228884634420e+00	9.014423873231066864e+00	4.761288942551952452e+00	6.293223383420509975e+01	4.701359185413540587e+00	6.026262430869241626e+00	7.181412953309421709e+02	2.400585636292893454e+00	1.603078034999613521e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.705978900014980759e+00	5.092821139998058300e+00	4.978701291427091391e+00	1.105818471268131153e+00	1.882368860855519088e+01	4.562113665225637327e+00	1.529250870167054188e+00	-3.318549806844322547e-01	9.793273696960675068e+00	-7.609750902748732004e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.872194154182148296e+00	1.162693492103825665e+00	6.464263098743865399e+00	8.121949261734910053e+00	3.002049116626272607e+01	6.990725391289726254e+00	9.801847159570964862e+00	6.644422105232341380e+01	8.571185085680500748e+00	7.859458089090753496e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.662493718543259114e+00	1.660143970096694899e+00	6.639127853090442066e+00	1.599171917330011850e+00	4.192477933645589516e+00	4.950570669605740548e+00	5.556167263848961646e+00	-2.702793574553476130e+00	5.529302319531230303e+00	-1.203006141060009027e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.251260882284647380e+00	4.610275981816359447e+00	6.248647570701152176e+00	5.322921746152667666e+00	8.936065546824067951e+01	6.810496574884142618e+00	3.565726599601585001e+00	-1.203245643853881752e+01	9.832390881767016921e+00	-3.123172990631465584e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.278152379571262820e+00	5.353987246777199616e+00	7.386578947868965628e+00	6.026129284418810350e+00	1.204413492253868299e+02	1.583913970254483994e+00	5.206926829276384616e+00	6.701613591380183976e+00	1.920661692960099698e+00	3.006016277691485605e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.274605316399042287e+00	6.365815961110362409e+00	3.115620721065427645e+00	6.640885805089296490e+00	1.667604937333071575e+02	8.374453691852215442e+00	8.758272572178290361e+00	-3.461400529999657039e+01	3.683057188412080407e+00	-4.596770565111197193e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626831083461520944e+00	3.597306869983422306e+00	5.620497538125433401e+00	7.274096982536549127e+00	1.013464292985504898e+02	9.435495870774150973e+00	3.675001813647411630e+00	-1.197774139567970941e+01	6.647741552991586644e+00	-3.055655411276518851e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.206494366041701127e+00	7.214366979816191794e+00	1.953775505235660903e+00	3.306965868298256783e+00	9.463959326988830867e+01	6.826122684894350812e+00	2.700768520060766065e+00	-2.548724099837837986e+00	4.097113322115441214e+00	-4.316573559169742946e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.320845626587697552e+00	8.808835662749181949e+00	4.478382798757832184e+00	1.179817508941636284e+00	3.195219979041737801e+01	9.560263104960981195e+00	2.129122229679183409e+00	-2.227699331267380678e-01	9.413499775395393954e+00	-2.933751220220188749e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.738401028155211137e+00	7.996125284635078323e+00	5.324189480545343578e+00	7.579149792901253235e+00	2.328064748978819409e+02	2.290372919519946038e+00	3.732400631144992431e+00	5.351226712486893966e+00	1.582227130917662095e+00	1.404271408231357599e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.156746966112455866e+00	1.312149144720841543e+00	6.777484285830211341e+00	5.772883948418388478e+00	2.480330874423012943e+01	5.284776382524910332e+00	8.049414118326357226e+00	8.909220259300816736e+01	5.949714475929596347e+00	9.870779482231359481e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.666629122727070644e+00	5.342352280470895387e+00	9.522273920174031403e+00	8.578649086320080386e+00	1.730396233039271294e+02	6.400141591053873924e+00	5.294216909618890021e+00	2.139762735721766163e+01	6.260480900901230328e+00	2.845252544602657974e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.448897038204679966e+00	1.938966052538159346e+00	6.427709411903793857e+00	8.475065663644468117e+00	5.826985221560176598e+01	6.166963201758475677e+00	3.120776718676697925e+00	1.181003370377701600e+01	6.878119088137262693e+00	1.787903990768887397e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.059283456993618699e+00	3.194792445134616798e+00	7.652150394968719738e+00	8.672912439491323511e+00	1.026895291811371891e+02	4.648347702085051658e+00	2.478896484382602683e+00	5.256799168160203983e+00	3.245357256917427602e+00	2.161547938642811584e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.883386568083033730e+00	9.985096630792059003e+00	5.536797019625494976e+00	5.419341285198670199e+00	2.065697604536853476e+02	4.069085905569709283e+00	3.929422046232795118e+00	1.642350948485727713e+01	4.233457279266561457e+00	1.879894693856962506e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.301255872319500462e+00	2.333255441009371545e+00	6.824398230299892454e+00	4.055031212084949210e+00	2.964949974943252187e+01	2.179311689656703965e+00	9.394529565435487228e+00	2.040746327823254447e+01	8.571230544915692917e+00	5.954855720798307495e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.150353852333385163e+00	5.491496019203799150e+00	1.536492073737802944e+00	8.107639641425818056e+00	1.776328516388269065e+02	4.483845667878624042e+00	3.986398512986482068e+00	9.464611520081851026e+00	2.778697229625152421e+00	3.831380272528513986e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.993026346968823859e+00	6.485048823566915921e+00	3.247833883775187225e+00	5.016316383991519245e+00	1.289864596326085575e+02	2.355903006194334015e+00	9.867947904097086109e+00	1.938323693620428401e+01	8.471829911858110407e+00	3.568102177869779013e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.054495102913286075e+00	7.294371037606342867e+00	4.361401707664905203e+00	2.631912924198987813e+00	7.305808564090156665e+01	7.634746373166813704e+00	5.345994954202628158e+00	-3.032575878628054777e+00	6.095397575963434456e+00	-1.597958645000172373e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.339507078876894575e+00	6.076394752113800202e+00	5.249977616743194631e+00	8.604644901236927268e+00	2.054723838222917323e+02	2.843304546416189904e+00	2.655681860664383720e+00	3.985562740479648092e+00	7.773299325017910988e+00	8.136254305487162775e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.925729357910057837e+00	1.022790793108531826e+00	1.371856669272498275e+00	9.015729441678752565e+00	3.747099802033256566e+01	1.478573520792504370e+00	9.021188774468001270e+00	1.075649743699253413e+01	7.422103765870429193e+00	4.943342660047544967e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.124623115149898211e+00	4.057257282070517945e+00	2.324752226846513725e+00	5.181452098540272999e+00	8.179369520809702010e+01	5.902824213909728890e+00	5.116298056977956143e+00	-3.450890229891076189e+01	2.856898962062702552e+00	-3.058922008814422000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.347558465064727651e+00	5.660206805832703303e+00	3.494378402243735415e+00	1.751202130405822066e+00	3.536564021864542440e+01	6.342070915329567349e+00	7.380678190618077394e+00	-2.665534586591017607e+00	6.035967284208138217e+00	-7.339963963161750371e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.225135732754765172e+00	1.793516002193891845e+00	9.724561844158587931e+00	4.423769114467487107e+00	2.314383430338957837e+01	8.933133746131872499e+00	9.796404290347918931e+00	-1.035495007319880045e+01	8.810377861674028921e+00	-3.858435229878254269e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.842687009532294695e+00	4.118555869639392242e+00	3.992745001812591621e+00	8.290445491471398753e+00	1.327953689540328810e+02	6.165302937895246416e+00	1.507833804331837335e+00	5.760162513365216341e+00	4.875423441429551197e+00	6.171769737656846999e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.523463598687694542e+00	1.326462275060954488e+00	5.302031044824877526e+00	9.089176512042843825e+00	4.302599052365950172e+01	4.049966675937720417e+00	1.827134294411925541e+00	3.676958091748546043e+00	9.727142798922619349e+00	9.438697029430973551e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.372551961334962378e+00	1.642785025956231992e+00	2.708697099107756134e+00	2.761726942021567321e+00	1.619896618552132139e+01	8.262617402717078008e+00	7.421571983955601581e+00	-3.897618634109474733e+00	5.074355561841084494e+00	-1.170241674220909189e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.220873804431850340e+00	4.692745836475500809e+00	6.490748213501565722e+00	1.690844518850921130e+00	2.314040658470336709e+01	5.871923034849318768e+00	3.581295510174150376e+00	-1.352238052584466610e+00	2.255188904110638770e+00	-1.488014357432605461e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.303299173056820415e+00	2.267728094805945727e+00	3.470325210835361940e+00	8.956097017840399133e+00	7.351046898130024942e+01	1.598085318592125548e+00	2.690212254278173454e+00	3.516312040219728985e+00	4.555271556493662111e+00	1.288394838403241760e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451428952654843840e+00	6.162625574253279837e+00	2.863523657414950740e+00	4.516109568836706778e+00	1.083852597023996083e+02	6.128732698975127846e+00	1.259692430558496890e+00	-3.890376020059816753e+00	9.444491454190009350e+00	-9.152310645407457645e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.243596072902567684e+00	7.127832988863818997e+00	5.668722755673016422e+00	5.877685865135320320e+00	1.640307125414861105e+02	9.288103440484769990e+00	1.243527342125638313e+00	-2.144296275727320289e+00	3.873991758683674735e+00	-3.410619152698918799e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.046277641894846511e+00	8.216707750159480739e+00	1.096655215765881097e+00	9.736384637370658623e+00	3.200042100988957827e+02	4.425163792831282805e+00	7.929685319966675472e+00	1.516602758372268589e+01	8.716966476325133328e+00	6.413177175164066490e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.794745578965183164e+00	2.868615559430903517e+00	1.131256377276212755e+00	1.609618525616525631e+00	1.959535544288134901e+01	3.599623956635923161e+00	2.189376800723436656e+00	-1.758297141525746232e+00	8.881634836944801492e+00	-1.671401095851680285e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901256160108009574e+00	2.540338617106993713e+00	2.949215924229648511e+00	6.791973198159954705e+00	6.645392444073455351e+01	2.136067323475171253e+00	5.219745800497282318e+00	7.744517285631904002e+00	4.180227428510111309e+00	5.352582121574065432e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.920590781031112915e+00	1.885361669759667125e+00	1.358068194365182002e+00	1.644642863669158794e+00	1.169097630198799287e+01	2.358907907433508200e+00	6.485254639347075134e+00	-1.573165418300392382e+01	1.680005385988151412e+00	-5.512074953597910110e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.619858114057881160e+00	6.691706521894103865e+00	1.999427218427589636e+00	4.485361377369054381e+00	1.147931853234681654e+02	4.948889182347792293e+00	4.879606001179505270e+00	-4.134261727263133679e+01	7.443574069199033971e+00	-1.074454820426006485e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.801958267615647813e+00	7.333139628768145180e+00	4.067846847153805179e+00	8.378984786553575148e+00	2.393508563073673656e+02	6.366864990878793762e+00	1.241226746492917643e+00	5.351702655613042481e+00	3.933183246182747617e+00	1.467550606630188881e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.571276513663164565e+00	1.250705113434272819e+00	8.196797042075647965e+00	4.985843202912787042e+00	1.719631817500644289e+01	1.801359930489729422e+00	8.028216820907939422e+00	1.244587684787852666e+01	7.972370202108288950e+00	1.392264027049699848e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.692343662476924138e+00	9.510958567649636208e+00	6.091671467852440180e+00	1.000052924727661541e+01	3.705494249213852527e+02	9.501356941623411601e+00	1.117234190905973090e+00	2.098155760701789418e+01	5.073678328611928023e+00	1.765329136928555975e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.910419175573546902e+00	1.360872597177110288e+00	5.641728325013271927e+00	6.013249936849022426e+00	3.178242653210471502e+01	7.888917637945344730e+00	7.850514079668523770e+00	-2.658894941603418260e+01	5.358033261860584595e+00	-4.137813392418784986e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.777083090392748588e+00	5.908156823310127592e+00	3.547152407134668284e+00	3.847250570934933833e+00	8.678622858369477910e+01	6.342811336105065756e+00	9.138785442534572923e+00	-1.485044018409614353e+01	7.972635112761306431e+00	-4.494627661204793512e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527398211211461465e+00	7.309651830535842443e+00	9.370994309860309457e+00	2.941360733916365433e+00	7.757086585500987042e+01	8.433999940973649245e+00	4.927730746184225019e+00	-2.492995654037641895e+00	4.472101910187068263e+00	-6.297954734138490052e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.825278404881085947e+00	8.785246192637838902e+00	4.432132763826714061e+00	4.124734354503122979e+00	1.420439056034986152e+02	1.725315365308703219e+00	5.769222012946955580e+00	9.965310186700561346e+00	5.060853881234360863e+00	1.197704066759521124e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.697268926553602064e+00	7.314977792712317850e+00	1.710043415077128426e+00	4.469250045675170924e+00	1.284679444402623574e+02	5.244233520967408246e+00	5.266648535064768488e+00	-2.444251346571486394e+01	4.323370650416316074e+00	-4.369292510390565099e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.831812164088995942e+00	8.185007996861738633e+00	6.505166370423887123e+00	1.716203942026828466e+00	4.726825739984136732e+01	6.658274418646447756e+00	4.505521479784428962e+00	-1.350491730109658839e+00	4.278308176266723883e+00	-1.027233511815913936e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.251378519725420801e+00	4.139096084686344490e+00	2.085102829045059725e+00	4.366566640999341331e+00	6.711869083837007111e+01	8.461244098962447779e+00	9.058109960666852700e+00	-9.683044473448072509e+00	5.779587036671880007e+00	-1.486723736059486489e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.353125230597801210e+00	8.348158605062725002e+00	4.145003217291838737e+00	5.126145082331782454e+00	1.693681970733035200e+02	8.046601182321102996e+00	9.122817366470439282e+00	-1.630393703930873883e+01	8.294861255722560500e+00	-7.532193330025280353e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.889295964960020058e+00	1.654366900734633106e+00	5.536121107026838573e+00	7.552984240111751291e+00	4.471745068241271071e+01	3.566735100305414630e+00	4.000614614603291486e+00	7.493536615086808794e+00	4.315856710847270072e+00	8.189206724204984855e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.691938672232119467e+00	9.109935409297319708e+00	8.908275978488461533e+00	6.897648124407073311e+00	2.404254748065971512e+02	9.449937447642545507e+00	6.484406932577222449e+00	-1.780033971798942005e+01	5.746313434774659612e+00	-8.578218515846591785e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.332340418253341152e+00	5.996830763895252048e+00	5.490930666982328567e+00	7.262340416045226732e+00	1.694035973289092567e+02	2.068342308641564209e+00	9.283932384433766671e+00	1.316265493051210278e+01	7.134909329930630761e+00	1.021843349380771215e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.647151928746659166e+00	8.361468197788926915e+00	7.311457536933543722e+00	1.090814975364137407e+00	2.798297738114137090e+01	8.828835309969127465e+00	9.672375187008974251e+00	-1.119867280772171902e+00	3.434669846084181355e+00	-4.388587795777869616e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.522092719201141975e+00	5.184060824718016214e+00	9.858911012950096975e+00	2.913430686306449413e+00	5.110494491902802139e+01	9.774145220508410503e+00	5.707021123291155185e+00	-2.765038891154160794e+00	3.509771277494224684e+00	-3.969791070806288902e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.341276368878639325e+00	6.837904151809990339e+00	2.171921886739822227e+00	6.911415634209256531e+00	1.871086045550375161e+02	2.517953491902864993e+00	5.104998925099376805e+00	8.029133879780772531e+00	9.418219073414059395e+00	1.500202058577716047e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.664322354201599907e+00	5.775600972187868720e+00	3.467178452507184261e+00	5.342348785201708417e+00	1.214746446542276601e+02	7.487636074123616758e+00	3.420803923325997253e+00	-8.922739446465767443e+00	7.504060080577803937e+00	-2.663910485644906956e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.495868243963379030e+00	7.539612491286361795e+00	4.483132843210794860e+00	1.020845186621238021e+00	2.695307558258799929e+01	1.434877916783614316e+00	9.590016965165428786e+00	-3.204964920837588949e+01	6.240814161860057219e+00	-7.399772046477288256e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.385351341545042025e+00	1.769572994906109420e+00	4.816720654875912722e+00	8.238597329771563338e+00	5.224113138881975260e+01	4.664743114904813304e+00	2.251099681329159274e+00	5.203204956673685544e+00	6.842375010028995952e+00	1.830394304344237222e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.326377569517080079e+00	1.555229196417899917e+00	4.714639915548142213e+00	7.950829298234075360e+00	4.579552310155971639e+01	5.642485973321788251e+00	6.173369638832331141e+00	2.135255377035993973e+01	1.306570244982015572e+00	1.033268928024821509e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.946875412599235133e+00	3.252848007033910527e+00	9.193072727070024541e+00	5.834227881456143905e+00	6.727317763932774142e+01	6.223851009022018488e+00	3.521671854993446704e+00	-7.242420995554350327e+01	6.614305399920000994e+00	-1.348373303547803204e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.535856490326469093e+00	2.397817555789231836e+00	7.441694961476160053e+00	1.680468285116209159e+00	9.860516218641198094e+00	9.367355383032519356e+00	3.531340278473598548e+00	-5.155177598609657075e-01	5.608886850163403714e+00	-3.927718139371486616e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.981715708280052723e+00	8.853178440446381359e+00	6.511446319151370510e+00	7.845401576096638685e+00	2.736365962439109580e+02	7.003568508863157405e+00	4.682132007261006201e+00	4.357138693259182816e+01	5.939039382022113678e+00	4.630454745291856078e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.484506018032248686e+00	2.927482612510090565e+00	3.774452591196299167e+00	6.201865389824677166e+00	6.787888451933970657e+01	5.320870115959924540e+00	1.004903253468173752e+01	6.766556795202492935e+01	4.179854726791706554e+00	1.310359289088276213e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.596551937413174471e+00	9.663338997196438740e+00	8.425255330478508498e+00	8.019853968993478688e+00	3.074596226949846027e+02	8.301851430625241335e+00	1.523455458832596587e+00	-4.838839310891312806e+01	1.703327058057988896e+00	-1.080332372356965553e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.594893449173502731e+00	4.087599367974140918e+00	9.573582767489723366e+00	7.759858357990501609e+00	1.166996225792335622e+02	9.606440627186193737e+00	6.099668152477131677e+00	-2.687294209580465321e+01	2.785931300633138985e+00	-1.204601705044892279e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.953008809057445561e+00	2.555481001030807775e+00	8.358510530088665291e+00	8.305998704931429444e+00	7.954761016647977101e+01	1.203637068596125070e+00	1.685143782922749134e+00	2.238808905533453686e+00	9.634144817945387018e+00	4.055954524472747957e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.747908599136449581e+00	8.113249509974981066e+00	1.087979431278838227e+00	5.676657502955901435e+00	1.804086107438314457e+02	9.916376354600059173e+00	2.382014145932104476e+00	-3.137621013215371235e+00	4.572740933343444780e+00	-3.554430482415301129e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.831531665828226352e+00	6.946895407100312170e+00	6.614762544120721621e+00	2.293585563335592603e+00	5.522479251752223917e+01	1.862623549630218589e+00	4.964146518584136913e+00	2.319247379540107445e+01	5.169257896624126047e+00	1.097810950226141635e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.276184193784918541e+00	5.501928659182831360e+00	1.508630061399226951e+00	7.055278934524790380e+00	1.522959224078507532e+02	8.372798800754420512e+00	5.641400145244188202e+00	-3.058102781563260564e+01	1.475673018700558670e+00	-1.989174554209851786e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.170025665833487771e+00	5.982523830250065622e+00	3.284200875225776084e+00	6.596793954436622975e+00	1.536928944845945182e+02	3.589736869119587226e+00	3.331500841812641944e+00	7.085340492843206661e+00	1.290265477592851928e+00	4.159859866389077343e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.905565729366724526e+00	7.487903916772124191e+00	1.494307805451232651e+00	7.697045500819232444e+00	2.300369514463396854e+02	2.135653270620924360e+00	3.850896071424180889e+00	5.396920967565947969e+00	7.409889764572530346e+00	7.086395758183282600e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.189045169342480612e+00	3.082293301606734648e+00	6.448602477164059543e+00	2.424302894801077635e+00	2.446689959226613453e+01	4.896104492724446366e+00	1.795749172334505817e+00	-1.896173939573572831e+00	5.868686574190000727e+00	-3.738951468742421014e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.146492918011997375e+00	1.000789247738203969e+01	7.097058167974411802e+00	2.741247774146943872e+00	1.026062241586345607e+02	6.823822959958505407e+00	3.714987097344539357e+00	-2.460490238726050993e+00	5.664377226634475626e+00	-2.517994650873939477e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.513237581665953346e+00	9.869572501483641958e+00	1.985330789522091299e+00	9.076603207390824934e+00	3.509712161269393391e+02	4.355511610276201928e+00	9.703792625516774351e+00	1.918635503656739161e+01	3.077594047620601181e+00	4.746509585133246389e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.286506337639263142e+00	6.865959765396969061e+00	4.407663417674191564e+00	7.963213368303943440e+00	2.086343020063029883e+02	1.475272266931152210e+00	9.564131624371444929e+00	1.189534053191460217e+01	7.693483053304150943e+00	8.514244060559947869e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.639077317659547006e+00	2.799445197002149666e+00	5.093903739678503406e+00	9.108862636145934388e+00	9.366429167220769614e+01	6.437156681316312579e+00	4.009301106715241758e+00	1.331407895474954906e+01	2.539330639307959547e+00	3.708845004379204835e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.278592631924318823e+00	7.071611435459218775e+00	4.277075518998323389e+00	7.851340796620986495e+00	2.179548477559318371e+02	9.198615166884264838e+00	6.136027905304060504e+00	-3.712468349688202096e+01	2.751854610133065204e+00	-1.719377717033425679e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.216475475795803618e+00	1.674038052969530677e+00	2.177633194482452073e+00	6.343484854860122368e+00	3.835469073170574461e+01	4.435091295967256819e+00	9.184515964105518293e+00	3.051008630231119767e+01	5.163769363957801062e+00	4.683047912940987878e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.898013691356628785e+00	1.313000081453334467e+00	4.869755100067053810e+00	6.998041715055226319e+00	3.083768377854423903e+01	2.911592872835354395e+00	1.126852612642675222e+00	1.603395410404629740e+00	3.672335175765724102e+00	5.067264779577883571e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.393865725863721039e+00	3.308447874352991924e+00	7.648954993613984676e+00	8.928865976653227676e+00	1.114256158726567350e+02	5.000651487573197329e+00	8.235362325532792127e+00	1.860868386912721562e+01	3.228739284953340949e+00	1.249639284274534967e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.373421376939380600e+00	5.193904251822508478e+00	1.669124582982941973e+00	6.243091110820439660e+00	1.266273133479709117e+02	1.376789047914000808e+00	9.632752144322747512e+00	1.240851121190144823e+01	6.878508315554749508e+00	2.590267028735744326e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.661903990296634159e+00	8.798179418569205268e+00	1.769032532964138982e+00	6.615344300092754537e+00	2.318209972992590622e+02	8.374949862300242742e+00	1.757393179237474623e+00	-7.175439325522855682e+00	6.823584733628279331e+00	-2.843947957636031365e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.904315118563413733e+00	7.581849996283076543e+00	4.222923380762543033e+00	2.391045230263375565e+00	6.812899721930982366e+01	8.436631541538167411e+00	2.417137466233001852e+00	-9.906954505726951465e-01	8.423807774473040411e+00	-6.581279677717474241e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.692370906383405149e+00	7.735128178075363792e+00	9.439192666206791316e+00	5.263433470584012674e+00	1.536459898419327033e+02	6.290479896498012202e+00	9.687574405004008682e+00	-4.941803703812399107e+01	4.693408073264845548e+00	-9.795032635855962511e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.623193324063420206e+00	4.879432077807397405e+00	7.003675713645254319e+00	7.505480436674869082e+00	1.384711060465986350e+02	4.182746738111302598e+00	5.894386322632101383e+00	1.322664291757638999e+01	1.706770859641466132e+00	4.640160208503068540e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.691449228424561468e+00	4.119970793401618536e+00	7.066712491038600774e+00	3.380173195693808363e+00	5.029275565863453323e+01	8.152594690573272018e+00	1.050771221978324288e+00	-6.755994746908411397e-01	3.456445633784431148e+00	-1.930256430932331124e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.298991147509374056e+00	4.281493822011858796e+00	4.234074404672550251e+00	2.856199034972359829e+00	4.316267711721766887e+01	5.952584290432814562e+00	3.258740394519365591e+00	-2.892460447679522151e+00	9.839513846996966961e+00	-7.292959823504014949e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.359716407527383097e+00	9.854804393848556998e+00	6.276137067421877269e+00	3.825457778664175912e+00	1.463798794297471204e+02	8.392695746485889785e+00	5.064736027763360404e+00	-4.171435578481505146e+00	6.349280617268365567e+00	-1.569869527318551672e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.597850298513088241e+00	1.394092248864230221e+00	1.084842421268230384e+00	3.188272980147570212e+00	1.701619818143456442e+01	6.594883435362810964e+00	7.364799277006955691e+00	-6.629093710196346301e+00	7.419534177728967173e+00	-2.352240798386265208e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.539403052493807600e+00	8.939514712507051541e+00	6.641884946240018017e+00	2.986091877713363374e+00	9.646348310784806301e+01	8.078268579547991379e+00	7.666815624456421396e+00	-4.249527008125459915e+00	1.087840002048348520e+00	-3.036060095754935517e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.713237880583150741e+00	6.189123852819095717e+00	9.208531797314437384e+00	4.754227981106441625e+00	1.082385983281122037e+02	6.435798465304955585e+00	9.945182568283597035e+00	-3.070085862167375979e+01	5.609744744884129553e+00	-4.142520829832476714e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.931653390411538496e+00	4.972897729999825600e+00	6.444218889998343691e+00	9.214427169112349603e+00	1.760679463592798015e+02	4.770644205360243362e+00	3.454883001312575974e+00	7.311437843582506702e+00	1.286799836738783620e+00	1.658330691333390616e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.494753276284135346e+00	7.496384870195191397e+00	8.874707018815444215e+00	5.532739864463406043e+00	1.579710691894521233e+02	9.607214672763403129e+00	5.848459987695984630e+00	-8.019152452696584277e+00	6.121561352284633273e+00	-3.587052376722760894e+00
