G	c	dx1dt	d2x1dt2	Fc	m1	Fg	m2	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	5.662425549089880050e+00	6.846331042538357892e+00	2.560003600690905046e+00	1.769417740406483919e+00	4.826752094181109953e+01	4.744469193299307719e+00	8.514085034017790932e-01	1.474584113407313435e-01	1.675023495230868464e+00	-4.751146293216405581e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.034070917245984322e+00	3.121979082061808519e+00	8.311184685551509688e+00	2.340299925391585045e+00	2.660736122845330698e+01	5.364986535966312253e+00	1.220600783980975601e+00	-1.631088374161444587e-01	8.868644334737737722e+00	-1.198788579622151573e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.909856237914240751e+00	6.839129303421700889e+00	3.177622300102630692e+00	9.976961565738096116e-01	5.303996121528454921e+01	9.260307029556557268e+00	5.225612602566537923e+00	-1.025709817397402412e+00	5.693769968595641551e+00	-1.844241600381513746e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.046538353044721870e+00	5.516810931069387358e+00	8.297088675296118154e+00	2.735391805606256721e+00	5.190982747279490894e+01	9.769734393677120821e+00	8.562456679740321874e+00	-2.872565342447775727e+00	5.876105055110287800e+00	-2.288080586650198978e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.057409184710802919e+00	8.271514883280978836e+00	3.668682031685062128e+00	7.184273212780186491e+00	2.118578516414999910e+02	5.992327004744672614e+00	8.849035855286450314e+00	8.487756014069492494e+01	5.718498203292278426e+00	1.038752191454233831e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.492277246240454325e+00	1.607762194825337998e+00	7.029347177425683491e+00	8.569513253546853448e+00	6.725493059405764029e+01	8.198548941137305590e+00	1.544249320362594879e+00	2.531636905248320346e+01	2.729582476934833579e+00	1.585444005110879129e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255252100131666992e+00	7.197936202373090175e+00	7.528859029691292726e+00	7.996087676301085523e+00	2.642077574964743576e+02	3.866650759147019834e+00	5.555411304653299354e+00	1.119195256267356164e+01	3.145313653632136663e+00	6.125155566530275930e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.317438429233212638e+00	6.215553433027156238e+00	5.569466475463122457e+00	6.706532060921614580e+00	1.657269591703856406e+02	4.197940213848013080e+00	9.181589270482181320e+00	1.944129622613322539e+01	3.979398699528640559e+00	4.759800146121708764e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.915760530645028936e+00	9.428854503370242668e+00	3.633559268647300833e+00	2.011112669983134982e+00	8.324957822586620182e+01	4.534963481245296357e+00	4.529212008112137866e+00	-2.782208043452949475e+00	5.852762501853070454e+00	-2.982958651612305445e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.879068698951235517e+00	4.565552989313108156e+00	2.741099147642785283e+00	3.510446275940127592e+00	6.039164470019121467e+01	7.769760514482440428e+00	8.870202200390423286e+00	-8.248508670479196780e+00	3.335933175768485803e+00	-3.298700469880511577e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.927272986809779098e+00	6.850642673980805064e+00	1.099219043252147809e+00	3.712838746453776206e+00	1.041864229779799871e+02	7.157072967765981453e+00	2.237091629274509330e+00	-2.169778245576478248e+00	1.790003855086337081e+00	-3.281732000538529759e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.922518959062212929e+00	9.608070846043856861e+00	3.730760689475099312e+00	3.150014088395539424e+00	1.153243296810010463e+02	4.397381195368601503e+00	9.586911958351272744e+00	-5.270805716068761626e+01	9.836525722601038524e+00	-1.737381299404998458e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.437776949196656329e+00	2.213393867437209561e+00	6.820669137910361002e+00	5.371528077319335459e+00	3.809504664897015402e+01	2.442348631250884861e+00	7.548720450993990028e+00	1.213826498564434075e+01	1.457035371032990856e+00	4.717317682797350087e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.443330053665573764e+00	9.466399027629698537e+00	9.216891365927033064e+00	6.126347281534476608e+00	2.100336393775292265e+02	6.789893910848383562e+00	9.483448501800607389e+00	-6.379618011895687602e+01	8.517920933692229468e+00	-1.253957296898787455e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.482054424751925836e+00	7.225478480531459802e+00	8.525061297923873127e+00	4.285687897319204076e+00	1.119461033148513565e+02	2.584655589038197920e+00	7.127979883879851819e+00	1.466155743262224576e+01	7.602720738009780987e+00	3.279776256608479379e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.875115829067524054e+00	1.966948235938928979e+00	7.864557327812098819e+00	3.863451005866076926e+00	1.760299276702682292e+01	6.512068931145533313e+00	4.232086598608446160e+00	-1.008381788094915166e+01	3.706808821644971275e+00	-1.529563472392284185e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.398905043195357578e+00	3.739647332763056387e+00	7.976151692819789751e+00	8.267384233984232722e+00	1.186557714502059468e+02	7.413652345337759186e+00	9.437645457210162903e+00	6.566354696475245589e+01	2.234516855783216016e+00	2.843872323184323481e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.846171488608856048e+00	7.171000739514851396e+00	6.669752595000135287e+00	7.867593846156173854e+00	2.245854119153167403e+02	7.936694161589310070e+00	3.514723854175370477e+00	3.620196821237611573e+01	2.702057625623083048e+00	3.100117954742227511e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.487307865181850097e+00	1.769088715000523226e+00	3.571887905558410292e+00	4.150703268442891947e+00	2.553786995128558956e+01	7.645513043134945619e+00	4.121505436847081150e+00	-3.339200756892120481e+00	7.401652307335033321e+00	-3.939262598829597728e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.583169008656495791e+00	5.651607764663793887e+00	9.653999212886057890e+00	9.416600836800283147e+00	2.160139687487956053e+02	8.584772641947239435e+00	7.627975384906885203e+00	1.827647366734028083e+02	7.179131362178558184e+00	1.511193388498393908e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.181648476851490770e+00	4.479993066485238096e+00	7.302344644464982437e+00	9.541098404087767548e+00	1.490584656616106258e+02	5.315461248943443628e+00	7.266386505214227576e+00	1.810138661986296071e+01	8.191562706020691920e+00	1.725081791156056532e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.540153454824942258e+00	6.961093244101873800e+00	5.845134317992739525e+00	4.402774340800846176e+00	9.970182428609689396e+01	8.049469748920074608e+00	9.670139596187075526e+00	-9.665492750076960959e+00	9.417158159843470600e+00	-4.094132505354762586e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791515281978325547e+00	1.744957689249885924e+00	1.985037679249120668e+00	4.582847396069020363e+00	1.633805916599539998e+01	6.967665332738536499e+00	2.373931581979798366e+00	-4.811049011804792386e+00	7.280073895876539858e+00	-2.389761059781180474e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.911210162382802835e+00	9.166430862854813455e+00	5.448785484280635139e+00	5.488261145712249878e+00	1.800487260786294712e+02	2.536705749902087081e+00	8.266678746891628293e+00	1.566730578665621820e+01	2.817065397869194854e+00	2.238105794135638149e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.368715280782665467e+00	9.737986697755877330e+00	4.819186418292608742e+00	9.358960098642505443e+00	3.624236767047611920e+02	5.899236553242667158e-01	8.293084754304034689e+00	8.426854117432011293e+00	2.838232385949799319e+00	4.218700874790785038e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.430191336340215003e+00	9.690226163983025387e+00	8.997133369126466107e+00	8.788794293223377352e+00	3.285237923133613549e+02	3.504811110536565799e+00	1.562481825165812355e+00	2.673647898360989039e+00	8.826153221026380891e+00	4.812687446809058578e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.975674660629978874e+00	7.404832523425069368e+00	5.520043436548649041e+00	1.665232909323522748e+00	5.776059170339117799e+01	4.711343464951128546e+00	4.534389143737746153e+00	-3.001478596258966736e+00	2.713050048176318008e+00	-5.352837148604321360e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.627173135582779651e+00	2.657007446726146416e+00	4.888538387523513329e+00	5.003909423769459686e+00	2.833045405040647680e+01	6.419431324791246674e+00	3.459782071888197308e+00	-7.477037828471869041e+00	1.423555825163888677e+00	-5.750293525053289390e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.403530794018131189e+00	7.689457178179323726e+00	9.672400617194224282e+00	5.707936274180348768e+00	1.859019107648108786e+02	8.362468412418007091e+00	3.923449900648889432e+00	-7.615622501725918703e+00	7.607881181180037977e+00	-1.617385449545778009e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.448714461342706761e+00	1.315823995704345606e+00	2.611885475152722513e+00	5.763215112340118296e+00	2.497620056481127193e+01	2.327857947331170685e+00	9.945878993157856840e+00	1.886598950650388318e+01	4.382547200313062774e+00	9.405566388721439353e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.294769267322261719e+00	1.269776633786673603e+00	5.280024156315701767e+00	2.931676070907058396e+00	8.701809214358032563e+00	2.642833914260379391e+00	6.599550862722052713e+00	2.953555501675605299e+01	9.382920636763042666e+00	4.162533821982981408e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.441533011709132950e+00	3.539643936359011089e+00	1.348838470670061351e+00	8.646833240203758209e+00	1.238686740901667918e+02	9.485124275505370406e+00	7.427717345483208611e+00	-6.829404383665519163e+01	6.719308962444539013e+00	-5.564050524242981410e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.570207444229026805e+00	4.912493765691315240e+00	7.460521800864602149e+00	7.582389734558491412e+00	1.463068072302496887e+02	2.357137426437676542e+00	9.482761518569573056e+00	1.366292025052265302e+01	1.172709997641961266e+00	4.062071701778539046e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.556050364631475391e-01	7.935220722099077584e+00	9.316463084167144970e+00	8.119176684131268473e+00	2.613285023929030899e+02	5.246129839340005319e+00	4.362189335288715775e+00	1.090722093751639754e+01	9.660642591046876504e+00	1.173488652187416292e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.580016976416292573e+00	7.023442592340680690e+00	3.470597218263779649e+00	8.707308563465245399e+00	2.386579783607366494e+02	5.962101980459254769e+00	8.101523946336467219e+00	2.977481634159417112e+01	3.361373363889932353e+00	5.982665741238602841e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.709914642133261609e+00	4.988246801127710128e+00	8.614209447956017840e+00	7.602834779344086691e+00	1.468859042154723227e+02	6.011013239953167719e+00	4.948233084638672175e+00	2.060190812972664531e+01	3.515391563610240411e+00	1.723570099636909658e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.002423957229906071e-01	3.758993654277203333e+00	3.172187890134353427e+00	5.212897977889843659e+00	6.268666590515941550e+01	1.667786093656619562e+00	8.631067264497259472e+00	1.510939844785793973e+01	4.430335064783445631e+00	1.227638202986694616e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.449175373132305378e+00	1.003669046718474256e+01	9.054872170749208138e+00	6.590620038152818161e+00	2.486833783906495796e+02	1.456838783338790577e+00	2.567097323207312876e+00	3.278640178071069222e+00	9.695367315113465612e-01	1.868803472608161487e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.990308379469571953e+00	5.046620671574117090e+00	7.479073192639570600e+00	1.975763795981967386e+00	3.962225905029158213e+01	1.988815603760009765e+00	9.531582041365693314e+00	4.781944422947284323e+01	5.667650384419789411e+00	1.736209972536529733e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.186828540927595377e+00	5.186354716223599226e+00	8.396461310247554266e+00	7.398297138331538569e+00	1.320714894540191722e+02	6.049085099871982507e+00	2.990456061887458272e+00	2.556638190859348114e+01	2.487385272222886190e+00	1.352770097897681545e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.857039476138021783e+00	2.384623570753643840e+00	1.435676522828240875e+00	2.744678628151596023e+00	2.609892373861314496e+01	5.457591726763436846e+00	4.011223057293296534e+00	-2.270502007035495318e+00	4.839785021209755733e+00	-6.195089482979120321e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.734081860761977012e+00	7.874626587679903089e+00	9.869783158359993536e+00	6.965270999829940912e+00	2.261379939838200528e+02	3.089703983976476831e+00	7.757954348398181210e+00	1.423640069811267672e+01	4.425420590134085508e+00	2.501719794793101581e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.488940149002717206e+00	7.316773366459436545e+00	7.634562726959031487e+00	2.971736236290170474e+00	8.401423517087542336e+01	7.002487755456598961e+00	4.327999103274781767e+00	-2.804586619672479131e+00	7.814716587354429755e+00	-1.315374200905424784e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.481769915855389641e+00	3.010261905370081426e+00	3.507287079176307554e+00	1.706123446980273739e+00	1.781101196529284891e+01	8.135061489140415603e+00	6.496415828999491104e+00	-1.423149269548726448e+00	8.377292990602910550e+00	-2.735428980936012611e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.884543335950526366e+00	1.995987271895398596e+00	8.521259554566169570e+00	2.441319891481841697e+00	2.751343484593822275e+00	1.416141862169683296e+00	4.952099195117975583e+00	1.111310147948219473e+01	2.378249372558734809e+00	3.067835546545156777e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.669093051093585522e+00	7.082519690499029963e+00	3.752559433614130580e+00	1.058561465804534807e+00	2.140691851538830548e+01	5.893190440295358101e+00	7.962398972068440273e+00	-2.472430258227814814e+00	4.349364195779057418e+00	-1.178435625220314753e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.869157456968421727e+00	6.807893063731315308e+00	8.692935132037792556e+00	7.378078024688424108e+00	2.052789852565585420e+02	7.179346476774540520e+00	3.370640043539371966e+00	8.577415789178087380e+01	4.620589254121472145e+00	7.213710062742939577e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.945614200193297449e+00	3.395498699215203864e+00	2.046073587816875872e+00	7.469682767217530106e+00	1.085209276548614525e+02	3.294254917896151547e+00	1.149747850213668876e+00	1.596628340323508866e+00	2.682413621809900839e+00	-5.557386263061842024e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.676390163779864828e+00	9.302221092051720319e+00	7.293014389616354620e+00	5.197881695569330773e+00	2.150398555446196838e+02	3.784975090683469823e+00	3.868655639446171968e+00	1.061225807696851398e+01	8.080072108040505796e+00	2.413500790996755185e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.507399133183802142e+00	2.761990298707625691e+00	6.325236763647716032e+00	2.543545942082083400e+00	2.464010340568234625e+01	6.336906403009150424e+00	5.493092579546828169e+00	-2.911881542417244617e+00	6.982191086832133742e+00	-1.547136372761797496e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.957062155451867458e+00	5.208009822754156026e+00	2.103907833409635941e+00	1.231099278470161318e+00	2.973092059007962362e+01	8.810880124438723371e+00	2.143006805969201345e+00	-6.299113979209115532e-01	2.662464112197512112e+00	-4.621472165372026430e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.317203669344066519e+00	9.155129586819626297e+00	3.345222805262916044e+00	1.180572955019920656e+00	4.302781309559859579e+01	8.019896750590046253e+00	4.352130231148784389e+00	-8.283121031247070443e-01	4.240857263296367030e+00	-7.748527014539867697e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.715142482523299705e+00	5.001170286293923795e+00	6.376871004379605079e-01	2.004758293381958989e+00	4.694110199421641028e+01	6.348445704644954724e+00	4.845615675574473258e+00	-3.539686053565131552e+00	2.029652706433095588e+00	-3.906711946886646802e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.876022531136780191e+00	6.233531003815921068e+00	5.266629064532402538e+00	9.031369906662387592e+00	2.419263580606617268e+02	7.778400023632729088e+00	1.256029951292350511e+00	8.367777192017907595e+00	6.880425078269254868e+00	2.087614656123191192e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.898368577187220296e+00	4.852415452955830766e+00	3.668590843111806610e+00	3.172175356545464897e+00	5.275267082482356784e+01	4.502664280524507845e+00	6.184934590945379895e+00	-1.776476538149148610e+01	1.571602128535871001e+00	-9.558056133328347581e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.654327936006231070e+00	3.274241519318167537e+00	6.340034483210573946e+00	4.297614826890039375e+00	5.224938463634353525e+01	6.665594589824970662e+00	9.010200089025810044e+00	-1.430949615814872899e+01	9.690926429104134598e+00	-6.888403647222588688e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.775270407733490430e+00	9.955907972780275728e+00	3.243509049921385667e+00	2.181503175643941361e+00	7.354033338565453448e+01	5.493394053223721762e+00	2.522168011491949358e+00	-2.029854722601609929e+00	7.763971706795988581e+00	-8.329572746638910230e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.804903422467822871e+00	4.147297914137834773e+00	3.398958035849377612e+00	3.284801211282522893e+00	5.558699403759932522e+01	2.793134965608709663e+00	6.109134273860759912e+00	6.528851239564227171e+01	4.852376272764411524e+00	1.484010917519886696e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.229968488320944076e+00	8.713463913261145777e+00	7.669960346674978169e+00	5.237232887573106233e+00	2.013673859713960042e+02	7.334910919832296372e+00	7.300030213563383441e+00	-2.316567950228134620e+01	6.150400803740169842e+00	-3.264137848983053036e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.475364543487407865e+00	3.199964830282054695e+00	1.740939734657959814e+00	6.454019589104925458e+00	7.854256151694443133e+01	5.098716651444750170e+00	4.217343622936012615e+00	6.762771059284216335e+01	9.062577672249354066e+00	1.766076952416876367e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.425626720110287238e+00	2.722979270593312240e+00	8.963021415125137281e+00	3.752469728771932633e+00	2.903057831226405483e+01	4.004974861503932893e+00	7.672993634429189136e+00	-2.391882088499816206e+01	6.133305647008459260e+00	-6.992497189582558725e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.277933706282857962e+00	1.046564536543373336e+00	8.559958755679337727e+00	1.551826234559570805e+00	4.076452509019704573e-01	8.787785658549182699e+00	4.847527219899694373e+00	-9.811136837896212715e-01	2.409195188860458359e+00	-2.364718919270673569e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.830339995317061152e+00	7.253271231172901068e+00	7.501970617485634207e+00	4.294275840180405979e+00	1.265394738847672613e+02	1.359188896219934328e+00	5.371178056032735348e+00	8.415094707887320169e+00	4.404197388193048290e+00	2.708226630309278349e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.466436080239852835e+00	4.931732612070173438e+00	6.257046639961749257e+00	3.086257734019937082e+00	3.739501269743765022e+01	3.867840440404092472e+00	1.303291719708922658e+00	-4.646817074865212227e+00	9.081711161145408440e+00	-1.683895516349389165e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360604803245365702e+00	9.039861973356989822e+00	8.995165936396226414e+00	2.872138921270910750e+00	8.991149752895245229e+01	1.219979880025858332e+00	6.938060301054776779e+00	1.452161014200649802e+01	7.283768419021993346e+00	9.672671540047906191e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.354932064856628537e+00	4.955174076144656325e+00	2.636154543614278367e+00	9.320334735894356015e+00	2.039551769703793980e+02	7.981638199981531123e+00	6.983612106458565449e+00	3.918383688701081269e+01	6.745715414449933611e+00	2.249569975337771766e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.753034157458589704e+00	1.020427748551878722e+01	1.339251932151602098e+00	6.781943732922715462e+00	2.542095726224152088e+02	6.931282652039962855e+00	1.411031938231022798e+00	-1.079915444270093516e+01	8.751792969863918970e+00	-2.149918409124245589e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.195377805802308124e+00	2.235405097600673407e+00	3.313455029292687648e+00	6.170071979068060486e+00	6.255302537956637110e+01	3.697903809027389244e+00	4.379024879436030915e+00	1.335453144082797294e+01	8.877388590935469281e+00	7.457441145621247713e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.976730947400266558e+00	8.732911840875491549e+00	7.970956788883349908e+00	4.380765998903145331e+00	1.629312104258825684e+02	6.887539190555060920e+00	9.580944469720472867e+00	-2.005237871340000666e+01	8.754319022704930120e+00	-4.240546692990987410e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.798888331008981822e+00	8.004608542459729748e+00	1.303730426563236788e+00	4.835252482986618361e+00	1.552454400806935553e+02	4.710539760283321442e+00	4.650550616940988036e+00	7.872612797068944701e+01	2.135474820649029937e+00	3.058912632821698008e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.903466263938245362e+00	8.473482709368864718e+00	6.367945153054057172e+00	5.714821009979583089e+00	1.768772287291645853e+02	8.187418416003222177e+00	5.552275910040528117e+00	-1.578481278177750546e+01	6.555712386911341838e+00	-1.700217499405572319e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.407034060124124686e+00	8.856912296281960195e+00	1.049524395466421467e+01	6.834367181658739909e+00	2.437532091104636152e+02	4.928055085554412962e+00	8.990019055980139839e+00	3.060255885554269994e+01	7.543972330803478066e+00	7.575398702548191920e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.153980381367362362e+00	7.720218105760318750e+00	8.337451490539029564e+00	6.936367425558460198e+00	2.212221408317137161e+02	5.070685716242894436e+00	7.529818830009974207e+00	2.066848419203201814e+01	7.590182719144463519e+00	1.986370433490107246e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.255136667705725628e+00	6.373135944602438485e+00	5.931817710495063345e+00	2.202589379730570229e+00	5.929908404410537059e+01	9.425479473530153030e+00	6.070170887418457895e+00	-1.554587415228010805e+00	6.386234498801992565e+00	-2.327442818592944662e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.383162043085639503e+00	2.459971591053779605e+00	1.812607535046290685e+00	5.485199660416911982e+00	5.038466340876178862e+01	3.322223513024794794e+00	8.454551157284722507e+00	2.132119007248181930e+01	2.524217607604068103e+00	1.768616699056599018e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.748515935178588165e+00	1.144377672610416674e+00	8.306161651011819913e+00	4.583669284032736435e+00	1.959687468926005494e+01	2.066649054903881844e+00	9.207954977565353971e+00	1.705574162369311608e+01	7.867933316207353478e+00	2.849466026221139536e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.877065884192418821e+00	9.347918573264822228e+00	6.556319137141131570e+00	8.575120472667185467e+00	3.230570808883999234e+02	6.207150133236950751e+00	5.030395543725542318e+00	1.731621334956367164e+01	7.356300912111606749e+00	1.495063773228223480e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.754160767995523784e+00	6.168838832619932155e+00	2.488121057371124767e+00	6.576699791802954387e+00	1.829050776045810096e+02	9.843538530697562905e+00	5.528410558989137691e+00	-1.176256591508849780e+01	2.051262806542244022e+00	-5.899628341083748007e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.587381885052788100e+00	8.327179125425685058e+00	1.633520337421830781e+00	5.994870972478590687e+00	1.950432768181309768e+02	4.602177466635109404e+00	4.416221369230656002e+00	1.798590784614860283e+01	5.208934548544155163e+00	4.676621874455459960e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.460713849284128507e+00	5.469635520416854746e+00	9.253306973800132340e+00	2.135098274445510036e+00	4.005528427485830889e+01	1.317409285729664425e+00	9.443483736001313744e+00	4.125100403001294325e+01	2.911327597041499793e+00	1.177054306490176039e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.054934245409079097e+00	1.710407410952695439e+00	7.134560973628005343e+00	6.721915599357680016e+00	6.075104267461391316e+01	4.002191920211031650e+00	7.157718073735717113e+00	1.891539101458674921e+01	4.136506245387957748e+00	1.186211668963191856e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.146756152311989574e+00	2.413626132428157156e+00	8.611058664720404821e+00	1.993037987390051002e+00	8.175684071835672029e+00	6.008007614526700735e+00	1.772480151739743270e+00	-1.351632442111539767e+00	8.665563352954339660e-01	-2.303792928803979345e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.053672404645510152e+00	7.324394456547798526e+00	9.123198151570253600e+00	4.468621366051477750e+00	1.041428001775434495e+02	2.505563928454758393e+00	8.276458004054536133e+00	2.285402171340810540e+01	4.446299367346345122e+00	1.002843854733657558e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.071191134506269904e+00	5.078596558719038256e+00	6.191865035509660053e+00	2.379792034502619114e+00	4.334003541066304166e+01	7.001000284460868528e+00	5.496662763170761856e+00	-2.384318027787339922e+00	6.016457633207948241e+00	-1.456558461673356009e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188080252224157363e+00	2.699390112718068391e+00	5.798767955323135936e+00	7.096328141661929934e+00	7.399064770069482222e+01	1.029764704603474534e+01	1.642381454782613881e+00	-5.368759351099630983e+00	6.270911430484104265e+00	-4.182693784708729767e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.145057479311724080e+00	5.474129039390791540e+00	4.622204696035026039e+00	2.881428172137082910e+00	5.716823050355212388e+01	4.929142646283799500e+00	6.221913532571856642e+00	-6.721603871368573735e+00	6.630795946125293661e+00	-2.826461984494520241e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.809119401318767473e+00	1.595509755926644901e+00	3.897797797119847196e+00	4.188919175180686238e+00	1.905970767511700359e+01	4.183307923087332902e+00	4.921296126480188882e+00	6.373419192679487821e+01	8.202356410308276224e+00	1.982181536614615780e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.082162431335328634e+00	6.196527868066735500e+00	4.779854125959043465e+00	8.978198245321941329e+00	2.246529184742265670e+02	4.828803079834687040e+00	8.932647545347649043e+00	1.751048969497612617e+01	3.079459278120985299e+00	3.189497374130868312e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.376507033050673456e+00	3.468367454586014809e+00	7.625382566904658432e+00	2.955228046669728936e+00	2.243884733844011237e+01	2.373727405540993374e+00	2.738342697555733452e+00	9.268697982769497301e+00	1.984723152622097198e+00	1.210499350926953932e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	5.735805414317690420e+00	1.752437983355488029e+02	8.305321794844301664e+00	8.855916196676115959e+00	-1.431666729390989268e+01	8.985445640399557732e+00	-2.089299564331740466e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	4.662426845032826783e+00	6.330678722040106265e+01	4.532801073707293682e+00	6.614413870536097306e+00	7.175031777790959495e+02	2.165698866476656992e+00	1.606502615499719013e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.903095133418124973e+00	1.622061163711065745e+01	4.213567509402152744e+00	1.398460989019862044e+00	-1.059515938527924916e+00	9.104454943384649113e+00	-9.460970614315169502e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	8.088211761718318016e+00	1.939366138723479338e+01	6.903489015636314896e+00	1.003251821146080403e+01	6.468643548718183922e+01	8.547293708360019338e+00	7.690586373120540387e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.167124306529424560e+00	-6.094832588363294334e+00	4.727013262713875896e+00	5.419669393570956117e+00	-2.631372593060180343e+00	5.956006258377647633e+00	-1.062274847179647930e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	5.596688730355522168e+00	8.490529018007626405e+01	7.014968622899965922e+00	3.456684131898507761e+00	-1.202978489673983375e+01	9.842195320374619527e+00	-3.151735926593333570e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	6.210435051473760737e+00	1.244177876672437435e+02	1.599972117282539630e+00	5.118711105823708252e+00	8.412951563679335720e+00	1.503196321527573653e+00	5.368327480044307043e-01
